,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
84,1,2:01.0,D. DeRozan misses 3-pt jump shot from 28 ft,,21,27
85,1,1:59.0,,Defensive rebound by Team,21,27
86,1,1:45.0,,T. McConnell misses 2-pt layup from 3 ft,21,27
87,1,1:43.0,Defensive rebound by J. Poeltl,,21,27
88,1,1:28.0,D. Wright misses 3-pt jump shot from 23 ft,,21,27
89,1,1:24.0,,Defensive rebound by J. Embiid,21,27
90,1,1:20.0,,T. Booker makes 2-pt layup from 1 ft (assist by J. Redick),21,29
91,1,1:20.0,,Shooting foul by C. Miles (drawn by T. Booker),21,29
92,1,1:20.0,,T. Booker makes free throw 1 of 1,21,30
93,1,1:11.0,Personal foul by T. Booker (drawn by P. Siakam),,21,30
94,1,1:11.0,F. VanVleet enters the game for D. DeRozan,,21,30
95,1,0:56.0,P. Siakam misses 2-pt jump shot from 9 ft,,21,30
96,1,0:54.0,,Defensive rebound by Team,21,30
97,1,0:38.0,,J. Embiid misses 2-pt layup from 3 ft (block by J. Poeltl),21,30
98,1,0:35.0,Defensive rebound by D. Wright,,21,30
99,1,0:33.0,F. VanVleet misses 2-pt layup from 2 ft (block by T. Booker),,21,30
100,1,0:32.0,Offensive rebound by D. Wright,,21,30
101,1,0:31.0,D. Wright makes 2-pt layup from 1 ft,,23,30
102,1,0:19.0,,Shooting foul by P. Siakam (drawn by T. Booker),23,30
103,1,0:19.0,,T. Booker makes free throw 1 of 2,23,31
104,1,0:19.0,,T. Booker makes free throw 2 of 2,23,32
105,1,0:02.0,C. Miles misses 3-pt jump shot from 23 ft,,23,32
106,1,0:02.0,,Defensive rebound by J. Redick,23,32
107,2,11:43.0,,J. Redick misses 3-pt jump shot from 25 ft,23,32
108,2,11:39.0,Defensive rebound by J. Poeltl,,23,32
109,2,11:27.0,Shooting foul by T. Luwawu-Cabarrot (drawn by F. VanVleet),,23,32
110,2,11:27.0,F. VanVleet makes free throw 1 of 2,,24,32
111,2,11:27.0,F. VanVleet makes free throw 2 of 2,,25,32
112,2,11:14.0,,Offensive foul by J. Embiid (drawn by J. Poeltl),25,32
113,2,11:14.0,,Turnover by J. Embiid (offensive foul),25,32
114,2,11:06.0,Offensive foul by F. VanVleet (drawn by J. Redick),,25,32
115,2,11:06.0,Turnover by F. VanVleet (offensive foul),,25,32
116,2,10:55.0,,T. McConnell makes 2-pt jump shot from 10 ft,25,34
117,2,10:40.0,Turnover by P. Siakam (bad pass; steal by T. McConnell),,25,34
118,2,10:34.0,,Turnover by T. Booker (lost ball; steal by P. Siakam),25,34
119,2,10:26.0,Shooting foul by T. Booker (drawn by J. Poeltl),,25,34
120,2,10:26.0,J. Poeltl makes free throw 1 of 2,,26,34
121,2,10:26.0,J. Poeltl makes free throw 2 of 2,,27,34
122,2,10:12.0,,Personal foul by J. Poeltl (drawn by J. Embiid),27,34
123,2,10:05.0,,Turnover by J. Embiid (traveling),27,34
124,2,10:05.0,,D. Šarić enters the game for T. Booker,27,34
125,2,9:48.0,F. VanVleet makes 2-pt jump shot from 10 ft,,29,34
126,2,9:33.0,,Personal foul by C. Miles (drawn by T. McConnell),29,34
127,2,9:20.0,,T. McConnell misses 2-pt jump shot from 12 ft,29,34
128,2,9:16.0,Defensive rebound by C. Miles,,29,34
129,2,9:13.0,Turnover by C. Miles (bad pass; steal by J. Redick),,29,34
130,2,9:05.0,,J. Embiid makes 2-pt layup from 4 ft (assist by T. McConnell),29,36
131,2,8:51.0,F. VanVleet misses 2-pt jump shot from 18 ft,,29,36
132,2,8:48.0,,Defensive rebound by T. McConnell,29,36
133,2,8:36.0,,Turnover by D. Šarić (bad pass; steal by D. Wright),29,36
134,2,8:30.0,D. Wright misses 2-pt layup from 2 ft,,29,36
135,2,8:28.0,,Defensive rebound by T. McConnell,29,36
136,2,8:25.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by T. McConnell),29,39
137,2,8:25.0,Toronto full timeout,,29,39
138,2,8:25.0,,A. Johnson enters the game for T. McConnell,29,39
139,2,8:25.0,,B. Simmons enters the game for J. Embiid,29,39
140,2,8:25.0,K. Lowry enters the game for J. Poeltl,,29,39
141,2,8:25.0,J. Valančiūnas enters the game for D. Wright,,29,39
142,2,8:10.0,J. Valančiūnas misses 2-pt jump shot from 15 ft,,29,39
143,2,8:07.0,,Defensive rebound by D. Šarić,29,39
144,2,8:01.0,,Personal foul by J. Valančiūnas (drawn by T. Luwawu-Cabarrot),29,39
145,2,7:56.0,,D. Šarić misses 3-pt jump shot from 25 ft,29,39
146,2,7:53.0,Defensive rebound by J. Valančiūnas,,29,39
147,2,7:45.0,K. Lowry misses 2-pt layup from 4 ft,,29,39
148,2,7:43.0,,Defensive rebound by J. Redick,29,39
149,2,7:37.0,,D. Šarić misses 2-pt layup from 5 ft,29,39
150,2,7:37.0,Defensive rebound by Team,,29,39
151,2,7:31.0,Shooting foul by D. Šarić (drawn by C. Miles),,29,39
152,2,7:31.0,C. Miles makes free throw 1 of 2,,30,39
153,2,7:31.0,,R. Covington enters the game for T. Luwawu-Cabarrot,30,39
154,2,7:31.0,,J. Bayless enters the game for J. Redick,30,39
155,2,7:31.0,S. Ibaka enters the game for P. Siakam,,30,39
156,2,7:31.0,D. DeRozan enters the game for J. Valančiūnas,,30,39
157,2,7:31.0,C. Miles makes free throw 2 of 2,,31,39
158,2,7:13.0,,Turnover by B. Simmons (bad pass),31,39
159,2,6:57.0,S. Ibaka misses 2-pt layup from 2 ft (block by D. Šarić),,31,39
160,2,6:54.0,,Defensive rebound by D. Šarić,31,39
161,2,6:54.0,Offensive charge foul by B. Simmons (drawn by F. VanVleet),,31,39
162,2,6:54.0,,Turnover by B. Simmons (offensive foul),31,39
163,2,6:49.0,Shooting foul by B. Simmons (drawn by F. VanVleet),,31,39
164,2,6:49.0,F. VanVleet makes free throw 1 of 2,,32,39
165,2,6:49.0,,T. McConnell enters the game for B. Simmons,32,39
166,2,6:49.0,F. VanVleet makes free throw 2 of 2,,33,39
167,2,6:34.0,,T. McConnell misses 3-pt jump shot from 22 ft,33,39
168,2,6:29.0,,Offensive rebound by A. Johnson,33,39
169,2,6:28.0,,A. Johnson misses 2-pt hook shot from 7 ft,33,39
170,2,6:28.0,Defensive rebound by S. Ibaka,,33,39
171,2,6:21.0,Turnover by D. DeRozan (bad pass; steal by D. Šarić),,33,39
172,2,6:14.0,,Personal foul by K. Lowry (drawn by R. Covington),33,39
173,2,6:05.0,,Personal foul by F. VanVleet (drawn by R. Covington),33,39
174,2,6:05.0,,R. Covington makes free throw 1 of 2,33,40
175,2,6:05.0,,R. Covington makes free throw 2 of 2,33,41
176,2,5:55.0,Turnover by D. DeRozan (lost ball; steal by R. Covington),,33,41
177,2,5:55.0,,Personal foul by D. DeRozan,33,41
178,2,5:55.0,,Technical foul by T. McConnell,33,41
179,2,5:55.0,Technical foul by D. DeRozan,,33,41
180,2,5:55.0,,T. McConnell makes free throw 1 of 2,33,42
181,2,5:55.0,O. Anunoby enters the game for C. Miles,,33,42
182,2,5:55.0,,T. McConnell misses free throw 2 of 2,33,42
183,2,5:52.0,Defensive rebound by S. Ibaka,,33,42
184,2,5:37.0,K. Lowry misses 2-pt jump shot from 20 ft,,33,42
185,2,5:34.0,Offensive rebound by K. Lowry,,33,42
186,2,5:32.0,S. Ibaka misses 2-pt hook shot from 17 ft,,33,42
187,2,5:32.0,,Defensive rebound by A. Johnson,33,42
188,2,5:24.0,,T. McConnell makes 2-pt layup from 2 ft,33,44
189,2,5:14.0,Personal foul by R. Covington (drawn by D. DeRozan),,33,44
190,2,5:14.0,D. DeRozan makes free throw 1 of 2,,34,44
191,2,5:14.0,J. Valančiūnas enters the game for F. VanVleet,,34,44
192,2,5:14.0,D. DeRozan makes free throw 2 of 2,,35,44
193,2,5:04.0,,D. Šarić makes 2-pt layup from 2 ft (assist by A. Johnson),35,46
194,2,4:52.0,O. Anunoby misses 3-pt jump shot from 26 ft,,35,46
195,2,4:51.0,,Defensive rebound by Team,35,46
196,2,4:51.0,Loose ball foul by J. Valančiūnas (drawn by A. Johnson),,35,46
197,2,4:51.0,,A. Johnson misses free throw 1 of 2,35,46
198,2,4:51.0,,Offensive rebound by Team,35,46
199,2,4:51.0,L. Nogueira enters the game for J. Valančiūnas,,35,46
200,2,4:51.0,,A. Johnson makes free throw 2 of 2,35,47
201,2,4:39.0,Shooting foul by A. Johnson (drawn by K. Lowry),,35,47
202,2,4:39.0,K. Lowry makes free throw 1 of 2,,36,47
203,2,4:39.0,K. Lowry makes free throw 2 of 2,,37,47
204,2,4:20.0,,A. Johnson makes 2-pt layup from 1 ft (assist by T. McConnell),37,49
205,2,4:02.0,S. Ibaka makes 2-pt dunk from 2 ft (assist by L. Nogueira),,39,49
206,2,3:49.0,,T. McConnell makes 2-pt jump shot from 8 ft,39,51
207,2,3:37.0,K. Lowry misses 2-pt layup from 3 ft,,39,51
208,2,3:35.0,,Defensive rebound by T. McConnell,39,51
209,2,3:31.0,,D. Šarić misses 3-pt jump shot from 25 ft,39,51
210,2,3:29.0,Defensive rebound by K. Lowry,,39,51
211,2,3:25.0,Shooting foul by D. Šarić (drawn by K. Lowry),,39,51
212,2,3:25.0,K. Lowry makes free throw 1 of 2,,40,51
213,2,3:25.0,,J. Embiid enters the game for A. Johnson,40,51
214,2,3:25.0,P. Siakam enters the game for S. Ibaka,,40,51
215,2,3:25.0,K. Lowry makes free throw 2 of 2,,41,51
216,2,3:03.0,,J. Embiid misses 2-pt jump shot from 7 ft,41,51
217,2,3:00.0,,Offensive rebound by J. Bayless,41,51
218,2,3:00.0,,J. Bayless makes 2-pt layup at rim,41,53
219,2,2:40.0,D. DeRozan misses 3-pt jump shot from 26 ft,,41,53
220,2,2:39.0,,Defensive rebound by Team,41,53
221,2,2:39.0,,Philadelphia full timeout,41,53
222,2,2:29.0,,J. Embiid makes 2-pt jump shot from 3 ft,41,55
223,2,2:29.0,,Shooting foul by L. Nogueira (drawn by J. Embiid),41,55
224,2,2:29.0,,J. Embiid misses free throw 1 of 1,41,55
225,2,2:27.0,Defensive rebound by O. Anunoby,,41,55
226,2,2:05.0,D. DeRozan misses 2-pt jump shot from 13 ft,,41,55
227,2,2:03.0,,Defensive rebound by J. Bayless,41,55
228,2,1:51.0,,D. Šarić misses 2-pt jump shot from 15 ft,41,55
229,2,1:48.0,Defensive rebound by P. Siakam,,41,55
230,2,1:45.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,43,55
231,2,1:33.0,,J. Embiid makes 2-pt layup from 2 ft,43,57
232,2,1:23.0,K. Lowry misses 2-pt jump shot from 18 ft,,43,57
233,2,1:21.0,,Defensive rebound by J. Embiid,43,57
234,2,1:15.0,,J. Embiid misses 2-pt jump shot from 18 ft,43,57
235,2,1:12.0,Defensive rebound by O. Anunoby,,43,57
236,2,1:03.0,,T. Booker enters the game for D. Šarić,43,57
237,2,0:56.0,Turnover by D. DeRozan (bad pass; steal by T. McConnell),,43,57
238,2,0:54.0,,R. Covington makes 2-pt dunk from 1 ft (assist by T. McConnell),43,59
239,2,0:43.0,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),,45,59
240,2,0:35.0,Violation by K. Lowry (kicked ball),,45,59
241,2,0:34.0,,J. Embiid misses 3-pt jump shot from 26 ft,45,59
242,2,0:30.0,Defensive rebound by P. Siakam,,45,59
243,2,0:27.0,P. Siakam makes 2-pt layup from 2 ft,,47,59
244,2,0:06.0,,Turnover by T. McConnell (lost ball; steal by K. Lowry),47,59
245,2,0:01.0,D. DeRozan makes 2-pt jump shot from 16 ft (assist by L. Nogueira),,49,59
246,2,0:00.0,,R. Covington misses 3-pt jump shot from 63 ft,49,59
247,2,0:00.0,,Offensive rebound by Team,49,59
248,3,11:47.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by B. Simmons),49,61
249,3,11:36.0,Personal foul by B. Simmons (drawn by K. Lowry),,49,61
250,3,11:27.0,Offensive foul by K. Lowry (drawn by B. Simmons),,49,61
251,3,11:27.0,Turnover by K. Lowry (offensive foul),,49,61
252,3,11:10.0,,Shooting foul by S. Ibaka (drawn by D. Šarić),49,61
253,3,11:10.0,,D. Šarić makes free throw 1 of 2,49,62
254,3,11:10.0,,D. Šarić makes free throw 2 of 2,49,63
255,3,10:46.0,S. Ibaka misses 2-pt layup from 7 ft,,49,63
256,3,10:45.0,,Defensive rebound by Team,49,63
257,3,10:35.0,,B. Simmons misses 2-pt jump shot from 8 ft,49,63
258,3,10:33.0,,Offensive rebound by J. Embiid,49,63
259,3,10:31.0,,J. Embiid makes 2-pt layup from 1 ft,49,65
260,3,10:21.0,K. Lowry makes 2-pt jump shot from 16 ft,,51,65
261,3,10:07.0,,J. Redick makes 2-pt layup from 2 ft (assist by J. Embiid),51,67
262,3,9:57.0,K. Lowry misses 3-pt jump shot from 26 ft,,51,67
263,3,9:53.0,Offensive rebound by O. Anunoby,,51,67
264,3,9:49.0,J. Valančiūnas makes 2-pt dunk at rim (assist by S. Ibaka),,53,67
265,3,9:36.0,Technical foul by K. Lowry,,53,67
266,3,9:36.0,,J. Redick makes free throw 1 of 1,53,68
267,3,9:28.0,,J. Redick misses 3-pt jump shot from 27 ft,53,68
268,3,9:24.0,Defensive rebound by S. Ibaka,,53,68
269,3,9:07.0,S. Ibaka misses 3-pt jump shot from 25 ft,,53,68
270,3,9:04.0,,Defensive rebound by D. Šarić,53,68
271,3,8:59.0,,J. Redick misses 3-pt jump shot from 24 ft,53,68
272,3,8:54.0,,Offensive rebound by D. Šarić,53,68
273,3,8:54.0,,D. Šarić makes 2-pt jump shot from 8 ft,53,70
274,3,8:54.0,,J. Redick makes technical free throw,53,71
275,3,8:38.0,S. Ibaka makes 2-pt jump shot from 14 ft,,55,71
276,3,8:22.0,,J. Embiid makes 2-pt jump shot from 11 ft,55,73
277,3,8:12.0,K. Lowry misses 2-pt layup from 8 ft,,55,73
278,3,8:12.0,Offensive rebound by Team,,55,73
279,3,8:12.0,,Loose ball foul by J. Redick (drawn by J. Valančiūnas),55,73
280,3,8:05.0,K. Lowry misses 3-pt jump shot from 26 ft,,55,73
281,3,8:01.0,,Defensive rebound by R. Covington,55,73
282,3,7:52.0,,Turnover by R. Covington (lost ball; steal by O. Anunoby),55,73
283,3,7:47.0,D. DeRozan makes 2-pt layup from 1 ft (assist by O. Anunoby),,57,73
284,3,7:40.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by B. Simmons),57,76
285,3,7:14.0,S. Ibaka misses 2-pt layup from 4 ft (block by B. Simmons),,57,76
286,3,7:11.0,,Defensive rebound by D. Šarić,57,76
287,3,7:08.0,,R. Covington misses 3-pt jump shot from 25 ft,57,76
288,3,7:07.0,Defensive rebound by S. Ibaka,,57,76
289,3,7:07.0,Toronto full timeout,,57,76
290,3,7:07.0,J. Poeltl enters the game for O. Anunoby,,57,76
291,3,7:07.0,P. Siakam enters the game for S. Ibaka,,57,76
292,3,7:07.0,F. VanVleet enters the game for J. Valančiūnas,,57,76
293,3,6:52.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,60,76
294,3,6:35.0,,Turnover by J. Embiid (bad pass; steal by K. Lowry),60,76
295,3,6:29.0,K. Lowry misses 2-pt layup from 4 ft,,60,76
296,3,6:27.0,Offensive rebound by J. Poeltl,,60,76
297,3,6:12.0,F. VanVleet misses 2-pt layup from 5 ft,,60,76
298,3,6:10.0,,Defensive rebound by R. Covington,60,76
299,3,5:56.0,,Turnover by J. Embiid (lost ball; steal by D. DeRozan),60,76
300,3,5:52.0,F. VanVleet misses 3-pt jump shot from 24 ft,,60,76
301,3,5:48.0,Offensive rebound by P. Siakam,,60,76
302,3,5:48.0,P. Siakam makes 2-pt hook shot from 6 ft,,62,76
303,3,5:48.0,,Philadelphia full timeout,62,76
304,3,5:38.0,,Turnover by J. Embiid (bad pass),62,76
305,3,5:32.0,Shooting foul by J. Embiid (drawn by D. DeRozan),,62,76
306,3,5:32.0,D. DeRozan makes free throw 1 of 2,,63,76
307,3,5:32.0,D. DeRozan makes free throw 2 of 2,,64,76
308,3,5:23.0,Offensive charge foul by D. Šarić (drawn by K. Lowry),,64,76
309,3,5:23.0,,Turnover by D. Šarić (offensive foul),64,76
310,3,5:23.0,,A. Johnson enters the game for J. Redick,64,76
311,3,5:23.0,,T. McConnell enters the game for J. Embiid,64,76
312,3,5:15.0,D. DeRozan misses 2-pt jump shot from 18 ft,,64,76
313,3,5:10.0,Offensive rebound by J. Poeltl,,64,76
314,3,5:06.0,K. Lowry misses 2-pt layup from 3 ft,,64,76
315,3,5:04.0,,Defensive rebound by D. Šarić,64,76
316,3,4:49.0,,T. McConnell makes 2-pt layup from 1 ft,64,78
317,3,4:34.0,P. Siakam misses 3-pt jump shot from 25 ft,,64,78
318,3,4:30.0,,Defensive rebound by R. Covington,64,78
319,3,4:27.0,,A. Johnson makes 2-pt layup from 3 ft (assist by B. Simmons),64,80
320,3,4:07.0,D. DeRozan misses 3-pt jump shot from 23 ft,,64,80
321,3,4:05.0,,Defensive rebound by A. Johnson,64,80
322,3,3:53.0,,Shooting foul by P. Siakam (drawn by R. Covington),64,80
323,3,3:53.0,,R. Covington makes free throw 1 of 2,64,81
324,3,3:53.0,,T. Booker enters the game for D. Šarić,64,81
325,3,3:53.0,C. Miles enters the game for K. Lowry,,64,81
326,3,3:53.0,,R. Covington makes free throw 2 of 2,64,82
327,3,3:40.0,Turnover by C. Miles (traveling),,64,82
328,3,3:28.0,,Personal foul by D. DeRozan (drawn by B. Simmons),64,82
329,3,3:28.0,,J. Redick enters the game for B. Simmons,64,82
330,3,3:22.0,Technical foul by F. VanVleet,,64,82
331,3,3:22.0,,J. Redick makes technical free throw,64,83
332,3,3:11.0,,R. Covington misses 3-pt jump shot from 27 ft,64,83
333,3,3:08.0,Defensive rebound by P. Siakam,,64,83
334,3,3:02.0,C. Miles misses 3-pt jump shot from 26 ft,,64,83
335,3,2:57.0,,Defensive rebound by J. Redick,64,83
336,3,2:53.0,,Personal foul by D. DeRozan (drawn by A. Johnson),64,83
337,3,2:53.0,,A. Johnson makes free throw 1 of 2,64,84
338,3,2:53.0,,A. Johnson makes free throw 2 of 2,64,85
339,3,2:44.0,P. Siakam makes 2-pt layup from 5 ft (assist by D. DeRozan),,66,85
340,3,2:44.0,Shooting foul by R. Covington (drawn by P. Siakam),,66,85
341,3,2:44.0,P. Siakam misses free throw 1 of 1,,66,85
342,3,2:42.0,,Defensive rebound by T. McConnell,66,85
343,3,2:34.0,,R. Covington misses 3-pt jump shot from 26 ft,66,85
344,3,2:30.0,Defensive rebound by J. Poeltl,,66,85
345,3,2:26.0,C. Miles misses 3-pt jump shot from 24 ft,,66,85
346,3,2:22.0,,Defensive rebound by J. Redick,66,85
347,3,2:15.0,,T. McConnell makes 2-pt jump shot from 11 ft,66,87
348,3,1:54.0,Personal foul by T. Booker (drawn by F. VanVleet),,66,87
349,3,1:54.0,F. VanVleet makes free throw 1 of 2,,67,87
350,3,1:54.0,,J. Embiid enters the game for A. Johnson,67,87
351,3,1:54.0,,J. Bayless enters the game for R. Covington,67,87
352,3,1:54.0,D. Wright enters the game for D. DeRozan,,67,87
353,3,1:54.0,F. VanVleet makes free throw 2 of 2,,68,87
354,3,1:45.0,,Personal foul by J. Poeltl (drawn by J. Embiid),68,87
355,3,1:45.0,,J. Embiid makes free throw 1 of 2,68,88
356,3,1:45.0,,J. Embiid makes free throw 2 of 2,68,89
357,3,1:25.0,D. Wright makes 3-pt jump shot from 25 ft,,71,89
358,3,1:12.0,,J. Embiid misses 3-pt jump shot from 26 ft,71,89
359,3,1:07.0,Defensive rebound by F. VanVleet,,71,89
360,3,1:02.0,F. VanVleet misses 2-pt layup from 4 ft,,71,89
361,3,1:01.0,,Defensive rebound by J. Embiid,71,89
362,3,1:01.0,,Personal foul by P. Siakam (drawn by J. Embiid),71,89
363,3,1:01.0,,J. Embiid misses free throw 1 of 2,71,89
364,3,1:01.0,,Offensive rebound by Team,71,89
365,3,1:01.0,,J. Embiid makes free throw 2 of 2,71,90
366,3,0:49.0,C. Miles misses 3-pt jump shot from 25 ft,,71,90
367,3,0:46.0,Offensive rebound by J. Poeltl,,71,90
368,3,0:46.0,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,74,90
369,3,0:34.0,,T. McConnell makes 3-pt jump shot from 25 ft (assist by J. Redick),74,93
370,3,0:15.0,Shooting foul by T. Booker (drawn by J. Poeltl),,74,93
371,3,0:15.0,J. Poeltl makes free throw 1 of 2,,75,93
372,3,0:15.0,J. Poeltl misses free throw 2 of 2,,75,93
373,3,0:12.0,,Defensive rebound by T. McConnell,75,93
374,3,0:03.0,,J. Embiid misses 3-pt jump shot from 26 ft,75,93
375,3,0:00.0,Defensive rebound by Team,,75,93
376,3,0:00.0,F. VanVleet misses 3-pt jump shot from 57 ft,,75,93
377,3,0:00.0,Offensive rebound by Team,,75,93
378,4,11:46.0,D. Wright makes 3-pt jump shot from 25 ft,,78,93
379,4,11:23.0,,T. McConnell misses 3-pt jump shot from 23 ft,78,93
380,4,11:20.0,Defensive rebound by F. VanVleet,,78,93
381,4,11:16.0,F. VanVleet misses 2-pt layup from 3 ft (block by J. Embiid),,78,93
382,4,11:15.0,Offensive rebound by P. Siakam,,78,93
