,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
384,4,5:27.0,,A. Peters misses 3-pt jump shot from 25 ft,116,81
385,4,5:26.0,Defensive rebound by R. O'Neale,,116,81
386,4,5:23.0,J. Jerebko makes 2-pt dunk at rim (assist by R. O'Neale),,118,81
387,4,5:07.0,,J. Gray makes 2-pt layup at rim,118,83
388,4,5:07.0,,Shooting foul by E. Udoh (drawn by J. Gray),118,83
389,4,5:07.0,,D. Reed enters the game for T. Warren,118,83
390,4,5:07.0,,J. Gray misses free throw 1 of 1,118,83
391,4,5:04.0,Defensive rebound by E. Udoh,,118,83
392,4,4:54.0,Shooting foul by J. Jackson (drawn by E. Udoh),,118,83
393,4,4:54.0,E. Udoh makes free throw 1 of 2,,119,83
394,4,4:54.0,,D. House enters the game for D. Bender,119,83
395,4,4:54.0,E. Udoh makes free throw 2 of 2,,120,83
396,4,4:39.0,,D. House misses 3-pt jump shot from 26 ft (block by E. Udoh),120,83
397,4,4:37.0,Defensive rebound by R. Neto,,120,83
398,4,4:34.0,R. Neto misses 2-pt layup at rim,,120,83
399,4,4:31.0,,Defensive rebound by D. House,120,83
400,4,4:27.0,,D. House makes 2-pt layup from 1 ft,120,85
401,4,4:27.0,,Shooting foul by A. Burks (drawn by D. House),120,85
402,4,4:27.0,,D. House misses free throw 1 of 1,120,85
403,4,4:25.0,Defensive rebound by A. Burks,,120,85
404,4,4:05.0,E. Udoh makes 2-pt jump shot from 9 ft,,122,85
405,4,3:43.0,,J. Gray makes 3-pt jump shot from 24 ft (assist by A. Peters),122,88
406,4,3:26.0,Turnover by A. Burks (bad pass; steal by D. Reed),,122,88
407,4,3:19.0,,D. Reed misses 2-pt layup from 1 ft,122,88
408,4,3:17.0,Defensive rebound by R. Neto,,122,88
409,4,3:11.0,R. Neto makes 2-pt layup at rim,,124,88
410,4,2:54.0,,J. Gray misses 2-pt jump shot from 20 ft,124,88
411,4,2:51.0,Defensive rebound by E. Udoh,,124,88
412,4,2:34.0,E. Udoh makes 2-pt layup at rim (assist by J. Jerebko),,126,88
413,4,2:34.0,Shooting foul by J. Gray (drawn by E. Udoh),,126,88
414,4,2:34.0,Utah full timeout,,126,88
415,4,2:34.0,E. Udoh makes free throw 1 of 1,,127,88
416,4,2:12.0,,J. Jackson misses 3-pt jump shot from 27 ft,127,88
417,4,2:08.0,Defensive rebound by R. O'Neale,,127,88
418,4,2:01.0,R. O'Neale makes 2-pt layup from 1 ft,,129,88
419,4,1:52.0,,D. Reed makes 3-pt jump shot from 24 ft (assist by J. Gray),129,91
420,4,1:41.0,Turnover by J. Jerebko (bad pass),,129,91
421,4,1:19.0,,J. Jackson misses 3-pt jump shot from 26 ft,129,91
422,4,1:15.0,Defensive rebound by R. Neto,,129,91
423,4,1:14.0,Shooting foul by J. Jackson (drawn by J. Jerebko),,129,91
424,4,1:14.0,J. Jerebko misses free throw 1 of 2,,129,91
425,4,1:14.0,Offensive rebound by Team,,129,91
426,4,1:14.0,J. Jerebko misses free throw 2 of 2,,129,91
427,4,1:12.0,,Defensive rebound by A. Peters,129,91
428,4,0:54.0,,Shooting foul by A. Burks (drawn by J. Jackson),129,91
429,4,0:54.0,,J. Jackson makes free throw 1 of 2,129,92
430,4,0:54.0,,J. Jackson makes free throw 2 of 2,129,93
431,4,0:42.0,R. Neto misses 3-pt jump shot from 23 ft,,129,93
432,4,0:40.0,,Defensive rebound by A. Peters,129,93
433,4,0:34.0,,D. House makes 2-pt dunk at rim,129,95
434,4,0:15.0,R. Neto misses 2-pt layup from 4 ft (block by J. Gray),,129,95
435,4,0:14.0,,Defensive rebound by J. Gray,129,95
436,4,0:14.0,,Personal foul by R. Neto (drawn by J. Gray),129,95
437,4,0:14.0,,J. Gray makes free throw 1 of 2,129,96
438,4,0:14.0,,J. Gray makes free throw 2 of 2,129,97
