,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
381,4,5:28.0,,T. Cavanaugh makes 3-pt jump shot from 24 ft (assist by M. Delaney),92,76
382,4,5:04.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by S. Johnson),,95,76
383,4,4:53.0,,M. Delaney makes 2-pt layup from 2 ft (assist by D. Bembry),95,78
384,4,4:53.0,,Shooting foul by L. Galloway (drawn by M. Delaney),95,78
385,4,4:53.0,,L. Babbitt enters the game for J. Collins,95,78
386,4,4:53.0,R. Jackson enters the game for L. Kennard,,95,78
387,4,4:53.0,T. Harris enters the game for L. Galloway,,95,78
388,4,4:53.0,A. Bradley enters the game for A. Tolliver,,95,78
389,4,4:53.0,,M. Delaney makes free throw 1 of 1,95,79
390,4,4:49.0,Offensive foul by A. Drummond (drawn by L. Babbitt),,95,79
391,4,4:49.0,Turnover by A. Drummond (offensive foul),,95,79
392,4,4:25.0,,M. Delaney misses 3-pt jump shot from 25 ft,95,79
393,4,4:20.0,Defensive rebound by S. Johnson,,95,79
394,4,4:04.0,T. Harris makes 2-pt jump shot from 16 ft,,97,79
395,4,3:46.0,,Shooting foul by T. Harris (drawn by M. Delaney),97,79
396,4,3:46.0,,M. Delaney misses free throw 1 of 2,97,79
397,4,3:46.0,,Offensive rebound by Team,97,79
398,4,3:46.0,,M. Delaney makes free throw 2 of 2,97,80
399,4,3:37.0,T. Harris makes 2-pt dunk from 2 ft (assist by A. Drummond),,99,80
400,4,3:17.0,,T. Dorsey misses 2-pt jump shot from 20 ft,99,80
401,4,3:16.0,,Offensive rebound by T. Cavanaugh,99,80
402,4,3:11.0,,T. Dorsey makes 3-pt jump shot from 22 ft (assist by M. Delaney),99,83
403,4,2:56.0,Shooting foul by L. Babbitt (drawn by A. Drummond),,99,83
404,4,2:56.0,Detroit full timeout,,99,83
405,4,2:56.0,A. Drummond makes free throw 1 of 2,,100,83
406,4,2:56.0,A. Drummond makes free throw 2 of 2,,101,83
407,4,2:47.0,,L. Babbitt misses 3-pt jump shot from 24 ft,101,83
408,4,2:43.0,Defensive rebound by A. Drummond,,101,83
409,4,2:39.0,,Violation by M. Delaney (kicked ball),101,83
410,4,2:23.0,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Bradley),,103,83
411,4,2:08.0,,T. Cavanaugh makes 3-pt jump shot from 22 ft (assist by L. Babbitt),103,86
412,4,1:59.0,Detroit full timeout,,103,86
413,4,1:59.0,H. Ellenson enters the game for A. Drummond,,103,86
414,4,1:59.0,I. Smith enters the game for R. Jackson,,103,86
415,4,1:59.0,E. Moreland enters the game for T. Harris,,103,86
416,4,1:59.0,L. Kennard enters the game for A. Bradley,,103,86
417,4,1:53.0,L. Kennard misses 3-pt jump shot from 25 ft,,103,86
418,4,1:50.0,,Defensive rebound by L. Babbitt,103,86
419,4,1:34.0,,M. Delaney makes 2-pt jump shot from 20 ft,103,88
420,4,1:09.0,L. Kennard misses 2-pt jump shot from 11 ft,,103,88
421,4,1:06.0,Offensive rebound by E. Moreland,,103,88
422,4,0:44.0,Technical foul by E. Moreland,,105,88
423,4,0:44.0,R. Bullock enters the game for E. Moreland,,105,89
424,4,0:44.0,,T. Cavanaugh makes technical free throw,105,89
425,4,0:24.0,,Shooting foul by I. Smith (drawn by L. Babbitt),105,88
426,4,0:24.0,,L. Babbitt makes free throw 1 of 2,105,90
427,4,0:24.0,,L. Babbitt makes free throw 2 of 2,105,91
428,4,0:44.0,H. Ellenson makes 2-pt jump shot from 15 ft,,105,88
