,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
378,4,3:53.0,Turnover by K. Walker (bad pass; steal by I. Smith),,106,94
379,4,3:49.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by I. Smith),106,97
380,4,3:47.0,Charlotte full timeout,,106,97
381,4,3:29.0,N. Batum misses 2-pt jump shot from 16 ft,,106,97
382,4,3:28.0,,Defensive rebound by T. Harris,106,97
383,4,3:19.0,,A. Bradley misses 2-pt jump shot from 12 ft,106,97
384,4,3:14.0,Defensive rebound by M. Williams,,106,97
385,4,3:05.0,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),,108,97
386,4,2:43.0,,A. Drummond misses 2-pt dunk from 3 ft (block by D. Howard),108,97
387,4,2:39.0,Defensive rebound by M. Kidd-Gilchrist,,108,97
388,4,2:36.0,K. Walker misses 2-pt layup from 3 ft,,108,97
389,4,2:34.0,Offensive rebound by K. Walker,,108,97
390,4,2:23.0,Personal foul by L. Kennard (drawn by N. Batum),,108,97
391,4,2:23.0,N. Batum makes free throw 1 of 2,,109,97
392,4,2:23.0,N. Batum makes free throw 2 of 2,,110,97
393,4,2:15.0,,A. Bradley misses 3-pt jump shot from 28 ft,110,97
394,4,2:12.0,Defensive rebound by D. Howard,,110,97
395,4,1:54.0,N. Batum misses 3-pt jump shot from 27 ft,,110,97
396,4,1:50.0,,Defensive rebound by A. Drummond,110,97
397,4,1:48.0,,Personal foul by K. Walker (drawn by I. Smith),110,97
398,4,1:48.0,,I. Smith makes free throw 1 of 2,110,98
399,4,1:48.0,,R. Bullock enters the game for L. Kennard,110,98
400,4,1:48.0,,I. Smith makes free throw 2 of 2,110,99
401,4,1:44.0,Turnover by N. Batum (bad pass; steal by A. Bradley),,110,99
402,4,1:44.0,,A. Bradley makes 2-pt layup from 2 ft,110,101
403,4,1:39.0,Turnover by M. Kidd-Gilchrist (turnover; steal by R. Bullock),,110,101
404,4,1:30.0,,R. Bullock misses 3-pt jump shot from 27 ft,110,101
405,4,1:25.0,Defensive rebound by M. Williams,,110,101
406,4,1:19.0,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),,112,101
407,4,1:14.0,,I. Smith makes 3-pt jump shot from 26 ft,112,104
408,4,0:57.0,Personal foul by R. Bullock (drawn by N. Batum),,112,104
409,4,0:57.0,N. Batum misses free throw 1 of 2,,112,104
410,4,0:57.0,Offensive rebound by Team,,112,104
411,4,0:57.0,N. Batum makes free throw 2 of 2,,113,104
412,4,0:52.0,,A. Bradley misses 3-pt jump shot from 25 ft,113,104
413,4,0:49.0,Defensive rebound by M. Williams,,113,104
414,4,0:45.0,Personal foul by R. Bullock (drawn by M. Kidd-Gilchrist),,113,104
415,4,0:45.0,M. Kidd-Gilchrist makes free throw 1 of 2,,114,104
416,4,0:45.0,M. Kidd-Gilchrist misses free throw 2 of 2,,114,104
417,4,0:44.0,,Defensive rebound by A. Drummond,114,104
418,4,0:39.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),114,107
419,4,0:38.0,Personal foul by A. Drummond (drawn by N. Batum),,114,107
420,4,0:38.0,N. Batum makes free throw 1 of 2,,115,107
421,4,0:38.0,N. Batum makes free throw 2 of 2,,116,107
422,4,0:29.0,,T. Harris misses 3-pt jump shot from 25 ft,116,107
423,4,0:23.0,Defensive rebound by D. Howard,,116,107
424,4,0:23.0,Personal foul by I. Smith (drawn by D. Howard),,116,107
425,4,0:23.0,D. Howard makes free throw 1 of 2,,117,107
426,4,0:23.0,D. Howard makes free throw 2 of 2,,118,107
427,4,0:13.0,,I. Smith misses 3-pt jump shot from 28 ft,118,107
428,4,0:09.0,Defensive rebound by N. Batum,,118,107
