,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,WASHINGTON_ACTION,GOLDEN STATE_SCORE,WASHINGTON_SCORE
97,1,0:04.0,,Technical foul by K. Oubre,35,21
98,1,0:04.0,S. Curry makes technical free throw,,36,21
99,1,0:04.0,S. Curry misses technical free throw,,36,21
100,1,0:04.0,,Defensive rebound by Team,36,21
101,1,0:04.0,J. Bell enters the game for Z. Pachulia,,36,21
102,1,0:00.0,,K. Oubre misses 2-pt jump shot from 18 ft,36,21
103,1,0:00.0,,Offensive rebound by Team,36,21
104,2,11:43.0,D. West misses 2-pt jump shot from 19 ft,,36,21
105,2,11:39.0,,Defensive rebound by J. Meeks,36,21
106,2,11:23.0,,Def 3 sec tech foul by D. West,36,21
107,2,11:23.0,,J. Meeks makes technical free throw,36,22
108,2,11:18.0,,I. Mahinmi makes 2-pt dunk from 2 ft (assist by J. Meeks),36,24
109,2,10:52.0,S. Livingston makes 2-pt jump shot from 14 ft,,38,24
110,2,10:35.0,,J. Meeks misses 3-pt jump shot from 24 ft (block by D. West),38,24
111,2,10:31.0,,Offensive rebound by J. Meeks,38,24
112,2,10:27.0,,M. Scott makes 2-pt jump shot from 9 ft (assist by J. Meeks),38,26
113,2,10:09.0,Shooting foul by J. Meeks (drawn by A. Iguodala),,38,26
114,2,10:09.0,A. Iguodala makes free throw 1 of 2,,39,26
115,2,10:09.0,A. Iguodala makes free throw 2 of 2,,40,26
116,2,9:58.0,,K. Oubre misses 2-pt jump shot from 4 ft,40,26
117,2,9:56.0,Defensive rebound by K. Thompson,,40,26
118,2,9:48.0,S. Livingston misses 2-pt jump shot from 17 ft,,40,26
119,2,9:45.0,,Defensive rebound by I. Mahinmi,40,26
120,2,9:39.0,,T. Frazier misses 2-pt jump shot from 1 ft,40,26
121,2,9:36.0,Defensive rebound by S. Livingston,,40,26
122,2,9:29.0,Personal foul by T. Frazier (drawn by K. Thompson),,40,26
123,2,9:24.0,S. Livingston makes 2-pt dunk from 2 ft (assist by D. Green),,42,26
124,2,9:24.0,,Washington full timeout,42,26
125,2,8:59.0,,I. Mahinmi makes 2-pt hook shot from 4 ft (assist by K. Oubre),42,28
126,2,8:34.0,Turnover by D. West (bad pass; steal by J. Meeks),,42,28
127,2,8:29.0,,J. Meeks makes 2-pt layup from 1 ft (assist by T. Frazier),42,30
128,2,8:11.0,D. West misses 2-pt dunk from 2 ft (block by J. Meeks),,42,30
129,2,8:08.0,,Defensive rebound by M. Scott,42,30
130,2,8:08.0,,Shooting foul by A. Iguodala (drawn by K. Oubre),42,30
131,2,8:08.0,,K. Oubre makes free throw 1 of 2,42,31
132,2,8:08.0,,K. Oubre makes free throw 2 of 2,42,32
133,2,7:49.0,A. Iguodala misses 3-pt jump shot from 25 ft,,42,32
134,2,7:45.0,,Defensive rebound by K. Oubre,42,32
135,2,7:32.0,,K. Oubre misses 3-pt jump shot from 23 ft,42,32
136,2,7:27.0,,Offensive rebound by T. Frazier,42,32
137,2,7:24.0,,M. Scott misses 3-pt jump shot from 26 ft,42,32
138,2,7:20.0,,Offensive rebound by T. Frazier,42,32
139,2,7:19.0,,M. Scott makes 2-pt dunk at rim (assist by T. Frazier),42,34
140,2,7:18.0,Golden State full timeout,,42,34
141,2,7:18.0,K. Durant enters the game for A. Iguodala,,42,34
142,2,7:18.0,J. Bell enters the game for D. Green,,42,34
143,2,7:04.0,K. Thompson misses 3-pt jump shot from 26 ft,,42,34
144,2,7:00.0,,Defensive rebound by I. Mahinmi,42,34
145,2,6:47.0,,J. Meeks makes 2-pt layup from 2 ft (assist by T. Frazier),42,36
146,2,6:27.0,Turnover by K. Durant (traveling),,42,36
147,2,6:07.0,,T. Frazier misses 2-pt jump shot from 20 ft,42,36
148,2,6:02.0,,Offensive rebound by M. Scott,42,36
149,2,6:02.0,,M. Scott misses 2-pt layup at rim,42,36
150,2,6:01.0,Defensive rebound by K. Thompson,,42,36
151,2,5:56.0,K. Thompson misses 2-pt jump shot from 20 ft,,42,36
152,2,5:54.0,,Defensive rebound by J. Meeks,42,36
153,2,5:44.0,,M. Scott misses 2-pt jump shot from 9 ft,42,36
154,2,5:43.0,Defensive rebound by K. Durant,,42,36
155,2,5:42.0,Personal foul by M. Scott (drawn by K. Durant),,42,36
156,2,5:42.0,,B. Beal enters the game for T. Frazier,42,36
157,2,5:42.0,,O. Porter enters the game for J. Meeks,42,36
158,2,5:42.0,,T. Satoranský enters the game for I. Mahinmi,42,36
159,2,5:42.0,,M. Morris enters the game for M. Scott,42,36
160,2,5:42.0,S. Curry enters the game for K. Thompson,,42,36
161,2,5:31.0,K. Durant makes 2-pt jump shot from 18 ft,,44,36
162,2,5:16.0,,M. Morris misses 2-pt jump shot from 13 ft,44,36
163,2,5:12.0,Defensive rebound by J. Bell,,44,36
164,2,5:08.0,K. Durant misses 3-pt jump shot from 29 ft,,44,36
165,2,5:04.0,Offensive rebound by D. West,,44,36
166,2,5:04.0,D. West makes 2-pt layup from 2 ft,,46,36
167,2,4:51.0,,O. Porter misses 2-pt jump shot from 12 ft,46,36
168,2,4:48.0,,Offensive rebound by M. Morris,46,36
169,2,4:47.0,,B. Beal misses 3-pt jump shot from 24 ft,46,36
170,2,4:47.0,,Offensive rebound by O. Porter,46,36
171,2,4:43.0,,O. Porter makes 2-pt layup at rim,46,38
172,2,4:43.0,Golden State full timeout,,46,38
173,2,4:43.0,D. Green enters the game for D. West,,46,38
174,2,4:29.0,S. Livingston makes 2-pt dunk from 2 ft (assist by J. Bell),,48,38
175,2,4:16.0,,Shooting foul by J. Bell (drawn by M. Morris),48,38
176,2,4:16.0,,M. Morris makes free throw 1 of 2,48,39
177,2,4:16.0,A. Iguodala enters the game for S. Livingston,,48,39
178,2,4:16.0,,M. Morris makes free throw 2 of 2,48,40
179,2,4:06.0,Personal foul by M. Morris (drawn by S. Curry),,48,40
180,2,4:00.0,J. Bell makes 2-pt dunk from 2 ft (assist by D. Green),,50,40
181,2,3:52.0,,Turnover by B. Beal (out of bounds lost ball),50,40
182,2,3:42.0,S. Curry misses 2-pt layup from 4 ft,,50,40
183,2,3:39.0,Offensive rebound by A. Iguodala,,50,40
184,2,3:36.0,S. Curry misses 3-pt jump shot from 27 ft,,50,40
185,2,3:32.0,,Defensive rebound by B. Beal,50,40
186,2,3:28.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by B. Beal),50,43
187,2,3:10.0,K. Thompson enters the game for J. Bell,,50,43
188,2,3:06.0,Shooting foul by K. Oubre (drawn by A. Iguodala),,50,43
189,2,3:06.0,A. Iguodala makes free throw 1 of 2,,51,43
190,2,3:06.0,A. Iguodala makes free throw 2 of 2,,52,43
191,2,2:57.0,,B. Beal misses 2-pt jump shot from 18 ft,52,43
192,2,2:54.0,,Offensive rebound by O. Porter,52,43
193,2,2:54.0,,Shooting foul by S. Curry (drawn by O. Porter),52,43
194,2,2:54.0,,O. Porter makes free throw 1 of 2,52,44
195,2,2:54.0,,O. Porter makes free throw 2 of 2,52,45
196,2,2:42.0,K. Durant misses 2-pt jump shot from 19 ft,,52,45
197,2,2:39.0,,Defensive rebound by M. Morris,52,45
198,2,2:33.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by O. Porter),52,48
199,2,2:17.0,Turnover by S. Curry (bad pass; steal by O. Porter),,52,48
200,2,2:13.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Satoranský),52,51
201,2,1:57.0,S. Curry misses 2-pt jump shot from 20 ft,,52,51
202,2,1:54.0,,Defensive rebound by O. Porter,52,51
203,2,1:48.0,,M. Morris misses 3-pt jump shot from 24 ft,52,51
204,2,1:43.0,Defensive rebound by S. Curry,,52,51
205,2,1:40.0,Turnover by S. Curry (bad pass),,52,51
206,2,1:22.0,,T. Satoranský makes 2-pt layup from 1 ft (assist by K. Oubre),52,53
207,2,1:15.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,54,53
208,2,0:48.0,,O. Porter misses 2-pt jump shot from 12 ft,54,53
209,2,0:45.0,Defensive rebound by A. Iguodala,,54,53
210,2,0:40.0,A. Iguodala makes 2-pt layup from 1 ft,,56,53
211,2,0:29.0,,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),56,56
212,2,0:12.0,Personal foul by T. Satoranský (drawn by S. Curry),,56,56
213,2,0:12.0,S. Curry makes free throw 1 of 2,,57,56
214,2,0:12.0,S. Livingston enters the game for A. Iguodala,,57,56
215,2,0:12.0,S. Curry makes free throw 2 of 2,,58,56
216,2,0:03.0,,Personal foul by S. Curry (drawn by T. Satoranský),58,56
217,2,0:03.0,A. Iguodala enters the game for S. Curry,,58,56
218,2,0:00.0,,B. Beal misses 3-pt jump shot from 26 ft,58,56
219,2,0:00.0,,Offensive rebound by Team,58,56
220,3,11:47.0,K. Durant makes 3-pt jump shot from 23 ft (assist by D. Green),,61,56
221,3,11:23.0,,M. Morris misses 2-pt jump shot from 11 ft,61,56
222,3,11:21.0,Defensive rebound by J. McGee,,61,56
223,3,11:15.0,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),,63,56
224,3,11:08.0,,T. Satoranský makes 2-pt layup from 3 ft (assist by M. Morris),63,58
225,3,10:52.0,Turnover by S. Curry (out of bounds lost ball),,63,58
226,3,10:38.0,,Personal foul by J. McGee (drawn by M. Gortat),63,58
227,3,10:33.0,,B. Beal misses 3-pt jump shot from 26 ft,63,58
228,3,10:31.0,Defensive rebound by J. McGee,,63,58
229,3,10:13.0,S. Curry misses 2-pt jump shot from 20 ft,,63,58
230,3,10:13.0,,Defensive rebound by M. Morris,63,58
231,3,10:03.0,,Turnover by B. Beal (lost ball; steal by S. Curry),63,58
232,3,9:56.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),,66,58
233,3,9:30.0,,T. Satoranský misses 3-pt jump shot from 26 ft,66,58
234,3,9:26.0,Defensive rebound by J. McGee,,66,58
235,3,9:16.0,K. Durant makes 2-pt jump shot from 19 ft,,68,58
236,3,9:16.0,,Washington full timeout,68,58
237,3,9:01.0,,O. Porter misses 2-pt jump shot from 15 ft,68,58
238,3,8:58.0,Defensive rebound by Team,,68,58
239,3,8:58.0,,Loose ball foul by B. Beal (drawn by S. Curry),68,58
240,3,8:48.0,D. Green makes 2-pt dunk at rim,,70,58
241,3,8:31.0,,M. Gortat makes 2-pt jump shot from 13 ft,70,60
242,3,8:15.0,Shooting block foul by B. Beal (drawn by S. Curry),,70,60
243,3,8:15.0,S. Curry makes free throw 1 of 2,,71,60
244,3,8:15.0,S. Curry makes free throw 2 of 2,,72,60
245,3,7:51.0,,M. Morris misses 2-pt jump shot from 19 ft,72,60
246,3,7:47.0,,Offensive rebound by M. Gortat,72,60
247,3,7:41.0,,M. Gortat misses 2-pt layup from 5 ft (block by J. McGee),72,60
248,3,7:40.0,Defensive rebound by K. Durant,,72,60
249,3,7:37.0,Personal take foul by O. Porter (drawn by K. Durant),,72,60
250,3,7:25.0,J. McGee misses 2-pt jump shot from 7 ft,,72,60
251,3,7:22.0,,Defensive rebound by M. Morris,72,60
252,3,7:16.0,,B. Beal misses 2-pt jump shot from 9 ft,72,60
253,3,7:13.0,Defensive rebound by K. Durant,,72,60
254,3,7:04.0,Turnover by J. McGee (traveling),,72,60
255,3,6:55.0,,Turnover by T. Satoranský (bad pass),72,60
256,3,6:43.0,J. McGee misses 2-pt layup from 3 ft,,72,60
257,3,6:40.0,,Defensive rebound by B. Beal,72,60
258,3,6:26.0,,Turnover by O. Porter (lost ball; steal by J. McGee),72,60
259,3,6:21.0,D. Green makes 2-pt layup from 3 ft (assist by K. Durant),,74,60
260,3,6:20.0,,Washington full timeout,74,60
261,3,6:20.0,,K. Oubre enters the game for M. Gortat,74,60
262,3,6:20.0,Z. Pachulia enters the game for J. McGee,,74,60
263,3,5:58.0,,K. Oubre misses 3-pt jump shot from 25 ft,74,60
264,3,5:54.0,Defensive rebound by D. Green,,74,60
265,3,5:52.0,Shooting foul by M. Morris (drawn by Z. Pachulia),,74,60
266,3,5:52.0,Z. Pachulia makes free throw 1 of 2,,75,60
267,3,5:52.0,Z. Pachulia misses free throw 2 of 2,,75,60
268,3,5:49.0,,Defensive rebound by O. Porter,75,60
269,3,5:31.0,,O. Porter misses 3-pt jump shot from 26 ft,75,60
270,3,5:29.0,Defensive rebound by S. Curry,,75,60
271,3,5:28.0,Turnover by S. Curry (traveling),,75,60
272,3,5:19.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),75,63
273,3,5:00.0,,Violation by K. Oubre (kicked ball),75,63
274,3,5:00.0,A. Iguodala enters the game for D. Green,,75,63
275,3,5:00.0,J. Bell enters the game for Z. Pachulia,,75,63
276,3,4:47.0,K. Durant misses 3-pt jump shot from 27 ft,,75,63
277,3,4:45.0,,Defensive rebound by O. Porter,75,63
278,3,4:41.0,,O. Porter makes 2-pt jump shot from 6 ft (assist by M. Morris),75,65
279,3,4:41.0,,Shooting foul by A. Iguodala (drawn by O. Porter),75,65
280,3,4:41.0,,O. Porter makes free throw 1 of 1,75,66
281,3,4:28.0,K. Thompson misses 3-pt jump shot from 25 ft,,75,66
282,3,4:26.0,,Defensive rebound by O. Porter,75,66
283,3,4:20.0,,B. Beal misses 3-pt jump shot from 26 ft,75,66
284,3,4:16.0,,Offensive rebound by M. Morris,75,66
285,3,4:03.0,,K. Oubre misses 2-pt jump shot from 15 ft,75,66
286,3,3:59.0,Defensive rebound by K. Durant,,75,66
287,3,3:54.0,S. Curry misses 3-pt jump shot from 24 ft,,75,66
288,3,3:51.0,,Defensive rebound by K. Oubre,75,66
289,3,3:39.0,,M. Morris makes 2-pt jump shot from 18 ft,75,68
290,3,3:25.0,S. Curry makes 2-pt layup at rim,,77,68
291,3,3:03.0,,K. Oubre misses 2-pt layup from 2 ft,77,68
292,3,3:01.0,,Offensive rebound by T. Satoranský,77,68
293,3,3:00.0,,T. Satoranský misses 2-pt layup from 3 ft (block by A. Iguodala),77,68
294,3,2:58.0,Defensive rebound by S. Curry,,77,68
295,3,2:56.0,S. Curry misses 3-pt jump shot from 26 ft,,77,68
296,3,2:53.0,,Defensive rebound by O. Porter,77,68
297,3,2:35.0,,B. Beal makes 2-pt jump shot from 22 ft (assist by K. Oubre),77,70
298,3,2:33.0,Golden State full timeout,,77,70
299,3,2:33.0,,M. Scott enters the game for M. Morris,77,70
300,3,2:33.0,N. Young enters the game for K. Thompson,,77,70
301,3,2:33.0,D. Green enters the game for J. Bell,,77,70
302,3,2:33.0,,I. Mahinmi enters the game for O. Porter,77,70
303,3,2:19.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,79,70
304,3,2:16.0,,Turnover by I. Mahinmi (bad pass; steal by S. Curry),79,70
305,3,2:11.0,S. Curry makes 3-pt jump shot from 23 ft,,82,70
306,3,1:45.0,,M. Scott misses 3-pt jump shot from 30 ft,82,70
307,3,1:45.0,,Offensive rebound by Team,82,70
308,3,1:45.0,,Turnover by Team (shot clock),82,70
309,3,1:36.0,Offensive foul by K. Durant (drawn by T. Satoranský),,82,70
310,3,1:36.0,Turnover by K. Durant (offensive foul),,82,70
311,3,1:23.0,,Personal foul by N. Young (drawn by B. Beal),82,70
312,3,1:23.0,S. Livingston enters the game for S. Curry,,82,70
313,3,1:08.0,,B. Beal misses 2-pt jump shot from 20 ft,82,70
314,3,1:06.0,Defensive rebound by A. Iguodala,,82,70
315,3,0:53.0,K. Durant makes 2-pt jump shot from 19 ft,,84,70
316,3,0:37.0,,Turnover by K. Oubre (lost ball; steal by N. Young),84,70
317,3,0:36.0,Personal foul by K. Oubre (drawn by D. Green),,84,70
318,3,0:36.0,D. Green misses free throw 1 of 2,,84,70
319,3,0:36.0,Offensive rebound by Team,,84,70
320,3,0:36.0,D. Green makes free throw 2 of 2,,85,70
321,3,0:29.0,,Turnover by B. Beal (lost ball; steal by A. Iguodala),85,70
322,3,0:22.0,N. Young misses 3-pt jump shot from 25 ft,,85,70
323,3,0:17.0,,Defensive rebound by T. Satoranský,85,70
324,4,11:40.0,,T. Frazier misses 2-pt jump shot from 20 ft,85,70
325,4,11:35.0,,Offensive rebound by I. Mahinmi,85,70
326,4,11:33.0,,Shooting foul by S. Livingston (drawn by K. Oubre),85,70
327,4,11:33.0,,K. Oubre makes free throw 1 of 2,85,71
328,4,11:33.0,,K. Oubre makes free throw 2 of 2,85,72
329,4,11:11.0,K. Thompson misses 2-pt jump shot from 16 ft,,85,72
330,4,11:08.0,,Defensive rebound by J. Meeks,85,72
331,4,10:48.0,,Shooting foul by D. West (drawn by M. Scott),85,72
332,4,10:48.0,,M. Scott makes free throw 1 of 2,85,73
333,4,10:48.0,,M. Scott makes free throw 2 of 2,85,74
334,4,10:37.0,Turnover by D. Green (bad pass; steal by I. Mahinmi),,85,74
335,4,10:22.0,,Offensive foul by I. Mahinmi (drawn by D. Green),85,74
336,4,10:22.0,,Turnover by I. Mahinmi (offensive foul),85,74
337,4,10:06.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by D. West),,87,74
338,4,9:47.0,,Turnover by K. Oubre (bad pass; steal by D. Green),87,74
339,4,9:43.0,D. West misses 2-pt layup from 1 ft (block by I. Mahinmi),,87,74
340,4,9:41.0,Offensive rebound by K. Thompson,,87,74
341,4,9:39.0,K. Thompson makes 2-pt jump shot from 15 ft,,89,74
342,4,9:16.0,,J. Meeks misses 2-pt layup from 5 ft (block by D. Green),89,74
343,4,9:10.0,,Offensive rebound by J. Meeks,89,74
344,4,9:10.0,,J. Meeks makes 2-pt layup from 2 ft,89,76
345,4,9:04.0,S. Livingston misses 2-pt jump shot from 17 ft,,89,76
346,4,9:03.0,,Defensive rebound by M. Scott,89,76
347,4,9:03.0,,Personal foul by D. Green (drawn by T. Frazier),89,76
348,4,9:03.0,,O. Porter enters the game for I. Mahinmi,89,76
349,4,9:03.0,,M. Morris enters the game for M. Scott,89,76
350,4,8:44.0,,K. Oubre misses 2-pt jump shot from 4 ft,89,76
351,4,8:44.0,,Offensive rebound by K. Oubre,89,76
352,4,8:44.0,,K. Oubre makes 2-pt jump shot from 4 ft,89,78
353,4,8:44.0,,Shooting foul by S. Livingston (drawn by K. Oubre),89,78
354,4,8:44.0,,K. Oubre misses free throw 1 of 1,89,78
355,4,8:41.0,Defensive rebound by A. Iguodala,,89,78
356,4,8:30.0,Personal foul by J. Meeks (drawn by K. Thompson),,89,78
357,4,8:26.0,Personal foul by T. Frazier (drawn by D. Green),,89,78
358,4,8:20.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,92,78
359,4,8:19.0,,Washington full timeout,92,78
360,4,8:19.0,,B. Beal enters the game for T. Frazier,92,78
361,4,8:04.0,,Shooting foul by D. Green (drawn by O. Porter),92,78
362,4,8:04.0,,O. Porter makes free throw 1 of 2,92,79
363,4,8:04.0,,O. Porter makes free throw 2 of 2,92,80
364,4,7:51.0,Turnover by D. West (out of bounds lost ball),,92,80
365,4,7:35.0,,O. Porter makes 2-pt jump shot from 12 ft (assist by B. Beal),92,82
366,4,7:18.0,A. Iguodala makes 2-pt jump shot from 18 ft,,94,82
367,4,7:06.0,,B. Beal makes 3-pt jump shot from 25 ft,94,85
368,4,6:56.0,Personal foul by M. Morris (drawn by D. West),,94,85
369,4,6:56.0,K. Durant enters the game for K. Thompson,,94,85
370,4,6:56.0,S. Curry enters the game for D. Green,,94,85
371,4,6:41.0,K. Durant misses 2-pt jump shot from 20 ft,,94,85
372,4,6:36.0,,Defensive rebound by M. Morris,94,85
373,4,6:23.0,,Turnover by M. Morris (out of bounds lost ball),94,85
374,4,6:05.0,Shooting foul by B. Beal (drawn by S. Curry),,94,85
375,4,6:05.0,S. Curry makes free throw 1 of 2,,95,85
376,4,6:05.0,S. Curry makes free throw 2 of 2,,96,85
377,4,5:50.0,,Shooting foul by S. Livingston (drawn by K. Oubre),96,85
378,4,5:50.0,,K. Oubre misses free throw 1 of 2,96,85
379,4,5:50.0,,Offensive rebound by Team,96,85
380,4,5:50.0,,K. Oubre makes free throw 2 of 2,96,86
381,4,5:33.0,Shooting foul by K. Oubre (drawn by K. Durant),,96,86
382,4,5:33.0,K. Durant makes free throw 1 of 2,,97,86
383,4,5:33.0,K. Durant misses free throw 2 of 2,,97,86
384,4,5:30.0,,Defensive rebound by M. Morris,97,86
385,4,5:15.0,,Turnover by B. Beal (out of bounds lost ball),97,86
386,4,5:03.0,Turnover by S. Curry (bad pass; steal by J. Meeks),,97,86
