,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
76,1,3:20.0,Offensive rebound by I. Mahinmi,,15,17
77,1,3:16.0,Shooting foul by L. Nogueira (drawn by K. Oubre),,15,17
78,1,3:16.0,K. Oubre makes free throw 1 of 2,,16,17
79,1,3:16.0,K. Oubre makes free throw 2 of 2,,17,17
80,1,3:05.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),17,19
81,1,2:47.0,K. Oubre misses 2-pt jump shot from 6 ft,,17,19
82,1,2:44.0,,Defensive rebound by D. DeRozan,17,19
83,1,2:39.0,,S. Ibaka misses 3-pt jump shot from 25 ft,17,19
84,1,2:39.0,Defensive rebound by M. Scott,,17,19
85,1,2:25.0,B. Beal makes 3-pt jump shot from 25 ft,,20,19
86,1,2:05.0,,D. DeRozan misses 2-pt jump shot from 6 ft,20,19
87,1,2:02.0,,Offensive rebound by P. Siakam,20,19
88,1,1:59.0,,L. Nogueira makes 2-pt layup from 1 ft (assist by K. Lowry),20,21
89,1,1:42.0,T. Satoranský makes 2-pt jump shot from 9 ft,,22,21
90,1,1:35.0,,K. Lowry makes 2-pt layup from 1 ft,22,23
91,1,1:35.0,,Shooting foul by M. Scott (drawn by K. Lowry),22,23
92,1,1:35.0,Washington full timeout,,22,23
93,1,1:35.0,,F. VanVleet enters the game for S. Ibaka,22,23
94,1,1:35.0,,C. Miles enters the game for D. DeRozan,22,23
95,1,1:35.0,,K. Lowry misses free throw 1 of 1,22,23
96,1,1:32.0,Defensive rebound by I. Mahinmi,,22,23
97,1,1:16.0,K. Oubre makes 3-pt jump shot from 25 ft,,25,23
98,1,0:55.0,,C. Miles misses 3-pt jump shot from 27 ft,25,23
99,1,0:54.0,Defensive rebound by B. Beal,,25,23
100,1,0:45.0,I. Mahinmi misses 2-pt layup from 8 ft (block by L. Nogueira),,25,23
101,1,0:44.0,Offensive rebound by Team,,25,23
102,1,0:39.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by T. Satoranský),,28,23
103,1,0:32.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by F. VanVleet),28,26
104,1,0:11.0,Turnover by T. Satoranský (palming),,28,26
105,1,0:02.0,,L. Nogueira makes 2-pt dunk at rim (assist by P. Siakam),28,28
106,1,0:00.0,B. Beal misses 3-pt jump shot from 46 ft,,28,28
107,1,0:00.0,Offensive rebound by Team,,28,28
108,2,11:48.0,,C. Miles misses 2-pt hook shot from 6 ft,28,28
109,2,11:46.0,Defensive rebound by K. Oubre,,28,28
110,2,11:24.0,Turnover by T. Satoranský (bad pass; steal by L. Brown),,28,28
111,2,11:09.0,,F. VanVleet misses 3-pt jump shot from 25 ft,28,28
112,2,11:07.0,Defensive rebound by T. Satoranský,,28,28
113,2,10:57.0,Turnover by K. Oubre (bad pass; steal by L. Brown),,28,28
114,2,10:52.0,,Shooting foul by K. Oubre (drawn by F. VanVleet),28,28
115,2,10:52.0,,F. VanVleet makes free throw 1 of 2,28,29
116,2,10:52.0,,F. VanVleet makes free throw 2 of 2,28,30
117,2,10:37.0,M. Scott makes 2-pt jump shot from 7 ft,,30,30
118,2,10:20.0,,F. VanVleet misses 3-pt jump shot from 22 ft,30,30
119,2,10:18.0,Defensive rebound by K. Oubre,,30,30
120,2,10:06.0,M. Scott makes 2-pt jump shot from 9 ft (assist by J. Meeks),,32,30
121,2,9:54.0,,C. Miles misses 3-pt jump shot from 25 ft,32,30
122,2,9:52.0,Defensive rebound by Team,,32,30
123,2,9:39.0,Personal foul by L. Brown (drawn by J. Meeks),,32,30
124,2,9:32.0,K. Oubre misses 2-pt layup from 5 ft (block by P. Siakam),,32,30
125,2,9:29.0,,Defensive rebound by L. Nogueira,32,30
126,2,9:14.0,,Shooting foul by J. Meeks (drawn by L. Nogueira),32,30
127,2,9:14.0,,L. Nogueira makes free throw 1 of 2,32,31
128,2,9:14.0,,L. Nogueira makes free throw 2 of 2,32,32
129,2,9:09.0,Personal foul by L. Nogueira (drawn by I. Mahinmi),,32,32
130,2,9:09.0,,J. Poeltl enters the game for L. Nogueira,32,32
131,2,9:03.0,T. Satoranský makes 2-pt jump shot from 13 ft,,34,32
132,2,8:48.0,,C. Miles misses 2-pt jump shot from 16 ft,34,32
133,2,8:45.0,,Offensive rebound by J. Poeltl,34,32
134,2,8:44.0,,J. Poeltl makes 2-pt hook shot at rim,34,34
135,2,8:35.0,Turnover by T. Satoranský (palming),,34,34
136,2,8:19.0,,F. VanVleet makes 2-pt layup from 1 ft,34,36
137,2,8:12.0,Washington full timeout,,34,36
138,2,8:12.0,,D. DeRozan enters the game for L. Brown,34,36
139,2,8:01.0,T. Satoranský misses 2-pt jump shot from 19 ft,,34,36
140,2,7:57.0,,Defensive rebound by P. Siakam,34,36
141,2,7:46.0,,J. Poeltl misses 2-pt layup from 2 ft,34,36
142,2,7:46.0,,Offensive rebound by Team,34,36
143,2,7:44.0,,D. DeRozan makes 2-pt jump shot from 10 ft (assist by F. VanVleet),34,38
144,2,7:28.0,Shooting foul by C. Miles (drawn by M. Scott),,34,38
145,2,7:28.0,M. Scott misses free throw 1 of 2,,34,38
146,2,7:28.0,Offensive rebound by Team,,34,38
147,2,7:28.0,T. Frazier enters the game for T. Satoranský,,34,38
148,2,7:28.0,M. Scott makes free throw 2 of 2,,35,38
149,2,7:14.0,,P. Siakam misses 2-pt hook shot from 6 ft,35,38
150,2,7:14.0,,Offensive rebound by J. Poeltl,35,38
151,2,7:12.0,,Shooting foul by J. Meeks (drawn by J. Poeltl),35,38
152,2,7:12.0,,J. Poeltl makes free throw 1 of 2,35,39
153,2,7:12.0,,O. Anunoby enters the game for C. Miles,35,39
154,2,7:12.0,O. Porter enters the game for J. Meeks,,35,39
155,2,7:12.0,B. Beal enters the game for I. Mahinmi,,35,39
156,2,7:12.0,M. Gortat enters the game for M. Scott,,35,39
157,2,7:12.0,,J. Poeltl misses free throw 2 of 2,35,39
158,2,7:10.0,Defensive rebound by M. Gortat,,35,39
159,2,6:47.0,Turnover by T. Frazier (traveling),,35,39
160,2,6:33.0,,D. DeRozan makes 2-pt jump shot from 5 ft,35,41
161,2,6:26.0,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Frazier),,38,41
162,2,6:06.0,,Personal foul by T. Frazier (drawn by D. DeRozan),38,41
163,2,6:06.0,M. Morris enters the game for K. Oubre,,38,41
164,2,6:06.0,,K. Lowry enters the game for F. VanVleet,38,41
165,2,5:56.0,,D. DeRozan makes 2-pt layup at rim,38,43
166,2,5:36.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Frazier),,41,43
167,2,5:18.0,,D. DeRozan makes 2-pt layup at rim,41,45
168,2,5:10.0,M. Morris misses 2-pt layup from 4 ft,,41,45
169,2,5:10.0,Offensive rebound by Team,,41,45
170,2,5:09.0,Personal foul by K. Lowry (drawn by M. Gortat),,41,45
171,2,4:57.0,Turnover by B. Beal (lost ball; steal by D. DeRozan),,41,45
172,2,4:45.0,Offensive charge foul by D. DeRozan (drawn by T. Frazier),,41,45
173,2,4:45.0,,Turnover by D. DeRozan (offensive foul),41,45
174,2,4:32.0,B. Beal makes 2-pt layup from 1 ft,,43,45
175,2,4:20.0,,D. DeRozan makes 2-pt jump shot from 15 ft,43,47
176,2,4:08.0,M. Gortat makes 2-pt hook shot at rim (assist by T. Frazier),,45,47
177,2,3:57.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),45,50
178,2,3:48.0,B. Beal misses 2-pt layup from 3 ft,,45,50
179,2,3:48.0,,Defensive rebound by K. Lowry,45,50
180,2,3:42.0,,P. Siakam misses 2-pt layup from 1 ft,45,50
181,2,3:40.0,Defensive rebound by M. Gortat,,45,50
182,2,3:37.0,B. Beal misses 2-pt layup from 2 ft,,45,50
183,2,3:37.0,Offensive rebound by B. Beal,,45,50
184,2,3:33.0,B. Beal makes 2-pt layup at rim,,47,50
185,2,3:33.0,Technical foul by B. Beal,,47,50
186,2,3:33.0,,D. DeRozan makes technical free throw,47,51
187,2,3:33.0,,S. Ibaka enters the game for J. Poeltl,47,51
188,2,3:33.0,,J. Valančiūnas enters the game for P. Siakam,47,51
189,2,3:12.0,,Toronto full timeout,47,51
190,2,3:07.0,,K. Lowry makes 2-pt jump shot from 14 ft (assist by D. DeRozan),47,53
191,2,2:59.0,Personal foul by K. Lowry (drawn by T. Frazier),,47,53
192,2,2:59.0,T. Frazier makes free throw 1 of 2,,48,53
193,2,2:59.0,,F. VanVleet enters the game for K. Lowry,48,53
194,2,2:59.0,T. Frazier misses free throw 2 of 2,,48,53
195,2,2:57.0,,Defensive rebound by J. Valančiūnas,48,53
196,2,2:35.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by F. VanVleet),48,56
197,2,2:13.0,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Frazier),,51,56
198,2,1:53.0,,F. VanVleet misses 3-pt jump shot from 22 ft,51,56
199,2,1:53.0,,Offensive rebound by Team,51,56
200,2,1:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,51,56
201,2,1:48.0,Defensive rebound by O. Porter,,51,56
202,2,1:34.0,B. Beal misses 3-pt jump shot from 25 ft,,51,56
203,2,1:31.0,,Defensive rebound by S. Ibaka,51,56
204,2,1:21.0,,O. Anunoby misses 3-pt jump shot from 25 ft (block by B. Beal),51,56
205,2,1:18.0,,Offensive rebound by S. Ibaka,51,56
206,2,1:15.0,,S. Ibaka makes 2-pt hook shot at rim,51,58
207,2,1:05.0,M. Morris misses 2-pt layup from 2 ft (block by J. Valančiūnas),,51,58
208,2,1:05.0,Offensive rebound by Team,,51,58
209,2,0:54.0,T. Frazier makes 3-pt jump shot from 25 ft (assist by B. Beal),,54,58
210,2,0:38.0,,D. DeRozan makes 2-pt jump shot from 16 ft,54,60
211,2,0:31.0,M. Morris misses 3-pt jump shot from 26 ft,,54,60
212,2,0:28.0,,Defensive rebound by J. Valančiūnas,54,60
213,2,0:07.0,,D. DeRozan misses 2-pt jump shot from 16 ft,54,60
214,2,0:05.0,Defensive rebound by M. Morris,,54,60
215,2,0:02.0,Shooting foul by D. DeRozan (drawn by O. Porter),,54,60
216,2,0:02.0,O. Porter makes free throw 1 of 2,,55,60
217,2,0:02.0,,C. Miles enters the game for O. Anunoby,55,60
218,2,0:02.0,K. Oubre enters the game for T. Frazier,,55,60
219,2,0:02.0,O. Porter misses free throw 2 of 2,,55,60
220,2,0:01.0,,Defensive rebound by F. VanVleet,55,60
221,2,0:00.0,,F. VanVleet misses 3-pt jump shot from 47 ft,55,60
222,2,0:00.0,,Offensive rebound by Team,55,60
223,3,11:43.0,,K. Lowry misses 3-pt jump shot from 23 ft,55,60
224,3,11:39.0,Defensive rebound by M. Gortat,,55,60
225,3,11:27.0,O. Porter makes 2-pt jump shot from 21 ft,,57,60
226,3,11:12.0,,D. DeRozan misses 2-pt jump shot from 12 ft,57,60
227,3,11:09.0,,Offensive rebound by D. DeRozan,57,60
228,3,11:00.0,,Personal foul by M. Morris (drawn by J. Valančiūnas),57,60
229,3,10:54.0,,J. Valančiūnas misses 2-pt jump shot from 12 ft,57,60
230,3,10:51.0,Defensive rebound by O. Porter,,57,60
231,3,10:47.0,M. Gortat makes 2-pt layup from 1 ft (assist by T. Frazier),,59,60
232,3,10:36.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft (assist by K. Lowry),59,62
233,3,10:20.0,M. Morris misses 2-pt jump shot from 18 ft,,59,62
234,3,10:18.0,,Defensive rebound by D. DeRozan,59,62
235,3,10:05.0,,O. Anunoby misses 3-pt jump shot from 23 ft,59,62
236,3,10:03.0,Defensive rebound by Team,,59,62
237,3,9:46.0,O. Porter misses 2-pt jump shot from 19 ft (block by D. DeRozan),,59,62
238,3,9:42.0,,Defensive rebound by S. Ibaka,59,62
239,3,9:25.0,,D. DeRozan misses 2-pt jump shot from 13 ft,59,62
240,3,9:22.0,Defensive rebound by M. Gortat,,59,62
241,3,9:13.0,M. Gortat makes 2-pt jump shot from 9 ft (assist by T. Frazier),,61,62
242,3,8:57.0,,O. Anunoby makes 2-pt layup from 1 ft,61,64
243,3,8:43.0,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Frazier),,64,64
244,3,8:24.0,,O. Anunoby misses 3-pt jump shot from 23 ft,64,64
245,3,8:21.0,Defensive rebound by O. Porter,,64,64
246,3,8:13.0,T. Frazier misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),,64,64
247,3,8:09.0,Offensive rebound by M. Gortat,,64,64
248,3,8:09.0,,Loose ball foul by O. Anunoby (drawn by M. Morris),64,64
249,3,7:54.0,O. Porter misses 2-pt hook shot from 2 ft (block by S. Ibaka),,64,64
250,3,7:50.0,,Defensive rebound by S. Ibaka,64,64
251,3,7:38.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by M. Morris),64,64
252,3,7:36.0,Defensive rebound by O. Porter,,64,64
253,3,7:30.0,O. Porter makes 3-pt jump shot from 25 ft,,67,64
254,3,7:25.0,,Toronto full timeout,67,64
255,3,7:25.0,,L. Nogueira enters the game for S. Ibaka,67,64
256,3,7:25.0,,C. Miles enters the game for J. Valančiūnas,67,64
257,3,7:25.0,,P. Siakam enters the game for O. Anunoby,67,64
258,3,7:08.0,,Turnover by K. Lowry (bad pass; steal by M. Morris),67,64
259,3,7:05.0,Turnover by B. Beal (out of bounds lost ball),,67,64
260,3,6:54.0,,C. Miles misses 3-pt jump shot from 23 ft,67,64
261,3,6:52.0,Defensive rebound by M. Gortat,,67,64
262,3,6:34.0,Personal foul by D. DeRozan (drawn by M. Gortat),,67,64
263,3,6:28.0,O. Porter misses 3-pt jump shot from 24 ft,,67,64
264,3,6:24.0,,Defensive rebound by P. Siakam,67,64
265,3,6:20.0,,D. DeRozan makes 2-pt layup from 1 ft,67,66
266,3,6:02.0,Turnover by T. Frazier (bad pass; steal by K. Lowry),,67,66
267,3,5:58.0,,K. Lowry misses 2-pt layup from 1 ft,67,66
268,3,5:58.0,,Offensive rebound by P. Siakam,67,66
269,3,5:53.0,,P. Siakam makes 2-pt dunk at rim,67,68
270,3,5:36.0,B. Beal misses 2-pt dunk at rim,,67,68
271,3,5:36.0,,Defensive rebound by D. DeRozan,67,68
272,3,5:33.0,,Personal foul by M. Morris (drawn by D. DeRozan),67,68
273,3,5:25.0,,Turnover by K. Lowry (bad pass; steal by M. Gortat),67,68
274,3,5:23.0,Turnover by B. Beal (traveling),,67,68
275,3,5:05.0,,C. Miles makes 2-pt dunk from 1 ft (assist by D. DeRozan),67,70
276,3,4:47.0,M. Morris misses 2-pt jump shot from 11 ft,,67,70
277,3,4:43.0,Offensive rebound by M. Gortat,,67,70
278,3,4:43.0,M. Gortat misses 2-pt layup at rim,,67,70
279,3,4:40.0,Offensive rebound by M. Gortat,,67,70
280,3,4:34.0,M. Gortat makes 2-pt dunk at rim,,69,70
281,3,4:29.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by K. Lowry),69,73
282,3,4:28.0,Washington full timeout,,69,73
283,3,4:11.0,M. Gortat makes 2-pt jump shot from 14 ft (assist by T. Frazier),,71,73
284,3,3:54.0,,D. DeRozan misses 2-pt jump shot from 12 ft,71,73
285,3,3:51.0,Defensive rebound by M. Morris,,71,73
286,3,3:42.0,B. Beal makes 2-pt layup from 1 ft (assist by M. Gortat),,73,73
287,3,3:25.0,,C. Miles misses 3-pt jump shot from 27 ft,73,73
288,3,3:22.0,,Offensive rebound by D. DeRozan,73,73
289,3,3:18.0,,K. Lowry misses 3-pt jump shot from 27 ft,73,73
290,3,3:14.0,Defensive rebound by O. Porter,,73,73
291,3,2:53.0,B. Beal misses 2-pt jump shot from 16 ft,,73,73
292,3,2:51.0,,Defensive rebound by P. Siakam,73,73
293,3,2:42.0,,L. Nogueira makes 2-pt dunk at rim (assist by D. DeRozan),73,75
294,3,2:18.0,T. Frazier misses 2-pt jump shot from 15 ft,,73,75
295,3,2:14.0,,Defensive rebound by K. Lowry,73,75
296,3,1:58.0,,D. DeRozan makes 2-pt jump shot from 12 ft,73,77
297,3,1:35.0,M. Morris misses 2-pt jump shot from 15 ft,,73,77
298,3,1:32.0,Offensive rebound by Team,,73,77
299,3,1:31.0,,Loose ball foul by L. Nogueira (drawn by M. Gortat),73,77
300,3,1:31.0,,F. VanVleet enters the game for K. Lowry,73,77
301,3,1:31.0,M. Scott enters the game for B. Beal,,73,77
302,3,1:31.0,K. Oubre enters the game for M. Morris,,73,77
303,3,1:31.0,J. Meeks enters the game for O. Porter,,73,77
304,3,1:14.0,Turnover by K. Oubre (lost ball; steal by P. Siakam),,73,77
305,3,1:10.0,,C. Miles misses 3-pt jump shot from 26 ft,73,77
306,3,1:06.0,Defensive rebound by M. Gortat,,73,77
307,3,0:54.0,Personal foul by C. Miles (drawn by K. Oubre),,73,77
308,3,0:54.0,K. Oubre makes free throw 1 of 2,,74,77
309,3,0:54.0,K. Oubre misses free throw 2 of 2,,74,77
310,3,0:53.0,,Defensive rebound by D. DeRozan,74,77
311,3,0:34.0,,D. DeRozan misses 2-pt jump shot from 7 ft (block by K. Oubre),74,77
312,3,0:31.0,Defensive rebound by J. Meeks,,74,77
313,3,0:31.0,Personal foul by P. Siakam (drawn by J. Meeks),,74,77
314,3,0:31.0,J. Meeks makes free throw 1 of 2,,75,77
315,3,0:31.0,J. Meeks makes free throw 2 of 2,,76,77
316,3,0:15.0,,D. DeRozan makes 2-pt layup from 1 ft,76,79
317,3,0:00.0,Turnover by T. Frazier (bad pass; steal by D. DeRozan),,76,79
318,3,0:00.0,,D. DeRozan misses 3-pt jump shot from 61 ft,76,79
319,3,0:00.0,,Offensive rebound by Team,76,79
320,4,11:43.0,K. Oubre misses 3-pt jump shot from 25 ft,,76,79
321,4,11:39.0,Offensive rebound by Team,,76,79
322,4,11:20.0,M. Scott makes 2-pt layup from 1 ft (assist by T. Satoranský),,78,79
323,4,10:58.0,,F. VanVleet makes 3-pt jump shot from 28 ft (assist by P. Siakam),78,82
324,4,10:41.0,Def 3 sec tech foul by L. Brown,,78,82
325,4,10:41.0,J. Meeks makes technical free throw,,79,82
326,4,10:31.0,M. Scott makes 2-pt jump shot from 11 ft (assist by J. Meeks),,81,82
327,4,10:14.0,,C. Miles misses 3-pt jump shot from 26 ft,81,82
328,4,10:11.0,Defensive rebound by T. Satoranský,,81,82
329,4,10:05.0,J. Meeks misses 2-pt jump shot from 13 ft,,81,82
330,4,10:02.0,,Defensive rebound by P. Siakam,81,82
331,4,9:45.0,,Turnover by F. VanVleet (bad pass; steal by T. Satoranský),81,82
332,4,9:40.0,M. Scott misses 2-pt layup from 1 ft (block by P. Siakam),,81,82
333,4,9:37.0,,Defensive rebound by J. Poeltl,81,82
334,4,9:35.0,,Turnover by F. VanVleet (bad pass; steal by T. Satoranský),81,82
335,4,9:30.0,K. Oubre misses 2-pt jump shot from 12 ft,,81,82
336,4,9:27.0,,Defensive rebound by P. Siakam,81,82
337,4,9:11.0,,Shooting foul by T. Satoranský (drawn by J. Poeltl),81,82
338,4,9:11.0,,J. Poeltl misses free throw 1 of 2,81,82
339,4,9:11.0,,Offensive rebound by Team,81,82
340,4,9:11.0,,J. Poeltl makes free throw 2 of 2,81,83
341,4,8:58.0,J. Meeks misses 2-pt jump shot from 19 ft,,81,83
342,4,8:55.0,,Defensive rebound by F. VanVleet,81,83
343,4,8:44.0,,L. Brown misses 3-pt jump shot from 25 ft,81,83
344,4,8:40.0,Defensive rebound by T. Satoranský,,81,83
345,4,8:29.0,K. Oubre misses 2-pt layup from 2 ft,,81,83
346,4,8:27.0,,Defensive rebound by J. Poeltl,81,83
347,4,8:11.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by F. VanVleet),81,86
348,4,8:10.0,,Shooting foul by K. Oubre (drawn by C. Miles),81,86
349,4,8:10.0,,C. Miles makes free throw 1 of 1,81,87
350,4,7:54.0,T. Satoranský misses 2-pt jump shot from 15 ft,,81,87
351,4,7:52.0,,Defensive rebound by L. Brown,81,87
352,4,7:39.0,,Shooting foul by K. Oubre (drawn by J. Poeltl),81,87
353,4,7:39.0,,J. Poeltl misses free throw 1 of 2,81,87
354,4,7:39.0,,Offensive rebound by Team,81,87
355,4,7:39.0,Washington full timeout,,81,87
356,4,7:39.0,,S. Ibaka enters the game for P. Siakam,81,87
357,4,7:39.0,,K. Lowry enters the game for L. Brown,81,87
358,4,7:39.0,M. Gortat enters the game for K. Oubre,,81,87
359,4,7:39.0,O. Porter enters the game for M. Scott,,81,87
360,4,7:39.0,T. Frazier enters the game for T. Satoranský,,81,87
361,4,7:39.0,B. Beal enters the game for I. Mahinmi,,81,87
362,4,7:39.0,,J. Poeltl makes free throw 2 of 2,81,88
363,4,7:25.0,Shooting foul by C. Miles (drawn by J. Meeks),,81,88
364,4,7:25.0,J. Meeks makes free throw 1 of 3,,82,88
365,4,7:25.0,J. Meeks misses free throw 2 of 3,,82,88
366,4,7:25.0,Offensive rebound by Team,,82,88
367,4,7:25.0,,P. Siakam enters the game for J. Poeltl,82,88
368,4,7:25.0,J. Meeks makes free throw 3 of 3,,83,88
369,4,7:13.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by F. VanVleet),83,90
370,4,6:49.0,M. Gortat misses 2-pt jump shot from 5 ft,,83,90
371,4,6:46.0,,Defensive rebound by K. Lowry,83,90
372,4,6:37.0,,F. VanVleet misses 2-pt layup from 3 ft,83,90
373,4,6:35.0,Defensive rebound by T. Frazier,,83,90
374,4,6:30.0,O. Porter misses 2-pt layup from 2 ft,,83,90
375,4,6:30.0,,Defensive rebound by P. Siakam,83,90
376,4,6:17.0,,P. Siakam makes 2-pt jump shot from 3 ft,83,92
377,4,5:54.0,M. Gortat misses 2-pt hook shot from 5 ft,,83,92
378,4,5:51.0,,Defensive rebound by K. Lowry,83,92
379,4,5:29.0,,S. Ibaka misses 2-pt jump shot from 19 ft,83,92
380,4,5:26.0,Defensive rebound by T. Frazier,,83,92
381,4,5:08.0,O. Porter makes 2-pt layup from 2 ft (assist by M. Gortat),,85,92
382,4,4:59.0,,Toronto full timeout,85,92
