,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
93,1,1:52.0,,Defensive rebound by Y. Ferrell,13,23
94,1,1:41.0,,D. McDermott misses 3-pt jump shot from 25 ft,13,23
95,1,1:38.0,,Offensive rebound by D. Finney-Smith,13,23
96,1,1:37.0,,D. Finney-Smith makes 2-pt layup from 1 ft,13,25
97,1,1:24.0,C. Parsons misses 3-pt jump shot from 27 ft,,13,25
98,1,1:21.0,Offensive rebound by K. Simmons,,13,25
99,1,1:13.0,K. Simmons misses 2-pt layup from 5 ft (block by D. Finney-Smith),,13,25
100,1,1:12.0,,Defensive rebound by H. Barnes,13,25
101,1,1:00.0,,Personal foul by X. Rathan-Mayes (drawn by H. Barnes),13,25
102,1,0:52.0,,M. Kleber makes 2-pt layup from 3 ft (assist by Y. Ferrell),13,27
103,1,0:43.0,C. Parsons misses 2-pt jump shot from 12 ft,,13,27
104,1,0:41.0,,Defensive rebound by M. Kleber,13,27
105,1,0:32.0,,Shooting foul by K. Simmons (drawn by Y. Ferrell),13,27
106,1,0:32.0,,Y. Ferrell makes free throw 1 of 2,13,28
107,1,0:32.0,,Y. Ferrell makes free throw 2 of 2,13,29
108,1,0:21.0,J. Martin misses 2-pt jump shot from 21 ft,,13,29
109,1,0:19.0,,Defensive rebound by D. McDermott,13,29
110,1,0:01.0,,Shooting foul by J. Martin (drawn by H. Barnes),13,29
111,1,0:01.0,,H. Barnes makes free throw 1 of 2,13,30
112,1,0:01.0,,H. Barnes makes free throw 2 of 2,13,31
113,1,0:00.0,X. Rathan-Mayes misses 3-pt jump shot from 41 ft,,13,31
114,1,0:00.0,Offensive rebound by Team,,13,31
115,2,11:43.0,D. Davis misses 2-pt jump shot from 16 ft,,13,31
116,2,11:38.0,,Defensive rebound by D. Powell,13,31
117,2,11:26.0,,W. Matthews misses 2-pt jump shot from 21 ft,13,31
118,2,11:23.0,Defensive rebound by B. McLemore,,13,31
119,2,11:17.0,Turnover by I. Rabb (out of bounds lost ball),,13,31
120,2,11:08.0,,Shooting foul by K. Simmons (drawn by J. Barea),13,31
121,2,11:08.0,,J. Barea makes free throw 1 of 2,13,32
122,2,11:08.0,,J. Barea makes free throw 2 of 2,13,33
123,2,10:55.0,Turnover by I. Rabb (lost ball; steal by D. Powell),,13,33
124,2,10:50.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,13,33
125,2,10:48.0,Defensive rebound by Team,,13,33
126,2,10:48.0,,K. Collinsworth enters the game for Y. Ferrell,13,33
127,2,10:31.0,I. Rabb makes 2-pt jump shot from 16 ft (assist by C. Parsons),,15,33
128,2,10:16.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,15,33
129,2,10:13.0,,Offensive rebound by D. Powell,15,33
130,2,10:07.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,15,33
131,2,10:02.0,Defensive rebound by D. Davis,,15,33
132,2,9:57.0,Personal foul by K. Collinsworth (drawn by B. McLemore),,15,33
133,2,9:47.0,Turnover by B. McLemore (bad pass),,15,33
134,2,9:35.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,15,33
135,2,9:33.0,,Offensive rebound by Team,15,33
136,2,9:33.0,J. Green enters the game for D. Davis,,15,33
137,2,9:33.0,D. Brooks enters the game for C. Parsons,,15,33
138,2,9:20.0,,Shooting foul by I. Rabb (drawn by D. Powell),15,33
139,2,9:20.0,,D. Powell makes free throw 1 of 2,15,34
140,2,9:20.0,,D. Powell makes free throw 2 of 2,15,35
141,2,9:10.0,D. Brooks misses 2-pt jump shot from 20 ft,,15,35
142,2,9:06.0,,Defensive rebound by D. Powell,15,35
143,2,8:58.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by J. Barea),15,37
144,2,8:37.0,D. Brooks makes 2-pt layup from 5 ft (assist by J. Green),,17,37
145,2,8:25.0,,J. Barea makes 2-pt layup from 3 ft,17,39
146,2,8:24.0,Memphis full timeout,,17,39
147,2,8:24.0,J. Martin enters the game for K. Simmons,,17,39
148,2,8:24.0,X. Rathan-Mayes enters the game for I. Rabb,,17,39
149,2,8:11.0,J. Green makes 2-pt jump shot from 17 ft (assist by B. McLemore),,19,39
150,2,7:49.0,,Turnover by J. Barea (bad pass),19,39
151,2,7:38.0,J. Green misses 2-pt jump shot from 19 ft,,19,39
152,2,7:35.0,,Defensive rebound by K. Collinsworth,19,39
153,2,7:28.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,19,39
154,2,7:26.0,Defensive rebound by B. McLemore,,19,39
155,2,7:20.0,D. Brooks makes 2-pt jump shot from 8 ft (assist by B. McLemore),,21,39
156,2,7:05.0,,K. Collinsworth misses 2-pt layup from 4 ft,21,39
157,2,7:03.0,Defensive rebound by J. Green,,21,39
158,2,6:59.0,D. Brooks misses 3-pt jump shot from 27 ft,,21,39
159,2,6:57.0,,Defensive rebound by J. Barea,21,39
160,2,6:49.0,,Personal foul by X. Rathan-Mayes (drawn by D. Nowitzki),21,39
161,2,6:49.0,K. Simmons enters the game for D. Brooks,,21,39
162,2,6:40.0,,Shooting foul by J. Martin (drawn by D. Powell),21,39
163,2,6:40.0,,D. Powell makes free throw 1 of 2,21,40
164,2,6:40.0,,Y. Ferrell enters the game for J. Barea,21,40
165,2,6:40.0,,D. Finney-Smith enters the game for K. Collinsworth,21,40
166,2,6:40.0,,H. Barnes enters the game for D. Nowitzki,21,40
167,2,6:40.0,,D. Powell makes free throw 2 of 2,21,41
168,2,6:23.0,Shooting foul by D. Finney-Smith (drawn by J. Martin),,21,41
169,2,6:23.0,J. Martin makes free throw 1 of 2,,22,41
170,2,6:23.0,,M. Kleber enters the game for D. Powell,22,41
171,2,6:23.0,J. Martin makes free throw 2 of 2,,23,41
172,2,6:03.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by W. Matthews),23,44
173,2,5:44.0,Turnover by J. Martin (lost ball; steal by H. Barnes),,23,44
174,2,5:39.0,,Y. Ferrell misses 2-pt layup from 3 ft (block by B. McLemore),23,44
175,2,5:35.0,Defensive rebound by B. McLemore,,23,44
176,2,5:35.0,J. Martin misses 2-pt layup from 2 ft (block by W. Matthews),,23,44
177,2,5:34.0,Offensive rebound by Team,,23,44
178,2,5:33.0,Turnover by K. Simmons (step out of bounds),,23,44
179,2,5:19.0,,Shooting foul by X. Rathan-Mayes (drawn by W. Matthews),23,44
180,2,5:19.0,,W. Matthews misses free throw 1 of 2,23,44
181,2,5:19.0,,Offensive rebound by Team,23,44
182,2,5:19.0,D. Brooks enters the game for X. Rathan-Mayes,,23,44
183,2,5:19.0,,W. Matthews makes free throw 2 of 2,23,45
184,2,5:04.0,J. Green makes 2-pt layup from 2 ft,,25,45
185,2,4:55.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,25,45
186,2,4:52.0,Defensive rebound by J. Martin,,25,45
187,2,4:43.0,D. Brooks misses 2-pt jump shot from 17 ft,,25,45
188,2,4:41.0,,Defensive rebound by H. Barnes,25,45
189,2,4:35.0,,Shooting foul by J. Green (drawn by H. Barnes),25,45
190,2,4:35.0,,H. Barnes makes free throw 1 of 2,25,46
191,2,4:35.0,,D. McDermott enters the game for W. Matthews,25,46
192,2,4:35.0,,H. Barnes misses free throw 2 of 2,25,46
193,2,4:32.0,Defensive rebound by J. Martin,,25,46
194,2,4:17.0,J. Green makes 2-pt layup from 6 ft,,27,46
195,2,4:17.0,Shooting foul by M. Kleber (drawn by J. Green),,27,46
196,2,4:17.0,,Dallas full timeout,27,46
197,2,4:17.0,J. Green makes free throw 1 of 1,,28,46
198,2,3:59.0,,Turnover by D. McDermott (lost ball; steal by D. Brooks),28,46
199,2,3:42.0,Turnover by J. Green (bad pass; steal by D. Finney-Smith),,28,46
200,2,3:22.0,,D. Finney-Smith misses 2-pt jump shot from 22 ft,28,46
201,2,3:19.0,Defensive rebound by B. McLemore,,28,46
202,2,2:59.0,J. Green misses 2-pt jump shot from 16 ft,,28,46
203,2,2:59.0,,Defensive rebound by H. Barnes,28,46
204,2,2:50.0,,H. Barnes makes 2-pt layup from 5 ft,28,48
205,2,2:50.0,,Shooting foul by J. Martin (drawn by H. Barnes),28,48
206,2,2:50.0,,W. Matthews enters the game for D. Finney-Smith,28,48
207,2,2:50.0,,H. Barnes makes free throw 1 of 1,28,49
208,2,2:34.0,K. Simmons makes 2-pt layup from 5 ft (assist by J. Martin),,30,49
209,2,2:20.0,,H. Barnes misses 3-pt jump shot from 26 ft,30,49
210,2,2:17.0,Defensive rebound by K. Simmons,,30,49
211,2,2:04.0,D. Brooks misses 2-pt layup from 4 ft (block by D. McDermott),,30,49
212,2,2:00.0,,Defensive rebound by H. Barnes,30,49
213,2,1:59.0,,Shooting foul by J. Green (drawn by H. Barnes),30,49
214,2,1:59.0,,H. Barnes makes free throw 1 of 2,30,50
215,2,1:59.0,,D. Finney-Smith enters the game for D. McDermott,30,50
216,2,1:59.0,D. Davis enters the game for J. Martin,,30,50
217,2,1:59.0,,H. Barnes makes free throw 2 of 2,30,51
218,2,1:38.0,D. Davis misses 2-pt hook shot from 8 ft,,30,51
219,2,1:34.0,,Defensive rebound by M. Kleber,30,51
220,2,1:30.0,,Shooting foul by B. McLemore (drawn by M. Kleber),30,51
221,2,1:30.0,,M. Kleber makes free throw 1 of 2,30,52
222,2,1:30.0,,M. Kleber misses free throw 2 of 2,30,52
223,2,1:28.0,Defensive rebound by B. McLemore,,30,52
224,2,1:12.0,Personal foul by H. Barnes (drawn by J. Green),,30,52
225,2,1:03.0,K. Simmons misses 3-pt jump shot from 24 ft,,30,52
226,2,1:01.0,Offensive rebound by D. Brooks,,30,52
227,2,1:01.0,D. Brooks misses 2-pt jump shot from 8 ft,,30,52
228,2,1:00.0,,Defensive rebound by Team,30,52
229,2,0:58.0,Loose ball foul by J. Green (drawn by H. Barnes),,30,52
230,2,0:58.0,,H. Barnes makes free throw 1 of 2,30,53
231,2,0:58.0,I. Rabb enters the game for J. Green,,30,53
232,2,0:58.0,,H. Barnes makes free throw 2 of 2,30,54
233,2,0:39.0,D. Brooks misses 2-pt jump shot from 8 ft,,30,54
234,2,0:37.0,,Defensive rebound by H. Barnes,30,54
235,2,0:32.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,30,54
236,2,0:28.0,Defensive rebound by D. Brooks,,30,54
237,2,0:23.0,Turnover by D. Brooks (bad pass; steal by W. Matthews),,30,54
238,2,0:07.0,,Shooting foul by I. Rabb (drawn by H. Barnes),30,54
239,2,0:07.0,,H. Barnes makes free throw 1 of 2,30,55
240,2,0:07.0,,H. Barnes makes free throw 2 of 2,30,56
241,2,0:00.0,K. Simmons misses 2-pt layup from 6 ft,,30,56
242,2,0:00.0,,Defensive rebound by M. Kleber,30,56
243,3,11:48.0,J. Martin makes 2-pt jump shot from 23 ft (assist by C. Parsons),,32,56
244,3,11:25.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,32,56
245,3,11:22.0,Defensive rebound by D. Brooks,,32,56
246,3,11:06.0,J. Martin misses 2-pt jump shot from 18 ft,,32,56
247,3,11:03.0,,Defensive rebound by J. Barea,32,56
248,3,10:57.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,32,56
249,3,10:53.0,Defensive rebound by D. Brooks,,32,56
250,3,10:50.0,Shooting foul by W. Matthews (drawn by D. Brooks),,32,56
251,3,10:50.0,D. Brooks makes free throw 1 of 2,,33,56
252,3,10:50.0,D. Brooks makes free throw 2 of 2,,34,56
253,3,10:28.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),34,59
254,3,10:12.0,C. Parsons misses 2-pt layup from 4 ft,,34,59
255,3,10:09.0,,Defensive rebound by D. Powell,34,59
256,3,9:51.0,,W. Matthews makes 3-pt jump shot from 25 ft,34,62
257,3,9:35.0,Personal foul by D. Powell (drawn by J. Green),,34,62
258,3,9:31.0,J. Green makes 2-pt dunk from 1 ft (assist by C. Parsons),,36,62
259,3,9:15.0,,H. Barnes makes 2-pt jump shot from 8 ft,36,64
260,3,9:01.0,C. Parsons misses 2-pt jump shot from 14 ft,,36,64
261,3,8:57.0,,Defensive rebound by W. Matthews,36,64
262,3,8:51.0,,W. Matthews misses 3-pt jump shot from 25 ft,36,64
263,3,8:48.0,Defensive rebound by D. Brooks,,36,64
264,3,8:44.0,Shooting foul by D. Nowitzki (drawn by J. Martin),,36,64
265,3,8:44.0,J. Martin makes free throw 1 of 2,,37,64
266,3,8:44.0,J. Martin makes free throw 2 of 2,,38,64
267,3,8:26.0,,H. Barnes misses 2-pt jump shot from 13 ft,38,64
268,3,8:24.0,Defensive rebound by J. Green,,38,64
269,3,8:19.0,C. Parsons misses 3-pt jump shot from 24 ft,,38,64
270,3,8:15.0,Offensive rebound by D. Brooks,,38,64
271,3,8:13.0,Turnover by J. Martin (traveling),,38,64
272,3,8:13.0,,Dallas full timeout,38,64
273,3,7:54.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by W. Matthews),38,67
274,3,7:42.0,C. Parsons makes 3-pt jump shot from 24 ft,,41,67
275,3,7:28.0,,J. Barea makes 2-pt layup from 7 ft,41,69
276,3,7:20.0,Personal foul by J. Barea (drawn by C. Parsons),,41,69
277,3,7:08.0,D. Brooks makes 2-pt jump shot from 10 ft,,43,69
278,3,6:45.0,,Turnover by J. Barea (lost ball; steal by B. McLemore),43,69
279,3,6:40.0,D. Brooks makes 2-pt layup at rim (assist by B. McLemore),,45,69
280,3,6:22.0,,Personal foul by D. Brooks (drawn by H. Barnes),45,69
281,3,6:22.0,,D. Finney-Smith enters the game for W. Matthews,45,69
282,3,6:22.0,,Y. Ferrell enters the game for D. Nowitzki,45,69
283,3,6:22.0,,M. Kleber enters the game for J. Barea,45,69
284,3,6:08.0,,M. Kleber misses 3-pt jump shot from 26 ft,45,69
285,3,6:05.0,Defensive rebound by C. Parsons,,45,69
286,3,6:00.0,C. Parsons makes 3-pt jump shot from 25 ft,,48,69
287,3,5:39.0,,H. Barnes makes 2-pt jump shot from 7 ft,48,71
288,3,5:24.0,J. Martin makes 2-pt layup from 2 ft (assist by C. Parsons),,50,71
289,3,5:09.0,,Personal foul by C. Parsons (drawn by H. Barnes),50,71
290,3,5:09.0,,D. McDermott enters the game for D. Powell,50,71
291,3,4:58.0,,Offensive foul by H. Barnes (drawn by J. Martin),50,71
292,3,4:58.0,,Turnover by H. Barnes (offensive foul),50,71
293,3,4:47.0,Shooting foul by D. Finney-Smith (drawn by D. Brooks),,50,71
294,3,4:47.0,D. Brooks makes free throw 1 of 2,,51,71
295,3,4:47.0,K. Simmons enters the game for J. Martin,,51,71
296,3,4:47.0,D. Brooks makes free throw 2 of 2,,52,71
297,3,4:32.0,,H. Barnes makes 2-pt hook shot from 5 ft,52,73
298,3,4:13.0,Turnover by D. Brooks (bad pass; steal by M. Kleber),,52,73
299,3,4:10.0,,Shooting foul by J. Green (drawn by D. Finney-Smith),52,73
300,3,4:10.0,,D. Finney-Smith makes free throw 1 of 2,52,74
301,3,4:10.0,X. Rathan-Mayes enters the game for C. Parsons,,52,74
302,3,4:10.0,,D. Finney-Smith makes free throw 2 of 2,52,75
303,3,3:50.0,J. Green makes 3-pt jump shot from 24 ft (assist by D. Brooks),,55,75
304,3,3:36.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),55,78
305,3,3:24.0,J. Green misses 2-pt jump shot from 5 ft,,55,78
306,3,3:19.0,,Defensive rebound by Y. Ferrell,55,78
307,3,3:13.0,,Y. Ferrell misses 2-pt jump shot from 21 ft,55,78
308,3,3:10.0,Defensive rebound by J. Green,,55,78
309,3,3:01.0,X. Rathan-Mayes makes 2-pt jump shot from 20 ft,,57,78
310,3,2:46.0,,Shooting foul by X. Rathan-Mayes (drawn by M. Kleber),57,78
311,3,2:46.0,Memphis full timeout,,57,78
312,3,2:46.0,D. Davis enters the game for J. Green,,57,78
313,3,2:46.0,I. Rabb enters the game for B. McLemore,,57,78
314,3,2:46.0,J. Martin enters the game for X. Rathan-Mayes,,57,78
315,3,2:46.0,,M. Kleber makes free throw 1 of 2,57,79
316,3,2:46.0,,M. Kleber makes free throw 2 of 2,57,80
317,3,2:25.0,J. Martin makes 3-pt jump shot from 26 ft (assist by I. Rabb),,60,80
318,3,2:00.0,,H. Barnes makes 2-pt jump shot from 10 ft,60,82
319,3,1:45.0,I. Rabb makes 2-pt layup from 4 ft,,62,82
320,3,1:45.0,Shooting foul by D. McDermott (drawn by I. Rabb),,62,82
321,3,1:45.0,I. Rabb makes free throw 1 of 1,,63,82
322,3,1:26.0,,H. Barnes misses 2-pt jump shot from 8 ft,63,82
323,3,1:24.0,,Offensive rebound by M. Kleber,63,82
324,3,1:22.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,63,82
325,3,1:22.0,Defensive rebound by I. Rabb,,63,82
326,3,1:13.0,J. Martin misses 2-pt jump shot from 11 ft,,63,82
327,3,1:13.0,,Defensive rebound by D. Finney-Smith,63,82
328,3,1:05.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,63,82
329,3,1:05.0,,Offensive rebound by D. Finney-Smith,63,82
330,3,1:01.0,,Personal foul by J. Martin (drawn by D. McDermott),63,82
331,3,1:01.0,,D. McDermott makes free throw 1 of 2,63,83
332,3,1:01.0,,W. Matthews enters the game for D. Finney-Smith,63,83
333,3,1:01.0,B. McLemore enters the game for J. Martin,,63,83
334,3,1:01.0,,D. McDermott makes free throw 2 of 2,63,84
335,3,0:49.0,D. Brooks misses 2-pt jump shot from 19 ft,,63,84
336,3,0:49.0,,Defensive rebound by Team,63,84
337,3,0:33.0,,D. McDermott misses 2-pt jump shot from 12 ft,63,84
338,3,0:33.0,Defensive rebound by D. Davis,,63,84
339,3,0:22.0,I. Rabb misses 2-pt jump shot from 8 ft,,63,84
340,3,0:22.0,,Defensive rebound by M. Kleber,63,84
341,3,0:05.0,,H. Barnes misses 2-pt layup from 4 ft,63,84
342,3,0:04.0,,Offensive rebound by M. Kleber,63,84
343,3,0:01.0,,M. Kleber misses 2-pt layup from 2 ft,63,84
344,3,0:00.0,Defensive rebound by I. Rabb,,63,84
345,4,11:48.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),63,87
346,4,11:30.0,B. McLemore makes 2-pt jump shot from 18 ft (assist by D. Davis),,65,87
347,4,11:08.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,65,87
348,4,11:05.0,Defensive rebound by D. Davis,,65,87
349,4,10:57.0,D. Brooks makes 3-pt jump shot from 25 ft,,68,87
350,4,10:39.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),68,89
351,4,10:21.0,I. Rabb misses 2-pt jump shot from 14 ft,,68,89
352,4,10:19.0,Offensive rebound by I. Rabb,,68,89
353,4,10:19.0,Personal foul by W. Matthews (drawn by I. Rabb),,68,89
354,4,10:07.0,D. Brooks makes 2-pt layup from 4 ft,,70,89
355,4,10:07.0,,Violation by D. Powell (def goaltending),70,89
356,4,9:51.0,,D. McDermott makes 2-pt jump shot from 8 ft (assist by J. Barea),70,91
357,4,9:36.0,D. Brooks misses 2-pt jump shot from 6 ft,,70,91
358,4,9:36.0,,Defensive rebound by W. Matthews,70,91
359,4,9:30.0,,W. Matthews makes 2-pt jump shot from 19 ft,70,93
360,4,9:15.0,K. Simmons misses 2-pt jump shot from 17 ft,,70,93
361,4,9:13.0,,Defensive rebound by D. Powell,70,93
362,4,8:52.0,,Personal foul by K. Simmons (drawn by W. Matthews),70,93
363,4,8:52.0,,K. Collinsworth enters the game for Y. Ferrell,70,93
364,4,8:52.0,J. Green enters the game for I. Rabb,,70,93
365,4,8:52.0,J. Martin enters the game for D. Brooks,,70,93
366,4,8:45.0,,J. Barea misses 2-pt layup from 6 ft,70,93
367,4,8:43.0,,Offensive rebound by D. Powell,70,93
368,4,8:41.0,,Turnover by D. Powell (out of bounds lost ball),70,93
369,4,8:32.0,B. McLemore makes 2-pt jump shot from 22 ft (assist by J. Martin),,72,93
370,4,8:29.0,,Dallas full timeout,72,93
371,4,8:29.0,,M. Kleber enters the game for W. Matthews,72,93
372,4,8:14.0,,D. Powell misses 2-pt hook shot from 4 ft (block by B. McLemore),72,93
373,4,8:13.0,,Offensive rebound by D. Powell,72,93
374,4,8:11.0,,Shooting foul by B. McLemore (drawn by D. Powell),72,93
375,4,8:11.0,,D. Powell makes free throw 1 of 2,72,94
376,4,8:11.0,,D. Powell misses free throw 2 of 2,72,94
377,4,8:08.0,Defensive rebound by D. Davis,,72,94
378,4,7:52.0,K. Simmons misses 2-pt jump shot from 17 ft,,72,94
379,4,7:48.0,,Defensive rebound by D. McDermott,72,94
380,4,7:30.0,,Offensive foul by J. Barea (drawn by K. Simmons),72,94
381,4,7:30.0,,Turnover by J. Barea (offensive foul),72,94
382,4,7:20.0,Turnover by B. McLemore (lost ball; steal by K. Collinsworth),,72,94
383,4,6:58.0,,J. Barea misses 3-pt jump shot from 25 ft,72,94
384,4,6:55.0,Defensive rebound by J. Green,,72,94
