,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SAN ANTONIO_ACTION,BROOKLYN_SCORE,SAN ANTONIO_SCORE
60,1,4:55.0,,Offensive rebound by L. Aldridge,10,13
61,1,4:53.0,,L. Aldridge makes 2-pt layup at rim,10,15
62,1,4:37.0,Turnover by J. Harris (bad pass; steal by K. Anderson),,10,15
63,1,4:34.0,N. Stauskas enters the game for D. Carroll,,10,15
64,1,4:34.0,Q. Acy enters the game for R. Hollis-Jefferson,,10,15
65,1,4:21.0,,L. Aldridge misses 2-pt jump shot from 2 ft,10,15
66,1,4:19.0,Defensive rebound by Q. Acy,,10,15
67,1,4:12.0,J. Allen misses 2-pt jump shot from 6 ft,,10,15
68,1,4:10.0,,Defensive rebound by L. Aldridge,10,15
69,1,3:54.0,,R. Gay misses 2-pt hook shot from 17 ft,10,15
70,1,3:54.0,Defensive rebound by Q. Acy,,10,15
71,1,3:46.0,Personal foul by P. Mills (drawn by J. Allen),,10,15
72,1,3:46.0,C. LeVert enters the game for S. Dinwiddie,,10,15
73,1,3:35.0,Turnover by C. LeVert (bad pass; steal by K. Anderson),,10,15
74,1,3:25.0,Offensive charge foul by L. Aldridge (drawn by Q. Acy),,10,15
75,1,3:25.0,,Turnover by L. Aldridge (offensive foul),10,15
76,1,3:01.0,C. LeVert makes 2-pt jump shot from 9 ft (assist by J. Allen),,12,15
77,1,2:59.0,,San Antonio full timeout,12,15
78,1,2:59.0,,P. Gasol enters the game for L. Aldridge,12,15
79,1,2:47.0,,P. Gasol makes 2-pt layup from 1 ft (assist by M. Ginóbili),12,17
80,1,2:25.0,N. Stauskas misses 2-pt hook shot from 2 ft,,12,17
81,1,2:16.0,Offensive rebound by N. Stauskas,,12,17
82,1,2:16.0,N. Stauskas misses 2-pt layup at rim,,12,17
83,1,2:14.0,,Defensive rebound by P. Gasol,12,17
84,1,2:13.0,,Turnover by R. Gay (bad pass; steal by C. LeVert),12,17
85,1,2:06.0,C. LeVert makes 2-pt dunk at rim,,14,17
86,1,1:52.0,,Shooting foul by Q. Acy (drawn by P. Mills),14,17
87,1,1:52.0,,P. Mills makes free throw 1 of 2,14,18
88,1,1:52.0,,P. Mills makes free throw 2 of 2,14,19
89,1,1:38.0,J. Harris misses 3-pt jump shot from 24 ft,,14,19
90,1,1:38.0,,Defensive rebound by R. Gay,14,19
91,1,1:24.0,,R. Gay misses 2-pt layup from 3 ft,14,19
92,1,1:24.0,Defensive rebound by J. Allen,,14,19
93,1,1:11.0,Q. Acy misses 2-pt jump shot from 2 ft,,14,19
94,1,1:11.0,,Defensive rebound by P. Gasol,14,19
95,1,1:03.0,,K. Anderson misses 2-pt jump shot from 12 ft,14,19
96,1,1:03.0,Defensive rebound by Q. Acy,,14,19
97,1,0:53.0,Shooting foul by R. Gay (drawn by N. Stauskas),,14,19
98,1,0:53.0,N. Stauskas makes free throw 1 of 3,,15,19
99,1,0:53.0,N. Stauskas misses free throw 2 of 3,,15,19
100,1,0:53.0,Offensive rebound by Team,,15,19
101,1,0:53.0,,D. Bertāns enters the game for R. Gay,15,19
102,1,0:53.0,N. Stauskas makes free throw 3 of 3,,16,19
103,1,0:33.0,,Turnover by M. Ginóbili (bad pass),16,19
104,1,0:14.0,Offensive foul by J. Allen (drawn by P. Mills),,16,19
105,1,0:14.0,Turnover by J. Allen (offensive foul),,16,19
106,1,0:14.0,,B. Forbes enters the game for K. Anderson,16,19
107,1,0:02.0,,P. Mills misses 2-pt jump shot from 21 ft,16,19
108,1,0:02.0,Defensive rebound by Q. Acy,,16,19
109,2,11:45.0,Turnover by A. Crabbe (bad pass),,16,19
110,2,11:45.0,,T. Parker enters the game for P. Mills,16,19
111,2,11:34.0,,Shooting foul by C. LeVert (drawn by T. Parker),16,19
112,2,11:34.0,,T. Parker makes free throw 1 of 2,16,20
113,2,11:34.0,,D. Green enters the game for B. Forbes,16,20
114,2,11:34.0,,K. Leonard enters the game for M. Ginóbili,16,20
115,2,11:34.0,,T. Parker misses free throw 2 of 2,16,20
116,2,11:29.0,,Offensive rebound by D. Bertāns,16,20
117,2,11:21.0,,Turnover by J. Lauvergne (out of bounds lost ball),16,20
118,2,11:11.0,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),,18,20
119,2,10:49.0,,D. Green makes 2-pt dunk at rim (assist by D. Bertāns),18,22
120,2,10:29.0,D. Carroll makes 2-pt layup from 1 ft,,20,22
121,2,10:08.0,,K. Leonard misses 2-pt jump shot from 9 ft,20,22
122,2,10:04.0,Defensive rebound by J. Allen,,20,22
123,2,9:57.0,C. LeVert misses 2-pt jump shot from 9 ft,,20,22
124,2,9:52.0,,Defensive rebound by D. Green,20,22
125,2,9:40.0,,K. Leonard misses 2-pt jump shot from 15 ft,20,22
126,2,9:36.0,Defensive rebound by J. Allen,,20,22
127,2,9:34.0,D. Carroll misses 2-pt layup from 2 ft,,20,22
128,2,9:33.0,Offensive rebound by J. Allen,,20,22
129,2,9:33.0,J. Allen makes 2-pt layup at rim,,22,22
130,2,9:32.0,,San Antonio full timeout,22,22
131,2,9:32.0,,K. Anderson enters the game for D. Bertāns,22,22
132,2,9:32.0,,L. Aldridge enters the game for J. Lauvergne,22,22
133,2,9:18.0,,K. Anderson makes 2-pt dunk at rim (assist by K. Leonard),22,24
134,2,8:58.0,D. Carroll misses 2-pt jump shot from 1 ft,,22,24
135,2,8:58.0,Offensive rebound by J. Allen,,22,24
136,2,8:52.0,J. Allen misses 2-pt layup at rim,,22,24
137,2,8:51.0,,Defensive rebound by L. Aldridge,22,24
138,2,8:42.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),22,26
139,2,8:28.0,J. Harris misses 3-pt jump shot from 27 ft,,22,26
140,2,8:28.0,,Defensive rebound by T. Parker,22,26
141,2,8:16.0,,Shooting foul by J. Allen (drawn by K. Leonard),22,26
142,2,8:16.0,,K. Leonard makes free throw 1 of 2,22,27
143,2,8:16.0,Q. Acy enters the game for J. Allen,,22,27
144,2,8:16.0,,K. Leonard makes free throw 2 of 2,22,28
145,2,7:59.0,Q. Acy misses 3-pt jump shot from 25 ft,,22,28
146,2,7:56.0,,Defensive rebound by K. Anderson,22,28
147,2,7:45.0,,Turnover by T. Parker (bad pass; steal by D. Carroll),22,28
148,2,7:37.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by J. Harris),,25,28
149,2,7:20.0,,K. Leonard makes 2-pt dunk from 1 ft,25,30
150,2,7:06.0,C. LeVert misses 3-pt jump shot from 25 ft,,25,30
151,2,7:06.0,,Defensive rebound by T. Parker,25,30
152,2,6:51.0,,K. Leonard misses 2-pt jump shot from 12 ft,25,30
153,2,6:51.0,Defensive rebound by Q. Acy,,25,30
154,2,6:37.0,Turnover by A. Crabbe (lost ball; steal by L. Aldridge),,25,30
155,2,6:30.0,,T. Parker misses 2-pt layup from 1 ft,25,30
156,2,6:27.0,Defensive rebound by Q. Acy,,25,30
157,2,6:12.0,Q. Acy misses 3-pt jump shot from 25 ft,,25,30
158,2,6:12.0,,Defensive rebound by K. Anderson,25,30
159,2,5:55.0,,Shooting foul by D. Carroll (drawn by L. Aldridge),25,30
160,2,5:55.0,,L. Aldridge makes free throw 1 of 2,25,31
161,2,5:55.0,,M. Ginóbili enters the game for K. Leonard,25,31
162,2,5:55.0,,P. Mills enters the game for T. Parker,25,31
163,2,5:55.0,S. Dinwiddie enters the game for J. Harris,,25,31
164,2,5:55.0,R. Hollis-Jefferson enters the game for C. LeVert,,25,31
165,2,5:55.0,,L. Aldridge makes free throw 2 of 2,25,32
166,2,5:47.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,28,32
167,2,5:47.0,Shooting foul by P. Mills (drawn by A. Crabbe),,28,32
168,2,5:47.0,,B. Forbes enters the game for K. Anderson,28,32
169,2,5:47.0,A. Crabbe makes free throw 1 of 1,,29,32
170,2,5:31.0,,Shooting foul by Q. Acy (drawn by M. Ginóbili),29,32
171,2,5:31.0,,M. Ginóbili makes free throw 1 of 2,29,33
172,2,5:31.0,,M. Ginóbili makes free throw 2 of 2,29,34
173,2,5:16.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by D. Carroll),,32,34
174,2,4:56.0,,Turnover by M. Ginóbili (bad pass),32,34
175,2,4:56.0,,D. Murray enters the game for D. Green,32,34
176,2,4:41.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,35,34
177,2,4:22.0,,Shooting foul by S. Dinwiddie (drawn by P. Mills),35,34
178,2,4:22.0,,P. Mills makes free throw 1 of 3,35,35
179,2,4:22.0,,P. Mills makes free throw 2 of 3,35,36
180,2,4:22.0,C. LeVert enters the game for D. Carroll,,35,36
181,2,4:22.0,,P. Mills makes free throw 3 of 3,35,37
182,2,4:10.0,S. Dinwiddie makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),,37,37
183,2,3:57.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Murray),37,39
184,2,3:36.0,Q. Acy misses 3-pt jump shot from 22 ft (block by M. Ginóbili),,37,39
185,2,3:36.0,Offensive rebound by Q. Acy,,37,39
186,2,3:28.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,40,39
187,2,3:15.0,,Personal foul by Q. Acy (drawn by L. Aldridge),40,39
188,2,3:15.0,,L. Aldridge makes free throw 1 of 2,40,40
189,2,3:15.0,J. Harris enters the game for Q. Acy,,40,40
190,2,3:15.0,T. Zeller enters the game for A. Crabbe,,40,40
191,2,3:15.0,,L. Aldridge makes free throw 2 of 2,40,41
192,2,2:59.0,T. Zeller misses 3-pt jump shot from 24 ft,,40,41
193,2,2:57.0,,Defensive rebound by D. Murray,40,41
194,2,2:47.0,,D. Murray misses 2-pt jump shot from 12 ft,40,41
195,2,2:45.0,Defensive rebound by T. Zeller,,40,41
196,2,2:31.0,T. Zeller misses 2-pt layup from 1 ft,,40,41
197,2,2:31.0,Offensive rebound by Team,,40,41
198,2,2:31.0,Personal foul by L. Aldridge (drawn by T. Zeller),,40,41
199,2,2:31.0,Brooklyn full timeout,,40,41
200,2,2:31.0,,P. Gasol enters the game for D. Murray,40,41
201,2,2:31.0,,R. Gay enters the game for B. Forbes,40,41
202,2,2:31.0,,K. Leonard enters the game for L. Aldridge,40,41
203,2,2:18.0,C. LeVert makes 2-pt layup from 4 ft (assist by J. Harris),,42,41
204,2,2:18.0,Shooting block foul by M. Ginóbili (drawn by C. LeVert),,42,41
205,2,2:18.0,C. LeVert misses free throw 1 of 1,,42,41
206,2,2:18.0,,Defensive rebound by K. Leonard,42,41
207,2,2:07.0,,M. Ginóbili makes 2-pt layup from 2 ft,42,43
208,2,1:50.0,Turnover by T. Zeller (turnover),,42,43
209,2,1:37.0,,K. Leonard makes 3-pt jump shot from 24 ft,42,46
210,2,1:17.0,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,,42,46
211,2,1:17.0,,Defensive rebound by P. Gasol,42,46
212,2,1:16.0,,Personal foul by R. Hollis-Jefferson (drawn by P. Gasol),42,46
213,2,1:16.0,,P. Gasol misses free throw 1 of 2,42,46
214,2,1:16.0,,Offensive rebound by Team,42,46
215,2,1:16.0,,P. Gasol makes free throw 2 of 2,42,47
216,2,1:06.0,T. Zeller misses 2-pt jump shot from 6 ft,,42,47
217,2,1:03.0,,Defensive rebound by M. Ginóbili,42,47
218,2,0:58.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by R. Gay),42,50
219,2,0:41.0,S. Dinwiddie makes 2-pt layup from 1 ft,,44,50
220,2,0:34.0,,K. Leonard misses 3-pt jump shot from 24 ft,44,50
221,2,0:31.0,Defensive rebound by T. Zeller,,44,50
222,2,0:15.0,S. Dinwiddie misses 2-pt layup from 1 ft,,44,50
223,2,0:08.0,Offensive rebound by R. Hollis-Jefferson,,44,50
224,2,0:08.0,R. Hollis-Jefferson misses 2-pt layup at rim,,44,50
225,2,0:07.0,,Defensive rebound by P. Gasol,44,50
226,2,0:03.0,,Turnover by P. Mills (bad pass),44,50
227,2,0:03.0,Q. Acy enters the game for T. Zeller,,44,50
228,3,11:36.0,S. Dinwiddie misses 2-pt layup from 2 ft,,44,50
229,3,11:33.0,,Defensive rebound by P. Gasol,44,50
230,3,11:24.0,,Shooting foul by T. Zeller (drawn by K. Leonard),44,50
231,3,11:24.0,,K. Leonard misses free throw 1 of 2,44,50
232,3,11:24.0,,Offensive rebound by Team,44,50
233,3,11:24.0,,K. Leonard makes free throw 2 of 2,44,51
234,3,11:15.0,Personal block foul by L. Aldridge (drawn by D. Carroll),,44,51
235,3,11:04.0,A. Crabbe misses 2-pt jump shot from 7 ft,,44,51
236,3,10:59.0,Offensive rebound by T. Zeller,,44,51
237,3,10:59.0,T. Zeller makes 2-pt layup at rim,,46,51
238,3,10:51.0,,T. Parker misses 2-pt jump shot from 17 ft,46,51
239,3,10:48.0,Defensive rebound by A. Crabbe,,46,51
240,3,10:27.0,T. Zeller makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,48,51
241,3,10:12.0,,D. Green misses 2-pt jump shot from 3 ft,48,51
242,3,10:09.0,Defensive rebound by D. Carroll,,48,51
243,3,10:04.0,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by D. Carroll),,51,51
244,3,9:39.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by L. Aldridge),51,54
245,3,9:23.0,D. Carroll misses 2-pt layup from 2 ft,,51,54
246,3,9:20.0,,Defensive rebound by P. Gasol,51,54
247,3,9:12.0,,D. Green misses 2-pt jump shot from 15 ft,51,54
248,3,9:09.0,Defensive rebound by T. Zeller,,51,54
249,3,9:09.0,Personal foul by D. Green (drawn by T. Zeller),,51,54
250,3,9:09.0,,B. Forbes enters the game for D. Green,51,54
251,3,8:55.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,54,54
252,3,8:31.0,,K. Leonard misses 2-pt jump shot from 19 ft,54,54
253,3,8:28.0,Defensive rebound by T. Zeller,,54,54
254,3,8:20.0,Turnover by A. Crabbe (lost ball; steal by L. Aldridge),,54,54
255,3,8:10.0,,B. Forbes misses 3-pt jump shot from 25 ft,54,54
256,3,8:07.0,Defensive rebound by D. Carroll,,54,54
257,3,7:56.0,Turnover by D. Carroll (bad pass; steal by B. Forbes),,54,54
258,3,7:50.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by B. Forbes),54,57
259,3,7:48.0,Brooklyn full timeout,,54,57
260,3,7:31.0,A. Crabbe misses 3-pt jump shot from 24 ft,,54,57
261,3,7:24.0,Offensive rebound by D. Carroll,,54,57
262,3,7:24.0,D. Carroll misses 2-pt layup at rim,,54,57
263,3,7:24.0,,Defensive rebound by P. Gasol,54,57
264,3,7:13.0,,Def 3 sec tech foul by D. Carroll,54,57
265,3,7:13.0,,L. Aldridge makes technical free throw,54,58
266,3,7:02.0,,L. Aldridge makes 2-pt jump shot from 12 ft,54,60
267,3,6:45.0,Offensive foul by A. Crabbe (drawn by T. Parker),,54,60
268,3,6:45.0,Turnover by A. Crabbe (offensive foul),,54,60
269,3,6:45.0,Technical foul by Team,,54,60
270,3,6:45.0,,L. Aldridge misses technical free throw,54,60
271,3,6:45.0,,Offensive rebound by Team,54,60
272,3,6:28.0,,P. Gasol makes 3-pt jump shot from 22 ft (assist by K. Leonard),54,63
273,3,6:10.0,D. Carroll misses 3-pt jump shot from 24 ft,,54,63
274,3,6:10.0,,Defensive rebound by P. Gasol,54,63
275,3,6:02.0,,T. Parker makes 2-pt jump shot from 6 ft,54,65
276,3,6:01.0,Brooklyn full timeout,,54,65
277,3,6:01.0,,P. Mills enters the game for T. Parker,54,65
278,3,6:01.0,J. Allen enters the game for A. Crabbe,,54,65
279,3,6:01.0,J. Harris enters the game for T. Zeller,,54,65
280,3,5:44.0,S. Dinwiddie misses 2-pt layup from 2 ft,,54,65
281,3,5:39.0,Offensive rebound by J. Allen,,54,65
282,3,5:39.0,J. Allen makes 2-pt layup at rim,,56,65
283,3,5:18.0,,L. Aldridge misses 2-pt jump shot from 20 ft,56,65
284,3,5:16.0,,Offensive rebound by Team,56,65
285,3,5:16.0,C. LeVert enters the game for S. Dinwiddie,,56,65
286,3,5:16.0,N. Stauskas enters the game for D. Carroll,,56,65
287,3,5:01.0,,B. Forbes makes 2-pt jump shot from 16 ft,56,67
288,3,4:39.0,R. Hollis-Jefferson makes 2-pt jump shot from 7 ft (assist by C. LeVert),,58,67
289,3,4:23.0,,K. Leonard makes 2-pt layup from 1 ft,58,69
290,3,3:59.0,J. Harris makes 2-pt layup from 1 ft,,60,69
291,3,3:57.0,,San Antonio full timeout,60,69
292,3,3:57.0,,M. Ginóbili enters the game for K. Leonard,60,69
293,3,3:57.0,,K. Anderson enters the game for B. Forbes,60,69
294,3,3:57.0,,R. Gay enters the game for L. Aldridge,60,69
295,3,3:57.0,Q. Acy enters the game for R. Hollis-Jefferson,,60,69
296,3,3:43.0,,P. Gasol makes 2-pt hook shot from 2 ft (assist by M. Ginóbili),60,71
297,3,3:36.0,Offensive foul by J. Allen (drawn by P. Mills),,60,71
298,3,3:36.0,Turnover by J. Allen (offensive foul),,60,71
299,3,3:17.0,,K. Anderson makes 2-pt layup from 4 ft (assist by P. Gasol),60,73
300,3,3:17.0,,Shooting foul by Q. Acy (drawn by K. Anderson),60,73
301,3,3:17.0,,K. Anderson makes free throw 1 of 1,60,74
302,3,3:05.0,Q. Acy misses 3-pt jump shot from 22 ft,,60,74
303,3,3:01.0,,Defensive rebound by K. Anderson,60,74
304,3,2:53.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by P. Gasol),60,76
305,3,2:41.0,J. Harris misses 3-pt jump shot from 24 ft,,60,76
306,3,2:38.0,,Defensive rebound by K. Anderson,60,76
307,3,2:25.0,,Personal foul by N. Stauskas (drawn by P. Mills),60,76
308,3,2:16.0,,Turnover by K. Anderson (bad pass),60,76
309,3,2:04.0,C. LeVert makes 2-pt layup from 1 ft,,62,76
310,3,1:52.0,,P. Gasol misses 3-pt jump shot from 25 ft,62,76
311,3,1:48.0,Defensive rebound by Q. Acy,,62,76
312,3,1:33.0,J. Allen misses 2-pt layup from 2 ft (block by M. Ginóbili),,62,76
313,3,1:30.0,Offensive rebound by N. Stauskas,,62,76
314,3,1:28.0,Q. Acy misses 3-pt jump shot from 24 ft,,62,76
315,3,1:28.0,Offensive rebound by J. Allen,,62,76
316,3,1:20.0,J. Allen makes 2-pt layup at rim,,64,76
317,3,1:11.0,,R. Gay makes 2-pt layup from 1 ft (assist by P. Gasol),64,78
318,3,0:58.0,C. LeVert misses 2-pt layup from 4 ft,,64,78
319,3,0:54.0,Offensive rebound by J. Allen,,64,78
320,3,0:54.0,J. Allen makes 2-pt dunk at rim,,66,78
321,3,0:46.0,,P. Mills misses 3-pt jump shot from 25 ft,66,78
322,3,0:42.0,Defensive rebound by Q. Acy,,66,78
323,3,0:32.0,Personal foul by M. Ginóbili (drawn by C. LeVert),,66,78
324,3,0:22.0,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),,69,78
325,3,0:00.0,,M. Ginóbili misses 2-pt layup from 5 ft,69,78
326,3,0:00.0,,Offensive rebound by P. Gasol,69,78
327,3,0:00.0,,P. Gasol makes 2-pt layup at rim,69,80
328,4,11:49.0,,M. Ginóbili makes 2-pt layup from 2 ft,69,82
329,4,11:26.0,Turnover by A. Crabbe (bad pass; steal by M. Ginóbili),,69,82
330,4,11:12.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,69,82
331,4,11:08.0,Defensive rebound by Q. Acy,,69,82
332,4,10:56.0,C. LeVert makes 2-pt layup from 1 ft,,71,82
333,4,10:56.0,,Violation by R. Gay (def goaltending),71,82
334,4,10:37.0,,L. Aldridge makes 2-pt hook shot from 3 ft,71,84
335,4,10:15.0,Brooklyn full timeout,,71,84
336,4,10:15.0,,T. Parker enters the game for P. Mills,71,84
337,4,10:09.0,J. Allen misses 3-pt jump shot from 25 ft,,71,84
338,4,10:07.0,,Defensive rebound by Team,71,84
339,4,9:48.0,,L. Aldridge misses 2-pt hook shot from 3 ft,71,84
340,4,9:40.0,,Offensive rebound by L. Aldridge,71,84
341,4,9:40.0,,L. Aldridge misses 2-pt layup at rim,71,84
342,4,9:38.0,Defensive rebound by J. Harris,,71,84
343,4,9:29.0,Q. Acy misses 3-pt jump shot from 24 ft,,71,84
344,4,9:27.0,,Defensive rebound by Team,71,84
345,4,9:27.0,,D. Green enters the game for M. Ginóbili,71,84
346,4,9:06.0,,T. Parker makes 2-pt jump shot from 22 ft (assist by D. Green),71,86
347,4,8:52.0,J. Allen makes 2-pt hook shot from 5 ft (assist by C. LeVert),,73,86
348,4,8:34.0,,R. Gay makes 2-pt jump shot from 11 ft,73,88
349,4,8:11.0,Q. Acy misses 3-pt jump shot from 23 ft,,73,88
350,4,8:07.0,,Defensive rebound by L. Aldridge,73,88
351,4,7:59.0,,T. Parker makes 2-pt jump shot from 5 ft,73,90
352,4,7:45.0,Q. Acy makes 2-pt layup from 1 ft (assist by C. LeVert),,75,90
353,4,7:25.0,,Turnover by T. Parker (lost ball; steal by C. LeVert),75,90
354,4,7:19.0,Turnover by C. LeVert (bad pass; steal by D. Green),,75,90
355,4,7:16.0,,R. Gay misses 3-pt jump shot from 22 ft,75,90
356,4,7:16.0,Defensive rebound by Team,,75,90
357,4,7:16.0,,B. Forbes enters the game for K. Anderson,75,90
358,4,7:16.0,R. Hollis-Jefferson enters the game for J. Harris,,75,90
359,4,7:16.0,D. Carroll enters the game for Q. Acy,,75,90
360,4,7:16.0,T. Zeller enters the game for C. LeVert,,75,90
361,4,7:16.0,S. Dinwiddie enters the game for J. Allen,,75,90
362,4,7:04.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by T. Zeller),,78,90
363,4,6:59.0,,San Antonio full timeout,78,90
364,4,6:59.0,,P. Gasol enters the game for R. Gay,78,90
365,4,6:36.0,,L. Aldridge makes 2-pt layup from 3 ft,78,92
366,4,6:27.0,S. Dinwiddie makes 3-pt jump shot from 24 ft,,81,92
367,4,6:14.0,,T. Parker makes 2-pt layup from 2 ft (assist by P. Gasol),81,94
368,4,6:01.0,T. Zeller makes 2-pt hook shot from 3 ft,,83,94
369,4,5:45.0,,P. Gasol misses 2-pt jump shot from 13 ft,83,94
370,4,5:41.0,Defensive rebound by R. Hollis-Jefferson,,83,94
371,4,5:30.0,D. Carroll misses 2-pt layup from 3 ft (block by P. Gasol),,83,94
372,4,5:27.0,Offensive rebound by T. Zeller,,83,94
373,4,5:25.0,T. Zeller misses 2-pt layup from 1 ft (block by D. Green),,83,94
374,4,5:19.0,,Defensive rebound by T. Parker,83,94
375,4,5:15.0,,L. Aldridge misses 2-pt layup from 3 ft,83,94
376,4,5:12.0,Defensive rebound by A. Crabbe,,83,94
377,4,5:05.0,R. Hollis-Jefferson makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,86,94
378,4,4:41.0,,L. Aldridge misses 2-pt jump shot from 7 ft,86,94
379,4,4:37.0,Defensive rebound by T. Zeller,,86,94
