,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
51,1,5:43.0,Technical foul by J. Harden,,11,9
52,1,5:43.0,,R. Rubio makes technical free throw,11,10
53,1,5:43.0,,A. Burks enters the game for R. Rubio,11,10
54,1,5:43.0,L. Mbah a Moute enters the game for C. Capela,,11,10
55,1,5:43.0,P. Tucker enters the game for R. Anderson,,11,10
56,1,5:43.0,R. Anderson enters the game for T. Ariza,,11,10
57,1,5:38.0,J. Harden makes 3-pt jump shot from 24 ft (assist by R. Anderson),,14,10
58,1,5:38.0,Shooting foul by A. Burks (drawn by J. Harden),,14,10
59,1,5:38.0,J. Harden makes free throw 1 of 1,,15,10
60,1,5:24.0,,D. Mitchell misses 2-pt jump shot from 14 ft,15,10
61,1,5:22.0,Defensive rebound by P. Tucker,,15,10
62,1,5:19.0,Turnover by J. Harden (lost ball; steal by D. Mitchell),,15,10
63,1,5:16.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),15,12
64,1,5:11.0,Turnover by P. Tucker (step out of bounds),,15,12
65,1,5:11.0,,D. Favors enters the game for R. Gobert,15,12
66,1,4:53.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by J. Ingles),15,15
67,1,4:44.0,Personal foul by D. Favors (drawn by J. Harden),,15,15
68,1,4:32.0,E. Gordon misses 2-pt hook shot from 2 ft (block by D. Favors),,15,15
69,1,4:32.0,Offensive rebound by Team,,15,15
70,1,4:29.0,J. Harden misses 3-pt jump shot from 23 ft,,15,15
71,1,4:25.0,,Defensive rebound by D. Favors,15,15
72,1,4:08.0,,Shooting foul by P. Tucker (drawn by A. Burks),15,15
73,1,4:08.0,,A. Burks makes free throw 1 of 2,15,16
74,1,4:08.0,,A. Burks misses free throw 2 of 2,15,16
75,1,4:06.0,Defensive rebound by J. Harden,,15,16
76,1,3:57.0,J. Harden misses 3-pt jump shot from 26 ft,,15,16
77,1,3:53.0,,Defensive rebound by J. Ingles,15,16
78,1,3:42.0,,Turnover by J. Ingles (out of bounds lost ball),15,16
79,1,3:27.0,R. Anderson makes 2-pt dunk at rim (assist by J. Harden),,17,16
80,1,3:11.0,,D. Favors misses 2-pt jump shot from 10 ft,17,16
81,1,3:08.0,Defensive rebound by J. Harden,,17,16
82,1,3:01.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),,20,16
83,1,2:44.0,,D. Mitchell misses 3-pt jump shot from 24 ft,20,16
84,1,2:42.0,Defensive rebound by E. Gordon,,20,16
85,1,2:35.0,E. Gordon misses 2-pt layup from 1 ft (block by D. Favors),,20,16
86,1,2:33.0,,Defensive rebound by D. Favors,20,16
87,1,2:23.0,,A. Burks misses 3-pt jump shot from 24 ft,20,16
88,1,2:20.0,Defensive rebound by L. Mbah a Moute,,20,16
89,1,2:15.0,J. Harden misses 2-pt layup from 1 ft,,20,16
90,1,2:07.0,Offensive rebound by R. Anderson,,20,16
91,1,2:07.0,R. Anderson makes 2-pt layup at rim,,22,16
92,1,1:54.0,,Personal foul by P. Tucker (drawn by D. Mitchell),22,16
93,1,1:54.0,Houston full timeout,,22,16
94,1,1:54.0,,T. Sefolosha enters the game for J. Ingles,22,16
95,1,1:54.0,,R. O'Neale enters the game for D. Mitchell,22,16
96,1,1:54.0,,D. Mitchell enters the game for J. Jerebko,22,16
97,1,1:54.0,T. Black enters the game for J. Harden,,22,16
98,1,1:54.0,C. Paul enters the game for R. Anderson,,22,16
99,1,1:54.0,,D. Mitchell makes free throw 1 of 2,22,17
100,1,1:54.0,,D. Mitchell makes free throw 2 of 2,22,18
101,1,1:38.0,E. Gordon misses 3-pt jump shot from 25 ft,,22,18
102,1,1:35.0,,Defensive rebound by D. Mitchell,22,18
103,1,1:23.0,,D. Mitchell misses 2-pt layup from 1 ft,22,18
104,1,1:21.0,Defensive rebound by P. Tucker,,22,18
105,1,1:10.0,C. Paul makes 3-pt jump shot from 22 ft,,25,18
106,1,0:50.0,,Turnover by A. Burks (bad pass; steal by C. Paul),25,18
107,1,0:42.0,E. Gordon misses 2-pt layup from 2 ft,,25,18
108,1,0:41.0,,Defensive rebound by Team,25,18
109,1,0:41.0,,R. Neto enters the game for D. Mitchell,25,18
110,1,0:33.0,,A. Burks misses 2-pt jump shot from 11 ft,25,18
111,1,0:31.0,Defensive rebound by C. Paul,,25,18
112,1,0:24.0,Personal foul by R. O'Neale (drawn by T. Black),,25,18
113,1,0:24.0,T. Black misses free throw 1 of 2,,25,18
114,1,0:24.0,Offensive rebound by Team,,25,18
115,1,0:24.0,T. Black misses free throw 2 of 2,,25,18
116,1,0:22.0,,Defensive rebound by T. Sefolosha,25,18
117,1,0:04.0,,R. Neto makes 2-pt jump shot from 3 ft,25,20
118,1,0:04.0,,Shooting foul by E. Gordon (drawn by R. Neto),25,20
119,1,0:04.0,,R. Neto misses free throw 1 of 1,25,20
120,1,0:03.0,Defensive rebound by T. Black,,25,20
121,2,11:44.0,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by E. Gordon),,27,20
122,2,11:24.0,,R. O'Neale makes 2-pt layup from 2 ft (assist by T. Sefolosha),27,22
123,2,11:15.0,C. Paul misses 3-pt jump shot from 24 ft,,27,22
124,2,11:13.0,,Defensive rebound by R. O'Neale,27,22
125,2,10:56.0,,R. Neto misses 3-pt jump shot from 25 ft,27,22
126,2,10:52.0,Defensive rebound by E. Gordon,,27,22
127,2,10:43.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,27,22
128,2,10:42.0,,Defensive rebound by R. Neto,27,22
129,2,10:37.0,,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by R. Neto),27,25
130,2,10:12.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),,30,25
131,2,9:56.0,,R. O'Neale misses 3-pt jump shot from 22 ft,30,25
132,2,9:55.0,,Offensive rebound by Team,30,25
133,2,9:55.0,,R. Gobert enters the game for D. Favors,30,25
134,2,9:55.0,,R. Rubio enters the game for R. Neto,30,25
135,2,9:55.0,C. Capela enters the game for T. Black,,30,25
136,2,9:38.0,,T. Sefolosha misses 2-pt layup from 1 ft,30,25
137,2,9:36.0,Defensive rebound by L. Mbah a Moute,,30,25
138,2,9:31.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,30,25
139,2,9:28.0,Offensive rebound by C. Capela,,30,25
140,2,9:16.0,C. Paul makes 2-pt jump shot from 9 ft,,32,25
141,2,8:52.0,,T. Sefolosha makes 2-pt jump shot from 21 ft,32,27
142,2,8:26.0,T. Ariza misses 3-pt jump shot from 33 ft,,32,27
143,2,8:18.0,,Defensive rebound by T. Sefolosha,32,27
144,2,8:10.0,,Personal foul by C. Capela (drawn by R. Gobert),32,27
145,2,8:04.0,,A. Burks makes 2-pt layup from 1 ft,32,29
146,2,7:51.0,C. Paul makes 2-pt jump shot from 14 ft,,34,29
147,2,7:33.0,,T. Sefolosha misses 2-pt jump shot from 8 ft (block by E. Gordon),34,29
148,2,7:31.0,Defensive rebound by C. Capela,,34,29
149,2,7:13.0,E. Gordon misses 3-pt jump shot from 24 ft,,34,29
150,2,7:11.0,,Defensive rebound by T. Sefolosha,34,29
151,2,7:04.0,,R. O'Neale misses 2-pt layup from 3 ft (block by C. Paul),34,29
152,2,7:00.0,Defensive rebound by L. Mbah a Moute,,34,29
153,2,7:00.0,Personal foul by R. Rubio (drawn by C. Paul),,34,29
154,2,7:00.0,Houston full timeout,,34,29
155,2,7:00.0,,D. Mitchell enters the game for R. O'Neale,34,29
156,2,7:00.0,R. Anderson enters the game for E. Gordon,,34,29
157,2,7:00.0,J. Harden enters the game for L. Mbah a Moute,,34,29
158,2,6:51.0,Shooting foul by D. Mitchell (drawn by C. Capela),,34,29
159,2,6:51.0,C. Capela misses free throw 1 of 2,,34,29
160,2,6:51.0,Offensive rebound by Team,,34,29
161,2,6:51.0,C. Capela misses free throw 2 of 2,,34,29
162,2,6:49.0,,Defensive rebound by R. Gobert,34,29
163,2,6:30.0,,Turnover by A. Burks (lost ball; steal by C. Capela),34,29
164,2,6:08.0,C. Paul misses 2-pt jump shot from 13 ft,,34,29
165,2,6:04.0,,Defensive rebound by T. Sefolosha,34,29
166,2,5:59.0,,Shooting foul by C. Capela (drawn by R. Gobert),34,29
167,2,5:59.0,,R. Gobert makes free throw 1 of 2,34,30
168,2,5:59.0,,J. Ingles enters the game for A. Burks,34,30
169,2,5:59.0,P. Tucker enters the game for C. Capela,,34,30
170,2,5:59.0,,R. Gobert makes free throw 2 of 2,34,31
171,2,5:38.0,J. Harden misses 2-pt jump shot from 13 ft,,34,31
172,2,5:35.0,,Defensive rebound by T. Sefolosha,34,31
173,2,5:30.0,,D. Mitchell makes 2-pt layup from 2 ft,34,33
174,2,5:12.0,Turnover by P. Tucker (bad pass; steal by J. Ingles),,34,33
175,2,5:08.0,,R. Rubio misses 2-pt jump shot from 22 ft,34,33
176,2,5:06.0,,Offensive rebound by R. Gobert,34,33
177,2,5:04.0,,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by R. Gobert),34,36
178,2,4:48.0,P. Tucker misses 3-pt jump shot from 25 ft,,34,36
179,2,4:45.0,,Defensive rebound by R. Gobert,34,36
180,2,4:35.0,,Personal foul by P. Tucker (drawn by D. Mitchell),34,36
181,2,4:21.0,,J. Ingles misses 3-pt jump shot from 31 ft,34,36
182,2,4:19.0,Defensive rebound by R. Anderson,,34,36
183,2,4:08.0,Offensive foul by P. Tucker (drawn by D. Mitchell),,34,36
184,2,4:08.0,Turnover by P. Tucker (offensive foul),,34,36
185,2,4:08.0,,D. Favors enters the game for R. Gobert,34,36
186,2,4:08.0,E. Gordon enters the game for P. Tucker,,34,36
187,2,3:59.0,,Turnover by D. Mitchell (lost ball; steal by T. Ariza),34,36
188,2,3:57.0,T. Ariza makes 2-pt jump shot at rim,,36,36
189,2,3:37.0,,Turnover by J. Ingles (bad pass; steal by C. Paul),36,36
190,2,3:21.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Paul),,39,36
191,2,3:18.0,,Utah full timeout,39,36
192,2,3:18.0,,A. Burks enters the game for T. Sefolosha,39,36
193,2,3:02.0,,D. Mitchell misses 2-pt jump shot from 9 ft,39,36
194,2,3:00.0,Defensive rebound by T. Ariza,,39,36
195,2,2:53.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,42,36
196,2,2:38.0,,Turnover by R. Rubio (bad pass),42,36
197,2,2:24.0,J. Harden makes 2-pt layup from 1 ft,,44,36
198,2,2:04.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),44,38
199,2,1:50.0,Shooting foul by D. Mitchell (drawn by J. Harden),,44,38
200,2,1:50.0,J. Harden makes free throw 1 of 2,,45,38
201,2,1:50.0,J. Harden makes free throw 2 of 2,,46,38
202,2,1:38.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),46,40
203,2,1:14.0,J. Harden makes 2-pt layup from 1 ft,,48,40
204,2,1:14.0,Shooting foul by J. Ingles (drawn by J. Harden),,48,40
205,2,1:14.0,J. Harden makes free throw 1 of 1,,49,40
206,2,0:58.0,,A. Burks makes 2-pt dunk from 2 ft (assist by J. Ingles),49,42
207,2,0:50.0,Personal foul by D. Favors (drawn by J. Harden),,49,42
208,2,0:50.0,J. Harden makes free throw 1 of 2,,50,42
209,2,0:50.0,J. Harden makes free throw 2 of 2,,51,42
210,2,0:40.0,,D. Mitchell makes 2-pt layup from 1 ft,51,44
211,2,0:31.0,J. Harden misses 3-pt jump shot from 24 ft,,51,44
212,2,0:28.0,,Defensive rebound by D. Favors,51,44
213,2,0:08.0,,A. Burks makes 2-pt dunk from 1 ft (assist by D. Mitchell),51,46
214,2,0:00.0,C. Paul misses 3-pt jump shot from 25 ft,,51,46
215,2,0:00.0,Offensive rebound by Team,,51,46
216,3,11:48.0,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),,54,46
217,3,11:32.0,,D. Mitchell misses 3-pt jump shot from 24 ft,54,46
218,3,11:28.0,Defensive rebound by C. Paul,,54,46
219,3,11:18.0,C. Paul misses 2-pt jump shot from 12 ft,,54,46
220,3,11:16.0,,Defensive rebound by Team,54,46
221,3,11:02.0,,Personal foul by J. Harden (drawn by R. Gobert),54,46
222,3,10:53.0,,D. Mitchell misses 2-pt jump shot from 8 ft,54,46
223,3,10:50.0,Defensive rebound by T. Ariza,,54,46
224,3,10:44.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,57,46
225,3,10:27.0,,Shooting foul by R. Anderson (drawn by J. Ingles),57,46
226,3,10:27.0,,J. Ingles misses free throw 1 of 2,57,46
227,3,10:27.0,,Offensive rebound by Team,57,46
228,3,10:27.0,,J. Ingles makes free throw 2 of 2,57,47
229,3,10:14.0,C. Capela misses 2-pt dunk from 2 ft (block by R. Gobert),,57,47
230,3,10:12.0,Offensive rebound by C. Paul,,57,47
231,3,10:08.0,J. Harden makes 3-pt jump shot from 26 ft (assist by R. Anderson),,60,47
232,3,10:08.0,Shooting foul by D. Mitchell (drawn by J. Harden),,60,47
233,3,10:08.0,J. Harden makes free throw 1 of 1,,61,47
234,3,9:55.0,,R. Rubio misses 2-pt jump shot from 18 ft,61,47
235,3,9:52.0,Defensive rebound by C. Paul,,61,47
236,3,9:38.0,Turnover by J. Harden (bad pass; steal by R. Rubio),,61,47
237,3,9:35.0,,R. Rubio makes 2-pt layup from 2 ft,61,49
238,3,9:27.0,C. Paul misses 2-pt jump shot from 8 ft,,61,49
239,3,9:27.0,,Defensive rebound by D. Favors,61,49
240,3,9:18.0,,D. Mitchell makes 2-pt layup from 1 ft,61,51
241,3,9:07.0,C. Capela makes 2-pt layup from 1 ft (assist by T. Ariza),,63,51
242,3,9:07.0,Shooting foul by R. Rubio (drawn by C. Capela),,63,51
243,3,9:07.0,C. Capela makes free throw 1 of 1,,64,51
244,3,8:46.0,,Turnover by R. Gobert (lost ball; steal by T. Ariza),64,51
245,3,8:42.0,T. Ariza makes 2-pt layup from 1 ft,,66,51
246,3,8:29.0,,D. Mitchell misses 3-pt jump shot from 24 ft,66,51
247,3,8:26.0,Defensive rebound by C. Paul,,66,51
248,3,8:20.0,R. Anderson makes 3-pt jump shot from 28 ft (assist by C. Paul),,69,51
249,3,8:19.0,,Utah full timeout,69,51
250,3,8:19.0,,J. Jerebko enters the game for R. Gobert,69,51
251,3,7:58.0,,D. Mitchell makes 2-pt layup from 2 ft,69,53
252,3,7:45.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),,72,53
253,3,7:31.0,,D. Favors misses 2-pt jump shot from 13 ft,72,53
254,3,7:27.0,Defensive rebound by C. Capela,,72,53
255,3,7:23.0,R. Anderson misses 3-pt jump shot from 29 ft,,72,53
256,3,7:20.0,,Defensive rebound by D. Mitchell,72,53
257,3,7:16.0,,D. Mitchell misses 2-pt jump shot from 8 ft,72,53
258,3,7:16.0,Defensive rebound by T. Ariza,,72,53
259,3,7:12.0,Personal foul by J. Ingles (drawn by C. Paul),,72,53
260,3,7:00.0,C. Capela makes 2-pt dunk from 2 ft (assist by C. Paul),,74,53
261,3,6:38.0,,D. Mitchell makes 2-pt layup from 1 ft,74,55
262,3,6:29.0,Offensive foul by C. Capela (drawn by D. Favors),,74,55
263,3,6:29.0,Turnover by C. Capela (offensive foul),,74,55
264,3,6:29.0,,A. Burks enters the game for R. Rubio,74,55
265,3,6:29.0,E. Gordon enters the game for C. Paul,,74,55
266,3,6:29.0,P. Tucker enters the game for C. Capela,,74,55
267,3,6:17.0,,D. Mitchell makes 3-pt jump shot from 27 ft,74,58
268,3,6:03.0,Turnover by J. Harden (out of bounds lost ball),,74,58
269,3,5:55.0,,J. Jerebko misses 3-pt jump shot from 26 ft,74,58
270,3,5:51.0,Defensive rebound by E. Gordon,,74,58
271,3,5:43.0,J. Harden makes 3-pt jump shot from 25 ft,,77,58
272,3,5:28.0,,D. Mitchell misses 2-pt dunk from 1 ft (block by T. Ariza),77,58
273,3,5:28.0,Defensive rebound by Team,,77,58
274,3,5:28.0,L. Mbah a Moute enters the game for T. Ariza,,77,58
275,3,5:14.0,Shooting foul by J. Jerebko (drawn by J. Harden),,77,58
276,3,5:14.0,J. Harden makes free throw 1 of 2,,78,58
277,3,5:14.0,J. Harden makes free throw 2 of 2,,79,58
278,3,4:53.0,,A. Burks misses 2-pt jump shot from 5 ft,79,58
279,3,4:49.0,Defensive rebound by E. Gordon,,79,58
280,3,4:45.0,Shooting foul by D. Favors (drawn by E. Gordon),,79,58
281,3,4:45.0,E. Gordon makes free throw 1 of 2,,80,58
282,3,4:45.0,,R. Gobert enters the game for D. Favors,80,58
283,3,4:45.0,E. Gordon makes free throw 2 of 2,,81,58
284,3,4:22.0,,A. Burks misses 3-pt jump shot from 22 ft,81,58
285,3,4:19.0,Defensive rebound by P. Tucker,,81,58
286,3,4:11.0,J. Harden misses 3-pt jump shot from 24 ft,,81,58
287,3,4:09.0,Offensive rebound by Team,,81,58
288,3,4:09.0,,Loose ball foul by D. Mitchell (drawn by P. Tucker),81,58
289,3,4:09.0,P. Tucker makes free throw 1 of 2,,82,58
290,3,4:09.0,P. Tucker makes free throw 2 of 2,,83,58
291,3,3:52.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by A. Burks),83,61
292,3,3:43.0,Turnover by R. Anderson (lost ball; steal by J. Ingles),,83,61
293,3,3:37.0,,J. Ingles misses 3-pt jump shot from 24 ft,83,61
294,3,3:34.0,Defensive rebound by R. Anderson,,83,61
295,3,3:20.0,Offensive foul by P. Tucker (drawn by R. Gobert),,83,61
296,3,3:20.0,Turnover by P. Tucker (offensive foul),,83,61
297,3,3:20.0,,T. Sefolosha enters the game for J. Jerebko,83,61
298,3,3:20.0,,R. Neto enters the game for D. Mitchell,83,61
299,3,3:20.0,C. Capela enters the game for P. Tucker,,83,61
300,3,3:01.0,,J. Ingles misses 2-pt layup from 2 ft,83,61
301,3,2:58.0,Defensive rebound by C. Capela,,83,61
302,3,2:54.0,E. Gordon misses 3-pt jump shot from 27 ft,,83,61
303,3,2:50.0,,Defensive rebound by A. Burks,83,61
304,3,2:40.0,,J. Ingles misses 2-pt layup from 1 ft,83,61
305,3,2:40.0,Defensive rebound by J. Harden,,83,61
306,3,2:37.0,,J. Ingles misses 2-pt layup from 2 ft,83,61
307,3,2:37.0,,Offensive rebound by J. Ingles,83,61
308,3,2:29.0,E. Gordon misses 2-pt layup from 2 ft (block by R. Gobert),,83,61
309,3,2:29.0,,Defensive rebound by Team,83,61
310,3,2:29.0,Houston full timeout,,83,61
311,3,2:29.0,C. Paul enters the game for J. Harden,,83,61
312,3,2:29.0,T. Ariza enters the game for R. Anderson,,83,61
313,3,2:11.0,,A. Burks makes 2-pt jump shot from 12 ft,83,63
314,3,1:49.0,Turnover by C. Paul (bad pass; steal by R. Gobert),,83,63
315,3,1:42.0,,Shooting foul by C. Capela (drawn by A. Burks),83,63
316,3,1:42.0,,A. Burks makes free throw 1 of 2,83,64
317,3,1:42.0,,R. O'Neale enters the game for J. Ingles,83,64
318,3,1:42.0,T. Black enters the game for C. Capela,,83,64
319,3,1:42.0,,A. Burks makes free throw 2 of 2,83,65
320,3,1:35.0,E. Gordon misses 3-pt jump shot from 24 ft,,83,65
321,3,1:31.0,,Defensive rebound by R. Gobert,83,65
322,3,1:14.0,,Shooting foul by T. Black (drawn by R. O'Neale),83,65
323,3,1:14.0,,R. O'Neale misses free throw 1 of 2,83,65
324,3,1:14.0,,Offensive rebound by Team,83,65
325,3,1:14.0,,R. O'Neale makes free throw 2 of 2,83,66
326,3,1:01.0,C. Paul makes 2-pt jump shot from 12 ft,,85,66
327,3,0:47.0,,R. O'Neale misses 3-pt jump shot from 23 ft,85,66
328,3,0:44.0,Defensive rebound by C. Paul,,85,66
329,3,0:38.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by C. Paul),,88,66
330,3,0:29.0,,Turnover by A. Burks (out of bounds lost ball),88,66
331,3,0:09.0,C. Paul misses 3-pt jump shot from 26 ft,,88,66
332,3,0:06.0,Offensive rebound by L. Mbah a Moute,,88,66
333,3,0:05.0,L. Mbah a Moute misses 2-pt jump shot from 19 ft (block by T. Sefolosha),,88,66
334,3,0:02.0,Offensive rebound by Team,,88,66
335,3,0:00.0,C. Paul misses 2-pt jump shot from 19 ft,,88,66
336,3,0:00.0,Offensive rebound by Team,,88,66
337,4,11:43.0,,R. Neto misses 2-pt jump shot from 7 ft,88,66
338,4,11:40.0,Defensive rebound by C. Paul,,88,66
339,4,11:37.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by E. Gordon),,91,66
340,4,11:17.0,,Turnover by R. Gobert (bad pass; steal by L. Mbah a Moute),91,66
341,4,11:17.0,Personal foul by A. Burks (drawn by C. Paul),,91,66
342,4,10:57.0,T. Black misses 2-pt hook shot from 2 ft,,91,66
343,4,10:56.0,,Defensive rebound by R. Gobert,91,66
344,4,10:56.0,,Personal foul by C. Paul (drawn by R. Gobert),91,66
345,4,10:45.0,,A. Burks misses 2-pt jump shot from 16 ft (block by E. Gordon),91,66
346,4,10:45.0,,Offensive rebound by Team,91,66
347,4,10:35.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. O'Neale),91,69
348,4,10:24.0,C. Paul makes 2-pt jump shot from 16 ft,,93,69
349,4,10:04.0,,R. Neto makes 3-pt jump shot from 24 ft (assist by A. Burks),93,72
350,4,9:46.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),,96,72
351,4,9:29.0,,T. Sefolosha makes 2-pt layup from 3 ft,96,74
352,4,9:08.0,Turnover by T. Ariza (lost ball; steal by A. Burks),,96,74
353,4,9:03.0,,T. Sefolosha makes 2-pt dunk from 1 ft (assist by A. Burks),96,76
354,4,8:54.0,Turnover by E. Gordon (lost ball; steal by T. Sefolosha),,96,76
355,4,8:44.0,,A. Burks misses 3-pt jump shot from 22 ft,96,76
356,4,8:42.0,Defensive rebound by C. Paul,,96,76
357,4,8:32.0,Offensive foul by T. Black (drawn by R. Neto),,96,76
358,4,8:32.0,Turnover by T. Black (offensive foul),,96,76
359,4,8:32.0,,D. Favors enters the game for R. Neto,96,76
360,4,8:32.0,,R. Rubio enters the game for R. Gobert,96,76
361,4,8:32.0,J. Harden enters the game for C. Paul,,96,76
362,4,8:32.0,R. Anderson enters the game for T. Black,,96,76
363,4,8:24.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by R. Rubio),96,79
364,4,8:22.0,Houston full timeout,,96,79
365,4,8:22.0,,D. Mitchell enters the game for R. O'Neale,96,79
366,4,8:11.0,Turnover by E. Gordon (lost ball; steal by A. Burks),,96,79
367,4,8:11.0,Loose ball foul by E. Gordon (drawn by A. Burks),,96,79
368,4,7:47.0,,R. Rubio makes 2-pt jump shot from 23 ft,96,81
369,4,7:33.0,Shooting foul by T. Sefolosha (drawn by E. Gordon),,96,81
370,4,7:33.0,E. Gordon makes free throw 1 of 2,,97,81
371,4,7:33.0,E. Gordon makes free throw 2 of 2,,98,81
372,4,7:22.0,,D. Mitchell makes 2-pt layup from 1 ft,98,83
373,4,7:06.0,Turnover by L. Mbah a Moute (lost ball; steal by R. Rubio),,98,83
374,4,7:01.0,,T. Sefolosha misses 3-pt jump shot from 22 ft,98,83
375,4,6:58.0,Defensive rebound by T. Ariza,,98,83
376,4,6:50.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,98,83
377,4,6:46.0,Offensive rebound by R. Anderson,,98,83
378,4,6:46.0,R. Anderson makes 2-pt layup from 1 ft,,100,83
379,4,6:26.0,,Shooting foul by T. Ariza (drawn by D. Favors),100,83
380,4,6:26.0,,D. Favors makes free throw 1 of 2,100,84
381,4,6:26.0,,J. Ingles enters the game for A. Burks,100,84
382,4,6:26.0,P. Tucker enters the game for T. Ariza,,100,84
383,4,6:26.0,C. Paul enters the game for L. Mbah a Moute,,100,84
384,4,6:26.0,,D. Favors misses free throw 2 of 2,100,84
