,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
56,1,6:01.0,,W. Matthews misses 3-pt jump shot from 26 ft,8,12
57,1,6:01.0,,Offensive rebound by M. Kleber,8,12
58,1,5:55.0,,H. Barnes misses 2-pt jump shot from 17 ft,8,12
59,1,5:53.0,Defensive rebound by D. Jordan,,8,12
60,1,5:43.0,L. Williams misses 2-pt jump shot from 15 ft,,8,12
61,1,5:40.0,,Defensive rebound by H. Barnes,8,12
62,1,5:38.0,,Shooting foul by S. Dekker (drawn by M. Kleber),8,12
63,1,5:38.0,,M. Kleber misses free throw 2 of 2,8,12
64,1,5:38.0,Defensive rebound by D. Jordan,,8,12
65,1,5:38.0,,M. Kleber makes free throw 1 of 2,8,13
66,1,5:20.0,Turnover by S. Dekker (offensive goaltending),,8,13
67,1,5:10.0,,Personal foul by W. Johnson (drawn by H. Barnes),8,13
68,1,5:10.0,J. Evans enters the game for L. Williams,,8,13
69,1,4:55.0,,H. Barnes misses 2-pt jump shot from 22 ft,8,13
70,1,4:53.0,Defensive rebound by W. Johnson,,8,13
71,1,4:34.0,A. Rivers misses 3-pt jump shot from 25 ft,,8,13
72,1,4:34.0,,Defensive rebound by M. Kleber,8,13
73,1,4:25.0,,M. Kleber misses 3-pt jump shot from 27 ft,8,13
74,1,4:25.0,Defensive rebound by S. Dekker,,8,13
75,1,4:20.0,Shooting foul by M. Kleber (drawn by W. Johnson),,8,13
76,1,4:20.0,W. Johnson makes free throw 1 of 2,,9,13
77,1,4:20.0,,D. Harris enters the game for Y. Ferrell,9,13
78,1,4:20.0,,J. Barea enters the game for M. Kleber,9,13
79,1,4:20.0,W. Johnson makes free throw 2 of 2,,10,13
80,1,4:01.0,,S. Mejri misses 2-pt dunk from 2 ft (block by W. Johnson),10,13
81,1,3:58.0,Defensive rebound by J. Evans,,10,13
82,1,3:56.0,A. Rivers makes 2-pt layup at rim,,12,13
83,1,3:55.0,S. Dekker misses 2-pt layup from 1 ft,,12,13
84,1,3:55.0,Offensive rebound by A. Rivers,,12,13
85,1,3:38.0,,D. Harris misses 3-pt jump shot from 26 ft,12,13
86,1,3:35.0,Defensive rebound by W. Johnson,,12,13
87,1,3:21.0,J. Evans misses 3-pt jump shot from 25 ft,,12,13
88,1,3:16.0,,Defensive rebound by J. Barea,12,13
89,1,3:12.0,,Shooting foul by W. Johnson (drawn by D. Harris),12,13
90,1,3:12.0,,D. Harris makes free throw 1 of 2,12,14
91,1,3:12.0,,D. Harris makes free throw 2 of 2,12,15
92,1,3:12.0,LA Clippers full timeout,,12,15
93,1,3:12.0,,Y. Ferrell enters the game for W. Matthews,12,15
94,1,3:12.0,,D. Powell enters the game for H. Barnes,12,15
95,1,3:12.0,,D. Nowitzki enters the game for S. Mejri,12,15
96,1,3:12.0,C. Williams enters the game for S. Dekker,,12,15
97,1,3:12.0,L. Williams enters the game for W. Johnson,,12,15
98,1,2:55.0,A. Rivers misses 2-pt jump shot from 6 ft,,12,15
99,1,2:53.0,,Defensive rebound by D. Harris,12,15
100,1,2:40.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),12,17
101,1,2:23.0,C. Williams makes 2-pt jump shot from 10 ft (assist by L. Williams),,14,17
102,1,2:01.0,,Turnover by D. Powell (traveling),14,17
103,1,2:01.0,M. Harrell enters the game for A. Rivers,,14,17
104,1,2:01.0,S. Thornwell enters the game for C. Williams,,14,17
105,1,1:45.0,Turnover by J. Evans (bad pass; steal by Y. Ferrell),,14,17
106,1,1:38.0,,J. Barea makes 2-pt jump shot from 18 ft,14,19
107,1,1:23.0,S. Thornwell misses 3-pt jump shot from 23 ft,,14,19
108,1,1:23.0,Offensive rebound by M. Harrell,,14,19
109,1,1:15.0,L. Williams misses 2-pt jump shot from 13 ft,,14,19
110,1,1:15.0,,Defensive rebound by J. Barea,14,19
111,1,0:55.0,,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by J. Barea),14,22
112,1,0:37.0,L. Williams misses 2-pt jump shot from 7 ft,,14,22
113,1,0:37.0,Offensive rebound by D. Jordan,,14,22
114,1,0:35.0,D. Jordan makes 2-pt layup at rim,,16,22
115,1,0:19.0,Technical foul by Team,,16,22
116,1,0:19.0,L. Williams makes technical free throw,,17,22
117,1,0:19.0,S. Dekker enters the game for D. Jordan,,17,22
118,1,0:17.0,,Shooting foul by S. Thornwell (drawn by D. Harris),17,22
119,1,0:17.0,,D. Harris makes free throw 1 of 2,17,23
120,1,0:17.0,,S. Mejri enters the game for D. Nowitzki,17,23
121,1,0:17.0,,D. Harris makes free throw 2 of 2,17,24
122,1,0:06.0,Personal take foul by Y. Ferrell (drawn by L. Williams),,17,24
123,1,0:06.0,,A. Cleveland enters the game for D. Powell,17,24
124,1,0:00.0,L. Williams misses 2-pt jump shot from 9 ft,,17,24
125,1,0:00.0,,Defensive rebound by Y. Ferrell,17,24
126,2,11:49.0,,D. Powell misses 3-pt jump shot from 23 ft,17,24
127,2,11:45.0,Defensive rebound by J. Evans,,17,24
128,2,11:38.0,J. Evans misses 2-pt layup from 1 ft,,17,24
129,2,11:37.0,,Defensive rebound by D. Nowitzki,17,24
130,2,11:31.0,,A. Cleveland misses 2-pt jump shot from 20 ft,17,24
131,2,11:26.0,Defensive rebound by M. Harrell,,17,24
132,2,11:21.0,S. Dekker misses 2-pt jump shot from 19 ft,,17,24
133,2,11:21.0,,Defensive rebound by A. Cleveland,17,24
134,2,11:09.0,,A. Cleveland misses 2-pt jump shot from 10 ft,17,24
135,2,11:07.0,,Offensive rebound by Team,17,24
136,2,11:07.0,Loose ball foul by S. Dekker (drawn by D. Powell),,17,24
137,2,11:07.0,,D. Smith enters the game for A. Cleveland,17,24
138,2,10:57.0,,J. Barea makes 2-pt layup from 1 ft,17,26
139,2,10:40.0,S. Thornwell misses 3-pt jump shot from 22 ft,,17,26
140,2,10:38.0,,Defensive rebound by D. Harris,17,26
141,2,10:31.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),17,28
142,2,10:31.0,LA Clippers full timeout,,17,28
143,2,10:31.0,A. Rivers enters the game for S. Thornwell,,17,28
144,2,10:31.0,C. Williams enters the game for J. Evans,,17,28
145,2,10:20.0,Turnover by A. Rivers (out of bounds lost ball),,17,28
146,2,10:04.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),17,31
147,2,9:44.0,C. Williams makes 2-pt layup from 1 ft (assist by L. Williams),,19,31
148,2,9:26.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Smith),19,34
149,2,9:00.0,C. Williams misses 2-pt jump shot from 15 ft,,19,34
150,2,8:58.0,Offensive rebound by Team,,19,34
151,2,8:58.0,Turnover by Team (shot clock),,19,34
152,2,8:39.0,,D. Harris misses 3-pt jump shot from 26 ft,19,34
153,2,8:39.0,,Offensive rebound by D. Powell,19,34
154,2,8:32.0,,J. Barea misses 2-pt layup from 2 ft (block by A. Rivers),19,34
155,2,8:32.0,,Offensive rebound by D. Smith,19,34
156,2,8:32.0,,Shooting foul by C. Williams (drawn by D. Smith),19,34
157,2,8:32.0,,D. Smith misses free throw 1 of 2,19,34
158,2,8:32.0,,Offensive rebound by Team,19,34
159,2,8:32.0,W. Johnson enters the game for S. Dekker,,19,34
160,2,8:32.0,,D. Smith misses free throw 2 of 2,19,34
161,2,8:30.0,,Offensive rebound by D. Powell,19,34
162,2,8:25.0,,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Powell),19,37
163,2,8:10.0,W. Johnson misses 2-pt jump shot from 16 ft,,19,37
164,2,8:07.0,,Defensive rebound by D. Powell,19,37
165,2,8:03.0,,Shooting foul by M. Harrell (drawn by D. Harris),19,37
166,2,8:03.0,,D. Harris misses free throw 1 of 2,19,37
167,2,8:03.0,,Offensive rebound by Team,19,37
168,2,8:03.0,,H. Barnes enters the game for D. Nowitzki,19,37
169,2,8:03.0,D. Jordan enters the game for C. Williams,,19,37
170,2,8:03.0,,D. Harris makes free throw 2 of 2,19,38
171,2,7:50.0,L. Williams misses 3-pt jump shot from 23 ft,,19,38
172,2,7:49.0,Offensive rebound by Team,,19,38
173,2,7:49.0,Personal foul by J. Barea (drawn by D. Jordan),,19,38
174,2,7:49.0,,W. Matthews enters the game for D. Powell,19,38
175,2,7:49.0,,S. Mejri enters the game for D. Harris,19,38
176,2,7:38.0,A. Rivers misses 2-pt layup from 2 ft,,19,38
177,2,7:36.0,,Defensive rebound by H. Barnes,19,38
178,2,7:23.0,,D. Smith makes 2-pt layup at rim,19,40
179,2,7:00.0,M. Harrell makes 2-pt hook shot from 10 ft (assist by L. Williams),,21,40
180,2,6:43.0,,S. Mejri makes 2-pt hook shot from 5 ft (assist by J. Barea),21,42
181,2,6:29.0,W. Johnson misses 2-pt jump shot from 20 ft,,21,42
182,2,6:24.0,,Defensive rebound by D. Smith,21,42
183,2,6:11.0,,J. Barea makes 2-pt jump shot from 12 ft,21,44
184,2,6:09.0,LA Clippers full timeout,,21,44
185,2,6:09.0,Technical foul by A. Rivers,,21,44
186,2,6:09.0,,Y. Ferrell enters the game for J. Barea,21,44
187,2,6:09.0,,H. Barnes makes technical free throw,21,45
188,2,5:47.0,L. Williams makes 2-pt jump shot from 12 ft,,23,45
189,2,5:31.0,,H. Barnes misses 2-pt jump shot from 15 ft,23,45
190,2,5:29.0,Defensive rebound by D. Jordan,,23,45
191,2,5:24.0,Shooting foul by D. Smith (drawn by L. Williams),,23,45
192,2,5:24.0,L. Williams makes free throw 1 of 2,,24,45
193,2,5:24.0,L. Williams makes free throw 2 of 2,,25,45
194,2,5:09.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,25,45
195,2,5:07.0,Defensive rebound by M. Harrell,,25,45
196,2,5:00.0,Shooting foul by W. Matthews (drawn by L. Williams),,25,45
197,2,5:00.0,L. Williams makes free throw 1 of 2,,26,45
198,2,5:00.0,L. Williams misses free throw 2 of 2,,26,45
199,2,4:58.0,,Defensive rebound by H. Barnes,26,45
200,2,4:51.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,26,45
201,2,4:47.0,,Offensive rebound by H. Barnes,26,45
202,2,4:31.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,26,45
203,2,4:28.0,Defensive rebound by M. Harrell,,26,45
204,2,4:19.0,M. Harrell makes 2-pt jump shot from 18 ft (assist by A. Rivers),,28,45
205,2,4:07.0,,D. Smith misses 2-pt layup from 3 ft (block by D. Jordan),28,45
206,2,4:04.0,Defensive rebound by A. Rivers,,28,45
207,2,4:02.0,,D. Harris enters the game for D. Smith,28,45
208,2,4:02.0,,J. Barea enters the game for Y. Ferrell,28,45
209,2,3:54.0,L. Williams misses 2-pt jump shot from 21 ft,,28,45
210,2,3:51.0,,Defensive rebound by H. Barnes,28,45
211,2,3:34.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by J. Barea),28,48
212,2,3:18.0,L. Williams makes 2-pt jump shot from 11 ft,,30,48
213,2,3:01.0,,Personal foul by A. Rivers (drawn by H. Barnes),30,48
214,2,2:47.0,,S. Mejri misses 2-pt layup from 3 ft (block by M. Harrell),30,48
215,2,2:45.0,Defensive rebound by D. Jordan,,30,48
216,2,2:34.0,A. Rivers misses 2-pt jump shot from 12 ft (block by S. Mejri),,30,48
217,2,2:34.0,Offensive rebound by D. Jordan,,30,48
218,2,2:30.0,D. Jordan makes 2-pt layup at rim,,32,48
219,2,2:30.0,,Dallas full timeout,32,48
220,2,2:30.0,,D. Nowitzki enters the game for S. Mejri,32,48
221,2,2:11.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by J. Barea),32,51
222,2,1:59.0,Shooting foul by D. Nowitzki (drawn by D. Jordan),,32,51
223,2,1:59.0,D. Jordan makes free throw 1 of 2,,33,51
224,2,1:59.0,D. Jordan makes free throw 2 of 2,,34,51
225,2,1:42.0,,Shooting block foul by W. Johnson (drawn by D. Harris),34,51
226,2,1:42.0,,D. Harris makes free throw 1 of 2,34,52
227,2,1:42.0,C. Williams enters the game for W. Johnson,,34,52
228,2,1:42.0,,D. Harris makes free throw 2 of 2,34,53
229,2,1:25.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,36,53
230,2,1:06.0,,J. Barea makes 2-pt layup from 2 ft (assist by D. Harris),36,55
231,2,1:06.0,,Shooting foul by A. Rivers (drawn by J. Barea),36,55
232,2,1:06.0,,J. Barea makes free throw 1 of 1,36,56
233,2,0:59.0,Personal block foul by D. Harris (drawn by L. Williams),,36,56
234,2,0:59.0,L. Williams makes free throw 1 of 2,,37,56
235,2,0:59.0,,D. Smith enters the game for D. Harris,37,56
236,2,0:59.0,L. Williams makes free throw 2 of 2,,38,56
237,2,0:50.0,,D. Smith makes 2-pt layup from 1 ft (assist by J. Barea),38,58
238,2,0:50.0,,Shooting foul by M. Harrell (drawn by D. Smith),38,58
239,2,0:50.0,,D. Smith makes free throw 1 of 1,38,59
240,2,0:31.0,L. Williams misses 3-pt jump shot from 27 ft,,38,59
241,2,0:28.0,,Defensive rebound by J. Barea,38,59
242,2,0:07.0,,J. Barea misses 2-pt jump shot from 9 ft (block by A. Rivers),38,59
243,2,0:05.0,,Offensive rebound by Team,38,59
244,2,0:05.0,,Turnover by Team (shot clock),38,59
245,2,0:05.0,,D. Powell enters the game for J. Barea,38,59
246,2,0:05.0,,Y. Ferrell enters the game for D. Nowitzki,38,59
247,2,0:05.0,S. Dekker enters the game for M. Harrell,,38,59
248,2,0:00.0,A. Rivers misses 2-pt layup from 2 ft,,38,59
249,2,0:00.0,Offensive rebound by Team,,38,59
250,3,11:51.0,,Personal foul by W. Johnson (drawn by H. Barnes),38,59
251,3,11:43.0,,H. Barnes misses 2-pt jump shot from 10 ft,38,59
252,3,11:42.0,Defensive rebound by Team,,38,59
253,3,11:42.0,,Loose ball foul by M. Kleber (drawn by J. Wilson),38,59
254,3,11:25.0,L. Williams misses 2-pt jump shot from 18 ft,,38,59
255,3,11:24.0,,Defensive rebound by D. Smith,38,59
256,3,11:00.0,,W. Matthews misses 2-pt jump shot from 12 ft,38,59
257,3,11:00.0,,Offensive rebound by W. Matthews,38,59
258,3,10:55.0,,W. Matthews makes 2-pt jump shot from 9 ft,38,61
259,3,10:41.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by W. Johnson),,41,61
260,3,10:22.0,,Turnover by D. Nowitzki (bad pass; steal by W. Johnson),41,61
261,3,10:07.0,J. Wilson misses 3-pt jump shot from 27 ft,,41,61
262,3,10:03.0,,Defensive rebound by D. Nowitzki,41,61
263,3,9:57.0,,Personal foul by D. Jordan (drawn by D. Smith),41,61
264,3,9:47.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),41,64
265,3,9:32.0,A. Rivers makes 2-pt jump shot from 3 ft,,43,64
266,3,9:16.0,,W. Matthews misses 2-pt jump shot from 12 ft,43,64
267,3,9:13.0,Defensive rebound by D. Jordan,,43,64
268,3,9:06.0,Shooting foul by H. Barnes (drawn by D. Jordan),,43,64
269,3,9:06.0,D. Jordan misses free throw 1 of 2,,43,64
270,3,9:06.0,Offensive rebound by Team,,43,64
271,3,9:06.0,D. Jordan misses free throw 2 of 2,,43,64
272,3,9:03.0,,Defensive rebound by M. Kleber,43,64
273,3,8:50.0,,D. Smith misses 2-pt jump shot from 12 ft,43,64
274,3,8:47.0,Defensive rebound by D. Jordan,,43,64
275,3,8:44.0,Personal block foul by D. Smith (drawn by L. Williams),,43,64
276,3,8:38.0,A. Rivers misses 2-pt jump shot from 8 ft,,43,64
277,3,8:37.0,Offensive rebound by Team,,43,64
278,3,8:26.0,W. Johnson misses 3-pt jump shot from 26 ft,,43,64
279,3,8:20.0,,Defensive rebound by W. Matthews,43,64
280,3,8:10.0,,Def 3 sec tech foul by J. Wilson,43,64
281,3,8:10.0,,D. Nowitzki makes technical free throw,43,65
282,3,8:08.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by H. Barnes),43,68
283,3,7:52.0,Personal block foul by W. Matthews (drawn by L. Williams),,43,68
284,3,7:40.0,W. Johnson makes 3-pt jump shot from 25 ft,,46,68
285,3,7:22.0,,Turnover by H. Barnes (bad pass),46,68
286,3,7:14.0,A. Rivers makes 2-pt layup from 2 ft,,48,68
287,3,7:13.0,,Dallas full timeout,48,68
288,3,7:13.0,,S. Mejri enters the game for D. Nowitzki,48,68
289,3,7:03.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),48,71
290,3,6:42.0,A. Rivers misses 2-pt layup from 1 ft (block by S. Mejri),,48,71
291,3,6:42.0,Offensive rebound by Team,,48,71
292,3,6:40.0,J. Wilson makes 3-pt jump shot from 25 ft (assist by A. Rivers),,51,71
293,3,6:18.0,,D. Smith makes 2-pt layup from 1 ft,51,73
294,3,6:18.0,,Shooting foul by J. Wilson (drawn by D. Smith),51,73
295,3,6:18.0,,D. Smith misses free throw 1 of 1,51,73
296,3,6:15.0,Defensive rebound by D. Jordan,,51,73
297,3,6:04.0,L. Williams misses 2-pt jump shot from 21 ft,,51,73
298,3,6:02.0,,Defensive rebound by S. Mejri,51,73
299,3,5:39.0,,D. Smith makes 2-pt layup from 2 ft,51,75
300,3,5:23.0,A. Rivers misses 3-pt jump shot from 28 ft,,51,75
301,3,5:20.0,Offensive rebound by J. Wilson,,51,75
302,3,5:15.0,W. Johnson misses 3-pt jump shot from 23 ft,,51,75
303,3,5:12.0,,Defensive rebound by H. Barnes,51,75
304,3,4:59.0,,W. Matthews misses 3-pt jump shot from 27 ft,51,75
305,3,4:55.0,Defensive rebound by D. Jordan,,51,75
306,3,4:49.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,53,75
307,3,4:46.0,,Technical foul by W. Matthews,53,75
308,3,4:46.0,L. Williams makes technical free throw,,54,75
309,3,4:46.0,,D. Harris enters the game for D. Smith,54,75
310,3,4:46.0,,J. Barea enters the game for W. Matthews,54,75
311,3,4:46.0,C. Williams enters the game for A. Rivers,,54,75
312,3,4:23.0,,H. Barnes misses 2-pt jump shot from 19 ft,54,75
313,3,4:18.0,Defensive rebound by D. Jordan,,54,75
314,3,4:12.0,J. Wilson makes 3-pt jump shot from 26 ft (assist by L. Williams),,57,75
315,3,3:51.0,,M. Kleber makes 2-pt jump shot from 3 ft (assist by J. Barea),57,77
316,3,3:42.0,Turnover by L. Williams (lost ball; steal by D. Harris),,57,77
317,3,3:30.0,,M. Kleber misses 3-pt jump shot from 22 ft,57,77
318,3,3:28.0,Defensive rebound by D. Jordan,,57,77
319,3,3:23.0,L. Williams makes 3-pt jump shot from 25 ft (assist by W. Johnson),,60,77
320,3,3:03.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Harris),60,80
321,3,2:49.0,L. Williams makes 2-pt jump shot from 19 ft,,62,80
322,3,2:28.0,,D. Harris makes 3-pt jump shot from 27 ft (assist by J. Barea),62,83
323,3,2:05.0,L. Williams misses 3-pt jump shot from 23 ft,,62,83
324,3,2:03.0,Offensive rebound by D. Jordan,,62,83
325,3,1:55.0,C. Williams makes 2-pt jump shot from 4 ft (assist by J. Wilson),,64,83
326,3,1:29.0,,J. Barea misses 3-pt jump shot from 27 ft,64,83
327,3,1:26.0,,Offensive rebound by M. Kleber,64,83
328,3,1:05.0,,Turnover by S. Mejri (turnover),64,83
329,3,1:05.0,LA Clippers full timeout,,64,83
330,3,1:05.0,,D. Powell enters the game for H. Barnes,64,83
331,3,1:05.0,,Y. Ferrell enters the game for M. Kleber,64,83
332,3,1:05.0,,D. Nowitzki enters the game for S. Mejri,64,83
333,3,1:05.0,W. Reed enters the game for D. Jordan,,64,83
334,3,1:05.0,J. Evans enters the game for L. Williams,,64,83
335,3,0:56.0,J. Wilson makes 2-pt jump shot from 18 ft (assist by J. Evans),,66,83
336,3,0:44.0,,Turnover by J. Barea (bad pass; steal by W. Reed),66,83
337,3,0:38.0,Turnover by J. Evans (bad pass; steal by D. Powell),,66,83
338,3,0:30.0,,Turnover by J. Barea (lost ball; steal by C. Williams),66,83
339,3,0:25.0,J. Evans misses 2-pt layup from 2 ft,,66,83
340,3,0:24.0,Offensive rebound by J. Wilson,,66,83
341,3,0:12.0,J. Evans misses 2-pt jump shot from 20 ft,,66,83
342,3,0:09.0,,Defensive rebound by D. Harris,66,83
343,3,0:00.0,,Shooting foul by W. Johnson (drawn by D. Harris),66,83
344,3,0:00.0,,D. Harris makes free throw 1 of 3,66,84
345,3,0:00.0,,D. Harris makes free throw 2 of 3,66,85
346,3,0:00.0,,D. Harris makes free throw 3 of 3,66,86
347,4,11:41.0,S. Dekker misses 2-pt jump shot from 2 ft,,66,86
348,4,11:38.0,,Defensive rebound by J. Barea,66,86
349,4,11:22.0,,D. Harris misses 2-pt jump shot from 5 ft,66,86
350,4,11:20.0,Defensive rebound by A. Rivers,,66,86
351,4,11:14.0,S. Dekker misses 3-pt jump shot from 22 ft,,66,86
352,4,11:09.0,,Defensive rebound by D. Nowitzki,66,86
353,4,11:02.0,,Turnover by J. Barea (bad pass),66,86
354,4,10:50.0,A. Rivers misses 2-pt layup from 1 ft (block by D. Nowitzki),,66,86
355,4,10:50.0,Offensive rebound by Team,,66,86
356,4,10:46.0,Turnover by C. Williams (bad pass),,66,86
357,4,10:36.0,,J. Barea makes 3-pt jump shot from 26 ft,66,89
358,4,10:16.0,J. Evans enters the game for A. Rivers,,66,89
359,4,10:07.0,S. Dekker misses 2-pt jump shot from 19 ft,,66,89
360,4,10:03.0,,Defensive rebound by Y. Ferrell,66,89
361,4,9:54.0,,D. Powell makes 2-pt dunk at rim (assist by D. Harris),66,91
362,4,9:40.0,S. Thornwell makes 3-pt jump shot from 25 ft (assist by C. Williams),,69,91
363,4,9:21.0,,J. Barea misses 2-pt jump shot from 8 ft,69,91
364,4,9:21.0,Defensive rebound by J. Evans,,69,91
365,4,9:21.0,Personal block foul by Y. Ferrell (drawn by J. Evans),,69,91
366,4,9:00.0,C. Williams misses 2-pt jump shot from 4 ft,,69,91
367,4,8:58.0,Offensive rebound by S. Dekker,,69,91
368,4,8:57.0,S. Dekker misses 2-pt hook shot from 6 ft,,69,91
369,4,8:57.0,,Defensive rebound by Team,69,91
370,4,8:41.0,,Personal block foul by J. Evans (drawn by D. Powell),69,91
371,4,8:29.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,69,91
372,4,8:26.0,Defensive rebound by S. Dekker,,69,91
373,4,8:20.0,S. Thornwell makes 2-pt jump shot from 11 ft,,71,91
374,4,8:00.0,,D. Nowitzki makes 3-pt jump shot from 22 ft (assist by J. Barea),71,94
375,4,7:50.0,Turnover by S. Dekker (lost ball; steal by D. Nowitzki),,71,94
376,4,7:36.0,,Shooting foul by S. Dekker (drawn by D. Powell),71,94
377,4,7:36.0,,D. Powell makes free throw 1 of 2,71,95
378,4,7:36.0,,D. Smith enters the game for D. Harris,71,95
379,4,7:36.0,,H. Barnes enters the game for D. Nowitzki,71,95
380,4,7:36.0,J. Wilson enters the game for S. Dekker,,71,95
381,4,7:36.0,,D. Powell makes free throw 2 of 2,71,96
382,4,7:18.0,W. Reed misses 2-pt jump shot from 4 ft (block by D. Powell),,71,96
383,4,7:15.0,,Defensive rebound by H. Barnes,71,96
384,4,7:07.0,,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by D. Smith),71,99
385,4,6:55.0,J. Evans misses 2-pt jump shot from 15 ft,,71,99
386,4,6:53.0,,Defensive rebound by H. Barnes,71,99
387,4,6:53.0,,Dallas full timeout,71,99
388,4,6:53.0,,A. Cleveland enters the game for J. Barea,71,99
389,4,6:53.0,M. Harrell enters the game for W. Reed,,71,99
