,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
88,1,2:14.0,A. Tolliver misses 3-pt jump shot from 25 ft,,21,27
89,1,2:10.0,,Defensive rebound by J. Embiid,21,27
90,1,2:06.0,,Shooting foul by L. Kennard (drawn by T. Luwawu-Cabarrot),21,27
91,1,2:06.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,21,27
92,1,2:06.0,,Offensive rebound by Team,21,27
93,1,2:06.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,21,28
94,1,1:45.0,L. Kennard makes 2-pt jump shot from 12 ft (assist by I. Smith),,23,28
95,1,1:32.0,,Personal foul by A. Bradley (drawn by J. Redick),23,28
96,1,1:32.0,,J. Embiid makes free throw 1 of 2,23,29
97,1,1:32.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,23,29
98,1,1:32.0,L. Galloway enters the game for A. Bradley,,23,29
99,1,1:32.0,A. Drummond enters the game for E. Moreland,,23,29
100,1,1:32.0,,J. Embiid makes free throw 2 of 2,23,30
101,1,1:20.0,A. Drummond makes 2-pt dunk at rim (assist by L. Kennard),,25,30
102,1,1:09.0,,Personal foul by L. Galloway (drawn by J. Redick),25,30
103,1,1:09.0,,J. Redick makes free throw 1 of 2,25,31
104,1,1:09.0,,J. Redick makes free throw 2 of 2,25,32
105,1,0:56.0,Turnover by A. Tolliver (bad pass; steal by J. Embiid),,25,32
106,1,0:47.0,,J. Redick misses 3-pt jump shot from 24 ft,25,32
107,1,0:45.0,,Offensive rebound by D. Šarić,25,32
108,1,0:29.0,,J. Embiid misses 3-pt jump shot from 29 ft,25,32
109,1,0:29.0,Defensive rebound by A. Drummond,,25,32
110,1,0:07.0,L. Galloway misses 3-pt jump shot from 23 ft,,25,32
111,1,0:07.0,,Defensive rebound by D. Šarić,25,32
112,1,0:01.0,,J. Bayless misses 2-pt layup from 4 ft,25,32
113,1,0:01.0,,Offensive rebound by Team,25,32
114,2,11:50.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by I. Smith),,28,32
115,2,11:31.0,,J. Embiid makes 2-pt jump shot from 12 ft,28,34
116,2,11:13.0,I. Smith misses 3-pt jump shot from 25 ft,,28,34
117,2,11:09.0,,Defensive rebound by B. Simmons,28,34
118,2,11:04.0,,J. Redick misses 3-pt jump shot from 26 ft,28,34
119,2,11:01.0,Defensive rebound by I. Smith,,28,34
120,2,10:56.0,Turnover by I. Smith (out of bounds lost ball),,28,34
121,2,10:41.0,,Turnover by R. Covington (bad pass; steal by A. Drummond),28,34
122,2,10:39.0,Shooting foul by R. Covington (drawn by A. Drummond),,28,34
123,2,10:39.0,A. Drummond misses free throw 1 of 2,,28,34
124,2,10:39.0,Offensive rebound by Team,,28,34
125,2,10:39.0,A. Drummond makes free throw 2 of 2,,29,34
126,2,10:28.0,,J. Redick makes 2-pt jump shot from 14 ft (assist by N. Stauskas),29,36
127,2,10:12.0,A. Drummond makes 2-pt layup from 3 ft,,31,36
128,2,9:54.0,,J. Embiid misses 2-pt layup from 4 ft (block by A. Drummond),31,36
129,2,9:51.0,Defensive rebound by A. Drummond,,31,36
130,2,9:49.0,I. Smith misses 2-pt layup from 4 ft,,31,36
131,2,9:49.0,,Defensive rebound by Team,31,36
132,2,9:49.0,Loose ball foul by A. Drummond (drawn by J. Embiid),,31,36
133,2,9:49.0,,J. Bayless enters the game for J. Redick,31,36
134,2,9:38.0,,B. Simmons makes 2-pt layup from 4 ft,31,38
135,2,9:25.0,L. Galloway misses 3-pt jump shot from 25 ft,,31,38
136,2,9:22.0,,Defensive rebound by B. Simmons,31,38
137,2,9:19.0,,R. Covington misses 3-pt jump shot from 26 ft,31,38
138,2,9:15.0,Defensive rebound by A. Tolliver,,31,38
139,2,9:06.0,L. Kennard makes 2-pt jump shot from 3 ft (assist by A. Drummond),,33,38
140,2,9:06.0,,Philadelphia full timeout,33,38
141,2,9:06.0,S. Johnson enters the game for L. Galloway,,33,38
142,2,9:06.0,T. Harris enters the game for A. Tolliver,,33,38
143,2,8:51.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),33,41
144,2,8:29.0,T. Harris makes 2-pt jump shot from 13 ft,,35,41
145,2,8:02.0,,J. Embiid makes 2-pt dunk at rim,35,43
146,2,7:36.0,A. Drummond misses 2-pt layup from 4 ft,,35,43
147,2,7:35.0,Offensive rebound by Team,,35,43
148,2,7:35.0,,T. Luwawu-Cabarrot enters the game for N. Stauskas,35,43
149,2,7:35.0,,A. Johnson enters the game for J. Embiid,35,43
150,2,7:35.0,E. Moreland enters the game for A. Drummond,,35,43
151,2,7:29.0,Turnover by Team (shot clock),,35,43
152,2,7:23.0,,J. Bayless misses 2-pt jump shot from 17 ft (block by I. Smith),35,43
153,2,7:14.0,,Offensive rebound by A. Johnson,35,43
154,2,7:13.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by A. Johnson),35,46
155,2,6:58.0,L. Kennard misses 3-pt jump shot from 26 ft,,35,46
156,2,6:55.0,,Defensive rebound by R. Covington,35,46
157,2,6:47.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,35,46
158,2,6:47.0,,Offensive rebound by R. Covington,35,46
159,2,6:35.0,,A. Johnson misses 2-pt layup from 8 ft,35,46
160,2,6:35.0,Defensive rebound by T. Harris,,35,46
161,2,6:29.0,I. Smith misses 2-pt layup from 3 ft,,35,46
162,2,6:29.0,Offensive rebound by E. Moreland,,35,46
163,2,6:29.0,Shooting foul by T. Luwawu-Cabarrot (drawn by E. Moreland),,35,46
164,2,6:29.0,,D. Šarić enters the game for R. Covington,35,46
165,2,6:29.0,A. Bradley enters the game for L. Kennard,,35,46
166,2,6:29.0,E. Moreland makes free throw 1 of 2,,36,46
167,2,6:29.0,E. Moreland misses free throw 2 of 2,,36,46
168,2,6:25.0,Offensive rebound by T. Harris,,36,46
169,2,6:08.0,T. Harris misses 3-pt jump shot from 26 ft,,36,46
170,2,6:08.0,,Defensive rebound by Team,36,46
171,2,5:53.0,,D. Šarić makes 2-pt layup from 2 ft (assist by A. Johnson),36,48
172,2,5:46.0,Detroit full timeout,,36,48
173,2,5:46.0,,J. Redick enters the game for B. Simmons,36,48
174,2,5:46.0,R. Jackson enters the game for I. Smith,,36,48
175,2,5:29.0,Shooting foul by J. Redick (drawn by R. Jackson),,36,48
176,2,5:29.0,R. Jackson misses free throw 1 of 2,,36,48
177,2,5:29.0,Offensive rebound by Team,,36,48
178,2,5:29.0,L. Kennard enters the game for S. Johnson,,36,48
179,2,5:29.0,R. Jackson makes free throw 2 of 2,,37,48
180,2,5:15.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,37,48
181,2,5:15.0,,Offensive rebound by Team,37,48
182,2,5:15.0,B. Marjanović enters the game for E. Moreland,,37,48
183,2,5:11.0,,J. Bayless makes 2-pt layup from 2 ft (assist by J. Redick),37,50
184,2,4:48.0,B. Marjanović makes 2-pt hook shot from 7 ft,,39,50
185,2,4:34.0,,J. Redick makes 2-pt jump shot from 11 ft (assist by A. Johnson),39,52
186,2,4:23.0,A. Bradley misses 2-pt jump shot from 14 ft,,39,52
187,2,4:20.0,,Defensive rebound by J. Redick,39,52
188,2,4:12.0,,Turnover by D. Šarić (bad pass; steal by L. Kennard),39,52
189,2,4:11.0,Personal foul by J. Redick (drawn by L. Kennard),,39,52
190,2,4:11.0,,J. Embiid enters the game for A. Johnson,39,52
191,2,4:11.0,,R. Covington enters the game for T. Luwawu-Cabarrot,39,52
192,2,4:03.0,Turnover by B. Marjanović (turnover),,39,52
193,2,3:57.0,,Offensive foul by J. Embiid (drawn by A. Bradley),39,52
194,2,3:57.0,,Turnover by J. Embiid (offensive foul),39,52
195,2,3:57.0,,B. Simmons enters the game for J. Bayless,39,52
196,2,3:46.0,A. Bradley misses 2-pt jump shot from 11 ft,,39,52
197,2,3:42.0,,Defensive rebound by B. Simmons,39,52
198,2,3:38.0,,D. Šarić makes 2-pt hook shot from 3 ft (assist by B. Simmons),39,54
199,2,3:38.0,,Shooting foul by B. Marjanović (drawn by D. Šarić),39,54
200,2,3:38.0,S. Johnson enters the game for L. Kennard,,39,54
201,2,3:38.0,,D. Šarić makes free throw 1 of 1,39,55
202,2,3:25.0,R. Jackson makes 2-pt jump shot from 14 ft,,41,55
203,2,3:25.0,,Philadelphia full timeout,41,55
204,2,3:10.0,,J. Embiid misses 2-pt jump shot from 8 ft,41,55
205,2,3:06.0,Defensive rebound by R. Jackson,,41,55
206,2,3:00.0,B. Marjanović makes 2-pt hook shot from 3 ft (assist by R. Jackson),,43,55
207,2,2:48.0,,R. Covington misses 3-pt jump shot from 25 ft,43,55
208,2,2:45.0,,Offensive rebound by B. Simmons,43,55
209,2,2:40.0,,R. Covington makes 2-pt jump shot from 17 ft (assist by J. Redick),43,57
210,2,2:12.0,S. Johnson misses 2-pt jump shot from 11 ft,,43,57
211,2,2:10.0,Offensive rebound by B. Marjanović,,43,57
212,2,2:10.0,Personal foul by B. Simmons (drawn by B. Marjanović),,43,57
213,2,2:10.0,B. Marjanović makes free throw 1 of 2,,44,57
214,2,2:10.0,B. Marjanović makes free throw 2 of 2,,45,57
215,2,1:52.0,A. Tolliver enters the game for A. Bradley,,45,57
216,2,1:52.0,L. Kennard enters the game for T. Harris,,45,57
217,2,1:49.0,,Shooting foul by B. Marjanović (drawn by J. Embiid),45,57
218,2,1:49.0,,J. Embiid makes free throw 1 of 2,45,58
219,2,1:49.0,,J. Embiid makes free throw 2 of 2,45,59
220,2,1:34.0,Turnover by R. Jackson (lost ball; steal by R. Covington),,45,59
221,2,1:29.0,,J. Redick makes 2-pt jump shot from 14 ft (assist by R. Covington),45,61
222,2,1:04.0,Turnover by B. Marjanović (out of bounds lost ball),,45,61
223,2,0:55.0,,R. Covington misses 3-pt jump shot from 25 ft,45,61
224,2,0:52.0,,Offensive rebound by J. Embiid,45,61
225,2,0:52.0,,J. Embiid misses 2-pt layup from 2 ft,45,61
226,2,0:52.0,Defensive rebound by B. Marjanović,,45,61
227,2,0:41.0,B. Marjanović misses 2-pt layup from 3 ft (block by B. Simmons),,45,61
228,2,0:41.0,Offensive rebound by Team,,45,61
229,2,0:41.0,,A. Johnson enters the game for J. Redick,45,61
230,2,0:41.0,,J. Bayless enters the game for J. Embiid,45,61
231,2,0:36.0,Turnover by L. Kennard (bad pass; steal by A. Johnson),,45,61
232,2,0:30.0,,R. Covington misses 2-pt jump shot from 14 ft,45,61
233,2,0:27.0,Defensive rebound by Team,,45,61
234,2,0:27.0,,Loose ball foul by D. Šarić (drawn by S. Johnson),45,61
235,2,0:27.0,S. Johnson makes free throw 1 of 2,,46,61
236,2,0:27.0,,J. Embiid enters the game for A. Johnson,46,61
237,2,0:27.0,S. Johnson makes free throw 2 of 2,,47,61
238,2,0:11.0,,J. Bayless misses 3-pt jump shot from 24 ft,47,61
239,2,0:09.0,,Offensive rebound by Team,47,61
240,2,0:09.0,,J. Redick enters the game for J. Bayless,47,61
241,2,0:06.0,,J. Embiid misses 3-pt jump shot from 25 ft,47,61
242,2,0:05.0,,Offensive rebound by D. Šarić,47,61
243,2,0:05.0,,Personal foul by R. Jackson (drawn by D. Šarić),47,61
244,2,0:05.0,,D. Šarić makes free throw 1 of 2,47,62
245,2,0:05.0,,A. Johnson enters the game for J. Embiid,47,62
246,2,0:05.0,,J. Bayless enters the game for J. Redick,47,62
247,2,0:05.0,I. Smith enters the game for R. Jackson,,47,62
248,2,0:05.0,,D. Šarić makes free throw 2 of 2,47,63
249,3,11:51.0,A. Bradley misses 3-pt jump shot from 26 ft,,47,63
250,3,11:47.0,,Defensive rebound by B. Simmons,47,63
251,3,11:32.0,,J. Embiid makes 2-pt jump shot from 18 ft,47,65
252,3,11:10.0,T. Harris misses 2-pt jump shot from 17 ft,,47,65
253,3,11:08.0,,Defensive rebound by D. Šarić,47,65
254,3,10:52.0,,Personal foul by A. Bradley (drawn by J. Redick),47,65
255,3,10:41.0,,J. Embiid misses 2-pt jump shot from 9 ft,47,65
256,3,10:38.0,Defensive rebound by A. Drummond,,47,65
257,3,10:30.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by T. Harris),,50,65
258,3,10:07.0,,D. Šarić misses 3-pt jump shot from 27 ft,50,65
259,3,10:02.0,Defensive rebound by S. Johnson,,50,65
260,3,9:55.0,R. Jackson misses 2-pt jump shot from 14 ft,,50,65
261,3,9:53.0,,Defensive rebound by D. Šarić,50,65
262,3,9:40.0,,R. Covington misses 3-pt jump shot from 23 ft,50,65
263,3,9:34.0,,Offensive rebound by B. Simmons,50,65
264,3,9:30.0,,Turnover by D. Šarić (bad pass; steal by A. Drummond),50,65
265,3,9:23.0,Turnover by R. Jackson (bad pass; steal by R. Covington),,50,65
266,3,9:15.0,,B. Simmons misses 2-pt hook shot from 7 ft,50,65
267,3,9:12.0,Defensive rebound by S. Johnson,,50,65
268,3,9:07.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by S. Johnson),,53,65
269,3,9:06.0,,Philadelphia full timeout,53,65
270,3,8:50.0,,J. Embiid makes 2-pt hook shot from 2 ft (assist by J. Redick),53,67
271,3,8:50.0,Violation by A. Drummond (def goaltending),,53,67
272,3,8:38.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by A. Bradley),,56,67
273,3,8:15.0,,J. Embiid misses 2-pt jump shot from 3 ft,56,67
274,3,8:13.0,Defensive rebound by T. Harris,,56,67
275,3,8:07.0,T. Harris misses 3-pt jump shot from 25 ft,,56,67
276,3,8:06.0,Offensive rebound by Team,,56,67
277,3,8:06.0,,Loose ball foul by J. Embiid (drawn by A. Drummond),56,67
278,3,8:06.0,,A. Johnson enters the game for J. Embiid,56,67
279,3,8:06.0,Turnover by Team (turnover),,56,67
280,3,7:59.0,,Turnover by B. Simmons (bad pass),56,67
281,3,7:49.0,Shooting foul by A. Johnson (drawn by R. Jackson),,56,67
282,3,7:49.0,R. Jackson makes free throw 1 of 2,,57,67
283,3,7:49.0,R. Jackson makes free throw 2 of 2,,58,67
284,3,7:35.0,,D. Šarić misses 3-pt jump shot from 24 ft,58,67
285,3,7:32.0,Defensive rebound by R. Jackson,,58,67
286,3,7:26.0,A. Drummond misses 2-pt jump shot from 7 ft,,58,67
287,3,7:21.0,,Defensive rebound by R. Covington,58,67
288,3,7:12.0,,Turnover by B. Simmons (lost ball; steal by A. Drummond),58,67
289,3,7:09.0,Shooting foul by B. Simmons (drawn by T. Harris),,58,67
290,3,7:09.0,T. Harris makes free throw 1 of 2,,59,67
291,3,7:09.0,,J. Bayless enters the game for J. Redick,59,67
292,3,7:09.0,T. Harris makes free throw 2 of 2,,60,67
293,3,6:57.0,,Personal foul by A. Drummond (drawn by R. Covington),60,67
294,3,6:42.0,,Turnover by Team (shot clock),60,67
295,3,6:32.0,A. Bradley misses 3-pt jump shot from 27 ft,,60,67
296,3,6:28.0,,Defensive rebound by D. Šarić,60,67
297,3,6:21.0,,B. Simmons misses 2-pt jump shot from 4 ft,60,67
298,3,6:21.0,,Offensive rebound by Team,60,67
299,3,6:21.0,Loose ball foul by S. Johnson (drawn by A. Johnson),,60,67
300,3,6:21.0,,T. Luwawu-Cabarrot enters the game for D. Šarić,60,67
301,3,6:11.0,,J. Bayless misses 2-pt jump shot from 1 ft,60,67
302,3,6:06.0,,Offensive rebound by A. Johnson,60,67
303,3,6:06.0,,A. Johnson misses 2-pt layup at rim,60,67
304,3,6:05.0,,Offensive rebound by A. Johnson,60,67
305,3,6:02.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Johnson),60,70
306,3,5:50.0,Turnover by R. Jackson (out of bounds lost ball),,60,70
307,3,5:41.0,,Turnover by R. Covington (bad pass),60,70
308,3,5:32.0,Turnover by R. Jackson (bad pass; steal by T. Luwawu-Cabarrot),,60,70
309,3,5:29.0,,Turnover by J. Bayless (traveling),60,70
310,3,5:22.0,Shooting foul by A. Johnson (drawn by T. Harris),,60,70
311,3,5:22.0,T. Harris makes free throw 1 of 2,,61,70
312,3,5:22.0,L. Kennard enters the game for A. Bradley,,61,70
313,3,5:22.0,T. Harris makes free throw 2 of 2,,62,70
314,3,5:10.0,,A. Johnson misses 2-pt hook shot from 2 ft,62,70
315,3,5:06.0,Defensive rebound by A. Drummond,,62,70
316,3,4:49.0,R. Jackson makes 2-pt jump shot from 12 ft,,64,70
317,3,4:35.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by A. Johnson),64,73
318,3,4:21.0,R. Jackson makes 2-pt jump shot from 11 ft,,66,73
319,3,4:04.0,,R. Covington misses 2-pt jump shot from 10 ft,66,73
320,3,3:58.0,,Offensive rebound by R. Covington,66,73
321,3,3:58.0,,R. Covington misses 2-pt layup at rim,66,73
322,3,3:57.0,Defensive rebound by A. Drummond,,66,73
323,3,3:46.0,T. Harris makes 2-pt jump shot from 8 ft (assist by A. Drummond),,68,73
324,3,3:42.0,,J. Redick enters the game for B. Simmons,68,73
325,3,3:42.0,I. Smith enters the game for R. Jackson,,68,73
326,3,3:29.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Bayless),68,76
327,3,3:13.0,Personal foul by A. Johnson (drawn by A. Drummond),,68,76
328,3,3:13.0,,D. Šarić enters the game for A. Johnson,68,76
329,3,3:13.0,A. Drummond makes free throw 1 of 2,,69,76
330,3,3:13.0,,J. Embiid enters the game for R. Covington,69,76
331,3,3:13.0,L. Galloway enters the game for S. Johnson,,69,76
332,3,3:13.0,A. Drummond makes free throw 2 of 2,,70,76
333,3,2:56.0,,Turnover by J. Embiid (bad pass; steal by I. Smith),70,76
334,3,2:52.0,T. Harris makes 2-pt layup from 3 ft (assist by I. Smith),,72,76
335,3,2:52.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Harris),,72,76
336,3,2:52.0,Detroit full timeout,,72,76
337,3,2:52.0,T. Harris makes free throw 1 of 1,,73,76
338,3,2:33.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by J. Redick),73,78
339,3,2:18.0,L. Galloway misses 3-pt jump shot from 25 ft,,73,78
340,3,2:18.0,,Defensive rebound by J. Embiid,73,78
341,3,2:04.0,,Turnover by T. Luwawu-Cabarrot (bad pass),73,78
342,3,1:55.0,T. Harris makes 2-pt jump shot from 21 ft,,75,78
343,3,1:42.0,,J. Embiid misses 3-pt jump shot from 25 ft,75,78
344,3,1:42.0,Defensive rebound by L. Galloway,,75,78
345,3,1:33.0,Shooting foul by J. Redick (drawn by A. Drummond),,75,78
346,3,1:33.0,A. Drummond makes free throw 1 of 2,,76,78
347,3,1:33.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,76,78
348,3,1:33.0,A. Drummond misses free throw 2 of 2,,76,78
349,3,1:31.0,,Defensive rebound by D. Šarić,76,78
350,3,1:22.0,,J. Redick makes 2-pt jump shot from 16 ft,76,80
351,3,1:10.0,Personal foul by D. Šarić (drawn by T. Harris),,76,80
352,3,1:10.0,T. Harris misses free throw 1 of 2,,76,80
353,3,1:10.0,Offensive rebound by Team,,76,80
354,3,1:10.0,T. Harris makes free throw 2 of 2,,77,80
355,3,0:56.0,,J. Embiid misses 2-pt dunk from 1 ft,77,80
356,3,0:53.0,Defensive rebound by I. Smith,,77,80
357,3,0:49.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by I. Smith),,80,80
358,3,0:30.0,,Turnover by J. Embiid (lost ball; steal by T. Harris),80,80
359,3,0:25.0,Turnover by T. Harris (bad pass; steal by N. Stauskas),,80,80
360,3,0:05.0,,J. Bayless misses 2-pt jump shot from 20 ft,80,80
361,3,0:02.0,Defensive rebound by A. Drummond,,80,80
362,3,0:01.0,A. Drummond misses 3-pt jump shot from 53 ft,,80,80
363,3,0:01.0,Offensive rebound by Team,,80,80
364,4,11:46.0,,J. Embiid makes 2-pt layup at rim (assist by R. Covington),80,82
365,4,11:29.0,L. Galloway misses 2-pt jump shot from 18 ft,,80,82
366,4,11:26.0,,Defensive rebound by J. Embiid,80,82
367,4,11:15.0,,N. Stauskas misses 2-pt layup at rim,80,82
368,4,11:15.0,Defensive rebound by A. Drummond,,80,82
369,4,11:05.0,L. Galloway misses 3-pt jump shot from 23 ft,,80,82
370,4,11:02.0,Offensive rebound by L. Galloway,,80,82
371,4,10:54.0,L. Galloway misses 3-pt jump shot from 25 ft,,80,82
372,4,10:51.0,,Defensive rebound by R. Covington,80,82
373,4,10:40.0,,Turnover by J. Embiid (lost ball; steal by A. Drummond),80,82
374,4,10:40.0,Personal foul by J. Embiid (drawn by A. Drummond),,80,82
375,4,10:40.0,,J. Bayless enters the game for N. Stauskas,80,82
376,4,10:40.0,L. Kennard enters the game for L. Galloway,,80,82
377,4,10:28.0,Shooting foul by R. Covington (drawn by L. Kennard),,80,82
378,4,10:28.0,L. Kennard makes free throw 1 of 2,,81,82
379,4,10:28.0,,A. Johnson enters the game for J. Embiid,81,82
380,4,10:28.0,L. Kennard makes free throw 2 of 2,,82,82
381,4,10:14.0,,R. Covington misses 3-pt jump shot from 22 ft,82,82
382,4,10:11.0,Defensive rebound by L. Kennard,,82,82
