,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
44,1,5:21.0,,S. Adams makes 2-pt dunk from 1 ft (assist by C. Anthony),8,14
45,1,4:58.0,K. Anderson misses 2-pt jump shot from 17 ft,,8,14
46,1,4:58.0,Offensive rebound by Team,,8,14
47,1,4:58.0,,Loose ball foul by C. Anthony (drawn by D. Green),8,14
48,1,4:58.0,,J. Grant enters the game for P. George,8,14
49,1,4:58.0,B. Forbes enters the game for D. Murray,,8,14
50,1,4:58.0,P. Mills enters the game for D. Green,,8,14
51,1,4:58.0,J. Lauvergne enters the game for P. Gasol,,8,14
52,1,4:52.0,Turnover by P. Mills (bad pass),,8,14
53,1,4:35.0,,C. Anthony misses 2-pt jump shot from 17 ft,8,14
54,1,4:32.0,Defensive rebound by P. Mills,,8,14
55,1,4:20.0,,P. Patterson enters the game for S. Adams,8,14
56,1,4:17.0,K. Anderson makes 2-pt jump shot from 16 ft (assist by B. Paul),,10,14
57,1,4:08.0,Violation by P. Mills (kicked ball),,10,14
58,1,4:08.0,,J. Huestis enters the game for C. Anthony,10,14
59,1,4:00.0,,R. Westbrook misses 2-pt jump shot from 17 ft,10,14
60,1,3:56.0,Defensive rebound by P. Mills,,10,14
61,1,3:45.0,J. Lauvergne misses 2-pt hook shot from 5 ft,,10,14
62,1,3:43.0,,Defensive rebound by R. Westbrook,10,14
63,1,3:37.0,,R. Westbrook misses 2-pt jump shot from 4 ft,10,14
64,1,3:36.0,,Offensive rebound by Team,10,14
65,1,3:36.0,D. Bertāns enters the game for K. Anderson,,10,14
66,1,3:36.0,,P. George enters the game for A. Roberson,10,14
67,1,3:26.0,Loose ball foul by B. Paul (drawn by J. Grant),,10,14
68,1,3:16.0,,P. Patterson misses 3-pt jump shot from 24 ft,10,14
69,1,3:13.0,,Offensive rebound by J. Huestis,10,14
70,1,3:03.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),10,16
71,1,2:46.0,B. Paul misses 2-pt layup at rim,,10,16
72,1,2:44.0,Offensive rebound by J. Lauvergne,,10,16
73,1,2:43.0,J. Lauvergne makes 2-pt layup at rim,,12,16
74,1,2:27.0,,P. George misses 2-pt layup from 3 ft,12,16
75,1,2:27.0,Defensive rebound by Team,,12,16
76,1,2:27.0,,Loose ball foul by P. George (drawn by B. Forbes),12,16
77,1,2:27.0,,Oklahoma City full timeout,12,16
78,1,2:27.0,,R. Felton enters the game for P. George,12,16
79,1,2:27.0,D. White enters the game for B. Paul,,12,16
80,1,2:18.0,D. Bertāns misses 3-pt jump shot from 25 ft,,12,16
81,1,2:14.0,,Defensive rebound by J. Huestis,12,16
82,1,1:58.0,,R. Westbrook makes 3-pt jump shot from 22 ft (assist by J. Huestis),12,19
83,1,1:58.0,,Shooting foul by D. White (drawn by R. Westbrook),12,19
84,1,1:58.0,,R. Westbrook misses free throw 1 of 1,12,19
85,1,1:58.0,Defensive rebound by D. Bertāns,,12,19
86,1,1:44.0,P. Mills makes 3-pt jump shot from 24 ft,,15,19
87,1,1:30.0,,Turnover by R. Felton (out of bounds lost ball),15,19
88,1,1:10.0,B. Forbes misses 3-pt jump shot from 25 ft,,15,19
89,1,1:08.0,,Defensive rebound by R. Westbrook,15,19
90,1,1:00.0,,R. Westbrook makes 2-pt layup from 1 ft,15,21
91,1,0:48.0,B. Forbes misses 3-pt jump shot from 24 ft,,15,21
92,1,0:48.0,,Defensive rebound by Team,15,21
93,1,0:47.0,Loose ball foul by J. Lauvergne (drawn by J. Huestis),,15,21
94,1,0:47.0,,J. Huestis misses free throw 2 of 2,15,21
95,1,0:47.0,,Offensive rebound by J. Grant,15,21
96,1,0:47.0,,J. Huestis misses free throw 1 of 2,15,21
97,1,0:47.0,,Offensive rebound by Team,15,21
98,1,0:39.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),15,23
99,1,0:24.0,Shooting foul by R. Felton (drawn by P. Mills),,15,23
100,1,0:24.0,P. Mills makes free throw 1 of 3,,16,23
101,1,0:24.0,P. Mills makes free throw 2 of 3,,17,23
102,1,0:24.0,P. Mills makes free throw 3 of 3,,18,23
103,1,0:04.0,,J. Huestis makes 2-pt dunk at rim (assist by R. Westbrook),18,25
104,1,0:01.0,D. Bertāns misses 3-pt jump shot from 24 ft,,18,25
105,1,0:01.0,Offensive rebound by Team,,18,25
106,2,11:39.0,,Turnover by J. Huestis (bad pass; steal by D. White),18,25
107,2,11:36.0,D. Bertāns makes 2-pt layup at rim (assist by B. Forbes),,20,25
108,2,11:21.0,,J. Huestis misses 3-pt jump shot from 25 ft,20,25
109,2,11:17.0,,Offensive rebound by S. Adams,20,25
110,2,11:16.0,,S. Adams misses 2-pt layup at rim (block by D. Bertāns),20,25
111,2,11:13.0,Defensive rebound by D. Murray,,20,25
112,2,11:10.0,D. Murray misses 2-pt jump shot from 3 ft,,20,25
113,2,11:07.0,Offensive rebound by D. Murray,,20,25
114,2,11:06.0,D. Murray makes 2-pt layup at rim,,22,25
115,2,10:47.0,,Personal block foul by J. Lauvergne (drawn by R. Felton),22,25
116,2,10:47.0,,Á. Abrines enters the game for J. Huestis,22,25
117,2,10:47.0,,J. Grant enters the game for P. Patterson,22,25
118,2,10:38.0,,P. George misses 2-pt dunk from 1 ft (block by D. Bertāns),22,25
119,2,10:37.0,,Offensive rebound by Team,22,25
120,2,10:37.0,,Shooting foul by D. White (drawn by S. Adams),22,25
121,2,10:37.0,,S. Adams makes free throw 1 of 2,22,26
122,2,10:37.0,B. Paul enters the game for D. White,,22,26
123,2,10:37.0,D. Green enters the game for B. Forbes,,22,26
124,2,10:37.0,,S. Adams makes free throw 2 of 2,22,27
125,2,10:22.0,D. Bertāns misses 3-pt jump shot from 24 ft,,22,27
126,2,10:19.0,,Defensive rebound by P. George,22,27
127,2,10:08.0,,S. Adams makes 2-pt jump shot from 9 ft (assist by P. George),22,29
128,2,9:56.0,J. Lauvergne makes 2-pt jump shot from 17 ft (assist by D. Murray),,24,29
129,2,9:34.0,,J. Grant misses 2-pt jump shot from 19 ft,24,29
130,2,9:32.0,Defensive rebound by D. Green,,24,29
131,2,9:13.0,D. Bertāns misses 2-pt jump shot from 10 ft,,24,29
132,2,9:09.0,,Defensive rebound by S. Adams,24,29
133,2,9:00.0,,R. Felton makes 2-pt jump shot from 20 ft,24,31
134,2,9:00.0,,Shooting foul by J. Lauvergne (drawn by S. Adams),24,31
135,2,9:00.0,San Antonio full timeout,,24,31
136,2,9:00.0,P. Gasol enters the game for D. Bertāns,,24,31
137,2,9:00.0,K. Anderson enters the game for J. Lauvergne,,24,31
138,2,9:00.0,,S. Adams makes free throw 1 of 1,24,32
139,2,8:47.0,Shooting foul by P. George (drawn by B. Paul),,24,32
140,2,8:47.0,B. Paul makes free throw 1 of 2,,25,32
141,2,8:47.0,,A. Roberson enters the game for P. George,25,32
142,2,8:47.0,B. Paul makes free throw 2 of 2,,26,32
143,2,8:36.0,,R. Felton makes 2-pt jump shot from 1 ft,26,34
144,2,8:18.0,Turnover by D. Green (bad pass; steal by R. Felton),,26,34
145,2,8:14.0,,R. Felton misses 2-pt layup from 1 ft (block by D. Murray),26,34
146,2,8:09.0,,C. Anthony enters the game for J. Grant,26,34
147,2,8:06.0,,Offensive rebound by Á. Abrines,26,34
148,2,8:03.0,,Á. Abrines misses 3-pt jump shot from 24 ft,26,34
149,2,8:00.0,Defensive rebound by B. Paul,,26,34
150,2,7:52.0,D. Green misses 3-pt jump shot from 22 ft,,26,34
151,2,7:50.0,,Defensive rebound by C. Anthony,26,34
152,2,7:44.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by A. Roberson),26,37
153,2,7:28.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Anderson),,29,37
154,2,7:04.0,,C. Anthony misses 3-pt jump shot from 25 ft,29,37
155,2,7:01.0,Defensive rebound by P. Gasol,,29,37
156,2,6:46.0,Shooting foul by Á. Abrines (drawn by D. Murray),,29,37
157,2,6:46.0,D. Murray misses free throw 1 of 2,,29,37
158,2,6:46.0,Offensive rebound by Team,,29,37
159,2,6:46.0,,R. Westbrook enters the game for R. Felton,29,37
160,2,6:46.0,D. Murray makes free throw 2 of 2,,30,37
161,2,6:36.0,,Turnover by Á. Abrines (traveling),30,37
162,2,6:20.0,D. Murray misses 2-pt layup from 1 ft,,30,37
163,2,6:17.0,,Defensive rebound by R. Westbrook,30,37
164,2,6:14.0,,C. Anthony misses 3-pt jump shot from 24 ft,30,37
165,2,6:10.0,Defensive rebound by B. Paul,,30,37
166,2,5:59.0,D. Murray misses 3-pt jump shot from 24 ft,,30,37
167,2,5:55.0,,Defensive rebound by Á. Abrines,30,37
168,2,5:50.0,,R. Westbrook makes 2-pt jump shot from 19 ft,30,39
169,2,5:30.0,Def 3 sec tech foul by C. Anthony,,30,39
170,2,5:30.0,D. Green makes technical free throw,,31,39
171,2,5:19.0,D. Green misses 3-pt jump shot from 22 ft,,31,39
172,2,5:18.0,Offensive rebound by Team,,31,39
173,2,5:18.0,,Loose ball foul by R. Westbrook (drawn by P. Gasol),31,39
174,2,5:18.0,P. Mills enters the game for B. Paul,,31,39
175,2,5:18.0,B. Forbes enters the game for D. Murray,,31,39
176,2,5:02.0,K. Anderson makes 2-pt jump shot from 20 ft (assist by P. Gasol),,33,39
177,2,4:43.0,,Personal foul by K. Anderson (drawn by R. Westbrook),33,39
178,2,4:30.0,,A. Roberson makes 2-pt layup from 1 ft (assist by Á. Abrines),33,41
179,2,4:14.0,P. Gasol makes 2-pt jump shot from 13 ft,,35,41
180,2,3:59.0,,R. Westbrook makes 2-pt layup from 1 ft,35,43
181,2,3:32.0,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Anderson),,38,43
182,2,3:13.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),38,45
183,2,3:02.0,Shooting foul by C. Anthony (drawn by K. Anderson),,38,45
184,2,3:02.0,K. Anderson makes free throw 1 of 2,,39,45
185,2,3:02.0,,J. Grant enters the game for C. Anthony,39,45
186,2,3:02.0,B. Paul enters the game for D. Green,,39,45
187,2,3:02.0,K. Anderson misses free throw 2 of 2,,39,45
188,2,2:58.0,,Defensive rebound by J. Grant,39,45
189,2,2:49.0,,Á. Abrines misses 3-pt jump shot from 22 ft,39,45
190,2,2:49.0,,Offensive rebound by S. Adams,39,45
191,2,2:38.0,,R. Westbrook misses 2-pt jump shot from 17 ft,39,45
192,2,2:35.0,Defensive rebound by P. Gasol,,39,45
193,2,2:28.0,P. Mills misses 3-pt jump shot from 24 ft,,39,45
194,2,2:25.0,,Defensive rebound by J. Grant,39,45
195,2,2:21.0,,Personal foul by K. Anderson (drawn by R. Westbrook),39,45
196,2,2:21.0,,Oklahoma City full timeout,39,45
197,2,2:21.0,D. Bertāns enters the game for K. Anderson,,39,45
198,2,2:21.0,,R. Westbrook misses free throw 1 of 2,39,45
199,2,2:21.0,,Offensive rebound by Team,39,45
200,2,2:21.0,,R. Westbrook misses free throw 2 of 2,39,45
201,2,2:18.0,Defensive rebound by B. Paul,,39,45
202,2,2:07.0,Turnover by P. Gasol (bad pass; steal by S. Adams),,39,45
203,2,1:57.0,Technical foul by B. Paul,,39,45
204,2,1:57.0,,R. Westbrook makes technical free throw,39,46
205,2,1:46.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),39,48
206,2,1:45.0,San Antonio full timeout,,39,48
207,2,1:45.0,D. Murray enters the game for B. Paul,,39,48
208,2,1:23.0,P. Gasol misses 2-pt jump shot from 7 ft,,39,48
209,2,1:20.0,,Defensive rebound by A. Roberson,39,48
210,2,1:17.0,,R. Westbrook makes 2-pt jump shot from 7 ft,39,50
211,2,1:17.0,,Shooting foul by P. Mills (drawn by R. Westbrook),39,50
212,2,1:17.0,,R. Westbrook makes free throw 1 of 1,39,51
213,2,1:06.0,Shooting foul by Á. Abrines (drawn by B. Forbes),,39,51
214,2,1:06.0,B. Forbes misses free throw 1 of 2,,39,51
215,2,1:06.0,Offensive rebound by Team,,39,51
216,2,1:06.0,K. Anderson enters the game for P. Mills,,39,51
217,2,1:06.0,B. Forbes misses free throw 2 of 2,,39,51
218,2,1:05.0,Offensive rebound by P. Gasol,,39,51
219,2,1:05.0,Personal foul by S. Adams (drawn by P. Gasol),,39,51
220,2,1:05.0,P. Gasol misses free throw 1 of 2,,39,51
221,2,1:05.0,Offensive rebound by Team,,39,51
222,2,1:05.0,P. Gasol makes free throw 2 of 2,,40,51
223,2,0:54.0,,S. Adams misses 2-pt dunk at rim,40,51
224,2,0:52.0,Defensive rebound by K. Anderson,,40,51
225,2,0:49.0,D. Bertāns makes 3-pt jump shot from 24 ft (assist by K. Anderson),,43,51
226,2,0:38.0,,Turnover by R. Westbrook (bad pass; steal by K. Anderson),43,51
227,2,0:25.0,Turnover by K. Anderson (bad pass; steal by S. Adams),,43,51
228,2,0:05.0,,R. Westbrook misses 2-pt jump shot from 17 ft,43,51
229,2,0:02.0,,Offensive rebound by S. Adams,43,51
230,2,0:00.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by S. Adams),43,54
231,3,11:40.0,,S. Adams misses 2-pt jump shot from 6 ft,43,54
232,3,11:35.0,Defensive rebound by B. Paul,,43,54
233,3,11:34.0,Turnover by B. Paul (out of bounds lost ball),,43,54
234,3,11:18.0,,P. George misses 2-pt jump shot from 17 ft (block by D. Green),43,54
235,3,11:15.0,Defensive rebound by D. Murray,,43,54
236,3,11:07.0,Turnover by K. Anderson (bad pass),,43,54
237,3,10:53.0,,P. George misses 3-pt jump shot from 23 ft,43,54
238,3,10:50.0,Defensive rebound by J. Lauvergne,,43,54
239,3,10:35.0,J. Lauvergne misses 2-pt layup from 1 ft (block by S. Adams),,43,54
240,3,10:35.0,Offensive rebound by Team,,43,54
241,3,10:32.0,Turnover by K. Anderson (bad pass; steal by A. Roberson),,43,54
242,3,10:29.0,,Shooting foul by B. Paul (drawn by P. George),43,54
243,3,10:29.0,,P. George misses free throw 1 of 2,43,54
244,3,10:29.0,,Offensive rebound by Team,43,54
245,3,10:29.0,,P. George makes free throw 2 of 2,43,55
246,3,10:15.0,B. Paul misses 3-pt jump shot from 25 ft,,43,55
247,3,10:10.0,,Defensive rebound by S. Adams,43,55
248,3,10:04.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),43,57
249,3,9:57.0,San Antonio full timeout,,43,57
250,3,9:43.0,D. Green misses 3-pt jump shot from 24 ft,,43,57
251,3,9:39.0,Offensive rebound by J. Lauvergne,,43,57
252,3,9:32.0,D. Murray makes 2-pt layup from 1 ft (assist by B. Paul),,45,57
253,3,9:17.0,,Personal foul by D. Murray (drawn by R. Westbrook),45,57
254,3,9:10.0,,R. Westbrook makes 2-pt jump shot from 13 ft,45,59
255,3,8:55.0,Shooting foul by A. Roberson (drawn by B. Paul),,45,59
256,3,8:55.0,B. Paul makes free throw 1 of 2,,46,59
257,3,8:55.0,B. Forbes enters the game for D. Green,,46,59
258,3,8:55.0,B. Paul makes free throw 2 of 2,,47,59
259,3,8:42.0,,S. Adams makes 2-pt dunk at rim (assist by P. George),47,61
260,3,8:29.0,Shooting foul by A. Roberson (drawn by D. Murray),,47,61
261,3,8:29.0,D. Murray misses free throw 1 of 2,,47,61
262,3,8:29.0,Offensive rebound by Team,,47,61
263,3,8:29.0,D. Murray makes free throw 2 of 2,,48,61
264,3,8:29.0,,Turnover by P. George (out of bounds lost ball),48,61
265,3,8:29.0,D. Bertāns enters the game for K. Anderson,,48,61
266,3,8:16.0,B. Forbes misses 2-pt jump shot from 6 ft,,48,61
267,3,8:13.0,Offensive rebound by J. Lauvergne,,48,61
268,3,8:13.0,J. Lauvergne makes 2-pt layup from 1 ft,,50,61
269,3,8:09.0,,Personal foul by D. Murray (drawn by R. Westbrook),50,61
270,3,7:55.0,,C. Anthony makes 2-pt jump shot from 11 ft,50,63
271,3,7:30.0,B. Paul makes 2-pt layup from 4 ft,,52,63
272,3,7:13.0,,C. Anthony makes 2-pt jump shot from 18 ft,52,65
273,3,6:58.0,Turnover by D. Murray (lost ball; steal by R. Westbrook),,52,65
274,3,6:58.0,,Personal foul by B. Paul (drawn by P. George),52,65
275,3,6:58.0,D. White enters the game for B. Paul,,52,65
276,3,6:46.0,,C. Anthony misses 3-pt jump shot from 24 ft,52,65
277,3,6:44.0,,Offensive rebound by Team,52,65
278,3,6:42.0,,S. Adams misses 2-pt jump shot from 4 ft,52,65
279,3,6:41.0,,Offensive rebound by R. Westbrook,52,65
280,3,6:41.0,,R. Westbrook misses 2-pt layup at rim,52,65
281,3,6:38.0,,Offensive rebound by Team,52,65
282,3,6:27.0,,Turnover by P. George (bad pass; steal by J. Lauvergne),52,65
283,3,6:21.0,Turnover by D. Murray (out of bounds lost ball),,52,65
284,3,6:13.0,,R. Westbrook misses 2-pt jump shot from 13 ft,52,65
285,3,6:09.0,Defensive rebound by D. Bertāns,,52,65
286,3,6:05.0,B. Forbes misses 3-pt jump shot from 24 ft,,52,65
287,3,6:04.0,Offensive rebound by J. Lauvergne,,52,65
288,3,6:03.0,J. Lauvergne makes 2-pt layup from 1 ft,,54,65
289,3,5:54.0,,Oklahoma City full timeout,54,65
290,3,5:46.0,,R. Westbrook misses 2-pt jump shot from 11 ft,54,65
291,3,5:46.0,Defensive rebound by D. White,,54,65
292,3,5:35.0,Shooting foul by A. Roberson (drawn by D. White),,54,65
293,3,5:35.0,D. White makes free throw 1 of 2,,55,65
294,3,5:35.0,,Á. Abrines enters the game for A. Roberson,55,65
295,3,5:35.0,D. White makes free throw 2 of 2,,56,65
296,3,5:17.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by C. Anthony),56,68
297,3,5:04.0,D. Bertāns misses 3-pt jump shot from 24 ft,,56,68
298,3,5:01.0,,Defensive rebound by P. George,56,68
299,3,4:53.0,,Turnover by P. George (out of bounds lost ball),56,68
300,3,4:40.0,D. White makes 2-pt jump shot from 4 ft,,58,68
301,3,4:32.0,,Personal foul by D. Bertāns (drawn by S. Adams),58,68
302,3,4:32.0,,R. Westbrook misses technical free throw,58,68
303,3,4:32.0,,Offensive rebound by Team,58,68
304,3,4:32.0,,S. Adams misses free throw 1 of 2,58,68
305,3,4:32.0,,Offensive rebound by Team,58,68
306,3,4:32.0,,S. Adams misses free throw 2 of 2,58,68
307,3,4:29.0,Defensive rebound by J. Lauvergne,,58,68
308,3,4:15.0,D. White misses 2-pt jump shot from 6 ft,,58,68
309,3,4:13.0,,Defensive rebound by S. Adams,58,68
310,3,4:06.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. White),58,68
311,3,4:01.0,,Offensive rebound by R. Westbrook,58,68
312,3,4:01.0,,Turnover by R. Westbrook (bad pass; steal by B. Forbes),58,68
313,3,3:53.0,Turnover by D. White (lost ball; steal by Á. Abrines),,58,68
314,3,3:48.0,,Turnover by R. Westbrook (lost ball; steal by J. Lauvergne),58,68
315,3,3:41.0,J. Lauvergne misses 2-pt jump shot from 9 ft,,58,68
316,3,3:38.0,,Defensive rebound by S. Adams,58,68
317,3,3:32.0,,Oklahoma City full timeout,58,68
318,3,3:20.0,,Shooting foul by J. Lauvergne (drawn by P. George),58,68
319,3,3:20.0,,P. George makes free throw 1 of 2,58,69
320,3,3:20.0,,J. Grant enters the game for S. Adams,58,69
321,3,3:20.0,K. Anderson enters the game for J. Lauvergne,,58,69
322,3,3:20.0,,P. George makes free throw 2 of 2,58,70
323,3,3:09.0,D. Murray makes 2-pt jump shot from 6 ft,,60,70
324,3,3:09.0,Shooting foul by R. Westbrook (drawn by D. Murray),,60,70
325,3,3:09.0,,A. Roberson enters the game for P. George,60,70
326,3,3:09.0,D. Murray makes free throw 1 of 1,,61,70
327,3,2:50.0,,R. Westbrook misses 2-pt jump shot from 12 ft,61,70
328,3,2:47.0,,Offensive rebound by C. Anthony,61,70
329,3,2:44.0,,Turnover by C. Anthony (lost ball; steal by K. Anderson),61,70
330,3,2:37.0,B. Forbes misses 2-pt layup at rim,,61,70
331,3,2:35.0,Offensive rebound by D. Murray,,61,70
332,3,2:35.0,D. Murray makes 2-pt layup from 1 ft,,63,70
333,3,2:18.0,,J. Grant misses 2-pt dunk from 1 ft (block by D. Bertāns),63,70
334,3,2:12.0,Defensive rebound by B. Forbes,,63,70
335,3,2:10.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. Murray),,66,70
336,3,1:49.0,,Á. Abrines misses 3-pt jump shot from 23 ft,66,70
337,3,1:47.0,,Offensive rebound by J. Grant,66,70
338,3,1:37.0,,Shooting foul by D. Murray (drawn by J. Grant),66,70
339,3,1:37.0,,J. Grant makes free throw 1 of 2,66,71
340,3,1:37.0,,R. Felton enters the game for R. Westbrook,66,71
341,3,1:37.0,,J. Huestis enters the game for C. Anthony,66,71
342,3,1:37.0,,J. Grant makes free throw 2 of 2,66,72
343,3,1:28.0,B. Forbes makes 2-pt jump shot from 22 ft (assist by D. Murray),,68,72
344,3,1:07.0,,Á. Abrines makes 2-pt layup at rim,68,74
345,3,1:07.0,,Shooting foul by D. Bertāns (drawn by Á. Abrines),68,74
346,3,1:07.0,,Á. Abrines misses free throw 1 of 1,68,74
347,3,1:05.0,Defensive rebound by K. Anderson,,68,74
348,3,1:00.0,Shooting foul by J. Huestis (drawn by K. Anderson),,68,74
349,3,1:00.0,San Antonio full timeout,,68,74
350,3,1:00.0,J. Lauvergne enters the game for K. Anderson,,68,74
351,3,1:00.0,J. Lauvergne makes free throw 1 of 2,,69,74
352,3,1:00.0,J. Lauvergne makes free throw 2 of 2,,70,74
353,3,1:00.0,,P. George enters the game for Á. Abrines,70,74
354,3,0:46.0,,P. George makes 2-pt layup at rim,70,76
355,3,0:27.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by D. White),,73,76
356,3,0:04.0,,Turnover by P. George (lost ball; steal by D. White),73,76
357,3,0:00.0,D. Murray misses 2-pt jump shot from 16 ft,,73,76
358,3,0:00.0,Offensive rebound by Team,,73,76
359,4,11:51.0,Personal foul by P. George (drawn by D. Bertāns),,73,76
360,4,11:51.0,,P. Patterson enters the game for J. Huestis,73,76
361,4,11:37.0,J. Lauvergne makes 2-pt layup from 1 ft,,75,76
362,4,11:13.0,,P. Patterson misses 3-pt jump shot from 22 ft,75,76
363,4,11:10.0,Defensive rebound by D. Bertāns,,75,76
364,4,11:06.0,San Antonio full timeout,,75,76
365,4,11:00.0,Turnover by D. Murray (lost ball; steal by A. Roberson),,75,76
366,4,10:51.0,,P. George misses 2-pt layup from 1 ft (block by D. Bertāns),75,76
367,4,10:51.0,,Offensive rebound by Team,75,76
368,4,10:43.0,,Turnover by A. Roberson (traveling),75,76
369,4,10:29.0,D. Bertāns makes 2-pt jump shot from 14 ft,,77,76
370,4,10:12.0,,Personal foul by J. Lauvergne (drawn by P. George),77,76
371,4,10:04.0,,R. Felton makes 2-pt layup from 1 ft,77,78
372,4,9:39.0,D. Murray misses 2-pt jump shot from 5 ft,,77,78
373,4,9:37.0,,Defensive rebound by A. Roberson,77,78
374,4,9:31.0,,P. George misses 2-pt jump shot from 10 ft,77,78
375,4,9:28.0,Defensive rebound by D. Bertāns,,77,78
376,4,9:22.0,Offensive foul by D. Bertāns (drawn by A. Roberson),,77,78
377,4,9:22.0,Turnover by D. Bertāns (offensive foul),,77,78
378,4,9:22.0,,R. Westbrook enters the game for A. Roberson,77,78
379,4,9:22.0,D. White enters the game for J. Lauvergne,,77,78
380,4,9:04.0,,P. George misses 2-pt layup from 3 ft,77,78
381,4,9:01.0,,Offensive rebound by P. George,77,78
382,4,9:01.0,,P. George misses 2-pt layup at rim,77,78
383,4,8:58.0,,Offensive rebound by P. George,77,78
384,4,8:56.0,,P. Patterson misses 3-pt jump shot from 23 ft,77,78
385,4,8:56.0,Defensive rebound by D. Murray,,77,78
386,4,8:44.0,D. Murray makes 2-pt layup at rim,,79,78
387,4,8:21.0,,Turnover by R. Westbrook (lost ball; steal by D. Murray),79,78
388,4,8:15.0,B. Forbes misses 2-pt layup from 21 ft,,79,78
389,4,8:13.0,,Defensive rebound by J. Grant,79,78
390,4,8:09.0,,Oklahoma City full timeout,79,78
391,4,7:57.0,,P. George misses 3-pt jump shot from 23 ft,79,78
392,4,7:54.0,Defensive rebound by D. Murray,,79,78
393,4,7:47.0,Turnover by D. Murray (bad pass),,79,78
394,4,7:33.0,,Personal foul by D. White (drawn by J. Grant),79,78
