,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,UTAH_ACTION,WASHINGTON_SCORE,UTAH_SCORE
26,1,7:38.0,,Personal foul by B. Beal (drawn by R. Rubio),7,11
27,1,7:28.0,,R. Rubio misses 3-pt jump shot from 24 ft,7,11
28,1,7:24.0,Defensive rebound by M. Gortat,,7,11
29,1,7:15.0,M. Morris misses 2-pt jump shot from 9 ft,,7,11
30,1,7:12.0,,Defensive rebound by R. Rubio,7,11
31,1,7:07.0,,Personal foul by M. Morris (drawn by R. Gobert),7,11
32,1,7:07.0,,Utah full timeout,7,11
33,1,6:52.0,,R. Rubio misses 2-pt jump shot from 17 ft,7,11
34,1,6:49.0,,Offensive rebound by R. Gobert,7,11
35,1,6:39.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),7,14
36,1,6:20.0,B. Beal makes 2-pt jump shot from 15 ft,,9,14
37,1,6:06.0,,Turnover by J. Jerebko (bad pass),9,14
38,1,6:06.0,,A. Burks enters the game for R. Rubio,9,14
39,1,6:06.0,,D. Favors enters the game for R. Gobert,9,14
40,1,6:06.0,I. Mahinmi enters the game for M. Gortat,,9,14
41,1,5:45.0,B. Beal misses 2-pt jump shot from 17 ft,,9,14
42,1,5:42.0,,Defensive rebound by J. Jerebko,9,14
43,1,5:35.0,,J. Ingles misses 3-pt jump shot from 25 ft,9,14
44,1,5:31.0,,Offensive rebound by A. Burks,9,14
45,1,5:23.0,,J. Jerebko makes 3-pt jump shot from 22 ft (assist by D. Favors),9,17
46,1,5:05.0,O. Porter makes 2-pt jump shot from 21 ft,,11,17
47,1,4:38.0,,J. Jerebko misses 2-pt layup from 3 ft (block by M. Morris),11,17
48,1,4:37.0,Defensive rebound by Team,,11,17
49,1,4:21.0,Washington full timeout,,11,17
50,1,4:16.0,B. Beal misses 2-pt layup from 1 ft,,11,17
51,1,4:11.0,Offensive rebound by I. Mahinmi,,11,17
52,1,4:11.0,I. Mahinmi makes 2-pt dunk at rim,,13,17
53,1,3:49.0,,D. Mitchell makes 2-pt jump shot from 18 ft,13,19
54,1,3:33.0,M. Morris makes 2-pt jump shot from 9 ft (assist by B. Beal),,15,19
55,1,3:16.0,,J. Jerebko misses 3-pt jump shot from 22 ft,15,19
56,1,3:12.0,Defensive rebound by O. Porter,,15,19
57,1,3:06.0,Offensive foul by I. Mahinmi (drawn by J. Ingles),,15,19
58,1,3:06.0,Turnover by I. Mahinmi (offensive foul),,15,19
59,1,3:06.0,,R. O'Neale enters the game for J. Ingles,15,19
60,1,3:06.0,,R. Neto enters the game for D. Mitchell,15,19
61,1,3:06.0,K. Oubre enters the game for M. Morris,,15,19
62,1,3:06.0,T. Satoranský enters the game for T. Frazier,,15,19
63,1,2:47.0,,T. Sefolosha enters the game for J. Jerebko,15,19
64,1,2:43.0,,A. Burks misses 3-pt jump shot from 26 ft,15,19
65,1,2:39.0,Defensive rebound by O. Porter,,15,19
66,1,2:32.0,O. Porter misses 2-pt jump shot from 11 ft,,15,19
67,1,2:30.0,,Defensive rebound by D. Favors,15,19
68,1,2:19.0,,A. Burks makes 2-pt layup at rim (assist by R. Neto),15,21
69,1,2:09.0,K. Oubre misses 2-pt jump shot from 18 ft,,15,21
70,1,2:05.0,,Defensive rebound by R. O'Neale,15,21
71,1,2:00.0,,Shooting foul by K. Oubre (drawn by D. Favors),15,21
72,1,2:00.0,,D. Favors misses free throw 1 of 2,15,21
73,1,2:00.0,,Offensive rebound by Team,15,21
74,1,2:00.0,J. Meeks enters the game for B. Beal,,15,21
75,1,2:00.0,,D. Favors makes free throw 2 of 2,15,22
76,1,1:45.0,O. Porter misses 2-pt jump shot from 12 ft,,15,22
77,1,1:41.0,,Defensive rebound by R. O'Neale,15,22
78,1,1:39.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by R. O'Neale),15,24
79,1,1:19.0,O. Porter misses 2-pt jump shot from 17 ft,,15,24
80,1,1:14.0,,Defensive rebound by R. Neto,15,24
81,1,1:02.0,,D. Favors makes 2-pt dunk from 2 ft (assist by R. Neto),15,26
82,1,0:46.0,J. Meeks misses 2-pt jump shot from 11 ft,,15,26
83,1,0:44.0,Offensive rebound by I. Mahinmi,,15,26
84,1,0:40.0,J. Meeks misses 3-pt jump shot from 24 ft,,15,26
85,1,0:38.0,Offensive rebound by I. Mahinmi,,15,26
86,1,0:31.0,T. Satoranský misses 2-pt layup from 2 ft,,15,26
87,1,0:29.0,,Defensive rebound by A. Burks,15,26
88,1,0:25.0,,A. Burks makes 2-pt layup from 1 ft,15,28
89,1,0:25.0,,Shooting foul by I. Mahinmi (drawn by A. Burks),15,28
90,1,0:25.0,M. Scott enters the game for O. Porter,,15,28
91,1,0:25.0,,A. Burks makes free throw 1 of 1,15,29
92,1,0:01.0,T. Satoranský misses 2-pt jump shot from 22 ft,,15,29
93,1,0:01.0,,Defensive rebound by A. Burks,15,29
94,2,11:50.0,,R. Neto makes 2-pt layup from 2 ft,15,31
95,2,11:28.0,M. Scott misses 3-pt jump shot from 24 ft,,15,31
96,2,11:25.0,,Defensive rebound by D. Favors,15,31
97,2,11:08.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by R. Neto),15,34
98,2,10:52.0,T. Satoranský makes 2-pt jump shot from 18 ft (assist by M. Scott),,17,34
99,2,10:28.0,,R. Neto makes 3-pt jump shot from 22 ft (assist by A. Burks),17,37
100,2,10:26.0,Washington full timeout,,17,37
101,2,10:13.0,Shooting foul by D. Favors (drawn by K. Oubre),,17,37
102,2,10:13.0,K. Oubre makes free throw 1 of 2,,18,37
103,2,10:13.0,K. Oubre makes free throw 2 of 2,,19,37
104,2,9:54.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,19,37
105,2,9:51.0,Defensive rebound by Team,,19,37
106,2,9:51.0,,R. Rubio enters the game for D. Favors,19,37
107,2,9:51.0,,R. Gobert enters the game for R. Neto,19,37
108,2,9:28.0,K. Oubre misses 2-pt layup from 3 ft (block by R. O'Neale),,19,37
109,2,9:25.0,,Defensive rebound by R. O'Neale,19,37
110,2,9:23.0,,A. Burks makes 2-pt layup from 1 ft (assist by T. Sefolosha),19,39
111,2,9:07.0,,Loose ball foul by A. Burks (drawn by K. Oubre),19,39
112,2,9:06.0,M. Scott misses 2-pt layup from 2 ft,,19,39
113,2,9:06.0,Offensive rebound by Team,,19,39
114,2,9:04.0,Personal foul by A. Burks (drawn by K. Oubre),,19,39
115,2,8:46.0,Personal foul by R. Rubio (drawn by I. Mahinmi),,19,39
116,2,8:34.0,Turnover by I. Mahinmi (bad pass; steal by R. Rubio),,19,39
117,2,8:22.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by R. Rubio),19,42
118,2,8:05.0,Shooting foul by R. Gobert (drawn by K. Oubre),,19,42
119,2,8:05.0,K. Oubre makes free throw 1 of 2,,20,42
120,2,8:05.0,,J. Jerebko enters the game for T. Sefolosha,20,42
121,2,8:05.0,M. Gortat enters the game for I. Mahinmi,,20,42
122,2,8:05.0,B. Beal enters the game for T. Satoranský,,20,42
123,2,8:05.0,K. Oubre makes free throw 2 of 2,,21,42
124,2,7:45.0,,A. Burks misses 2-pt jump shot from 9 ft,21,42
125,2,7:43.0,Defensive rebound by M. Gortat,,21,42
126,2,7:29.0,M. Scott misses 2-pt jump shot from 11 ft,,21,42
127,2,7:25.0,Offensive rebound by M. Gortat,,21,42
128,2,7:23.0,K. Oubre misses 3-pt jump shot from 26 ft,,21,42
129,2,7:21.0,,Defensive rebound by R. Gobert,21,42
130,2,7:18.0,,R. Rubio makes 2-pt layup from 3 ft,21,44
131,2,7:18.0,,Shooting foul by K. Oubre (drawn by R. Rubio),21,44
132,2,7:18.0,,D. Mitchell enters the game for R. O'Neale,21,44
133,2,7:18.0,,R. Rubio makes free throw 1 of 1,21,45
134,2,7:09.0,Turnover by B. Beal (bad pass; steal by R. Rubio),,21,45
135,2,7:03.0,,D. Mitchell makes 2-pt dunk from 2 ft (assist by R. Rubio),21,47
136,2,7:02.0,Washington full timeout,,21,47
137,2,7:02.0,,J. Ingles enters the game for A. Burks,21,47
138,2,7:02.0,O. Porter enters the game for M. Scott,,21,47
139,2,6:43.0,B. Beal misses 2-pt layup from 6 ft,,21,47
140,2,6:40.0,,Defensive rebound by R. Rubio,21,47
141,2,6:33.0,,J. Jerebko misses 2-pt layup from 2 ft,21,47
142,2,6:32.0,,Offensive rebound by R. Gobert,21,47
143,2,6:30.0,,R. Gobert makes 2-pt layup from 1 ft,21,49
144,2,6:22.0,O. Porter misses 2-pt jump shot from 22 ft,,21,49
145,2,6:22.0,Offensive rebound by M. Gortat,,21,49
146,2,6:17.0,M. Gortat misses 2-pt layup from 2 ft (block by R. Gobert),,21,49
147,2,6:17.0,,Defensive rebound by J. Ingles,21,49
148,2,6:13.0,,Personal foul by J. Meeks (drawn by J. Jerebko),21,49
149,2,6:13.0,M. Morris enters the game for J. Meeks,,21,49
150,2,5:55.0,,J. Jerebko makes 3-pt jump shot from 22 ft (assist by J. Ingles),21,52
151,2,5:38.0,O. Porter makes 2-pt hook shot from 2 ft,,23,52
152,2,5:22.0,,Turnover by R. Rubio (bad pass),23,52
153,2,5:12.0,,Violation by R. Rubio (kicked ball),23,52
154,2,5:12.0,,A. Burks enters the game for R. Rubio,23,52
155,2,5:10.0,Personal foul by A. Burks (drawn by K. Oubre),,23,52
156,2,5:10.0,K. Oubre makes free throw 1 of 2,,24,52
157,2,5:10.0,K. Oubre misses free throw 2 of 2,,24,52
158,2,5:08.0,,Defensive rebound by J. Jerebko,24,52
159,2,4:57.0,,R. Gobert misses 2-pt layup from 2 ft,24,52
160,2,4:54.0,Defensive rebound by O. Porter,,24,52
161,2,4:50.0,O. Porter makes 2-pt layup from 1 ft,,26,52
162,2,4:39.0,,Utah full timeout,26,52
163,2,4:39.0,,D. Favors enters the game for R. Gobert,26,52
164,2,4:39.0,,R. Neto enters the game for A. Burks,26,52
165,2,4:30.0,,J. Jerebko misses 3-pt jump shot from 24 ft,26,52
166,2,4:26.0,Defensive rebound by B. Beal,,26,52
167,2,4:21.0,M. Morris misses 3-pt jump shot from 25 ft,,26,52
168,2,4:17.0,Offensive rebound by O. Porter,,26,52
169,2,4:08.0,M. Morris misses 2-pt layup from 1 ft,,26,52
170,2,4:05.0,,Defensive rebound by R. Neto,26,52
171,2,3:57.0,,Shooting foul by M. Morris (drawn by D. Favors),26,52
172,2,3:57.0,,D. Favors makes free throw 1 of 2,26,53
173,2,3:57.0,,T. Sefolosha enters the game for J. Jerebko,26,53
174,2,3:57.0,T. Frazier enters the game for K. Oubre,,26,53
175,2,3:57.0,,D. Favors makes free throw 2 of 2,26,54
176,2,3:34.0,Shooting foul by J. Ingles (drawn by T. Frazier),,26,54
177,2,3:34.0,T. Frazier makes free throw 1 of 2,,27,54
178,2,3:34.0,T. Frazier makes free throw 2 of 2,,28,54
179,2,3:23.0,,D. Mitchell misses 3-pt jump shot from 25 ft,28,54
180,2,3:20.0,Defensive rebound by O. Porter,,28,54
181,2,3:06.0,B. Beal misses 2-pt layup from 1 ft,,28,54
182,2,3:04.0,,Defensive rebound by T. Sefolosha,28,54
183,2,2:57.0,,D. Mitchell makes 2-pt layup from 1 ft,28,56
184,2,2:39.0,M. Morris misses 2-pt jump shot from 11 ft,,28,56
185,2,2:38.0,,Defensive rebound by D. Mitchell,28,56
186,2,2:30.0,,J. Ingles misses 3-pt jump shot from 22 ft,28,56
187,2,2:26.0,,Offensive rebound by D. Favors,28,56
188,2,2:25.0,,D. Mitchell misses 3-pt jump shot from 26 ft,28,56
189,2,2:22.0,,Offensive rebound by D. Favors,28,56
190,2,2:20.0,,Shooting foul by M. Morris (drawn by D. Mitchell),28,56
191,2,2:20.0,,D. Mitchell makes free throw 1 of 2,28,57
192,2,2:20.0,,R. Rubio enters the game for R. Neto,28,57
193,2,2:20.0,K. Oubre enters the game for M. Morris,,28,57
194,2,2:20.0,,D. Mitchell makes free throw 2 of 2,28,58
195,2,1:58.0,B. Beal misses 3-pt jump shot from 24 ft,,28,58
196,2,1:56.0,,Defensive rebound by R. Rubio,28,58
197,2,1:43.0,,J. Ingles makes 2-pt layup from 2 ft,28,60
198,2,1:30.0,O. Porter makes 2-pt jump shot from 19 ft,,30,60
199,2,1:07.0,,T. Sefolosha makes 2-pt layup from 2 ft,30,62
200,2,0:55.0,O. Porter misses 2-pt layup from 2 ft,,30,62
201,2,0:53.0,,Defensive rebound by T. Sefolosha,30,62
202,2,0:49.0,,T. Sefolosha makes 2-pt dunk from 1 ft,30,64
203,2,0:49.0,Washington full timeout,,30,64
204,2,0:27.0,Turnover by T. Frazier (bad pass; steal by D. Favors),,30,64
205,2,0:07.0,,R. Rubio misses 3-pt jump shot from 22 ft,30,64
206,2,0:04.0,,Offensive rebound by R. Rubio,30,64
207,2,0:01.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,30,64
208,2,0:01.0,,Offensive rebound by Team,30,64
209,3,11:41.0,,Turnover by R. Rubio (step out of bounds),30,64
210,3,11:29.0,Offensive foul by M. Morris (drawn by R. Rubio),,30,64
211,3,11:29.0,Turnover by M. Morris (offensive foul),,30,64
212,3,11:17.0,,Personal foul by T. Frazier (drawn by R. Gobert),30,64
213,3,11:10.0,,Turnover by J. Ingles (bad pass; steal by M. Gortat),30,64
214,3,11:09.0,Personal foul by D. Mitchell (drawn by O. Porter),,30,64
215,3,11:04.0,Turnover by T. Frazier (bad pass; steal by R. Gobert),,30,64
216,3,10:51.0,,D. Favors misses 2-pt jump shot from 15 ft,30,64
217,3,10:48.0,Defensive rebound by M. Gortat,,30,64
218,3,10:40.0,B. Beal makes 2-pt jump shot from 20 ft,,32,64
219,3,10:18.0,,Turnover by D. Favors (traveling),32,64
220,3,10:04.0,B. Beal misses 3-pt jump shot from 24 ft,,32,64
221,3,10:00.0,,Defensive rebound by D. Favors,32,64
222,3,9:49.0,,Shooting foul by B. Beal (drawn by R. Rubio),32,64
223,3,9:49.0,,R. Rubio misses free throw 1 of 3,32,64
224,3,9:49.0,,Offensive rebound by Team,32,64
225,3,9:49.0,,R. Rubio misses free throw 2 of 3,32,64
226,3,9:49.0,,Offensive rebound by Team,32,64
227,3,9:49.0,,R. Rubio makes free throw 3 of 3,32,65
228,3,9:42.0,Shooting foul by R. Gobert (drawn by B. Beal),,32,65
229,3,9:42.0,B. Beal makes free throw 1 of 2,,33,65
230,3,9:42.0,B. Beal misses free throw 2 of 2,,33,65
231,3,9:42.0,,Defensive rebound by D. Favors,33,65
232,3,9:25.0,,D. Mitchell misses 2-pt jump shot from 7 ft,33,65
233,3,9:23.0,,Offensive rebound by D. Mitchell,33,65
234,3,9:22.0,,D. Mitchell misses 2-pt jump shot from 3 ft (block by M. Morris),33,65
235,3,9:22.0,,Offensive rebound by D. Mitchell,33,65
236,3,9:17.0,,Turnover by D. Mitchell (bad pass; steal by M. Gortat),33,65
237,3,9:16.0,Personal foul by R. Rubio (drawn by T. Frazier),,33,65
238,3,9:16.0,,J. Jerebko enters the game for D. Favors,33,65
239,3,9:16.0,,Technical foul by R. Gobert,33,65
240,3,9:16.0,B. Beal makes technical free throw,,34,65
241,3,9:16.0,Offensive foul by M. Morris (drawn by R. Rubio),,34,65
242,3,9:16.0,Turnover by M. Morris (bad pass),,34,65
243,3,9:00.0,,R. Rubio misses 3-pt jump shot from 23 ft,34,65
244,3,8:56.0,Defensive rebound by O. Porter,,34,65
245,3,8:53.0,M. Gortat misses 2-pt layup from 2 ft,,34,65
246,3,8:52.0,,Defensive rebound by J. Ingles,34,65
247,3,8:45.0,,D. Mitchell makes 3-pt jump shot from 22 ft (assist by R. Rubio),34,68
248,3,8:29.0,B. Beal misses 2-pt jump shot from 20 ft,,34,68
249,3,8:27.0,,Defensive rebound by R. Rubio,34,68
250,3,8:23.0,,Turnover by D. Mitchell (bad pass; steal by T. Frazier),34,68
251,3,8:19.0,O. Porter misses 2-pt jump shot from 8 ft,,34,68
252,3,8:16.0,Offensive rebound by M. Morris,,34,68
253,3,8:16.0,M. Morris misses 2-pt layup at rim,,34,68
254,3,8:16.0,Offensive rebound by Team,,34,68
255,3,8:16.0,,Loose ball foul by D. Mitchell (drawn by M. Morris),34,68
256,3,8:11.0,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Gortat),,37,68
257,3,7:57.0,,Turnover by J. Ingles (bad pass; steal by M. Gortat),37,68
258,3,7:55.0,Shooting foul by J. Ingles (drawn by B. Beal),,37,68
259,3,7:55.0,B. Beal makes free throw 1 of 2,,38,68
260,3,7:55.0,B. Beal misses free throw 2 of 2,,38,68
261,3,7:53.0,,Defensive rebound by J. Jerebko,38,68
262,3,7:32.0,,R. Rubio misses 3-pt jump shot from 22 ft,38,68
263,3,7:27.0,,Offensive rebound by R. Gobert,38,68
264,3,7:17.0,,Turnover by J. Ingles (traveling),38,68
265,3,7:08.0,Turnover by M. Gortat (lost ball; steal by J. Ingles),,38,68
266,3,7:06.0,,Personal foul by M. Gortat (drawn by R. Gobert),38,68
267,3,6:44.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),38,71
268,3,6:30.0,B. Beal misses 3-pt jump shot from 25 ft,,38,71
269,3,6:29.0,,Defensive rebound by J. Jerebko,38,71
270,3,6:20.0,,Turnover by R. Gobert (lost ball; steal by M. Gortat),38,71
271,3,6:05.0,M. Morris makes 2-pt jump shot from 9 ft (assist by T. Frazier),,40,71
272,3,6:04.0,,Utah full timeout,40,71
273,3,6:04.0,,A. Burks enters the game for R. Rubio,40,71
274,3,6:04.0,,D. Favors enters the game for R. Gobert,40,71
275,3,5:47.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),40,74
276,3,5:25.0,B. Beal makes 2-pt layup from 2 ft,,42,74
277,3,5:02.0,,Turnover by D. Mitchell (palming),42,74
278,3,5:02.0,,R. O'Neale enters the game for J. Ingles,42,74
279,3,5:02.0,T. Satoranský enters the game for T. Frazier,,42,74
280,3,4:48.0,Turnover by M. Gortat (traveling),,42,74
281,3,4:27.0,,A. Burks makes 2-pt layup from 1 ft,42,76
282,3,4:18.0,Personal foul by A. Burks (drawn by M. Morris),,42,76
283,3,4:18.0,M. Morris makes free throw 1 of 2,,43,76
284,3,4:18.0,M. Morris makes free throw 2 of 2,,44,76
285,3,3:56.0,,D. Favors makes 2-pt jump shot from 6 ft (assist by A. Burks),44,78
286,3,3:41.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,47,78
287,3,3:26.0,,D. Mitchell makes 3-pt jump shot from 24 ft (assist by R. O'Neale),47,81
288,3,3:14.0,M. Morris makes 3-pt jump shot from 24 ft (assist by O. Porter),,50,81
289,3,2:46.0,,D. Mitchell misses 3-pt jump shot from 29 ft,50,81
290,3,2:46.0,Defensive rebound by M. Gortat,,50,81
291,3,2:33.0,O. Porter misses 2-pt jump shot from 23 ft,,50,81
292,3,2:31.0,,Defensive rebound by R. O'Neale,50,81
293,3,2:21.0,,A. Burks makes 2-pt jump shot from 9 ft,50,83
294,3,2:18.0,Washington full timeout,,50,83
295,3,2:18.0,J. Meeks enters the game for B. Beal,,50,83
296,3,2:18.0,K. Oubre enters the game for M. Morris,,50,83
297,3,2:18.0,M. Scott enters the game for M. Gortat,,50,83
298,3,2:18.0,J. Smith enters the game for O. Porter,,50,83
299,3,2:18.0,,T. Sefolosha enters the game for J. Jerebko,50,83
300,3,2:18.0,,R. Neto enters the game for D. Mitchell,50,83
301,3,1:54.0,M. Scott misses 3-pt jump shot from 25 ft,,50,83
302,3,1:50.0,,Defensive rebound by D. Favors,50,83
303,3,1:38.0,,Turnover by R. O'Neale (bad pass; steal by J. Smith),50,83
304,3,1:33.0,T. Satoranský misses 2-pt layup from 3 ft,,50,83
305,3,1:31.0,,Defensive rebound by R. Neto,50,83
306,3,1:27.0,Violation by J. Smith (kicked ball),,50,83
307,3,1:13.0,,R. O'Neale makes 3-pt jump shot from 25 ft,50,86
308,3,0:52.0,J. Smith misses 2-pt jump shot from 7 ft,,50,86
309,3,0:50.0,Offensive rebound by J. Smith,,50,86
310,3,0:49.0,J. Smith misses 2-pt hook shot from 4 ft,,50,86
311,3,0:49.0,,Defensive rebound by T. Sefolosha,50,86
312,3,0:40.0,,J. Jerebko enters the game for T. Sefolosha,50,86
313,3,0:38.0,,D. Favors misses 2-pt jump shot from 19 ft,50,86
314,3,0:35.0,Defensive rebound by K. Oubre,,50,86
315,3,0:30.0,J. Meeks misses 3-pt jump shot from 25 ft,,50,86
316,3,0:26.0,Offensive rebound by J. Smith,,50,86
317,3,0:25.0,J. Smith misses 2-pt layup from 3 ft,,50,86
318,3,0:25.0,,Defensive rebound by D. Favors,50,86
319,3,0:07.0,,Personal foul by J. Smith (drawn by A. Burks),50,86
320,3,0:05.0,,Personal foul by J. Smith (drawn by A. Burks),50,86
321,3,0:05.0,,A. Burks makes free throw 1 of 2,50,87
322,3,0:05.0,,A. Burks makes free throw 2 of 2,50,88
323,3,0:00.0,Shooting foul by D. Favors (drawn by T. Satoranský),,50,88
324,3,0:00.0,T. Satoranský makes free throw 1 of 2,,51,88
325,3,0:00.0,T. Satoranský makes free throw 2 of 2,,52,88
326,4,11:40.0,K. Oubre misses 3-pt jump shot from 23 ft,,52,88
327,4,11:37.0,,Defensive rebound by R. O'Neale,52,88
328,4,11:34.0,,A. Burks makes 2-pt layup from 2 ft (assist by R. O'Neale),52,90
329,4,11:34.0,,Shooting foul by J. Meeks (drawn by A. Burks),52,90
330,4,11:34.0,,A. Burks makes free throw 1 of 1,52,91
331,4,11:20.0,K. Oubre makes 2-pt jump shot from 7 ft,,54,91
332,4,11:03.0,,Personal foul by M. Scott (drawn by R. Gobert),54,91
333,4,10:56.0,,A. Burks misses 3-pt jump shot from 25 ft,54,91
334,4,10:52.0,Defensive rebound by T. Satoranský,,54,91
335,4,10:41.0,K. Oubre makes 2-pt jump shot from 10 ft,,56,91
336,4,10:31.0,,Shooting foul by M. Scott (drawn by A. Burks),56,91
337,4,10:31.0,,A. Burks makes free throw 1 of 2,56,92
338,4,10:31.0,,A. Burks makes free throw 2 of 2,56,93
339,4,10:09.0,T. Satoranský misses 3-pt jump shot from 24 ft,,56,93
340,4,10:07.0,,Defensive rebound by Team,56,93
341,4,9:53.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by R. Gobert),56,96
342,4,9:39.0,J. Meeks makes 2-pt jump shot from 7 ft,,58,96
343,4,9:23.0,,Turnover by R. Gobert (turnover),58,96
344,4,9:23.0,,R. Rubio enters the game for R. Neto,58,96
345,4,9:22.0,Washington full timeout,,58,96
346,4,9:22.0,C. McCullough enters the game for J. Smith,,58,96
347,4,9:11.0,Turnover by T. Satoranský (bad pass; steal by A. Burks),,58,96
348,4,8:58.0,,Personal foul by M. Scott (drawn by R. Gobert),58,96
349,4,8:53.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by R. Gobert),58,99
350,4,8:38.0,C. McCullough misses 2-pt jump shot from 18 ft,,58,99
351,4,8:34.0,,Defensive rebound by R. Gobert,58,99
352,4,8:16.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. O'Neale),58,102
353,4,7:53.0,Personal foul by R. Rubio (drawn by T. Satoranský),,58,102
354,4,7:53.0,,E. Udoh enters the game for R. Gobert,58,102
355,4,7:48.0,Shooting foul by A. Burks (drawn by K. Oubre),,58,102
356,4,7:48.0,K. Oubre makes free throw 1 of 2,,59,102
357,4,7:48.0,K. Oubre makes free throw 2 of 2,,60,102
358,4,7:35.0,,R. O'Neale misses 3-pt jump shot from 23 ft,60,102
359,4,7:30.0,Defensive rebound by C. McCullough,,60,102
360,4,7:27.0,T. Satoranský makes 2-pt dunk from 1 ft (assist by J. Meeks),,62,102
361,4,7:01.0,,R. O'Neale makes 3-pt jump shot from 26 ft (assist by A. Burks),62,105
362,4,6:43.0,K. Oubre misses 3-pt jump shot from 25 ft,,62,105
363,4,6:40.0,,Defensive rebound by R. O'Neale,62,105
364,4,6:22.0,,R. O'Neale makes 2-pt layup from 1 ft,62,107
365,4,6:11.0,Shooting foul by J. Jerebko (drawn by C. McCullough),,62,107
366,4,6:11.0,C. McCullough misses free throw 1 of 2,,62,107
367,4,6:11.0,Offensive rebound by Team,,62,107
368,4,6:11.0,,R. Neto enters the game for A. Burks,62,107
369,4,6:11.0,C. McCullough makes free throw 2 of 2,,63,107
370,4,5:59.0,,Turnover by J. Jerebko (bad pass; steal by T. Satoranský),63,107
371,4,5:51.0,Personal foul by R. Rubio (drawn by K. Oubre),,63,107
372,4,5:41.0,Turnover by K. Oubre (lost ball; steal by J. Jerebko),,63,107
373,4,5:35.0,,Turnover by R. Rubio (bad pass; steal by M. Scott),63,107
374,4,5:23.0,J. Meeks misses 2-pt jump shot from 13 ft,,63,107
375,4,5:18.0,,Defensive rebound by J. Jerebko,63,107
376,4,5:11.0,,J. Jerebko misses 3-pt jump shot from 24 ft,63,107
377,4,5:09.0,Defensive rebound by C. McCullough,,63,107
378,4,4:53.0,C. McCullough misses 2-pt jump shot from 8 ft,,63,107
379,4,4:46.0,,Defensive rebound by R. O'Neale,63,107
380,4,4:43.0,,E. Udoh makes 2-pt layup from 2 ft (assist by R. O'Neale),63,109
381,4,4:23.0,C. McCullough misses 3-pt jump shot from 26 ft,,63,109
382,4,4:23.0,,Defensive rebound by Team,63,109
383,4,4:23.0,,A. Burks enters the game for R. Rubio,63,109
384,4,4:02.0,,A. Burks misses 2-pt jump shot from 12 ft,63,109
385,4,3:57.0,Defensive rebound by J. Meeks,,63,109
386,4,3:46.0,J. Meeks misses 2-pt jump shot from 12 ft,,63,109
