,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
113,2,11:44.0,,Defensive rebound by Team,25,23
114,2,11:23.0,,D. Green misses 2-pt jump shot from 17 ft,25,23
115,2,11:21.0,Defensive rebound by D. Green,,25,23
116,2,11:10.0,T. Parker makes 2-pt jump shot from 19 ft (assist by D. Green),,27,23
117,2,11:08.0,,Golden State full timeout,27,23
118,2,10:51.0,,D. Green misses 3-pt jump shot from 23 ft,27,23
119,2,10:49.0,Defensive rebound by P. Gasol,,27,23
120,2,10:40.0,Personal foul by D. West (drawn by T. Parker),,27,23
121,2,10:33.0,T. Parker misses 3-pt jump shot from 24 ft,,27,23
122,2,10:31.0,,Defensive rebound by Q. Cook,27,23
123,2,10:22.0,,Shooting foul by D. Bertāns (drawn by D. Green),27,23
124,2,10:22.0,,D. Green makes free throw 1 of 2,27,24
125,2,10:22.0,,D. Green makes free throw 2 of 2,27,25
126,2,10:03.0,P. Gasol makes 2-pt jump shot from 11 ft,,29,25
127,2,9:52.0,,Q. Cook misses 2-pt jump shot from 16 ft,29,25
128,2,9:50.0,Defensive rebound by P. Gasol,,29,25
129,2,9:40.0,P. Gasol misses 2-pt hook shot from 7 ft,,29,25
130,2,9:38.0,,Defensive rebound by D. West,29,25
131,2,9:34.0,,K. Thompson misses 2-pt jump shot from 22 ft,29,25
132,2,9:32.0,Defensive rebound by T. Parker,,29,25
133,2,9:22.0,T. Parker misses 2-pt jump shot from 11 ft,,29,25
134,2,9:20.0,,Defensive rebound by D. West,29,25
135,2,9:08.0,,K. Thompson misses 2-pt jump shot from 4 ft,29,25
136,2,9:06.0,,Offensive rebound by S. Livingston,29,25
137,2,9:05.0,,Turnover by S. Livingston (out of bounds lost ball),29,25
138,2,9:05.0,P. Mills enters the game for T. Parker,,29,25
139,2,8:48.0,P. Mills misses 3-pt jump shot from 25 ft,,29,25
140,2,8:46.0,,Defensive rebound by D. West,29,25
141,2,8:38.0,,D. Green misses 2-pt layup from 3 ft (block by D. Green),29,25
142,2,8:38.0,R. Gay enters the game for D. Bertāns,,29,25
143,2,8:38.0,,Defensive rebound by Team,29,25
144,2,8:30.0,,Personal foul by D. Green (drawn by D. Green),29,25
145,2,8:24.0,,D. West makes 2-pt dunk at rim (assist by D. Green),29,27
146,2,8:09.0,P. Mills misses 3-pt jump shot from 25 ft,,29,27
147,2,8:07.0,,Defensive rebound by Team,29,27
148,2,7:53.0,,D. West makes 2-pt jump shot from 13 ft (assist by K. Thompson),29,29
149,2,7:27.0,P. Gasol makes 2-pt jump shot from 10 ft (assist by R. Gay),,31,29
150,2,7:15.0,,D. West makes 2-pt jump shot from 18 ft (assist by Q. Cook),31,31
151,2,6:54.0,Shooting foul by D. West (drawn by P. Gasol),,31,31
152,2,6:54.0,,J. McGee enters the game for D. West,31,31
153,2,6:54.0,,K. Durant enters the game for Q. Cook,31,31
154,2,6:54.0,,A. Iguodala enters the game for S. Livingston,31,31
155,2,6:54.0,L. Aldridge enters the game for B. Forbes,,31,31
156,2,6:54.0,P. Gasol makes free throw 1 of 2,,32,31
157,2,6:54.0,P. Gasol makes free throw 2 of 2,,33,31
158,2,6:33.0,,A. Iguodala misses 3-pt jump shot from 25 ft,33,31
159,2,6:31.0,Defensive rebound by L. Aldridge,,33,31
160,2,6:15.0,L. Aldridge makes 2-pt layup from 3 ft (assist by P. Gasol),,35,31
161,2,6:06.0,,K. Durant makes 2-pt layup from 2 ft,35,33
162,2,5:48.0,L. Aldridge misses 2-pt jump shot from 15 ft,,35,33
163,2,5:46.0,,Defensive rebound by K. Durant,35,33
164,2,5:41.0,,K. Durant makes 2-pt jump shot from 17 ft,35,35
165,2,5:40.0,San Antonio full timeout,,35,35
166,2,5:40.0,,N. Young enters the game for K. Thompson,35,35
167,2,5:28.0,Personal foul by A. Iguodala (drawn by L. Aldridge),,35,35
168,2,5:13.0,R. Gay makes 2-pt jump shot from 11 ft (assist by P. Gasol),,37,35
169,2,4:58.0,,Turnover by K. Durant (lost ball; steal by R. Gay),37,35
170,2,4:53.0,R. Gay makes 2-pt layup from 4 ft,,39,35
171,2,4:34.0,,K. Durant misses 3-pt jump shot from 26 ft,39,35
172,2,4:32.0,Defensive rebound by D. Green,,39,35
173,2,4:16.0,Shooting foul by K. Durant (drawn by P. Gasol),,39,35
174,2,4:16.0,P. Gasol makes free throw 1 of 2,,40,35
175,2,4:16.0,P. Gasol makes free throw 2 of 2,,41,35
176,2,4:00.0,,K. Durant makes 2-pt jump shot from 13 ft,41,37
177,2,3:40.0,Turnover by L. Aldridge (offensive goaltending),,41,37
178,2,3:40.0,M. Ginóbili enters the game for P. Gasol,,41,37
179,2,3:29.0,,Shooting foul by M. Ginóbili (drawn by K. Durant),41,37
180,2,3:29.0,,K. Durant makes free throw 1 of 2,41,38
181,2,3:29.0,,K. Thompson enters the game for N. Young,41,38
182,2,3:29.0,B. Forbes enters the game for D. Green,,41,38
183,2,3:29.0,,K. Durant makes free throw 2 of 2,41,39
184,2,3:21.0,,Violation by D. Green (kicked ball),41,39
185,2,3:21.0,D. Bertāns enters the game for B. Forbes,,41,39
186,2,3:08.0,L. Aldridge makes 2-pt hook shot from 10 ft (assist by M. Ginóbili),,43,39
187,2,2:52.0,,Personal foul by R. Gay (drawn by K. Durant),43,39
188,2,2:48.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Thompson),43,41
189,2,2:39.0,P. Mills makes 3-pt jump shot from 25 ft,,46,41
190,2,2:39.0,Shooting foul by J. McGee (drawn by P. Mills),,46,41
191,2,2:39.0,,K. Looney enters the game for J. McGee,46,41
192,2,2:39.0,P. Mills makes free throw 1 of 1,,47,41
193,2,2:29.0,,Personal foul by R. Gay (drawn by K. Durant),47,41
194,2,2:29.0,,K. Durant misses free throw 1 of 2,47,41
195,2,2:29.0,,Offensive rebound by Team,47,41
196,2,2:29.0,,K. Durant makes free throw 2 of 2,47,42
197,2,2:06.0,P. Mills misses 3-pt jump shot from 26 ft,,47,42
198,2,2:04.0,Offensive rebound by L. Aldridge,,47,42
199,2,1:57.0,D. Bertāns misses 3-pt jump shot from 27 ft,,47,42
200,2,1:55.0,Offensive rebound by R. Gay,,47,42
201,2,1:54.0,R. Gay makes 2-pt dunk from 2 ft,,49,42
202,2,1:47.0,,K. Durant misses 3-pt jump shot from 27 ft,49,42
203,2,1:45.0,Defensive rebound by L. Aldridge,,49,42
204,2,1:30.0,L. Aldridge misses 2-pt jump shot from 12 ft,,49,42
205,2,1:28.0,,Defensive rebound by A. Iguodala,49,42
206,2,1:18.0,,Turnover by A. Iguodala (lost ball; steal by R. Gay),49,42
207,2,1:01.0,P. Mills misses 2-pt layup from 4 ft,,49,42
208,2,0:58.0,,Defensive rebound by D. Green,49,42
209,2,0:56.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by D. Green),49,45
210,2,0:55.0,San Antonio full timeout,,49,45
211,2,0:34.0,L. Aldridge makes 2-pt hook shot from 5 ft (assist by P. Mills),,51,45
212,2,0:15.0,,Turnover by K. Looney (bad pass; steal by M. Ginóbili),51,45
213,2,0:15.0,Personal foul by A. Iguodala (drawn by M. Ginóbili),,51,45
214,2,0:15.0,M. Ginóbili makes free throw 1 of 2,,52,45
215,2,0:15.0,,N. Young enters the game for K. Looney,52,45
216,2,0:15.0,D. Green enters the game for R. Gay,,52,45
217,2,0:15.0,M. Ginóbili makes free throw 2 of 2,,53,45
218,2,0:02.0,,K. Thompson makes 2-pt jump shot from 14 ft,53,47
219,2,0:00.0,P. Mills misses 3-pt jump shot from 40 ft,,53,47
220,2,0:00.0,Offensive rebound by Team,,53,47
221,3,11:47.0,Turnover by P. Mills (bad pass),,53,47
222,3,11:35.0,,J. McGee makes 2-pt dunk from 1 ft (assist by K. Durant),53,49
223,3,11:22.0,Personal foul by J. McGee (drawn by D. Murray),,53,49
224,3,11:16.0,Turnover by P. Mills (bad pass; steal by J. McGee),,53,49
225,3,11:11.0,,Personal foul by P. Mills (drawn by K. Thompson),53,49
226,3,11:00.0,,Turnover by K. Thompson (bad pass; steal by R. Gay),53,49
227,3,10:52.0,D. Green misses 3-pt jump shot from 24 ft,,53,49
228,3,10:47.0,,Defensive rebound by J. McGee,53,49
229,3,10:40.0,,K. Durant makes 3-pt jump shot from 25 ft,53,52
230,3,10:26.0,R. Gay misses 2-pt jump shot from 6 ft,,53,52
231,3,10:25.0,,Defensive rebound by J. McGee,53,52
232,3,10:23.0,,Personal foul by R. Gay (drawn by J. McGee),53,52
233,3,10:12.0,,Personal foul by D. Green (drawn by K. Durant),53,52
234,3,9:58.0,,J. McGee misses 2-pt layup from 3 ft,53,52
235,3,9:55.0,Defensive rebound by D. Murray,,53,52
236,3,9:48.0,D. Murray misses 2-pt jump shot from 8 ft (block by A. Iguodala),,53,52
237,3,9:46.0,,Defensive rebound by A. Iguodala,53,52
238,3,9:40.0,,J. McGee makes 2-pt layup from 3 ft (assist by D. Green),53,54
239,3,9:20.0,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,56,54
240,3,9:08.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),56,57
241,3,8:50.0,R. Gay misses 3-pt jump shot from 25 ft,,56,57
242,3,8:48.0,,Defensive rebound by A. Iguodala,56,57
243,3,8:40.0,,D. Green misses 2-pt jump shot from 18 ft,56,57
244,3,8:35.0,Defensive rebound by L. Aldridge,,56,57
245,3,8:25.0,Turnover by D. Murray (step out of bounds),,56,57
246,3,8:05.0,,K. Thompson makes 2-pt layup from 2 ft,56,59
247,3,8:05.0,San Antonio full timeout,,56,59
248,3,8:05.0,M. Ginóbili enters the game for D. Murray,,56,59
249,3,7:42.0,D. Green misses 3-pt jump shot from 22 ft,,56,59
250,3,7:38.0,,Defensive rebound by A. Iguodala,56,59
251,3,7:35.0,,J. McGee makes 2-pt dunk from 1 ft (assist by A. Iguodala),56,61
252,3,7:18.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,56,61
253,3,7:16.0,Offensive rebound by R. Gay,,56,61
254,3,7:14.0,R. Gay makes 2-pt dunk from 1 ft,,58,61
255,3,6:53.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),58,64
256,3,6:38.0,Turnover by R. Gay (lost ball; steal by D. Green),,58,64
257,3,6:36.0,,Shooting foul by P. Mills (drawn by K. Durant),58,64
258,3,6:36.0,,K. Durant makes free throw 1 of 2,58,65
259,3,6:36.0,D. Bertāns enters the game for D. Green,,58,65
260,3,6:36.0,,K. Durant makes free throw 2 of 2,58,66
261,3,6:20.0,Shooting foul by D. Green (drawn by L. Aldridge),,58,66
262,3,6:20.0,L. Aldridge makes free throw 1 of 2,,59,66
263,3,6:20.0,L. Aldridge makes free throw 2 of 2,,60,66
264,3,6:10.0,,K. Thompson misses 3-pt jump shot from 26 ft,60,66
265,3,6:08.0,Defensive rebound by L. Aldridge,,60,66
266,3,5:52.0,L. Aldridge makes 2-pt hook shot from 6 ft,,62,66
267,3,5:33.0,,K. Thompson misses 2-pt jump shot from 11 ft,62,66
268,3,5:31.0,Defensive rebound by L. Aldridge,,62,66
269,3,5:24.0,Shooting foul by K. Durant (drawn by L. Aldridge),,62,66
270,3,5:24.0,L. Aldridge makes free throw 1 of 2,,63,66
271,3,5:24.0,,K. Looney enters the game for J. McGee,63,66
272,3,5:24.0,L. Aldridge makes free throw 2 of 2,,64,66
273,3,5:04.0,,K. Durant misses 2-pt jump shot from 10 ft (block by R. Gay),64,66
274,3,5:01.0,Defensive rebound by P. Mills,,64,66
275,3,4:57.0,R. Gay misses 3-pt jump shot from 24 ft,,64,66
276,3,4:55.0,Offensive rebound by D. Bertāns,,64,66
277,3,4:47.0,L. Aldridge misses 2-pt layup from 3 ft,,64,66
278,3,4:46.0,Offensive rebound by L. Aldridge,,64,66
279,3,4:44.0,L. Aldridge makes 2-pt layup at rim,,66,66
280,3,4:44.0,Shooting foul by K. Durant (drawn by L. Aldridge),,66,66
281,3,4:44.0,L. Aldridge makes free throw 1 of 1,,67,66
282,3,4:40.0,,Golden State full timeout,67,66
283,3,4:30.0,,K. Thompson misses 2-pt jump shot from 13 ft,67,66
284,3,4:25.0,Defensive rebound by M. Ginóbili,,67,66
285,3,4:17.0,L. Aldridge misses 2-pt jump shot from 11 ft,,67,66
286,3,4:13.0,,Defensive rebound by K. Durant,67,66
287,3,4:11.0,,Shooting foul by P. Mills (drawn by D. Green),67,66
288,3,4:11.0,,D. Green makes free throw 1 of 2,67,67
289,3,4:11.0,,S. Livingston enters the game for A. Iguodala,67,67
290,3,4:11.0,B. Forbes enters the game for P. Mills,,67,67
291,3,4:11.0,P. Gasol enters the game for D. Bertāns,,67,67
292,3,4:11.0,,D. Green makes free throw 2 of 2,67,68
293,3,3:55.0,B. Forbes misses 2-pt jump shot from 18 ft,,67,68
294,3,3:51.0,,Defensive rebound by K. Durant,67,68
295,3,3:42.0,,K. Durant makes 3-pt jump shot from 27 ft,67,71
296,3,3:25.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,67,71
297,3,3:21.0,,Defensive rebound by D. Green,67,71
298,3,3:10.0,,S. Livingston misses 2-pt jump shot from 13 ft,67,71
299,3,3:05.0,Defensive rebound by P. Gasol,,67,71
300,3,2:50.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,67,71
301,3,2:49.0,Offensive rebound by R. Gay,,67,71
302,3,2:49.0,R. Gay misses 2-pt dunk at rim,,67,71
303,3,2:49.0,,Defensive rebound by Team,67,71
304,3,2:49.0,,Q. Cook enters the game for K. Thompson,67,71
305,3,2:49.0,,D. West enters the game for D. Green,67,71
306,3,2:41.0,,K. Durant makes 3-pt jump shot from 28 ft,67,74
307,3,2:18.0,Shooting foul by K. Looney (drawn by L. Aldridge),,67,74
308,3,2:18.0,L. Aldridge makes free throw 1 of 2,,68,74
309,3,2:18.0,L. Aldridge makes free throw 2 of 2,,69,74
310,3,2:05.0,,Turnover by K. Durant (lost ball; steal by M. Ginóbili),69,74
311,3,2:00.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by R. Gay),,71,74
312,3,1:49.0,,Personal foul by P. Gasol (drawn by D. West),71,74
313,3,1:49.0,,D. West makes free throw 1 of 2,71,75
314,3,1:49.0,K. Anderson enters the game for R. Gay,,71,75
315,3,1:49.0,,D. West makes free throw 2 of 2,71,76
316,3,1:30.0,L. Aldridge misses 2-pt jump shot from 14 ft,,71,76
317,3,1:26.0,,Defensive rebound by K. Durant,71,76
318,3,1:10.0,,K. Looney makes 2-pt layup from 2 ft (assist by D. West),71,78
319,3,0:53.0,M. Ginóbili makes 2-pt layup from 2 ft,,73,78
320,3,0:46.0,,S. Livingston misses 2-pt jump shot from 6 ft,73,78
321,3,0:43.0,Defensive rebound by L. Aldridge,,73,78
322,3,0:34.0,L. Aldridge misses 2-pt layup from 6 ft (block by D. West),,73,78
323,3,0:28.0,,Defensive rebound by D. West,73,78
324,3,0:12.0,,Q. Cook misses 3-pt jump shot from 27 ft,73,78
325,3,0:10.0,,Offensive rebound by Team,73,78
326,3,0:10.0,Loose ball foul by P. Gasol (drawn by D. West),,73,78
327,3,0:10.0,,D. West makes free throw 1 of 2,73,79
328,3,0:10.0,,K. Thompson enters the game for K. Durant,73,79
329,3,0:10.0,D. Green enters the game for K. Anderson,,73,79
330,3,0:10.0,,D. West makes free throw 2 of 2,73,80
331,3,0:01.0,P. Gasol makes 2-pt hook shot from 4 ft (assist by M. Ginóbili),,75,80
332,3,0:00.0,,Q. Cook misses 3-pt jump shot from 52 ft,75,80
333,3,0:00.0,,Offensive rebound by Team,75,80
334,4,11:43.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),75,82
335,4,11:30.0,Shooting foul by K. Thompson (drawn by P. Gasol),,75,82
336,4,11:30.0,P. Gasol makes free throw 1 of 2,,76,82
337,4,11:30.0,P. Gasol makes free throw 2 of 2,,77,82
338,4,11:29.0,,Personal foul by B. Forbes (drawn by K. Thompson),77,82
339,4,11:29.0,,K. Thompson makes clear path free throw 1 of 2,77,83
340,4,11:29.0,,K. Thompson makes clear path free throw 2 of 2,77,84
341,4,11:24.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by S. Livingston),77,86
342,4,11:04.0,Turnover by T. Parker (bad pass; steal by D. Green),,77,86
343,4,10:46.0,,K. Thompson misses 3-pt jump shot from 22 ft,77,86
344,4,10:44.0,,Offensive rebound by S. Livingston,77,86
345,4,10:32.0,,Personal foul by T. Parker (drawn by S. Livingston),77,86
346,4,10:26.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. West),77,88
347,4,10:24.0,San Antonio full timeout,,77,88
348,4,10:24.0,P. Mills enters the game for B. Forbes,,77,88
349,4,10:24.0,R. Gay enters the game for P. Gasol,,77,88
350,4,10:24.0,L. Aldridge enters the game for T. Parker,,77,88
351,4,10:07.0,L. Aldridge misses 2-pt jump shot from 13 ft,,77,88
352,4,10:05.0,,Defensive rebound by D. Green,77,88
353,4,9:59.0,,Golden State full timeout,77,88
354,4,9:59.0,,K. Durant enters the game for D. West,77,88
355,4,9:49.0,,K. Durant misses 3-pt jump shot from 26 ft,77,88
356,4,9:47.0,Defensive rebound by Team,,77,88
357,4,9:24.0,P. Mills makes 2-pt jump shot from 18 ft,,79,88
358,4,9:00.0,,D. Green makes 3-pt jump shot from 26 ft (assist by K. Durant),79,91
359,4,8:48.0,Personal foul by K. Durant (drawn by R. Gay),,79,91
360,4,8:40.0,L. Aldridge misses 2-pt jump shot from 6 ft,,79,91
361,4,8:36.0,,Defensive rebound by D. Green,79,91
362,4,8:32.0,,Q. Cook makes 3-pt jump shot from 22 ft (assist by K. Thompson),79,94
363,4,8:07.0,D. Bertāns misses 2-pt layup from 3 ft,,79,94
364,4,8:05.0,Offensive rebound by L. Aldridge,,79,94
365,4,8:03.0,L. Aldridge makes 2-pt layup at rim,,81,94
366,4,7:48.0,,Turnover by S. Livingston (turnover),81,94
367,4,7:48.0,M. Ginóbili enters the game for D. Green,,81,94
368,4,7:29.0,P. Mills makes 2-pt jump shot from 20 ft (assist by R. Gay),,83,94
369,4,7:21.0,,Golden State full timeout,83,94
370,4,7:21.0,,A. Iguodala enters the game for S. Livingston,83,94
371,4,7:05.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by A. Iguodala),83,96
372,4,6:38.0,M. Ginóbili makes 2-pt jump shot from 9 ft,,85,96
373,4,6:22.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by D. Green),85,98
374,4,6:11.0,P. Mills makes 2-pt layup from 3 ft,,87,98
375,4,5:49.0,,D. Green misses 2-pt jump shot from 17 ft,87,98
376,4,5:47.0,,Offensive rebound by Q. Cook,87,98
377,4,5:45.0,,Q. Cook misses 2-pt layup from 3 ft,87,98
378,4,5:43.0,Defensive rebound by D. Bertāns,,87,98
379,4,5:33.0,L. Aldridge makes 2-pt hook shot from 3 ft (assist by P. Mills),,89,98
380,4,5:24.0,,Golden State full timeout,89,98
381,4,5:24.0,,K. Looney enters the game for Q. Cook,89,98
382,4,5:15.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),89,101
383,4,5:06.0,D. Bertāns misses 3-pt jump shot from 23 ft (block by K. Durant),,89,101
384,4,5:04.0,Offensive rebound by Team,,89,101
385,4,4:59.0,Personal foul by D. Green (drawn by L. Aldridge),,89,101
386,4,4:50.0,Turnover by L. Aldridge (traveling),,89,101
