,QUARTER,TIME_REMAINING,DETROIT_ACTION,MINNESOTA_ACTION,DETROIT_SCORE,MINNESOTA_SCORE
56,1,4:34.0,,J. Butler misses 3-pt jump shot from 24 ft,8,17
57,1,4:29.0,Defensive rebound by T. Harris,,8,17
58,1,4:24.0,S. Johnson misses 2-pt jump shot from 22 ft,,8,17
59,1,4:22.0,Offensive rebound by Team,,8,17
60,1,4:22.0,,Loose ball foul by J. Teague (drawn by A. Drummond),8,17
61,1,4:22.0,I. Smith enters the game for R. Jackson,,8,17
62,1,4:08.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by I. Smith),,10,17
63,1,3:46.0,,A. Wiggins misses 2-pt jump shot from 17 ft,10,17
64,1,3:45.0,Defensive rebound by T. Harris,,10,17
65,1,3:29.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Smith),,12,17
66,1,3:16.0,,Personal foul by S. Johnson (drawn by J. Butler),12,17
67,1,3:16.0,,G. Dieng enters the game for K. Towns,12,17
68,1,3:09.0,,T. Gibson misses 2-pt jump shot from 15 ft,12,17
69,1,3:09.0,Defensive rebound by S. Johnson,,12,17
70,1,3:02.0,T. Harris makes 2-pt layup from 1 ft (assist by S. Johnson),,14,17
71,1,2:41.0,,G. Dieng misses 2-pt jump shot from 11 ft,14,17
72,1,2:40.0,Defensive rebound by A. Drummond,,14,17
73,1,2:28.0,A. Bradley makes 2-pt layup from 1 ft (assist by A. Drummond),,16,17
74,1,2:20.0,,Minnesota full timeout,16,17
75,1,2:20.0,E. Moreland enters the game for A. Drummond,,16,17
76,1,2:20.0,,N. Bjelica enters the game for J. Butler,16,17
77,1,2:20.0,,J. Crawford enters the game for T. Gibson,16,17
78,1,2:11.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by G. Dieng),16,19
79,1,1:47.0,A. Bradley misses 2-pt jump shot from 15 ft (block by A. Wiggins),,16,19
80,1,1:46.0,Offensive rebound by T. Harris,,16,19
81,1,1:41.0,T. Harris misses 2-pt jump shot from 8 ft,,16,19
82,1,1:41.0,,Defensive rebound by G. Dieng,16,19
83,1,1:33.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by J. Teague),16,22
84,1,1:11.0,I. Smith makes 3-pt jump shot from 22 ft (assist by T. Harris),,19,22
85,1,0:49.0,,Turnover by G. Dieng (turnover),19,22
86,1,0:49.0,L. Galloway enters the game for A. Bradley,,19,22
87,1,0:49.0,A. Tolliver enters the game for T. Harris,,19,22
88,1,0:31.0,S. Johnson makes 3-pt jump shot from 26 ft (assist by L. Galloway),,22,22
89,1,0:17.0,,Personal foul by A. Tolliver (drawn by J. Crawford),22,22
90,1,0:17.0,,T. Jones enters the game for J. Teague,22,22
91,1,0:05.0,,J. Crawford makes 2-pt jump shot from 21 ft,22,24
92,1,0:03.0,Personal take foul by T. Jones (drawn by I. Smith),,22,24
93,1,0:01.0,Turnover by I. Smith (lost ball; steal by T. Jones),,22,24
94,2,11:48.0,,Turnover by G. Dieng (bad pass),22,24
95,2,11:38.0,L. Galloway misses 3-pt jump shot from 26 ft,,22,24
96,2,11:35.0,,Defensive rebound by G. Dieng,22,24
97,2,11:18.0,,Turnover by J. Crawford (bad pass; steal by L. Galloway),22,24
98,2,11:14.0,S. Johnson makes 2-pt layup from 1 ft (assist by L. Galloway),,24,24
99,2,11:01.0,,Shooting foul by I. Smith (drawn by G. Dieng),24,24
100,2,11:01.0,,G. Dieng misses free throw 1 of 2,24,24
101,2,11:01.0,,Offensive rebound by Team,24,24
102,2,11:01.0,L. Kennard enters the game for S. Johnson,,24,24
103,2,11:01.0,,G. Dieng makes free throw 2 of 2,24,25
104,2,10:50.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),,27,25
105,2,10:38.0,,Personal foul by A. Tolliver (drawn by G. Dieng),27,25
106,2,10:29.0,,J. Crawford makes 2-pt jump shot from 17 ft (assist by T. Jones),27,27
107,2,10:17.0,A. Tolliver misses 3-pt jump shot from 26 ft,,27,27
108,2,10:12.0,,Defensive rebound by G. Dieng,27,27
109,2,10:09.0,,Turnover by J. Crawford (bad pass),27,27
110,2,9:55.0,Shooting foul by S. Muhammad (drawn by L. Kennard),,27,27
111,2,9:55.0,L. Kennard makes free throw 1 of 2,,28,27
112,2,9:55.0,L. Kennard makes free throw 2 of 2,,29,27
113,2,9:46.0,,S. Muhammad misses 2-pt jump shot from 9 ft,29,27
114,2,9:44.0,Defensive rebound by L. Kennard,,29,27
115,2,9:31.0,A. Tolliver makes 2-pt jump shot from 11 ft (assist by E. Moreland),,31,27
116,2,9:17.0,,J. Crawford misses 3-pt jump shot from 25 ft,31,27
117,2,9:14.0,Defensive rebound by L. Galloway,,31,27
118,2,9:11.0,Shooting foul by T. Jones (drawn by A. Tolliver),,31,27
119,2,9:11.0,A. Tolliver makes free throw 1 of 3,,32,27
120,2,9:11.0,A. Tolliver misses free throw 2 of 3,,32,27
121,2,9:11.0,Offensive rebound by Team,,32,27
122,2,9:11.0,,J. Butler enters the game for G. Dieng,32,27
123,2,9:11.0,,K. Towns enters the game for N. Bjelica,32,27
124,2,9:11.0,A. Bradley enters the game for L. Galloway,,32,27
125,2,9:11.0,A. Tolliver makes free throw 3 of 3,,33,27
126,2,8:50.0,,J. Crawford misses 3-pt jump shot from 24 ft,33,27
127,2,8:47.0,Defensive rebound by E. Moreland,,33,27
128,2,8:44.0,Offensive foul by A. Tolliver (drawn by J. Crawford),,33,27
129,2,8:44.0,Turnover by A. Tolliver (offensive foul),,33,27
130,2,8:44.0,T. Harris enters the game for A. Tolliver,,33,27
131,2,8:31.0,,J. Crawford makes 2-pt jump shot from 11 ft (assist by T. Jones),33,29
132,2,8:14.0,I. Smith makes 2-pt jump shot from 10 ft,,35,29
133,2,7:58.0,,J. Crawford misses 3-pt jump shot from 25 ft,35,29
134,2,7:55.0,Defensive rebound by Team,,35,29
135,2,7:55.0,A. Drummond enters the game for E. Moreland,,35,29
136,2,7:48.0,Personal foul by S. Muhammad (drawn by L. Kennard),,35,29
137,2,7:48.0,,T. Gibson enters the game for J. Crawford,35,29
138,2,7:48.0,,A. Wiggins enters the game for S. Muhammad,35,29
139,2,7:42.0,A. Bradley misses 2-pt jump shot from 19 ft,,35,29
140,2,7:37.0,,Defensive rebound by J. Butler,35,29
141,2,7:26.0,,T. Gibson makes 2-pt layup from 1 ft (assist by K. Towns),35,31
142,2,7:12.0,I. Smith misses 2-pt jump shot from 15 ft (block by A. Wiggins),,35,31
143,2,7:11.0,Offensive rebound by Team,,35,31
144,2,7:11.0,,J. Teague enters the game for T. Jones,35,31
145,2,7:11.0,R. Jackson enters the game for L. Kennard,,35,31
146,2,7:11.0,S. Johnson enters the game for I. Smith,,35,31
147,2,7:07.0,A. Bradley makes 2-pt layup from 2 ft (assist by R. Jackson),,37,31
148,2,6:53.0,,Shooting foul by A. Bradley (drawn by J. Teague),37,31
149,2,6:53.0,,Minnesota full timeout,37,31
150,2,6:53.0,,J. Teague misses free throw 1 of 2,37,31
151,2,6:53.0,,Offensive rebound by Team,37,31
152,2,6:53.0,,J. Teague makes free throw 2 of 2,37,32
153,2,6:41.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,39,32
154,2,6:24.0,,J. Butler misses 2-pt layup from 1 ft,39,32
155,2,6:24.0,,Offensive rebound by T. Gibson,39,32
156,2,6:18.0,,T. Gibson makes 2-pt layup at rim,39,34
157,2,6:07.0,R. Jackson misses 2-pt jump shot from 5 ft,,39,34
158,2,6:04.0,,Defensive rebound by Team,39,34
159,2,5:53.0,,J. Teague makes 2-pt layup from 1 ft,39,36
160,2,5:43.0,Detroit full timeout,,39,36
161,2,5:28.0,A. Drummond misses 2-pt layup from 2 ft,,39,36
162,2,5:24.0,,Defensive rebound by T. Gibson,39,36
163,2,5:22.0,,J. Butler misses 2-pt layup from 4 ft,39,36
164,2,5:21.0,,Offensive rebound by Team,39,36
165,2,5:12.0,,T. Gibson makes 2-pt jump shot from 7 ft (assist by J. Teague),39,38
166,2,4:59.0,S. Johnson misses 3-pt jump shot from 24 ft,,39,38
167,2,4:59.0,,Defensive rebound by J. Butler,39,38
168,2,4:54.0,,Personal foul by R. Jackson (drawn by J. Butler),39,38
169,2,4:46.0,,K. Towns misses 2-pt jump shot from 11 ft,39,38
170,2,4:39.0,,Offensive rebound by T. Gibson,39,38
171,2,4:39.0,,T. Gibson makes 2-pt layup at rim,39,40
172,2,4:28.0,A. Drummond makes 2-pt layup at rim (assist by A. Bradley),,41,40
173,2,4:13.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Butler),41,42
174,2,4:13.0,,Shooting foul by A. Bradley (drawn by A. Wiggins),41,42
175,2,4:13.0,R. Bullock enters the game for A. Bradley,,41,42
176,2,4:13.0,,A. Wiggins makes free throw 1 of 1,41,43
177,2,3:59.0,Turnover by A. Drummond (lost ball; steal by A. Wiggins),,41,43
178,2,3:52.0,,J. Butler misses 3-pt jump shot from 23 ft,41,43
179,2,3:47.0,Defensive rebound by S. Johnson,,41,43
180,2,3:41.0,Turnover by R. Jackson (lost ball; steal by T. Gibson),,41,43
181,2,3:32.0,,K. Towns makes 2-pt jump shot from 17 ft (assist by J. Teague),41,45
182,2,3:16.0,T. Harris misses 3-pt jump shot from 26 ft,,41,45
183,2,3:10.0,Offensive rebound by A. Drummond,,41,45
184,2,3:10.0,A. Drummond makes 2-pt layup at rim,,43,45
185,2,3:00.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),43,47
186,2,2:41.0,R. Jackson misses 2-pt jump shot from 8 ft,,43,47
187,2,2:39.0,,Defensive rebound by J. Butler,43,47
188,2,2:26.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Teague),43,49
189,2,2:20.0,Detroit full timeout,,43,49
190,2,2:20.0,E. Moreland enters the game for A. Drummond,,43,49
191,2,2:08.0,R. Bullock misses 3-pt jump shot from 24 ft,,43,49
192,2,2:04.0,,Defensive rebound by A. Wiggins,43,49
193,2,1:55.0,,Turnover by J. Teague (lost ball; steal by S. Johnson),43,49
194,2,1:49.0,T. Harris makes 2-pt layup from 1 ft (assist by R. Jackson),,45,49
195,2,1:37.0,,Personal foul by R. Bullock (drawn by J. Butler),45,49
196,2,1:37.0,,J. Butler makes free throw 1 of 2,45,50
197,2,1:37.0,,J. Butler makes free throw 2 of 2,45,51
198,2,1:13.0,S. Johnson makes 2-pt jump shot from 11 ft,,47,51
199,2,0:50.0,,K. Towns misses 3-pt jump shot from 26 ft,47,51
200,2,0:49.0,,Offensive rebound by Team,47,51
201,2,0:49.0,,Turnover by Team (shot clock),47,51
202,2,0:38.0,R. Jackson makes 2-pt layup at rim,,49,51
203,2,0:28.0,,J. Teague misses 2-pt layup from 3 ft,49,51
204,2,0:28.0,Defensive rebound by T. Harris,,49,51
205,2,0:10.0,R. Jackson misses 2-pt jump shot from 7 ft,,49,51
206,2,0:09.0,,Defensive rebound by K. Towns,49,51
207,2,0:00.0,,J. Butler makes 2-pt jump shot from 15 ft,49,53
208,2,0:00.0,S. Johnson misses 3-pt jump shot from 59 ft,,49,53
209,2,0:00.0,Offensive rebound by Team,,49,53
210,3,11:50.0,,K. Towns misses 2-pt jump shot from 18 ft,49,53
211,3,11:46.0,Defensive rebound by T. Harris,,49,53
212,3,11:39.0,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,52,53
213,3,11:16.0,,Turnover by J. Teague (lost ball; steal by T. Harris),52,53
214,3,11:10.0,Turnover by A. Drummond (traveling),,52,53
215,3,10:48.0,,T. Gibson misses 2-pt jump shot from 6 ft,52,53
216,3,10:44.0,Defensive rebound by A. Bradley,,52,53
217,3,10:40.0,T. Harris misses 3-pt jump shot from 25 ft,,52,53
218,3,10:37.0,Offensive rebound by A. Drummond,,52,53
219,3,10:37.0,A. Drummond makes 2-pt layup at rim,,54,53
220,3,10:37.0,Shooting foul by T. Gibson (drawn by A. Drummond),,54,53
221,3,10:37.0,A. Drummond makes free throw 1 of 1,,55,53
222,3,10:23.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Wiggins),55,55
223,3,10:08.0,Personal foul by T. Gibson (drawn by A. Drummond),,55,55
224,3,10:00.0,S. Johnson misses 3-pt jump shot from 24 ft,,55,55
225,3,9:56.0,,Defensive rebound by K. Towns,55,55
226,3,9:48.0,,J. Butler makes 2-pt layup from 5 ft,55,57
227,3,9:37.0,Personal foul by J. Teague (drawn by R. Jackson),,55,57
228,3,9:29.0,Turnover by R. Jackson (bad pass; steal by J. Butler),,55,57
229,3,9:18.0,,Turnover by A. Wiggins (bad pass; steal by A. Bradley),55,57
230,3,9:14.0,A. Bradley misses 2-pt layup from 1 ft,,55,57
231,3,9:09.0,Offensive rebound by A. Drummond,,55,57
232,3,9:09.0,A. Drummond misses 2-pt dunk at rim,,55,57
233,3,9:08.0,,Defensive rebound by J. Butler,55,57
234,3,9:07.0,,Turnover by J. Butler (lost ball; steal by A. Bradley),55,57
235,3,9:05.0,Shooting foul by T. Gibson (drawn by T. Harris),,55,57
236,3,9:05.0,T. Harris makes free throw 1 of 2,,56,57
237,3,9:05.0,,N. Bjelica enters the game for T. Gibson,56,57
238,3,9:05.0,T. Harris makes free throw 2 of 2,,57,57
239,3,8:53.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Teague),57,60
240,3,8:39.0,Turnover by A. Bradley (bad pass),,57,60
241,3,8:27.0,,A. Wiggins makes 2-pt layup at rim (assist by J. Teague),57,62
242,3,8:27.0,,Shooting foul by A. Drummond (drawn by A. Wiggins),57,62
243,3,8:27.0,,A. Wiggins misses free throw 1 of 1,57,62
244,3,8:24.0,Defensive rebound by A. Drummond,,57,62
245,3,8:18.0,R. Jackson makes 2-pt layup from 1 ft,,59,62
246,3,7:59.0,Offensive charge foul by J. Butler (drawn by A. Bradley),,59,62
247,3,7:59.0,,Turnover by J. Butler (offensive foul),59,62
248,3,7:47.0,T. Harris makes 2-pt jump shot from 3 ft (assist by A. Drummond),,61,62
249,3,7:47.0,Shooting foul by N. Bjelica (drawn by T. Harris),,61,62
250,3,7:47.0,T. Harris misses free throw 1 of 1,,61,62
251,3,7:45.0,,Defensive rebound by K. Towns,61,62
252,3,7:31.0,,J. Teague misses 3-pt jump shot from 24 ft,61,62
253,3,7:28.0,,Offensive rebound by N. Bjelica,61,62
254,3,7:21.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Teague),61,65
255,3,7:04.0,Turnover by A. Drummond (bad pass),,61,65
256,3,6:52.0,,J. Butler makes 3-pt jump shot from 22 ft (assist by N. Bjelica),61,68
257,3,6:50.0,Detroit full timeout,,61,68
258,3,6:40.0,Turnover by A. Bradley (out of bounds lost ball),,61,68
259,3,6:31.0,,Shooting foul by A. Drummond (drawn by K. Towns),61,68
260,3,6:31.0,,K. Towns makes free throw 1 of 2,61,69
261,3,6:31.0,,K. Towns makes free throw 2 of 2,61,70
262,3,6:19.0,A. Bradley misses 2-pt jump shot from 19 ft,,61,70
263,3,6:16.0,Offensive rebound by A. Drummond,,61,70
264,3,6:14.0,A. Drummond misses 2-pt layup from 2 ft,,61,70
265,3,6:14.0,Offensive rebound by A. Drummond,,61,70
266,3,6:11.0,Turnover by A. Drummond (lost ball; steal by J. Butler),,61,70
267,3,6:02.0,,Turnover by J. Teague (bad pass; steal by T. Harris),61,70
268,3,5:58.0,Shooting foul by A. Wiggins (drawn by S. Johnson),,61,70
269,3,5:58.0,E. Moreland enters the game for A. Drummond,,61,70
270,3,5:58.0,S. Johnson makes free throw 1 of 2,,62,70
271,3,5:58.0,S. Johnson misses free throw 2 of 2,,62,70
272,3,5:56.0,,Defensive rebound by N. Bjelica,62,70
273,3,5:44.0,,A. Wiggins misses 2-pt jump shot from 21 ft,62,70
274,3,5:40.0,Defensive rebound by T. Harris,,62,70
275,3,5:29.0,R. Jackson misses 3-pt jump shot from 24 ft,,62,70
276,3,5:24.0,,Defensive rebound by J. Teague,62,70
277,3,5:19.0,,A. Wiggins misses 3-pt jump shot from 26 ft,62,70
278,3,5:16.0,Defensive rebound by T. Harris,,62,70
279,3,5:08.0,S. Johnson misses 3-pt jump shot from 24 ft,,62,70
280,3,5:05.0,,Defensive rebound by J. Teague,62,70
281,3,4:50.0,,Turnover by A. Wiggins (lost ball; steal by A. Bradley),62,70
282,3,4:41.0,A. Bradley misses 3-pt jump shot from 23 ft,,62,70
283,3,4:38.0,,Defensive rebound by J. Butler,62,70
284,3,4:21.0,,Turnover by J. Teague (bad pass),62,70
285,3,4:21.0,I. Smith enters the game for R. Jackson,,62,70
286,3,4:07.0,T. Harris misses 2-pt jump shot from 9 ft,,62,70
287,3,4:07.0,,Defensive rebound by Team,62,70
288,3,4:07.0,Loose ball foul by E. Moreland (drawn by N. Bjelica),,62,70
289,3,3:59.0,,J. Butler makes 2-pt layup from 1 ft,62,72
290,3,3:59.0,,Shooting foul by E. Moreland (drawn by J. Butler),62,72
291,3,3:59.0,L. Kennard enters the game for A. Bradley,,62,72
292,3,3:59.0,,J. Butler misses free throw 1 of 1,62,72
293,3,3:57.0,Defensive rebound by E. Moreland,,62,72
294,3,3:38.0,S. Johnson misses 2-pt layup from 5 ft (block by A. Wiggins),,62,72
295,3,3:34.0,Offensive rebound by S. Johnson,,62,72
296,3,3:33.0,S. Johnson makes 2-pt layup from 1 ft,,64,72
297,3,3:18.0,,N. Bjelica makes 2-pt hook shot from 5 ft,64,74
298,3,3:01.0,T. Harris makes 3-pt jump shot from 24 ft,,67,74
299,3,2:39.0,,A. Wiggins makes 2-pt layup at rim (assist by J. Butler),67,76
300,3,2:17.0,S. Johnson misses 3-pt jump shot from 26 ft,,67,76
301,3,2:16.0,,Defensive rebound by K. Towns,67,76
302,3,1:56.0,,Turnover by N. Bjelica (lost ball; steal by L. Kennard),67,76
303,3,1:49.0,T. Harris makes 2-pt dunk from 1 ft (assist by I. Smith),,69,76
304,3,1:33.0,,Minnesota full timeout,69,76
305,3,1:33.0,,G. Dieng enters the game for K. Towns,69,76
306,3,1:33.0,A. Tolliver enters the game for T. Harris,,69,76
307,3,1:25.0,,J. Butler makes 2-pt jump shot from 16 ft,69,78
308,3,1:03.0,Turnover by S. Johnson (bad pass; steal by G. Dieng),,69,78
309,3,0:59.0,,G. Dieng misses 2-pt layup from 1 ft,69,78
310,3,0:56.0,,Offensive rebound by J. Butler,69,78
311,3,0:54.0,,N. Bjelica misses 3-pt jump shot from 26 ft,69,78
312,3,0:54.0,Defensive rebound by E. Moreland,,69,78
313,3,0:51.0,Turnover by I. Smith (traveling),,69,78
314,3,0:35.0,,J. Teague misses 3-pt jump shot from 23 ft,69,78
315,3,0:33.0,Defensive rebound by Team,,69,78
316,3,0:22.0,Turnover by L. Kennard (bad pass; steal by A. Wiggins),,69,78
317,3,0:19.0,,A. Wiggins makes 2-pt layup at rim,69,80
318,3,0:00.0,I. Smith makes 2-pt jump shot from 19 ft,,71,80
319,4,11:49.0,L. Kennard misses 2-pt jump shot from 22 ft,,71,80
320,4,11:46.0,Offensive rebound by A. Drummond,,71,80
321,4,11:46.0,Personal foul by S. Muhammad (drawn by A. Drummond),,71,80
322,4,11:46.0,,T. Gibson enters the game for N. Bjelica,71,80
323,4,11:37.0,A. Drummond makes 2-pt jump shot from 7 ft (assist by A. Tolliver),,73,80
324,4,11:27.0,,Personal foul by S. Johnson (drawn by J. Butler),73,80
325,4,11:13.0,,Turnover by T. Gibson (step out of bounds),73,80
326,4,10:59.0,A. Drummond misses 2-pt layup from 4 ft,,73,80
327,4,10:55.0,,Defensive rebound by G. Dieng,73,80
328,4,10:50.0,,S. Muhammad makes 2-pt jump shot from 6 ft (assist by T. Jones),73,82
329,4,10:34.0,S. Johnson misses 2-pt jump shot from 16 ft,,73,82
330,4,10:30.0,,Defensive rebound by T. Jones,73,82
331,4,10:17.0,,S. Muhammad misses 2-pt jump shot from 9 ft,73,82
332,4,10:15.0,Defensive rebound by A. Drummond,,73,82
333,4,10:00.0,Turnover by L. Kennard (lost ball; steal by J. Butler),,73,82
334,4,9:57.0,,Shooting foul by I. Smith (drawn by S. Muhammad),73,82
335,4,9:57.0,,S. Muhammad makes free throw 1 of 2,73,83
336,4,9:57.0,,K. Towns enters the game for G. Dieng,73,83
337,4,9:57.0,,A. Wiggins enters the game for J. Butler,73,83
338,4,9:57.0,A. Bradley enters the game for L. Kennard,,73,83
339,4,9:57.0,,S. Muhammad makes free throw 2 of 2,73,84
340,4,9:51.0,Personal foul by S. Muhammad (drawn by S. Johnson),,73,84
341,4,9:51.0,R. Bullock enters the game for S. Johnson,,73,84
342,4,9:36.0,A. Tolliver misses 3-pt jump shot from 26 ft,,73,84
343,4,9:32.0,,Defensive rebound by K. Towns,73,84
344,4,9:24.0,,Turnover by K. Towns (bad pass),73,84
345,4,9:12.0,A. Drummond makes 2-pt layup from 2 ft (assist by I. Smith),,75,84
346,4,8:52.0,,K. Towns misses 2-pt layup from 1 ft,75,84
347,4,8:50.0,Defensive rebound by A. Drummond,,75,84
348,4,8:46.0,I. Smith makes 2-pt layup from 1 ft,,77,84
349,4,8:45.0,,Minnesota full timeout,77,84
350,4,8:45.0,,J. Teague enters the game for T. Jones,77,84
351,4,8:45.0,,J. Butler enters the game for S. Muhammad,77,84
352,4,8:28.0,,K. Towns misses 2-pt layup at rim (block by A. Drummond),77,84
353,4,8:25.0,Defensive rebound by A. Drummond,,77,84
354,4,8:17.0,I. Smith misses 2-pt jump shot from 16 ft,,77,84
355,4,8:13.0,,Defensive rebound by K. Towns,77,84
356,4,8:03.0,,Turnover by A. Wiggins (out of bounds lost ball),77,84
357,4,7:51.0,I. Smith misses 2-pt jump shot from 14 ft,,77,84
358,4,7:47.0,Offensive rebound by A. Drummond,,77,84
359,4,7:47.0,A. Drummond misses 2-pt layup from 1 ft,,77,84
360,4,7:47.0,,Defensive rebound by A. Wiggins,77,84
361,4,7:36.0,,Personal foul by I. Smith (drawn by J. Teague),77,84
362,4,7:24.0,,T. Gibson misses 2-pt jump shot from 9 ft,77,84
363,4,7:21.0,Defensive rebound by A. Drummond,,77,84
364,4,7:09.0,Turnover by A. Drummond (turnover),,77,84
365,4,6:58.0,,Turnover by J. Teague (bad pass; steal by A. Drummond),77,84
366,4,6:58.0,Personal foul by T. Gibson (drawn by A. Drummond),,77,84
367,4,6:58.0,T. Harris enters the game for I. Smith,,77,84
368,4,6:58.0,R. Jackson enters the game for A. Tolliver,,77,84
369,4,6:42.0,A. Bradley makes 2-pt layup from 2 ft (assist by A. Drummond),,79,84
370,4,6:42.0,Shooting foul by J. Teague (drawn by A. Bradley),,79,84
371,4,6:42.0,A. Bradley misses free throw 1 of 1,,79,84
372,4,6:40.0,,Defensive rebound by J. Butler,79,84
373,4,6:24.0,,A. Wiggins makes 2-pt jump shot from 20 ft,79,86
374,4,6:12.0,Offensive foul by R. Jackson (drawn by J. Teague),,79,86
375,4,6:12.0,Turnover by R. Jackson (offensive foul),,79,86
376,4,5:50.0,,A. Wiggins misses 3-pt jump shot from 25 ft,79,86
377,4,5:49.0,Defensive rebound by Team,,79,86
378,4,5:32.0,A. Bradley makes 3-pt jump shot from 22 ft (assist by R. Jackson),,82,86
379,4,5:08.0,,A. Wiggins makes 2-pt layup at rim,82,88
380,4,4:53.0,R. Jackson makes 2-pt layup from 1 ft,,84,88
381,4,4:37.0,,J. Teague misses 2-pt layup from 3 ft (block by A. Drummond),84,88
382,4,4:35.0,,Offensive rebound by T. Gibson,84,88
383,4,4:33.0,,K. Towns makes 2-pt layup from 2 ft (assist by T. Gibson),84,90
