,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
146,2,7:43.0,,K. Bazemore misses 3-pt jump shot from 22 ft,32,37
147,2,7:37.0,Defensive rebound by N. Vučević,,32,37
148,2,7:22.0,Shooting foul by E. İlyasova (drawn by D. Augustin),,32,37
149,2,7:22.0,,Atlanta full timeout,32,37
150,2,7:22.0,D. Augustin makes free throw 1 of 2,,33,37
151,2,7:22.0,D. Augustin makes free throw 2 of 2,,34,37
152,2,7:07.0,,Turnover by K. Bazemore (bad pass; steal by D. Augustin),34,37
153,2,7:03.0,W. Iwundu makes 2-pt layup from 2 ft (assist by D. Augustin),,36,37
154,2,6:46.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by E. İlyasova),36,40
155,2,6:29.0,Personal foul by K. Bazemore (drawn by D. Augustin),,36,40
156,2,6:20.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by D. Augustin),,38,40
157,2,6:12.0,,T. Prince makes 2-pt layup from 1 ft (assist by K. Bazemore),38,42
158,2,5:54.0,M. Hezonja makes 2-pt layup from 1 ft (assist by N. Vučević),,40,42
159,2,5:38.0,,K. Bazemore misses 2-pt layup from 2 ft,40,42
160,2,5:36.0,Defensive rebound by M. Hezonja,,40,42
161,2,5:29.0,S. Mack makes 3-pt jump shot from 22 ft (assist by D. Augustin),,43,42
162,2,5:10.0,,T. Cavanaugh makes 2-pt jump shot from 4 ft (assist by K. Bazemore),43,44
163,2,4:57.0,N. Vučević misses 2-pt jump shot from 20 ft,,43,44
164,2,4:54.0,,Defensive rebound by T. Cavanaugh,43,44
165,2,4:45.0,,D. Schröder misses 3-pt jump shot from 25 ft,43,44
166,2,4:42.0,,Offensive rebound by K. Bazemore,43,44
167,2,4:37.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by K. Bazemore),43,47
168,2,4:33.0,Orlando full timeout,,43,47
169,2,4:33.0,,D. Bembry enters the game for K. Bazemore,43,47
170,2,4:33.0,,L. Babbitt enters the game for T. Cavanaugh,43,47
171,2,4:09.0,W. Iwundu misses 2-pt jump shot from 16 ft,,43,47
172,2,4:06.0,,Defensive rebound by E. İlyasova,43,47
173,2,3:45.0,,D. Schröder misses 2-pt layup from 2 ft (block by N. Vučević),43,47
174,2,3:40.0,Defensive rebound by D. Augustin,,43,47
175,2,3:36.0,S. Mack misses 2-pt layup from 2 ft,,43,47
176,2,3:32.0,,Defensive rebound by L. Babbitt,43,47
177,2,3:27.0,,L. Babbitt misses 2-pt jump shot from 15 ft,43,47
178,2,3:27.0,Defensive rebound by M. Hezonja,,43,47
179,2,3:18.0,Offensive foul by S. Mack (drawn by E. İlyasova),,43,47
180,2,3:18.0,Turnover by S. Mack (offensive foul),,43,47
181,2,3:18.0,J. Simmons enters the game for S. Mack,,43,47
182,2,3:09.0,,Personal foul by J. Simmons (drawn by T. Prince),43,47
183,2,3:02.0,,D. Schröder makes 2-pt layup at rim (assist by D. Bembry),43,49
184,2,2:48.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by W. Iwundu),,46,49
185,2,2:31.0,,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),46,51
186,2,2:20.0,D. Augustin misses 2-pt layup from 1 ft (block by T. Prince),,46,51
187,2,2:17.0,,Defensive rebound by T. Prince,46,51
188,2,2:15.0,,D. Schröder misses 3-pt jump shot from 24 ft,46,51
189,2,2:11.0,Defensive rebound by J. Simmons,,46,51
190,2,2:03.0,N. Vučević makes 3-pt jump shot from 24 ft (assist by D. Augustin),,49,51
191,2,1:47.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Schröder),49,54
192,2,1:26.0,W. Iwundu misses 2-pt layup from 1 ft (block by T. Prince),,49,54
193,2,1:26.0,,Defensive rebound by T. Prince,49,54
194,2,1:26.0,,Personal foul by W. Iwundu (drawn by T. Prince),49,54
195,2,1:26.0,,T. Prince misses free throw 1 of 2,49,54
196,2,1:26.0,,Offensive rebound by Team,49,54
197,2,1:26.0,,T. Cavanaugh enters the game for E. İlyasova,49,54
198,2,1:26.0,,M. Belinelli enters the game for L. Babbitt,49,54
199,2,1:26.0,E. Payton enters the game for W. Iwundu,,49,54
200,2,1:26.0,,T. Prince makes free throw 2 of 2,49,55
201,2,1:16.0,J. Simmons misses 3-pt jump shot from 24 ft,,49,55
202,2,1:12.0,Offensive rebound by J. Simmons,,49,55
203,2,1:10.0,M. Hezonja misses 3-pt jump shot from 25 ft,,49,55
204,2,1:08.0,,Defensive rebound by M. Belinelli,49,55
