,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
51,1,4:20.0,,Z. Randolph misses 2-pt jump shot from 11 ft (block by T. Chandler),12,11
52,1,4:15.0,,Offensive rebound by Z. Randolph,12,11
53,1,4:14.0,,Z. Randolph misses 2-pt jump shot from 14 ft,12,11
54,1,4:11.0,Defensive rebound by M. Chriss,,12,11
55,1,4:10.0,Turnover by J. Jackson (lost ball; steal by G. Hill),,12,11
56,1,4:08.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,12,11
57,1,4:02.0,,Offensive rebound by W. Cauley-Stein,12,11
58,1,4:02.0,,W. Cauley-Stein misses 2-pt layup at rim,12,11
59,1,4:00.0,,Offensive rebound by Z. Randolph,12,11
60,1,3:59.0,,Z. Randolph makes 2-pt layup from 1 ft,12,13
61,1,3:49.0,Turnover by J. Jackson (out of bounds lost ball),,12,13
62,1,3:49.0,,B. Bogdanović enters the game for G. Temple,12,13
63,1,3:49.0,D. Bender enters the game for M. Chriss,,12,13
64,1,3:49.0,A. Len enters the game for T. Chandler,,12,13
65,1,3:49.0,T. Daniels enters the game for J. Jackson,,12,13
66,1,3:29.0,,G. Hill makes 3-pt jump shot from 22 ft (assist by Z. Randolph),12,16
67,1,3:11.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Daniels),,14,16
68,1,3:11.0,Shooting foul by W. Cauley-Stein (drawn by A. Len),,14,16
69,1,3:11.0,A. Len makes free throw 1 of 1,,15,16
70,1,2:50.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Bogdanović),15,18
71,1,2:30.0,T. Warren misses 2-pt layup from 2 ft,,15,18
72,1,2:27.0,,Defensive rebound by D. Fox,15,18
73,1,2:21.0,,Z. Randolph misses 3-pt jump shot from 25 ft,15,18
74,1,2:17.0,Defensive rebound by T. Ulis,,15,18
75,1,2:06.0,T. Daniels misses 3-pt jump shot from 24 ft,,15,18
76,1,2:03.0,,Defensive rebound by G. Hill,15,18
77,1,1:50.0,,Turnover by G. Hill (bad pass; steal by T. Ulis),15,18
78,1,1:47.0,T. Warren makes 2-pt layup from 1 ft (assist by T. Daniels),,17,18
79,1,1:30.0,,G. Hill misses 2-pt layup from 1 ft,17,18
80,1,1:28.0,Defensive rebound by A. Len,,17,18
81,1,1:25.0,T. Ulis makes 2-pt jump shot from 17 ft (assist by A. Len),,19,18
82,1,1:07.0,,Shooting foul by D. Bender (drawn by W. Cauley-Stein),19,18
83,1,1:07.0,Phoenix full timeout,,19,18
84,1,1:07.0,,B. Hield enters the game for G. Hill,19,18
85,1,1:07.0,,K. Koufos enters the game for Z. Randolph,19,18
86,1,1:07.0,M. James enters the game for T. Ulis,,19,18
87,1,1:07.0,,W. Cauley-Stein makes free throw 1 of 2,19,19
88,1,1:07.0,,W. Cauley-Stein misses free throw 2 of 2,19,19
89,1,1:04.0,Defensive rebound by A. Len,,19,19
90,1,0:49.0,A. Len makes 2-pt layup from 3 ft (assist by T. Daniels),,21,19
91,1,0:30.0,,D. Fox misses 2-pt layup from 4 ft (block by A. Len),21,19
92,1,0:29.0,,Offensive rebound by K. Koufos,21,19
93,1,0:29.0,,K. Koufos makes 2-pt layup from 2 ft,21,21
94,1,0:24.0,D. Bender misses 3-pt jump shot from 25 ft,,21,21
95,1,0:24.0,,Defensive rebound by B. Hield,21,21
96,1,0:06.0,,B. Hield misses 3-pt jump shot from 25 ft,21,21
97,1,0:03.0,Defensive rebound by A. Len,,21,21
98,1,0:02.0,T. Warren makes 2-pt layup from 5 ft,,23,21
99,1,0:00.0,,B. Bogdanović misses 3-pt jump shot from 59 ft,23,21
100,1,0:00.0,,Offensive rebound by Team,23,21
101,2,11:33.0,D. Bender makes 2-pt jump shot from 23 ft (assist by T. Daniels),,25,21
102,2,11:21.0,,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by F. Mason),25,23
103,2,11:02.0,J. Jackson misses 3-pt jump shot from 23 ft,,25,23
104,2,10:59.0,,Defensive rebound by F. Mason,25,23
105,2,10:57.0,,Shooting foul by M. James (drawn by F. Mason),25,23
106,2,10:57.0,,F. Mason makes free throw 1 of 2,25,24
107,2,10:57.0,,F. Mason makes free throw 2 of 2,25,25
108,2,10:40.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Len),,28,25
109,2,10:23.0,,B. Hield misses 2-pt jump shot from 17 ft,28,25
110,2,10:20.0,Defensive rebound by A. Len,,28,25
111,2,10:14.0,M. James makes 3-pt jump shot from 24 ft,,31,25
112,2,9:55.0,,W. Cauley-Stein makes 2-pt jump shot from 3 ft,31,27
113,2,9:41.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by A. Len),,34,27
114,2,9:31.0,,F. Mason misses 2-pt jump shot from 17 ft,34,27
115,2,9:29.0,Defensive rebound by A. Len,,34,27
116,2,9:22.0,D. Bender makes 3-pt jump shot from 24 ft (assist by M. James),,37,27
117,2,9:21.0,,Sacramento full timeout,37,27
118,2,9:09.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,37,27
119,2,9:07.0,,Offensive rebound by W. Cauley-Stein,37,27
120,2,9:07.0,,Shooting foul by A. Len (drawn by W. Cauley-Stein),37,27
121,2,9:07.0,,W. Cauley-Stein misses free throw 1 of 2,37,27
122,2,9:07.0,,Offensive rebound by Team,37,27
123,2,9:07.0,,W. Cauley-Stein makes free throw 2 of 2,37,28
124,2,8:48.0,J. Jackson misses 2-pt jump shot from 16 ft,,37,28
125,2,8:45.0,,Defensive rebound by W. Cauley-Stein,37,28
126,2,8:33.0,,F. Mason makes 2-pt jump shot from 16 ft (assist by W. Cauley-Stein),37,30
127,2,8:14.0,M. James misses 3-pt jump shot from 27 ft,,37,30
128,2,8:12.0,,Defensive rebound by W. Cauley-Stein,37,30
129,2,8:01.0,,Shooting foul by M. James (drawn by K. Koufos),37,30
130,2,8:01.0,,K. Koufos makes free throw 1 of 2,37,31
131,2,8:01.0,,K. Koufos makes free throw 2 of 2,37,32
132,2,7:49.0,Personal foul by W. Cauley-Stein (drawn by J. Jackson),,37,32
133,2,7:41.0,M. James makes 2-pt layup from 2 ft,,39,32
134,2,7:25.0,,K. Koufos misses 2-pt hook shot from 2 ft,39,32
135,2,7:24.0,Defensive rebound by A. Len,,39,32
136,2,7:21.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. James),,42,32
137,2,6:56.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by K. Koufos),42,35
138,2,6:47.0,Turnover by A. Len (out of bounds lost ball),,42,35
139,2,6:32.0,,B. Bogdanović makes 2-pt layup from 3 ft,42,37
140,2,6:21.0,Personal foul by B. Bogdanović (drawn by T. Daniels),,42,37
141,2,6:19.0,Turnover by J. Jackson (bad pass; steal by F. Mason),,42,37
142,2,6:13.0,,B. Hield makes 2-pt jump shot from 19 ft (assist by F. Mason),42,39
143,2,6:13.0,Phoenix full timeout,,42,39
144,2,6:13.0,T. Chandler enters the game for A. Len,,42,39
145,2,6:13.0,T. Warren enters the game for T. Daniels,,42,39
146,2,6:13.0,T. Ulis enters the game for M. James,,42,39
147,2,5:49.0,Shooting foul by K. Koufos (drawn by T. Ulis),,42,39
148,2,5:49.0,T. Ulis makes free throw 1 of 2,,43,39
149,2,5:49.0,T. Ulis makes free throw 2 of 2,,44,39
150,2,5:32.0,,B. Hield makes 2-pt jump shot from 13 ft,44,41
151,2,5:16.0,D. Bender misses 3-pt jump shot from 25 ft,,44,41
152,2,5:12.0,,Defensive rebound by B. Hield,44,41
153,2,5:08.0,,B. Hield misses 3-pt jump shot from 24 ft,44,41
154,2,5:07.0,,Offensive rebound by K. Koufos,44,41
155,2,5:07.0,,Personal foul by J. Jackson (drawn by K. Koufos),44,41
156,2,5:07.0,T. Daniels enters the game for J. Jackson,,44,41
157,2,5:07.0,M. Chriss enters the game for D. Bender,,44,41
158,2,4:59.0,,B. Hield misses 2-pt jump shot from 14 ft,44,41
159,2,4:54.0,Defensive rebound by T. Chandler,,44,41
160,2,4:48.0,Shooting foul by K. Koufos (drawn by T. Chandler),,44,41
161,2,4:48.0,T. Chandler makes free throw 1 of 2,,45,41
162,2,4:48.0,T. Chandler makes free throw 2 of 2,,46,41
163,2,4:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,46,41
164,2,4:25.0,Defensive rebound by T. Chandler,,46,41
165,2,4:21.0,Turnover by T. Warren (step out of bounds),,46,41
166,2,4:10.0,,B. Hield makes 2-pt jump shot from 17 ft,46,43
167,2,3:45.0,T. Ulis misses 3-pt jump shot from 28 ft,,46,43
168,2,3:41.0,,Defensive rebound by K. Koufos,46,43
169,2,3:34.0,,K. Koufos makes 2-pt hook shot from 8 ft (assist by F. Mason),46,45
170,2,3:24.0,T. Daniels misses 3-pt jump shot from 27 ft,,46,45
171,2,3:21.0,,Defensive rebound by W. Cauley-Stein,46,45
172,2,3:15.0,,F. Mason makes 2-pt jump shot from 19 ft,46,47
173,2,3:00.0,T. Warren misses 2-pt jump shot from 8 ft,,46,47
174,2,2:57.0,,Defensive rebound by K. Koufos,46,47
175,2,2:39.0,,F. Mason misses 2-pt jump shot from 15 ft,46,47
176,2,2:36.0,Defensive rebound by M. Chriss,,46,47
177,2,2:32.0,T. Warren misses 2-pt jump shot from 9 ft,,46,47
178,2,2:29.0,,Defensive rebound by K. Koufos,46,47
179,2,2:09.0,,W. Cauley-Stein misses 2-pt dunk from 2 ft (block by M. Chriss),46,47
180,2,2:09.0,,Offensive rebound by Team,46,47
181,2,2:09.0,,Z. Randolph enters the game for K. Koufos,46,47
182,2,1:50.0,,F. Mason misses 2-pt jump shot from 19 ft,46,47
183,2,1:46.0,,Offensive rebound by F. Mason,46,47
184,2,1:36.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Bogdanović),46,49
185,2,1:15.0,T. Chandler makes 2-pt jump shot from 18 ft (assist by M. Chriss),,48,49
186,2,1:01.0,,Turnover by B. Bogdanović (bad pass; steal by T. Warren),48,49
187,2,0:56.0,T. Daniels misses 3-pt jump shot from 22 ft,,48,49
188,2,0:49.0,,Defensive rebound by W. Cauley-Stein,48,49
189,2,0:41.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,48,49
190,2,0:39.0,Defensive rebound by T. Chandler,,48,49
191,2,0:38.0,Personal foul by B. Hield (drawn by T. Chandler),,48,49
192,2,0:38.0,T. Chandler misses free throw 1 of 2,,48,49
193,2,0:38.0,Offensive rebound by Team,,48,49
194,2,0:38.0,T. Chandler makes free throw 2 of 2,,49,49
195,2,0:26.0,,B. Hield misses 3-pt jump shot from 24 ft,49,49
196,2,0:25.0,Defensive rebound by Team,,49,49
197,2,0:02.0,T. Warren makes 2-pt jump shot from 17 ft,,51,49
198,2,0:00.0,,F. Mason misses 3-pt jump shot from 44 ft,51,49
199,2,0:00.0,,Offensive rebound by Team,51,49
200,3,11:41.0,T. Warren misses 3-pt jump shot from 25 ft,,51,49
201,3,11:39.0,,Defensive rebound by G. Hill,51,49
202,3,11:17.0,,S. Labissière makes 2-pt jump shot from 12 ft (assist by G. Hill),51,51
203,3,11:00.0,J. Jackson misses 3-pt jump shot from 24 ft,,51,51
204,3,10:58.0,,Defensive rebound by Z. Randolph,51,51
205,3,10:53.0,,D. Fox makes 2-pt layup from 3 ft,51,53
206,3,10:45.0,Personal foul by Z. Randolph (drawn by T. Chandler),,51,53
207,3,10:36.0,M. Chriss misses 3-pt jump shot from 25 ft,,51,53
208,3,10:30.0,,Defensive rebound by Team,51,53
209,3,10:24.0,,Personal foul by T. Ulis (drawn by D. Fox),51,53
210,3,10:12.0,,Z. Randolph misses 3-pt jump shot from 25 ft,51,53
211,3,10:10.0,Defensive rebound by T. Ulis,,51,53
212,3,9:56.0,T. Warren misses 2-pt jump shot from 9 ft,,51,53
213,3,9:52.0,,Defensive rebound by D. Fox,51,53
214,3,9:39.0,,S. Labissière misses 2-pt jump shot from 9 ft (block by T. Chandler),51,53
215,3,9:39.0,,Offensive rebound by Team,51,53
216,3,9:28.0,,G. Temple misses 3-pt jump shot from 24 ft,51,53
217,3,9:26.0,Defensive rebound by T. Chandler,,51,53
218,3,9:21.0,Phoenix full timeout,,51,53
219,3,9:21.0,M. James enters the game for T. Ulis,,51,53
220,3,9:10.0,M. Chriss makes 2-pt jump shot from 13 ft (assist by T. Warren),,53,53
221,3,8:51.0,,Z. Randolph misses 2-pt hook shot from 8 ft,53,53
222,3,8:51.0,,Offensive rebound by Team,53,53
223,3,8:45.0,,G. Hill makes 2-pt layup from 6 ft,53,55
224,3,8:26.0,J. Jackson misses 3-pt jump shot from 24 ft,,53,55
225,3,8:23.0,,Defensive rebound by S. Labissière,53,55
226,3,8:14.0,,S. Labissière misses 2-pt hook shot from 7 ft,53,55
227,3,8:14.0,,Offensive rebound by Team,53,55
228,3,8:14.0,Loose ball foul by T. Chandler (drawn by Z. Randolph),,53,55
229,3,8:05.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by G. Hill),53,57
230,3,7:44.0,M. James makes 2-pt hook shot from 6 ft,,55,57
231,3,7:44.0,Shooting foul by D. Fox (drawn by M. James),,55,57
232,3,7:44.0,M. James makes free throw 1 of 1,,56,57
233,3,7:29.0,,G. Temple misses 2-pt jump shot from 16 ft,56,57
234,3,7:25.0,Defensive rebound by M. Chriss,,56,57
235,3,7:20.0,T. Chandler makes 2-pt dunk from 3 ft (assist by M. James),,58,57
236,3,7:10.0,,Personal foul by J. Jackson (drawn by G. Hill),58,57
237,3,7:00.0,,D. Fox makes 3-pt jump shot from 24 ft (assist by S. Labissière),58,60
238,3,6:43.0,T. Warren makes 2-pt jump shot from 18 ft,,60,60
239,3,6:26.0,,S. Labissière makes 2-pt jump shot from 10 ft (assist by Z. Randolph),60,62
240,3,6:10.0,T. Warren misses 2-pt jump shot from 2 ft (block by G. Temple),,60,62
241,3,6:09.0,T. Warren misses 2-pt layup from 2 ft,,60,62
242,3,6:09.0,Offensive rebound by T. Warren,,60,62
243,3,6:08.0,Offensive rebound by T. Warren,,60,62
244,3,6:08.0,T. Warren misses 2-pt layup from 2 ft,,60,62
245,3,6:05.0,,Defensive rebound by G. Hill,60,62
246,3,5:49.0,,S. Labissière misses 2-pt jump shot from 9 ft,60,62
247,3,5:49.0,Defensive rebound by M. James,,60,62
248,3,5:41.0,Turnover by M. James (bad pass; steal by S. Labissière),,60,62
249,3,5:41.0,,Turnover by S. Labissière (bad pass),60,62
250,3,5:35.0,Shooting foul by G. Temple (drawn by M. James),,60,62
251,3,5:35.0,M. James makes free throw 1 of 2,,61,62
252,3,5:35.0,T. Daniels enters the game for T. Warren,,61,62
253,3,5:35.0,M. James misses free throw 2 of 2,,61,62
254,3,5:32.0,,Defensive rebound by S. Labissière,61,62
255,3,5:22.0,,Turnover by G. Hill (lost ball; steal by J. Jackson),61,62
256,3,5:18.0,M. James makes 2-pt dunk from 1 ft,,63,62
257,3,5:13.0,,D. Fox misses 2-pt layup from 2 ft,63,62
258,3,5:11.0,Defensive rebound by T. Chandler,,63,62
259,3,5:06.0,M. Chriss makes 2-pt layup from 2 ft (assist by M. James),,65,62
260,3,4:58.0,,Sacramento full timeout,65,62
261,3,4:58.0,,W. Cauley-Stein enters the game for S. Labissière,65,62
262,3,4:58.0,,B. Bogdanović enters the game for G. Temple,65,62
263,3,4:40.0,,G. Hill makes 2-pt hook shot from 6 ft (assist by Z. Randolph),65,64
264,3,4:22.0,M. James makes 2-pt jump shot from 6 ft (assist by J. Jackson),,67,64
265,3,4:06.0,,B. Bogdanović misses 2-pt layup from 2 ft,67,64
266,3,4:03.0,Defensive rebound by M. Chriss,,67,64
267,3,4:03.0,,K. Koufos enters the game for Z. Randolph,67,64
268,3,3:56.0,Personal foul by B. Bogdanović (drawn by J. Jackson),,67,64
269,3,3:46.0,M. James misses 2-pt jump shot from 17 ft,,67,64
270,3,3:43.0,,Defensive rebound by K. Koufos,67,64
271,3,3:34.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,67,64
272,3,3:31.0,Defensive rebound by M. Chriss,,67,64
273,3,3:28.0,M. Chriss misses 3-pt jump shot from 24 ft,,67,64
274,3,3:11.0,,Defensive rebound by B. Bogdanović,67,64
275,3,3:09.0,,K. Koufos makes 2-pt hook shot from 3 ft (assist by W. Cauley-Stein),67,66
276,3,2:49.0,J. Jackson misses 2-pt jump shot from 14 ft,,67,66
277,3,2:47.0,Offensive rebound by J. Jackson,,67,66
278,3,2:47.0,J. Jackson misses 2-pt layup at rim,,67,66
279,3,2:47.0,Offensive rebound by J. Jackson,,67,66
280,3,2:47.0,J. Jackson misses 2-pt layup at rim,,67,66
281,3,2:47.0,Offensive rebound by M. Chriss,,67,66
282,3,2:47.0,Shooting foul by W. Cauley-Stein (drawn by M. Chriss),,67,66
283,3,2:47.0,M. Chriss makes free throw 1 of 2,,68,66
284,3,2:47.0,,F. Mason enters the game for D. Fox,68,66
285,3,2:47.0,A. Len enters the game for T. Chandler,,68,66
286,3,2:47.0,M. Chriss misses free throw 2 of 2,,68,66
287,3,2:44.0,Offensive rebound by A. Len,,68,66
288,3,2:39.0,A. Len makes 2-pt layup from 4 ft,,70,66
289,3,2:20.0,,W. Cauley-Stein makes 2-pt layup from 5 ft (assist by B. Bogdanović),70,68
290,3,2:20.0,,Shooting foul by M. Chriss (drawn by W. Cauley-Stein),70,68
291,3,2:20.0,D. Bender enters the game for M. Chriss,,70,68
292,3,2:20.0,,W. Cauley-Stein misses free throw 1 of 1,70,68
293,3,2:16.0,,Offensive rebound by B. Bogdanović,70,68
294,3,2:15.0,,B. Bogdanović makes 3-pt jump shot from 24 ft,70,71
295,3,1:58.0,T. Daniels misses 3-pt jump shot from 25 ft,,70,71
296,3,1:55.0,,Defensive rebound by K. Koufos,70,71
297,3,1:52.0,,Personal foul by T. Daniels (drawn by G. Hill),70,71
298,3,1:52.0,,G. Hill misses free throw 1 of 2,70,71
299,3,1:52.0,,Offensive rebound by Team,70,71
300,3,1:52.0,T. Warren enters the game for J. Jackson,,70,71
301,3,1:52.0,,G. Hill makes free throw 2 of 2,70,72
302,3,1:37.0,M. James makes 2-pt layup from 8 ft,,72,72
303,3,1:30.0,,G. Hill makes 2-pt layup from 1 ft,72,74
304,3,1:07.0,T. Warren makes 2-pt layup from 1 ft (assist by M. James),,74,74
305,3,0:56.0,,W. Cauley-Stein misses 2-pt hook shot from 9 ft,74,74
306,3,0:53.0,Defensive rebound by D. Bender,,74,74
307,3,0:38.0,M. James misses 2-pt jump shot from 13 ft,,74,74
308,3,0:38.0,,Defensive rebound by B. Bogdanović,74,74
309,3,0:29.0,,G. Hill misses 2-pt jump shot from 18 ft,74,74
310,3,0:22.0,Defensive rebound by T. Warren,,74,74
311,3,0:06.0,D. Bender misses 3-pt jump shot from 23 ft,,74,74
312,3,0:03.0,,Defensive rebound by G. Hill,74,74
313,3,0:00.0,,B. Bogdanović misses 3-pt jump shot from 30 ft,74,74
314,3,0:00.0,,Offensive rebound by Team,74,74
315,4,11:42.0,,B. Hield misses 2-pt layup from 2 ft,74,74
316,4,11:39.0,Defensive rebound by A. Len,,74,74
317,4,11:22.0,T. Ulis misses 2-pt jump shot from 4 ft,,74,74
318,4,11:22.0,Offensive rebound by Team,,74,74
319,4,11:22.0,,Loose ball foul by W. Cauley-Stein (drawn by A. Len),74,74
320,4,11:15.0,T. Warren makes 2-pt layup from 2 ft,,76,74
321,4,10:51.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by K. Koufos),76,77
322,4,10:29.0,D. Bender misses 3-pt jump shot from 23 ft,,76,77
323,4,10:29.0,,Defensive rebound by Team,76,77
324,4,10:29.0,Loose ball foul by A. Len (drawn by K. Koufos),,76,77
325,4,10:14.0,,B. Hield makes 2-pt jump shot from 19 ft,76,79
326,4,9:56.0,T. Daniels misses 3-pt jump shot from 25 ft,,76,79
327,4,9:52.0,Offensive rebound by D. Bender,,76,79
328,4,9:46.0,A. Len makes 2-pt hook shot from 4 ft (assist by D. Bender),,78,79
329,4,9:27.0,,Offensive foul by K. Koufos (drawn by T. Ulis),78,79
330,4,9:27.0,,Turnover by K. Koufos (offensive foul),78,79
331,4,9:16.0,T. Ulis makes 2-pt jump shot from 11 ft,,80,79
332,4,9:07.0,,Sacramento full timeout,80,79
333,4,8:59.0,,B. Hield misses 2-pt jump shot from 20 ft,80,79
334,4,8:56.0,Defensive rebound by D. Bender,,80,79
335,4,8:45.0,T. Daniels misses 3-pt jump shot from 26 ft,,80,79
336,4,8:45.0,,Defensive rebound by Team,80,79
337,4,8:26.0,,F. Mason misses 2-pt jump shot from 10 ft,80,79
338,4,8:23.0,,Offensive rebound by K. Koufos,80,79
339,4,8:21.0,,W. Cauley-Stein misses 2-pt hook shot from 5 ft,80,79
340,4,8:21.0,Defensive rebound by D. Bender,,80,79
341,4,8:05.0,T. Warren makes 2-pt layup from 2 ft (assist by T. Ulis),,82,79
342,4,7:41.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,82,79
343,4,7:38.0,Defensive rebound by D. Bender,,82,79
344,4,7:30.0,Turnover by T. Ulis (bad pass; steal by K. Koufos),,82,79
345,4,7:20.0,,Shooting foul by T. Warren (drawn by W. Cauley-Stein),82,79
346,4,7:20.0,,W. Cauley-Stein misses free throw 1 of 2,82,79
347,4,7:20.0,,Offensive rebound by Team,82,79
348,4,7:20.0,,W. Cauley-Stein makes free throw 2 of 2,82,80
349,4,7:04.0,D. Bender makes 3-pt jump shot from 25 ft (assist by T. Ulis),,85,80
350,4,6:49.0,,K. Koufos misses 2-pt hook shot from 8 ft,85,80
351,4,6:47.0,Defensive rebound by D. Bender,,85,80
352,4,6:35.0,T. Ulis misses 2-pt layup from 1 ft (block by F. Mason),,85,80
353,4,6:35.0,Offensive rebound by Team,,85,80
354,4,6:35.0,,Z. Randolph enters the game for K. Koufos,85,80
355,4,6:26.0,T. Warren misses 3-pt jump shot from 26 ft,,85,80
356,4,6:23.0,Offensive rebound by D. Bender,,85,80
357,4,6:04.0,T. Warren misses 2-pt jump shot from 8 ft,,85,80
358,4,6:03.0,,Defensive rebound by Team,85,80
359,4,6:03.0,Loose ball foul by A. Len (drawn by Z. Randolph),,85,80
360,4,5:49.0,,Z. Randolph makes 2-pt layup from 1 ft,85,82
361,4,5:44.0,Phoenix full timeout,,85,82
362,4,5:44.0,T. Chandler enters the game for A. Len,,85,82
363,4,5:44.0,J. Jackson enters the game for T. Daniels,,85,82
364,4,5:32.0,Turnover by D. Bender (bad pass; steal by Z. Randolph),,85,82
365,4,5:28.0,,B. Hield misses 2-pt layup from 1 ft,85,82
366,4,5:26.0,Defensive rebound by T. Ulis,,85,82
367,4,5:10.0,J. Jackson misses 2-pt layup from 5 ft,,85,82
368,4,5:07.0,Offensive rebound by J. Jackson,,85,82
369,4,5:07.0,J. Jackson misses 2-pt layup at rim,,85,82
370,4,5:07.0,Offensive rebound by J. Jackson,,85,82
371,4,5:07.0,J. Jackson misses 2-pt layup at rim,,85,82
372,4,5:07.0,Offensive rebound by Team,,85,82
373,4,5:07.0,,G. Hill enters the game for W. Cauley-Stein,85,82
374,4,5:02.0,Turnover by T. Warren (bad pass; steal by B. Bogdanović),,85,82
375,4,4:53.0,,Z. Randolph makes 2-pt hook shot from 4 ft,85,84
376,4,4:42.0,T. Chandler misses 2-pt dunk from 5 ft,,85,84
377,4,4:39.0,,Defensive rebound by B. Bogdanović,85,84
378,4,4:25.0,,G. Hill makes 2-pt layup from 2 ft (assist by Z. Randolph),85,86
379,4,4:09.0,Personal foul by Z. Randolph (drawn by T. Chandler),,85,86
380,4,4:09.0,M. James enters the game for D. Bender,,85,86
381,4,3:54.0,T. Warren misses 2-pt jump shot from 8 ft,,85,86
382,4,3:52.0,,Defensive rebound by F. Mason,85,86
383,4,3:46.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by F. Mason),85,89
