,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BROOKLYN_ACTION,PHOENIX_SCORE,BROOKLYN_SCORE
92,1,1:41.0,Defensive rebound by A. Len,,26,22
93,1,1:38.0,D. Booker misses 3-pt jump shot from 24 ft,,26,22
94,1,1:38.0,,Defensive rebound by A. Crabbe,26,22
95,1,1:32.0,,Shooting foul by D. Bender (drawn by S. Dinwiddie),26,22
96,1,1:32.0,,S. Dinwiddie makes free throw 1 of 2,26,23
97,1,1:32.0,,J. Harris enters the game for D. Carroll,26,23
98,1,1:32.0,T. Ulis enters the game for M. James,,26,23
99,1,1:32.0,,S. Dinwiddie makes free throw 2 of 2,26,24
100,1,1:32.0,T. Daniels enters the game for D. Booker,,26,24
101,1,1:11.0,J. Jackson misses 2-pt jump shot from 13 ft,,26,24
102,1,1:06.0,,Defensive rebound by J. Harris,26,24
103,1,0:56.0,,Turnover by S. Dinwiddie (bad pass),26,24
104,1,0:37.0,T. Ulis makes 2-pt jump shot from 12 ft,,28,24
105,1,0:25.0,,T. Booker misses 2-pt layup from 1 ft,28,24
106,1,0:25.0,Defensive rebound by A. Len,,28,24
107,1,0:00.0,A. Len makes 2-pt hook shot from 6 ft (assist by T. Ulis),,30,24
108,2,11:49.0,T. Daniels makes 2-pt jump shot from 19 ft (assist by D. Bender),,32,24
109,2,11:25.0,,T. Booker makes 2-pt layup from 2 ft (assist by C. LeVert),32,26
110,2,11:14.0,D. Bender misses 3-pt jump shot from 25 ft,,32,26
111,2,11:14.0,,Defensive rebound by J. Harris,32,26
112,2,11:00.0,,T. Mozgov misses 2-pt layup from 1 ft (block by D. Bender),32,26
113,2,11:00.0,Defensive rebound by T. Ulis,,32,26
114,2,10:52.0,T. Ulis makes 2-pt jump shot from 9 ft,,34,26
115,2,10:41.0,,J. Harris misses 3-pt jump shot from 25 ft,34,26
116,2,10:41.0,Defensive rebound by T. Ulis,,34,26
117,2,10:31.0,Turnover by T. Ulis (bad pass; steal by S. Dinwiddie),,34,26
118,2,10:25.0,,C. LeVert makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),34,28
119,2,10:08.0,J. Jackson misses 2-pt layup from 1 ft,,34,28
120,2,10:08.0,,Defensive rebound by T. Booker,34,28
121,2,9:56.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,34,28
122,2,9:56.0,Defensive rebound by J. Jackson,,34,28
123,2,9:49.0,J. Jackson makes 2-pt jump shot from 9 ft,,36,28
124,2,9:35.0,,J. Harris misses 2-pt jump shot from 13 ft,36,28
125,2,9:35.0,Defensive rebound by A. Len,,36,28
126,2,9:27.0,T. Ulis misses 2-pt jump shot from 13 ft,,36,28
127,2,9:27.0,,Defensive rebound by T. Mozgov,36,28
128,2,9:06.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft,36,31
129,2,8:50.0,Personal foul by S. Dinwiddie (drawn by T. Ulis),,36,31
130,2,8:50.0,,A. Crabbe enters the game for J. Harris,36,31
131,2,8:50.0,T. Chandler enters the game for A. Len,,36,31
132,2,8:50.0,M. Chriss enters the game for D. Bender,,36,31
133,2,8:45.0,J. Jackson makes 2-pt layup from 3 ft (assist by T. Ulis),,38,31
134,2,8:26.0,,C. LeVert misses 2-pt jump shot from 18 ft,38,31
135,2,8:21.0,Defensive rebound by T. Daniels,,38,31
136,2,8:13.0,T. Daniels misses 3-pt jump shot from 24 ft,,38,31
137,2,8:11.0,,Defensive rebound by A. Crabbe,38,31
138,2,8:02.0,,T. Mozgov misses 3-pt jump shot from 22 ft,38,31
139,2,7:59.0,Defensive rebound by J. Jackson,,38,31
140,2,7:52.0,J. Jackson misses 3-pt jump shot from 24 ft,,38,31
141,2,7:49.0,,Defensive rebound by T. Mozgov,38,31
142,2,7:37.0,,T. Mozgov misses 2-pt hook shot from 5 ft,38,31
143,2,7:35.0,Defensive rebound by T. Chandler,,38,31
144,2,7:32.0,Personal foul by T. Mozgov (drawn by T. Ulis),,38,31
145,2,7:32.0,,D. Russell enters the game for T. Mozgov,38,31
146,2,7:32.0,,R. Hollis-Jefferson enters the game for C. LeVert,38,31
147,2,7:32.0,T. Warren enters the game for J. Jackson,,38,31
148,2,7:24.0,T. Ulis makes 2-pt layup from 3 ft,,40,31
149,2,7:24.0,Shooting foul by S. Dinwiddie (drawn by T. Ulis),,40,31
150,2,7:24.0,,C. LeVert enters the game for S. Dinwiddie,40,31
151,2,7:24.0,T. Ulis makes free throw 1 of 1,,41,31
152,2,7:16.0,,A. Crabbe misses 3-pt jump shot from 25 ft,41,31
153,2,7:12.0,,Offensive rebound by R. Hollis-Jefferson,41,31
154,2,7:08.0,,Personal foul by M. Chriss (drawn by D. Russell),41,31
155,2,7:01.0,,D. Russell misses 2-pt jump shot from 16 ft,41,31
156,2,6:58.0,Defensive rebound by M. Chriss,,41,31
157,2,6:57.0,Turnover by T. Ulis (out of bounds lost ball),,41,31
158,2,6:57.0,,Brooklyn full timeout,41,31
159,2,6:57.0,D. Booker enters the game for T. Daniels,,41,31
160,2,6:43.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,41,31
161,2,6:40.0,Defensive rebound by M. Chriss,,41,31
162,2,6:31.0,Offensive foul by T. Chandler (drawn by C. LeVert),,41,31
163,2,6:31.0,Turnover by T. Chandler (offensive foul),,41,31
164,2,6:12.0,,T. Booker misses 2-pt hook shot from 6 ft,41,31
165,2,6:08.0,Defensive rebound by D. Booker,,41,31
166,2,6:05.0,Turnover by D. Booker (bad pass),,41,31
167,2,5:53.0,,C. LeVert misses 3-pt jump shot from 24 ft,41,31
168,2,5:49.0,Defensive rebound by T. Chandler,,41,31
169,2,5:29.0,,D. Carroll enters the game for T. Booker,41,31
170,2,5:29.0,A. Len enters the game for T. Chandler,,41,31
171,2,5:27.0,A. Len misses 2-pt jump shot from 4 ft,,41,31
172,2,5:25.0,,Defensive rebound by D. Carroll,41,31
173,2,5:21.0,,C. LeVert makes 3-pt jump shot from 22 ft (assist by D. Carroll),41,34
174,2,5:02.0,D. Booker misses 2-pt jump shot from 5 ft,,41,34
175,2,4:58.0,,Defensive rebound by D. Russell,41,34
176,2,4:56.0,,Shooting foul by T. Warren (drawn by C. LeVert),41,34
177,2,4:56.0,,C. LeVert misses free throw 1 of 2,41,34
178,2,4:56.0,,Offensive rebound by Team,41,34
179,2,4:56.0,,C. LeVert makes free throw 2 of 2,41,35
180,2,4:34.0,T. Ulis misses 2-pt jump shot from 19 ft,,41,35
181,2,4:29.0,,Defensive rebound by C. LeVert,41,35
182,2,4:22.0,,D. Carroll misses 2-pt jump shot from 11 ft,41,35
183,2,4:18.0,Defensive rebound by A. Len,,41,35
184,2,4:17.0,Phoenix full timeout,,41,35
185,2,4:17.0,,J. Harris enters the game for C. LeVert,41,35
186,2,4:06.0,D. Booker misses 2-pt jump shot from 13 ft,,41,35
187,2,4:03.0,,Defensive rebound by D. Russell,41,35
188,2,3:58.0,,A. Crabbe misses 3-pt jump shot from 24 ft,41,35
189,2,3:58.0,Defensive rebound by T. Warren,,41,35
190,2,3:47.0,Shooting foul by D. Carroll (drawn by M. Chriss),,41,35
191,2,3:47.0,M. Chriss makes free throw 1 of 2,,42,35
192,2,3:47.0,M. James enters the game for T. Ulis,,42,35
193,2,3:47.0,M. Chriss misses free throw 2 of 2,,42,35
194,2,3:43.0,Offensive rebound by A. Len,,42,35
195,2,3:41.0,A. Len misses 2-pt layup from 1 ft,,42,35
196,2,3:39.0,,Defensive rebound by D. Russell,42,35
197,2,3:35.0,,D. Russell makes 2-pt jump shot from 11 ft,42,37
198,2,3:17.0,M. Chriss misses 3-pt jump shot from 24 ft,,42,37
199,2,3:13.0,,Defensive rebound by D. Carroll,42,37
200,2,3:09.0,,D. Carroll misses 3-pt jump shot from 25 ft,42,37
201,2,3:09.0,,Offensive rebound by D. Russell,42,37
202,2,3:01.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by D. Russell),42,39
203,2,2:44.0,D. Booker makes 2-pt layup from 1 ft (assist by M. Chriss),,44,39
204,2,2:21.0,,Personal foul by T. Warren (drawn by R. Hollis-Jefferson),44,39
205,2,2:21.0,D. Bender enters the game for M. Chriss,,44,39
206,2,2:21.0,J. Jackson enters the game for T. Warren,,44,39
207,2,2:19.0,,Personal foul by M. James (drawn by D. Russell),44,39
208,2,2:19.0,,D. Russell makes free throw 2 of 2,44,40
209,2,2:19.0,,D. Russell misses free throw 1 of 2,44,40
210,2,2:19.0,,Offensive rebound by Team,44,40
211,2,2:11.0,Personal foul by A. Crabbe (drawn by D. Booker),,44,40
212,2,2:11.0,D. Booker makes free throw 1 of 2,,45,40
213,2,2:11.0,D. Booker makes free throw 2 of 2,,46,40
214,2,1:47.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Russell),46,42
215,2,1:27.0,D. Bender makes 2-pt layup from 3 ft (assist by D. Booker),,48,42
216,2,1:20.0,,Shooting foul by D. Bender (drawn by D. Russell),48,42
217,2,1:20.0,,D. Russell makes free throw 1 of 2,48,43
218,2,1:20.0,,S. Dinwiddie enters the game for J. Harris,48,43
219,2,1:20.0,,D. Russell makes free throw 2 of 2,48,44
220,2,1:09.0,J. Jackson misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,48,44
221,2,1:09.0,,Defensive rebound by D. Russell,48,44
222,2,1:09.0,,Personal foul by J. Jackson (drawn by D. Russell),48,44
223,2,1:09.0,,D. Russell makes free throw 1 of 2,48,45
224,2,1:09.0,,D. Russell misses free throw 2 of 2,48,45
225,2,1:05.0,Defensive rebound by D. Booker,,48,45
226,2,1:04.0,D. Booker makes 2-pt layup from 1 ft,,50,45
227,2,1:04.0,Shooting foul by S. Dinwiddie (drawn by D. Booker),,50,45
228,2,1:04.0,,J. Harris enters the game for S. Dinwiddie,50,45
229,2,1:04.0,D. Booker makes free throw 1 of 1,,51,45
230,2,0:57.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by D. Russell),51,47
231,2,0:57.0,,Shooting foul by A. Len (drawn by R. Hollis-Jefferson),51,47
232,2,0:57.0,,R. Hollis-Jefferson makes free throw 1 of 1,51,48
233,2,0:45.0,D. Booker makes 3-pt jump shot from 26 ft (assist by M. James),,54,48
234,2,0:40.0,,D. Russell makes 3-pt jump shot from 26 ft,54,51
235,2,0:31.0,D. Booker makes 2-pt jump shot from 16 ft,,56,51
236,2,0:08.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),56,53
237,2,0:00.0,Shooting foul by D. Russell (drawn by M. James),,56,53
238,2,0:00.0,M. James makes free throw 1 of 3,,57,53
239,2,0:00.0,M. James makes free throw 2 of 3,,58,53
240,2,0:00.0,,T. Mozgov enters the game for D. Carroll,58,53
241,2,0:00.0,M. James makes free throw 3 of 3,,59,53
242,3,11:48.0,T. Warren misses 2-pt jump shot from 9 ft,,59,53
243,3,11:45.0,Offensive rebound by T. Warren,,59,53
244,3,11:43.0,T. Warren makes 2-pt layup from 3 ft,,61,53
245,3,11:35.0,,D. Russell misses 2-pt jump shot from 12 ft,61,53
246,3,11:35.0,Defensive rebound by M. Chriss,,61,53
247,3,11:31.0,Turnover by M. Chriss (bad pass),,61,53
248,3,11:17.0,,Turnover by C. LeVert (bad pass; steal by M. James),61,53
249,3,11:10.0,T. Warren misses 2-pt layup from 1 ft,,61,53
250,3,11:07.0,,Defensive rebound by T. Mozgov,61,53
251,3,10:59.0,,Personal foul by T. Warren (drawn by T. Mozgov),61,53
252,3,10:52.0,,Shooting foul by T. Warren (drawn by D. Russell),61,53
253,3,10:52.0,,D. Russell makes free throw 1 of 2,61,54
254,3,10:52.0,,D. Russell makes free throw 2 of 2,61,55
255,3,10:37.0,D. Booker makes 3-pt jump shot from 25 ft,,64,55
256,3,10:26.0,,Shooting foul by M. Chriss (drawn by R. Hollis-Jefferson),64,55
257,3,10:26.0,,R. Hollis-Jefferson makes free throw 1 of 2,64,56
258,3,10:26.0,D. Bender enters the game for M. Chriss,,64,56
259,3,10:26.0,,R. Hollis-Jefferson makes free throw 2 of 2,64,57
260,3,10:19.0,D. Booker misses 2-pt jump shot from 19 ft,,64,57
261,3,10:15.0,,Defensive rebound by R. Hollis-Jefferson,64,57
262,3,10:08.0,,D. Russell makes 2-pt jump shot from 20 ft,64,59
263,3,9:57.0,D. Bender misses 2-pt layup from 6 ft (block by R. Hollis-Jefferson),,64,59
264,3,9:57.0,Offensive rebound by Team,,64,59
265,3,9:51.0,T. Warren makes 2-pt jump shot from 14 ft (assist by D. Bender),,66,59
266,3,9:38.0,,C. LeVert misses 3-pt jump shot from 22 ft,66,59
267,3,9:36.0,Defensive rebound by T. Chandler,,66,59
268,3,9:29.0,M. James misses 2-pt layup from 1 ft,,66,59
269,3,9:29.0,Offensive rebound by T. Chandler,,66,59
270,3,9:27.0,T. Chandler makes 2-pt layup from 2 ft,,68,59
271,3,9:27.0,,Brooklyn full timeout,68,59
272,3,9:13.0,,Shooting foul by T. Chandler (drawn by R. Hollis-Jefferson),68,59
273,3,9:13.0,,R. Hollis-Jefferson makes free throw 1 of 2,68,60
274,3,9:13.0,,R. Hollis-Jefferson makes free throw 2 of 2,68,61
275,3,9:02.0,T. Warren makes 2-pt jump shot from 14 ft,,70,61
276,3,8:53.0,,Personal foul by T. Warren (drawn by D. Carroll),70,61
277,3,8:53.0,,D. Carroll misses free throw 1 of 2,70,61
278,3,8:53.0,,Offensive rebound by Team,70,61
279,3,8:53.0,J. Jackson enters the game for T. Warren,,70,61
280,3,8:53.0,,D. Carroll misses free throw 2 of 2,70,61
281,3,8:51.0,Defensive rebound by J. Jackson,,70,61
282,3,8:46.0,M. James makes 3-pt jump shot from 22 ft (assist by J. Jackson),,73,61
283,3,8:29.0,,T. Mozgov misses 3-pt jump shot from 22 ft,73,61
284,3,8:29.0,Defensive rebound by D. Booker,,73,61
285,3,8:17.0,M. James misses 2-pt jump shot from 20 ft,,73,61
286,3,8:13.0,,Defensive rebound by R. Hollis-Jefferson,73,61
287,3,8:07.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,73,61
288,3,8:04.0,Defensive rebound by T. Chandler,,73,61
289,3,8:00.0,D. Booker makes 3-pt jump shot from 24 ft,,76,61
290,3,7:42.0,,D. Russell makes 2-pt jump shot from 15 ft,76,63
291,3,7:42.0,,Shooting foul by D. Booker (drawn by D. Russell),76,63
292,3,7:42.0,,T. Zeller enters the game for T. Mozgov,76,63
293,3,7:42.0,,D. Russell makes free throw 1 of 1,76,64
294,3,7:34.0,Personal foul by D. Carroll (drawn by J. Jackson),,76,64
295,3,7:25.0,T. Chandler misses 2-pt layup from 2 ft,,76,64
296,3,7:25.0,Offensive rebound by T. Chandler,,76,64
297,3,7:25.0,T. Chandler misses 2-pt layup from 2 ft,,76,64
298,3,7:25.0,Offensive rebound by Team,,76,64
299,3,7:25.0,,Loose ball foul by T. Zeller (drawn by T. Chandler),76,64
300,3,7:12.0,J. Jackson misses 2-pt jump shot from 12 ft (block by D. Carroll),,76,64
301,3,7:08.0,,Defensive rebound by D. Carroll,76,64
302,3,6:57.0,,R. Hollis-Jefferson misses 2-pt layup at rim,76,64
303,3,6:56.0,Defensive rebound by T. Chandler,,76,64
304,3,6:56.0,Offensive foul by T. Chandler (drawn by D. Russell),,76,64
305,3,6:56.0,Turnover by T. Chandler (offensive foul),,76,64
306,3,6:56.0,A. Len enters the game for T. Chandler,,76,64
307,3,6:47.0,,T. Zeller misses 3-pt jump shot from 23 ft,76,64
308,3,6:41.0,Defensive rebound by D. Bender,,76,64
309,3,6:33.0,D. Booker makes 3-pt jump shot from 25 ft,,79,64
310,3,6:25.0,,Personal foul by J. Jackson (drawn by D. Carroll),79,64
311,3,6:25.0,,D. Carroll makes free throw 1 of 2,79,65
312,3,6:25.0,,A. Crabbe enters the game for C. LeVert,79,65
313,3,6:25.0,,D. Carroll misses free throw 2 of 2,79,65
314,3,6:22.0,Defensive rebound by D. Bender,,79,65
315,3,6:12.0,J. Jackson misses 2-pt jump shot from 9 ft,,79,65
316,3,6:07.0,Offensive rebound by A. Len,,79,65
317,3,6:06.0,J. Jackson makes 2-pt layup at rim,,81,65
318,3,5:57.0,,D. Russell misses 3-pt jump shot from 24 ft,81,65
319,3,5:57.0,Defensive rebound by A. Len,,81,65
320,3,5:48.0,D. Booker makes 2-pt jump shot from 18 ft,,83,65
321,3,5:32.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,83,65
322,3,5:32.0,Defensive rebound by M. James,,83,65
323,3,5:25.0,M. James misses 2-pt layup from 1 ft,,83,65
324,3,5:25.0,,Defensive rebound by T. Zeller,83,65
325,3,5:19.0,,D. Russell makes 2-pt layup from 1 ft,83,67
326,3,5:19.0,Turnover by A. Len (bad pass; steal by D. Carroll),,83,67
327,3,5:18.0,,D. Carroll misses 2-pt layup from 1 ft,83,67
328,3,5:16.0,Defensive rebound by D. Booker,,83,67
329,3,5:05.0,Turnover by D. Booker (bad pass; steal by D. Carroll),,83,67
330,3,5:04.0,,Personal foul by A. Len (drawn by D. Carroll),83,67
331,3,5:04.0,,D. Carroll makes free throw 1 of 2,83,68
332,3,5:04.0,,T. Booker enters the game for R. Hollis-Jefferson,83,68
333,3,5:04.0,,D. Carroll makes free throw 2 of 2,83,69
334,3,5:04.0,,S. Dinwiddie enters the game for D. Russell,83,69
335,3,4:51.0,D. Booker misses 2-pt jump shot from 14 ft,,83,69
336,3,4:49.0,,Defensive rebound by D. Carroll,83,69
337,3,4:43.0,,D. Carroll makes 2-pt jump shot from 19 ft,83,71
338,3,4:43.0,Phoenix full timeout,,83,71
339,3,4:43.0,,J. Harris enters the game for D. Carroll,83,71
340,3,4:43.0,T. Ulis enters the game for M. James,,83,71
341,3,4:28.0,D. Booker misses 2-pt jump shot from 19 ft,,83,71
342,3,4:24.0,,Defensive rebound by A. Crabbe,83,71
343,3,4:19.0,,A. Crabbe misses 2-pt jump shot from 20 ft,83,71
344,3,4:19.0,Defensive rebound by J. Jackson,,83,71
345,3,4:07.0,J. Jackson misses 2-pt hook shot from 8 ft,,83,71
346,3,4:07.0,,Defensive rebound by T. Zeller,83,71
347,3,3:58.0,,T. Zeller makes 2-pt layup from 2 ft (assist by S. Dinwiddie),83,73
348,3,3:41.0,T. Ulis misses 2-pt jump shot from 22 ft,,83,73
349,3,3:41.0,,Defensive rebound by A. Crabbe,83,73
350,3,3:32.0,,S. Dinwiddie makes 2-pt layup at rim,83,75
351,3,3:10.0,D. Bender misses 3-pt jump shot from 25 ft,,83,75
352,3,3:10.0,,Defensive rebound by J. Harris,83,75
353,3,2:58.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),83,78
354,3,2:58.0,Phoenix full timeout,,83,78
355,3,2:42.0,J. Jackson misses 2-pt jump shot from 9 ft,,83,78
356,3,2:40.0,,Defensive rebound by T. Booker,83,78
357,3,2:29.0,,A. Crabbe makes 2-pt jump shot from 17 ft,83,80
358,3,2:18.0,Personal foul by T. Zeller (drawn by D. Booker),,83,80
359,3,2:18.0,M. Chriss enters the game for D. Bender,,83,80
360,3,2:14.0,D. Booker misses 3-pt jump shot from 26 ft,,83,80
361,3,2:12.0,,Defensive rebound by Team,83,80
362,3,2:05.0,,A. Crabbe misses 3-pt jump shot from 24 ft,83,80
363,3,2:05.0,,Offensive rebound by T. Booker,83,80
364,3,1:59.0,,T. Booker makes 2-pt layup from 2 ft,83,82
365,3,1:47.0,T. Daniels enters the game for D. Booker,,83,82
366,3,1:43.0,T. Daniels makes 2-pt jump shot from 17 ft (assist by M. Chriss),,85,82
367,3,1:21.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by J. Harris),85,85
368,3,1:14.0,Turnover by T. Ulis (bad pass),,85,85
369,3,1:09.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,85,88
370,3,0:50.0,,Offensive charge foul by J. Jackson (drawn by T. Zeller),85,88
371,3,0:50.0,Turnover by J. Jackson (offensive foul),,85,88
372,3,0:32.0,,T. Booker misses 2-pt hook shot from 8 ft,85,88
373,3,0:30.0,Defensive rebound by M. Chriss,,85,88
374,3,0:23.0,T. Ulis makes 2-pt jump shot from 16 ft,,87,88
375,3,0:02.0,,S. Dinwiddie misses 2-pt jump shot from 16 ft,87,88
376,3,0:02.0,,Offensive rebound by T. Zeller,87,88
377,3,0:00.0,,T. Zeller misses 2-pt layup from 2 ft,87,88
378,3,0:00.0,Defensive rebound by A. Len,,87,88
379,4,11:45.0,,A. Crabbe misses 3-pt jump shot from 22 ft,87,88
380,4,11:45.0,,Offensive rebound by J. Harris,87,88
381,4,11:45.0,,J. Harris makes 2-pt layup from 2 ft,87,90
382,4,11:45.0,,Shooting foul by M. Chriss (drawn by J. Harris),87,90
383,4,11:45.0,,J. Harris misses free throw 1 of 1,87,90
384,4,11:42.0,Defensive rebound by A. Len,,87,90
385,4,11:36.0,Personal foul by J. Harris (drawn by T. Daniels),,87,90
