,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DALLAS_ACTION,BROOKLYN_SCORE,DALLAS_SCORE
52,1,3:42.0,J. Allen enters the game for T. Booker,,15,20
53,1,3:42.0,Q. Acy enters the game for T. Zeller,,15,20
54,1,3:23.0,C. LeVert misses 2-pt jump shot from 4 ft,,15,20
55,1,3:22.0,,Defensive rebound by M. Kleber,15,20
56,1,3:12.0,,W. Matthews misses 3-pt jump shot from 24 ft,15,20
57,1,3:07.0,,Offensive rebound by M. Kleber,15,20
58,1,3:00.0,,D. Powell makes 2-pt jump shot from 21 ft (assist by H. Barnes),15,22
59,1,2:39.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,15,22
60,1,2:35.0,,Defensive rebound by H. Barnes,15,22
61,1,2:27.0,,M. Kleber makes 3-pt jump shot from 22 ft (assist by Y. Ferrell),15,25
62,1,2:10.0,Shooting block foul by M. Kleber (drawn by Q. Acy),,15,25
63,1,2:10.0,Q. Acy makes free throw 1 of 2,,16,25
64,1,2:10.0,,J. Barea enters the game for W. Matthews,16,25
65,1,2:10.0,,D. Harris enters the game for H. Barnes,16,25
66,1,2:10.0,,D. Nowitzki enters the game for M. Kleber,16,25
67,1,2:10.0,I. Whitehead enters the game for D. Carroll,,16,25
68,1,2:10.0,Q. Acy misses free throw 2 of 2,,16,25
69,1,2:08.0,,Defensive rebound by Y. Ferrell,16,25
70,1,1:55.0,,D. Powell misses 2-pt hook shot from 3 ft,16,25
71,1,1:52.0,Defensive rebound by C. LeVert,,16,25
72,1,1:46.0,I. Whitehead makes 2-pt jump shot from 2 ft,,18,25
73,1,1:32.0,,D. Powell misses 3-pt jump shot from 24 ft,18,25
74,1,1:32.0,Defensive rebound by S. Kilpatrick,,18,25
75,1,1:11.0,S. Kilpatrick misses 2-pt layup from 1 ft,,18,25
76,1,1:09.0,,Defensive rebound by Y. Ferrell,18,25
77,1,1:02.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,18,25
78,1,0:59.0,Defensive rebound by Q. Acy,,18,25
79,1,0:42.0,I. Whitehead misses 2-pt jump shot from 14 ft,,18,25
80,1,0:41.0,,Defensive rebound by D. Powell,18,25
81,1,0:30.0,,J. Barea misses 2-pt jump shot from 11 ft,18,25
82,1,0:28.0,Defensive rebound by C. LeVert,,18,25
83,1,0:20.0,C. LeVert makes 3-pt jump shot from 25 ft,,21,25
84,1,0:05.0,,Personal foul by I. Whitehead (drawn by D. Powell),21,25
85,1,0:00.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Harris),21,27
86,2,11:41.0,,Violation by D. Powell (kicked ball),21,27
87,2,11:34.0,Offensive foul by Q. Acy (drawn by Y. Ferrell),,21,27
88,2,11:34.0,Turnover by Q. Acy (offensive foul),,21,27
89,2,11:22.0,,D. Powell makes 2-pt layup from 3 ft (assist by J. Barea),21,29
90,2,11:10.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by I. Whitehead),,24,29
91,2,10:59.0,,Personal foul by I. Whitehead (drawn by D. Nowitzki),24,29
92,2,10:44.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,24,29
93,2,10:42.0,Defensive rebound by Q. Acy,,24,29
94,2,10:34.0,J. Allen makes 2-pt hook shot from 4 ft (assist by S. Kilpatrick),,26,29
95,2,10:26.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),26,31
96,2,10:11.0,I. Whitehead misses 2-pt jump shot from 7 ft,,26,31
97,2,10:09.0,Offensive rebound by I. Whitehead,,26,31
98,2,10:03.0,I. Whitehead makes 2-pt jump shot from 6 ft,,28,31
99,2,9:53.0,,J. Barea misses 3-pt jump shot from 24 ft,28,31
100,2,9:48.0,Defensive rebound by J. Allen,,28,31
101,2,9:40.0,Turnover by S. Kilpatrick (lost ball; steal by D. Harris),,28,31
102,2,9:34.0,,D. Harris misses 2-pt layup from 1 ft,28,31
103,2,9:31.0,,Offensive rebound by D. Powell,28,31
104,2,9:26.0,,Y. Ferrell makes 2-pt jump shot from 1 ft (assist by D. Powell),28,33
105,2,9:05.0,C. LeVert misses 2-pt jump shot from 9 ft,,28,33
106,2,9:05.0,,Defensive rebound by J. Barea,28,33
107,2,8:49.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),28,36
108,2,8:49.0,Brooklyn full timeout,,28,36
109,2,8:49.0,S. Dinwiddie enters the game for J. Allen,,28,36
110,2,8:49.0,T. Booker enters the game for I. Whitehead,,28,36
111,2,8:41.0,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,31,36
112,2,8:19.0,,D. Harris misses 3-pt jump shot from 24 ft,31,36
113,2,8:16.0,,Offensive rebound by Y. Ferrell,31,36
114,2,8:08.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,31,36
115,2,8:05.0,Defensive rebound by S. Kilpatrick,,31,36
116,2,8:00.0,S. Kilpatrick misses 2-pt jump shot from 9 ft,,31,36
117,2,7:57.0,,Defensive rebound by D. Nowitzki,31,36
118,2,7:44.0,,Y. Ferrell misses 2-pt jump shot from 18 ft,31,36
119,2,7:41.0,Defensive rebound by T. Booker,,31,36
120,2,7:20.0,C. LeVert makes 2-pt layup from 1 ft (assist by S. Kilpatrick),,33,36
121,2,6:58.0,,Y. Ferrell makes 2-pt jump shot from 10 ft (assist by D. Powell),33,38
122,2,6:48.0,,Offensive charge foul by S. Kilpatrick (drawn by Y. Ferrell),33,38
123,2,6:48.0,Turnover by S. Kilpatrick (offensive foul),,33,38
124,2,6:48.0,,W. Matthews enters the game for D. Powell,33,38
125,2,6:48.0,,H. Barnes enters the game for Y. Ferrell,33,38
126,2,6:48.0,,D. Smith enters the game for D. Harris,33,38
127,2,6:48.0,,S. Mejri enters the game for D. Nowitzki,33,38
128,2,6:48.0,J. Harris enters the game for S. Kilpatrick,,33,38
129,2,6:48.0,D. Carroll enters the game for C. LeVert,,33,38
130,2,6:24.0,,D. Smith misses 2-pt jump shot from 14 ft,33,38
131,2,6:20.0,Defensive rebound by Q. Acy,,33,38
132,2,6:15.0,J. Harris misses 3-pt jump shot from 23 ft,,33,38
133,2,6:12.0,,Defensive rebound by W. Matthews,33,38
134,2,6:06.0,,J. Barea misses 2-pt jump shot from 17 ft,33,38
135,2,6:04.0,Defensive rebound by Team,,33,38
136,2,6:04.0,,Loose ball foul by S. Mejri (drawn by Q. Acy),33,38
137,2,6:04.0,,M. Kleber enters the game for S. Mejri,33,38
138,2,5:45.0,Turnover by T. Booker (out of bounds lost ball),,33,38
139,2,5:40.0,,Turnover by W. Matthews (out of bounds lost ball),33,38
140,2,5:24.0,T. Booker makes 2-pt hook shot from 7 ft (assist by J. Harris),,35,38
141,2,5:13.0,,Turnover by J. Barea (bad pass; steal by Q. Acy),35,38
142,2,5:03.0,T. Booker makes 2-pt dunk at rim (assist by J. Harris),,37,38
143,2,5:02.0,,Dallas full timeout,37,38
144,2,5:02.0,,Y. Ferrell enters the game for J. Barea,37,38
145,2,5:02.0,C. LeVert enters the game for Q. Acy,,37,38
146,2,4:52.0,,Personal foul by T. Booker (drawn by M. Kleber),37,38
147,2,4:40.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,37,38
148,2,4:36.0,Defensive rebound by T. Booker,,37,38
149,2,4:16.0,Shooting foul by Y. Ferrell (drawn by C. LeVert),,37,38
150,2,4:16.0,C. LeVert misses free throw 1 of 2,,37,38
151,2,4:16.0,Offensive rebound by Team,,37,38
152,2,4:16.0,C. LeVert makes free throw 2 of 2,,38,38
153,2,4:02.0,,D. Smith misses 2-pt jump shot from 16 ft,38,38
154,2,3:59.0,Defensive rebound by J. Harris,,38,38
155,2,3:48.0,D. Carroll misses 3-pt jump shot from 25 ft,,38,38
156,2,3:46.0,,Defensive rebound by W. Matthews,38,38
157,2,3:42.0,,W. Matthews misses 3-pt jump shot from 26 ft,38,38
158,2,3:38.0,Defensive rebound by S. Dinwiddie,,38,38
159,2,3:24.0,T. Booker misses 2-pt hook shot from 5 ft,,38,38
160,2,3:21.0,,Defensive rebound by H. Barnes,38,38
161,2,3:16.0,,Shooting foul by C. LeVert (drawn by Y. Ferrell),38,38
162,2,3:16.0,,Y. Ferrell makes free throw 1 of 2,38,39
163,2,3:16.0,T. Zeller enters the game for T. Booker,,38,39
164,2,3:16.0,,Y. Ferrell makes free throw 2 of 2,38,40
165,2,3:06.0,C. LeVert makes 3-pt jump shot from 26 ft (assist by T. Zeller),,41,40
166,2,2:52.0,,D. Smith misses 2-pt jump shot from 15 ft,41,40
167,2,2:50.0,Defensive rebound by C. LeVert,,41,40
168,2,2:44.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by C. LeVert),,44,40
169,2,2:41.0,,Dallas full timeout,44,40
170,2,2:41.0,,D. Nowitzki enters the game for Y. Ferrell,44,40
171,2,2:26.0,,Shooting foul by D. Carroll (drawn by H. Barnes),44,40
172,2,2:26.0,,H. Barnes makes free throw 1 of 2,44,41
173,2,2:26.0,,H. Barnes makes free throw 2 of 2,44,42
174,2,2:20.0,C. LeVert misses 3-pt jump shot from 22 ft,,44,42
175,2,2:17.0,,Defensive rebound by D. Nowitzki,44,42
176,2,2:08.0,,D. Smith misses 2-pt jump shot from 2 ft,44,42
177,2,2:05.0,,Offensive rebound by M. Kleber,44,42
178,2,2:03.0,,M. Kleber makes 2-pt layup at rim,44,44
179,2,1:51.0,T. Zeller makes 2-pt layup from 1 ft (assist by C. LeVert),,46,44
180,2,1:34.0,,M. Kleber misses 3-pt jump shot from 23 ft,46,44
181,2,1:31.0,Defensive rebound by D. Carroll,,46,44
182,2,1:12.0,D. Carroll misses 2-pt jump shot from 8 ft,,46,44
183,2,1:08.0,Offensive rebound by D. Carroll,,46,44
184,2,1:07.0,J. Harris makes 2-pt layup from 1 ft (assist by T. Zeller),,48,44
185,2,0:49.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,48,44
186,2,0:46.0,Defensive rebound by T. Zeller,,48,44
187,2,0:32.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,48,44
188,2,0:30.0,Offensive rebound by D. Carroll,,48,44
189,2,0:27.0,D. Carroll misses 2-pt layup from 2 ft,,48,44
190,2,0:27.0,,Defensive rebound by H. Barnes,48,44
191,2,0:05.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by H. Barnes),48,47
192,2,0:00.0,S. Dinwiddie misses 3-pt jump shot from 32 ft,,48,47
193,2,0:00.0,Offensive rebound by Team,,48,47
194,3,11:47.0,Shooting foul by M. Kleber (drawn by T. Zeller),,48,47
195,3,11:47.0,T. Zeller misses free throw 1 of 2,,48,47
196,3,11:47.0,Offensive rebound by Team,,48,47
197,3,11:47.0,T. Zeller misses free throw 2 of 2,,48,47
198,3,11:43.0,,Defensive rebound by H. Barnes,48,47
199,3,11:27.0,,M. Kleber makes 2-pt jump shot from 16 ft (assist by D. Smith),48,49
200,3,11:10.0,J. Harris misses 2-pt jump shot from 18 ft,,48,49
201,3,11:07.0,,Defensive rebound by H. Barnes,48,49
202,3,10:57.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),48,52
203,3,10:49.0,Offensive foul by T. Zeller (drawn by D. Smith),,48,52
204,3,10:49.0,Turnover by T. Zeller (offensive foul),,48,52
205,3,10:43.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,48,52
206,3,10:40.0,Defensive rebound by T. Booker,,48,52
207,3,10:32.0,D. Carroll makes 2-pt layup from 1 ft,,50,52
208,3,10:14.0,,Shooting foul by S. Dinwiddie (drawn by D. Smith),50,52
209,3,10:14.0,,D. Smith makes free throw 1 of 2,50,53
210,3,10:14.0,,D. Smith makes free throw 2 of 2,50,54
211,3,10:05.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,52,54
212,3,10:05.0,Shooting foul by D. Nowitzki (drawn by J. Harris),,52,54
213,3,10:05.0,J. Harris makes free throw 1 of 1,,53,54
214,3,9:50.0,,M. Kleber misses 3-pt jump shot from 23 ft,53,54
215,3,9:47.0,Defensive rebound by J. Harris,,53,54
216,3,9:42.0,Personal foul by M. Kleber (drawn by S. Dinwiddie),,53,54
217,3,9:30.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by T. Zeller),,56,54
218,3,9:19.0,,Personal block foul by T. Booker (drawn by D. Nowitzki),56,54
219,3,9:11.0,,D. Smith makes 2-pt jump shot from 10 ft,56,56
220,3,8:57.0,S. Dinwiddie makes 3-pt jump shot from 24 ft,,59,56
221,3,8:45.0,,Personal foul by S. Dinwiddie (drawn by D. Smith),59,56
222,3,8:36.0,,Turnover by D. Smith (out of bounds lost ball),59,56
223,3,8:31.0,D. Carroll makes 2-pt jump shot from 22 ft (assist by T. Booker),,61,56
224,3,8:31.0,Shooting foul by W. Matthews (drawn by D. Carroll),,61,56
225,3,8:31.0,,D. Harris enters the game for D. Nowitzki,61,56
226,3,8:31.0,D. Carroll makes free throw 1 of 1,,62,56
227,3,8:15.0,,Shooting foul by S. Dinwiddie (drawn by D. Smith),62,56
228,3,8:15.0,,D. Smith makes free throw 1 of 2,62,57
229,3,8:15.0,,D. Smith makes free throw 2 of 2,62,58
230,3,8:06.0,S. Dinwiddie makes 2-pt layup at rim,,64,58
231,3,7:48.0,,D. Smith makes 2-pt jump shot from 23 ft,64,60
232,3,7:36.0,T. Booker misses 2-pt hook shot from 4 ft,,64,60
233,3,7:33.0,Offensive rebound by T. Zeller,,64,60
234,3,7:31.0,Turnover by T. Zeller (lost ball; steal by D. Harris),,64,60
235,3,7:23.0,,Turnover by M. Kleber (bad pass; steal by T. Zeller),64,60
236,3,7:19.0,,Violation by W. Matthews (kicked ball),64,60
237,3,7:19.0,,Y. Ferrell enters the game for D. Smith,64,60
238,3,7:08.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,64,60
239,3,7:05.0,,Defensive rebound by Y. Ferrell,64,60
240,3,6:53.0,,Shooting foul by J. Harris (drawn by H. Barnes),64,60
241,3,6:53.0,,Dallas full timeout,64,60
242,3,6:53.0,,H. Barnes makes free throw 1 of 2,64,61
243,3,6:53.0,,H. Barnes makes free throw 2 of 2,64,62
244,3,6:46.0,Personal block foul by W. Matthews (drawn by D. Carroll),,64,62
245,3,6:46.0,D. Carroll misses free throw 1 of 2,,64,62
246,3,6:46.0,Offensive rebound by Team,,64,62
247,3,6:46.0,D. Carroll makes free throw 2 of 2,,65,62
248,3,6:29.0,,H. Barnes makes 2-pt jump shot from 8 ft,65,64
249,3,6:12.0,J. Harris misses 3-pt jump shot from 24 ft,,65,64
250,3,6:10.0,,Defensive rebound by D. Harris,65,64
251,3,6:07.0,,Personal foul by J. Harris (drawn by H. Barnes),65,64
252,3,6:07.0,,H. Barnes makes free throw 1 of 2,65,65
253,3,6:07.0,,H. Barnes makes free throw 2 of 2,65,66
254,3,5:48.0,S. Dinwiddie makes 2-pt jump shot from 8 ft,,67,66
255,3,5:48.0,Shooting foul by M. Kleber (drawn by S. Dinwiddie),,67,66
256,3,5:48.0,Q. Acy enters the game for T. Booker,,67,66
257,3,5:48.0,,D. Powell enters the game for M. Kleber,67,66
258,3,5:48.0,S. Dinwiddie misses free throw 1 of 1,,67,66
259,3,5:45.0,,Defensive rebound by D. Powell,67,66
260,3,5:32.0,,H. Barnes misses 2-pt layup from 1 ft,67,66
261,3,5:31.0,Defensive rebound by J. Harris,,67,66
262,3,5:21.0,T. Zeller makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,69,66
263,3,5:21.0,Shooting foul by D. Harris (drawn by T. Zeller),,69,66
264,3,5:21.0,T. Zeller makes free throw 1 of 1,,70,66
265,3,4:59.0,,Turnover by D. Harris (bad pass; steal by T. Zeller),70,66
266,3,4:55.0,Turnover by D. Carroll (bad pass; steal by D. Powell),,70,66
267,3,4:55.0,,Personal foul by T. Zeller (drawn by D. Powell),70,66
268,3,4:55.0,,D. Powell makes free throw 1 of 2,70,67
269,3,4:55.0,,J. Barea enters the game for D. Harris,70,67
270,3,4:55.0,J. Allen enters the game for T. Zeller,,70,67
271,3,4:55.0,,D. Powell misses free throw 2 of 2,70,67
272,3,4:52.0,Defensive rebound by Q. Acy,,70,67
273,3,4:31.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,70,67
274,3,4:27.0,Offensive rebound by D. Carroll,,70,67
275,3,4:26.0,D. Carroll misses 2-pt layup from 2 ft,,70,67
276,3,4:26.0,,Defensive rebound by D. Powell,70,67
277,3,4:20.0,,D. Powell makes 3-pt jump shot from 23 ft (assist by H. Barnes),70,70
278,3,4:19.0,Brooklyn full timeout,,70,70
279,3,4:19.0,C. LeVert enters the game for S. Dinwiddie,,70,70
280,3,4:19.0,S. Kilpatrick enters the game for J. Harris,,70,70
281,3,4:06.0,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),,72,70
282,3,3:57.0,,D. Harris enters the game for Y. Ferrell,72,70
283,3,3:53.0,,D. Powell makes 2-pt dunk at rim (assist by H. Barnes),72,72
284,3,3:31.0,Q. Acy misses 3-pt jump shot from 25 ft,,72,72
285,3,3:28.0,,Defensive rebound by D. Powell,72,72
286,3,3:17.0,,J. Barea misses 3-pt jump shot from 24 ft,72,72
287,3,3:14.0,Defensive rebound by C. LeVert,,72,72
288,3,3:10.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by C. LeVert),,75,72
289,3,2:53.0,,Offensive foul by D. Harris (drawn by Q. Acy),75,72
290,3,2:53.0,,Turnover by D. Harris (offensive foul),75,72
291,3,2:53.0,Technical foul by Q. Acy,,75,72
292,3,2:53.0,,H. Barnes makes technical free throw,75,73
293,3,2:44.0,C. LeVert misses 2-pt jump shot from 2 ft,,75,73
294,3,2:42.0,,Defensive rebound by D. Harris,75,73
295,3,2:26.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Powell),75,76
296,3,2:03.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by Q. Acy),,78,76
297,3,1:43.0,,W. Matthews misses 3-pt jump shot from 25 ft,78,76
298,3,1:41.0,Defensive rebound by Team,,78,76
299,3,1:41.0,I. Whitehead enters the game for D. Carroll,,78,76
300,3,1:27.0,Turnover by I. Whitehead (step out of bounds),,78,76
301,3,1:27.0,,Y. Ferrell enters the game for W. Matthews,78,76
302,3,1:27.0,,D. Nowitzki enters the game for H. Barnes,78,76
303,3,1:17.0,,J. Barea misses 3-pt jump shot from 25 ft,78,76
304,3,1:14.0,,Offensive rebound by Y. Ferrell,78,76
305,3,1:12.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,78,76
306,3,1:09.0,Defensive rebound by C. LeVert,,78,76
307,3,0:57.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,78,76
308,3,0:53.0,,Defensive rebound by D. Nowitzki,78,76
309,3,0:37.0,,Turnover by D. Powell (traveling),78,76
310,3,0:30.0,C. LeVert makes 2-pt layup from 2 ft,,80,76
311,3,0:08.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,80,76
312,3,0:06.0,Defensive rebound by S. Kilpatrick,,80,76
313,3,0:00.0,S. Kilpatrick misses 2-pt layup from 5 ft,,80,76
314,3,0:00.0,,Defensive rebound by D. Nowitzki,80,76
315,4,11:37.0,,D. Harris misses 2-pt layup from 1 ft,80,76
316,4,11:35.0,,Offensive rebound by D. Powell,80,76
317,4,11:33.0,,J. Barea misses 3-pt jump shot from 23 ft,80,76
318,4,11:30.0,Defensive rebound by J. Allen,,80,76
319,4,11:25.0,I. Whitehead misses 2-pt jump shot from 5 ft,,80,76
320,4,11:20.0,Offensive rebound by J. Allen,,80,76
321,4,11:20.0,J. Allen misses 2-pt dunk at rim,,80,76
322,4,11:20.0,,Defensive rebound by J. Barea,80,76
323,4,11:18.0,,J. Barea makes 2-pt layup from 1 ft,80,78
324,4,10:58.0,I. Whitehead makes 2-pt layup from 1 ft,,82,78
325,4,10:42.0,,Personal block foul by C. LeVert (drawn by J. Barea),82,78
326,4,10:29.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),82,80
327,4,10:16.0,C. LeVert makes 2-pt jump shot from 11 ft,,84,80
328,4,10:03.0,,J. Barea misses 2-pt layup from 1 ft,84,80
329,4,10:02.0,Defensive rebound by J. Allen,,84,80
330,4,10:01.0,Personal take foul by D. Harris (drawn by C. LeVert),,84,80
331,4,9:55.0,C. LeVert misses 2-pt jump shot from 16 ft,,84,80
332,4,9:53.0,,Defensive rebound by D. Nowitzki,84,80
333,4,9:49.0,,D. Harris makes 2-pt layup from 2 ft (assist by J. Barea),84,82
334,4,9:49.0,,Shooting foul by S. Kilpatrick (drawn by D. Harris),84,82
335,4,9:49.0,,D. Harris misses free throw 1 of 1,84,82
336,4,9:47.0,Defensive rebound by J. Allen,,84,82
337,4,9:39.0,Q. Acy misses 3-pt jump shot from 24 ft,,84,82
338,4,9:36.0,,Defensive rebound by J. Barea,84,82
339,4,9:28.0,,J. Barea misses 3-pt jump shot from 26 ft,84,82
340,4,9:25.0,Defensive rebound by Q. Acy,,84,82
341,4,9:10.0,C. LeVert misses 2-pt layup from 2 ft (block by D. Powell),,84,82
342,4,9:09.0,Offensive rebound by Team,,84,82
343,4,9:09.0,,Y. Ferrell enters the game for J. Barea,84,82
344,4,9:09.0,,H. Barnes enters the game for D. Nowitzki,84,82
345,4,9:03.0,C. LeVert misses 2-pt jump shot from 12 ft,,84,82
346,4,9:00.0,,Defensive rebound by H. Barnes,84,82
347,4,8:55.0,,Turnover by D. Smith (bad pass; steal by J. Allen),84,82
348,4,8:54.0,Personal take foul by D. Harris (drawn by C. LeVert),,84,82
349,4,8:54.0,,W. Matthews enters the game for D. Harris,84,82
350,4,8:40.0,J. Allen makes 2-pt dunk at rim (assist by I. Whitehead),,86,82
351,4,8:18.0,,H. Barnes makes 2-pt hook shot from 8 ft,86,84
352,4,8:10.0,Turnover by I. Whitehead (traveling),,86,84
353,4,8:10.0,T. Booker enters the game for S. Kilpatrick,,86,84
354,4,8:10.0,S. Dinwiddie enters the game for Q. Acy,,86,84
355,4,7:57.0,,H. Barnes misses 2-pt jump shot from 18 ft,86,84
356,4,7:54.0,Defensive rebound by J. Allen,,86,84
357,4,7:42.0,I. Whitehead misses 3-pt jump shot from 25 ft,,86,84
358,4,7:39.0,Offensive rebound by C. LeVert,,86,84
359,4,7:39.0,S. Dinwiddie misses 2-pt jump shot from 20 ft (block by Y. Ferrell),,86,84
360,4,7:39.0,Offensive rebound by S. Dinwiddie,,86,84
361,4,7:27.0,S. Dinwiddie misses 2-pt layup from 1 ft,,86,84
362,4,7:25.0,,Defensive rebound by D. Powell,86,84
363,4,7:25.0,Loose ball foul by T. Booker (drawn by D. Powell),,86,84
364,4,7:25.0,,M. Kleber enters the game for D. Powell,86,84
365,4,7:25.0,T. Zeller enters the game for I. Whitehead,,86,84
366,4,7:25.0,J. Harris enters the game for J. Allen,,86,84
367,4,7:12.0,,W. Matthews misses 2-pt jump shot from 11 ft,86,84
368,4,7:12.0,Defensive rebound by T. Booker,,86,84
369,4,6:57.0,T. Booker makes 2-pt jump shot from 7 ft,,88,84
370,4,6:57.0,,Dallas full timeout,88,84
371,4,6:57.0,,S. Mejri enters the game for M. Kleber,88,84
372,4,6:57.0,D. Carroll enters the game for C. LeVert,,88,84
373,4,6:40.0,,H. Barnes misses 2-pt jump shot from 8 ft,88,84
374,4,6:37.0,Defensive rebound by D. Carroll,,88,84
375,4,6:30.0,J. Harris misses 3-pt jump shot from 24 ft,,88,84
376,4,6:27.0,,Defensive rebound by D. Smith,88,84
377,4,6:21.0,,Shooting foul by S. Dinwiddie (drawn by Y. Ferrell),88,84
378,4,6:21.0,,Y. Ferrell makes free throw 1 of 2,88,85
