,QUARTER,TIME_REMAINING,DALLAS_ACTION,INDIANA_ACTION,DALLAS_SCORE,INDIANA_SCORE
47,1,4:30.0,,Defensive rebound by B. Bogdanović,13,19
48,1,4:22.0,,T. Young makes 2-pt hook shot from 6 ft (assist by B. Bogdanović),13,21
49,1,3:59.0,W. Matthews makes 2-pt jump shot from 11 ft (assist by H. Barnes),,15,21
50,1,3:45.0,,D. Collison misses 2-pt jump shot from 17 ft,15,21
51,1,3:43.0,Defensive rebound by W. Matthews,,15,21
52,1,3:27.0,D. Smith misses 2-pt jump shot from 18 ft,,15,21
53,1,3:25.0,,Defensive rebound by L. Stephenson,15,21
54,1,3:21.0,,Indiana full timeout,15,21
55,1,3:21.0,,C. Joseph enters the game for T. Young,15,21
56,1,3:21.0,,D. Sabonis enters the game for B. Bogdanović,15,21
57,1,3:21.0,D. Harris enters the game for D. Smith,,15,21
58,1,3:21.0,D. Powell enters the game for W. Matthews,,15,21
59,1,3:21.0,D. Nowitzki enters the game for H. Barnes,,15,21
60,1,3:21.0,J. Barea enters the game for M. Kleber,,15,21
61,1,3:10.0,,C. Joseph makes 2-pt jump shot from 12 ft (assist by L. Stephenson),15,23
62,1,2:46.0,D. Powell makes 2-pt jump shot from 20 ft (assist by Y. Ferrell),,17,23
63,1,2:28.0,,D. Collison makes 3-pt jump shot from 27 ft (assist by D. Sabonis),17,26
64,1,2:17.0,Shooting foul by M. Turner (drawn by D. Powell),,17,26
65,1,2:17.0,D. Powell misses free throw 2 of 2,,17,26
66,1,2:17.0,,Defensive rebound by D. Sabonis,17,26
67,1,2:17.0,,J. Young enters the game for D. Collison,17,26
68,1,2:17.0,D. Powell makes free throw 1 of 2,,18,26
69,1,2:04.0,,Turnover by L. Stephenson (bad pass; steal by D. Nowitzki),18,26
70,1,1:46.0,J. Barea makes 2-pt layup at rim,,20,26
71,1,1:25.0,,J. Young makes 3-pt jump shot from 23 ft (assist by L. Stephenson),20,29
72,1,1:12.0,D. Powell misses 2-pt layup from 2 ft (block by M. Turner),,20,29
73,1,1:12.0,,Defensive rebound by Team,20,29
74,1,0:56.0,,Turnover by L. Stephenson (bad pass),20,29
75,1,0:32.0,Turnover by Team (shot clock),,20,29
76,1,0:32.0,,A. Poythress enters the game for M. Turner,20,29
77,1,0:15.0,,D. Sabonis misses 2-pt layup at rim,20,29
78,1,0:13.0,Defensive rebound by D. Powell,,20,29
79,1,0:05.0,D. Harris misses 2-pt jump shot from 1 ft (block by D. Sabonis),,20,29
80,1,0:05.0,Offensive rebound by Team,,20,29
81,1,0:03.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),,22,29
82,1,0:02.0,,Personal foul by D. Harris (drawn by L. Stephenson),22,29
83,2,11:36.0,,C. Joseph misses 2-pt jump shot from 21 ft,22,29
84,2,11:29.0,,Offensive rebound by D. Sabonis,22,29
85,2,11:26.0,,C. Joseph misses 3-pt jump shot from 25 ft,22,29
86,2,11:24.0,Defensive rebound by D. Harris,,22,29
87,2,11:17.0,Shooting foul by A. Poythress (drawn by D. Powell),,22,29
88,2,11:17.0,D. Powell makes free throw 1 of 2,,23,29
89,2,11:17.0,D. Powell makes free throw 2 of 2,,24,29
90,2,10:58.0,,B. Bogdanović misses 2-pt jump shot from 4 ft (block by D. Harris),24,29
91,2,10:54.0,Defensive rebound by D. Nowitzki,,24,29
92,2,10:52.0,Y. Ferrell makes 2-pt layup from 2 ft (assist by D. Harris),,26,29
93,2,10:38.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,26,29
94,2,10:36.0,,Offensive rebound by A. Poythress,26,29
95,2,10:29.0,,Offensive foul by A. Poythress (drawn by D. Harris),26,29
96,2,10:29.0,,Turnover by A. Poythress (offensive foul),26,29
97,2,10:17.0,D. Powell makes 2-pt dunk at rim (assist by D. Nowitzki),,28,29
98,2,10:10.0,,Indiana full timeout,28,29
99,2,10:10.0,,T. Young enters the game for A. Poythress,28,29
100,2,9:59.0,,T. Young makes 2-pt jump shot from 17 ft (assist by C. Joseph),28,31
101,2,9:43.0,D. Powell makes 2-pt dunk from 1 ft (assist by D. Harris),,30,31
102,2,9:32.0,,J. Young makes 3-pt jump shot from 28 ft (assist by D. Sabonis),30,34
103,2,9:05.0,Y. Ferrell makes 2-pt jump shot from 14 ft,,32,34
104,2,8:52.0,,T. Young misses 3-pt jump shot from 28 ft,32,34
105,2,8:51.0,,Offensive rebound by Team,32,34
106,2,8:51.0,Loose ball foul by D. Powell (drawn by D. Sabonis),,32,34
107,2,8:51.0,W. Matthews enters the game for D. Harris,,32,34
108,2,8:43.0,,C. Joseph makes 2-pt layup from 1 ft,32,36
109,2,8:27.0,D. Nowitzki makes 2-pt layup from 1 ft,,34,36
110,2,8:10.0,,T. Young makes 2-pt hook shot from 4 ft,34,38
111,2,8:02.0,Personal foul by T. Young (drawn by J. Barea),,34,38
112,2,8:02.0,D. Smith enters the game for Y. Ferrell,,34,38
113,2,7:56.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,34,38
114,2,7:53.0,,Defensive rebound by D. Sabonis,34,38
115,2,7:43.0,,Turnover by C. Joseph (bad pass; steal by D. Powell),34,38
116,2,7:41.0,D. Smith makes 2-pt layup from 1 ft (assist by J. Barea),,36,38
117,2,7:24.0,Offensive charge foul by D. Sabonis (drawn by D. Powell),,36,38
118,2,7:24.0,,Turnover by D. Sabonis (offensive foul),36,38
119,2,7:24.0,,D. Collison enters the game for J. Young,36,38
120,2,7:24.0,H. Barnes enters the game for D. Powell,,36,38
121,2,7:24.0,S. Mejri enters the game for D. Nowitzki,,36,38
122,2,7:10.0,J. Barea misses 3-pt jump shot from 28 ft,,36,38
123,2,7:07.0,,Defensive rebound by D. Sabonis,36,38
124,2,6:53.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by C. Joseph),36,41
125,2,6:49.0,Dallas full timeout,,36,41
126,2,6:35.0,W. Matthews misses 3-pt jump shot from 27 ft,,36,41
127,2,6:32.0,,Defensive rebound by D. Collison,36,41
128,2,6:16.0,,D. Collison misses 2-pt jump shot from 17 ft,36,41
129,2,6:12.0,Defensive rebound by S. Mejri,,36,41
130,2,6:01.0,D. Smith makes 3-pt jump shot from 25 ft (assist by J. Barea),,39,41
131,2,5:42.0,,Turnover by B. Bogdanović (lost ball; steal by W. Matthews),39,41
132,2,5:42.0,Personal foul by B. Bogdanović (drawn by W. Matthews),,39,41
133,2,5:42.0,,L. Stephenson enters the game for D. Sabonis,39,41
134,2,5:42.0,,M. Turner enters the game for B. Bogdanović,39,41
135,2,5:24.0,S. Mejri misses 2-pt layup from 1 ft (block by C. Joseph),,39,41
136,2,5:21.0,Offensive rebound by S. Mejri,,39,41
137,2,5:21.0,S. Mejri makes 2-pt layup from 1 ft,,41,41
138,2,5:09.0,D. Harris enters the game for J. Barea,,41,41
139,2,5:00.0,,C. Joseph makes 2-pt jump shot from 7 ft (assist by T. Young),41,43
140,2,4:47.0,Turnover by D. Smith (lost ball; steal by T. Young),,41,43
141,2,4:47.0,,Personal foul by D. Smith (drawn by T. Young),41,43
142,2,4:31.0,,T. Young misses 2-pt jump shot from 19 ft,41,43
143,2,4:28.0,Defensive rebound by S. Mejri,,41,43
144,2,4:22.0,D. Smith misses 3-pt jump shot from 26 ft,,41,43
145,2,4:19.0,,Defensive rebound by L. Stephenson,41,43
146,2,4:12.0,,T. Young makes 2-pt layup at rim (assist by D. Collison),41,45
147,2,3:53.0,W. Matthews makes 2-pt layup from 1 ft (assist by S. Mejri),,43,45
148,2,3:53.0,Shooting foul by L. Stephenson (drawn by W. Matthews),,43,45
149,2,3:53.0,W. Matthews makes free throw 1 of 1,,44,45
150,2,3:41.0,,C. Joseph makes 2-pt jump shot from 13 ft,44,47
151,2,3:23.0,D. Harris makes 3-pt jump shot from 23 ft (assist by H. Barnes),,47,47
152,2,3:02.0,,L. Stephenson makes 2-pt layup at rim (assist by D. Collison),47,49
153,2,2:45.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by S. Mejri),,50,49
154,2,2:29.0,,D. Collison makes 2-pt layup at rim (assist by L. Stephenson),50,51
155,2,2:29.0,,Shooting foul by S. Mejri (drawn by D. Collison),50,51
156,2,2:29.0,,B. Bogdanović enters the game for T. Young,50,51
157,2,2:29.0,,D. Collison makes free throw 1 of 1,50,52
158,2,2:10.0,S. Mejri makes 2-pt dunk from 1 ft (assist by D. Smith),,52,52
159,2,1:54.0,,C. Joseph misses 3-pt jump shot from 27 ft,52,52
160,2,1:48.0,,Offensive rebound by M. Turner,52,52
161,2,1:48.0,,Turnover by M. Turner (bad pass; steal by D. Smith),52,52
162,2,1:26.0,D. Harris misses 3-pt jump shot from 28 ft,,52,52
163,2,1:23.0,,Defensive rebound by B. Bogdanović,52,52
164,2,1:15.0,,M. Turner makes 2-pt layup at rim (assist by B. Bogdanović),52,54
165,2,0:58.0,Shooting foul by C. Joseph (drawn by S. Mejri),,52,54
166,2,0:58.0,S. Mejri makes free throw 1 of 2,,53,54
167,2,0:58.0,,T. Young enters the game for L. Stephenson,53,54
168,2,0:58.0,Y. Ferrell enters the game for D. Smith,,53,54
169,2,0:58.0,S. Mejri misses free throw 2 of 2,,53,54
170,2,0:56.0,,Defensive rebound by M. Turner,53,54
171,2,0:41.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,53,54
172,2,0:36.0,Defensive rebound by D. Harris,,53,54
173,2,0:28.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,53,54
174,2,0:25.0,Offensive rebound by S. Mejri,,53,54
175,2,0:05.0,H. Barnes misses 2-pt jump shot from 12 ft,,53,54
176,2,0:02.0,,Defensive rebound by Team,53,54
177,2,0:02.0,,Turnover by T. Young (bad pass; steal by S. Mejri),53,54
178,2,0:00.0,H. Barnes misses 3-pt jump shot from 45 ft,,53,54
179,2,0:00.0,Offensive rebound by Team,,53,54
180,3,11:46.0,,B. Bogdanović misses 2-pt jump shot from 6 ft,53,54
181,3,11:43.0,Defensive rebound by M. Kleber,,53,54
182,3,11:26.0,Turnover by W. Matthews (bad pass; steal by M. Turner),,53,54
183,3,11:14.0,,T. Young misses 2-pt layup from 2 ft (block by D. Nowitzki),53,54
184,3,11:10.0,Defensive rebound by D. Nowitzki,,53,54
185,3,11:05.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by M. Kleber),,56,54
186,3,10:47.0,,D. Collison misses 3-pt jump shot from 26 ft,56,54
187,3,10:44.0,Defensive rebound by W. Matthews,,56,54
188,3,10:27.0,H. Barnes misses 3-pt jump shot from 26 ft,,56,54
189,3,10:23.0,,Defensive rebound by L. Stephenson,56,54
190,3,10:16.0,,L. Stephenson misses 2-pt jump shot from 19 ft,56,54
191,3,10:13.0,Defensive rebound by D. Nowitzki,,56,54
192,3,10:01.0,H. Barnes makes 2-pt layup from 3 ft (assist by W. Matthews),,58,54
193,3,9:46.0,,Shooting foul by D. Smith (drawn by D. Collison),58,54
194,3,9:46.0,,D. Collison makes free throw 1 of 2,58,55
195,3,9:46.0,,D. Collison makes free throw 2 of 2,58,56
196,3,9:24.0,Shooting foul by L. Stephenson (drawn by H. Barnes),,58,56
197,3,9:24.0,H. Barnes makes free throw 1 of 2,,59,56
198,3,9:24.0,H. Barnes misses free throw 2 of 2,,59,56
199,3,9:22.0,,Defensive rebound by M. Turner,59,56
200,3,9:10.0,,T. Young misses 2-pt jump shot from 19 ft,59,56
201,3,9:07.0,Defensive rebound by D. Nowitzki,,59,56
202,3,8:53.0,W. Matthews misses 3-pt jump shot from 25 ft,,59,56
203,3,8:53.0,,Defensive rebound by Team,59,56
204,3,8:53.0,Loose ball foul by H. Barnes (drawn by D. Collison),,59,56
205,3,8:41.0,,Turnover by M. Turner (bad pass),59,56
206,3,8:27.0,D. Smith misses 2-pt layup from 1 ft (block by M. Turner),,59,56
207,3,8:24.0,,Defensive rebound by D. Collison,59,56
208,3,8:14.0,,L. Stephenson makes 2-pt layup from 1 ft,59,58
209,3,7:50.0,H. Barnes misses 2-pt jump shot from 9 ft,,59,58
210,3,7:46.0,Offensive rebound by M. Kleber,,59,58
211,3,7:46.0,M. Kleber misses 2-pt dunk at rim,,59,58
212,3,7:45.0,,Defensive rebound by L. Stephenson,59,58
213,3,7:44.0,,Turnover by T. Young (traveling),59,58
214,3,7:30.0,M. Kleber makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,62,58
215,3,7:08.0,,M. Turner misses 3-pt jump shot from 28 ft,62,58
216,3,7:05.0,Defensive rebound by W. Matthews,,62,58
217,3,6:54.0,Turnover by H. Barnes (bad pass),,62,58
218,3,6:54.0,,Indiana full timeout,62,58
219,3,6:54.0,Y. Ferrell enters the game for D. Nowitzki,,62,58
220,3,6:32.0,,L. Stephenson misses 3-pt jump shot from 35 ft,62,58
221,3,6:27.0,Defensive rebound by D. Smith,,62,58
222,3,6:18.0,M. Kleber misses 3-pt jump shot from 23 ft,,62,58
223,3,6:15.0,,Defensive rebound by L. Stephenson,62,58
224,3,6:01.0,,D. Collison makes 2-pt jump shot from 18 ft (assist by T. Young),62,60
225,3,5:35.0,Y. Ferrell misses 2-pt hook shot from 4 ft,,62,60
226,3,5:31.0,Offensive rebound by M. Kleber,,62,60
227,3,5:31.0,M. Kleber misses 2-pt layup at rim,,62,60
228,3,5:30.0,,Defensive rebound by M. Turner,62,60
229,3,5:14.0,,D. Collison makes 2-pt jump shot from 7 ft (assist by T. Young),62,62
230,3,5:14.0,,Shooting foul by D. Smith (drawn by D. Collison),62,62
231,3,5:14.0,,D. Collison makes free throw 1 of 1,62,63
232,3,4:51.0,W. Matthews makes 2-pt jump shot from 5 ft,,64,63
233,3,4:43.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Collison),64,66
234,3,4:18.0,Turnover by H. Barnes (lost ball; steal by L. Stephenson),,64,66
235,3,4:06.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by D. Collison),64,68
236,3,4:04.0,Dallas full timeout,,64,68
237,3,4:04.0,D. Harris enters the game for D. Smith,,64,68
238,3,4:04.0,J. Barea enters the game for Y. Ferrell,,64,68
239,3,3:43.0,M. Kleber makes 2-pt jump shot from 19 ft (assist by W. Matthews),,66,68
240,3,3:21.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),66,71
241,3,2:55.0,M. Kleber misses 2-pt layup at rim,,66,71
242,3,2:53.0,,Defensive rebound by L. Stephenson,66,71
243,3,2:46.0,Personal foul by D. Collison (drawn by D. Harris),,66,71
244,3,2:46.0,,Turnover by D. Collison (turnover),66,71
245,3,2:46.0,,C. Joseph enters the game for T. Young,66,71
246,3,2:46.0,,D. Sabonis enters the game for B. Bogdanović,66,71
247,3,2:46.0,Y. Ferrell enters the game for W. Matthews,,66,71
248,3,2:46.0,D. Nowitzki enters the game for H. Barnes,,66,71
249,3,2:46.0,D. Powell enters the game for M. Kleber,,66,71
250,3,2:35.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,66,71
251,3,2:31.0,,Defensive rebound by L. Stephenson,66,71
252,3,2:13.0,,M. Turner misses 2-pt jump shot from 15 ft,66,71
253,3,2:13.0,,Offensive rebound by Team,66,71
254,3,2:13.0,Loose ball foul by D. Harris (drawn by D. Sabonis),,66,71
255,3,2:13.0,,J. Young enters the game for D. Collison,66,71
256,3,2:05.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by C. Joseph),66,73
257,3,1:43.0,D. Harris misses 3-pt jump shot from 27 ft,,66,73
258,3,1:40.0,,Defensive rebound by M. Turner,66,73
259,3,1:32.0,,M. Turner misses 3-pt jump shot from 28 ft,66,73
260,3,1:28.0,Defensive rebound by D. Nowitzki,,66,73
261,3,1:25.0,D. Harris makes 2-pt layup from 1 ft,,68,73
262,3,1:09.0,,Turnover by L. Stephenson (bad pass; steal by J. Barea),68,73
263,3,1:00.0,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by J. Barea),,71,73
264,3,0:42.0,,Shooting foul by D. Powell (drawn by M. Turner),71,73
265,3,0:42.0,,M. Turner makes free throw 1 of 2,71,74
266,3,0:42.0,,B. Bogdanović enters the game for L. Stephenson,71,74
267,3,0:42.0,,M. Turner misses free throw 2 of 2,71,74
268,3,0:41.0,Defensive rebound by D. Harris,,71,74
269,3,0:33.0,Personal foul by D. Sabonis (drawn by J. Barea),,71,74
270,3,0:29.0,D. Harris misses 2-pt jump shot from 10 ft,,71,74
271,3,0:28.0,,Defensive rebound by D. Sabonis,71,74
272,3,0:04.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,71,74
273,3,0:01.0,Defensive rebound by D. Powell,,71,74
274,3,0:00.0,J. Barea misses 3-pt jump shot from 39 ft,,71,74
275,3,0:00.0,Offensive rebound by Team,,71,74
276,4,11:47.0,D. Powell misses 3-pt jump shot from 23 ft,,71,74
277,4,11:43.0,,Defensive rebound by T. Young,71,74
278,4,11:28.0,,D. Sabonis makes 2-pt hook shot from 3 ft,71,76
279,4,11:14.0,Turnover by J. Barea (bad pass; steal by T. Young),,71,76
280,4,11:01.0,,D. Sabonis makes 2-pt jump shot from 20 ft (assist by C. Joseph),71,78
281,4,10:42.0,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),,73,78
282,4,10:42.0,Shooting foul by B. Bogdanović (drawn by D. Harris),,73,78
283,4,10:42.0,D. Harris makes free throw 1 of 1,,74,78
284,4,10:29.0,,C. Joseph misses 2-pt jump shot from 15 ft,74,78
285,4,10:27.0,Defensive rebound by D. Nowitzki,,74,78
286,4,10:11.0,J. Barea misses 2-pt jump shot from 8 ft,,74,78
287,4,10:08.0,,Defensive rebound by D. Sabonis,74,78
288,4,9:57.0,,D. Sabonis misses 2-pt jump shot from 19 ft,74,78
289,4,9:55.0,Defensive rebound by D. Powell,,74,78
290,4,9:48.0,Turnover by J. Barea (bad pass; steal by D. Sabonis),,74,78
291,4,9:37.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Sabonis),74,81
292,4,9:15.0,D. Harris makes 2-pt layup at rim (assist by J. Barea),,76,81
293,4,9:01.0,,Personal foul by Y. Ferrell (drawn by D. Sabonis),76,81
294,4,8:51.0,,D. Sabonis misses 2-pt jump shot from 19 ft,76,81
295,4,8:47.0,Defensive rebound by D. Nowitzki,,76,81
296,4,8:33.0,Personal foul by T. Young (drawn by J. Barea),,76,81
297,4,8:27.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,76,81
298,4,8:25.0,,Defensive rebound by D. Sabonis,76,81
299,4,8:12.0,,Turnover by B. Bogdanović (out of bounds lost ball),76,81
300,4,8:06.0,J. Barea misses 3-pt jump shot from 26 ft,,76,81
301,4,8:03.0,,Defensive rebound by C. Joseph,76,81
302,4,8:00.0,,Turnover by C. Joseph (traveling),76,81
303,4,8:00.0,Dallas full timeout,,76,81
304,4,8:00.0,,L. Stephenson enters the game for J. Young,76,81
305,4,8:00.0,,D. Collison enters the game for B. Bogdanović,76,81
306,4,7:47.0,D. Nowitzki makes 2-pt jump shot from 17 ft,,78,81
307,4,7:22.0,,T. Young makes 3-pt jump shot from 28 ft (assist by C. Joseph),78,84
308,4,7:01.0,J. Barea makes 2-pt jump shot from 6 ft,,80,84
309,4,6:47.0,,C. Joseph makes 2-pt jump shot from 17 ft (assist by D. Sabonis),80,86
310,4,6:30.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by Y. Ferrell),,82,86
311,4,6:09.0,,L. Stephenson makes 2-pt jump shot from 9 ft,82,88
312,4,5:55.0,Turnover by Y. Ferrell (bad pass; steal by L. Stephenson),,82,88
313,4,5:47.0,,D. Collison misses 3-pt jump shot from 22 ft,82,88
314,4,5:44.0,,Offensive rebound by D. Sabonis,82,88
315,4,5:39.0,,D. Sabonis misses 2-pt layup from 2 ft (block by Y. Ferrell),82,88
316,4,5:36.0,Defensive rebound by Y. Ferrell,,82,88
317,4,5:25.0,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by J. Barea),,84,88
318,4,5:23.0,,Indiana full timeout,84,88
319,4,5:23.0,,M. Turner enters the game for D. Sabonis,84,88
320,4,5:23.0,D. Smith enters the game for J. Barea,,84,88
321,4,5:23.0,W. Matthews enters the game for D. Harris,,84,88
322,4,5:23.0,H. Barnes enters the game for D. Nowitzki,,84,88
323,4,5:00.0,,L. Stephenson makes 2-pt jump shot from 6 ft,84,90
324,4,4:40.0,Y. Ferrell makes 2-pt jump shot from 18 ft,,86,90
325,4,4:40.0,Away from play foul by L. Stephenson (drawn by D. Powell),,86,90
326,4,4:40.0,,Turnover by L. Stephenson (turnover),86,90
327,4,4:40.0,D. Powell makes free throw 1 of 1,,87,90
328,4,4:23.0,,M. Turner misses 2-pt jump shot from 7 ft,87,90
329,4,4:21.0,,Offensive rebound by L. Stephenson,87,90
330,4,4:19.0,,L. Stephenson misses 2-pt jump shot from 12 ft,87,90
331,4,4:19.0,Defensive rebound by D. Smith,,87,90
332,4,4:14.0,D. Smith makes 2-pt layup from 2 ft,,89,90
333,4,3:54.0,,D. Collison misses 2-pt jump shot from 18 ft,89,90
334,4,3:54.0,Defensive rebound by D. Smith,,89,90
335,4,3:48.0,Turnover by D. Smith (lost ball; steal by D. Collison),,89,90
336,4,3:37.0,,Indiana full timeout,89,90
337,4,3:37.0,,B. Bogdanović enters the game for T. Young,89,90
338,4,3:27.0,,D. Collison misses 2-pt jump shot from 16 ft,89,90
339,4,3:22.0,Defensive rebound by H. Barnes,,89,90
340,4,3:18.0,H. Barnes makes 2-pt jump shot from 16 ft,,91,90
341,4,2:54.0,,M. Turner misses 2-pt jump shot from 8 ft,91,90
342,4,2:51.0,Defensive rebound by H. Barnes,,91,90
343,4,2:39.0,H. Barnes misses 3-pt jump shot from 27 ft,,91,90
344,4,2:37.0,,Defensive rebound by L. Stephenson,91,90
345,4,2:28.0,,L. Stephenson misses 3-pt jump shot from 27 ft,91,90
346,4,2:25.0,Defensive rebound by D. Smith,,91,90
347,4,2:09.0,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by W. Matthews),,94,90
348,4,1:50.0,,M. Turner misses 2-pt layup from 2 ft,94,90
349,4,1:50.0,,Offensive rebound by Team,94,90
350,4,1:46.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by C. Joseph),94,92
351,4,1:34.0,D. Smith misses 3-pt jump shot from 26 ft,,94,92
352,4,1:30.0,,Defensive rebound by B. Bogdanović,94,92
353,4,1:10.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,94,92
354,4,1:08.0,,Offensive rebound by L. Stephenson,94,92
355,4,1:04.0,,Indiana full timeout,94,92
356,4,0:53.0,,L. Stephenson makes 2-pt layup from 1 ft,94,94
357,4,0:37.0,Shooting foul by B. Bogdanović (drawn by H. Barnes),,94,94
358,4,0:37.0,H. Barnes misses free throw 1 of 2,,94,94
359,4,0:37.0,Offensive rebound by Team,,94,94
360,4,0:37.0,,T. Young enters the game for B. Bogdanović,94,94
361,4,0:37.0,H. Barnes makes free throw 2 of 2,,95,94
362,4,0:28.0,,Turnover by L. Stephenson (lost ball; steal by W. Matthews),95,94
363,4,0:25.0,D. Smith makes 2-pt layup from 2 ft,,97,94
364,4,0:25.0,,Indiana full timeout,97,94
365,4,0:25.0,,B. Bogdanović enters the game for T. Young,97,94
366,4,0:07.0,,D. Collison misses 3-pt jump shot from 28 ft,97,94
367,4,0:04.0,Defensive rebound by Y. Ferrell,,97,94
368,4,0:03.0,Personal take foul by C. Joseph (drawn by Y. Ferrell),,97,94
369,4,0:03.0,Y. Ferrell makes free throw 1 of 2,,98,94
370,4,0:03.0,Y. Ferrell misses free throw 2 of 2,,98,94
371,4,0:02.0,,Defensive rebound by L. Stephenson,98,94
372,4,0:01.0,,L. Stephenson misses 3-pt jump shot from 73 ft,98,94
373,4,0:01.0,,Offensive rebound by Team,98,94
