,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
91,1,0:27.0,Personal foul by B. Beal (drawn by R. McGruder),,25,31
92,1,0:27.0,R. McGruder makes clear path free throw 1 of 2,,26,31
93,1,0:27.0,R. McGruder misses clear path free throw 2 of 2,,26,31
94,1,0:27.0,Offensive rebound by Team,,26,31
95,1,0:06.0,D. Wade misses 3-pt jump shot from 26 ft,,26,31
96,1,0:01.0,,Defensive rebound by O. Porter,26,31
97,2,11:40.0,D. Wade misses 2-pt layup from 1 ft,,26,31
98,2,11:37.0,,Defensive rebound by I. Mahinmi,26,31
99,2,11:24.0,,M. Scott misses 2-pt jump shot from 10 ft,26,31
100,2,11:20.0,Defensive rebound by K. Olynyk,,26,31
101,2,11:10.0,J. Winslow misses 3-pt jump shot from 25 ft,,26,31
102,2,11:06.0,,Defensive rebound by I. Mahinmi,26,31
103,2,11:04.0,,Personal block foul by J. Winslow (drawn by R. Sessions),26,31
104,2,10:56.0,,I. Mahinmi misses 2-pt hook shot from 1 ft,26,31
105,2,10:53.0,Defensive rebound by K. Olynyk,,26,31
106,2,10:48.0,K. Olynyk misses 3-pt jump shot from 25 ft,,26,31
107,2,10:45.0,Offensive rebound by J. Winslow,,26,31
108,2,10:40.0,T. Johnson makes 2-pt layup at rim,,28,31
109,2,10:39.0,,Washington full timeout,28,31
110,2,10:39.0,,J. Smith enters the game for R. Sessions,28,31
111,2,10:39.0,,T. Satoranský enters the game for I. Mahinmi,28,31
112,2,10:21.0,,Shooting foul by K. Olynyk (drawn by K. Oubre),28,31
113,2,10:21.0,,K. Oubre makes free throw 1 of 2,28,32
114,2,10:21.0,,K. Oubre makes free throw 2 of 2,28,33
115,2,10:09.0,Turnover by D. Wade (lost ball; steal by K. Oubre),,28,33
116,2,10:04.0,,Shooting foul by R. McGruder (drawn by K. Oubre),28,33
117,2,10:04.0,,K. Oubre makes free throw 1 of 2,28,34
118,2,10:04.0,,K. Oubre makes free throw 2 of 2,28,35
119,2,9:53.0,T. Johnson makes 2-pt jump shot from 5 ft (assist by K. Olynyk),,30,35
120,2,9:53.0,Shooting foul by J. Smith (drawn by T. Johnson),,30,35
121,2,9:53.0,T. Johnson misses free throw 1 of 1,,30,35
122,2,9:40.0,,Defensive rebound by J. Smith,30,35
123,2,9:32.0,,J. Meeks makes 2-pt jump shot from 15 ft (assist by T. Satoranský),30,37
124,2,9:19.0,Shooting foul by K. Oubre (drawn by J. Winslow),,30,37
125,2,9:19.0,J. Winslow makes free throw 1 of 2,,31,37
126,2,9:19.0,G. Dragić enters the game for R. McGruder,,31,37
127,2,9:19.0,J. Winslow misses free throw 2 of 2,,31,37
128,2,9:16.0,,Defensive rebound by M. Scott,31,37
129,2,9:02.0,,K. Oubre misses 3-pt jump shot from 23 ft,31,37
130,2,8:58.0,Defensive rebound by K. Olynyk,,31,37
131,2,8:50.0,D. Wade makes 2-pt jump shot from 10 ft (assist by G. Dragić),,33,37
132,2,8:34.0,,J. Smith misses 2-pt jump shot from 12 ft,33,37
133,2,8:30.0,Defensive rebound by K. Olynyk,,33,37
134,2,8:24.0,J. Winslow misses 3-pt jump shot from 25 ft,,33,37
135,2,8:21.0,,Defensive rebound by J. Smith,33,37
136,2,8:03.0,,Turnover by T. Satoranský (out of bounds lost ball),33,37
137,2,7:53.0,G. Dragić makes 2-pt jump shot from 8 ft,,35,37
138,2,7:23.0,,M. Scott makes 2-pt layup from 1 ft (assist by K. Oubre),35,39
139,2,7:13.0,T. Johnson makes 2-pt layup at rim (assist by K. Olynyk),,37,39
140,2,7:08.0,,B. Beal enters the game for K. Oubre,37,39
141,2,7:08.0,,M. Morris enters the game for J. Smith,37,39
142,2,7:08.0,,O. Porter enters the game for J. Meeks,37,39
143,2,7:08.0,J. Richardson enters the game for D. Wade,,37,39
144,2,7:00.0,,Turnover by M. Morris (bad pass; steal by T. Johnson),37,39
145,2,6:56.0,J. Winslow makes 2-pt layup at rim (assist by T. Johnson),,39,39
146,2,6:39.0,,M. Scott makes 2-pt layup at rim (assist by T. Satoranský),39,41
147,2,6:20.0,T. Johnson misses 2-pt jump shot from 13 ft,,39,41
148,2,6:16.0,,Defensive rebound by M. Morris,39,41
149,2,6:11.0,,B. Beal makes 2-pt layup from 1 ft (assist by T. Satoranský),39,43
150,2,6:03.0,Miami full timeout,,39,43
151,2,6:03.0,H. Whiteside enters the game for K. Olynyk,,39,43
152,2,5:55.0,T. Johnson misses 2-pt jump shot from 19 ft,,39,43
153,2,5:49.0,,Defensive rebound by O. Porter,39,43
154,2,5:32.0,,Shooting foul by G. Dragić (drawn by M. Scott),39,43
155,2,5:32.0,,M. Scott misses free throw 1 of 2,39,43
156,2,5:32.0,,Offensive rebound by Team,39,43
157,2,5:32.0,,M. Scott makes free throw 2 of 2,39,44
158,2,5:14.0,H. Whiteside makes 2-pt jump shot from 12 ft (assist by G. Dragić),,41,44
159,2,4:46.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by O. Porter),41,46
160,2,4:46.0,,Shooting foul by H. Whiteside (drawn by M. Morris),41,46
161,2,4:46.0,,M. Morris makes free throw 1 of 1,41,47
162,2,4:35.0,Shooting foul by B. Beal (drawn by J. Richardson),,41,47
163,2,4:35.0,J. Richardson makes free throw 1 of 2,,42,47
164,2,4:35.0,J. Richardson makes free throw 2 of 2,,43,47
165,2,4:24.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by O. Porter),43,50
166,2,4:05.0,H. Whiteside misses 2-pt hook shot from 2 ft,,43,50
167,2,4:02.0,,Defensive rebound by M. Scott,43,50
168,2,3:57.0,,M. Morris makes 2-pt dunk at rim (assist by B. Beal),43,52
169,2,3:47.0,Shooting foul by M. Scott (drawn by T. Johnson),,43,52
170,2,3:47.0,T. Johnson misses free throw 1 of 2,,43,52
171,2,3:47.0,Offensive rebound by Team,,43,52
172,2,3:47.0,B. Adebayo enters the game for H. Whiteside,,43,52
173,2,3:47.0,T. Johnson makes free throw 2 of 2,,44,52
174,2,3:27.0,,O. Porter misses 2-pt jump shot from 7 ft,44,52
175,2,3:23.0,Defensive rebound by T. Johnson,,44,52
176,2,3:20.0,Shooting foul by O. Porter (drawn by G. Dragić),,44,52
177,2,3:20.0,G. Dragić makes free throw 1 of 3,,45,52
178,2,3:20.0,G. Dragić makes free throw 2 of 3,,46,52
179,2,3:20.0,D. Wade enters the game for T. Johnson,,46,52
180,2,3:20.0,G. Dragić makes free throw 3 of 3,,47,52
181,2,3:05.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by O. Porter),47,55
182,2,2:49.0,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),,49,55
183,2,2:38.0,,Turnover by M. Scott (lost ball; steal by J. Winslow),49,55
184,2,2:27.0,J. Winslow misses 2-pt jump shot from 10 ft,,49,55
185,2,2:23.0,,Defensive rebound by B. Beal,49,55
186,2,2:15.0,,Turnover by M. Morris (lost ball; steal by J. Richardson),49,55
187,2,2:10.0,J. Richardson misses 2-pt layup from 1 ft,,49,55
188,2,2:07.0,,Defensive rebound by M. Morris,49,55
189,2,1:45.0,,T. Satoranský misses 2-pt jump shot from 21 ft,49,55
190,2,1:41.0,Defensive rebound by B. Adebayo,,49,55
191,2,1:35.0,G. Dragić misses 3-pt jump shot from 23 ft,,49,55
192,2,1:35.0,,Defensive rebound by Team,49,55
193,2,1:24.0,,Personal foul by G. Dragić (drawn by T. Satoranský),49,55
194,2,1:24.0,,T. Satoranský makes free throw 1 of 2,49,56
195,2,1:24.0,T. Johnson enters the game for G. Dragić,,49,56
196,2,1:24.0,,T. Satoranský makes free throw 2 of 2,49,57
197,2,1:08.0,Personal foul by T. Satoranský (drawn by T. Johnson),,49,57
198,2,1:08.0,T. Johnson misses free throw 1 of 2,,49,57
199,2,1:08.0,Offensive rebound by Team,,49,57
200,2,1:08.0,T. Johnson makes free throw 2 of 2,,50,57
201,2,0:57.0,,M. Scott misses 3-pt jump shot from 22 ft,50,57
202,2,0:54.0,Defensive rebound by B. Adebayo,,50,57
203,2,0:40.0,T. Johnson misses 3-pt jump shot from 25 ft,,50,57
204,2,0:36.0,Offensive rebound by Team,,50,57
205,2,0:24.0,B. Adebayo misses 2-pt hook shot from 5 ft,,50,57
206,2,0:20.0,,Defensive rebound by B. Beal,50,57
207,2,0:01.0,,Personal foul by D. Wade (drawn by T. Satoranský),50,57
208,2,0:01.0,,T. Satoranský makes free throw 1 of 2,50,58
209,2,0:01.0,,R. Sessions enters the game for B. Beal,50,58
210,2,0:01.0,,K. Oubre enters the game for O. Porter,50,58
211,2,0:01.0,,T. Satoranský makes free throw 2 of 2,50,59
212,3,11:44.0,Shooting foul by M. Morris (drawn by T. Johnson),,50,59
213,3,11:44.0,T. Johnson makes free throw 1 of 2,,51,59
214,3,11:44.0,T. Johnson misses free throw 2 of 2,,51,59
215,3,11:40.0,,Defensive rebound by O. Porter,51,59
216,3,11:27.0,,Turnover by M. Gortat (bad pass; steal by J. Richardson),51,59
217,3,11:11.0,J. Johnson makes 2-pt jump shot from 2 ft (assist by T. Johnson),,53,59
218,3,10:56.0,,T. Satoranský makes 2-pt jump shot from 8 ft,53,61
219,3,10:46.0,G. Dragić misses 2-pt jump shot from 16 ft,,53,61
220,3,10:40.0,Offensive rebound by H. Whiteside,,53,61
221,3,10:36.0,Turnover by H. Whiteside (bad pass; steal by O. Porter),,53,61
222,3,10:32.0,,Turnover by O. Porter (bad pass; steal by T. Johnson),53,61
223,3,10:27.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,56,61
224,3,10:08.0,,Turnover by B. Beal (bad pass; steal by G. Dragić),56,61
225,3,9:55.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,59,61
226,3,9:54.0,,Washington full timeout,59,61
227,3,9:37.0,,Turnover by T. Satoranský (bad pass; steal by J. Johnson),59,61
228,3,9:32.0,G. Dragić misses 2-pt layup from 1 ft,,59,61
229,3,9:29.0,,Defensive rebound by M. Gortat,59,61
230,3,9:15.0,,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),59,63
231,3,8:47.0,J. Johnson misses 3-pt jump shot from 24 ft,,59,63
232,3,8:44.0,Offensive rebound by H. Whiteside,,59,63
233,3,8:42.0,H. Whiteside makes 2-pt layup at rim,,61,63
234,3,8:34.0,,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),61,65
235,3,8:16.0,G. Dragić makes 2-pt jump shot from 3 ft,,63,65
236,3,8:01.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Satoranský),63,68
237,3,7:46.0,H. Whiteside misses 2-pt jump shot from 9 ft,,63,68
238,3,7:43.0,,Defensive rebound by M. Morris,63,68
239,3,7:33.0,,M. Morris misses 2-pt jump shot from 8 ft,63,68
240,3,7:29.0,Defensive rebound by H. Whiteside,,63,68
241,3,7:17.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by H. Whiteside),,66,68
242,3,6:59.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by M. Morris),66,70
243,3,6:45.0,J. Richardson makes 2-pt layup from 1 ft (assist by G. Dragić),,68,70
244,3,6:33.0,,B. Beal makes 3-pt jump shot from 26 ft,68,73
245,3,6:23.0,,Offensive charge foul by G. Dragić (drawn by M. Gortat),68,73
246,3,6:23.0,Turnover by G. Dragić (offensive foul),,68,73
247,3,6:07.0,,M. Gortat misses 2-pt hook shot from 7 ft,68,73
248,3,6:04.0,Defensive rebound by J. Johnson,,68,73
249,3,5:56.0,G. Dragić misses 3-pt jump shot from 25 ft,,68,73
250,3,5:51.0,,Defensive rebound by M. Morris,68,73
251,3,5:45.0,,O. Porter misses 2-pt jump shot from 11 ft,68,73
252,3,5:41.0,Defensive rebound by G. Dragić,,68,73
253,3,5:29.0,G. Dragić misses 3-pt jump shot from 26 ft,,68,73
254,3,5:29.0,Offensive rebound by J. Johnson,,68,73
255,3,5:21.0,J. Johnson makes 2-pt dunk at rim,,70,73
256,3,5:06.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by T. Satoranský),70,75
257,3,4:45.0,Turnover by J. Richardson (bad pass; steal by T. Satoranský),,70,75
258,3,4:41.0,,T. Satoranský misses 2-pt jump shot from 2 ft (block by T. Johnson),70,75
259,3,4:40.0,,Offensive rebound by O. Porter,70,75
260,3,4:40.0,,O. Porter makes 2-pt layup from 1 ft,70,77
261,3,4:40.0,Miami full timeout,,70,77
262,3,4:40.0,,R. Sessions enters the game for T. Satoranský,70,77
263,3,4:40.0,R. McGruder enters the game for T. Johnson,,70,77
264,3,4:40.0,J. Winslow enters the game for J. Johnson,,70,77
265,3,4:22.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),,72,77
266,3,3:57.0,,M. Morris misses 2-pt jump shot from 17 ft,72,77
267,3,3:57.0,,Offensive rebound by Team,72,77
268,3,3:57.0,,Turnover by Team (shot clock),72,77
269,3,3:57.0,D. Wade enters the game for J. Richardson,,72,77
270,3,3:42.0,D. Wade misses 3-pt jump shot from 24 ft,,72,77
271,3,3:42.0,Offensive rebound by H. Whiteside,,72,77
272,3,3:36.0,H. Whiteside makes 2-pt dunk at rim,,74,77
273,3,3:11.0,,B. Beal misses 3-pt jump shot from 28 ft,74,77
274,3,3:11.0,Defensive rebound by G. Dragić,,74,77
275,3,2:58.0,Turnover by R. McGruder (turnover),,74,77
276,3,2:58.0,,M. Scott enters the game for M. Gortat,74,77
277,3,2:58.0,K. Olynyk enters the game for H. Whiteside,,74,77
278,3,2:58.0,,K. Oubre enters the game for O. Porter,74,77
279,3,2:43.0,,R. Sessions misses 3-pt jump shot from 22 ft,74,77
280,3,2:40.0,,Offensive rebound by M. Morris,74,77
281,3,2:28.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by M. Morris),74,80
282,3,2:16.0,,Offensive charge foul by D. Wade (drawn by M. Morris),74,80
283,3,2:16.0,Turnover by D. Wade (offensive foul),,74,80
284,3,2:16.0,,J. Meeks enters the game for B. Beal,74,80
285,3,1:57.0,,K. Oubre makes 2-pt layup from 1 ft,74,82
286,3,1:36.0,D. Wade misses 2-pt jump shot from 18 ft,,74,82
287,3,1:34.0,,Defensive rebound by Team,74,82
288,3,1:34.0,T. Johnson enters the game for G. Dragić,,74,82
289,3,1:23.0,,R. Sessions makes 2-pt layup at rim,74,84
290,3,1:01.0,D. Wade makes 2-pt jump shot from 2 ft,,76,84
291,3,1:01.0,,Turnover by M. Morris (turnover),76,84
292,3,0:46.0,K. Olynyk misses 3-pt jump shot from 25 ft,,76,84
293,3,0:42.0,,Defensive rebound by M. Morris,76,84
294,3,0:35.0,,Turnover by R. Sessions (bad pass; steal by K. Olynyk),76,84
295,3,0:21.0,J. Winslow makes 2-pt jump shot from 7 ft (assist by D. Wade),,78,84
296,3,0:21.0,Shooting block foul by M. Morris (drawn by J. Winslow),,78,84
297,3,0:21.0,J. Winslow makes free throw 1 of 1,,79,84
298,3,0:03.0,,Shooting foul by K. Olynyk (drawn by R. Sessions),79,84
299,3,0:03.0,,Technical foul by M. Morris,79,84
300,3,0:03.0,D. Wade makes technical free throw,,80,84
301,3,0:03.0,,R. Sessions makes free throw 1 of 2,80,85
302,3,0:03.0,,T. Satoranský enters the game for M. Morris,80,85
303,3,0:03.0,,R. Sessions makes free throw 2 of 2,80,86
304,3,0:01.0,D. Wade misses 3-pt jump shot from 31 ft,,80,86
305,3,0:01.0,Offensive rebound by Team,,80,86
306,4,11:46.0,,Shooting foul by K. Olynyk (drawn by R. Sessions),80,86
307,4,11:46.0,,R. Sessions makes free throw 1 of 2,80,87
308,4,11:46.0,,R. Sessions makes free throw 2 of 2,80,88
309,4,11:31.0,D. Wade makes 2-pt hook shot from 7 ft,,82,88
310,4,11:15.0,,Personal foul by R. McGruder (drawn by R. Sessions),82,88
311,4,11:09.0,,Turnover by K. Oubre (traveling),82,88
312,4,11:01.0,Personal foul by J. Meeks (drawn by K. Olynyk),,82,88
313,4,10:47.0,J. Winslow makes 3-pt jump shot from 27 ft (assist by T. Johnson),,85,88
314,4,10:21.0,,R. Sessions misses 2-pt jump shot from 18 ft,85,88
315,4,10:21.0,Defensive rebound by K. Olynyk,,85,88
316,4,10:12.0,J. Winslow makes 2-pt jump shot from 1 ft (assist by D. Wade),,87,88
317,4,10:12.0,,Washington full timeout,87,88
318,4,9:51.0,,Turnover by K. Oubre (out of bounds lost ball),87,88
319,4,9:38.0,D. Wade makes 2-pt jump shot from 18 ft,,89,88
320,4,9:38.0,Shooting foul by K. Oubre (drawn by D. Wade),,89,88
321,4,9:38.0,D. Wade makes free throw 1 of 1,,90,88
322,4,9:21.0,,R. Sessions misses 2-pt jump shot from 4 ft,90,88
323,4,9:19.0,Defensive rebound by D. Wade,,90,88
324,4,9:14.0,Turnover by K. Olynyk (bad pass; steal by R. Sessions),,90,88
325,4,9:10.0,,B. Beal enters the game for J. Meeks,90,88
326,4,8:59.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Sessions),90,91
327,4,8:39.0,Turnover by K. Olynyk (lost ball; steal by M. Scott),,90,91
328,4,8:30.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),90,94
329,4,8:29.0,Miami full timeout,,90,94
330,4,8:29.0,,T. Satoranský enters the game for R. Sessions,90,94
331,4,8:29.0,,M. Morris enters the game for O. Porter,90,94
332,4,8:12.0,J. Winslow misses 3-pt jump shot from 26 ft,,90,94
333,4,8:09.0,,Defensive rebound by M. Morris,90,94
334,4,7:51.0,,T. Satoranský makes 2-pt layup from 3 ft (assist by M. Morris),90,96
335,4,7:32.0,R. McGruder misses 2-pt layup from 5 ft (block by K. Oubre),,90,96
336,4,7:30.0,Offensive rebound by R. McGruder,,90,96
337,4,7:29.0,R. McGruder makes 2-pt layup at rim,,92,96
338,4,7:17.0,,M. Morris misses 2-pt jump shot from 19 ft,92,96
339,4,7:14.0,Defensive rebound by J. Winslow,,92,96
340,4,6:59.0,D. Wade misses 3-pt jump shot from 27 ft,,92,96
341,4,6:54.0,,Defensive rebound by T. Satoranský,92,96
342,4,6:45.0,,Personal foul by R. McGruder (drawn by T. Satoranský),92,96
343,4,6:45.0,J. Richardson enters the game for D. Wade,,92,96
344,4,6:45.0,G. Dragić enters the game for R. McGruder,,92,96
345,4,6:29.0,,M. Scott misses 2-pt jump shot from 6 ft,92,96
346,4,6:26.0,,Offensive rebound by T. Satoranský,92,96
347,4,6:26.0,,T. Satoranský makes 2-pt layup at rim,92,98
348,4,6:09.0,K. Olynyk misses 3-pt jump shot from 26 ft,,92,98
349,4,6:05.0,Offensive rebound by G. Dragić,,92,98
350,4,6:04.0,T. Johnson makes 3-pt jump shot from 27 ft (assist by G. Dragić),,95,98
351,4,5:43.0,,K. Oubre misses 3-pt jump shot from 22 ft,95,98
352,4,5:40.0,Defensive rebound by K. Olynyk,,95,98
353,4,5:30.0,T. Johnson misses 3-pt jump shot from 28 ft,,95,98
354,4,5:26.0,,Defensive rebound by M. Morris,95,98
355,4,5:14.0,,B. Beal makes 2-pt layup from 2 ft,95,100
356,4,4:57.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,98,100
357,4,4:35.0,,T. Satoranský misses 2-pt jump shot from 17 ft,98,100
358,4,4:31.0,Defensive rebound by J. Winslow,,98,100
359,4,4:24.0,Personal foul by M. Morris (drawn by G. Dragić),,98,100
360,4,4:14.0,J. Winslow misses 2-pt jump shot from 20 ft,,98,100
361,4,4:11.0,,Defensive rebound by M. Morris,98,100
362,4,3:56.0,,K. Oubre misses 3-pt jump shot from 26 ft,98,100
363,4,3:54.0,Defensive rebound by Team,,98,100
364,4,3:36.0,G. Dragić misses 2-pt layup from 3 ft,,98,100
365,4,3:36.0,,Defensive rebound by Team,98,100
366,4,3:36.0,Loose ball foul by K. Olynyk (drawn by T. Satoranský),,98,100
367,4,3:36.0,,Washington full timeout,98,100
368,4,3:36.0,D. Wade enters the game for K. Olynyk,,98,100
369,4,3:17.0,,Turnover by B. Beal (bad pass; steal by J. Richardson),98,100
370,4,3:13.0,T. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),,100,100
371,4,2:51.0,,B. Beal makes 2-pt jump shot from 14 ft,100,102
372,4,2:33.0,Turnover by J. Winslow (lost ball; steal by M. Morris),,100,102
373,4,2:28.0,,Turnover by B. Beal (lost ball; steal by D. Wade),100,102
374,4,2:22.0,Personal foul by M. Morris (drawn by G. Dragić),,100,102
375,4,2:07.0,D. Wade misses 2-pt jump shot from 20 ft,,100,102
376,4,2:05.0,,Defensive rebound by B. Beal,100,102
377,4,1:54.0,,B. Beal makes 3-pt jump shot from 26 ft,100,105
378,4,1:46.0,J. Richardson misses 3-pt jump shot from 26 ft,,100,105
379,4,1:42.0,Offensive rebound by G. Dragić,,100,105
380,4,1:30.0,G. Dragić misses 3-pt jump shot from 25 ft,,100,105
381,4,1:28.0,Offensive rebound by J. Richardson,,100,105
382,4,1:26.0,T. Johnson misses 3-pt jump shot from 27 ft,,100,105
