,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
385,4,6:01.0,Defensive rebound by K. Oubre,,83,119
386,4,5:47.0,J. Smith makes 2-pt jump shot from 5 ft (assist by R. Sessions),,85,119
387,4,5:28.0,,R. McGruder makes 2-pt jump shot from 8 ft (assist by U. Haslem),85,121
388,4,5:23.0,J. Meeks makes 2-pt layup from 1 ft (assist by T. Frazier),,87,121
389,4,5:01.0,,U. Haslem misses 2-pt jump shot from 18 ft,87,121
390,4,4:58.0,Defensive rebound by T. Frazier,,87,121
391,4,4:51.0,R. Sessions misses 2-pt layup from 1 ft (block by J. Mickey),,87,121
392,4,4:49.0,,Defensive rebound by J. Winslow,87,121
393,4,4:43.0,,J. Winslow misses 2-pt jump shot from 3 ft (block by J. Smith),87,121
394,4,4:43.0,,Offensive rebound by U. Haslem,87,121
395,4,4:34.0,,J. Mickey makes 2-pt jump shot from 3 ft (assist by U. Haslem),87,123
396,4,4:21.0,J. Meeks makes 2-pt layup from 1 ft (assist by J. Smith),,89,123
397,4,4:04.0,,J. Winslow misses 2-pt layup from 1 ft,89,123
398,4,4:01.0,,Offensive rebound by J. Mickey,89,123
399,4,3:59.0,,J. Mickey makes 2-pt dunk at rim,89,125
400,4,3:50.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by T. Frazier),,92,125
401,4,3:30.0,,J. Winslow makes 2-pt layup from 1 ft,92,127
402,4,3:30.0,,Shooting foul by K. Oubre (drawn by J. Winslow),92,127
403,4,3:30.0,,J. Winslow misses free throw 1 of 1,92,127
404,4,3:28.0,Defensive rebound by K. Oubre,,92,127
405,4,3:22.0,R. Sessions makes 2-pt dunk at rim (assist by T. Frazier),,94,127
406,4,3:00.0,,U. Haslem makes 2-pt hook shot from 6 ft (assist by J. Winslow),94,129
407,4,2:49.0,J. Smith makes 2-pt layup from 1 ft (assist by T. Frazier),,96,129
408,4,2:24.0,,Turnover by L. Babbitt (bad pass; steal by K. Oubre),96,129
409,4,2:19.0,K. Oubre misses 2-pt layup from 1 ft (block by U. Haslem),,96,129
410,4,2:17.0,,Defensive rebound by J. Winslow,96,129
411,4,2:00.0,,L. Babbitt misses 3-pt jump shot from 22 ft,96,129
412,4,1:58.0,Defensive rebound by T. Frazier,,96,129
413,4,1:55.0,Turnover by T. Frazier (lost ball; steal by J. Mickey),,96,129
414,4,1:36.0,,Turnover by J. Mickey (traveling),96,129
415,4,1:36.0,,Miami full timeout,96,129
416,4,1:22.0,Personal foul by R. McGruder (drawn by K. Oubre),,96,129
417,4,1:22.0,K. Oubre misses free throw 1 of 2,,96,129
418,4,1:22.0,Offensive rebound by Team,,96,129
419,4,1:22.0,K. Oubre makes free throw 2 of 2,,97,129
420,4,1:08.0,,J. Mickey misses 3-pt jump shot from 25 ft,97,129
421,4,1:06.0,Defensive rebound by J. Meeks,,97,129
422,4,0:47.0,T. Frazier makes 3-pt jump shot from 24 ft (assist by J. Meeks),,100,129
423,4,0:29.0,,J. Winslow misses 2-pt layup from 1 ft,100,129
424,4,0:27.0,Defensive rebound by J. Smith,,100,129
425,4,0:23.0,R. Sessions misses 3-pt jump shot from 25 ft,,100,129
426,4,0:21.0,Offensive rebound by T. Frazier,,100,129
427,4,0:15.0,Shooting foul by R. McGruder (drawn by K. Oubre),,100,129
428,4,0:15.0,K. Oubre makes free throw 1 of 2,,101,129
429,4,0:15.0,K. Oubre makes free throw 2 of 2,,102,129
