,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
157,2,4:52.0,,W. Cauley-Stein misses free throw 1 of 2,33,41
158,2,4:52.0,,Offensive rebound by Team,33,41
159,2,4:52.0,,B. Hield enters the game for V. Carter,33,41
160,2,4:52.0,,J. Sampson enters the game for N. Hayes,33,41
161,2,4:52.0,,W. Cauley-Stein makes free throw 2 of 2,33,42
162,2,4:34.0,G. Green makes 3-pt jump shot from 22 ft,,36,42
163,2,4:09.0,,B. Hield makes 2-pt jump shot from 18 ft,36,44
164,2,3:58.0,R. Hunter misses 3-pt jump shot from 25 ft,,36,44
165,2,3:54.0,Offensive rebound by P. Tucker,,36,44
166,2,3:42.0,G. Green misses 3-pt jump shot from 23 ft,,36,44
167,2,3:40.0,,Defensive rebound by D. Fox,36,44
168,2,3:33.0,,W. Cauley-Stein makes 2-pt jump shot from 5 ft (assist by D. Fox),36,46
169,2,3:08.0,T. Black misses 2-pt jump shot from 16 ft,,36,46
170,2,3:05.0,,Defensive rebound by J. Jackson,36,46
171,2,3:00.0,,D. Fox misses 3-pt jump shot from 24 ft,36,46
172,2,2:57.0,Defensive rebound by P. Tucker,,36,46
173,2,2:49.0,G. Green makes 3-pt jump shot from 22 ft,,39,46
174,2,2:31.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),39,48
175,2,2:30.0,Houston full timeout,,39,48
176,2,2:30.0,A. Jackson enters the game for R. Hunter,,39,48
177,2,2:30.0,Z. Qi enters the game for J. Johnson,,39,48
178,2,2:16.0,Shooting foul by W. Cauley-Stein (drawn by T. Black),,39,48
179,2,2:16.0,T. Black misses free throw 1 of 2,,39,48
180,2,2:16.0,Offensive rebound by Team,,39,48
181,2,2:16.0,T. Black misses free throw 2 of 2,,39,48
182,2,2:13.0,,Defensive rebound by W. Cauley-Stein,39,48
183,2,2:03.0,,D. Fox makes 2-pt layup from 2 ft (assist by J. Jackson),39,50
184,2,1:44.0,Personal foul by D. Fox (drawn by A. Jackson),,39,50
185,2,1:39.0,G. Green misses 3-pt jump shot from 24 ft,,39,50
186,2,1:36.0,Offensive rebound by T. Black,,39,50
187,2,1:33.0,P. Tucker misses 3-pt jump shot from 22 ft,,39,50
188,2,1:31.0,,Defensive rebound by D. Fox,39,50
189,2,1:31.0,,Turnover by D. Fox (bad pass),39,50
190,2,1:24.0,A. Jackson misses 3-pt jump shot,,39,50
191,2,1:21.0,,Defensive rebound by W. Cauley-Stein,39,50
192,2,1:05.0,,J. Sampson makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),39,52
193,2,0:52.0,G. Green makes 2-pt jump shot from 18 ft,,41,52
194,2,0:29.0,,J. Jackson misses 3-pt jump shot from 22 ft,41,52
195,2,0:26.0,Defensive rebound by T. Black,,41,52
196,2,0:21.0,G. Green makes 3-pt jump shot from 24 ft,,44,52
197,2,0:00.0,,Shooting foul by T. Black (drawn by D. Fox),44,52
198,2,0:00.0,,D. Fox misses free throw 1 of 2,44,52
199,2,0:00.0,,Offensive rebound by Team,44,52
200,2,0:00.0,,D. Fox misses free throw 2 of 2,44,52
201,2,0:00.0,Defensive rebound by P. Tucker,,44,52
202,3,11:52.0,Offensive foul by P. Tucker (drawn by J. Jackson),,44,52
203,3,11:52.0,Turnover by P. Tucker (offensive foul),,44,52
204,3,11:33.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Fox),44,54
205,3,11:15.0,T. Black makes 2-pt dunk from 2 ft (assist by J. Johnson),,46,54
206,3,10:51.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),46,56
207,3,10:31.0,J. Johnson makes 2-pt jump shot from 12 ft,,48,56
208,3,10:14.0,Violation by P. Tucker (kicked ball),,48,56
209,3,10:04.0,,J. Sampson misses 2-pt layup from 2 ft,48,56
210,3,10:01.0,Defensive rebound by P. Tucker,,48,56
211,3,9:57.0,G. Green makes 3-pt jump shot from 25 ft,,51,56
212,3,9:47.0,,Turnover by D. Fox (bad pass),51,56
213,3,9:42.0,Shooting foul by J. Jackson (drawn by G. Green),,51,56
214,3,9:42.0,G. Green makes free throw 1 of 2,,52,56
215,3,9:42.0,G. Green makes free throw 2 of 2,,53,56
216,3,9:32.0,,D. Fox misses 2-pt jump shot from 7 ft,53,56
217,3,9:29.0,,Offensive rebound by W. Cauley-Stein,53,56
218,3,9:26.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft,53,58
219,3,9:10.0,Turnover by G. Green (bad pass; steal by W. Cauley-Stein),,53,58
220,3,9:08.0,,Turnover by D. Fox (bad pass),53,58
221,3,8:55.0,G. Green misses 3-pt jump shot from 24 ft,,53,58
222,3,8:52.0,,Defensive rebound by J. Sampson,53,58
223,3,8:38.0,,W. Cauley-Stein makes 2-pt jump shot from 11 ft,53,60
224,3,8:19.0,Turnover by P. Tucker (bad pass; steal by B. Bogdanović),,53,60
225,3,8:16.0,,Personal foul by A. Jackson (drawn by B. Bogdanović),53,60
226,3,8:06.0,,Personal foul by G. Green (drawn by W. Cauley-Stein),53,60
227,3,7:59.0,,D. Fox makes 2-pt jump shot from 21 ft,53,62
228,3,7:43.0,A. Jackson misses 2-pt layup,,53,62
229,3,7:39.0,,Defensive rebound by J. Sampson,53,62
230,3,7:30.0,,J. Sampson misses 2-pt layup from 2 ft,53,62
231,3,7:27.0,Defensive rebound by P. Tucker,,53,62
232,3,7:12.0,Turnover by G. Green (palming),,53,62
233,3,6:56.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,53,62
234,3,6:52.0,Defensive rebound by T. Black,,53,62
235,3,6:44.0,G. Green misses 3-pt jump shot from 24 ft,,53,62
236,3,6:40.0,Offensive rebound by A. Jackson,,53,62
237,3,6:38.0,P. Tucker misses 3-pt jump shot from 23 ft,,53,62
238,3,6:35.0,,Defensive rebound by D. Fox,53,62
239,3,6:27.0,,J. Sampson makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),53,64
240,3,6:27.0,,Shooting foul by A. Jackson (drawn by J. Sampson),53,64
241,3,6:27.0,,Sacramento full timeout,53,64
242,3,6:27.0,,B. Hield enters the game for B. Bogdanović,53,64
243,3,6:27.0,R. Hunter enters the game for T. Black,,53,64
244,3,6:27.0,Z. Qi enters the game for J. Johnson,,53,64
245,3,6:27.0,,J. Sampson makes free throw 1 of 1,53,65
246,3,6:11.0,G. Green makes 3-pt jump shot from 23 ft (assist by A. Jackson),,56,65
247,3,5:57.0,,B. Hield misses 2-pt jump shot from 19 ft,56,65
248,3,5:52.0,Defensive rebound by G. Green,,56,65
249,3,5:48.0,G. Green makes 3-pt jump shot from 25 ft,,59,65
250,3,5:25.0,,J. Jackson misses 2-pt jump shot from 9 ft,59,65
251,3,5:21.0,Defensive rebound by P. Tucker,,59,65
252,3,5:17.0,G. Green misses 2-pt layup from 2 ft,,59,65
253,3,5:15.0,Offensive rebound by A. Jackson,,59,65
254,3,5:14.0,A. Jackson misses 2-pt layup,,59,65
255,3,5:14.0,,Defensive rebound by D. Fox,59,65
256,3,5:02.0,,B. Hield makes 2-pt jump shot from 7 ft,59,67
257,3,5:02.0,,Shooting foul by R. Hunter (drawn by B. Hield),59,67
258,3,5:02.0,,V. Carter enters the game for J. Jackson,59,67
259,3,5:02.0,T. Black enters the game for R. Hunter,,59,67
260,3,5:02.0,,B. Hield misses free throw 1 of 1,59,67
261,3,5:02.0,Defensive rebound by T. Black,,59,67
262,3,4:50.0,Shooting foul by D. Fox (drawn by A. Jackson),,59,67
263,3,4:50.0,A. Jackson makes free throw 1 of 2,,60,67
264,3,4:50.0,,N. Hayes enters the game for J. Sampson,60,67
265,3,4:50.0,A. Jackson misses free throw 2 of 2,,60,67
266,3,4:47.0,,Defensive rebound by W. Cauley-Stein,60,67
267,3,4:32.0,,B. Hield makes 2-pt jump shot from 22 ft,60,69
268,3,4:18.0,Turnover by G. Green (lost ball; steal by B. Hield),,60,69
269,3,4:14.0,,D. Fox makes 2-pt layup from 2 ft,60,71
270,3,4:01.0,G. Green misses 3-pt jump shot from 24 ft,,60,71
271,3,3:59.0,,Defensive rebound by N. Hayes,60,71
272,3,3:42.0,,N. Hayes misses 2-pt jump shot from 14 ft,60,71
273,3,3:39.0,Defensive rebound by T. Black,,60,71
274,3,3:17.0,P. Tucker misses 3-pt jump shot from 24 ft,,60,71
275,3,3:13.0,,Defensive rebound by N. Hayes,60,71
276,3,3:04.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,60,73
277,3,2:43.0,Turnover by A. Jackson (out of bounds lost ball),,60,73
278,3,2:43.0,Houston full timeout,,60,73
279,3,2:43.0,,B. Bogdanović enters the game for W. Cauley-Stein,60,73
280,3,2:43.0,,J. Cooley enters the game for D. Fox,60,73
281,3,2:43.0,C. Onuaku enters the game for G. Green,,60,73
282,3,2:43.0,J. Johnson enters the game for A. Jackson,,60,73
283,3,2:28.0,,Shooting foul by T. Black (drawn by J. Cooley),60,73
284,3,2:28.0,,J. Cooley misses free throw 1 of 2,60,73
285,3,2:28.0,,Offensive rebound by Team,60,73
286,3,2:28.0,,J. Cooley makes free throw 2 of 2,60,74
287,3,2:17.0,Turnover by C. Onuaku (bad pass),,60,74
288,3,2:00.0,,Offensive foul by J. Cooley (drawn by P. Tucker),60,74
289,3,2:00.0,,Turnover by J. Cooley (offensive foul),60,74
290,3,1:50.0,Z. Qi misses 3-pt jump shot from 25 ft,,60,74
291,3,1:47.0,Offensive rebound by Team,,60,74
292,3,1:27.0,T. Black makes 3-pt jump shot from 22 ft (assist by J. Johnson),,63,74
293,3,1:06.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Hield),63,77
294,3,1:00.0,Turnover by Z. Qi (traveling),,63,77
295,3,0:48.0,,Turnover by B. Bogdanović (turnover),63,77
296,3,0:34.0,Turnover by J. Johnson (turnover),,63,77
297,3,0:30.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,63,77
298,3,0:28.0,,Offensive rebound by B. Hield,63,77
299,3,0:28.0,,B. Hield misses 2-pt layup from 1 ft (block by T. Black),63,77
300,3,0:28.0,,Offensive rebound by Team,63,77
301,3,0:28.0,Loose ball foul by C. Onuaku (drawn by J. Cooley),,63,77
302,3,0:28.0,,J. Cooley makes free throw 1 of 2,63,78
303,3,0:28.0,,J. Cooley makes free throw 2 of 2,63,79
304,3,0:07.0,J. Johnson misses 2-pt jump shot from 23 ft,,63,79
305,3,0:04.0,Offensive rebound by P. Tucker,,63,79
306,3,0:02.0,T. Black misses 2-pt jump shot from 21 ft,,63,79
307,3,0:02.0,,Defensive rebound by B. Hield,63,79
308,4,11:44.0,,Personal foul by J. Johnson (drawn by J. Cooley),63,79
309,4,11:37.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,63,82
310,4,11:19.0,J. Johnson misses 3-pt jump shot from 25 ft,,63,82
311,4,11:15.0,,Defensive rebound by V. Carter,63,82
312,4,11:11.0,,B. Bogdanović makes 2-pt jump shot from 21 ft (assist by V. Carter),63,84
313,4,10:52.0,R. Hunter makes 2-pt layup from 2 ft (assist by C. Onuaku),,65,84
314,4,10:52.0,Shooting foul by N. Hayes (drawn by R. Hunter),,65,84
315,4,10:52.0,R. Hunter makes free throw 1 of 1,,66,84
316,4,10:37.0,,B. Hield misses 3-pt jump shot from 27 ft,66,84
317,4,10:36.0,Defensive rebound by Team,,66,84
318,4,10:36.0,,Loose ball foul by J. Cooley (drawn by A. Jackson),66,84
319,4,10:24.0,A. Jackson misses 3-pt jump shot,,66,84
320,4,10:21.0,,Defensive rebound by V. Carter,66,84
321,4,10:13.0,,Personal foul by A. Jackson (drawn by V. Carter),66,84
322,4,10:02.0,,Shooting foul by J. Johnson (drawn by J. Cooley),66,84
323,4,10:02.0,,J. Cooley makes free throw 1 of 2,66,85
324,4,10:02.0,,J. Cooley makes free throw 2 of 2,66,86
325,4,9:49.0,Offensive foul by C. Onuaku (drawn by B. Hield),,66,86
326,4,9:49.0,Turnover by C. Onuaku (offensive foul),,66,86
327,4,9:28.0,,Turnover by V. Carter (bad pass; steal by R. Hunter),66,86
328,4,9:23.0,C. Onuaku makes 2-pt dunk from 1 ft (assist by R. Hunter),,68,86
329,4,9:13.0,,Personal foul by J. Johnson (drawn by J. Cooley),68,86
330,4,9:13.0,T. Black enters the game for J. Johnson,,68,86
331,4,8:59.0,,V. Carter makes 2-pt jump shot from 7 ft,68,88
332,4,8:43.0,A. Jackson makes 2-pt jump shot,,70,88
333,4,8:30.0,,J. Cooley misses 2-pt layup from 3 ft,70,88
334,4,8:28.0,,Offensive rebound by J. Cooley,70,88
335,4,8:27.0,,J. Cooley misses 2-pt layup from 3 ft (block by Z. Qi),70,88
336,4,8:27.0,,Offensive rebound by N. Hayes,70,88
337,4,8:20.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,70,88
338,4,8:18.0,Defensive rebound by R. Hunter,,70,88
339,4,8:15.0,Personal foul by B. Hield (drawn by R. Hunter),,70,88
340,4,8:15.0,,W. Cauley-Stein enters the game for B. Bogdanović,70,88
341,4,8:15.0,,J. Jackson enters the game for J. Cooley,70,88
342,4,8:00.0,T. Black misses 3-pt jump shot from 22 ft,,70,88
343,4,7:57.0,,Defensive rebound by W. Cauley-Stein,70,88
344,4,7:41.0,,V. Carter misses 2-pt hook shot from 9 ft,70,88
345,4,7:38.0,Defensive rebound by Z. Qi,,70,88
346,4,7:33.0,R. Hunter misses 3-pt jump shot from 27 ft,,70,88
347,4,7:31.0,,Defensive rebound by W. Cauley-Stein,70,88
348,4,7:31.0,,Sacramento full timeout,70,88
349,4,7:16.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),70,90
350,4,6:58.0,C. Onuaku misses 2-pt layup from 3 ft,,70,90
351,4,6:54.0,,Defensive rebound by W. Cauley-Stein,70,90
352,4,6:47.0,,B. Hield misses 2-pt layup from 3 ft (block by Z. Qi),70,90
353,4,6:47.0,,Offensive rebound by Team,70,90
354,4,6:37.0,,B. Hield misses 3-pt jump shot from 25 ft,70,90
355,4,6:34.0,Defensive rebound by Z. Qi,,70,90
356,4,6:17.0,R. Hunter makes 3-pt jump shot from 25 ft,,73,90
357,4,5:54.0,,V. Carter misses 3-pt jump shot from 23 ft,73,90
358,4,5:49.0,Defensive rebound by R. Hunter,,73,90
359,4,5:43.0,R. Hunter makes 2-pt jump shot from 16 ft,,75,90
360,4,5:26.0,,W. Cauley-Stein misses 2-pt jump shot from 14 ft,75,90
361,4,5:24.0,Defensive rebound by T. Black,,75,90
362,4,5:19.0,R. Hunter makes 3-pt jump shot from 31 ft,,78,90
363,4,5:17.0,,Sacramento full timeout,78,90
364,4,4:55.0,,B. Hield misses 2-pt dunk from 2 ft (block by Z. Qi),78,90
365,4,4:52.0,,Offensive rebound by B. Hield,78,90
366,4,4:51.0,,B. Hield misses 2-pt jump shot from 9 ft,78,90
367,4,4:51.0,Defensive rebound by R. Hunter,,78,90
368,4,4:43.0,Turnover by C. Onuaku (bad pass; steal by N. Hayes),,78,90
369,4,4:26.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,78,90
370,4,4:22.0,Defensive rebound by A. Jackson,,78,90
371,4,4:15.0,R. Hunter misses 3-pt jump shot from 29 ft,,78,90
372,4,4:11.0,,Defensive rebound by J. Jackson,78,90
373,4,3:51.0,,V. Carter makes 2-pt dunk from 2 ft (assist by W. Cauley-Stein),78,92
374,4,3:29.0,R. Hunter makes 2-pt layup from 2 ft,,80,92
375,4,3:29.0,Shooting foul by J. Jackson (drawn by R. Hunter),,80,92
376,4,3:29.0,,B. Bogdanović enters the game for B. Hield,80,92
377,4,3:29.0,,J. Sampson enters the game for N. Hayes,80,92
378,4,3:29.0,R. Hunter makes free throw 1 of 1,,81,92
379,4,3:12.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,81,92
380,4,3:10.0,Defensive rebound by C. Onuaku,,81,92
381,4,3:02.0,Z. Qi misses 3-pt jump shot from 25 ft,,81,92
382,4,2:59.0,,Defensive rebound by B. Bogdanović,81,92
383,4,2:44.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),81,94
384,4,2:25.0,Shooting foul by B. Bogdanović (drawn by T. Black),,81,94
385,4,2:25.0,T. Black makes free throw 1 of 2,,82,94
