,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
25,1,7:26.0,A. Crabbe misses 3-pt jump shot from 26 ft,,11,8
26,1,7:24.0,,Defensive rebound by T. Thompson,11,8
27,1,7:07.0,,J. Smith misses 3-pt jump shot from 25 ft,11,8
28,1,7:05.0,,Offensive rebound by C. Osman,11,8
29,1,6:56.0,,G. Hill misses 2-pt jump shot from 17 ft,11,8
30,1,6:54.0,Defensive rebound by D. Carroll,,11,8
31,1,6:44.0,J. Allen misses 2-pt hook shot from 3 ft,,11,8
32,1,6:41.0,,Defensive rebound by T. Thompson,11,8
33,1,6:37.0,,Turnover by T. Thompson (lost ball; steal by D. Russell),11,8
34,1,6:32.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,14,8
35,1,6:31.0,,Cleveland full timeout,14,8
36,1,6:17.0,,Turnover by T. Thompson (turnover),14,8
37,1,6:03.0,Personal foul by J. Smith (drawn by A. Crabbe),,14,8
38,1,5:57.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,16,8
39,1,5:43.0,,J. Smith makes 2-pt jump shot from 21 ft,16,10
40,1,5:30.0,Shooting foul by T. Thompson (drawn by J. Allen),,16,10
41,1,5:30.0,J. Allen makes free throw 1 of 2,,17,10
42,1,5:30.0,,R. Hood enters the game for C. Osman,17,10
43,1,5:30.0,J. Harris enters the game for D. Russell,,17,10
44,1,5:30.0,J. Allen misses free throw 2 of 2,,17,10
45,1,5:27.0,,Defensive rebound by L. James,17,10
46,1,5:23.0,,L. James misses 2-pt jump shot from 19 ft,17,10
47,1,5:19.0,Defensive rebound by A. Crabbe,,17,10
48,1,5:12.0,A. Crabbe makes 2-pt jump shot from 8 ft,,19,10
49,1,4:57.0,,L. James makes 3-pt jump shot from 25 ft (assist by T. Thompson),19,13
50,1,4:36.0,Turnover by J. Harris (lost ball; steal by L. James),,19,13
51,1,4:31.0,,L. Nance enters the game for T. Thompson,19,13
52,1,4:31.0,D. Cunningham enters the game for D. Carroll,,19,13
53,1,4:31.0,R. Hollis-Jefferson enters the game for J. Allen,,19,13
54,1,4:21.0,,L. James makes 2-pt layup from 1 ft,19,15
55,1,4:06.0,Turnover by R. Hollis-Jefferson (lost ball; steal by G. Hill),,19,15
56,1,4:02.0,,J. Smith misses 3-pt jump shot from 24 ft,19,15
57,1,3:59.0,Defensive rebound by J. Harris,,19,15
58,1,3:55.0,A. Crabbe misses 3-pt jump shot from 23 ft,,19,15
59,1,3:55.0,,Defensive rebound by R. Hood,19,15
60,1,3:46.0,,J. Smith misses 3-pt jump shot from 24 ft,19,15
61,1,3:46.0,Defensive rebound by D. Cunningham,,19,15
62,1,3:33.0,Brooklyn full timeout,,19,15
63,1,3:33.0,,J. Clarkson enters the game for J. Smith,19,15
64,1,3:28.0,Shooting foul by L. Nance (drawn by R. Hollis-Jefferson),,19,15
65,1,3:28.0,R. Hollis-Jefferson makes free throw 1 of 2,,20,15
66,1,3:28.0,R. Hollis-Jefferson misses free throw 2 of 2,,20,15
67,1,3:24.0,,Defensive rebound by L. Nance,20,15
68,1,3:08.0,,J. Clarkson misses 3-pt jump shot from 24 ft,20,15
69,1,3:05.0,Defensive rebound by J. Harris,,20,15
70,1,2:53.0,D. Cunningham misses 2-pt jump shot from 21 ft,,20,15
71,1,2:50.0,,Defensive rebound by L. Nance,20,15
72,1,2:35.0,,G. Hill makes 2-pt jump shot at rim (assist by L. James),20,17
73,1,2:13.0,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,,20,17
74,1,2:13.0,,Defensive rebound by L. James,20,17
75,1,1:56.0,,R. Hood misses 2-pt jump shot from 9 ft,20,17
76,1,1:54.0,Defensive rebound by D. Cunningham,,20,17
77,1,1:37.0,A. Crabbe makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,22,17
78,1,1:22.0,,R. Hood makes 2-pt jump shot from 15 ft (assist by G. Hill),22,19
79,1,1:06.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,25,19
80,1,0:58.0,,Personal foul by A. Crabbe (drawn by J. Clarkson),25,19
81,1,0:58.0,,K. Korver enters the game for G. Hill,25,19
82,1,0:58.0,,C. Osman enters the game for L. James,25,19
83,1,0:58.0,D. Russell enters the game for S. Dinwiddie,,25,19
84,1,0:58.0,C. LeVert enters the game for A. Crabbe,,25,19
85,1,0:50.0,,C. Osman misses 2-pt layup from 1 ft,25,19
86,1,0:48.0,Defensive rebound by D. Cunningham,,25,19
87,1,0:42.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Harris),,27,19
88,1,0:33.0,,L. Nance makes 2-pt dunk at rim (assist by J. Clarkson),27,21
89,1,0:27.0,Shooting foul by J. Clarkson (drawn by R. Hollis-Jefferson),,27,21
90,1,0:27.0,R. Hollis-Jefferson makes free throw 1 of 2,,28,21
91,1,0:27.0,R. Hollis-Jefferson misses free throw 2 of 2,,28,21
92,1,0:25.0,,Defensive rebound by C. Osman,28,21
93,1,0:06.0,,J. Clarkson makes 2-pt jump shot from 13 ft,28,23
94,1,0:06.0,,Loose ball foul by L. Nance (drawn by D. Russell),28,23
95,1,0:06.0,D. Russell makes free throw 1 of 2,,29,23
96,1,0:06.0,D. Russell misses free throw 2 of 2,,29,23
97,1,0:05.0,,Defensive rebound by C. Osman,29,23
98,1,0:00.0,,C. Osman makes 2-pt jump shot from 14 ft,29,25
99,2,11:41.0,,J. Clarkson makes 3-pt jump shot from 25 ft,29,28
100,2,11:20.0,Q. Acy misses 3-pt jump shot from 23 ft,,29,28
101,2,11:18.0,Offensive rebound by Team,,29,28
102,2,11:04.0,Turnover by D. Cunningham (turnover),,29,28
103,2,10:46.0,,R. Hood misses 2-pt jump shot from 11 ft,29,28
104,2,10:44.0,Defensive rebound by C. LeVert,,29,28
105,2,10:40.0,D. Russell makes 2-pt layup at rim,,31,28
106,2,10:24.0,,K. Korver misses 3-pt jump shot from 25 ft,31,28
107,2,10:22.0,Defensive rebound by D. Russell,,31,28
108,2,10:10.0,C. LeVert misses 3-pt jump shot from 26 ft,,31,28
109,2,10:07.0,,Defensive rebound by K. Korver,31,28
110,2,10:04.0,,Turnover by K. Korver (lost ball; steal by D. Russell),31,28
111,2,10:02.0,Shooting foul by C. Osman (drawn by D. Russell),,31,28
112,2,10:02.0,D. Russell makes free throw 1 of 2,,32,28
113,2,10:02.0,D. Russell makes free throw 2 of 2,,33,28
114,2,9:53.0,,Shooting foul by D. Cunningham (drawn by R. Hood),33,28
115,2,9:53.0,,R. Hood misses free throw 1 of 2,33,28
116,2,9:53.0,,Offensive rebound by Team,33,28
117,2,9:53.0,,R. Hood makes free throw 2 of 2,33,29
118,2,9:47.0,Offensive foul by J. Harris (drawn by J. Clarkson),,33,29
119,2,9:47.0,Turnover by J. Harris (offensive foul),,33,29
120,2,9:33.0,,Turnover by C. Osman (lost ball; steal by Q. Acy),33,29
121,2,9:33.0,Turnover by Q. Acy (lost ball; steal by C. Osman),,33,29
122,2,9:30.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by C. Osman),33,32
123,2,9:16.0,Turnover by D. Russell (lost ball; steal by J. Clarkson),,33,32
124,2,9:16.0,Technical foul by Q. Acy,,33,32
125,2,9:16.0,,J. Clarkson misses flagrant free throw 1 of 2,33,32
126,2,9:16.0,,Offensive rebound by Team,33,32
127,2,9:16.0,,J. Clarkson misses flagrant free throw 2 of 2,33,32
128,2,9:16.0,,Offensive rebound by Team,33,32
129,2,9:08.0,,J. Clarkson makes 2-pt jump shot from 13 ft,33,34
130,2,8:54.0,Personal foul by R. Hood (drawn by J. Harris),,33,34
131,2,8:45.0,Shooting foul by C. Osman (drawn by C. LeVert),,33,34
132,2,8:45.0,C. LeVert makes free throw 1 of 2,,34,34
133,2,8:45.0,,L. James enters the game for C. Osman,34,34
134,2,8:45.0,R. Hollis-Jefferson enters the game for Q. Acy,,34,34
135,2,8:45.0,C. LeVert makes free throw 2 of 2,,35,34
136,2,8:30.0,,J. Clarkson misses 3-pt jump shot from 25 ft,35,34
137,2,8:28.0,Defensive rebound by R. Hollis-Jefferson,,35,34
138,2,8:09.0,C. LeVert makes 2-pt layup from 1 ft,,37,34
139,2,7:50.0,,L. Nance misses 2-pt layup from 2 ft,37,34
140,2,7:48.0,,Offensive rebound by L. Nance,37,34
141,2,7:46.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. Nance),37,37
142,2,7:29.0,Shooting foul by R. Hood (drawn by C. LeVert),,37,37
143,2,7:29.0,C. LeVert makes free throw 1 of 2,,38,37
144,2,7:29.0,J. Allen enters the game for D. Russell,,38,37
145,2,7:29.0,D. Carroll enters the game for D. Cunningham,,38,37
146,2,7:29.0,C. LeVert makes free throw 2 of 2,,39,37
147,2,7:29.0,,J. Smith enters the game for R. Hood,39,37
148,2,7:18.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by J. Clarkson),39,40
149,2,7:17.0,Brooklyn full timeout,,39,40
150,2,7:00.0,C. LeVert makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),,41,40
151,2,6:44.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),41,43
152,2,6:28.0,Shooting foul by K. Korver (drawn by R. Hollis-Jefferson),,41,43
153,2,6:28.0,R. Hollis-Jefferson makes free throw 1 of 2,,42,43
154,2,6:28.0,,T. Thompson enters the game for L. Nance,42,43
155,2,6:28.0,S. Dinwiddie enters the game for J. Harris,,42,43
156,2,6:28.0,R. Hollis-Jefferson makes free throw 2 of 2,,43,43
157,2,6:28.0,,Personal foul by S. Dinwiddie (drawn by T. Thompson),43,43
158,2,6:28.0,Turnover by S. Dinwiddie (turnover),,43,43
159,2,6:21.0,,G. Hill enters the game for J. Clarkson,43,43
160,2,6:12.0,,K. Korver misses 2-pt jump shot from 18 ft,43,43
161,2,6:10.0,Defensive rebound by R. Hollis-Jefferson,,43,43
162,2,5:55.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,45,43
163,2,5:46.0,,L. James makes 3-pt jump shot from 24 ft,45,46
164,2,5:31.0,C. LeVert misses 2-pt layup from 2 ft,,45,46
165,2,5:28.0,,Defensive rebound by T. Thompson,45,46
166,2,5:24.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Thompson),45,46
167,2,5:24.0,,T. Thompson misses free throw 1 of 2,45,46
168,2,5:24.0,,Offensive rebound by Team,45,46
169,2,5:24.0,,T. Thompson misses free throw 2 of 2,45,46
170,2,5:22.0,Defensive rebound by J. Allen,,45,46
171,2,5:12.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,45,46
172,2,5:10.0,,Defensive rebound by L. James,45,46
173,2,5:04.0,,L. James misses 2-pt jump shot from 22 ft,45,46
174,2,5:01.0,Defensive rebound by C. LeVert,,45,46
175,2,4:57.0,Turnover by C. LeVert (bad pass; steal by G. Hill),,45,46
176,2,4:48.0,,G. Hill makes 3-pt jump shot from 22 ft (assist by L. James),45,49
177,2,4:46.0,Brooklyn full timeout,,45,49
178,2,4:46.0,A. Crabbe enters the game for C. LeVert,,45,49
179,2,4:26.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,45,49
180,2,4:23.0,,Defensive rebound by T. Thompson,45,49
181,2,4:18.0,,K. Korver misses 3-pt jump shot from 25 ft,45,49
182,2,4:16.0,Defensive rebound by A. Crabbe,,45,49
183,2,4:13.0,Turnover by A. Crabbe (lost ball; steal by G. Hill),,45,49
184,2,4:06.0,,K. Korver makes 2-pt jump shot from 15 ft (assist by L. James),45,51
185,2,3:51.0,Personal foul by K. Korver (drawn by D. Carroll),,45,51
186,2,3:51.0,D. Carroll makes free throw 1 of 2,,46,51
187,2,3:51.0,D. Russell enters the game for S. Dinwiddie,,46,51
188,2,3:51.0,D. Carroll misses free throw 2 of 2,,46,51
189,2,3:42.0,,Defensive rebound by J. Smith,46,51
190,2,3:41.0,,Turnover by J. Smith (lost ball; steal by R. Hollis-Jefferson),46,51
191,2,3:30.0,D. Russell misses 3-pt jump shot from 27 ft,,46,51
192,2,3:27.0,,Defensive rebound by J. Smith,46,51
193,2,3:17.0,,L. James makes 2-pt jump shot from 5 ft (assist by G. Hill),46,53
194,2,3:17.0,,Shooting foul by R. Hollis-Jefferson (drawn by L. James),46,53
195,2,3:17.0,,L. James makes free throw 1 of 1,46,54
196,2,3:08.0,J. Allen makes 2-pt dunk at rim (assist by D. Carroll),,48,54
197,2,2:52.0,,L. James makes 2-pt jump shot from 15 ft,48,56
198,2,2:40.0,,R. Hood enters the game for K. Korver,48,56
199,2,2:31.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Allen),,50,56
200,2,2:17.0,,G. Hill misses 2-pt jump shot from 10 ft,50,56
201,2,2:17.0,,Offensive rebound by Team,50,56
202,2,2:17.0,,Turnover by G. Hill (traveling),50,56
203,2,2:05.0,Shooting foul by J. Smith (drawn by A. Crabbe),,50,56
204,2,2:05.0,A. Crabbe makes free throw 1 of 3,,51,56
205,2,2:05.0,A. Crabbe makes free throw 2 of 3,,52,56
206,2,2:05.0,,J. Clarkson enters the game for J. Smith,52,56
207,2,2:05.0,A. Crabbe misses free throw 3 of 3,,52,56
208,2,2:03.0,,Defensive rebound by T. Thompson,52,56
209,2,1:52.0,,G. Hill misses 2-pt jump shot from 17 ft,52,56
210,2,1:50.0,Defensive rebound by R. Hollis-Jefferson,,52,56
211,2,1:46.0,D. Carroll misses 3-pt jump shot from 25 ft,,52,56
212,2,1:41.0,Offensive rebound by R. Hollis-Jefferson,,52,56
213,2,1:40.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,54,56
214,2,1:35.0,,G. Hill misses 2-pt layup from 3 ft,54,56
215,2,1:34.0,Defensive rebound by R. Hollis-Jefferson,,54,56
216,2,1:32.0,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Thompson),,54,56
217,2,1:27.0,,G. Hill makes 2-pt layup from 1 ft (assist by J. Clarkson),54,58
218,2,1:21.0,A. Crabbe misses 3-pt jump shot from 25 ft,,54,58
219,2,1:19.0,,Defensive rebound by T. Thompson,54,58
220,2,1:09.0,,L. James makes 2-pt jump shot from 10 ft,54,60
221,2,0:59.0,D. Russell misses 2-pt jump shot from 19 ft,,54,60
222,2,0:57.0,Offensive rebound by D. Russell,,54,60
223,2,0:54.0,D. Russell makes 2-pt jump shot from 18 ft,,56,60
224,2,0:54.0,Shooting foul by T. Thompson (drawn by D. Russell),,56,60
225,2,0:54.0,D. Russell makes free throw 1 of 1,,57,60
226,2,0:36.0,,Turnover by R. Hood (bad pass),57,60
227,2,0:34.0,Personal foul by G. Hill (drawn by J. Allen),,57,60
228,2,0:34.0,J. Allen makes free throw 1 of 2,,58,60
229,2,0:34.0,,J. Holland enters the game for G. Hill,58,60
230,2,0:34.0,J. Allen makes free throw 2 of 2,,59,60
231,2,0:17.0,,L. James misses 3-pt jump shot from 24 ft,59,60
232,2,0:14.0,Defensive rebound by A. Crabbe,,59,60
233,2,0:02.0,A. Crabbe makes 2-pt jump shot from 19 ft (assist by D. Russell),,61,60
234,3,11:44.0,,G. Hill makes 2-pt jump shot from 16 ft,61,62
235,3,11:24.0,J. Allen misses 2-pt layup from 2 ft,,61,62
236,3,11:21.0,,Defensive rebound by G. Hill,61,62
237,3,11:14.0,,Turnover by T. Thompson (out of bounds lost ball),61,62
238,3,11:05.0,Personal foul by C. Osman (drawn by J. Allen),,61,62
239,3,10:54.0,J. Allen misses 2-pt hook shot from 6 ft,,61,62
240,3,10:52.0,,Defensive rebound by T. Thompson,61,62
241,3,10:43.0,,T. Thompson misses 2-pt hook shot from 5 ft,61,62
242,3,10:41.0,Defensive rebound by D. Carroll,,61,62
243,3,10:34.0,D. Russell misses 2-pt jump shot from 7 ft,,61,62
244,3,10:34.0,,Defensive rebound by L. James,61,62
245,3,10:19.0,,L. James misses 2-pt jump shot from 7 ft,61,62
246,3,10:19.0,,Offensive rebound by T. Thompson,61,62
247,3,10:14.0,,Turnover by J. Smith (bad pass; steal by S. Dinwiddie),61,62
248,3,10:09.0,D. Russell makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,63,62
249,3,10:01.0,,C. Osman makes 2-pt jump shot from 1 ft,63,64
250,3,9:46.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,66,64
251,3,9:26.0,,J. Smith misses 2-pt jump shot from 18 ft,66,64
252,3,9:24.0,Defensive rebound by D. Carroll,,66,64
253,3,9:19.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,66,64
254,3,9:16.0,,Defensive rebound by L. James,66,64
255,3,9:13.0,,T. Thompson makes 2-pt layup at rim (assist by L. James),66,66
256,3,9:13.0,,Shooting foul by A. Crabbe (drawn by T. Thompson),66,66
257,3,9:13.0,,T. Thompson misses free throw 1 of 1,66,66
258,3,9:11.0,Defensive rebound by J. Allen,,66,66
259,3,8:57.0,J. Allen misses 2-pt dunk from 1 ft,,66,66
260,3,8:55.0,,Defensive rebound by L. James,66,66
261,3,8:52.0,,L. James misses 2-pt layup from 1 ft,66,66
262,3,8:47.0,,Offensive rebound by T. Thompson,66,66
263,3,8:47.0,,T. Thompson misses 2-pt layup at rim,66,66
264,3,8:47.0,Defensive rebound by D. Carroll,,66,66
265,3,8:45.0,D. Russell makes 2-pt layup at rim (assist by J. Allen),,68,66
266,3,8:45.0,,Cleveland full timeout,68,66
267,3,8:33.0,,J. Smith misses 2-pt jump shot from 21 ft,68,66
268,3,8:31.0,,Offensive rebound by G. Hill,68,66
269,3,8:29.0,,G. Hill misses 2-pt layup from 1 ft,68,66
270,3,8:29.0,,Offensive rebound by T. Thompson,68,66
271,3,8:29.0,,Shooting foul by J. Allen (drawn by T. Thompson),68,66
272,3,8:29.0,,T. Thompson makes free throw 1 of 2,68,67
273,3,8:29.0,,T. Thompson misses free throw 2 of 2,68,67
274,3,8:27.0,Defensive rebound by J. Allen,,68,67
275,3,8:12.0,A. Crabbe misses 3-pt jump shot from 26 ft,,68,67
276,3,8:09.0,,Defensive rebound by J. Smith,68,67
277,3,8:04.0,,L. James makes 2-pt layup at rim,68,69
278,3,7:45.0,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),,70,69
279,3,7:36.0,,Shooting foul by S. Dinwiddie (drawn by G. Hill),70,69
280,3,7:36.0,,G. Hill misses free throw 1 of 2,70,69
281,3,7:36.0,,Offensive rebound by Team,70,69
282,3,7:36.0,,G. Hill makes free throw 2 of 2,70,70
283,3,7:20.0,D. Carroll misses 2-pt jump shot from 2 ft,,70,70
284,3,7:17.0,,Defensive rebound by G. Hill,70,70
285,3,7:12.0,,C. Osman makes 3-pt jump shot from 24 ft (assist by G. Hill),70,73
286,3,7:11.0,Brooklyn full timeout,,70,73
287,3,6:58.0,S. Dinwiddie makes 2-pt layup at rim,,72,73
288,3,6:40.0,,J. Smith misses 2-pt jump shot from 1 ft,72,73
289,3,6:34.0,,Offensive rebound by J. Smith,72,73
290,3,6:34.0,,J. Smith misses 2-pt layup at rim,72,73
291,3,6:32.0,,Offensive rebound by J. Smith,72,73
292,3,6:27.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by L. James),72,76
293,3,6:16.0,A. Crabbe misses 3-pt jump shot from 25 ft,,72,76
294,3,6:13.0,,Defensive rebound by T. Thompson,72,76
295,3,6:02.0,,L. James misses 3-pt jump shot from 26 ft,72,76
296,3,5:59.0,,Offensive rebound by L. James,72,76
297,3,5:56.0,,L. James misses 2-pt layup from 8 ft,72,76
298,3,5:54.0,Defensive rebound by A. Crabbe,,72,76
299,3,5:50.0,D. Carroll makes 2-pt dunk at rim (assist by D. Russell),,74,76
300,3,5:50.0,Shooting foul by C. Osman (drawn by D. Carroll),,74,76
301,3,5:50.0,,R. Hood enters the game for C. Osman,74,76
302,3,5:50.0,J. Harris enters the game for D. Russell,,74,76
303,3,5:50.0,D. Cunningham enters the game for J. Allen,,74,76
304,3,5:50.0,D. Carroll misses free throw 1 of 1,,74,76
305,3,5:48.0,,Defensive rebound by R. Hood,74,76
306,3,5:31.0,,G. Hill makes 2-pt jump shot from 15 ft,74,78
307,3,5:10.0,S. Dinwiddie makes 2-pt jump shot from 7 ft,,76,78
308,3,4:56.0,,G. Hill makes 3-pt jump shot from 22 ft,76,81
309,3,4:28.0,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Carroll),,79,81
310,3,4:15.0,,Personal foul by D. Carroll (drawn by G. Hill),79,81
311,3,4:15.0,,L. Nance enters the game for T. Thompson,79,81
312,3,4:08.0,,Personal foul by S. Dinwiddie (drawn by G. Hill),79,81
313,3,4:08.0,,G. Hill misses free throw 1 of 2,79,81
314,3,4:08.0,,Offensive rebound by Team,79,81
315,3,4:08.0,,G. Hill makes free throw 2 of 2,79,82
316,3,3:54.0,D. Carroll misses 3-pt jump shot from 25 ft,,79,82
317,3,3:51.0,,Defensive rebound by L. Nance,79,82
318,3,3:48.0,,Cleveland full timeout,79,82
319,3,3:48.0,,K. Korver enters the game for J. Smith,79,82
320,3,3:48.0,R. Hollis-Jefferson enters the game for D. Carroll,,79,82
321,3,3:37.0,,L. James makes 2-pt layup from 2 ft (assist by K. Korver),79,84
322,3,3:15.0,Turnover by D. Cunningham (bad pass),,79,84
323,3,2:59.0,,K. Korver makes 2-pt jump shot from 17 ft (assist by L. James),79,86
324,3,2:42.0,J. Harris makes 2-pt jump shot from 9 ft,,81,86
325,3,2:25.0,,Personal foul by A. Crabbe (drawn by K. Korver),81,86
326,3,2:25.0,,K. Korver makes free throw 1 of 2,81,87
327,3,2:25.0,D. Russell enters the game for S. Dinwiddie,,81,87
328,3,2:25.0,C. LeVert enters the game for A. Crabbe,,81,87
329,3,2:25.0,,K. Korver makes free throw 2 of 2,81,88
330,3,2:07.0,D. Cunningham makes 3-pt jump shot from 25 ft (assist by D. Russell),,84,88
331,3,1:51.0,,L. James makes 2-pt jump shot from 11 ft (assist by G. Hill),84,90
332,3,1:37.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by J. Harris),,87,90
333,3,1:23.0,,G. Hill makes 2-pt jump shot from 14 ft,87,92
334,3,1:09.0,Personal foul by L. James (drawn by R. Hollis-Jefferson),,87,92
335,3,1:09.0,,J. Clarkson enters the game for G. Hill,87,92
336,3,1:01.0,D. Cunningham makes 2-pt hook shot from 6 ft (assist by D. Russell),,89,92
337,3,0:48.0,,J. Clarkson misses 2-pt jump shot from 15 ft,89,92
338,3,0:48.0,,Offensive rebound by J. Clarkson,89,92
339,3,0:48.0,,Shooting foul by D. Cunningham (drawn by J. Clarkson),89,92
340,3,0:48.0,,J. Clarkson makes free throw 1 of 2,89,93
341,3,0:48.0,,J. Clarkson makes free throw 2 of 2,89,94
342,3,0:24.0,Turnover by Team (shot clock),,89,94
343,3,0:24.0,S. Dinwiddie enters the game for D. Russell,,89,94
344,3,0:06.0,,K. Korver misses 3-pt jump shot from 26 ft,89,94
345,3,0:03.0,Defensive rebound by C. LeVert,,89,94
346,3,0:00.0,C. LeVert makes 2-pt jump shot from 19 ft,,91,94
347,4,11:45.0,D. Russell misses 2-pt jump shot from 16 ft,,91,94
348,4,11:42.0,,Defensive rebound by L. Nance,91,94
349,4,11:28.0,,R. Hood makes 2-pt jump shot from 9 ft,91,96
350,4,11:13.0,C. LeVert misses 2-pt jump shot from 6 ft,,91,96
351,4,11:11.0,,Defensive rebound by K. Korver,91,96
352,4,11:04.0,,G. Hill misses 2-pt jump shot from 20 ft,91,96
353,4,11:01.0,Defensive rebound by R. Hollis-Jefferson,,91,96
354,4,10:51.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,91,96
355,4,10:49.0,,Defensive rebound by L. Nance,91,96
356,4,10:43.0,,R. Hood makes 2-pt jump shot from 10 ft,91,98
357,4,10:28.0,R. Hollis-Jefferson misses 3-pt jump shot from 22 ft,,91,98
358,4,10:26.0,,Defensive rebound by R. Hood,91,98
359,4,10:13.0,,Turnover by R. Hood (lost ball; steal by J. Harris),91,98
360,4,10:12.0,Personal foul by L. Nance (drawn by J. Harris),,91,98
361,4,9:50.0,Shooting foul by K. Korver (drawn by R. Hollis-Jefferson),,91,98
362,4,9:50.0,R. Hollis-Jefferson makes free throw 1 of 2,,92,98
363,4,9:50.0,R. Hollis-Jefferson makes free throw 2 of 2,,93,98
364,4,9:38.0,,R. Hood misses 2-pt jump shot from 9 ft,93,98
365,4,9:35.0,Defensive rebound by R. Hollis-Jefferson,,93,98
366,4,9:26.0,D. Cunningham makes 3-pt jump shot from 26 ft (assist by C. LeVert),,96,98
367,4,9:02.0,,G. Hill misses 2-pt jump shot from 6 ft,96,98
368,4,9:00.0,Defensive rebound by D. Russell,,96,98
369,4,8:52.0,D. Russell makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),,99,98
370,4,8:51.0,,Cleveland full timeout,99,98
371,4,8:51.0,D. Carroll enters the game for R. Hollis-Jefferson,,99,98
372,4,8:35.0,,Shooting foul by C. LeVert (drawn by G. Hill),99,98
373,4,8:35.0,,G. Hill misses free throw 1 of 2,99,98
374,4,8:35.0,,Offensive rebound by Team,99,98
375,4,8:35.0,,G. Hill makes free throw 2 of 2,99,99
376,4,8:23.0,Personal foul by K. Korver (drawn by J. Harris),,99,99
377,4,8:16.0,D. Russell makes 2-pt jump shot from 13 ft,,101,99
378,4,7:56.0,,J. Clarkson misses 2-pt jump shot from 18 ft,101,99
379,4,7:54.0,Defensive rebound by J. Harris,,101,99
380,4,7:39.0,D. Cunningham misses 2-pt jump shot from 19 ft,,101,99
381,4,7:36.0,,Defensive rebound by J. Clarkson,101,99
382,4,7:24.0,,R. Hood misses 2-pt jump shot from 10 ft,101,99
