,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
74,1,3:28.0,J. Embiid makes 2-pt jump shot from 10 ft,,12,14
75,1,3:01.0,,M. Morris misses 3-pt jump shot from 26 ft,12,14
76,1,2:59.0,Defensive rebound by J. Embiid,,12,14
77,1,2:48.0,T. Booker makes 2-pt layup from 3 ft (assist by J. Embiid),,14,14
78,1,2:32.0,,T. Rozier misses 3-pt jump shot from 26 ft,14,14
79,1,2:30.0,Defensive rebound by T. McConnell,,14,14
80,1,2:23.0,T. Booker makes 2-pt layup from 1 ft (assist by T. McConnell),,16,14
81,1,1:58.0,,D. Theis misses 2-pt jump shot from 7 ft,16,14
82,1,1:53.0,,Offensive rebound by D. Theis,16,14
83,1,1:51.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by D. Theis),16,17
84,1,1:30.0,T. Booker makes 2-pt layup from 2 ft (assist by J. Embiid),,18,17
85,1,1:15.0,,Turnover by S. Larkin (bad pass),18,17
86,1,1:15.0,,A. Horford enters the game for M. Morris,18,17
87,1,0:52.0,J. Anderson misses 2-pt jump shot from 6 ft,,18,17
88,1,0:51.0,Offensive rebound by Team,,18,17
89,1,0:51.0,Turnover by Team (shot clock),,18,17
90,1,0:33.0,,D. Theis makes 2-pt jump shot from 21 ft (assist by J. Brown),18,19
91,1,0:10.0,J. Anderson makes 3-pt jump shot from 23 ft,,21,19
92,1,0:01.0,,Turnover by D. Theis (traveling),21,19
93,1,0:00.0,T. McConnell misses 2-pt jump shot from 19 ft,,21,19
94,1,0:00.0,Offensive rebound by Team,,21,19
95,2,11:45.0,,Boston full timeout,21,19
96,2,11:41.0,,Turnover by T. Rozier (lost ball; steal by R. Covington),21,19
97,2,11:39.0,Personal foul by M. Morris (drawn by R. Covington),,21,19
98,2,11:27.0,Turnover by R. Covington (bad pass),,21,19
99,2,11:19.0,,S. Larkin makes 2-pt jump shot from 18 ft,21,21
100,2,11:03.0,J. Anderson misses 2-pt layup from 1 ft (block by J. Tatum),,21,21
101,2,11:01.0,,Defensive rebound by M. Morris,21,21
102,2,10:59.0,,Turnover by M. Morris (lost ball; steal by T. McConnell),21,21
103,2,10:39.0,J. Embiid makes 2-pt jump shot from 17 ft (assist by T. McConnell),,23,21
104,2,10:25.0,,D. Theis misses 2-pt jump shot from 22 ft,23,21
105,2,10:24.0,Defensive rebound by T. Booker,,23,21
106,2,10:13.0,Turnover by T. McConnell (lost ball; steal by S. Larkin),,23,21
107,2,10:07.0,,M. Morris misses 3-pt jump shot from 26 ft,23,21
108,2,10:05.0,Defensive rebound by J. Embiid,,23,21
109,2,9:52.0,T. McConnell misses 2-pt jump shot from 5 ft,,23,21
110,2,9:50.0,Offensive rebound by T. Booker,,23,21
111,2,9:44.0,J. Embiid misses 2-pt layup from 1 ft,,23,21
112,2,9:43.0,Offensive rebound by Team,,23,21
113,2,9:43.0,Shooting foul by J. Tatum (drawn by J. Embiid),,23,21
114,2,9:43.0,J. Embiid makes free throw 1 of 2,,24,21
115,2,9:43.0,,A. Baynes enters the game for D. Theis,24,21
116,2,9:43.0,J. Bayless enters the game for J. Anderson,,24,21
117,2,9:43.0,J. Embiid makes free throw 2 of 2,,25,21
118,2,9:28.0,,Personal foul by J. Bayless (drawn by M. Morris),25,21
119,2,9:20.0,,J. Tatum misses 2-pt jump shot from 17 ft,25,21
120,2,9:19.0,,Offensive rebound by M. Morris,25,21
121,2,9:14.0,,M. Morris makes 2-pt jump shot from 10 ft,25,23
122,2,9:03.0,R. Covington misses 3-pt jump shot from 25 ft,,25,23
123,2,9:01.0,,Defensive rebound by S. Larkin,25,23
124,2,8:52.0,,Turnover by A. Baynes (bad pass; steal by J. Embiid),25,23
125,2,8:40.0,Turnover by J. Embiid (bad pass),,25,23
126,2,8:40.0,A. Johnson enters the game for T. McConnell,,25,23
127,2,8:40.0,B. Simmons enters the game for J. Embiid,,25,23
128,2,8:40.0,D. Šarić enters the game for T. Booker,,25,23
129,2,8:23.0,,Personal foul by B. Simmons (drawn by A. Baynes),25,23
130,2,8:13.0,,Turnover by J. Tatum (bad pass),25,23
131,2,8:01.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Bayless),,28,23
132,2,7:45.0,,M. Smart enters the game for T. Rozier,28,23
133,2,7:45.0,,A. Nader enters the game for S. Larkin,28,23
134,2,7:45.0,,A. Horford enters the game for A. Baynes,28,23
135,2,7:43.0,,Turnover by A. Nader (bad pass; steal by D. Šarić),28,23
136,2,7:40.0,J. Bayless makes 2-pt layup from 1 ft (assist by R. Covington),,30,23
137,2,7:26.0,,M. Morris misses 2-pt jump shot from 13 ft,30,23
138,2,7:25.0,Defensive rebound by B. Simmons,,30,23
139,2,7:17.0,D. Šarić misses 3-pt jump shot from 26 ft,,30,23
140,2,7:14.0,,Defensive rebound by J. Tatum,30,23
141,2,6:59.0,,Turnover by M. Smart (bad pass; steal by A. Johnson),30,23
142,2,6:47.0,J. Bayless misses 3-pt jump shot from 24 ft,,30,23
143,2,6:44.0,,Defensive rebound by M. Morris,30,23
144,2,6:38.0,,Turnover by M. Morris (bad pass; steal by D. Šarić),30,23
145,2,6:35.0,B. Simmons makes 2-pt layup from 1 ft (assist by D. Šarić),,32,23
146,2,6:19.0,,J. Tatum misses 3-pt jump shot from 27 ft,32,23
147,2,6:17.0,Defensive rebound by B. Simmons,,32,23
148,2,6:10.0,D. Šarić makes 2-pt layup from 1 ft (assist by B. Simmons),,34,23
149,2,5:46.0,,Turnover by A. Horford (bad pass; steal by D. Šarić),34,23
150,2,5:40.0,Turnover by R. Covington (step out of bounds),,34,23
151,2,5:40.0,,S. Ojeleye enters the game for M. Morris,34,23
152,2,5:17.0,,A. Horford makes 2-pt jump shot from 13 ft (assist by M. Smart),34,25
153,2,5:07.0,Personal foul by M. Smart (drawn by D. Šarić),,34,25
154,2,4:58.0,D. Šarić misses 2-pt jump shot from 19 ft,,34,25
155,2,4:55.0,,Defensive rebound by M. Smart,34,25
156,2,4:33.0,,M. Smart makes 3-pt jump shot from 28 ft,34,28
157,2,4:25.0,Philadelphia full timeout,,34,28
158,2,4:25.0,,J. Brown enters the game for A. Nader,34,28
159,2,4:25.0,J. Embiid enters the game for A. Johnson,,34,28
160,2,4:17.0,R. Covington makes 3-pt jump shot from 27 ft (assist by B. Simmons),,37,28
161,2,3:55.0,,M. Smart makes 2-pt jump shot from 9 ft,37,30
162,2,3:40.0,J. Embiid misses 2-pt jump shot from 7 ft (block by A. Horford),,37,30
163,2,3:40.0,Offensive rebound by J. Embiid,,37,30
164,2,3:40.0,J. Embiid misses 2-pt hook shot from 7 ft,,37,30
165,2,3:37.0,,Defensive rebound by J. Tatum,37,30
166,2,3:31.0,,J. Tatum misses 2-pt layup from 1 ft,37,30
167,2,3:29.0,Defensive rebound by J. Embiid,,37,30
168,2,3:27.0,Turnover by D. Šarić (bad pass; steal by J. Tatum),,37,30
169,2,3:24.0,,Personal foul by J. Embiid (drawn by A. Horford),37,30
170,2,3:24.0,J. Anderson enters the game for J. Bayless,,37,30
171,2,3:06.0,,M. Smart misses 3-pt jump shot from 28 ft,37,30
172,2,3:05.0,Defensive rebound by J. Anderson,,37,30
173,2,2:54.0,Turnover by J. Embiid (traveling),,37,30
174,2,2:42.0,,A. Horford misses 3-pt jump shot from 24 ft,37,30
175,2,2:41.0,Defensive rebound by J. Embiid,,37,30
176,2,2:28.0,Turnover by J. Anderson (traveling),,37,30
177,2,2:28.0,,T. Rozier enters the game for S. Ojeleye,37,30
178,2,2:17.0,,Turnover by M. Smart (step out of bounds),37,30
179,2,1:59.0,J. Embiid misses 2-pt jump shot from 11 ft,,37,30
180,2,1:57.0,,Defensive rebound by J. Brown,37,30
181,2,1:32.0,,A. Horford misses 2-pt jump shot from 15 ft,37,30
182,2,1:31.0,Defensive rebound by D. Šarić,,37,30
183,2,1:19.0,Turnover by J. Anderson (bad pass; steal by T. Rozier),,37,30
184,2,1:15.0,,T. Rozier makes 2-pt layup from 2 ft,37,32
185,2,0:57.0,D. Šarić makes 2-pt layup from 2 ft,,39,32
186,2,0:44.0,,A. Horford misses 3-pt jump shot from 26 ft,39,32
187,2,0:41.0,Defensive rebound by D. Šarić,,39,32
188,2,0:33.0,J. Anderson misses 3-pt jump shot from 26 ft,,39,32
189,2,0:31.0,,Defensive rebound by J. Tatum,39,32
190,2,0:12.0,,A. Horford misses 2-pt layup from 2 ft,39,32
191,2,0:10.0,Defensive rebound by B. Simmons,,39,32
192,2,0:05.0,Offensive foul by J. Embiid (drawn by T. Rozier),,39,32
193,2,0:05.0,Turnover by J. Embiid (offensive foul),,39,32
194,2,0:05.0,,S. Larkin enters the game for J. Brown,39,32
195,2,0:05.0,T. McConnell enters the game for J. Embiid,,39,32
196,2,0:00.0,,T. Rozier misses 3-pt jump shot from 31 ft,39,32
197,2,0:00.0,,Offensive rebound by Team,39,32
198,3,11:38.0,,J. Brown misses 3-pt jump shot from 25 ft,39,32
199,3,11:34.0,Defensive rebound by D. Šarić,,39,32
200,3,11:33.0,Personal foul by J. Brown (drawn by B. Simmons),,39,32
201,3,11:16.0,D. Šarić makes 3-pt jump shot from 27 ft (assist by J. Embiid),,42,32
202,3,10:53.0,,J. Brown misses 3-pt jump shot from 27 ft,42,32
203,3,10:50.0,Defensive rebound by J. Embiid,,42,32
204,3,10:35.0,Shooting foul by A. Horford (drawn by D. Šarić),,42,32
205,3,10:35.0,D. Šarić makes free throw 1 of 2,,43,32
206,3,10:35.0,D. Šarić makes free throw 2 of 2,,44,32
207,3,10:22.0,,J. Tatum makes 2-pt jump shot from 20 ft (assist by J. Brown),44,34
208,3,10:01.0,J. Embiid misses 2-pt hook shot from 4 ft,,44,34
209,3,9:59.0,,Defensive rebound by M. Smart,44,34
210,3,9:48.0,,A. Baynes misses 3-pt jump shot from 23 ft,44,34
211,3,9:46.0,Defensive rebound by J. Embiid,,44,34
212,3,9:33.0,B. Simmons makes 2-pt layup from 2 ft,,46,34
213,3,9:13.0,,M. Smart misses 3-pt jump shot from 25 ft,46,34
214,3,9:10.0,Defensive rebound by J. Embiid,,46,34
215,3,9:04.0,R. Covington misses 3-pt jump shot from 26 ft,,46,34
216,3,9:02.0,,Defensive rebound by A. Baynes,46,34
217,3,8:53.0,Offensive charge foul by J. Tatum (drawn by R. Covington),,46,34
218,3,8:53.0,,Turnover by J. Tatum (offensive foul),46,34
219,3,8:40.0,Shooting foul by A. Baynes (drawn by R. Covington),,46,34
220,3,8:40.0,R. Covington makes free throw 1 of 2,,47,34
221,3,8:40.0,,M. Morris enters the game for A. Baynes,47,34
222,3,8:40.0,R. Covington makes free throw 2 of 2,,48,34
223,3,8:23.0,,M. Morris misses 2-pt jump shot from 10 ft,48,34
224,3,8:21.0,Defensive rebound by J. Embiid,,48,34
225,3,8:03.0,Turnover by J. Embiid (lost ball; steal by J. Brown),,48,34
226,3,8:01.0,,Personal foul by R. Covington (drawn by J. Brown),48,34
227,3,8:01.0,J. Anderson enters the game for R. Covington,,48,34
228,3,7:48.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by M. Morris),48,37
229,3,7:29.0,J. Embiid makes 2-pt jump shot from 17 ft,,50,37
230,3,7:03.0,,M. Smart makes 2-pt layup from 1 ft,50,39
231,3,6:45.0,J. Embiid makes 2-pt layup from 2 ft,,52,39
232,3,6:34.0,,J. Brown misses 3-pt jump shot from 25 ft,52,39
233,3,6:33.0,Defensive rebound by J. Bayless,,52,39
234,3,6:18.0,Personal foul by A. Horford (drawn by J. Embiid),,52,39
235,3,6:18.0,,Boston full timeout,52,39
236,3,6:18.0,A. Johnson enters the game for J. Bayless,,52,39
237,3,6:18.0,T. McConnell enters the game for J. Embiid,,52,39
238,3,6:04.0,Turnover by Team (shot clock),,52,39
239,3,5:47.0,,Turnover by M. Morris (bad pass; steal by T. McConnell),52,39
240,3,5:44.0,Turnover by T. McConnell (bad pass; steal by J. Tatum),,52,39
241,3,5:41.0,,J. Tatum misses 2-pt layup from 2 ft (block by A. Johnson),52,39
242,3,5:41.0,,Offensive rebound by Team,52,39
243,3,5:37.0,Offensive charge foul by J. Brown (drawn by A. Johnson),,52,39
244,3,5:37.0,,Turnover by J. Brown (offensive foul),52,39
245,3,5:15.0,D. Šarić misses 2-pt jump shot from 17 ft,,52,39
246,3,5:12.0,Offensive rebound by A. Johnson,,52,39
247,3,5:09.0,A. Johnson makes 2-pt hook shot from 2 ft,,54,39
248,3,4:44.0,,M. Smart misses 3-pt jump shot from 26 ft,54,39
249,3,4:42.0,Defensive rebound by Team,,54,39
250,3,4:42.0,,Loose ball foul by A. Horford (drawn by J. Anderson),54,39
251,3,4:42.0,J. Anderson makes free throw 1 of 2,,55,39
252,3,4:42.0,,D. Theis enters the game for J. Tatum,55,39
253,3,4:42.0,,T. Rozier enters the game for A. Horford,55,39
254,3,4:42.0,J. Anderson makes free throw 2 of 2,,56,39
255,3,4:31.0,,Personal foul by J. Anderson (drawn by D. Theis),56,39
256,3,4:31.0,R. Covington enters the game for J. Anderson,,56,39
257,3,4:24.0,,M. Smart makes 2-pt jump shot from 11 ft,56,41
258,3,4:10.0,B. Simmons misses 2-pt jump shot from 12 ft,,56,41
259,3,4:08.0,,Defensive rebound by D. Theis,56,41
260,3,4:01.0,,M. Smart misses 2-pt jump shot from 3 ft,56,41
261,3,3:58.0,Defensive rebound by Team,,56,41
262,3,3:58.0,T. Booker enters the game for D. Šarić,,56,41
263,3,3:50.0,Turnover by B. Simmons (traveling),,56,41
264,3,3:39.0,,Shooting foul by T. Booker (drawn by M. Morris),56,41
265,3,3:39.0,,M. Morris makes free throw 1 of 2,56,42
266,3,3:39.0,,S. Larkin enters the game for M. Smart,56,42
267,3,3:39.0,J. Bayless enters the game for B. Simmons,,56,42
268,3,3:39.0,,M. Morris makes free throw 2 of 2,56,43
269,3,3:24.0,Turnover by R. Covington (bad pass; steal by S. Larkin),,56,43
270,3,3:22.0,,S. Larkin makes 2-pt layup from 1 ft,56,45
271,3,3:22.0,Philadelphia full timeout,,56,45
272,3,3:22.0,J. Embiid enters the game for A. Johnson,,56,45
273,3,3:06.0,Shooting foul by D. Theis (drawn by J. Embiid),,56,45
274,3,3:06.0,J. Embiid makes free throw 1 of 2,,57,45
275,3,3:06.0,J. Embiid makes free throw 2 of 2,,58,45
276,3,2:54.0,,Shooting foul by R. Covington (drawn by J. Brown),58,45
277,3,2:54.0,,J. Brown misses free throw 1 of 2,58,45
278,3,2:54.0,,Offensive rebound by Team,58,45
279,3,2:54.0,,A. Baynes enters the game for D. Theis,58,45
280,3,2:54.0,,J. Brown makes free throw 2 of 2,58,46
281,3,2:33.0,T. McConnell makes 3-pt jump shot from 23 ft (assist by J. Embiid),,61,46
282,3,2:20.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by T. Rozier),61,49
283,3,2:06.0,J. Embiid makes 2-pt jump shot from 10 ft,,63,49
284,3,2:06.0,Shooting foul by A. Baynes (drawn by J. Embiid),,63,49
285,3,2:06.0,J. Embiid misses free throw 1 of 1,,63,49
286,3,2:03.0,Offensive rebound by J. Bayless,,63,49
287,3,1:50.0,T. McConnell makes 2-pt jump shot from 16 ft (assist by J. Embiid),,65,49
288,3,1:35.0,,A. Baynes misses 2-pt jump shot from 16 ft,65,49
289,3,1:32.0,Defensive rebound by J. Embiid,,65,49
290,3,1:16.0,T. McConnell makes 2-pt jump shot from 6 ft (assist by J. Embiid),,67,49
291,3,0:55.0,,J. Brown makes 2-pt layup from 1 ft,67,51
292,3,0:33.0,R. Covington misses 2-pt jump shot from 19 ft,,67,51
293,3,0:29.0,Offensive rebound by J. Embiid,,67,51
294,3,0:29.0,J. Embiid makes 2-pt jump shot from 7 ft,,69,51
295,3,0:09.0,,Shooting foul by J. Bayless (drawn by S. Larkin),69,51
296,3,0:09.0,,S. Larkin makes free throw 1 of 2,69,52
297,3,0:09.0,,S. Larkin makes free throw 2 of 2,69,53
298,3,0:04.0,T. McConnell makes 2-pt layup from 1 ft,,71,53
299,3,0:00.0,,T. Rozier misses 3-pt jump shot from 37 ft,71,53
300,3,0:00.0,,Offensive rebound by Team,71,53
301,4,11:41.0,Turnover by T. McConnell (out of bounds lost ball),,71,53
302,4,11:31.0,,J. Tatum makes 2-pt jump shot from 15 ft,71,55
303,4,11:11.0,J. Embiid makes 2-pt jump shot from 13 ft,,73,55
304,4,10:51.0,,S. Larkin makes 2-pt layup from 1 ft,73,57
305,4,10:39.0,J. Embiid makes 2-pt jump shot from 13 ft,,75,57
306,4,10:20.0,,Shooting foul by T. Booker (drawn by M. Morris),75,57
307,4,10:20.0,,M. Morris makes free throw 1 of 2,75,58
308,4,10:20.0,,A. Horford enters the game for A. Baynes,75,58
309,4,10:20.0,,M. Morris makes free throw 2 of 2,75,59
310,4,9:56.0,T. McConnell makes 3-pt jump shot from 22 ft (assist by J. Bayless),,78,59
311,4,9:41.0,,T. Rozier misses 2-pt layup from 2 ft (block by J. Embiid),78,59
312,4,9:41.0,Defensive rebound by Team,,78,59
313,4,9:37.0,Philadelphia full timeout,,78,59
314,4,9:37.0,,M. Smart enters the game for T. Rozier,78,59
315,4,9:19.0,T. McConnell misses 2-pt jump shot from 15 ft,,78,59
316,4,9:18.0,Offensive rebound by J. Embiid,,78,59
317,4,9:16.0,J. Embiid makes 2-pt layup from 1 ft,,80,59
318,4,8:51.0,,Turnover by M. Smart (bad pass; steal by T. McConnell),80,59
319,4,8:51.0,Turnover by T. McConnell (bad pass; steal by A. Horford),,80,59
320,4,8:51.0,,Shooting foul by T. Booker (drawn by A. Horford),80,59
321,4,8:51.0,,A. Horford makes free throw 1 of 2,80,60
322,4,8:51.0,B. Simmons enters the game for T. McConnell,,80,60
323,4,8:51.0,J. Anderson enters the game for R. Covington,,80,60
324,4,8:51.0,D. Šarić enters the game for T. Booker,,80,60
325,4,8:51.0,,A. Horford makes free throw 2 of 2,80,61
326,4,8:36.0,Turnover by D. Šarić (bad pass),,80,61
327,4,8:26.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by S. Larkin),80,64
328,4,8:11.0,J. Bayless misses 2-pt jump shot from 21 ft,,80,64
329,4,8:09.0,,Defensive rebound by M. Morris,80,64
330,4,8:08.0,,Personal foul by D. Šarić (drawn by M. Morris),80,64
331,4,8:08.0,A. Johnson enters the game for J. Embiid,,80,64
332,4,8:08.0,R. Covington enters the game for J. Bayless,,80,64
333,4,7:51.0,,S. Larkin misses 2-pt jump shot from 22 ft,80,64
334,4,7:48.0,Defensive rebound by J. Anderson,,80,64
335,4,7:27.0,J. Anderson misses 3-pt jump shot from 26 ft,,80,64
336,4,7:24.0,,Defensive rebound by A. Horford,80,64
337,4,7:22.0,,J. Tatum misses 2-pt layup from 1 ft (block by R. Covington),80,64
338,4,7:22.0,Defensive rebound by Team,,80,64
339,4,7:11.0,D. Šarić misses 3-pt jump shot from 26 ft,,80,64
340,4,7:11.0,,Defensive rebound by S. Larkin,80,64
341,4,6:51.0,,M. Smart makes 2-pt layup from 1 ft,80,66
342,4,6:35.0,D. Šarić makes 2-pt layup at rim,,82,66
343,4,6:19.0,,M. Smart misses 2-pt jump shot from 13 ft,82,66
344,4,6:18.0,Defensive rebound by B. Simmons,,82,66
345,4,6:07.0,Offensive foul by A. Johnson (drawn by M. Morris),,82,66
346,4,6:07.0,Turnover by A. Johnson (offensive foul),,82,66
347,4,6:07.0,T. McConnell enters the game for J. Anderson,,82,66
348,4,5:51.0,,M. Smart makes 2-pt layup from 2 ft (assist by A. Horford),82,68
349,4,5:36.0,,Offensive charge foul by D. Šarić (drawn by M. Smart),82,68
350,4,5:36.0,Turnover by D. Šarić (offensive foul),,82,68
351,4,5:36.0,,J. Brown enters the game for M. Morris,82,68
352,4,5:36.0,J. Embiid enters the game for A. Johnson,,82,68
353,4,5:13.0,,S. Larkin misses 3-pt jump shot from 22 ft,82,68
354,4,5:11.0,Defensive rebound by B. Simmons,,82,68
355,4,4:52.0,B. Simmons makes 2-pt layup at rim (assist by R. Covington),,84,68
356,4,4:33.0,,Shooting foul by J. Embiid (drawn by J. Tatum),84,68
357,4,4:33.0,,J. Tatum makes free throw 1 of 2,84,69
358,4,4:33.0,,J. Tatum misses free throw 2 of 2,84,69
359,4,4:31.0,Defensive rebound by J. Embiid,,84,69
360,4,4:14.0,D. Šarić misses 2-pt jump shot from 20 ft,,84,69
361,4,4:10.0,,Defensive rebound by M. Smart,84,69
362,4,4:04.0,,S. Larkin misses 2-pt jump shot from 9 ft,84,69
363,4,4:02.0,Defensive rebound by R. Covington,,84,69
364,4,4:00.0,Philadelphia full timeout,,84,69
365,4,3:44.0,J. Embiid misses 2-pt hook shot from 4 ft,,84,69
366,4,3:44.0,,Defensive rebound by Team,84,69
367,4,3:36.0,,J. Brown makes 2-pt layup from 1 ft (assist by A. Horford),84,71
368,4,3:36.0,,Shooting foul by B. Simmons (drawn by J. Brown),84,71
369,4,3:36.0,,J. Brown makes free throw 1 of 1,84,72
370,4,3:25.0,Offensive foul by B. Simmons (drawn by J. Brown),,84,72
371,4,3:25.0,Turnover by B. Simmons (offensive foul),,84,72
372,4,3:14.0,,J. Tatum misses 2-pt layup from 3 ft,84,72
373,4,3:13.0,Defensive rebound by Team,,84,72
374,4,2:55.0,R. Covington misses 3-pt jump shot from 26 ft (block by J. Tatum),,84,72
375,4,2:52.0,,Defensive rebound by A. Horford,84,72
376,4,2:45.0,,Personal foul by J. Embiid (drawn by A. Horford),84,72
377,4,2:45.0,,A. Horford misses free throw 1 of 2,84,72
378,4,2:45.0,,Offensive rebound by Team,84,72
379,4,2:45.0,,A. Horford makes free throw 2 of 2,84,73
380,4,2:41.0,Personal foul by J. Brown (drawn by B. Simmons),,84,73
381,4,2:33.0,Shooting foul by A. Horford (drawn by J. Embiid),,84,73
382,4,2:33.0,J. Embiid makes free throw 1 of 2,,85,73
383,4,2:33.0,J. Embiid makes free throw 2 of 2,,86,73
384,4,2:25.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by A. Horford),86,76
385,4,2:23.0,Philadelphia full timeout,,86,76
386,4,2:12.0,D. Šarić misses 3-pt jump shot from 26 ft,,86,76
387,4,2:08.0,,Defensive rebound by M. Smart,86,76
