,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
116,2,10:57.0,,Personal foul by J. Richardson (drawn by M. Belinelli),32,20
117,2,10:57.0,,R. Covington enters the game for M. Belinelli,32,20
118,2,10:57.0,T. Johnson enters the game for J. Richardson,,32,20
119,2,10:50.0,,J. Redick misses 2-pt jump shot from 22 ft,32,20
120,2,10:46.0,,Offensive rebound by T. McConnell,32,20
121,2,10:42.0,,T. Booker misses 2-pt jump shot from 17 ft,32,20
122,2,10:39.0,Defensive rebound by W. Ellington,,32,20
123,2,10:22.0,J. Johnson makes 2-pt jump shot from 19 ft,,34,20
124,2,9:58.0,,Shooting foul by D. Wade (drawn by T. Booker),34,20
125,2,9:58.0,,Technical foul by J. Redick,34,20
126,2,9:58.0,W. Ellington makes technical free throw,,35,20
127,2,9:58.0,,T. Booker makes free throw 1 of 2,35,21
128,2,9:58.0,,B. Simmons enters the game for T. McConnell,35,21
129,2,9:58.0,,T. Booker misses free throw 2 of 2,35,21
130,2,9:54.0,,Offensive rebound by T. Booker,35,21
131,2,9:51.0,,T. Booker makes 2-pt jump shot from 7 ft,35,23
132,2,9:38.0,W. Ellington misses 3-pt jump shot from 25 ft,,35,23
133,2,9:34.0,,Defensive rebound by T. Booker,35,23
134,2,9:31.0,,J. Redick misses 3-pt jump shot from 28 ft,35,23
135,2,9:27.0,Defensive rebound by D. Wade,,35,23
136,2,9:23.0,T. Johnson misses 3-pt jump shot from 26 ft,,35,23
137,2,9:22.0,Offensive rebound by Team,,35,23
138,2,9:22.0,,Loose ball foul by J. Redick (drawn by J. Johnson),35,23
139,2,9:22.0,,D. Šarić enters the game for T. Booker,35,23
140,2,9:15.0,B. Adebayo misses 2-pt dunk from 2 ft,,35,23
141,2,9:13.0,,Defensive rebound by J. Redick,35,23
142,2,9:09.0,,B. Simmons makes 2-pt layup from 3 ft,35,25
143,2,8:55.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by T. Johnson),,38,25
144,2,8:34.0,,Turnover by D. Šarić (lost ball; steal by J. Johnson),38,25
145,2,8:30.0,W. Ellington makes 2-pt layup at rim (assist by J. Johnson),,40,25
146,2,8:30.0,,Philadelphia full timeout,40,25
147,2,8:30.0,,M. Belinelli enters the game for J. Redick,40,25
148,2,8:12.0,,M. Belinelli misses 2-pt jump shot from 16 ft,40,25
149,2,8:10.0,Defensive rebound by W. Ellington,,40,25
150,2,7:58.0,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),,42,25
151,2,7:58.0,Shooting foul by A. Johnson (drawn by J. Johnson),,42,25
152,2,7:58.0,J. Johnson misses free throw 1 of 1,,42,25
153,2,7:58.0,,Defensive rebound by Team,42,25
154,2,7:58.0,Violation by J. Johnson (lane),,42,25
155,2,7:58.0,,R. Holmes enters the game for A. Johnson,42,25
156,2,7:46.0,,R. Covington misses 3-pt jump shot from 27 ft,42,25
157,2,7:40.0,Defensive rebound by B. Adebayo,,42,25
158,2,7:34.0,D. Wade misses 2-pt layup from 10 ft,,42,25
159,2,7:34.0,,Defensive rebound by B. Simmons,42,25
160,2,7:29.0,,M. Belinelli makes 2-pt layup at rim (assist by B. Simmons),42,27
161,2,7:12.0,J. Johnson makes 2-pt layup from 2 ft (assist by T. Johnson),,44,27
162,2,7:05.0,,Shooting foul by J. Johnson (drawn by B. Simmons),44,27
163,2,7:05.0,,B. Simmons makes free throw 1 of 2,44,28
164,2,7:05.0,,B. Simmons makes free throw 2 of 2,44,29
165,2,6:44.0,J. Johnson misses 2-pt jump shot from 3 ft,,44,29
166,2,6:42.0,,Defensive rebound by B. Simmons,44,29
167,2,6:36.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by D. Šarić),44,31
168,2,6:27.0,Miami full timeout,,44,31
169,2,6:17.0,D. Wade makes 2-pt layup from 2 ft,,46,31
170,2,5:59.0,,D. Šarić misses 3-pt jump shot from 27 ft,46,31
171,2,5:56.0,Defensive rebound by J. Johnson,,46,31
172,2,5:51.0,Personal foul by R. Holmes (drawn by J. Johnson),,46,31
173,2,5:51.0,J. Johnson makes free throw 1 of 2,,47,31
174,2,5:51.0,G. Dragić enters the game for T. Johnson,,47,31
175,2,5:51.0,J. Johnson makes free throw 2 of 2,,48,31
176,2,5:42.0,,Personal foul by J. Johnson (drawn by B. Simmons),48,31
177,2,5:42.0,J. Winslow enters the game for J. Johnson,,48,31
178,2,5:36.0,,B. Simmons misses 2-pt hook shot from 7 ft,48,31
179,2,5:31.0,,Offensive rebound by D. Šarić,48,31
180,2,5:28.0,,R. Holmes makes 2-pt dunk from 1 ft,48,33
181,2,5:13.0,Shooting foul by R. Covington (drawn by D. Wade),,48,33
182,2,5:13.0,D. Wade misses free throw 1 of 2,,48,33
183,2,5:13.0,Offensive rebound by Team,,48,33
184,2,5:13.0,H. Whiteside enters the game for B. Adebayo,,48,33
185,2,5:13.0,D. Wade misses free throw 2 of 2,,48,33
186,2,5:11.0,,Defensive rebound by D. Šarić,48,33
187,2,4:59.0,,D. Šarić misses 3-pt jump shot from 27 ft,48,33
188,2,4:56.0,,Offensive rebound by R. Covington,48,33
189,2,4:53.0,,R. Covington misses 3-pt jump shot from 26 ft,48,33
190,2,4:50.0,,Offensive rebound by D. Šarić,48,33
191,2,4:49.0,,R. Covington misses 3-pt jump shot from 26 ft,48,33
192,2,4:49.0,Defensive rebound by Team,,48,33
193,2,4:48.0,,J. Redick enters the game for M. Belinelli,48,33
194,2,4:37.0,G. Dragić makes 2-pt jump shot from 13 ft,,50,33
195,2,4:22.0,,Offensive foul by R. Covington (drawn by G. Dragić),50,33
196,2,4:22.0,,Turnover by R. Covington (offensive foul),50,33
197,2,4:22.0,,M. Belinelli enters the game for R. Covington,50,33
198,2,4:22.0,J. Richardson enters the game for D. Wade,,50,33
199,2,4:11.0,G. Dragić misses 2-pt jump shot from 13 ft,,50,33
200,2,4:09.0,Offensive rebound by H. Whiteside,,50,33
201,2,4:09.0,H. Whiteside makes 2-pt layup at rim,,52,33
202,2,4:09.0,,Philadelphia full timeout,52,33
203,2,3:51.0,,R. Holmes makes 2-pt dunk at rim (assist by B. Simmons),52,35
204,2,3:51.0,,Shooting foul by J. Winslow (drawn by R. Holmes),52,35
205,2,3:51.0,,R. Holmes misses free throw 1 of 1,52,35
206,2,3:49.0,Defensive rebound by H. Whiteside,,52,35
207,2,3:31.0,J. Richardson misses 2-pt layup from 4 ft,,52,35
208,2,3:27.0,Offensive rebound by H. Whiteside,,52,35
209,2,3:27.0,H. Whiteside makes 2-pt layup at rim,,54,35
210,2,3:18.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Holmes),54,37
211,2,3:00.0,W. Ellington misses 3-pt jump shot from 24 ft,,54,37
212,2,2:58.0,,Defensive rebound by R. Holmes,54,37
213,2,2:49.0,,B. Simmons makes 2-pt hook shot from 8 ft,54,39
214,2,2:35.0,G. Dragić misses 2-pt jump shot from 19 ft,,54,39
215,2,2:32.0,,Defensive rebound by R. Holmes,54,39
216,2,2:29.0,,J. Redick misses 3-pt jump shot from 26 ft,54,39
217,2,2:28.0,,Offensive rebound by J. Redick,54,39
218,2,2:27.0,Offensive charge foul by J. Redick (drawn by G. Dragić),,54,39
219,2,2:27.0,,Turnover by J. Redick (offensive foul),54,39
220,2,2:27.0,T. Johnson enters the game for W. Ellington,,54,39
221,2,2:17.0,,Personal foul by J. Richardson (drawn by J. Redick),54,39
222,2,2:17.0,Turnover by J. Richardson (turnover),,54,39
223,2,2:17.0,W. Ellington enters the game for J. Richardson,,54,39
224,2,2:07.0,Violation by H. Whiteside (kicked ball),,54,39
225,2,1:57.0,,D. Šarić misses 3-pt jump shot from 26 ft,54,39
226,2,1:56.0,Defensive rebound by Team,,54,39
227,2,1:56.0,,Loose ball foul by R. Holmes (drawn by G. Dragić),54,39
228,2,1:56.0,G. Dragić misses free throw 1 of 2,,54,39
229,2,1:56.0,Offensive rebound by Team,,54,39
230,2,1:56.0,G. Dragić misses free throw 2 of 2,,54,39
231,2,1:54.0,,Defensive rebound by R. Holmes,54,39
232,2,1:44.0,,J. Redick misses 2-pt jump shot from 21 ft,54,39
233,2,1:40.0,Defensive rebound by J. Winslow,,54,39
234,2,1:31.0,Shooting foul by D. Šarić (drawn by J. Winslow),,54,39
235,2,1:31.0,,Technical foul by D. Šarić,54,39
236,2,1:31.0,W. Ellington makes technical free throw,,55,39
237,2,1:31.0,J. Winslow makes free throw 1 of 2,,56,39
238,2,1:31.0,J. Winslow makes free throw 2 of 2,,57,39
239,2,1:14.0,,B. Simmons misses 2-pt jump shot from 18 ft,57,39
240,2,1:10.0,,Offensive rebound by D. Šarić,57,39
241,2,1:08.0,,Turnover by D. Šarić (bad pass; steal by J. Winslow),57,39
242,2,1:02.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Winslow),,59,39
243,2,0:46.0,,Turnover by D. Šarić (step out of bounds),59,39
244,2,0:35.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by W. Ellington),,62,39
245,2,0:15.0,,B. Simmons misses 2-pt jump shot from 8 ft,62,39
246,2,0:13.0,Defensive rebound by G. Dragić,,62,39
247,2,0:00.0,G. Dragić misses 2-pt jump shot from 4 ft,,62,39
248,2,0:00.0,Offensive rebound by Team,,62,39
249,3,11:41.0,H. Whiteside misses 2-pt jump shot from 6 ft,,62,39
250,3,11:37.0,,Defensive rebound by B. Simmons,62,39
251,3,11:28.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by A. Johnson),62,42
252,3,11:13.0,T. Johnson misses 2-pt jump shot from 20 ft,,62,42
253,3,11:10.0,,Defensive rebound by D. Šarić,62,42
254,3,11:04.0,,Turnover by A. Johnson (traveling),62,42
255,3,10:48.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,65,42
256,3,10:31.0,,B. Simmons misses 2-pt layup from 4 ft (block by H. Whiteside),65,42
257,3,10:31.0,,Offensive rebound by Team,65,42
258,3,10:25.0,,Shooting foul by J. Richardson (drawn by D. Šarić),65,42
259,3,10:25.0,,D. Šarić makes free throw 1 of 2,65,43
260,3,10:25.0,L. Babbitt enters the game for J. Richardson,,65,43
261,3,10:25.0,,D. Šarić makes free throw 2 of 2,65,44
262,3,10:14.0,L. Babbitt misses 3-pt jump shot from 23 ft,,65,44
263,3,10:11.0,,Defensive rebound by R. Covington,65,44
264,3,10:06.0,,R. Covington misses 3-pt jump shot from 25 ft,65,44
265,3,10:01.0,Defensive rebound by H. Whiteside,,65,44
266,3,9:51.0,G. Dragić misses 3-pt jump shot from 25 ft,,65,44
267,3,9:49.0,,Defensive rebound by J. Redick,65,44
268,3,9:49.0,,Personal foul by T. Johnson (drawn by J. Redick),65,44
269,3,9:36.0,,R. Covington misses 2-pt layup from 1 ft,65,44
270,3,9:32.0,,Offensive rebound by B. Simmons,65,44
271,3,9:30.0,,R. Covington misses 3-pt jump shot from 24 ft,65,44
272,3,9:27.0,,Offensive rebound by A. Johnson,65,44
273,3,9:24.0,,Turnover by B. Simmons (lost ball; steal by T. Johnson),65,44
274,3,9:13.0,L. Babbitt makes 3-pt jump shot from 22 ft (assist by T. Johnson),,68,44
275,3,9:11.0,,Philadelphia full timeout,68,44
276,3,9:00.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by D. Šarić),68,47
277,3,8:40.0,Turnover by Team (turnover),,68,47
278,3,8:28.0,,J. Redick makes 2-pt jump shot from 20 ft,68,49
279,3,8:16.0,,Violation by A. Johnson (kicked ball),68,49
280,3,8:01.0,Turnover by J. Winslow (bad pass),,68,49
281,3,7:48.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Redick),68,52
282,3,7:46.0,Miami full timeout,,68,52
283,3,7:24.0,G. Dragić misses 3-pt jump shot from 26 ft,,68,52
284,3,7:20.0,,Defensive rebound by R. Covington,68,52
285,3,7:13.0,,B. Simmons makes 2-pt layup from 1 ft,68,54
286,3,7:13.0,,Shooting foul by G. Dragić (drawn by B. Simmons),68,54
287,3,7:13.0,,B. Simmons misses free throw 1 of 1,68,54
288,3,7:09.0,,Offensive rebound by R. Covington,68,54
289,3,6:54.0,,R. Covington makes 2-pt jump shot from 18 ft (assist by B. Simmons),68,56
290,3,6:29.0,J. Winslow misses 3-pt jump shot from 23 ft,,68,56
291,3,6:27.0,,Defensive rebound by A. Johnson,68,56
292,3,6:25.0,,Personal foul by G. Dragić (drawn by B. Simmons),68,56
293,3,6:25.0,W. Ellington enters the game for T. Johnson,,68,56
294,3,6:25.0,J. Johnson enters the game for J. Winslow,,68,56
295,3,6:17.0,,J. Redick misses 2-pt jump shot from 19 ft,68,56
296,3,6:14.0,Defensive rebound by H. Whiteside,,68,56
297,3,6:05.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,70,56
298,3,5:53.0,,Personal foul by J. Johnson (drawn by D. Šarić),70,56
299,3,5:53.0,,D. Šarić makes free throw 1 of 2,70,57
300,3,5:53.0,,T. McConnell enters the game for J. Redick,70,57
301,3,5:53.0,,D. Šarić makes free throw 2 of 2,70,58
302,3,5:41.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,72,58
303,3,5:33.0,,Personal foul by L. Babbitt (drawn by A. Johnson),72,58
304,3,5:33.0,,A. Johnson makes free throw 1 of 2,72,59
305,3,5:33.0,,A. Johnson misses free throw 2 of 2,72,59
306,3,5:31.0,,Offensive rebound by Team,72,59
307,3,5:23.0,,D. Šarić misses 3-pt jump shot from 26 ft,72,59
308,3,5:21.0,Defensive rebound by J. Johnson,,72,59
309,3,5:08.0,Turnover by L. Babbitt (bad pass; steal by B. Simmons),,72,59
310,3,5:03.0,,R. Covington misses 3-pt jump shot from 25 ft,72,59
311,3,4:59.0,Defensive rebound by G. Dragić,,72,59
312,3,4:46.0,J. Johnson makes 2-pt jump shot from 18 ft,,74,59
313,3,4:33.0,,A. Johnson makes 2-pt hook shot from 7 ft (assist by B. Simmons),74,61
314,3,4:14.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by J. Johnson),,77,61
315,3,4:00.0,,D. Šarić makes 2-pt layup from 3 ft (assist by B. Simmons),77,63
316,3,3:47.0,J. Johnson misses 2-pt jump shot from 16 ft,,77,63
317,3,3:44.0,,Defensive rebound by D. Šarić,77,63
318,3,3:23.0,,T. McConnell misses 2-pt jump shot from 3 ft (block by H. Whiteside),77,63
319,3,3:23.0,,Offensive rebound by Team,77,63
320,3,3:23.0,,M. Belinelli enters the game for A. Johnson,77,63
321,3,3:23.0,,R. Holmes enters the game for R. Covington,77,63
322,3,3:23.0,B. Adebayo enters the game for H. Whiteside,,77,63
323,3,3:23.0,D. Wade enters the game for L. Babbitt,,77,63
324,3,3:23.0,,R. Holmes misses 3-pt jump shot from 26 ft,77,63
325,3,3:22.0,,Offensive rebound by Team,77,63
326,3,3:22.0,,Turnover by Team (shot clock),77,63
327,3,3:06.0,D. Wade misses 2-pt jump shot from 1 ft (block by R. Holmes),,77,63
328,3,3:01.0,Offensive rebound by J. Johnson,,77,63
329,3,3:01.0,J. Johnson makes 2-pt layup from 2 ft,,79,63
330,3,2:46.0,,R. Holmes makes 2-pt hook shot from 6 ft (assist by B. Simmons),79,65
331,3,2:21.0,G. Dragić misses 2-pt layup from 2 ft,,79,65
332,3,2:19.0,,Defensive rebound by B. Simmons,79,65
333,3,2:12.0,,D. Šarić misses 3-pt jump shot from 25 ft,79,65
334,3,2:08.0,,Offensive rebound by B. Simmons,79,65
335,3,2:06.0,,B. Simmons makes 2-pt layup from 1 ft,79,67
336,3,1:48.0,W. Ellington misses 3-pt jump shot from 25 ft,,79,67
337,3,1:45.0,,Defensive rebound by B. Simmons,79,67
338,3,1:41.0,,Personal foul by D. Wade (drawn by D. Šarić),79,67
339,3,1:41.0,,D. Šarić makes free throw 1 of 2,79,68
340,3,1:41.0,,J. Redick enters the game for B. Simmons,79,68
341,3,1:41.0,J. Richardson enters the game for G. Dragić,,79,68
342,3,1:41.0,,D. Šarić makes free throw 2 of 2,79,69
343,3,1:20.0,B. Adebayo misses 2-pt layup from 2 ft,,79,69
344,3,1:15.0,,Defensive rebound by M. Belinelli,79,69
345,3,1:13.0,,Turnover by M. Belinelli (step out of bounds),79,69
346,3,1:13.0,,T. Booker enters the game for D. Šarić,79,69
347,3,1:05.0,Shooting foul by T. Booker (drawn by J. Johnson),,79,69
348,3,1:05.0,J. Johnson makes free throw 1 of 2,,80,69
349,3,1:05.0,J. Johnson makes free throw 2 of 2,,81,69
350,3,0:54.0,,M. Belinelli makes 2-pt jump shot from 16 ft (assist by R. Holmes),81,71
351,3,0:43.0,D. Wade misses 2-pt jump shot from 13 ft,,81,71
352,3,0:40.0,,Defensive rebound by R. Holmes,81,71
353,3,0:24.0,,J. Redick misses 3-pt jump shot from 25 ft,81,71
354,3,0:21.0,,Offensive rebound by R. Holmes,81,71
355,3,0:02.0,,T. McConnell makes 2-pt jump shot from 10 ft,81,73
356,4,11:42.0,,J. Redick misses 3-pt jump shot from 25 ft,81,73
357,4,11:38.0,Defensive rebound by D. Wade,,81,73
358,4,11:20.0,W. Ellington misses 3-pt jump shot from 25 ft,,81,73
359,4,11:17.0,,Defensive rebound by T. Booker,81,73
360,4,11:05.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Redick),81,76
361,4,10:37.0,B. Adebayo misses 2-pt jump shot from 8 ft,,81,76
362,4,10:32.0,,Defensive rebound by T. Booker,81,76
363,4,10:28.0,,J. Redick misses 3-pt jump shot from 25 ft,81,76
364,4,10:26.0,,Offensive rebound by T. Booker,81,76
365,4,10:22.0,,T. McConnell misses 2-pt jump shot from 8 ft,81,76
366,4,10:19.0,Defensive rebound by J. Johnson,,81,76
367,4,10:14.0,D. Wade misses 2-pt jump shot from 16 ft,,81,76
368,4,10:14.0,,Defensive rebound by J. Redick,81,76
369,4,10:04.0,,M. Belinelli misses 3-pt jump shot from 29 ft,81,76
370,4,10:00.0,,Offensive rebound by T. Booker,81,76
371,4,9:57.0,,R. Holmes misses 3-pt jump shot from 26 ft,81,76
372,4,9:54.0,Defensive rebound by B. Adebayo,,81,76
373,4,9:54.0,Personal foul by T. Booker (drawn by B. Adebayo),,81,76
374,4,9:37.0,Personal foul by M. Belinelli (drawn by J. Richardson),,81,76
375,4,9:29.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),,84,76
376,4,9:16.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Booker),84,79
377,4,9:02.0,Personal foul by M. Belinelli (drawn by J. Richardson),,84,79
378,4,9:00.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Johnson),,86,79
379,4,8:45.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. Booker),86,82
380,4,8:32.0,Turnover by D. Wade (traveling),,86,82
381,4,8:32.0,,B. Simmons enters the game for T. McConnell,86,82
382,4,8:14.0,,Personal foul by J. Richardson (drawn by M. Belinelli),86,82
383,4,8:14.0,T. Johnson enters the game for J. Richardson,,86,82
384,4,8:06.0,,M. Belinelli misses 3-pt jump shot from 26 ft,86,82
385,4,8:03.0,Defensive rebound by Team,,86,82
386,4,8:03.0,,Loose ball foul by R. Holmes (drawn by D. Wade),86,82
387,4,8:03.0,,R. Covington enters the game for J. Redick,86,82
