,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
50,1,5:18.0,,Personal foul by A. Gordon (drawn by D. Smith),9,17
51,1,5:14.0,,Turnover by S. Mejri (bad pass; steal by M. Hezonja),9,17
52,1,5:14.0,Personal foul by W. Matthews (drawn by M. Hezonja),,9,17
53,1,5:03.0,Turnover by M. Hezonja (lost ball; steal by W. Matthews),,9,17
54,1,4:58.0,,D. Smith misses 2-pt layup from 2 ft,9,17
55,1,4:57.0,,Offensive rebound by Y. Ferrell,9,17
56,1,4:55.0,,W. Matthews misses 3-pt jump shot from 25 ft,9,17
57,1,4:55.0,Defensive rebound by A. Gordon,,9,17
58,1,4:47.0,E. Fournier misses 2-pt jump shot from 12 ft,,9,17
59,1,4:47.0,,Defensive rebound by S. Mejri,9,17
60,1,4:25.0,,D. Smith misses 2-pt jump shot from 11 ft,9,17
61,1,4:22.0,Defensive rebound by E. Payton,,9,17
62,1,4:20.0,E. Payton misses 2-pt layup from 3 ft,,9,17
63,1,4:17.0,Offensive rebound by M. Hezonja,,9,17
64,1,4:14.0,M. Hezonja misses 3-pt jump shot from 25 ft,,9,17
65,1,4:09.0,Offensive rebound by E. Fournier,,9,17
66,1,3:59.0,E. Fournier makes 2-pt jump shot from 11 ft,,11,17
67,1,3:32.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),11,20
68,1,3:31.0,Orlando full timeout,,11,20
69,1,3:31.0,,D. Harris enters the game for D. Smith,11,20
70,1,3:31.0,,D. Powell enters the game for W. Matthews,11,20
71,1,3:31.0,,J. Barea enters the game for S. Mejri,11,20
72,1,3:31.0,W. Iwundu enters the game for E. Payton,,11,20
73,1,3:31.0,D. Augustin enters the game for M. Hezonja,,11,20
74,1,3:31.0,M. Speights enters the game for B. Biyombo,,11,20
75,1,3:17.0,E. Fournier makes 2-pt jump shot from 5 ft (assist by D. Augustin),,13,20
76,1,2:59.0,,Personal foul by M. Speights (drawn by D. Powell),13,20
77,1,2:47.0,,D. Harris misses 2-pt layup from 3 ft,13,20
78,1,2:45.0,Defensive rebound by E. Fournier,,13,20
79,1,2:42.0,A. Gordon misses 3-pt jump shot from 25 ft,,13,20
80,1,2:38.0,,Defensive rebound by D. Harris,13,20
81,1,2:32.0,,D. Harris makes 2-pt layup at rim,13,22
82,1,2:14.0,Turnover by M. Speights (lost ball; steal by D. Harris),,13,22
83,1,2:10.0,,D. Harris misses 3-pt jump shot from 25 ft,13,22
84,1,2:07.0,Defensive rebound by A. Gordon,,13,22
85,1,2:02.0,Personal block foul by H. Barnes (drawn by A. Gordon),,13,22
86,1,2:02.0,,D. Nowitzki enters the game for H. Barnes,13,22
87,1,1:49.0,Shooting foul by Y. Ferrell (drawn by A. Gordon),,13,22
88,1,1:49.0,A. Gordon misses free throw 1 of 2,,13,22
89,1,1:49.0,Offensive rebound by Team,,13,22
90,1,1:49.0,A. Gordon makes free throw 2 of 2,,14,22
91,1,1:29.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,14,22
92,1,1:26.0,Defensive rebound by A. Gordon,,14,22
93,1,1:21.0,E. Fournier misses 2-pt jump shot from 9 ft,,14,22
94,1,1:19.0,,Defensive rebound by D. Nowitzki,14,22
95,1,1:14.0,,Turnover by Y. Ferrell (bad pass),14,22
96,1,0:58.0,A. Gordon misses 2-pt jump shot from 13 ft,,14,22
97,1,0:56.0,,Defensive rebound by J. Barea,14,22
98,1,0:49.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,14,22
99,1,0:46.0,Defensive rebound by W. Iwundu,,14,22
100,1,0:44.0,A. Gordon makes 2-pt dunk at rim (assist by W. Iwundu),,16,22
101,1,0:33.0,,Shooting foul by D. Augustin (drawn by D. Nowitzki),16,22
102,1,0:33.0,,D. Nowitzki makes free throw 1 of 3,16,23
103,1,0:33.0,,D. Nowitzki makes free throw 2 of 3,16,24
104,1,0:33.0,,D. Nowitzki makes free throw 3 of 3,16,25
105,1,0:25.0,D. Augustin makes 3-pt jump shot from 24 ft,,19,25
106,1,0:03.0,,J. Barea misses 3-pt jump shot from 22 ft,19,25
107,1,0:01.0,Defensive rebound by Team,,19,25
108,1,0:01.0,,M. Kleber enters the game for D. Nowitzki,19,25
109,1,0:01.0,Turnover by M. Speights (bad pass; steal by M. Kleber),,19,25
110,2,11:47.0,,D. Harris misses 2-pt jump shot from 14 ft,19,25
111,2,11:43.0,Defensive rebound by M. Speights,,19,25
112,2,11:34.0,W. Iwundu makes 2-pt layup from 1 ft,,21,25
113,2,11:34.0,Shooting foul by D. Nowitzki (drawn by W. Iwundu),,21,25
114,2,11:34.0,,D. Smith enters the game for Y. Ferrell,21,25
115,2,11:34.0,W. Iwundu makes free throw 1 of 1,,22,25
116,2,11:20.0,,J. Barea misses 3-pt jump shot from 25 ft,22,25
117,2,11:19.0,Defensive rebound by Team,,22,25
118,2,11:04.0,M. Speights makes 3-pt jump shot from 25 ft (assist by D. Augustin),,25,25
119,2,10:49.0,,J. Barea misses 2-pt jump shot from 7 ft,25,25
120,2,10:46.0,Defensive rebound by M. Speights,,25,25
121,2,10:38.0,D. Augustin misses 2-pt layup from 4 ft,,25,25
122,2,10:36.0,,Defensive rebound by J. Barea,25,25
123,2,10:27.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,25,25
124,2,10:27.0,Defensive rebound by M. Speights,,25,25
125,2,10:21.0,Shooting foul by D. Smith (drawn by A. Gordon),,25,25
126,2,10:21.0,,Dallas full timeout,25,25
127,2,10:21.0,A. Gordon makes free throw 1 of 2,,26,25
128,2,10:21.0,A. Gordon makes free throw 2 of 2,,27,25
129,2,10:03.0,,D. Nowitzki misses 2-pt jump shot from 2 ft,27,25
130,2,10:00.0,Defensive rebound by D. Augustin,,27,25
131,2,9:54.0,A. Gordon misses 3-pt jump shot from 22 ft,,27,25
132,2,9:52.0,Offensive rebound by M. Speights,,27,25
133,2,9:43.0,M. Speights makes 2-pt jump shot from 17 ft (assist by D. Augustin),,29,25
134,2,9:31.0,,J. Barea makes 2-pt layup from 1 ft,29,27
135,2,9:13.0,M. Speights misses 3-pt jump shot from 25 ft,,29,27
136,2,9:10.0,,Defensive rebound by D. Powell,29,27
137,2,8:55.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,29,27
138,2,8:54.0,Defensive rebound by Team,,29,27
139,2,8:54.0,,Loose ball foul by D. Smith (drawn by D. Augustin),29,27
140,2,8:54.0,,H. Barnes enters the game for D. Nowitzki,29,27
141,2,8:38.0,D. Augustin makes 3-pt jump shot from 22 ft (assist by A. Afflalo),,32,27
142,2,8:23.0,,Shooting foul by A. Gordon (drawn by H. Barnes),32,27
143,2,8:23.0,,H. Barnes makes free throw 1 of 2,32,28
144,2,8:23.0,,W. Matthews enters the game for D. Harris,32,28
145,2,8:23.0,,H. Barnes makes free throw 2 of 2,32,29
146,2,8:09.0,A. Gordon misses 2-pt hook shot from 2 ft,,32,29
147,2,8:07.0,,Defensive rebound by H. Barnes,32,29
148,2,8:00.0,,D. Smith misses 2-pt jump shot from 16 ft,32,29
149,2,7:59.0,Defensive rebound by A. Gordon,,32,29
150,2,7:59.0,Turnover by A. Gordon (out of bounds lost ball),,32,29
151,2,7:56.0,,W. Matthews misses 2-pt layup from 1 ft (block by M. Speights),32,29
152,2,7:54.0,Defensive rebound by W. Iwundu,,32,29
153,2,7:44.0,D. Augustin makes 2-pt layup at rim (assist by M. Speights),,34,29
154,2,7:44.0,,Dallas full timeout,34,29
155,2,7:44.0,,Y. Ferrell enters the game for J. Barea,34,29
156,2,7:44.0,,J. McRoberts enters the game for D. Powell,34,29
157,2,7:32.0,,D. Smith misses 3-pt jump shot from 26 ft,34,29
158,2,7:29.0,Defensive rebound by M. Speights,,34,29
159,2,7:09.0,A. Gordon misses 3-pt jump shot from 24 ft,,34,29
160,2,7:06.0,,Defensive rebound by W. Matthews,34,29
161,2,7:03.0,,D. Smith misses 2-pt layup at rim,34,29
162,2,7:00.0,Defensive rebound by D. Augustin,,34,29
163,2,6:55.0,Personal foul by J. McRoberts (drawn by M. Speights),,34,29
164,2,6:45.0,M. Speights makes 3-pt jump shot from 26 ft (assist by W. Iwundu),,37,29
165,2,6:24.0,,H. Barnes misses 2-pt jump shot from 13 ft,37,29
166,2,6:22.0,Defensive rebound by M. Speights,,37,29
167,2,6:09.0,M. Speights misses 3-pt jump shot from 28 ft,,37,29
168,2,6:05.0,,Defensive rebound by W. Matthews,37,29
169,2,5:57.0,,J. McRoberts misses 3-pt jump shot from 25 ft,37,29
170,2,5:55.0,Defensive rebound by M. Speights,,37,29
171,2,5:47.0,Turnover by D. Augustin (bad pass; steal by H. Barnes),,37,29
172,2,5:35.0,,H. Barnes misses 2-pt jump shot from 19 ft,37,29
173,2,5:31.0,Defensive rebound by A. Gordon,,37,29
174,2,5:09.0,D. Augustin misses 2-pt layup from 4 ft,,37,29
175,2,5:07.0,,Defensive rebound by H. Barnes,37,29
176,2,5:07.0,,Personal take foul by M. Speights (drawn by D. Smith),37,29
177,2,5:07.0,,J. Barea enters the game for D. Smith,37,29
178,2,5:07.0,,D. Powell enters the game for J. McRoberts,37,29
179,2,5:07.0,M. Hezonja enters the game for A. Gordon,,37,29
180,2,5:07.0,B. Biyombo enters the game for M. Speights,,37,29
181,2,5:07.0,E. Payton enters the game for D. Augustin,,37,29
182,2,4:58.0,,Shooting foul by M. Hezonja (drawn by H. Barnes),37,29
183,2,4:58.0,,H. Barnes makes free throw 1 of 2,37,30
184,2,4:58.0,E. Fournier enters the game for W. Iwundu,,37,30
185,2,4:58.0,,H. Barnes misses free throw 2 of 2,37,30
186,2,4:55.0,Defensive rebound by B. Biyombo,,37,30
187,2,4:34.0,E. Fournier misses 2-pt jump shot from 17 ft,,37,30
188,2,4:32.0,Offensive rebound by Team,,37,30
189,2,4:19.0,B. Biyombo makes 2-pt dunk at rim (assist by E. Fournier),,39,30
190,2,4:03.0,,J. Barea makes 2-pt jump shot from 10 ft (assist by D. Powell),39,32
191,2,3:49.0,A. Afflalo makes 2-pt jump shot from 12 ft (assist by E. Payton),,41,32
192,2,3:30.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),41,34
193,2,3:18.0,Turnover by B. Biyombo (traveling),,41,34
194,2,3:18.0,,S. Mejri enters the game for D. Powell,41,34
195,2,3:18.0,J. Simmons enters the game for A. Afflalo,,41,34
196,2,3:02.0,,H. Barnes misses 2-pt jump shot from 5 ft,41,34
197,2,2:59.0,Defensive rebound by M. Hezonja,,41,34
198,2,2:55.0,Personal foul by J. Barea (drawn by M. Hezonja),,41,34
199,2,2:55.0,M. Hezonja makes free throw 1 of 2,,42,34
200,2,2:55.0,M. Hezonja makes free throw 2 of 2,,43,34
201,2,2:39.0,,J. Barea makes 2-pt jump shot from 7 ft,43,36
202,2,2:25.0,E. Payton misses 2-pt jump shot from 8 ft,,43,36
203,2,2:23.0,,Defensive rebound by Y. Ferrell,43,36
204,2,2:13.0,,H. Barnes makes 3-pt jump shot from 27 ft (assist by Y. Ferrell),43,39
205,2,1:49.0,M. Hezonja misses 2-pt jump shot from 13 ft,,43,39
206,2,1:45.0,,Defensive rebound by Y. Ferrell,43,39
207,2,1:36.0,,J. Barea misses 2-pt jump shot from 19 ft,43,39
208,2,1:36.0,Defensive rebound by B. Biyombo,,43,39
209,2,1:31.0,J. Simmons makes 2-pt jump shot from 8 ft (assist by E. Payton),,45,39
210,2,1:31.0,Shooting foul by Y. Ferrell (drawn by J. Simmons),,45,39
211,2,1:31.0,,D. Nowitzki enters the game for S. Mejri,45,39
212,2,1:31.0,J. Simmons makes free throw 1 of 1,,46,39
213,2,1:20.0,,W. Matthews makes 2-pt layup from 1 ft (assist by J. Barea),46,41
214,2,1:02.0,E. Fournier makes 2-pt jump shot from 15 ft (assist by M. Hezonja),,48,41
215,2,0:42.0,,D. Nowitzki makes 2-pt jump shot from 11 ft (assist by J. Barea),48,43
216,2,0:25.0,J. Simmons misses 3-pt jump shot from 22 ft,,48,43
217,2,0:22.0,Offensive rebound by M. Hezonja,,48,43
218,2,0:02.0,Turnover by E. Payton (traveling),,48,43
219,2,0:02.0,,D. Smith enters the game for Y. Ferrell,48,43
220,2,0:01.0,,Personal take foul by E. Fournier (drawn by D. Smith),48,43
221,2,0:00.0,,W. Matthews misses 3-pt jump shot from 24 ft,48,43
222,2,0:00.0,,Offensive rebound by Team,48,43
223,3,11:41.0,,Shooting foul by E. Payton (drawn by D. Nowitzki),48,43
224,3,11:41.0,,D. Nowitzki makes free throw 1 of 2,48,44
225,3,11:41.0,,D. Nowitzki makes free throw 2 of 2,48,45
226,3,11:24.0,J. Simmons misses 2-pt jump shot from 12 ft,,48,45
227,3,11:21.0,,Defensive rebound by H. Barnes,48,45
228,3,11:05.0,,Turnover by H. Barnes (bad pass; steal by E. Payton),48,45
229,3,10:56.0,A. Gordon misses 3-pt jump shot from 23 ft,,48,45
230,3,10:53.0,,Defensive rebound by Y. Ferrell,48,45
231,3,10:35.0,,D. Nowitzki makes 2-pt jump shot from 11 ft (assist by D. Smith),48,47
232,3,10:34.0,Orlando full timeout,,48,47
233,3,10:13.0,A. Gordon misses 2-pt jump shot from 18 ft,,48,47
234,3,10:10.0,,Defensive rebound by D. Smith,48,47
235,3,10:04.0,,Shooting foul by A. Gordon (drawn by D. Smith),48,47
236,3,10:04.0,,D. Smith makes free throw 1 of 2,48,48
237,3,10:04.0,,D. Smith makes free throw 2 of 2,48,49
238,3,9:51.0,J. Simmons misses 3-pt jump shot from 24 ft,,48,49
239,3,9:48.0,,Defensive rebound by D. Smith,48,49
240,3,9:43.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by W. Matthews),48,52
241,3,9:26.0,Personal foul by D. Smith (drawn by E. Payton),,48,52
242,3,9:15.0,E. Payton misses 2-pt jump shot from 15 ft,,48,52
243,3,9:13.0,Offensive rebound by B. Biyombo,,48,52
244,3,9:11.0,E. Payton makes 3-pt jump shot from 26 ft (assist by B. Biyombo),,51,52
245,3,8:47.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),51,55
246,3,8:33.0,J. Simmons misses 2-pt jump shot from 19 ft,,51,55
247,3,8:31.0,,Defensive rebound by Y. Ferrell,51,55
248,3,8:24.0,,Shooting foul by B. Biyombo (drawn by D. Nowitzki),51,55
249,3,8:24.0,,D. Nowitzki makes free throw 1 of 2,51,56
250,3,8:24.0,,D. Nowitzki makes free throw 2 of 2,51,57
251,3,8:08.0,E. Payton makes 3-pt jump shot from 25 ft (assist by A. Gordon),,54,57
252,3,7:56.0,,D. Smith misses 2-pt layup from 1 ft (block by B. Biyombo),54,57
253,3,7:56.0,,Offensive rebound by Team,54,57
254,3,7:54.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Smith),54,59
255,3,7:31.0,A. Gordon misses 2-pt jump shot from 7 ft,,54,59
256,3,7:28.0,,Defensive rebound by Team,54,59
257,3,7:28.0,M. Hezonja enters the game for B. Biyombo,,54,59
258,3,7:11.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,54,59
259,3,7:08.0,Defensive rebound by A. Gordon,,54,59
260,3,6:58.0,E. Payton makes 2-pt dunk at rim (assist by E. Fournier),,56,59
261,3,6:33.0,,D. Smith makes 2-pt jump shot from 20 ft (assist by Y. Ferrell),56,61
262,3,6:24.0,A. Gordon makes 3-pt jump shot from 23 ft (assist by E. Payton),,59,61
263,3,6:11.0,,D. Smith makes 3-pt jump shot from 24 ft,59,64
264,3,6:01.0,A. Gordon misses 3-pt jump shot from 26 ft,,59,64
265,3,5:58.0,,Defensive rebound by D. Nowitzki,59,64
266,3,5:51.0,,D. Smith misses 3-pt jump shot from 23 ft,59,64
267,3,5:49.0,,Offensive rebound by W. Matthews,59,64
268,3,5:44.0,,D. Powell enters the game for D. Nowitzki,59,64
269,3,5:44.0,B. Biyombo enters the game for J. Simmons,,59,64
270,3,5:32.0,,W. Matthews misses 3-pt jump shot from 24 ft,59,64
271,3,5:29.0,Defensive rebound by B. Biyombo,,59,64
272,3,5:27.0,Personal block foul by D. Smith (drawn by E. Payton),,59,64
273,3,5:27.0,,J. Barea enters the game for D. Smith,59,64
274,3,5:24.0,E. Fournier makes 2-pt jump shot from 12 ft (assist by M. Hezonja),,61,64
275,3,5:00.0,,Y. Ferrell makes 2-pt jump shot from 2 ft (assist by J. Barea),61,66
276,3,4:54.0,,Offensive charge foul by B. Biyombo (drawn by D. Powell),61,66
277,3,4:54.0,Turnover by B. Biyombo (offensive foul),,61,66
278,3,4:39.0,,D. Powell misses 3-pt jump shot from 24 ft,61,66
279,3,4:37.0,Defensive rebound by B. Biyombo,,61,66
280,3,4:29.0,M. Hezonja misses 3-pt jump shot from 25 ft,,61,66
281,3,4:29.0,Offensive rebound by Team,,61,66
282,3,4:29.0,,Loose ball foul by D. Powell (drawn by B. Biyombo),61,66
283,3,4:29.0,,S. Mejri enters the game for D. Powell,61,66
284,3,4:20.0,A. Gordon makes 2-pt jump shot from 2 ft,,63,66
285,3,4:20.0,Shooting foul by W. Matthews (drawn by A. Gordon),,63,66
286,3,4:20.0,A. Gordon makes free throw 1 of 1,,64,66
287,3,4:20.0,,Dallas full timeout,64,66
288,3,4:04.0,,Y. Ferrell makes 2-pt jump shot from 18 ft (assist by J. Barea),64,68
289,3,3:45.0,,Offensive charge foul by E. Fournier (drawn by Y. Ferrell),64,68
290,3,3:45.0,Turnover by E. Fournier (offensive foul),,64,68
291,3,3:27.0,,H. Barnes makes 2-pt jump shot from 13 ft (assist by J. Barea),64,70
292,3,3:11.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by M. Hezonja),,66,70
293,3,2:48.0,,S. Mejri makes 2-pt layup from 2 ft (assist by J. Barea),66,72
294,3,2:44.0,E. Payton misses 2-pt layup from 2 ft (block by S. Mejri),,66,72
295,3,2:42.0,Offensive rebound by A. Gordon,,66,72
296,3,2:39.0,A. Gordon makes 2-pt layup from 1 ft,,68,72
297,3,2:24.0,,H. Barnes misses 3-pt jump shot from 25 ft,68,72
298,3,2:24.0,,Offensive rebound by Y. Ferrell,68,72
299,3,2:18.0,,Y. Ferrell makes 2-pt jump shot from 4 ft,68,74
300,3,2:18.0,,Shooting foul by E. Fournier (drawn by Y. Ferrell),68,74
301,3,2:18.0,W. Iwundu enters the game for E. Payton,,68,74
302,3,2:18.0,D. Augustin enters the game for E. Fournier,,68,74
303,3,2:18.0,M. Speights enters the game for B. Biyombo,,68,74
304,3,2:18.0,,Y. Ferrell makes free throw 1 of 1,68,75
305,3,2:06.0,Shooting foul by S. Mejri (drawn by M. Speights),,68,75
306,3,2:06.0,M. Speights misses free throw 1 of 2,,68,75
307,3,2:06.0,Offensive rebound by Team,,68,75
308,3,2:06.0,M. Speights makes free throw 2 of 2,,69,75
309,3,1:50.0,,S. Mejri makes 2-pt layup from 3 ft (assist by J. Barea),69,77
310,3,1:50.0,,Shooting foul by M. Speights (drawn by S. Mejri),69,77
311,3,1:50.0,,S. Mejri makes free throw 1 of 1,69,78
312,3,1:25.0,W. Iwundu misses 2-pt jump shot from 13 ft,,69,78
313,3,1:20.0,Offensive rebound by A. Gordon,,69,78
314,3,1:19.0,A. Gordon makes 2-pt dunk from 1 ft,,71,78
315,3,1:19.0,Shooting foul by S. Mejri (drawn by A. Gordon),,71,78
316,3,1:19.0,A. Gordon makes free throw 1 of 1,,72,78
317,3,1:05.0,,Y. Ferrell makes 2-pt jump shot from 19 ft,72,80
318,3,0:46.0,M. Speights makes 2-pt jump shot from 12 ft (assist by D. Augustin),,74,80
319,3,0:36.0,,S. Mejri makes 2-pt layup from 2 ft (assist by J. Barea),74,82
320,3,0:18.0,Shooting foul by W. Matthews (drawn by A. Gordon),,74,82
321,3,0:18.0,A. Gordon makes free throw 1 of 2,,75,82
322,3,0:18.0,A. Gordon misses free throw 2 of 2,,75,82
323,3,0:16.0,,Defensive rebound by S. Mejri,75,82
324,3,0:01.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,75,82
325,3,0:00.0,Defensive rebound by M. Speights,,75,82
326,4,11:43.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by A. Afflalo),,78,82
327,4,11:20.0,,D. Powell makes 2-pt jump shot from 4 ft (assist by J. Barea),78,84
328,4,11:03.0,M. Speights makes 2-pt jump shot from 11 ft (assist by D. Augustin),,80,84
329,4,10:42.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),80,87
330,4,10:23.0,A. Afflalo misses 2-pt jump shot from 20 ft,,80,87
331,4,10:21.0,,Defensive rebound by D. Powell,80,87
332,4,10:14.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),80,89
333,4,10:14.0,Orlando full timeout,,80,89
334,4,9:50.0,M. Hezonja misses 2-pt jump shot from 14 ft,,80,89
335,4,9:47.0,,Defensive rebound by D. Powell,80,89
336,4,9:30.0,,Shooting foul by A. Afflalo (drawn by D. Powell),80,89
337,4,9:30.0,,D. Powell makes free throw 1 of 2,80,90
338,4,9:30.0,A. Gordon enters the game for M. Hezonja,,80,90
339,4,9:30.0,E. Fournier enters the game for W. Iwundu,,80,90
340,4,9:30.0,,D. Powell misses free throw 2 of 2,80,90
341,4,9:28.0,Defensive rebound by E. Fournier,,80,90
342,4,9:08.0,Shooting foul by D. Powell (drawn by D. Augustin),,80,90
343,4,9:08.0,D. Augustin makes free throw 1 of 2,,81,90
344,4,9:08.0,D. Augustin makes free throw 2 of 2,,82,90
345,4,8:50.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),82,92
346,4,8:33.0,Turnover by D. Augustin (turnover; steal by D. Smith),,82,92
347,4,8:11.0,,D. Nowitzki misses 3-pt jump shot from 24 ft (block by M. Speights),82,92
348,4,8:07.0,Defensive rebound by M. Speights,,82,92
349,4,8:01.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by M. Speights),,85,92
350,4,7:39.0,,J. Barea makes 2-pt jump shot from 13 ft,85,94
351,4,7:22.0,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),,87,94
352,4,6:59.0,,D. Smith misses 2-pt jump shot from 4 ft,87,94
353,4,6:57.0,,Offensive rebound by D. Smith,87,94
354,4,6:54.0,,D. Smith makes 2-pt layup from 3 ft,87,96
355,4,6:47.0,D. Augustin makes 3-pt jump shot from 26 ft,,90,96
356,4,6:24.0,,D. Nowitzki makes 2-pt jump shot from 13 ft,90,98
357,4,6:03.0,M. Speights misses 3-pt jump shot from 27 ft,,90,98
358,4,6:01.0,,Defensive rebound by D. Nowitzki,90,98
359,4,5:41.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,90,98
360,4,5:39.0,Defensive rebound by M. Speights,,90,98
361,4,5:34.0,E. Fournier makes 2-pt layup at rim,,92,98
362,4,5:33.0,,Dallas full timeout,92,98
363,4,5:33.0,,Y. Ferrell enters the game for J. Barea,92,98
364,4,5:33.0,,W. Matthews enters the game for D. Harris,92,98
365,4,5:33.0,,H. Barnes enters the game for D. Nowitzki,92,98
366,4,5:33.0,J. Simmons enters the game for A. Afflalo,,92,98
367,4,5:22.0,,D. Powell makes 2-pt jump shot from 18 ft (assist by D. Smith),92,100
368,4,5:02.0,Shooting block foul by D. Powell (drawn by D. Augustin),,92,100
369,4,5:02.0,D. Augustin makes free throw 1 of 2,,93,100
370,4,5:02.0,D. Augustin makes free throw 2 of 2,,94,100
371,4,4:54.0,,Personal block foul by M. Speights (drawn by D. Powell),94,100
372,4,4:46.0,,Personal foul by J. Simmons (drawn by D. Powell),94,100
373,4,4:32.0,,D. Smith misses 3-pt jump shot from 24 ft,94,100
374,4,4:31.0,Defensive rebound by D. Augustin,,94,100
375,4,4:31.0,,Loose ball foul by D. Powell (drawn by A. Gordon),94,100
376,4,4:17.0,A. Gordon makes 2-pt jump shot from 19 ft (assist by J. Simmons),,96,100
