,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DETROIT_ACTION,SAN ANTONIO_SCORE,DETROIT_SCORE
266,3,4:59.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by A. Drummond),47,57
267,3,4:36.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Mills),,50,57
268,3,4:20.0,,T. Harris misses 3-pt jump shot from 25 ft,50,57
269,3,4:16.0,Defensive rebound by P. Mills,,50,57
270,3,4:04.0,B. Forbes misses 3-pt jump shot from 23 ft,,50,57
271,3,4:02.0,,Defensive rebound by A. Drummond,50,57
272,3,3:56.0,,I. Smith makes 2-pt layup from 1 ft,50,59
273,3,3:48.0,San Antonio full timeout,,50,59
274,3,3:48.0,,D. Buycks enters the game for I. Smith,50,59
275,3,3:48.0,,A. Tolliver enters the game for T. Harris,50,59
276,3,3:48.0,K. Anderson enters the game for K. Leonard,,50,59
277,3,3:30.0,B. Forbes makes 3-pt jump shot from 22 ft (assist by K. Anderson),,53,59
278,3,3:10.0,,Turnover by D. Buycks (lost ball; steal by P. Mills),53,59
279,3,2:52.0,L. Aldridge misses 2-pt jump shot from 14 ft,,53,59
280,3,2:49.0,,Defensive rebound by A. Tolliver,53,59
281,3,2:36.0,,A. Drummond misses 2-pt hook shot from 4 ft,53,59
282,3,2:34.0,Defensive rebound by L. Aldridge,,53,59
283,3,2:12.0,L. Aldridge misses 3-pt jump shot from 25 ft,,53,59
284,3,2:08.0,,Defensive rebound by R. Bullock,53,59
285,3,1:59.0,,R. Bullock misses 2-pt jump shot from 13 ft,53,59
286,3,1:58.0,,Offensive rebound by A. Drummond,53,59
287,3,1:58.0,,Shooting foul by B. Forbes (drawn by A. Drummond),53,59
288,3,1:58.0,,A. Drummond misses free throw 1 of 2,53,59
289,3,1:58.0,,Offensive rebound by Team,53,59
290,3,1:58.0,,L. Galloway enters the game for R. Bullock,53,59
291,3,1:58.0,P. Gasol enters the game for L. Aldridge,,53,59
292,3,1:58.0,,A. Drummond makes free throw 2 of 2,53,60
293,3,1:47.0,B. Forbes makes 2-pt jump shot from 17 ft (assist by P. Mills),,55,60
294,3,1:24.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by D. Buycks),55,63
295,3,1:08.0,Personal foul by A. Drummond (drawn by P. Gasol),,55,63
296,3,1:08.0,,E. Moreland enters the game for A. Drummond,55,63
297,3,0:56.0,P. Gasol misses 2-pt layup from 5 ft,,55,63
298,3,0:53.0,Offensive rebound by P. Gasol,,55,63
299,3,0:53.0,P. Gasol makes 2-pt layup at rim,,57,63
300,3,0:40.0,,L. Kennard misses 2-pt jump shot from 10 ft,57,63
301,3,0:38.0,Defensive rebound by K. Anderson,,57,63
302,3,0:32.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,57,63
303,3,0:29.0,Offensive rebound by P. Mills,,57,63
304,3,0:07.0,Turnover by P. Gasol (lost ball; steal by L. Kennard),,57,63
305,3,0:01.0,,A. Tolliver misses 3-pt jump shot from 24 ft,57,63
306,3,0:01.0,,Offensive rebound by D. Buycks,57,63
307,4,11:48.0,P. Gasol makes 2-pt hook shot from 8 ft (assist by M. Ginóbili),,59,63
308,4,11:33.0,,T. Harris enters the game for A. Tolliver,59,63
309,4,11:31.0,,L. Kennard makes 2-pt layup from 1 ft (assist by D. Buycks),59,65
310,4,11:15.0,K. Anderson makes 2-pt layup from 4 ft (assist by M. Ginóbili),,61,65
311,4,11:01.0,,T. Harris makes 2-pt jump shot from 21 ft,61,67
312,4,10:40.0,B. Forbes misses 2-pt jump shot from 22 ft,,61,67
313,4,10:36.0,,Defensive rebound by T. Harris,61,67
314,4,10:26.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by E. Moreland),61,70
315,4,10:25.0,San Antonio full timeout,,61,70
316,4,10:25.0,,R. Bullock enters the game for L. Galloway,61,70
317,4,10:25.0,T. Parker enters the game for K. Anderson,,61,70
318,4,10:25.0,K. Leonard enters the game for P. Mills,,61,70
319,4,10:25.0,D. Green enters the game for M. Ginóbili,,61,70
320,4,10:15.0,B. Forbes misses 3-pt jump shot from 28 ft,,61,70
321,4,10:11.0,,Defensive rebound by E. Moreland,61,70
322,4,9:51.0,,R. Bullock makes 2-pt layup from 7 ft,61,72
323,4,9:36.0,T. Parker makes 2-pt layup from 2 ft (assist by P. Gasol),,63,72
324,4,9:22.0,,D. Buycks misses 3-pt jump shot from 25 ft,63,72
325,4,9:19.0,Defensive rebound by D. Green,,63,72
326,4,9:14.0,Turnover by K. Leonard (discontinued dribble),,63,72
327,4,8:59.0,,L. Kennard makes 2-pt jump shot from 14 ft (assist by E. Moreland),63,74
328,4,8:43.0,Personal foul by E. Moreland (drawn by P. Gasol),,63,74
329,4,8:43.0,L. Aldridge enters the game for P. Gasol,,63,74
330,4,8:43.0,,A. Drummond enters the game for E. Moreland,63,74
331,4,8:31.0,K. Leonard misses 2-pt jump shot from 13 ft,,63,74
332,4,8:25.0,,Defensive rebound by T. Harris,63,74
333,4,8:11.0,,Shooting foul by K. Leonard (drawn by L. Kennard),63,74
334,4,8:11.0,,L. Kennard makes free throw 1 of 2,63,75
335,4,8:11.0,P. Mills enters the game for B. Forbes,,63,75
336,4,8:11.0,,L. Kennard makes free throw 2 of 2,63,76
337,4,7:59.0,Turnover by T. Parker (lost ball; steal by D. Buycks),,63,76
338,4,7:54.0,,Turnover by D. Buycks (lost ball; steal by D. Green),63,76
339,4,7:51.0,Turnover by K. Leonard (bad pass),,63,76
340,4,7:51.0,,I. Smith enters the game for D. Buycks,63,76
341,4,7:35.0,,T. Harris misses 2-pt jump shot from 16 ft,63,76
342,4,7:31.0,Defensive rebound by L. Aldridge,,63,76
343,4,7:27.0,Turnover by T. Parker (lost ball; steal by L. Kennard),,63,76
344,4,7:23.0,,R. Bullock makes 2-pt layup from 1 ft (assist by T. Harris),63,78
345,4,7:18.0,San Antonio full timeout,,63,78
346,4,7:18.0,B. Paul enters the game for T. Parker,,63,78
347,4,7:18.0,D. Murray enters the game for D. Green,,63,78
348,4,7:05.0,D. Murray misses 3-pt jump shot from 22 ft,,63,78
349,4,7:03.0,,Defensive rebound by T. Harris,63,78
350,4,6:46.0,,R. Bullock misses 2-pt layup from 5 ft (block by K. Leonard),63,78
351,4,6:44.0,Defensive rebound by D. Murray,,63,78
352,4,6:41.0,B. Paul misses 3-pt jump shot from 23 ft,,63,78
353,4,6:39.0,,Defensive rebound by A. Drummond,63,78
354,4,6:19.0,,T. Harris makes 2-pt dunk at rim (assist by A. Drummond),63,80
355,4,5:58.0,K. Leonard makes 2-pt jump shot from 14 ft,,65,80
356,4,5:30.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by T. Harris),65,83
357,4,5:15.0,Shooting foul by A. Drummond (drawn by K. Leonard),,65,83
358,4,5:15.0,K. Leonard makes free throw 1 of 2,,66,83
359,4,5:15.0,K. Anderson enters the game for P. Mills,,66,83
360,4,5:15.0,K. Leonard makes free throw 2 of 2,,67,83
361,4,5:14.0,,Personal foul by D. Murray (drawn by I. Smith),67,83
362,4,5:14.0,B. Forbes enters the game for K. Leonard,,67,83
363,4,4:53.0,,Turnover by I. Smith (bad pass; steal by K. Anderson),67,83
364,4,4:48.0,B. Forbes misses 3-pt jump shot from 21 ft,,67,83
365,4,4:44.0,Offensive rebound by K. Anderson,,67,83
366,4,4:43.0,K. Anderson makes 2-pt dunk at rim,,69,83
367,4,4:20.0,,I. Smith makes 2-pt jump shot from 19 ft,69,85
368,4,4:08.0,Turnover by D. Murray (lost ball; steal by A. Drummond),,69,85
369,4,3:53.0,,Personal foul by K. Anderson (drawn by L. Kennard),69,85
370,4,3:53.0,J. Lauvergne enters the game for L. Aldridge,,69,85
371,4,3:45.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by T. Harris),69,88
372,4,3:17.0,K. Anderson makes 2-pt jump shot from 8 ft,,71,88
373,4,2:58.0,,I. Smith misses 2-pt layup from 7 ft,71,88
374,4,2:57.0,Defensive rebound by D. Murray,,71,88
375,4,2:52.0,K. Anderson misses 3-pt jump shot from 23 ft,,71,88
376,4,2:48.0,,Defensive rebound by I. Smith,71,88
377,4,2:37.0,,Personal foul by K. Anderson (drawn by T. Harris),71,88
378,4,2:31.0,,I. Smith misses 2-pt jump shot from 11 ft (block by D. Murray),71,88
379,4,2:29.0,Defensive rebound by D. Murray,,71,88
380,4,2:20.0,D. Murray makes 2-pt layup from 2 ft (assist by J. Lauvergne),,73,88
381,4,2:04.0,,Personal foul by B. Paul (drawn by I. Smith),73,88
382,4,2:04.0,,I. Smith makes free throw 1 of 2,73,89
383,4,2:04.0,,A. Tolliver enters the game for T. Harris,73,89
384,4,2:04.0,,I. Smith makes free throw 2 of 2,73,90
385,4,1:58.0,D. Murray makes 2-pt layup from 1 ft,,75,90
