,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
125,2,9:18.0,,S. Mack makes 2-pt layup from 1 ft,25,24
126,2,9:04.0,M. Smart misses 2-pt jump shot from 13 ft,,25,24
127,2,9:04.0,,Defensive rebound by J. Isaac,25,24
128,2,8:54.0,,Turnover by T. Ross (bad pass; steal by M. Smart),25,24
129,2,8:46.0,M. Morris misses 3-pt jump shot from 25 ft,,25,24
130,2,8:43.0,Offensive rebound by A. Baynes,,25,24
131,2,8:40.0,M. Morris misses 2-pt jump shot from 15 ft,,25,24
132,2,8:38.0,,Defensive rebound by J. Isaac,25,24
133,2,8:34.0,,Shooting foul by M. Smart (drawn by S. Mack),25,24
134,2,8:34.0,,S. Mack makes free throw 1 of 2,25,25
135,2,8:34.0,,S. Mack makes free throw 2 of 2,25,26
136,2,8:16.0,M. Smart makes 2-pt hook shot from 10 ft,,27,26
137,2,8:16.0,Shooting foul by J. Isaac (drawn by M. Smart),,27,26
138,2,8:16.0,M. Smart makes free throw 1 of 1,,28,26
139,2,8:02.0,,T. Ross misses 2-pt jump shot from 11 ft,28,26
140,2,7:59.0,Defensive rebound by A. Baynes,,28,26
141,2,7:51.0,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Tatum),,31,26
142,2,7:42.0,,Orlando full timeout,31,26
143,2,7:42.0,,J. Simmons enters the game for S. Mack,31,26
144,2,7:31.0,,T. Ross misses 2-pt jump shot from 17 ft,31,26
145,2,7:28.0,Defensive rebound by M. Smart,,31,26
146,2,7:14.0,M. Morris makes 2-pt jump shot from 11 ft (assist by M. Smart),,33,26
147,2,6:59.0,,Turnover by J. Simmons (lost ball; steal by M. Morris),33,26
148,2,6:57.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,35,26
149,2,6:57.0,Shooting foul by B. Biyombo (drawn by J. Tatum),,35,26
150,2,6:57.0,,E. Fournier enters the game for M. Hezonja,35,26
151,2,6:57.0,,N. Vučević enters the game for B. Biyombo,35,26
152,2,6:57.0,,A. Gordon enters the game for T. Ross,35,26
153,2,6:57.0,K. Irving enters the game for M. Smart,,35,26
154,2,6:57.0,J. Tatum misses free throw 1 of 1,,35,26
155,2,6:52.0,,Defensive rebound by A. Gordon,35,26
156,2,6:35.0,,J. Isaac misses 2-pt jump shot from 15 ft,35,26
157,2,6:28.0,,Offensive rebound by J. Simmons,35,26
158,2,6:28.0,,J. Simmons makes 2-pt dunk at rim,35,28
159,2,6:15.0,J. Tatum misses 3-pt jump shot from 26 ft,,35,28
160,2,6:12.0,,Defensive rebound by N. Vučević,35,28
161,2,5:58.0,,N. Vučević makes 2-pt jump shot from 16 ft,35,30
162,2,5:29.0,K. Irving misses 3-pt jump shot from 24 ft,,35,30
163,2,5:26.0,,Defensive rebound by A. Gordon,35,30
164,2,5:19.0,,A. Gordon misses 3-pt jump shot from 25 ft,35,30
165,2,5:16.0,Defensive rebound by J. Tatum,,35,30
166,2,5:10.0,Turnover by K. Irving (bad pass; steal by N. Vučević),,35,30
167,2,5:09.0,,Personal foul by K. Irving (drawn by E. Fournier),35,30
168,2,5:09.0,A. Horford enters the game for A. Baynes,,35,30
169,2,4:58.0,,J. Simmons misses 2-pt hook shot from 8 ft,35,30
170,2,4:55.0,Defensive rebound by A. Horford,,35,30
171,2,4:42.0,Shooting foul by J. Simmons (drawn by M. Morris),,35,30
172,2,4:42.0,M. Morris makes free throw 1 of 2,,36,30
173,2,4:42.0,,S. Mack enters the game for J. Simmons,36,30
174,2,4:42.0,J. Brown enters the game for J. Tatum,,36,30
175,2,4:42.0,M. Morris makes free throw 2 of 2,,37,30
176,2,4:26.0,,N. Vučević misses 3-pt jump shot from 25 ft,37,30
177,2,4:22.0,Defensive rebound by T. Rozier,,37,30
178,2,4:16.0,T. Rozier makes 2-pt jump shot from 21 ft,,39,30
179,2,4:16.0,,Orlando full timeout,39,30
180,2,4:16.0,,T. Ross enters the game for J. Isaac,39,30
181,2,4:16.0,J. Tatum enters the game for M. Morris,,39,30
182,2,4:03.0,,A. Gordon misses 2-pt jump shot from 17 ft,39,30
183,2,3:59.0,Defensive rebound by T. Rozier,,39,30
184,2,3:45.0,K. Irving makes 2-pt jump shot from 5 ft,,41,30
185,2,3:28.0,,Turnover by E. Fournier (bad pass; steal by J. Tatum),41,30
186,2,3:23.0,J. Tatum misses 2-pt layup from 1 ft,,41,30
187,2,3:20.0,Offensive rebound by T. Rozier,,41,30
188,2,3:19.0,J. Brown makes 2-pt jump shot from 15 ft (assist by T. Rozier),,43,30
189,2,2:56.0,,T. Ross misses 2-pt layup from 3 ft,43,30
190,2,2:53.0,Defensive rebound by A. Horford,,43,30
191,2,2:51.0,K. Irving misses 3-pt jump shot from 25 ft,,43,30
192,2,2:51.0,Offensive rebound by J. Brown,,43,30
193,2,2:47.0,J. Brown misses 2-pt layup from 3 ft,,43,30
194,2,2:47.0,,Defensive rebound by Team,43,30
195,2,2:34.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by S. Mack),43,33
196,2,2:09.0,T. Rozier misses 2-pt layup from 2 ft,,43,33
197,2,2:07.0,,Defensive rebound by A. Gordon,43,33
198,2,2:03.0,,S. Mack misses 3-pt jump shot from 25 ft,43,33
199,2,1:59.0,,Offensive rebound by E. Fournier,43,33
200,2,1:58.0,,E. Fournier misses 2-pt jump shot from 11 ft,43,33
201,2,1:58.0,Defensive rebound by A. Horford,,43,33
202,2,1:49.0,Offensive foul by J. Brown (drawn by S. Mack),,43,33
203,2,1:49.0,Turnover by J. Brown (offensive foul),,43,33
204,2,1:49.0,M. Smart enters the game for T. Rozier,,43,33
205,2,1:37.0,,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),43,35
206,2,1:37.0,,Shooting foul by A. Horford (drawn by A. Gordon),43,35
207,2,1:37.0,,A. Gordon makes free throw 1 of 1,43,36
208,2,1:24.0,K. Irving makes 2-pt layup from 2 ft,,45,36
209,2,1:05.0,,Shooting foul by A. Horford (drawn by A. Gordon),45,36
210,2,1:05.0,,A. Gordon makes free throw 1 of 2,45,37
211,2,1:05.0,,A. Gordon makes free throw 2 of 2,45,38
212,2,1:04.0,,E. Fournier misses 2-pt layup from 3 ft,45,38
213,2,1:04.0,,Offensive rebound by A. Gordon,45,38
214,2,0:51.0,Personal foul by A. Gordon (drawn by A. Horford),,45,38
215,2,0:51.0,,J. Isaac enters the game for A. Gordon,45,38
216,2,0:41.0,M. Smart misses 2-pt layup from 3 ft,,45,38
217,2,0:39.0,Offensive rebound by M. Smart,,45,38
218,2,0:39.0,M. Smart misses 2-pt layup from 3 ft (block by S. Mack),,45,38
219,2,0:39.0,Offensive rebound by Team,,45,38
220,2,0:38.0,J. Brown makes 2-pt dunk from 1 ft (assist by M. Smart),,47,38
221,2,0:28.0,,Turnover by J. Isaac (lost ball; steal by J. Brown),47,38
222,2,0:25.0,Shooting foul by E. Fournier (drawn by J. Brown),,47,38
223,2,0:25.0,J. Brown misses free throw 1 of 2,,47,38
224,2,0:25.0,Offensive rebound by Team,,47,38
225,2,0:25.0,S. Ojeleye enters the game for A. Horford,,47,38
226,2,0:25.0,J. Brown misses free throw 2 of 2,,47,38
227,2,0:22.0,,Defensive rebound by J. Isaac,47,38
228,2,0:08.0,,Turnover by E. Fournier (lost ball; steal by M. Smart),47,38
229,2,0:05.0,S. Ojeleye makes 2-pt layup from 1 ft (assist by M. Smart),,49,38
230,2,0:00.0,,T. Ross misses 3-pt jump shot from 25 ft,49,38
231,2,0:00.0,,Offensive rebound by Team,49,38
232,3,11:45.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by A. Gordon),49,41
233,3,11:31.0,Turnover by A. Horford (traveling),,49,41
234,3,11:19.0,,Shooting foul by M. Morris (drawn by A. Gordon),49,41
235,3,11:19.0,,A. Gordon makes free throw 1 of 2,49,42
236,3,11:19.0,,A. Gordon makes free throw 2 of 2,49,43
237,3,10:57.0,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Irving),,52,43
238,3,10:43.0,,J. Simmons makes 2-pt layup from 2 ft (assist by N. Vučević),52,45
239,3,10:43.0,,Shooting foul by K. Irving (drawn by J. Simmons),52,45
240,3,10:43.0,,J. Simmons makes free throw 1 of 1,52,46
241,3,10:23.0,J. Tatum makes 2-pt layup from 2 ft (assist by J. Brown),,54,46
242,3,10:11.0,,T. Ross misses 3-pt jump shot from 25 ft,54,46
243,3,10:08.0,Defensive rebound by J. Brown,,54,46
244,3,9:59.0,A. Horford makes 3-pt jump shot from 23 ft (assist by J. Tatum),,57,46
245,3,9:35.0,,N. Vučević makes 2-pt jump shot from 10 ft,57,48
246,3,9:13.0,K. Irving misses 2-pt layup from 2 ft,,57,48
247,3,9:09.0,,Defensive rebound by A. Gordon,57,48
248,3,9:01.0,,J. Simmons makes 2-pt layup from 4 ft,57,50
249,3,9:01.0,,Shooting foul by K. Irving (drawn by J. Simmons),57,50
250,3,9:01.0,,J. Simmons makes free throw 1 of 1,57,51
251,3,8:42.0,J. Brown makes 2-pt hook shot from 2 ft,,59,51
252,3,8:42.0,Shooting foul by E. Fournier (drawn by J. Brown),,59,51
253,3,8:42.0,J. Brown makes free throw 1 of 1,,60,51
254,3,8:26.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by N. Vučević),60,53
255,3,8:08.0,M. Morris makes 2-pt layup from 2 ft (assist by J. Tatum),,62,53
256,3,7:59.0,,J. Simmons misses 2-pt jump shot from 17 ft,62,53
257,3,7:59.0,,Offensive rebound by N. Vučević,62,53
258,3,7:55.0,,N. Vučević misses 2-pt jump shot from 7 ft,62,53
259,3,7:55.0,,Offensive rebound by J. Simmons,62,53
260,3,7:47.0,Turnover by A. Horford (bad pass),,62,53
261,3,7:46.0,,J. Simmons misses 2-pt layup at rim,62,53
262,3,7:46.0,Defensive rebound by A. Horford,,62,53
263,3,7:37.0,,Shooting foul by J. Tatum (drawn by T. Ross),62,53
264,3,7:37.0,,T. Ross makes free throw 1 of 3,62,54
265,3,7:37.0,,T. Ross makes free throw 2 of 3,62,55
266,3,7:37.0,,T. Ross makes free throw 3 of 3,62,56
267,3,7:26.0,M. Morris misses 3-pt jump shot from 26 ft,,62,56
268,3,7:26.0,Offensive rebound by Team,,62,56
269,3,7:25.0,Personal foul by J. Simmons (drawn by A. Horford),,62,56
270,3,7:13.0,A. Horford misses 2-pt layup from 2 ft,,62,56
271,3,7:10.0,,Defensive rebound by A. Gordon,62,56
272,3,7:04.0,,A. Gordon misses 2-pt jump shot from 4 ft,62,56
273,3,7:04.0,,Offensive rebound by A. Gordon,62,56
274,3,7:04.0,,A. Gordon makes 2-pt layup from 4 ft,62,58
275,3,7:04.0,Boston full timeout,,62,58
276,3,7:04.0,M. Smart enters the game for J. Tatum,,62,58
277,3,7:04.0,S. Ojeleye enters the game for M. Morris,,62,58
278,3,6:51.0,J. Brown makes 2-pt layup from 1 ft (assist by A. Horford),,64,58
279,3,6:39.0,,Personal foul by M. Smart (drawn by T. Ross),64,58
280,3,6:39.0,,T. Ross makes free throw 1 of 2,64,59
281,3,6:39.0,,T. Ross makes free throw 2 of 2,64,60
282,3,6:20.0,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by K. Irving),,67,60
283,3,6:13.0,,Turnover by J. Simmons (bad pass; steal by K. Irving),67,60
284,3,6:08.0,M. Smart makes 2-pt layup from 2 ft,,69,60
285,3,5:57.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Gordon),69,63
286,3,5:42.0,Personal foul by T. Ross (drawn by K. Irving),,69,63
287,3,5:38.0,,Offensive charge foul by A. Horford (drawn by N. Vučević),69,63
288,3,5:38.0,Turnover by A. Horford (offensive foul),,69,63
289,3,5:17.0,,A. Gordon makes 2-pt layup from 2 ft,69,65
290,3,4:54.0,K. Irving misses 2-pt jump shot from 12 ft,,69,65
291,3,4:50.0,Offensive rebound by A. Horford,,69,65
292,3,4:48.0,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Irving),,72,65
293,3,4:34.0,,J. Simmons misses 2-pt layup from 3 ft,72,65
294,3,4:31.0,Defensive rebound by J. Brown,,72,65
295,3,4:28.0,Personal foul by E. Fournier (drawn by A. Horford),,72,65
296,3,4:28.0,,S. Mack enters the game for J. Simmons,72,65
297,3,4:27.0,K. Irving misses 2-pt layup from 5 ft,,72,65
298,3,4:27.0,Offensive rebound by Team,,72,65
299,3,4:20.0,A. Horford makes 2-pt layup from 1 ft,,74,65
300,3,4:13.0,,Orlando full timeout,74,65
301,3,4:13.0,,J. Isaac enters the game for E. Fournier,74,65
302,3,4:13.0,T. Rozier enters the game for K. Irving,,74,65
303,3,4:02.0,,N. Vučević makes 2-pt jump shot from 18 ft,74,67
304,3,3:43.0,A. Horford misses 2-pt jump shot from 18 ft,,74,67
305,3,3:40.0,,Defensive rebound by A. Gordon,74,67
306,3,3:30.0,,A. Gordon makes 2-pt jump shot from 14 ft (assist by S. Mack),74,69
307,3,3:03.0,T. Rozier misses 3-pt jump shot from 26 ft,,74,69
308,3,3:00.0,,Defensive rebound by N. Vučević,74,69
309,3,2:50.0,,N. Vučević misses 2-pt hook shot from 8 ft,74,69
310,3,2:47.0,Defensive rebound by A. Horford,,74,69
311,3,2:33.0,Turnover by T. Rozier (step out of bounds),,74,69
312,3,2:18.0,,N. Vučević misses 2-pt jump shot from 20 ft,74,69
313,3,2:14.0,Defensive rebound by S. Ojeleye,,74,69
314,3,2:05.0,Turnover by A. Horford (bad pass; steal by N. Vučević),,74,69
315,3,1:53.0,,T. Ross misses 3-pt jump shot from 25 ft,74,69
316,3,1:48.0,Defensive rebound by M. Smart,,74,69
317,3,1:35.0,M. Smart makes 3-pt jump shot from 25 ft (assist by T. Rozier),,77,69
318,3,1:16.0,,T. Ross misses 2-pt jump shot from 20 ft,77,69
319,3,1:13.0,Defensive rebound by J. Brown,,77,69
320,3,1:07.0,Turnover by J. Brown (out of bounds lost ball),,77,69
321,3,1:07.0,,B. Biyombo enters the game for N. Vučević,77,69
322,3,1:07.0,,M. Hezonja enters the game for T. Ross,77,69
323,3,1:07.0,A. Baynes enters the game for A. Horford,,77,69
324,3,0:54.0,,M. Hezonja misses 3-pt jump shot from 24 ft,77,69
325,3,0:50.0,,Offensive rebound by B. Biyombo,77,69
326,3,0:44.0,,J. Isaac misses 3-pt jump shot from 25 ft,77,69
327,3,0:41.0,Defensive rebound by T. Rozier,,77,69
328,3,0:32.0,M. Smart misses 3-pt jump shot from 25 ft,,77,69
329,3,0:28.0,Offensive rebound by T. Rozier,,77,69
330,3,0:26.0,T. Rozier misses 2-pt layup from 8 ft (block by J. Isaac),,77,69
331,3,0:26.0,,Defensive rebound by Team,77,69
332,3,0:18.0,,Turnover by S. Mack (lost ball; steal by S. Ojeleye),77,69
333,3,0:06.0,A. Baynes misses 2-pt jump shot from 7 ft,,77,69
334,3,0:02.0,,Defensive rebound by B. Biyombo,77,69
335,3,0:00.0,,A. Gordon misses 3-pt jump shot from 34 ft,77,69
336,3,0:00.0,,Offensive rebound by Team,77,69
337,4,11:46.0,T. Rozier misses 2-pt jump shot from 19 ft,,77,69
338,4,11:42.0,,Defensive rebound by S. Mack,77,69
339,4,11:41.0,,S. Mack misses 2-pt layup from 3 ft (block by M. Smart),77,69
340,4,11:41.0,,Offensive rebound by Team,77,69
341,4,11:41.0,M. Morris enters the game for S. Ojeleye,,77,69
342,4,11:34.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Hezonja),77,71
343,4,11:19.0,A. Baynes makes 2-pt jump shot from 18 ft (assist by S. Larkin),,79,71
344,4,11:05.0,,Personal foul by M. Morris (drawn by J. Isaac),79,71
345,4,10:57.0,,E. Fournier misses 3-pt jump shot from 26 ft,79,71
346,4,10:55.0,Defensive rebound by M. Morris,,79,71
347,4,10:39.0,M. Morris makes 2-pt jump shot from 17 ft,,81,71
348,4,10:22.0,,S. Mack misses 3-pt jump shot from 25 ft,81,71
349,4,10:19.0,Defensive rebound by M. Smart,,81,71
350,4,10:13.0,Shooting foul by B. Biyombo (drawn by M. Morris),,81,71
351,4,10:13.0,M. Morris makes free throw 1 of 2,,82,71
352,4,10:13.0,M. Morris makes free throw 2 of 2,,83,71
353,4,9:59.0,,Personal foul by M. Morris (drawn by E. Fournier),83,71
354,4,9:56.0,,Turnover by B. Biyombo (bad pass; steal by M. Smart),83,71
355,4,9:51.0,M. Smart misses 2-pt layup from 2 ft,,83,71
356,4,9:51.0,,Defensive rebound by Team,83,71
357,4,9:37.0,,B. Biyombo misses 2-pt hook shot from 9 ft,83,71
358,4,9:34.0,Defensive rebound by M. Morris,,83,71
359,4,9:29.0,S. Larkin misses 3-pt jump shot from 24 ft,,83,71
360,4,9:27.0,,Defensive rebound by S. Mack,83,71
361,4,9:20.0,,E. Fournier misses 2-pt jump shot from 7 ft,83,71
362,4,9:17.0,Defensive rebound by T. Rozier,,83,71
363,4,9:16.0,Shooting foul by S. Mack (drawn by T. Rozier),,83,71
364,4,9:16.0,T. Rozier makes free throw 1 of 2,,84,71
365,4,9:16.0,,J. Simmons enters the game for S. Mack,84,71
366,4,9:16.0,T. Rozier makes free throw 2 of 2,,85,71
367,4,8:53.0,,J. Isaac misses 2-pt jump shot from 17 ft,85,71
368,4,8:49.0,Defensive rebound by A. Baynes,,85,71
369,4,8:37.0,M. Morris makes 2-pt jump shot from 10 ft,,87,71
370,4,8:26.0,,M. Hezonja makes 2-pt jump shot from 17 ft (assist by J. Simmons),87,73
371,4,8:09.0,A. Baynes makes 2-pt jump shot from 17 ft (assist by M. Smart),,89,73
372,4,8:08.0,,Orlando full timeout,89,73
373,4,8:08.0,,A. Gordon enters the game for M. Hezonja,89,73
374,4,8:08.0,,N. Vučević enters the game for B. Biyombo,89,73
375,4,7:55.0,,J. Simmons makes 2-pt layup from 2 ft (assist by N. Vučević),89,75
376,4,7:37.0,S. Larkin misses 2-pt jump shot from 20 ft,,89,75
377,4,7:34.0,,Defensive rebound by E. Fournier,89,75
378,4,7:19.0,,Turnover by J. Simmons (lost ball; steal by M. Morris),89,75
379,4,7:03.0,T. Rozier misses 2-pt jump shot from 11 ft,,89,75
380,4,6:59.0,,Defensive rebound by A. Gordon,89,75
381,4,6:56.0,,E. Fournier misses 3-pt jump shot from 26 ft,89,75
382,4,6:52.0,Defensive rebound by A. Baynes,,89,75
383,4,6:42.0,S. Larkin misses 3-pt jump shot from 24 ft,,89,75
384,4,6:38.0,Offensive rebound by A. Baynes,,89,75
385,4,6:36.0,M. Smart misses 3-pt jump shot from 25 ft,,89,75
386,4,6:36.0,,Defensive rebound by A. Gordon,89,75
387,4,6:27.0,,A. Gordon misses 2-pt jump shot from 17 ft,89,75
388,4,6:24.0,Defensive rebound by A. Baynes,,89,75
