,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MIAMI_ACTION,SACRAMENTO_SCORE,MIAMI_SCORE
49,1,5:23.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Johnson),9,11
50,1,5:07.0,B. Bogdanović makes 2-pt layup from 3 ft,,11,11
51,1,4:49.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),11,14
52,1,4:38.0,J. Jackson misses 2-pt layup from 9 ft,,11,14
53,1,4:35.0,Offensive rebound by J. Jackson,,11,14
54,1,4:31.0,J. Jackson makes 2-pt jump shot from 22 ft,,13,14
55,1,4:10.0,,J. Johnson misses 3-pt jump shot from 26 ft,13,14
56,1,4:07.0,Defensive rebound by K. Koufos,,13,14
57,1,3:55.0,Z. Randolph misses 2-pt jump shot from 6 ft,,13,14
58,1,3:51.0,,Defensive rebound by W. Ellington,13,14
59,1,3:47.0,,Turnover by H. Whiteside (traveling),13,14
60,1,3:47.0,,K. Olynyk enters the game for J. Johnson,13,14
61,1,3:36.0,Z. Randolph makes 2-pt jump shot from 20 ft (assist by D. Fox),,15,14
62,1,3:18.0,,K. Olynyk misses 2-pt jump shot from 15 ft,15,14
63,1,3:16.0,Defensive rebound by D. Fox,,15,14
64,1,3:12.0,D. Fox misses 2-pt layup from 4 ft,,15,14
65,1,3:11.0,,Defensive rebound by H. Whiteside,15,14
66,1,3:00.0,,W. Ellington misses 2-pt jump shot from 18 ft (block by J. Jackson),15,14
67,1,3:00.0,,Offensive rebound by Team,15,14
68,1,3:00.0,,B. Adebayo enters the game for D. Jones,15,14
69,1,3:00.0,,J. Winslow enters the game for H. Whiteside,15,14
70,1,3:00.0,M. Richardson enters the game for J. Jackson,,15,14
71,1,3:00.0,S. Labissière enters the game for Z. Randolph,,15,14
72,1,2:51.0,Sacramento full timeout,,15,14
73,1,2:51.0,,Turnover by G. Dragić (bad pass),15,14
74,1,2:51.0,G. Temple enters the game for D. Fox,,15,14
75,1,2:31.0,Personal foul by K. Olynyk (drawn by S. Labissière),,15,14
76,1,2:23.0,G. Temple makes 2-pt jump shot from 18 ft (assist by K. Koufos),,17,14
77,1,2:07.0,,Shooting foul by S. Labissière (drawn by K. Olynyk),17,14
78,1,2:07.0,,J. Richardson enters the game for G. Dragić,17,14
79,1,2:07.0,B. Hield enters the game for B. Bogdanović,,17,14
80,1,2:07.0,,K. Olynyk misses free throw 1 of 2,17,14
81,1,2:07.0,,Offensive rebound by Team,17,14
82,1,2:07.0,,K. Olynyk misses free throw 2 of 2,17,14
83,1,1:50.0,Defensive rebound by S. Labissière,,17,14
84,1,1:46.0,G. Temple misses 2-pt jump shot from 8 ft,,17,14
85,1,1:42.0,,Defensive rebound by W. Ellington,17,14
86,1,1:31.0,,J. Richardson misses 2-pt jump shot from 16 ft,17,14
87,1,1:31.0,Defensive rebound by B. Hield,,17,14
88,1,1:17.0,B. Hield misses 2-pt jump shot from 17 ft,,17,14
89,1,1:17.0,,Defensive rebound by K. Olynyk,17,14
90,1,1:10.0,,W. Ellington makes 3-pt jump shot from 27 ft (assist by K. Olynyk),17,17
91,1,0:41.0,B. Hield makes 2-pt jump shot from 21 ft,,19,17
92,1,0:22.0,,B. Adebayo misses 2-pt hook shot from 5 ft,19,17
93,1,0:19.0,Defensive rebound by K. Koufos,,19,17
94,1,0:01.0,M. Richardson misses 2-pt jump shot from 22 ft,,19,17
95,1,0:01.0,,Defensive rebound by K. Olynyk,19,17
96,2,11:39.0,Turnover by G. Temple (bad pass; steal by J. Richardson),,19,17
97,2,11:34.0,,W. Ellington makes 2-pt layup from 3 ft (assist by J. Richardson),19,19
98,2,11:28.0,K. Koufos makes 2-pt dunk from 2 ft (assist by B. Hield),,21,19
99,2,11:04.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by K. Olynyk),21,22
100,2,10:56.0,Personal foul by J. Winslow (drawn by G. Temple),,21,22
101,2,10:45.0,M. Richardson makes 2-pt jump shot from 19 ft (assist by S. Labissière),,23,22
102,2,10:31.0,,Turnover by J. Winslow (bad pass),23,22
103,2,10:23.0,B. Hield makes 3-pt jump shot from 25 ft (assist by G. Temple),,26,22
104,2,10:07.0,,J. Winslow misses 2-pt jump shot from 6 ft,26,22
105,2,10:07.0,,Offensive rebound by Team,26,22
106,2,10:07.0,Loose ball foul by G. Temple (drawn by K. Olynyk),,26,22
107,2,10:05.0,,Shooting foul by K. Koufos (drawn by B. Adebayo),26,22
108,2,10:05.0,,B. Adebayo makes free throw 1 of 2,26,23
109,2,10:05.0,,B. Adebayo makes free throw 2 of 2,26,24
110,2,9:50.0,K. Koufos makes 2-pt jump shot from 11 ft (assist by G. Temple),,28,24
111,2,9:35.0,,K. Olynyk misses 3-pt jump shot from 26 ft,28,24
112,2,9:31.0,Defensive rebound by K. Koufos,,28,24
113,2,9:28.0,Turnover by G. Temple (bad pass; steal by J. Richardson),,28,24
114,2,9:22.0,,J. Richardson makes 2-pt dunk from 2 ft,28,26
115,2,9:02.0,G. Temple misses 2-pt jump shot from 9 ft,,28,26
116,2,8:57.0,,Defensive rebound by K. Olynyk,28,26
117,2,8:52.0,,Shooting foul by S. Labissière (drawn by J. Richardson),28,26
118,2,8:52.0,,J. Richardson misses free throw 1 of 2,28,26
119,2,8:52.0,,Offensive rebound by Team,28,26
120,2,8:52.0,,J. Richardson makes free throw 2 of 2,28,27
121,2,8:32.0,Turnover by M. Richardson (bad pass),,28,27
122,2,8:14.0,,W. Ellington misses 3-pt jump shot from 26 ft,28,27
123,2,8:11.0,Defensive rebound by K. Koufos,,28,27
124,2,8:02.0,G. Temple misses 3-pt jump shot from 27 ft,,28,27
125,2,7:59.0,,Defensive rebound by K. Olynyk,28,27
126,2,7:56.0,,Personal foul by K. Koufos (drawn by K. Olynyk),28,27
127,2,7:52.0,,K. Olynyk misses 3-pt jump shot from 25 ft,28,27
128,2,7:50.0,,Offensive rebound by J. Richardson,28,27
129,2,7:50.0,,J. Richardson misses 2-pt hook shot from 6 ft,28,27
130,2,7:50.0,Defensive rebound by Team,,28,27
131,2,7:37.0,B. Hield misses 2-pt jump shot from 18 ft,,28,27
132,2,7:34.0,,Defensive rebound by J. Richardson,28,27
133,2,7:22.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Richardson),28,29
134,2,7:19.0,Sacramento full timeout,,28,29
135,2,7:19.0,W. Cauley-Stein enters the game for M. Richardson,,28,29
136,2,7:19.0,B. Bogdanović enters the game for K. Koufos,,28,29
137,2,7:03.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by G. Temple),,30,29
138,2,6:47.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Winslow),30,31
139,2,6:39.0,Personal foul by K. Olynyk (drawn by S. Labissière),,30,31
140,2,6:25.0,W. Cauley-Stein makes 2-pt hook shot from 8 ft (assist by B. Bogdanović),,32,31
141,2,6:02.0,,B. Adebayo misses 2-pt jump shot from 2 ft,32,31
142,2,5:59.0,Defensive rebound by S. Labissière,,32,31
143,2,5:49.0,Turnover by S. Labissière (bad pass; steal by B. Adebayo),,32,31
144,2,5:39.0,,K. Olynyk misses 3-pt jump shot from 23 ft,32,31
145,2,5:36.0,,Offensive rebound by J. Winslow,32,31
146,2,5:15.0,,J. Winslow makes 3-pt jump shot from 22 ft (assist by K. Olynyk),32,34
147,2,5:07.0,Personal foul by K. Olynyk (drawn by S. Labissière),,32,34
148,2,5:07.0,,H. Whiteside enters the game for J. Richardson,32,34
149,2,5:07.0,,G. Dragić enters the game for K. Olynyk,32,34
150,2,5:07.0,,J. Johnson enters the game for B. Adebayo,32,34
151,2,5:07.0,Z. Randolph enters the game for S. Labissière,,32,34
152,2,5:07.0,D. Fox enters the game for G. Temple,,32,34
153,2,4:58.0,B. Hield makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),,35,34
154,2,4:42.0,,J. Johnson makes 2-pt layup from 1 ft,35,36
155,2,4:32.0,D. Fox misses 2-pt jump shot from 7 ft,,35,36
156,2,4:28.0,,Defensive rebound by H. Whiteside,35,36
157,2,4:23.0,,Shooting foul by B. Bogdanović (drawn by J. Winslow),35,36
158,2,4:23.0,,J. Winslow makes free throw 1 of 2,35,37
159,2,4:23.0,,J. Winslow makes free throw 2 of 2,35,38
160,2,4:11.0,Turnover by D. Fox (bad pass; steal by W. Ellington),,35,38
161,2,4:06.0,,W. Ellington misses 2-pt dunk from 2 ft,35,38
162,2,4:03.0,Defensive rebound by Z. Randolph,,35,38
163,2,4:00.0,B. Hield makes 2-pt jump shot from 16 ft (assist by D. Fox),,37,38
164,2,3:51.0,,Miami full timeout,37,38
165,2,3:43.0,,Personal foul by D. Fox (drawn by G. Dragić),37,38
166,2,3:43.0,,G. Dragić makes free throw 1 of 2,37,39
167,2,3:43.0,,G. Dragić makes free throw 2 of 2,37,40
168,2,3:29.0,D. Fox makes 2-pt jump shot from 4 ft,,39,40
169,2,3:04.0,,H. Whiteside misses 2-pt jump shot from 16 ft,39,40
170,2,3:01.0,Defensive rebound by Z. Randolph,,39,40
171,2,2:56.0,B. Hield makes 2-pt layup from 2 ft,,41,40
172,2,2:42.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),41,43
173,2,2:31.0,Shooting foul by H. Whiteside (drawn by W. Cauley-Stein),,41,43
174,2,2:31.0,W. Cauley-Stein makes free throw 1 of 2,,42,43
175,2,2:31.0,,D. Jones enters the game for J. Winslow,42,43
176,2,2:31.0,W. Cauley-Stein makes free throw 2 of 2,,43,43
177,2,2:22.0,,Personal foul by Z. Randolph (drawn by H. Whiteside),43,43
178,2,2:22.0,,H. Whiteside makes free throw 1 of 2,43,44
179,2,2:22.0,,H. Whiteside makes free throw 2 of 2,43,45
180,2,2:02.0,B. Hield makes 3-pt jump shot from 26 ft,,46,45
181,2,1:48.0,,G. Dragić makes 2-pt layup from 3 ft,46,47
182,2,1:41.0,Personal foul by G. Dragić (drawn by D. Fox),,46,47
183,2,1:41.0,D. Fox misses free throw 1 of 2,,46,47
184,2,1:41.0,Offensive rebound by Team,,46,47
185,2,1:41.0,,J. Richardson enters the game for G. Dragić,46,47
186,2,1:41.0,,B. Adebayo enters the game for H. Whiteside,46,47
187,2,1:41.0,D. Fox makes free throw 2 of 2,,47,47
188,2,1:19.0,,J. Richardson misses 3-pt jump shot from 26 ft,47,47
189,2,1:17.0,Defensive rebound by Team,,47,47
190,2,1:01.0,B. Hield misses 3-pt jump shot from 26 ft,,47,47
191,2,0:57.0,,Defensive rebound by J. Johnson,47,47
192,2,0:53.0,,D. Jones misses 2-pt layup from 1 ft,47,47
193,2,0:52.0,,Offensive rebound by Team,47,47
194,2,0:40.0,,Turnover by W. Ellington (bad pass; steal by W. Cauley-Stein),47,47
195,2,0:34.0,Z. Randolph misses 2-pt layup from 2 ft,,47,47
196,2,0:32.0,Offensive rebound by Z. Randolph,,47,47
197,2,0:32.0,Z. Randolph misses 2-pt layup at rim,,47,47
198,2,0:32.0,Offensive rebound by Team,,47,47
199,2,0:15.0,D. Fox misses 2-pt jump shot from 18 ft,,47,47
200,2,0:12.0,,Defensive rebound by J. Johnson,47,47
201,2,0:08.0,,Turnover by J. Johnson (out of bounds lost ball),47,47
202,2,0:00.0,B. Hield misses 3-pt jump shot from 23 ft,,47,47
203,2,0:00.0,Offensive rebound by Team,,47,47
204,3,11:45.0,B. Bogdanović makes 2-pt jump shot from 14 ft (assist by Z. Randolph),,49,47
205,3,11:15.0,,H. Whiteside misses 2-pt jump shot from 5 ft,49,47
206,3,11:12.0,,Offensive rebound by G. Dragić,49,47
207,3,11:08.0,,D. Jones misses 2-pt layup from 4 ft (block by B. Bogdanović),49,47
208,3,11:05.0,Defensive rebound by Z. Randolph,,49,47
209,3,10:54.0,Z. Randolph misses 2-pt jump shot from 10 ft,,49,47
210,3,10:51.0,,Defensive rebound by H. Whiteside,49,47
211,3,10:47.0,,Personal foul by Z. Randolph (drawn by H. Whiteside),49,47
212,3,10:35.0,,J. Richardson misses 2-pt jump shot from 6 ft,49,47
213,3,10:32.0,Defensive rebound by B. Bogdanović,,49,47
214,3,10:28.0,D. Fox makes 2-pt layup from 4 ft,,51,47
215,3,10:10.0,,G. Dragić makes 3-pt jump shot from 27 ft (assist by J. Johnson),51,50
216,3,9:58.0,Z. Randolph misses 2-pt hook shot from 4 ft,,51,50
217,3,9:55.0,,Defensive rebound by J. Johnson,51,50
218,3,9:49.0,,J. Richardson misses 2-pt dunk from 3 ft (block by W. Cauley-Stein),51,50
219,3,9:46.0,,Offensive rebound by H. Whiteside,51,50
220,3,9:44.0,,H. Whiteside misses 2-pt hook shot from 11 ft,51,50
221,3,9:43.0,Defensive rebound by Z. Randolph,,51,50
222,3,9:43.0,D. Fox makes 2-pt jump shot from 6 ft,,53,50
223,3,9:43.0,Shooting foul by J. Johnson (drawn by D. Fox),,53,50
224,3,9:43.0,D. Fox makes free throw 1 of 1,,54,50
225,3,9:21.0,,G. Dragić misses 2-pt jump shot from 19 ft,54,50
226,3,9:19.0,,Offensive rebound by Team,54,50
227,3,9:19.0,,Turnover by Team (shot clock),54,50
228,3,8:56.0,Z. Randolph makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,56,50
229,3,8:43.0,,G. Dragić misses 2-pt jump shot from 11 ft,56,50
230,3,8:41.0,Defensive rebound by Z. Randolph,,56,50
231,3,8:40.0,D. Fox makes 2-pt layup from 2 ft,,58,50
232,3,8:40.0,,Miami full timeout,58,50
233,3,8:40.0,,K. Olynyk enters the game for D. Jones,58,50
234,3,8:40.0,,W. Ellington enters the game for J. Johnson,58,50
235,3,8:40.0,,J. Winslow enters the game for H. Whiteside,58,50
236,3,8:40.0,,B. Adebayo enters the game for G. Dragić,58,50
237,3,8:19.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),58,53
238,3,8:00.0,D. Fox misses 2-pt jump shot from 6 ft,,58,53
239,3,7:55.0,,Defensive rebound by J. Richardson,58,53
240,3,7:54.0,,Shooting block foul by B. Bogdanović (drawn by J. Winslow),58,53
241,3,7:54.0,,J. Winslow makes free throw 1 of 2,58,54
242,3,7:54.0,,J. Winslow makes free throw 2 of 2,58,55
243,3,7:36.0,B. Bogdanović makes 2-pt jump shot from 10 ft,,60,55
244,3,7:18.0,,B. Adebayo makes 2-pt layup from 3 ft (assist by J. Richardson),60,57
245,3,7:07.0,J. Jackson makes 2-pt layup from 4 ft (assist by W. Cauley-Stein),,62,57
246,3,6:57.0,,W. Ellington misses 3-pt jump shot from 26 ft,62,57
247,3,6:54.0,Defensive rebound by J. Jackson,,62,57
248,3,6:49.0,Personal foul by B. Adebayo (drawn by Z. Randolph),,62,57
249,3,6:37.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,62,57
250,3,6:32.0,,Defensive rebound by J. Winslow,62,57
251,3,6:31.0,,J. Winslow misses 2-pt jump shot from 4 ft,62,57
252,3,6:31.0,Defensive rebound by W. Cauley-Stein,,62,57
253,3,6:23.0,Offensive foul by Z. Randolph (drawn by K. Olynyk),,62,57
254,3,6:23.0,Turnover by Z. Randolph (offensive foul),,62,57
255,3,6:08.0,,J. Winslow misses 3-pt jump shot from 24 ft,62,57
256,3,6:08.0,Defensive rebound by Team,,62,57
257,3,5:50.0,Z. Randolph makes 2-pt jump shot from 13 ft,,64,57
258,3,5:37.0,,K. Olynyk makes 3-pt jump shot from 27 ft,64,60
259,3,5:23.0,Z. Randolph misses 2-pt hook shot from 10 ft (block by B. Adebayo),,64,60
260,3,5:21.0,,Defensive rebound by W. Ellington,64,60
261,3,5:18.0,,W. Ellington misses 3-pt jump shot from 30 ft,64,60
262,3,5:15.0,Defensive rebound by W. Cauley-Stein,,64,60
263,3,5:15.0,Personal foul by B. Adebayo (drawn by W. Cauley-Stein),,64,60
264,3,5:02.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,64,60
265,3,4:59.0,,Defensive rebound by W. Ellington,64,60
266,3,4:47.0,,Personal foul by B. Bogdanović (drawn by K. Olynyk),64,60
267,3,4:35.0,,K. Olynyk misses 3-pt jump shot from 26 ft,64,60
268,3,4:32.0,Defensive rebound by D. Fox,,64,60
269,3,4:27.0,D. Fox misses 3-pt jump shot from 26 ft,,64,60
270,3,4:24.0,,Defensive rebound by B. Adebayo,64,60
271,3,4:19.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),64,62
272,3,4:19.0,Sacramento full timeout,,64,62
273,3,4:19.0,S. Labissière enters the game for D. Fox,,64,62
274,3,4:19.0,G. Temple enters the game for Z. Randolph,,64,62
275,3,3:58.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,64,62
276,3,3:58.0,Offensive rebound by Team,,64,62
277,3,3:51.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,64,62
278,3,3:51.0,,Defensive rebound by J. Winslow,64,62
279,3,3:37.0,,J. Richardson makes 2-pt layup from 3 ft,64,64
280,3,3:23.0,Turnover by B. Bogdanović (bad pass),,64,64
281,3,3:12.0,,Turnover by J. Winslow (bad pass),64,64
282,3,2:58.0,W. Cauley-Stein misses 2-pt dunk from 3 ft (block by K. Olynyk),,64,64
283,3,2:53.0,,Defensive rebound by J. Richardson,64,64
284,3,2:50.0,,W. Ellington misses 3-pt jump shot from 25 ft,64,64
285,3,2:45.0,,G. Dragić enters the game for J. Richardson,64,64
286,3,2:45.0,,Offensive rebound by Team,64,64
287,3,2:31.0,,K. Olynyk misses 3-pt jump shot from 27 ft,64,64
288,3,2:29.0,Defensive rebound by Team,,64,64
289,3,2:29.0,K. Koufos enters the game for W. Cauley-Stein,,64,64
290,3,2:29.0,B. Hield enters the game for B. Bogdanović,,64,64
291,3,2:11.0,G. Temple misses 2-pt layup from 2 ft (block by K. Olynyk),,64,64
292,3,2:09.0,Offensive rebound by K. Koufos,,64,64
293,3,2:05.0,K. Koufos makes 2-pt layup at rim,,66,64
294,3,1:57.0,,W. Ellington misses 3-pt jump shot from 27 ft,66,64
295,3,1:54.0,Defensive rebound by S. Labissière,,66,64
296,3,1:51.0,Shooting foul by B. Adebayo (drawn by G. Temple),,66,64
297,3,1:51.0,G. Temple makes free throw 1 of 2,,67,64
298,3,1:51.0,G. Temple makes free throw 2 of 2,,68,64
299,3,1:44.0,,Personal foul by S. Labissière (drawn by K. Olynyk),68,64
300,3,1:44.0,M. Richardson enters the game for J. Jackson,,68,64
301,3,1:39.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by K. Olynyk),68,67
302,3,1:22.0,Personal foul by G. Dragić (drawn by G. Temple),,68,67
303,3,1:22.0,G. Temple makes free throw 1 of 2,,69,67
304,3,1:22.0,G. Temple misses free throw 2 of 2,,69,67
305,3,1:19.0,,Defensive rebound by J. Winslow,69,67
306,3,1:06.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Adebayo),69,70
307,3,0:50.0,S. Labissière misses 2-pt layup from 3 ft,,69,70
308,3,0:47.0,,Defensive rebound by J. Winslow,69,70
309,3,0:25.0,,G. Dragić makes 2-pt jump shot from 8 ft,69,72
310,3,0:04.0,B. Hield makes 2-pt layup from 5 ft,,71,72
311,3,0:00.0,,J. Winslow misses 2-pt jump shot from 7 ft (block by S. Labissière),71,72
312,3,0:00.0,,Offensive rebound by Team,71,72
313,4,11:43.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by H. Whiteside),71,75
314,4,11:27.0,S. Labissière misses 2-pt jump shot from 4 ft,,71,75
315,4,11:25.0,,Defensive rebound by H. Whiteside,71,75
316,4,11:04.0,,Turnover by Team (shot clock),71,75
317,4,10:49.0,G. Temple misses 2-pt jump shot from 19 ft,,71,75
318,4,10:46.0,,Defensive rebound by H. Whiteside,71,75
319,4,10:33.0,,W. Ellington misses 3-pt jump shot from 30 ft,71,75
320,4,10:26.0,Defensive rebound by G. Temple,,71,75
321,4,10:16.0,Turnover by G. Temple (lost ball; steal by G. Dragić),,71,75
322,4,10:12.0,,Turnover by W. Ellington (traveling),71,75
323,4,9:55.0,Turnover by B. Hield (bad pass; steal by J. Johnson),,71,75
324,4,9:55.0,,Personal foul by S. Labissière (drawn by J. Johnson),71,75
325,4,9:55.0,,J. Richardson enters the game for W. Ellington,71,75
326,4,9:34.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by J. Johnson),71,77
327,4,9:29.0,Sacramento full timeout,,71,77
328,4,9:16.0,G. Temple misses 3-pt jump shot from 23 ft,,71,77
329,4,9:13.0,,Defensive rebound by H. Whiteside,71,77
330,4,9:02.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by J. Richardson),71,79
331,4,8:51.0,Turnover by G. Temple (bad pass),,71,79
332,4,8:39.0,W. Cauley-Stein enters the game for S. Labissière,,71,79
333,4,8:39.0,B. Bogdanović enters the game for M. Richardson,,71,79
334,4,8:31.0,,Turnover by G. Dragić (bad pass),71,79
335,4,8:18.0,K. Koufos misses 2-pt jump shot from 4 ft,,71,79
336,4,8:15.0,,Defensive rebound by H. Whiteside,71,79
337,4,7:58.0,,J. Winslow makes 2-pt hook shot from 5 ft,71,81
338,4,7:44.0,W. Cauley-Stein misses 2-pt layup from 4 ft,,71,81
339,4,7:43.0,,Defensive rebound by J. Johnson,71,81
340,4,7:34.0,,Personal block foul by W. Cauley-Stein (drawn by H. Whiteside),71,81
341,4,7:34.0,D. Fox enters the game for G. Temple,,71,81
342,4,7:23.0,,H. Whiteside misses 2-pt jump shot from 16 ft,71,81
343,4,7:18.0,Defensive rebound by B. Hield,,71,81
344,4,7:11.0,Turnover by W. Cauley-Stein (lost ball; steal by J. Richardson),,71,81
345,4,7:09.0,,J. Winslow makes 2-pt dunk from 4 ft (assist by J. Richardson),71,83
346,4,7:09.0,,Shooting foul by D. Fox (drawn by J. Winslow),71,83
347,4,7:09.0,,J. Winslow misses free throw 1 of 1,71,83
348,4,7:06.0,Defensive rebound by K. Koufos,,71,83
349,4,6:57.0,Personal foul by J. Johnson (drawn by W. Cauley-Stein),,71,83
350,4,6:50.0,Shooting foul by H. Whiteside (drawn by W. Cauley-Stein),,71,83
351,4,6:50.0,W. Cauley-Stein makes free throw 1 of 2,,72,83
352,4,6:50.0,W. Cauley-Stein misses free throw 2 of 2,,72,83
353,4,6:47.0,,Defensive rebound by H. Whiteside,72,83
354,4,6:33.0,,Def 3 sec tech foul by W. Cauley-Stein,72,83
355,4,6:33.0,,J. Richardson makes technical free throw,72,84
356,4,6:33.0,Z. Randolph enters the game for K. Koufos,,72,84
357,4,6:17.0,,H. Whiteside misses 2-pt jump shot from 6 ft (block by W. Cauley-Stein),72,84
358,4,6:17.0,,Offensive rebound by Team,72,84
359,4,6:15.0,,Turnover by Team (shot clock),72,84
360,4,6:09.0,W. Cauley-Stein misses 2-pt layup from 12 ft (block by H. Whiteside),,72,84
361,4,6:06.0,,Defensive rebound by J. Richardson,72,84
362,4,5:54.0,,J. Richardson misses 3-pt jump shot from 25 ft,72,84
363,4,5:51.0,Defensive rebound by Z. Randolph,,72,84
364,4,5:46.0,B. Hield makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),,74,84
365,4,5:40.0,,Miami full timeout,74,84
366,4,5:40.0,,W. Ellington enters the game for J. Winslow,74,84
367,4,5:26.0,,J. Richardson misses 2-pt jump shot from 17 ft,74,84
368,4,5:24.0,Defensive rebound by B. Hield,,74,84
369,4,5:08.0,B. Bogdanović makes 2-pt jump shot from 5 ft,,76,84
370,4,4:57.0,,Personal foul by W. Cauley-Stein (drawn by J. Johnson),76,84
371,4,4:44.0,,Turnover by J. Richardson (bad pass; steal by W. Cauley-Stein),76,84
372,4,4:36.0,Personal foul by H. Whiteside (drawn by B. Bogdanović),,76,84
373,4,4:28.0,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,79,84
374,4,4:02.0,,J. Richardson misses 3-pt jump shot from 23 ft,79,84
375,4,4:00.0,Defensive rebound by B. Hield,,79,84
376,4,3:55.0,B. Hield misses 3-pt jump shot from 25 ft,,79,84
377,4,3:53.0,,Defensive rebound by J. Richardson,79,84
378,4,3:49.0,,Miami full timeout,79,84
