,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA CLIPPERS_ACTION,MIAMI_SCORE,LA CLIPPERS_SCORE
32,1,8:05.0,,Defensive rebound by A. Rivers,6,6
33,1,7:51.0,,P. Beverley misses 3-pt jump shot from 24 ft,6,6
34,1,7:50.0,,Offensive rebound by Team,6,6
35,1,7:50.0,Loose ball foul by G. Dragić (drawn by D. Jordan),,6,6
36,1,7:36.0,,Turnover by B. Griffin (bad pass; steal by H. Whiteside),6,6
37,1,7:28.0,G. Dragić makes 3-pt jump shot from 25 ft,,9,6
38,1,7:20.0,,Shooting foul by J. Winslow (drawn by D. Gallinari),9,6
39,1,7:20.0,,D. Gallinari makes free throw 1 of 2,9,7
40,1,7:20.0,,D. Gallinari makes free throw 2 of 2,9,8
41,1,7:13.0,Personal foul by P. Beverley (drawn by G. Dragić),,9,8
42,1,7:11.0,Personal foul by P. Beverley (drawn by G. Dragić),,9,8
43,1,7:11.0,,L. Williams enters the game for P. Beverley,9,8
44,1,7:04.0,J. Richardson makes 2-pt jump shot from 10 ft (assist by G. Dragić),,11,8
45,1,6:50.0,,A. Rivers makes 2-pt hook shot from 3 ft,11,10
46,1,6:38.0,G. Dragić makes 3-pt jump shot from 24 ft,,14,10
47,1,6:19.0,,Personal foul by J. Richardson (drawn by D. Gallinari),14,10
48,1,6:19.0,,LA Clippers full timeout,14,10
49,1,6:19.0,T. Johnson enters the game for J. Winslow,,14,10
50,1,6:19.0,,D. Gallinari makes free throw 1 of 2,14,11
51,1,6:19.0,,D. Gallinari makes free throw 2 of 2,14,12
52,1,6:08.0,G. Dragić misses 3-pt jump shot from 26 ft,,14,12
53,1,6:04.0,,Defensive rebound by D. Jordan,14,12
54,1,5:54.0,,B. Griffin misses 2-pt hook shot from 2 ft,14,12
55,1,5:50.0,Defensive rebound by H. Whiteside,,14,12
56,1,5:41.0,H. Whiteside makes 2-pt jump shot from 18 ft (assist by O. White),,16,12
57,1,5:22.0,,D. Gallinari misses 2-pt jump shot from 8 ft,16,12
58,1,5:20.0,,Offensive rebound by D. Gallinari,16,12
59,1,5:20.0,,D. Gallinari misses 2-pt layup at rim,16,12
60,1,5:20.0,Defensive rebound by Team,,16,12
61,1,5:20.0,,Loose ball foul by D. Gallinari (drawn by H. Whiteside),16,12
62,1,5:20.0,,W. Johnson enters the game for D. Gallinari,16,12
63,1,5:04.0,T. Johnson makes 2-pt jump shot from 9 ft,,18,12
64,1,4:42.0,,L. Williams misses 2-pt jump shot from 12 ft,18,12
65,1,4:38.0,,Offensive rebound by D. Jordan,18,12
66,1,4:34.0,,A. Rivers misses 2-pt jump shot from 3 ft,18,12
67,1,4:32.0,Defensive rebound by H. Whiteside,,18,12
68,1,4:27.0,O. White misses 3-pt jump shot from 23 ft,,18,12
69,1,4:23.0,,Defensive rebound by B. Griffin,18,12
70,1,4:20.0,,L. Williams makes 2-pt jump shot from 5 ft,18,14
71,1,4:11.0,T. Johnson misses 3-pt jump shot from 25 ft,,18,14
72,1,4:07.0,Offensive rebound by O. White,,18,14
73,1,3:57.0,J. Richardson misses 2-pt layup from 4 ft,,18,14
74,1,3:53.0,,Defensive rebound by D. Jordan,18,14
75,1,3:37.0,,A. Rivers misses 3-pt jump shot from 23 ft,18,14
76,1,3:32.0,,Offensive rebound by D. Jordan,18,14
77,1,3:26.0,,D. Jordan misses 2-pt dunk from 1 ft,18,14
78,1,3:26.0,Defensive rebound by Team,,18,14
79,1,3:26.0,J. Johnson enters the game for O. White,,18,14
80,1,3:25.0,Miami full timeout,,18,14
81,1,3:25.0,,S. Thornwell enters the game for D. Jordan,18,14
82,1,3:25.0,,W. Reed enters the game for A. Rivers,18,14
83,1,3:25.0,W. Ellington enters the game for J. Richardson,,18,14
84,1,3:11.0,W. Ellington misses 2-pt jump shot from 11 ft,,18,14
85,1,3:07.0,,Defensive rebound by B. Griffin,18,14
86,1,3:03.0,,Turnover by L. Williams (bad pass),18,14
87,1,3:03.0,K. Olynyk enters the game for H. Whiteside,,18,14
88,1,2:53.0,J. Johnson makes 2-pt dunk at rim,,20,14
89,1,2:32.0,,Turnover by S. Thornwell (bad pass; steal by T. Johnson),20,14
90,1,2:24.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),,23,14
91,1,2:18.0,,Shooting foul by T. Johnson (drawn by L. Williams),23,14
92,1,2:18.0,,L. Williams makes free throw 1 of 2,23,15
93,1,2:18.0,J. Richardson enters the game for G. Dragić,,23,15
94,1,2:18.0,,L. Williams makes free throw 2 of 2,23,16
95,1,2:06.0,J. Johnson makes 2-pt layup at rim,,25,16
96,1,1:49.0,,S. Thornwell misses 2-pt layup from 2 ft,25,16
97,1,1:44.0,,Offensive rebound by W. Reed,25,16
98,1,1:44.0,,W. Reed makes 2-pt layup at rim,25,18
99,1,1:36.0,Def 3 sec tech foul by W. Reed,,25,18
100,1,1:36.0,T. Johnson makes technical free throw,,26,18
101,1,1:27.0,J. Johnson misses 2-pt layup from 1 ft,,26,18
102,1,1:23.0,,Defensive rebound by W. Reed,26,18
103,1,1:15.0,,Turnover by S. Thornwell (bad pass; steal by T. Johnson),26,18
104,1,1:10.0,T. Johnson makes 3-pt jump shot from 22 ft (assist by J. Richardson),,29,18
105,1,0:55.0,,Turnover by L. Williams (lost ball; steal by J. Richardson),29,18
106,1,0:55.0,Personal take foul by L. Williams (drawn by J. Johnson),,29,18
107,1,0:55.0,,D. Gallinari enters the game for B. Griffin,29,18
108,1,0:55.0,J. Johnson makes free throw 1 of 2,,30,18
109,1,0:55.0,J. Johnson makes free throw 2 of 2,,31,18
110,1,0:44.0,,Shooting foul by K. Olynyk (drawn by W. Reed),31,18
111,1,0:44.0,,W. Reed makes free throw 1 of 2,31,19
112,1,0:44.0,,W. Reed makes free throw 2 of 2,31,20
113,1,0:30.0,W. Ellington misses 3-pt jump shot from 25 ft,,31,20
114,1,0:25.0,Offensive rebound by J. Richardson,,31,20
115,1,0:07.0,T. Johnson makes 3-pt jump shot from 22 ft (assist by W. Ellington),,34,20
116,1,0:01.0,,L. Williams misses 3-pt jump shot from 25 ft,34,20
117,1,0:01.0,,Offensive rebound by Team,34,20
118,2,11:41.0,,Shooting foul by K. Olynyk (drawn by W. Reed),34,20
119,2,11:41.0,,W. Reed misses free throw 1 of 2,34,20
120,2,11:41.0,,Offensive rebound by Team,34,20
121,2,11:41.0,,W. Reed makes free throw 2 of 2,34,21
122,2,11:29.0,T. Johnson misses 3-pt jump shot from 25 ft,,34,21
123,2,11:27.0,,Defensive rebound by Team,34,21
124,2,11:18.0,,D. Gallinari misses 3-pt jump shot from 25 ft,34,21
125,2,11:13.0,Defensive rebound by K. Olynyk,,34,21
126,2,11:07.0,T. Johnson makes 2-pt layup from 1 ft (assist by K. Olynyk),,36,21
127,2,10:50.0,,Turnover by P. Beverley (bad pass; steal by J. Richardson),36,21
128,2,10:42.0,T. Johnson makes 3-pt jump shot from 23 ft (assist by J. Richardson),,39,21
129,2,10:42.0,,LA Clippers full timeout,39,21
130,2,10:42.0,,A. Rivers enters the game for L. Williams,39,21
131,2,10:42.0,,S. Thornwell enters the game for W. Johnson,39,21
132,2,10:42.0,,D. Jordan enters the game for W. Reed,39,21
133,2,10:18.0,,P. Beverley misses 2-pt jump shot from 4 ft,39,21
134,2,10:13.0,,Offensive rebound by P. Beverley,39,21
135,2,10:02.0,,S. Thornwell misses 2-pt layup from 3 ft (block by K. Olynyk),39,21
136,2,10:02.0,Defensive rebound by K. Olynyk,,39,21
137,2,9:51.0,J. Richardson misses 3-pt jump shot from 25 ft,,39,21
138,2,9:51.0,,Defensive rebound by D. Jordan,39,21
139,2,9:36.0,,Turnover by D. Gallinari (lost ball; steal by J. Richardson),39,21
140,2,9:31.0,W. Ellington misses 3-pt jump shot from 23 ft,,39,21
141,2,9:26.0,,Defensive rebound by P. Beverley,39,21
142,2,9:23.0,,D. Gallinari misses 3-pt jump shot from 24 ft,39,21
143,2,9:23.0,Defensive rebound by J. Johnson,,39,21
144,2,9:07.0,Turnover by J. Johnson (bad pass),,39,21
145,2,9:07.0,,B. Griffin enters the game for S. Thornwell,39,21
146,2,9:07.0,J. Winslow enters the game for T. Johnson,,39,21
147,2,8:48.0,,A. Rivers misses 2-pt jump shot from 4 ft,39,21
148,2,8:44.0,,Offensive rebound by D. Jordan,39,21
149,2,8:43.0,,D. Jordan makes 2-pt layup at rim,39,23
150,2,8:34.0,Turnover by K. Olynyk (bad pass),,39,23
151,2,8:34.0,G. Dragić enters the game for J. Richardson,,39,23
152,2,8:15.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by D. Gallinari),39,26
153,2,8:08.0,Miami full timeout,,39,26
154,2,8:08.0,H. Whiteside enters the game for K. Olynyk,,39,26
155,2,7:59.0,G. Dragić misses 2-pt jump shot from 16 ft,,39,26
156,2,7:54.0,Offensive rebound by H. Whiteside,,39,26
157,2,7:53.0,H. Whiteside misses 2-pt layup at rim (block by P. Beverley),,39,26
158,2,7:53.0,Offensive rebound by H. Whiteside,,39,26
159,2,7:46.0,H. Whiteside makes 2-pt layup at rim,,41,26
160,2,7:33.0,,P. Beverley misses 2-pt hook shot from 4 ft,41,26
161,2,7:33.0,Defensive rebound by W. Ellington,,41,26
162,2,7:23.0,Turnover by J. Johnson (bad pass; steal by B. Griffin),,41,26
163,2,7:14.0,,Personal foul by J. Winslow (drawn by B. Griffin),41,26
164,2,7:14.0,J. Richardson enters the game for J. Winslow,,41,26
165,2,7:06.0,,Turnover by A. Rivers (bad pass; steal by H. Whiteside),41,26
166,2,7:02.0,W. Ellington makes 2-pt dunk at rim (assist by G. Dragić),,43,26
167,2,6:53.0,,Personal foul by G. Dragić (drawn by P. Beverley),43,26
168,2,6:53.0,,W. Johnson enters the game for D. Gallinari,43,26
169,2,6:53.0,O. White enters the game for J. Johnson,,43,26
170,2,6:44.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by D. Jordan),43,28
171,2,6:29.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by G. Dragić),,46,28
172,2,6:17.0,,Turnover by W. Johnson (bad pass; steal by G. Dragić),46,28
173,2,6:12.0,Shooting foul by A. Rivers (drawn by G. Dragić),,46,28
174,2,6:12.0,G. Dragić misses free throw 1 of 2,,46,28
175,2,6:12.0,Offensive rebound by Team,,46,28
176,2,6:12.0,G. Dragić makes free throw 2 of 2,,47,28
177,2,6:03.0,,P. Beverley makes 3-pt jump shot from 25 ft,47,31
178,2,5:48.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,50,31
179,2,5:19.0,,B. Griffin misses 3-pt jump shot from 26 ft,50,31
180,2,5:19.0,,Offensive rebound by Team,50,31
181,2,5:19.0,,Turnover by Team (shot clock),50,31
182,2,5:07.0,H. Whiteside misses 2-pt jump shot from 14 ft,,50,31
183,2,5:03.0,,Defensive rebound by D. Jordan,50,31
184,2,4:59.0,,Shooting foul by H. Whiteside (drawn by A. Rivers),50,31
185,2,4:59.0,,A. Rivers makes free throw 1 of 2,50,32
186,2,4:59.0,T. Johnson enters the game for J. Richardson,,50,32
187,2,4:59.0,,A. Rivers makes free throw 2 of 2,50,33
188,2,4:53.0,Shooting foul by P. Beverley (drawn by G. Dragić),,50,33
189,2,4:53.0,G. Dragić makes free throw 1 of 2,,51,33
190,2,4:53.0,,L. Williams enters the game for P. Beverley,51,33
191,2,4:53.0,G. Dragić misses free throw 2 of 2,,51,33
192,2,4:51.0,,Defensive rebound by D. Jordan,51,33
193,2,4:36.0,,B. Griffin makes 2-pt layup from 1 ft,51,35
194,2,4:27.0,Offensive foul by H. Whiteside (drawn by A. Rivers),,51,35
195,2,4:27.0,Turnover by H. Whiteside (offensive foul),,51,35
196,2,4:10.0,,Turnover by L. Williams (bad pass; steal by H. Whiteside),51,35
197,2,4:05.0,Turnover by H. Whiteside (bad pass; steal by A. Rivers),,51,35
198,2,3:59.0,,W. Johnson makes 2-pt layup from 1 ft (assist by B. Griffin),51,37
199,2,3:36.0,H. Whiteside makes 2-pt jump shot from 19 ft (assist by W. Ellington),,53,37
200,2,3:26.0,,B. Griffin makes 2-pt layup from 2 ft (assist by A. Rivers),53,39
201,2,3:09.0,Shooting foul by B. Griffin (drawn by H. Whiteside),,53,39
202,2,3:09.0,H. Whiteside makes free throw 1 of 2,,54,39
203,2,3:09.0,J. Johnson enters the game for O. White,,54,39
204,2,3:09.0,H. Whiteside makes free throw 2 of 2,,55,39
205,2,2:53.0,,B. Griffin misses 2-pt layup from 3 ft (block by J. Johnson),55,39
206,2,2:53.0,Defensive rebound by Team,,55,39
207,2,2:39.0,T. Johnson makes 2-pt jump shot from 7 ft (assist by H. Whiteside),,57,39
208,2,2:22.0,,B. Griffin misses 3-pt jump shot from 25 ft,57,39
209,2,2:22.0,,Offensive rebound by D. Jordan,57,39
210,2,2:10.0,,B. Griffin misses 2-pt layup from 3 ft,57,39
211,2,2:06.0,,Offensive rebound by B. Griffin,57,39
212,2,2:06.0,,B. Griffin makes 2-pt layup from 1 ft,57,41
213,2,1:50.0,H. Whiteside makes 2-pt hook shot from 4 ft,,59,41
214,2,1:42.0,,L. Williams misses 2-pt layup from 2 ft,59,41
215,2,1:42.0,Defensive rebound by H. Whiteside,,59,41
216,2,1:33.0,T. Johnson misses 3-pt jump shot from 23 ft,,59,41
217,2,1:33.0,Offensive rebound by G. Dragić,,59,41
218,2,1:20.0,Personal foul by A. Rivers (drawn by G. Dragić),,59,41
219,2,1:20.0,,D. Gallinari enters the game for D. Jordan,59,41
220,2,1:20.0,K. Olynyk enters the game for H. Whiteside,,59,41
221,2,1:07.0,T. Johnson misses 3-pt jump shot from 25 ft,,59,41
222,2,1:07.0,,Defensive rebound by W. Johnson,59,41
223,2,1:00.0,J. Richardson enters the game for G. Dragić,,59,41
224,2,1:00.0,B. Adebayo enters the game for K. Olynyk,,59,41
225,2,0:44.0,,A. Rivers makes 3-pt jump shot from 22 ft,59,44
226,2,0:35.0,Miami full timeout,,59,44
227,2,0:35.0,,W. Reed enters the game for D. Gallinari,59,44
228,2,0:25.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),,62,44
229,2,0:02.0,,B. Griffin makes 2-pt dunk at rim,62,46
230,2,0:02.0,,Shooting foul by B. Adebayo (drawn by B. Griffin),62,46
231,2,0:02.0,,S. Thornwell enters the game for L. Williams,62,46
232,2,0:02.0,,B. Griffin misses free throw 1 of 1,62,46
233,2,0:01.0,Defensive rebound by Team,,62,46
234,2,0:00.0,,W. Reed makes 3-pt jump shot from 24 ft,62,49
235,2,0:00.0,Turnover by J. Johnson (bad pass; steal by W. Reed),,62,49
236,3,11:36.0,,W. Johnson misses 3-pt jump shot from 23 ft,62,49
237,3,11:32.0,Defensive rebound by H. Whiteside,,62,49
238,3,11:16.0,H. Whiteside makes 2-pt jump shot from 19 ft,,64,49
239,3,11:07.0,,Personal foul by J. Winslow (drawn by P. Beverley),64,49
240,3,10:57.0,,P. Beverley misses 2-pt layup from 2 ft (block by H. Whiteside),64,49
241,3,10:53.0,Defensive rebound by O. White,,64,49
242,3,10:42.0,H. Whiteside misses 2-pt layup at rim,,64,49
243,3,10:42.0,Offensive rebound by H. Whiteside,,64,49
244,3,10:42.0,H. Whiteside makes 2-pt layup at rim,,66,49
245,3,10:42.0,Shooting foul by B. Griffin (drawn by H. Whiteside),,66,49
246,3,10:42.0,H. Whiteside makes free throw 1 of 1,,67,49
247,3,10:31.0,,A. Rivers misses 2-pt layup from 2 ft (block by H. Whiteside),67,49
248,3,10:27.0,,Offensive rebound by D. Jordan,67,49
249,3,10:24.0,,A. Rivers makes 3-pt jump shot from 22 ft (assist by D. Jordan),67,52
250,3,10:11.0,Personal block foul by W. Johnson (drawn by J. Richardson),,67,52
251,3,10:10.0,Turnover by J. Richardson (lost ball; steal by P. Beverley),,67,52
252,3,10:07.0,,Shooting foul by G. Dragić (drawn by P. Beverley),67,52
253,3,10:07.0,,P. Beverley makes free throw 1 of 2,67,53
254,3,10:07.0,,P. Beverley makes free throw 2 of 2,67,54
255,3,9:48.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,70,54
256,3,9:34.0,,A. Rivers misses 3-pt jump shot from 23 ft,70,54
257,3,9:31.0,Defensive rebound by G. Dragić,,70,54
258,3,9:20.0,Shooting foul by D. Jordan (drawn by J. Richardson),,70,54
259,3,9:20.0,J. Richardson misses free throw 1 of 2,,70,54
260,3,9:20.0,Offensive rebound by Team,,70,54
261,3,9:20.0,J. Richardson makes free throw 2 of 2,,71,54
262,3,9:12.0,,B. Griffin misses 3-pt jump shot from 24 ft,71,54
263,3,9:07.0,Defensive rebound by H. Whiteside,,71,54
264,3,9:00.0,G. Dragić misses 2-pt layup from 2 ft,,71,54
265,3,8:59.0,Offensive rebound by Team,,71,54
266,3,8:48.0,G. Dragić misses 3-pt jump shot from 24 ft,,71,54
267,3,8:45.0,,Defensive rebound by B. Griffin,71,54
268,3,8:45.0,,Personal foul by G. Dragić (drawn by W. Johnson),71,54
269,3,8:45.0,T. Johnson enters the game for G. Dragić,,71,54
270,3,8:29.0,Offensive charge foul by B. Griffin (drawn by O. White),,71,54
271,3,8:29.0,,Turnover by B. Griffin (offensive foul),71,54
272,3,8:20.0,T. Johnson misses 2-pt jump shot from 6 ft,,71,54
273,3,8:17.0,,Defensive rebound by D. Jordan,71,54
274,3,8:08.0,,B. Griffin misses 2-pt jump shot from 8 ft,71,54
275,3,8:04.0,Defensive rebound by O. White,,71,54
276,3,7:54.0,Personal foul by B. Griffin (drawn by H. Whiteside),,71,54
277,3,7:45.0,Turnover by J. Richardson (lost ball; steal by A. Rivers),,71,54
278,3,7:37.0,,W. Johnson misses 2-pt layup from 1 ft,71,54
279,3,7:34.0,Defensive rebound by J. Winslow,,71,54
280,3,7:32.0,O. White makes 3-pt jump shot from 25 ft (assist by J. Richardson),,74,54
281,3,7:18.0,,Shooting block foul by O. White (drawn by B. Griffin),74,54
282,3,7:18.0,,B. Griffin makes free throw 2 of 2,74,55
283,3,7:18.0,,B. Griffin misses free throw 1 of 2,74,55
284,3,7:18.0,,Offensive rebound by Team,74,55
285,3,7:01.0,J. Winslow misses 2-pt jump shot from 15 ft,,74,55
286,3,6:56.0,,Defensive rebound by B. Griffin,74,55
287,3,6:53.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),74,57
288,3,6:42.0,T. Johnson misses 3-pt jump shot from 25 ft,,74,57
289,3,6:42.0,,Defensive rebound by W. Johnson,74,57
290,3,6:36.0,,W. Johnson misses 3-pt jump shot from 22 ft,74,57
291,3,6:35.0,Defensive rebound by Team,,74,57
292,3,6:35.0,,LA Clippers full timeout,74,57
293,3,6:35.0,J. Johnson enters the game for O. White,,74,57
294,3,6:14.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),,76,57
295,3,5:57.0,,A. Rivers misses 2-pt jump shot from 7 ft,76,57
296,3,5:53.0,,Offensive rebound by A. Rivers,76,57
297,3,5:40.0,,A. Rivers misses 3-pt jump shot from 22 ft,76,57
298,3,5:35.0,Defensive rebound by J. Winslow,,76,57
299,3,5:20.0,J. Johnson makes 2-pt dunk at rim (assist by T. Johnson),,78,57
300,3,4:56.0,,Technical foul by B. Griffin,78,57
301,3,4:56.0,T. Johnson makes technical free throw,,79,57
302,3,4:56.0,,L. Williams enters the game for W. Johnson,79,57
303,3,4:49.0,,L. Williams misses 3-pt jump shot from 25 ft,79,57
304,3,4:46.0,Defensive rebound by H. Whiteside,,79,57
305,3,4:39.0,J. Winslow misses 3-pt jump shot from 22 ft,,79,57
306,3,4:36.0,,Defensive rebound by B. Griffin,79,57
307,3,4:17.0,,A. Rivers makes 2-pt layup from 5 ft (assist by P. Beverley),79,59
308,3,4:03.0,J. Richardson misses 2-pt jump shot from 13 ft,,79,59
309,3,4:00.0,,Defensive rebound by B. Griffin,79,59
310,3,3:54.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by A. Rivers),79,62
311,3,3:53.0,Miami full timeout,,79,62
312,3,3:53.0,,S. Thornwell enters the game for B. Griffin,79,62
313,3,3:53.0,W. Ellington enters the game for J. Winslow,,79,62
314,3,3:36.0,J. Johnson misses 2-pt jump shot from 3 ft (block by D. Jordan),,79,62
315,3,3:36.0,Offensive rebound by Team,,79,62
316,3,3:27.0,J. Johnson misses 2-pt jump shot from 19 ft,,79,62
317,3,3:24.0,,Defensive rebound by P. Beverley,79,62
318,3,3:16.0,,P. Beverley misses 2-pt layup from 2 ft,79,62
319,3,3:09.0,Defensive rebound by H. Whiteside,,79,62
320,3,3:07.0,H. Whiteside misses 2-pt jump shot from 6 ft,,79,62
321,3,2:59.0,Offensive rebound by H. Whiteside,,79,62
322,3,2:58.0,T. Johnson misses 3-pt jump shot from 25 ft,,79,62
323,3,2:55.0,,Defensive rebound by D. Jordan,79,62
324,3,2:50.0,,S. Thornwell misses 3-pt jump shot from 26 ft,79,62
325,3,2:42.0,Defensive rebound by H. Whiteside,,79,62
326,3,2:32.0,J. Johnson makes 2-pt layup from 1 ft,,81,62
327,3,2:11.0,,P. Beverley misses 2-pt jump shot from 8 ft,81,62
328,3,2:07.0,,Offensive rebound by D. Jordan,81,62
329,3,2:05.0,,Shooting foul by W. Ellington (drawn by L. Williams),81,62
330,3,2:05.0,,L. Williams makes free throw 1 of 2,81,63
331,3,2:05.0,,W. Reed enters the game for D. Jordan,81,63
332,3,2:05.0,,S. Dekker enters the game for P. Beverley,81,63
333,3,2:05.0,K. Olynyk enters the game for H. Whiteside,,81,63
334,3,2:05.0,,L. Williams makes free throw 2 of 2,81,64
335,3,1:48.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by T. Johnson),,84,64
336,3,1:20.0,,S. Thornwell misses 3-pt jump shot from 27 ft,84,64
337,3,1:16.0,Defensive rebound by K. Olynyk,,84,64
338,3,1:05.0,Turnover by J. Johnson (bad pass; steal by S. Dekker),,84,64
339,3,1:00.0,,L. Williams misses 3-pt jump shot from 23 ft,84,64
340,3,0:56.0,Defensive rebound by K. Olynyk,,84,64
341,3,0:41.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Johnson),,87,64
342,3,0:25.0,,Turnover by S. Thornwell (bad pass; steal by T. Johnson),87,64
343,3,0:22.0,T. Johnson makes 2-pt layup at rim,,89,64
344,3,0:02.0,,Shooting foul by W. Ellington (drawn by S. Thornwell),89,64
345,3,0:02.0,,S. Thornwell makes free throw 1 of 2,89,65
346,3,0:02.0,,W. Johnson enters the game for A. Rivers,89,65
347,3,0:02.0,,S. Thornwell makes free throw 2 of 2,89,66
348,4,11:48.0,W. Ellington misses 3-pt jump shot from 25 ft,,89,66
349,4,11:43.0,,Defensive rebound by W. Reed,89,66
350,4,11:37.0,,L. Williams makes 2-pt jump shot from 5 ft,89,68
351,4,11:17.0,Turnover by G. Dragić (traveling),,89,68
352,4,11:10.0,,L. Williams makes 2-pt jump shot from 19 ft,89,70
353,4,10:46.0,T. Johnson misses 3-pt jump shot from 23 ft,,89,70
354,4,10:43.0,,Defensive rebound by L. Williams,89,70
355,4,10:35.0,,S. Dekker misses 3-pt jump shot from 25 ft,89,70
356,4,10:32.0,Defensive rebound by T. Johnson,,89,70
357,4,10:28.0,Turnover by T. Johnson (bad pass; steal by S. Dekker),,89,70
358,4,10:28.0,Loose ball foul by T. Johnson (drawn by S. Dekker),,89,70
359,4,10:20.0,,L. Williams makes 3-pt jump shot from 26 ft,89,73
360,4,10:04.0,Personal foul by S. Thornwell (drawn by K. Olynyk),,89,73
361,4,9:56.0,K. Olynyk misses 3-pt jump shot from 26 ft,,89,73
362,4,9:52.0,,Defensive rebound by S. Dekker,89,73
363,4,9:46.0,,S. Dekker makes 2-pt dunk at rim (assist by L. Williams),89,75
364,4,9:45.0,Miami full timeout,,89,75
365,4,9:25.0,G. Dragić misses 2-pt jump shot from 9 ft,,89,75
366,4,9:25.0,Offensive rebound by Team,,89,75
367,4,9:25.0,,Loose ball foul by S. Thornwell (drawn by K. Olynyk),89,75
368,4,9:25.0,,Violation by S. Dekker (kicked ball),89,75
369,4,9:18.0,J. Johnson misses 2-pt layup from 2 ft (block by W. Johnson),,89,75
370,4,9:15.0,,Offensive rebound by W. Johnson,89,75
371,4,9:13.0,Offensive charge foul by S. Thornwell (drawn by T. Johnson),,89,75
372,4,9:13.0,,Turnover by S. Thornwell (offensive foul),89,75
373,4,9:00.0,W. Ellington misses 3-pt jump shot from 26 ft,,89,75
374,4,8:55.0,,Defensive rebound by W. Reed,89,75
375,4,8:51.0,,Turnover by W. Johnson (bad pass; steal by K. Olynyk),89,75
376,4,8:47.0,Personal foul by S. Dekker (drawn by T. Johnson),,89,75
377,4,8:47.0,,P. Beverley enters the game for S. Thornwell,89,75
378,4,8:36.0,Personal foul by P. Beverley (drawn by J. Johnson),,89,75
379,4,8:36.0,,B. Griffin enters the game for S. Dekker,89,75
380,4,8:29.0,K. Olynyk misses 2-pt layup from 2 ft,,89,75
381,4,8:28.0,,Defensive rebound by Team,89,75
382,4,8:13.0,,B. Griffin makes 2-pt layup from 1 ft,89,77
383,4,7:56.0,J. Johnson misses 3-pt jump shot from 23 ft,,89,77
384,4,7:52.0,,Defensive rebound by W. Johnson,89,77
