,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
393,4,4:35.0,J. Jackson makes 2-pt layup from 1 ft (assist by T. Ulis),,84,109
394,4,4:17.0,,B. Forbes misses 2-pt layup from 1 ft (block by D. Jones),84,109
395,4,4:14.0,Defensive rebound by A. Len,,84,109
396,4,4:08.0,A. Len makes 2-pt dunk at rim (assist by T. Ulis),,86,109
397,4,3:59.0,,Personal foul by D. Jones (drawn by B. Forbes),86,109
398,4,3:41.0,,B. Forbes misses 2-pt jump shot from 20 ft (block by D. Jones),86,109
399,4,3:41.0,,Offensive rebound by Team,86,109
400,4,3:41.0,,Turnover by Team (shot clock),86,109
401,4,3:30.0,Personal foul by D. Bertāns (drawn by A. Len),,86,109
402,4,3:30.0,A. Len misses free throw 1 of 2,,86,109
403,4,3:30.0,Offensive rebound by Team,,86,109
404,4,3:30.0,A. Len makes free throw 2 of 2,,87,109
405,4,3:10.0,,Turnover by D. Murray (lost ball; steal by J. Jackson),87,109
406,4,3:05.0,A. Len makes 2-pt layup from 2 ft (assist by J. Jackson),,89,109
407,4,3:05.0,Shooting foul by D. Bertāns (drawn by A. Len),,89,109
408,4,3:05.0,A. Len makes free throw 1 of 1,,90,109
409,4,2:53.0,,Shooting foul by T. Ulis (drawn by D. Murray),90,109
410,4,2:53.0,,D. Murray makes free throw 1 of 2,90,110
411,4,2:53.0,,D. Murray misses free throw 2 of 2,90,110
412,4,2:50.0,Defensive rebound by J. Dudley,,90,110
413,4,2:46.0,Turnover by J. Jackson (bad pass),,90,110
414,4,2:30.0,,B. Forbes misses 2-pt layup from 1 ft,90,110
415,4,2:27.0,Defensive rebound by A. Len,,90,110
416,4,2:13.0,Turnover by T. Ulis (lost ball; steal by D. Murray),,90,110
417,4,2:01.0,,D. Murray misses 2-pt jump shot from 18 ft,90,110
418,4,1:57.0,Defensive rebound by J. Dudley,,90,110
419,4,1:47.0,Turnover by J. Jackson (lost ball; steal by B. Paul),,90,110
420,4,1:40.0,,B. Forbes misses 3-pt jump shot from 26 ft,90,110
421,4,1:35.0,Defensive rebound by J. Jackson,,90,110
422,4,1:28.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by D. Jones),,93,110
423,4,1:15.0,,Turnover by D. Hilliard (traveling),93,110
424,4,1:03.0,D. Jones makes 2-pt dunk at rim (assist by J. Dudley),,95,110
425,4,0:46.0,,D. Murray misses 2-pt layup from 2 ft,95,110
426,4,0:43.0,Defensive rebound by J. Jackson,,95,110
427,4,0:42.0,Turnover by J. Jackson (bad pass),,95,110
428,4,0:25.0,,B. Forbes makes 2-pt jump shot from 18 ft,95,112
429,4,0:19.0,Offensive foul by A. Len (drawn by B. Paul),,95,112
430,4,0:19.0,Turnover by A. Len (offensive foul),,95,112
