,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
30,1,7:31.0,Offensive rebound by Team,,8,8
31,1,7:29.0,M. Morris misses 2-pt jump shot from 14 ft,,8,8
32,1,7:26.0,,Defensive rebound by O. Anunoby,8,8
33,1,7:19.0,,D. DeRozan makes 2-pt layup from 2 ft,8,10
34,1,7:11.0,O. Porter misses 2-pt jump shot from 18 ft,,8,10
35,1,7:09.0,,Defensive rebound by K. Lowry,8,10
36,1,7:03.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by K. Lowry),8,13
37,1,7:02.0,Washington full timeout,,8,13
38,1,6:50.0,J. Wall makes 2-pt jump shot from 12 ft,,10,13
39,1,6:37.0,,D. DeRozan misses 2-pt jump shot from 15 ft,10,13
40,1,6:34.0,Defensive rebound by M. Gortat,,10,13
41,1,6:17.0,Washington full timeout,,10,13
42,1,6:13.0,M. Morris misses 2-pt layup from 2 ft,,10,13
43,1,6:12.0,Offensive rebound by Team,,10,13
44,1,6:12.0,Turnover by Team (shot clock),,10,13
45,1,5:59.0,,K. Lowry misses 3-pt jump shot from 26 ft,10,13
46,1,5:59.0,Defensive rebound by M. Gortat,,10,13
47,1,5:35.0,J. Wall misses 2-pt jump shot from 6 ft,,10,13
48,1,5:30.0,Offensive rebound by M. Gortat,,10,13
49,1,5:30.0,M. Gortat misses 2-pt hook shot from 1 ft,,10,13
50,1,5:27.0,,Defensive rebound by K. Lowry,10,13
51,1,5:23.0,,K. Lowry misses 2-pt layup from 1 ft,10,13
52,1,5:21.0,Defensive rebound by M. Gortat,,10,13
53,1,5:18.0,J. Wall makes 2-pt layup from 1 ft,,12,13
54,1,5:18.0,Shooting foul by K. Lowry (drawn by J. Wall),,12,13
55,1,5:18.0,J. Wall makes free throw 1 of 1,,13,13
56,1,4:58.0,,Shooting foul by J. Wall (drawn by D. DeRozan),13,13
57,1,4:58.0,,D. DeRozan makes free throw 1 of 2,13,14
58,1,4:58.0,,D. DeRozan makes free throw 2 of 2,13,15
59,1,4:40.0,B. Beal misses 3-pt jump shot from 26 ft,,13,15
60,1,4:37.0,,Defensive rebound by J. Valančiūnas,13,15
61,1,4:28.0,,Shooting foul by O. Porter (drawn by D. DeRozan),13,15
62,1,4:28.0,,D. DeRozan makes free throw 1 of 2,13,16
63,1,4:28.0,K. Oubre enters the game for O. Porter,,13,16
64,1,4:28.0,,D. DeRozan makes free throw 2 of 2,13,17
65,1,4:06.0,B. Beal misses 2-pt jump shot from 16 ft,,13,17
66,1,4:03.0,Offensive rebound by M. Gortat,,13,17
67,1,4:01.0,B. Beal misses 3-pt jump shot from 24 ft,,13,17
68,1,3:59.0,,Defensive rebound by J. Valančiūnas,13,17
69,1,3:51.0,,O. Anunoby misses 3-pt jump shot from 23 ft,13,17
70,1,3:48.0,Defensive rebound by J. Wall,,13,17
71,1,3:40.0,J. Wall misses 3-pt jump shot from 25 ft,,13,17
72,1,3:39.0,,Defensive rebound by Team,13,17
73,1,3:39.0,M. Scott enters the game for M. Morris,,13,17
74,1,3:26.0,,D. DeRozan makes 2-pt layup from 2 ft,13,19
75,1,2:59.0,B. Beal makes 2-pt jump shot from 18 ft,,15,19
76,1,2:47.0,,J. Valančiūnas makes 2-pt layup at rim (assist by K. Lowry),15,21
77,1,2:26.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),,17,21
78,1,2:19.0,,Toronto full timeout,17,21
79,1,2:19.0,,D. Wright enters the game for O. Anunoby,17,21
80,1,2:19.0,,J. Poeltl enters the game for K. Lowry,17,21
81,1,2:19.0,,C. Miles enters the game for J. Valančiūnas,17,21
82,1,2:19.0,T. Lawson enters the game for B. Beal,,17,21
83,1,2:13.0,,D. DeRozan misses 2-pt jump shot from 10 ft,17,21
84,1,2:10.0,Defensive rebound by M. Scott,,17,21
85,1,2:02.0,M. Gortat makes 2-pt hook shot from 6 ft (assist by J. Wall),,19,21
86,1,1:44.0,,S. Ibaka makes 2-pt jump shot from 8 ft,19,23
87,1,1:23.0,M. Gortat misses 2-pt jump shot from 12 ft,,19,23
88,1,1:22.0,,Defensive rebound by Team,19,23
89,1,1:22.0,,P. Siakam enters the game for S. Ibaka,19,23
90,1,1:22.0,I. Mahinmi enters the game for M. Gortat,,19,23
91,1,0:59.0,,J. Poeltl misses 2-pt hook shot from 1 ft,19,23
92,1,0:57.0,Defensive rebound by J. Wall,,19,23
93,1,0:53.0,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Wall),,22,23
94,1,0:33.0,,D. DeRozan misses 2-pt jump shot from 23 ft,22,23
95,1,0:31.0,Defensive rebound by I. Mahinmi,,22,23
96,1,0:11.0,K. Oubre misses 3-pt jump shot from 25 ft,,22,23
97,1,0:08.0,Offensive rebound by I. Mahinmi,,22,23
98,1,0:00.0,J. Wall makes 2-pt jump shot from 20 ft,,24,23
99,2,11:45.0,,C. Miles misses 3-pt jump shot from 27 ft,24,23
100,2,11:40.0,Defensive rebound by T. Lawson,,24,23
101,2,11:18.0,I. Mahinmi makes 2-pt layup at rim (assist by T. Lawson),,26,23
102,2,11:05.0,,D. Wright makes 2-pt jump shot from 8 ft (assist by J. Poeltl),26,25
103,2,10:50.0,M. Scott makes 2-pt jump shot from 12 ft (assist by T. Satoranský),,28,25
104,2,10:33.0,,N. Powell misses 3-pt jump shot from 22 ft,28,25
105,2,10:29.0,Defensive rebound by I. Mahinmi,,28,25
106,2,10:25.0,T. Lawson makes 2-pt jump shot from 11 ft,,30,25
107,2,10:11.0,,D. Wright makes 2-pt layup from 1 ft,30,27
108,2,9:56.0,M. Scott misses 2-pt jump shot from 12 ft,,30,27
109,2,9:53.0,,Defensive rebound by P. Siakam,30,27
110,2,9:50.0,,Shooting foul by T. Satoranský (drawn by P. Siakam),30,27
111,2,9:50.0,,P. Siakam makes free throw 1 of 2,30,28
112,2,9:50.0,,P. Siakam makes free throw 2 of 2,30,29
113,2,9:39.0,T. Lawson misses 3-pt jump shot from 25 ft,,30,29
114,2,9:37.0,Offensive rebound by T. Satoranský,,30,29
115,2,9:35.0,Turnover by T. Satoranský (bad pass; steal by J. Poeltl),,30,29
116,2,9:28.0,,P. Siakam makes 2-pt layup from 1 ft (assist by N. Powell),30,31
117,2,9:09.0,K. Oubre misses 2-pt layup from 2 ft,,30,31
118,2,9:09.0,Offensive rebound by Team,,30,31
119,2,9:09.0,,Loose ball foul by N. Powell (drawn by M. Scott),30,31
120,2,9:02.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by T. Lawson),,33,31
121,2,8:49.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by P. Siakam),33,34
122,2,8:30.0,T. Satoranský misses 2-pt jump shot from 16 ft,,33,34
123,2,8:27.0,Offensive rebound by M. Scott,,33,34
124,2,8:26.0,K. Oubre misses 3-pt jump shot from 24 ft,,33,34
125,2,8:26.0,Offensive rebound by T. Satoranský,,33,34
126,2,8:20.0,T. Satoranský misses 2-pt layup at rim,,33,34
127,2,8:20.0,Offensive rebound by M. Scott,,33,34
128,2,8:20.0,M. Scott misses 2-pt layup at rim (block by C. Miles),,33,34
129,2,8:20.0,,Defensive rebound by Team,33,34
130,2,8:03.0,,C. Miles misses 3-pt jump shot from 26 ft,33,34
131,2,8:02.0,,Offensive rebound by Team,33,34
132,2,8:02.0,Loose ball foul by M. Scott (drawn by J. Poeltl),,33,34
133,2,8:02.0,B. Beal enters the game for T. Lawson,,33,34
134,2,8:02.0,O. Porter enters the game for M. Scott,,33,34
135,2,8:02.0,J. Wall enters the game for T. Satoranský,,33,34
136,2,7:50.0,,D. Wright misses 2-pt jump shot from 5 ft,33,34
137,2,7:50.0,Defensive rebound by Team,,33,34
138,2,7:26.0,K. Oubre misses 3-pt jump shot from 26 ft,,33,34
139,2,7:24.0,,Defensive rebound by C. Miles,33,34
140,2,7:18.0,,Turnover by D. Wright (bad pass; steal by I. Mahinmi),33,34
141,2,7:10.0,O. Porter misses 3-pt jump shot from 24 ft,,33,34
142,2,7:06.0,,Defensive rebound by J. Poeltl,33,34
143,2,7:02.0,,Toronto full timeout,33,34
144,2,7:02.0,,K. Lowry enters the game for N. Powell,33,34
145,2,6:58.0,,J. Poeltl makes 2-pt dunk at rim (assist by C. Miles),33,36
146,2,6:42.0,Turnover by J. Wall (bad pass),,33,36
147,2,6:42.0,,D. DeRozan enters the game for C. Miles,33,36
148,2,6:42.0,,J. Valančiūnas enters the game for J. Poeltl,33,36
149,2,6:27.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft,33,36
150,2,6:25.0,Defensive rebound by J. Wall,,33,36
151,2,6:19.0,Turnover by J. Wall (bad pass; steal by K. Lowry),,33,36
152,2,6:16.0,,D. DeRozan makes 2-pt dunk from 1 ft,33,38
153,2,5:49.0,Shooting foul by P. Siakam (drawn by K. Oubre),,33,38
154,2,5:49.0,K. Oubre makes free throw 1 of 2,,34,38
155,2,5:49.0,M. Gortat enters the game for I. Mahinmi,,34,38
156,2,5:49.0,K. Oubre makes free throw 2 of 2,,35,38
157,2,5:36.0,,D. Wright misses 2-pt hook shot from 3 ft,35,38
158,2,5:34.0,Defensive rebound by J. Wall,,35,38
159,2,5:28.0,M. Gortat misses 2-pt layup from 2 ft (block by J. Valančiūnas),,35,38
160,2,5:26.0,,Defensive rebound by J. Valančiūnas,35,38
161,2,5:20.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by P. Siakam),35,41
162,2,5:19.0,Washington full timeout,,35,41
163,2,5:19.0,M. Morris enters the game for K. Oubre,,35,41
164,2,5:00.0,Shooting block foul by K. Lowry (drawn by O. Porter),,35,41
165,2,5:00.0,O. Porter misses free throw 1 of 2,,35,41
166,2,5:00.0,Offensive rebound by Team,,35,41
167,2,5:00.0,O. Porter makes free throw 2 of 2,,36,41
168,2,4:40.0,,Shooting foul by M. Gortat (drawn by J. Valančiūnas),36,41
169,2,4:40.0,,J. Valančiūnas makes free throw 1 of 2,36,42
170,2,4:40.0,,S. Ibaka enters the game for P. Siakam,36,42
171,2,4:40.0,,O. Anunoby enters the game for D. Wright,36,42
172,2,4:40.0,,J. Valančiūnas makes free throw 2 of 2,36,43
173,2,4:31.0,O. Porter misses 2-pt jump shot from 17 ft,,36,43
174,2,4:28.0,,Defensive rebound by S. Ibaka,36,43
175,2,4:23.0,,K. Lowry misses 3-pt jump shot from 25 ft,36,43
176,2,4:22.0,Defensive rebound by O. Porter,,36,43
177,2,4:19.0,Shooting foul by O. Anunoby (drawn by J. Wall),,36,43
178,2,4:19.0,J. Wall makes free throw 1 of 2,,37,43
179,2,4:19.0,J. Wall misses free throw 2 of 2,,37,43
180,2,4:17.0,,Defensive rebound by O. Anunoby,37,43
181,2,4:05.0,,D. DeRozan misses 2-pt jump shot from 21 ft,37,43
182,2,4:02.0,Defensive rebound by B. Beal,,37,43
183,2,3:57.0,B. Beal makes 2-pt jump shot from 8 ft (assist by J. Wall),,39,43
184,2,3:34.0,,Turnover by S. Ibaka (out of bounds lost ball),39,43
185,2,3:15.0,B. Beal misses 2-pt jump shot from 14 ft,,39,43
186,2,3:11.0,Offensive rebound by M. Morris,,39,43
187,2,3:11.0,M. Morris misses 2-pt layup at rim,,39,43
188,2,3:10.0,,Defensive rebound by J. Valančiūnas,39,43
189,2,3:04.0,Offensive charge foul by O. Anunoby (drawn by M. Gortat),,39,43
190,2,3:04.0,,Turnover by O. Anunoby (offensive foul),39,43
191,2,2:40.0,Turnover by J. Wall (out of bounds lost ball),,39,43
192,2,2:25.0,,Turnover by K. Lowry (bad pass; steal by M. Morris),39,43
193,2,2:21.0,Shooting foul by S. Ibaka (drawn by B. Beal),,39,43
194,2,2:21.0,B. Beal misses free throw 1 of 2,,39,43
195,2,2:21.0,Offensive rebound by Team,,39,43
196,2,2:21.0,,D. Wright enters the game for O. Anunoby,39,43
197,2,2:21.0,,Toronto full timeout,39,43
198,2,2:21.0,B. Beal makes free throw 2 of 2,,40,43
199,2,2:04.0,,S. Ibaka misses 2-pt jump shot from 10 ft,40,43
200,2,2:02.0,Defensive rebound by O. Porter,,40,43
201,2,1:58.0,J. Wall misses 2-pt layup from 2 ft,,40,43
202,2,1:56.0,,Defensive rebound by D. Wright,40,43
203,2,1:40.0,,D. DeRozan makes 2-pt jump shot from 10 ft,40,45
204,2,1:18.0,Personal foul by D. DeRozan (drawn by J. Wall),,40,45
205,2,1:18.0,J. Wall makes free throw 1 of 2,,41,45
206,2,1:18.0,J. Wall makes free throw 2 of 2,,42,45
207,2,1:05.0,,S. Ibaka misses 3-pt jump shot from 25 ft,42,45
208,2,1:02.0,Defensive rebound by M. Morris,,42,45
209,2,0:48.0,O. Porter makes 2-pt jump shot from 12 ft (assist by B. Beal),,44,45
210,2,0:32.0,,D. DeRozan makes 3-pt jump shot from 27 ft,44,48
211,2,0:10.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,47,48
212,2,0:05.0,,Personal foul by J. Wall (drawn by D. DeRozan),47,48
213,2,0:05.0,,C. Miles enters the game for S. Ibaka,47,48
214,2,0:05.0,T. Satoranský enters the game for J. Wall,,47,48
215,2,0:01.0,,D. DeRozan misses 2-pt jump shot from 21 ft,47,48
216,2,0:01.0,,Offensive rebound by Team,47,48
217,3,11:51.0,,D. DeRozan makes 2-pt jump shot from 17 ft (assist by K. Lowry),47,50
218,3,11:38.0,Personal foul by S. Ibaka (drawn by M. Morris),,47,50
219,3,11:25.0,J. Wall misses 2-pt jump shot from 18 ft,,47,50
220,3,11:24.0,Offensive rebound by Team,,47,50
221,3,11:24.0,Turnover by Team (shot clock),,47,50
222,3,11:13.0,,D. DeRozan makes 2-pt jump shot from 7 ft (assist by K. Lowry),47,52
223,3,10:54.0,B. Beal misses 2-pt jump shot from 18 ft,,47,52
224,3,10:51.0,,Defensive rebound by O. Anunoby,47,52
225,3,10:37.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,47,52
226,3,10:35.0,Defensive rebound by M. Morris,,47,52
227,3,10:32.0,Turnover by J. Wall (bad pass),,47,52
228,3,10:19.0,,D. DeRozan misses 3-pt jump shot from 25 ft,47,52
229,3,10:17.0,Defensive rebound by B. Beal,,47,52
230,3,10:12.0,B. Beal makes 2-pt jump shot from 19 ft,,49,52
231,3,9:54.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by S. Ibaka),49,55
232,3,9:31.0,B. Beal makes 2-pt jump shot from 1 ft,,51,55
233,3,9:18.0,,D. DeRozan makes 2-pt jump shot from 5 ft (assist by K. Lowry),51,57
234,3,9:08.0,Turnover by J. Wall (bad pass; steal by K. Lowry),,51,57
235,3,9:04.0,,K. Lowry misses 2-pt layup from 1 ft (block by J. Wall),51,57
236,3,9:00.0,Defensive rebound by J. Wall,,51,57
237,3,8:57.0,Shooting foul by S. Ibaka (drawn by M. Gortat),,51,57
238,3,8:57.0,M. Gortat makes free throw 1 of 2,,52,57
239,3,8:57.0,M. Gortat makes free throw 2 of 2,,53,57
240,3,8:43.0,,Turnover by D. DeRozan (bad pass; steal by B. Beal),53,57
241,3,8:39.0,B. Beal makes 3-pt jump shot from 26 ft,,56,57
242,3,8:21.0,,J. Valančiūnas makes 2-pt jump shot from 4 ft (assist by K. Lowry),56,59
243,3,8:12.0,B. Beal misses 2-pt jump shot from 16 ft,,56,59
244,3,8:09.0,,Defensive rebound by D. DeRozan,56,59
245,3,7:52.0,,O. Anunoby misses 3-pt jump shot from 26 ft,56,59
246,3,7:50.0,Defensive rebound by M. Morris,,56,59
247,3,7:39.0,J. Wall makes 2-pt jump shot from 18 ft,,58,59
248,3,7:31.0,,Toronto full timeout,58,59
249,3,7:25.0,,K. Lowry makes 2-pt jump shot from 11 ft (assist by J. Valančiūnas),58,61
250,3,7:05.0,Shooting foul by J. Valančiūnas (drawn by J. Wall),,58,61
251,3,7:05.0,J. Wall makes free throw 1 of 2,,59,61
252,3,7:05.0,J. Wall makes free throw 2 of 2,,60,61
253,3,6:53.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by J. Wall),60,61
254,3,6:50.0,Defensive rebound by M. Morris,,60,61
255,3,6:44.0,O. Porter makes 2-pt jump shot from 21 ft (assist by J. Wall),,62,61
256,3,6:32.0,,K. Lowry makes 3-pt jump shot from 28 ft (assist by J. Valančiūnas),62,64
257,3,6:03.0,O. Porter misses 3-pt jump shot from 25 ft,,62,64
258,3,5:59.0,Offensive rebound by M. Morris,,62,64
259,3,5:58.0,Turnover by B. Beal (out of bounds lost ball),,62,64
260,3,5:45.0,,D. DeRozan misses 2-pt jump shot from 16 ft,62,64
261,3,5:41.0,Defensive rebound by M. Gortat,,62,64
262,3,5:31.0,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Wall),,64,64
263,3,5:16.0,,Turnover by D. DeRozan (lost ball; steal by O. Porter),64,64
264,3,5:13.0,B. Beal makes 2-pt dunk at rim (assist by O. Porter),,66,64
265,3,4:55.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),66,67
266,3,4:40.0,J. Wall makes 2-pt jump shot from 13 ft,,68,67
267,3,4:34.0,,Shooting foul by M. Morris (drawn by S. Ibaka),68,67
268,3,4:34.0,,S. Ibaka makes free throw 1 of 2,68,68
269,3,4:34.0,,J. Poeltl enters the game for J. Valančiūnas,68,68
270,3,4:34.0,K. Oubre enters the game for M. Gortat,,68,68
271,3,4:34.0,M. Scott enters the game for O. Porter,,68,68
272,3,4:34.0,,S. Ibaka misses free throw 2 of 2,68,68
273,3,4:32.0,Defensive rebound by M. Scott,,68,68
274,3,4:18.0,Shooting foul by J. Poeltl (drawn by M. Morris),,68,68
275,3,4:18.0,M. Morris makes free throw 1 of 2,,69,68
276,3,4:18.0,,C. Miles enters the game for S. Ibaka,69,68
277,3,4:18.0,M. Morris makes free throw 2 of 2,,70,68
278,3,4:04.0,,Shooting foul by J. Wall (drawn by J. Poeltl),70,68
279,3,4:04.0,,J. Poeltl makes free throw 1 of 2,70,69
280,3,4:04.0,,J. Poeltl misses free throw 2 of 2,70,69
281,3,4:02.0,Defensive rebound by M. Morris,,70,69
282,3,3:41.0,M. Morris misses 3-pt jump shot from 26 ft,,70,69
283,3,3:40.0,,Defensive rebound by Team,70,69
284,3,3:40.0,T. Lawson enters the game for B. Beal,,70,69
285,3,3:23.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Lowry),70,72
286,3,3:09.0,J. Wall makes 2-pt jump shot from 16 ft,,72,72
287,3,2:53.0,,K. Lowry misses 3-pt jump shot from 26 ft,72,72
288,3,2:50.0,Defensive rebound by J. Wall,,72,72
289,3,2:37.0,M. Scott makes 2-pt jump shot from 12 ft (assist by T. Lawson),,74,72
290,3,2:25.0,,Turnover by D. DeRozan (traveling),74,72
291,3,2:25.0,Washington full timeout,,74,72
292,3,2:25.0,,N. Powell enters the game for O. Anunoby,74,72
293,3,2:25.0,,D. Wright enters the game for K. Lowry,74,72
294,3,2:12.0,Turnover by M. Morris (traveling),,74,72
295,3,1:54.0,,D. DeRozan misses 2-pt layup from 2 ft,74,72
296,3,1:50.0,,Offensive rebound by J. Poeltl,74,72
297,3,1:50.0,,J. Poeltl makes 2-pt layup at rim,74,74
298,3,1:43.0,M. Morris misses 3-pt jump shot from 26 ft,,74,74
299,3,1:40.0,,Defensive rebound by D. Wright,74,74
300,3,1:34.0,,C. Miles misses 3-pt jump shot from 26 ft,74,74
301,3,1:32.0,,Offensive rebound by Team,74,74
302,3,1:32.0,M. Gortat enters the game for M. Morris,,74,74
303,3,1:12.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by J. Poeltl),74,77
304,3,0:50.0,Personal foul by N. Powell (drawn by K. Oubre),,74,77
305,3,0:50.0,K. Oubre makes free throw 1 of 2,,75,77
306,3,0:50.0,K. Oubre makes free throw 2 of 2,,76,77
307,3,0:30.0,,Shooting foul by K. Oubre (drawn by D. DeRozan),76,77
308,3,0:30.0,,D. DeRozan makes free throw 1 of 2,76,78
309,3,0:30.0,,P. Siakam enters the game for C. Miles,76,78
310,3,0:30.0,,D. DeRozan misses free throw 2 of 2,76,78
311,3,0:29.0,Defensive rebound by M. Gortat,,76,78
312,3,0:10.0,J. Wall makes 2-pt layup from 2 ft,,78,78
313,3,0:03.0,,Personal foul by K. Oubre (drawn by J. Poeltl),78,78
314,3,0:03.0,,J. Poeltl misses free throw 1 of 2,78,78
315,3,0:03.0,,Offensive rebound by Team,78,78
316,3,0:03.0,,J. Poeltl makes free throw 2 of 2,78,79
317,3,0:00.0,J. Wall misses 3-pt jump shot from 42 ft,,78,79
318,3,0:00.0,Offensive rebound by Team,,78,79
319,4,11:49.0,Personal foul by P. Siakam (drawn by J. Wall),,78,79
320,4,11:38.0,T. Lawson makes 2-pt jump shot from 15 ft (assist by J. Wall),,80,79
321,4,11:19.0,,Shooting foul by M. Gortat (drawn by J. Poeltl),80,79
322,4,11:19.0,,J. Poeltl misses free throw 1 of 2,80,79
323,4,11:19.0,,Offensive rebound by Team,80,79
324,4,11:19.0,,K. Lowry enters the game for N. Powell,80,79
325,4,11:19.0,,J. Poeltl makes free throw 2 of 2,80,80
326,4,11:03.0,J. Wall makes 2-pt jump shot from 21 ft,,82,80
327,4,10:38.0,,D. Wright misses 2-pt hook shot from 5 ft,82,80
328,4,10:35.0,Defensive rebound by M. Gortat,,82,80
329,4,10:31.0,J. Wall misses 2-pt jump shot from 18 ft,,82,80
330,4,10:28.0,Offensive rebound by M. Gortat,,82,80
331,4,10:14.0,T. Lawson misses 2-pt jump shot from 21 ft (block by D. Wright),,82,80
332,4,10:14.0,Offensive rebound by Team,,82,80
333,4,10:14.0,Turnover by Team (shot clock),,82,80
334,4,10:14.0,B. Beal enters the game for M. Scott,,82,80
335,4,9:55.0,,D. Wright misses 2-pt layup from 2 ft,82,80
336,4,9:55.0,Defensive rebound by Team,,82,80
337,4,9:42.0,J. Wall makes 2-pt jump shot from 8 ft,,84,80
338,4,9:26.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by C. Miles),84,82
339,4,9:19.0,Turnover by B. Beal (lost ball; steal by D. Wright),,84,82
340,4,9:02.0,,P. Siakam misses 2-pt layup from 2 ft,84,82
341,4,8:58.0,,Offensive rebound by J. Poeltl,84,82
342,4,8:58.0,,J. Poeltl misses 2-pt layup at rim,84,82
343,4,8:57.0,Defensive rebound by J. Wall,,84,82
344,4,8:55.0,K. Oubre misses 3-pt jump shot from 22 ft,,84,82
345,4,8:52.0,Offensive rebound by T. Lawson,,84,82
346,4,8:52.0,K. Oubre makes 2-pt dunk from 1 ft (assist by T. Lawson),,86,82
347,4,8:52.0,Shooting foul by P. Siakam (drawn by K. Oubre),,86,82
348,4,8:52.0,,Toronto full timeout,86,82
349,4,8:52.0,,D. DeRozan enters the game for J. Poeltl,86,82
350,4,8:52.0,,J. Valančiūnas enters the game for P. Siakam,86,82
351,4,8:52.0,K. Oubre makes free throw 1 of 1,,87,82
352,4,8:42.0,,Shooting foul by M. Gortat (drawn by C. Miles),87,82
353,4,8:42.0,,C. Miles makes free throw 1 of 2,87,83
354,4,8:42.0,,C. Miles makes free throw 2 of 2,87,84
355,4,8:35.0,Personal block foul by D. DeRozan (drawn by T. Lawson),,87,84
356,4,8:27.0,B. Beal misses 3-pt jump shot from 27 ft,,87,84
357,4,8:23.0,,Defensive rebound by J. Valančiūnas,87,84
358,4,8:17.0,,Turnover by D. DeRozan (lost ball; steal by K. Oubre),87,84
359,4,8:06.0,Turnover by J. Wall (lost ball; steal by D. Wright),,87,84
360,4,8:01.0,,D. Wright makes 2-pt layup from 1 ft,87,86
361,4,7:41.0,B. Beal misses 2-pt jump shot from 15 ft,,87,86
362,4,7:39.0,,Defensive rebound by J. Valančiūnas,87,86
363,4,7:31.0,,K. Lowry makes 2-pt layup from 1 ft,87,88
364,4,7:31.0,Washington full timeout,,87,88
365,4,7:31.0,O. Porter enters the game for T. Lawson,,87,88
366,4,7:22.0,B. Beal misses 2-pt layup from 5 ft,,87,88
367,4,7:20.0,,Defensive rebound by J. Valančiūnas,87,88
368,4,7:09.0,,C. Miles misses 3-pt jump shot from 26 ft,87,88
369,4,7:07.0,Defensive rebound by K. Oubre,,87,88
370,4,6:52.0,Turnover by J. Wall (lost ball; steal by J. Valančiūnas),,87,88
371,4,6:48.0,,D. DeRozan makes 2-pt dunk at rim (assist by D. Wright),87,90
372,4,6:28.0,M. Gortat makes 2-pt hook shot from 3 ft (assist by J. Wall),,89,90
373,4,6:12.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),89,92
374,4,5:52.0,K. Oubre misses 3-pt jump shot from 26 ft,,89,92
375,4,5:50.0,,Defensive rebound by D. Wright,89,92
376,4,5:37.0,,J. Valančiūnas misses 2-pt layup from 1 ft (block by M. Gortat),89,92
377,4,5:34.0,,Offensive rebound by J. Valančiūnas,89,92
378,4,5:33.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft,89,92
379,4,5:33.0,Defensive rebound by O. Porter,,89,92
380,4,5:19.0,Turnover by O. Porter (lost ball; steal by K. Lowry),,89,92
381,4,5:06.0,,D. DeRozan misses 2-pt jump shot from 12 ft,89,92
382,4,5:03.0,Defensive rebound by M. Gortat,,89,92
383,4,5:01.0,Shooting block foul by C. Miles (drawn by K. Oubre),,89,92
