,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
154,2,7:35.0,F. Kaminsky makes 2-pt layup from 3 ft (assist by M. Monk),,28,49
155,2,7:12.0,,D. Carroll misses 3-pt jump shot from 25 ft,28,49
156,2,7:10.0,Defensive rebound by W. Hernangómez,,28,49
157,2,7:03.0,T. Graham makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),,30,49
158,2,6:51.0,,Offensive foul by J. Allen (drawn by M. Monk),30,49
159,2,6:51.0,,Turnover by J. Allen (offensive foul),30,49
160,2,6:51.0,,D. Russell enters the game for S. Dinwiddie,30,49
161,2,6:51.0,,R. Hollis-Jefferson enters the game for D. Carroll,30,49
162,2,6:51.0,K. Walker enters the game for M. Monk,,30,49
163,2,6:38.0,K. Walker misses 2-pt layup from 4 ft (block by J. Allen),,30,49
164,2,6:35.0,Offensive rebound by K. Walker,,30,49
165,2,6:33.0,K. Walker misses 2-pt jump shot from 18 ft,,30,49
166,2,6:30.0,,Defensive rebound by J. Harris,30,49
167,2,6:15.0,,D. Russell makes 2-pt jump shot from 8 ft,30,51
168,2,6:02.0,K. Walker makes 2-pt jump shot from 14 ft,,32,51
169,2,5:43.0,,C. LeVert misses 2-pt layup from 2 ft,32,51
170,2,5:43.0,Defensive rebound by W. Hernangómez,,32,51
171,2,5:43.0,Personal foul by C. LeVert (drawn by W. Hernangómez),,32,51
172,2,5:43.0,,A. Crabbe enters the game for J. Harris,32,51
173,2,5:43.0,J. Lamb enters the game for T. Graham,,32,51
174,2,5:43.0,M. Williams enters the game for W. Hernangómez,,32,51
175,2,5:43.0,D. Howard enters the game for F. Kaminsky,,32,51
176,2,5:29.0,Turnover by D. Howard (lost ball; steal by R. Hollis-Jefferson),,32,51
177,2,5:19.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),32,53
178,2,5:01.0,J. Lamb makes 2-pt jump shot from 16 ft,,34,53
179,2,4:45.0,,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,34,53
180,2,4:43.0,Defensive rebound by K. Walker,,34,53
181,2,4:33.0,K. Walker misses 3-pt jump shot from 26 ft,,34,53
182,2,4:30.0,,Defensive rebound by A. Crabbe,34,53
183,2,4:25.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,34,53
184,2,4:25.0,Defensive rebound by Team,,34,53
185,2,4:25.0,,Brooklyn full timeout,34,53
186,2,4:25.0,,S. Dinwiddie enters the game for C. LeVert,34,53
187,2,4:25.0,,Q. Acy enters the game for J. Allen,34,53
188,2,4:25.0,M. Kidd-Gilchrist enters the game for D. Bacon,,34,53
189,2,4:18.0,M. Williams misses 3-pt jump shot from 24 ft,,34,53
190,2,4:13.0,Offensive rebound by M. Kidd-Gilchrist,,34,53
191,2,4:10.0,M. Williams misses 3-pt jump shot from 22 ft,,34,53
192,2,4:07.0,,Defensive rebound by D. Russell,34,53
193,2,3:58.0,,D. Russell misses 2-pt jump shot from 8 ft,34,53
194,2,3:56.0,Defensive rebound by D. Howard,,34,53
195,2,3:51.0,K. Walker misses 2-pt layup from 4 ft,,34,53
196,2,3:48.0,,Defensive rebound by D. Russell,34,53
197,2,3:43.0,,D. Russell misses 2-pt jump shot from 7 ft,34,53
198,2,3:43.0,Defensive rebound by D. Howard,,34,53
199,2,3:35.0,Personal foul by A. Crabbe (drawn by J. Lamb),,34,53
200,2,3:30.0,Turnover by D. Howard (turnover),,34,53
201,2,3:13.0,,D. Russell misses 3-pt jump shot from 23 ft,34,53
202,2,3:10.0,Defensive rebound by J. Lamb,,34,53
203,2,2:57.0,Shooting foul by A. Crabbe (drawn by M. Kidd-Gilchrist),,34,53
204,2,2:57.0,M. Kidd-Gilchrist makes free throw 1 of 2,,35,53
205,2,2:57.0,M. Kidd-Gilchrist misses free throw 2 of 2,,35,53
206,2,2:55.0,,Defensive rebound by A. Crabbe,35,53
207,2,2:41.0,,Turnover by D. Russell (bad pass),35,53
208,2,2:28.0,J. Lamb makes 2-pt jump shot from 12 ft (assist by K. Walker),,37,53
209,2,2:13.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by D. Russell),37,56
210,2,2:03.0,Personal foul by S. Dinwiddie (drawn by J. Lamb),,37,56
211,2,1:57.0,J. Lamb makes 2-pt jump shot from 19 ft,,39,56
212,2,1:47.0,,S. Dinwiddie misses 2-pt layup from 4 ft,39,56
213,2,1:45.0,Defensive rebound by J. Lamb,,39,56
214,2,1:37.0,M. Williams misses 2-pt jump shot from 9 ft,,39,56
215,2,1:36.0,,Defensive rebound by A. Crabbe,39,56
216,2,1:33.0,Offensive charge foul by R. Hollis-Jefferson (drawn by K. Walker),,39,56
217,2,1:33.0,,Turnover by R. Hollis-Jefferson (offensive foul),39,56
218,2,1:09.0,K. Walker misses 2-pt layup from 4 ft,,39,56
219,2,1:08.0,Offensive rebound by M. Kidd-Gilchrist,,39,56
220,2,1:07.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by Q. Acy),,39,56
221,2,1:06.0,Offensive rebound by D. Howard,,39,56
222,2,1:05.0,D. Howard misses 2-pt layup from 1 ft (block by Q. Acy),,39,56
223,2,1:03.0,,Defensive rebound by D. Russell,39,56
224,2,1:00.0,,D. Russell misses 2-pt layup from 3 ft,39,56
225,2,0:59.0,,Offensive rebound by R. Hollis-Jefferson,39,56
226,2,0:59.0,,R. Hollis-Jefferson makes 2-pt layup at rim,39,58
227,2,0:44.0,M. Williams misses 3-pt jump shot from 25 ft,,39,58
228,2,0:44.0,,Defensive rebound by S. Dinwiddie,39,58
229,2,0:33.0,,Shooting foul by J. Lamb (drawn by S. Dinwiddie),39,58
230,2,0:33.0,,S. Dinwiddie makes free throw 1 of 2,39,59
231,2,0:33.0,,C. LeVert enters the game for A. Crabbe,39,59
232,2,0:33.0,D. Bacon enters the game for J. Lamb,,39,59
233,2,0:33.0,,S. Dinwiddie makes free throw 2 of 2,39,60
234,2,0:15.0,Personal foul by C. LeVert (drawn by K. Walker),,39,60
235,2,0:15.0,K. Walker makes free throw 1 of 2,,40,60
236,2,0:15.0,,D. Carroll enters the game for R. Hollis-Jefferson,40,60
237,2,0:15.0,,A. Crabbe enters the game for C. LeVert,40,60
238,2,0:15.0,K. Walker makes free throw 2 of 2,,41,60
239,2,0:04.0,,D. Russell makes 2-pt layup from 3 ft,41,62
240,2,0:01.0,Shooting foul by D. Carroll (drawn by K. Walker),,41,62
241,2,0:01.0,K. Walker makes free throw 1 of 2,,42,62
242,2,0:01.0,K. Walker makes free throw 2 of 2,,43,62
243,3,11:53.0,K. Walker misses 2-pt jump shot from 17 ft,,43,62
244,3,11:51.0,Offensive rebound by D. Howard,,43,62
245,3,11:50.0,D. Howard makes 2-pt layup from 1 ft,,45,62
246,3,11:31.0,,Offensive foul by R. Hollis-Jefferson (drawn by K. Walker),45,62
247,3,11:31.0,,Turnover by R. Hollis-Jefferson (offensive foul),45,62
248,3,11:22.0,K. Walker misses 2-pt jump shot from 20 ft,,45,62
249,3,11:21.0,Offensive rebound by D. Howard,,45,62
250,3,11:21.0,D. Howard makes 2-pt layup at rim,,47,62
251,3,11:21.0,Shooting foul by J. Allen (drawn by D. Howard),,47,62
252,3,11:21.0,D. Howard misses free throw 1 of 1,,47,62
253,3,11:21.0,,Defensive rebound by J. Allen,47,62
254,3,11:02.0,,D. Russell misses 3-pt jump shot from 26 ft,47,62
255,3,10:57.0,Defensive rebound by M. Kidd-Gilchrist,,47,62
256,3,10:48.0,D. Howard misses 2-pt layup from 2 ft (block by J. Allen),,47,62
257,3,10:48.0,Offensive rebound by Team,,47,62
258,3,10:48.0,,Q. Acy enters the game for J. Allen,47,62
259,3,10:48.0,Technical foul by D. Howard,,47,62
260,3,10:48.0,,A. Crabbe makes technical free throw,47,63
261,3,10:37.0,J. Lamb misses 2-pt jump shot from 6 ft,,47,63
262,3,10:33.0,Offensive rebound by D. Howard,,47,63
263,3,10:33.0,D. Howard misses 2-pt layup at rim,,47,63
264,3,10:32.0,,Defensive rebound by Q. Acy,47,63
265,3,10:13.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Russell),47,66
266,3,9:59.0,K. Walker misses 2-pt layup from 5 ft,,47,66
267,3,9:56.0,Offensive rebound by K. Walker,,47,66
268,3,9:56.0,K. Walker misses 2-pt layup at rim,,47,66
269,3,9:55.0,,Defensive rebound by Q. Acy,47,66
270,3,9:49.0,,D. Carroll misses 2-pt jump shot from 12 ft,47,66
271,3,9:46.0,Defensive rebound by M. Williams,,47,66
272,3,9:39.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by D. Russell),,47,66
273,3,9:38.0,Offensive rebound by M. Kidd-Gilchrist,,47,66
274,3,9:38.0,Shooting foul by D. Carroll (drawn by M. Kidd-Gilchrist),,47,66
275,3,9:38.0,M. Kidd-Gilchrist makes free throw 1 of 2,,48,66
276,3,9:38.0,M. Kidd-Gilchrist makes free throw 2 of 2,,49,66
277,3,9:29.0,,A. Crabbe misses 3-pt jump shot from 24 ft,49,66
278,3,9:27.0,Defensive rebound by J. Lamb,,49,66
279,3,9:21.0,D. Howard makes 2-pt hook shot from 2 ft (assist by J. Lamb),,51,66
280,3,9:21.0,Shooting foul by Q. Acy (drawn by D. Howard),,51,66
281,3,9:21.0,D. Howard makes free throw 1 of 1,,52,66
282,3,9:08.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by D. Carroll),52,69
283,3,8:48.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by D. Howard),,55,69
284,3,8:32.0,,D. Russell makes 2-pt jump shot from 15 ft,55,71
285,3,8:16.0,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,,55,71
286,3,8:14.0,,Defensive rebound by A. Crabbe,55,71
287,3,8:07.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by Q. Acy),55,74
288,3,8:06.0,Charlotte full timeout,,55,74
289,3,7:59.0,J. Lamb makes 2-pt jump shot from 15 ft,,57,74
290,3,7:43.0,,Personal foul by D. Howard (drawn by D. Russell),57,74
291,3,7:39.0,,Personal foul by J. Lamb (drawn by D. Carroll),57,74
292,3,7:34.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Russell),57,77
293,3,7:18.0,J. Lamb misses 2-pt jump shot from 13 ft,,57,77
294,3,7:16.0,Offensive rebound by D. Howard,,57,77
295,3,7:15.0,D. Howard makes 2-pt dunk at rim,,59,77
296,3,6:56.0,,D. Russell misses 3-pt jump shot from 25 ft,59,77
297,3,6:56.0,Defensive rebound by K. Walker,,59,77
298,3,6:52.0,Personal foul by Q. Acy (drawn by D. Howard),,59,77
299,3,6:49.0,Offensive foul by D. Howard (drawn by D. Carroll),,59,77
300,3,6:49.0,Turnover by D. Howard (offensive foul),,59,77
301,3,6:36.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Russell),59,80
302,3,6:17.0,K. Walker misses 2-pt jump shot from 12 ft (block by A. Crabbe),,59,80
303,3,6:14.0,,Defensive rebound by R. Hollis-Jefferson,59,80
304,3,6:13.0,,D. Carroll makes 2-pt layup from 6 ft (assist by R. Hollis-Jefferson),59,82
305,3,6:13.0,,Shooting foul by M. Kidd-Gilchrist (drawn by D. Carroll),59,82
306,3,6:13.0,,D. Carroll misses free throw 1 of 1,59,82
307,3,6:13.0,Defensive rebound by D. Howard,,59,82
308,3,5:57.0,K. Walker misses 3-pt jump shot from 28 ft,,59,82
309,3,5:52.0,Offensive rebound by D. Howard,,59,82
310,3,5:47.0,Turnover by J. Lamb (bad pass; steal by R. Hollis-Jefferson),,59,82
311,3,5:35.0,,Q. Acy misses 3-pt jump shot from 26 ft,59,82
312,3,5:33.0,,Offensive rebound by Q. Acy,59,82
313,3,5:30.0,,Turnover by D. Carroll (step out of bounds),59,82
314,3,5:30.0,,S. Dinwiddie enters the game for D. Carroll,59,82
315,3,5:16.0,K. Walker misses 2-pt jump shot from 11 ft,,59,82
316,3,5:15.0,Offensive rebound by D. Howard,,59,82
317,3,5:15.0,D. Howard makes 2-pt layup at rim,,61,82
318,3,5:15.0,Shooting foul by Q. Acy (drawn by D. Howard),,61,82
319,3,5:15.0,,J. Harris enters the game for D. Russell,61,82
320,3,5:15.0,,C. LeVert enters the game for Q. Acy,61,82
321,3,5:15.0,,J. Allen enters the game for A. Crabbe,61,82
322,3,5:15.0,D. Howard makes free throw 1 of 1,,62,82
323,3,5:02.0,,J. Harris misses 2-pt layup from 5 ft,62,82
324,3,5:00.0,Defensive rebound by D. Howard,,62,82
325,3,4:53.0,J. Lamb misses 2-pt jump shot from 15 ft,,62,82
326,3,4:51.0,,Defensive rebound by J. Harris,62,82
327,3,4:43.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,62,82
328,3,4:41.0,Defensive rebound by D. Howard,,62,82
329,3,4:28.0,Shooting foul by C. LeVert (drawn by M. Kidd-Gilchrist),,62,82
330,3,4:28.0,M. Kidd-Gilchrist makes free throw 1 of 2,,63,82
331,3,4:28.0,M. Kidd-Gilchrist makes free throw 2 of 2,,64,82
332,3,4:14.0,,R. Hollis-Jefferson misses 2-pt jump shot from 18 ft,64,82
333,3,4:11.0,Defensive rebound by D. Howard,,64,82
334,3,4:04.0,D. Howard misses 2-pt layup from 2 ft (block by J. Allen),,64,82
335,3,4:04.0,Offensive rebound by Team,,64,82
336,3,3:56.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Howard),,64,82
337,3,3:56.0,D. Howard makes free throw 1 of 2,,65,82
338,3,3:56.0,D. Bacon enters the game for M. Williams,,65,82
339,3,3:56.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,65,82
340,3,3:56.0,D. Howard makes free throw 2 of 2,,66,82
341,3,3:32.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Harris),66,85
342,3,3:20.0,K. Walker misses 2-pt layup from 2 ft,,66,85
343,3,3:18.0,Offensive rebound by D. Howard,,66,85
344,3,3:18.0,D. Howard makes 2-pt dunk at rim,,68,85
345,3,2:53.0,,Shooting foul by D. Howard (drawn by R. Hollis-Jefferson),68,85
346,3,2:53.0,,Brooklyn full timeout,68,85
347,3,2:53.0,M. Monk enters the game for K. Walker,,68,85
348,3,2:53.0,,R. Hollis-Jefferson makes free throw 1 of 2,68,86
349,3,2:53.0,,R. Hollis-Jefferson misses free throw 2 of 2,68,86
350,3,2:51.0,Defensive rebound by F. Kaminsky,,68,86
351,3,2:38.0,D. Howard makes 2-pt dunk from 2 ft (assist by M. Monk),,70,86
352,3,2:22.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,70,86
353,3,2:20.0,Defensive rebound by J. Lamb,,70,86
354,3,2:18.0,Personal foul by R. Hollis-Jefferson (drawn by D. Howard),,70,86
355,3,2:18.0,D. Howard misses free throw 1 of 2,,70,86
356,3,2:18.0,Offensive rebound by Team,,70,86
357,3,2:18.0,,D. Carroll enters the game for R. Hollis-Jefferson,70,86
358,3,2:18.0,D. Howard makes free throw 2 of 2,,71,86
359,3,2:01.0,,Shooting foul by F. Kaminsky (drawn by D. Carroll),71,86
360,3,2:01.0,,D. Carroll misses free throw 1 of 2,71,86
361,3,2:01.0,,Offensive rebound by Team,71,86
362,3,2:01.0,,D. Carroll misses free throw 2 of 2,71,86
363,3,1:59.0,Defensive rebound by D. Bacon,,71,86
364,3,1:45.0,M. Monk misses 2-pt layup from 3 ft,,71,86
365,3,1:43.0,,Defensive rebound by C. LeVert,71,86
366,3,1:38.0,,Personal foul by F. Kaminsky (drawn by D. Carroll),71,86
367,3,1:38.0,,D. Carroll misses free throw 1 of 2,71,86
368,3,1:38.0,,Offensive rebound by Team,71,86
369,3,1:38.0,,D. Carroll makes free throw 2 of 2,71,87
370,3,1:19.0,J. Lamb misses 3-pt jump shot from 23 ft,,71,87
371,3,1:17.0,,Defensive rebound by J. Harris,71,87
372,3,1:12.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,71,87
373,3,1:08.0,,Offensive rebound by S. Dinwiddie,71,87
374,3,1:07.0,,C. LeVert misses 3-pt jump shot from 24 ft,71,87
375,3,1:07.0,Defensive rebound by D. Howard,,71,87
376,3,0:52.0,F. Kaminsky misses 2-pt jump shot from 19 ft,,71,87
377,3,0:48.0,Offensive rebound by J. Lamb,,71,87
378,3,0:48.0,J. Lamb makes 2-pt layup at rim,,73,87
