,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
54,1,4:37.0,Personal foul by D. Collison (drawn by K. Dunn),,18,12
55,1,4:37.0,,C. Joseph enters the game for B. Bogdanović,18,12
56,1,4:32.0,K. Dunn misses 2-pt dunk from 1 ft (block by M. Turner),,18,12
57,1,4:30.0,,Defensive rebound by T. Young,18,12
58,1,4:23.0,,Shooting foul by D. Valentine (drawn by M. Turner),18,12
59,1,4:23.0,,M. Turner makes free throw 1 of 2,18,13
60,1,4:23.0,D. Nwaba enters the game for D. Valentine,,18,13
61,1,4:23.0,,M. Turner misses free throw 2 of 2,18,13
62,1,4:21.0,Defensive rebound by L. Markkanen,,18,13
63,1,4:08.0,Turnover by L. Markkanen (turnover),,18,13
64,1,4:08.0,,D. Sabonis enters the game for T. Young,18,13
65,1,3:58.0,,Turnover by V. Oladipo (out of bounds lost ball),18,13
66,1,3:58.0,B. Portis enters the game for L. Markkanen,,18,13
67,1,3:45.0,Shooting foul by D. Collison (drawn by D. Nwaba),,18,13
68,1,3:45.0,D. Nwaba makes free throw 1 of 2,,19,13
69,1,3:45.0,,L. Stephenson enters the game for D. Collison,19,13
70,1,3:45.0,D. Nwaba misses free throw 2 of 2,,19,13
71,1,3:43.0,,Defensive rebound by D. Sabonis,19,13
72,1,3:31.0,,V. Oladipo misses 2-pt layup at rim,19,13
73,1,3:29.0,Defensive rebound by R. Lopez,,19,13
74,1,3:22.0,K. Dunn makes 2-pt layup at rim,,21,13
75,1,3:22.0,Shooting foul by M. Turner (drawn by K. Dunn),,21,13
76,1,3:22.0,K. Dunn makes free throw 1 of 1,,22,13
77,1,3:06.0,,L. Stephenson misses 2-pt jump shot from 19 ft,22,13
78,1,3:06.0,Defensive rebound by K. Dunn,,22,13
79,1,2:59.0,R. Lopez misses 2-pt jump shot from 20 ft,,22,13
80,1,2:59.0,,Defensive rebound by L. Stephenson,22,13
81,1,2:46.0,,V. Oladipo makes 3-pt jump shot from 28 ft,22,16
82,1,2:26.0,D. Nwaba misses 2-pt layup from 1 ft,,22,16
83,1,2:26.0,,Defensive rebound by Team,22,16
84,1,2:26.0,,T. Leaf enters the game for M. Turner,22,16
85,1,2:14.0,,V. Oladipo makes 2-pt jump shot from 20 ft,22,18
86,1,1:51.0,B. Portis makes 3-pt jump shot from 27 ft (assist by K. Dunn),,25,18
87,1,1:38.0,,Turnover by D. Sabonis (traveling),25,18
88,1,1:38.0,J. Grant enters the game for K. Dunn,,25,18
89,1,1:24.0,D. Nwaba makes 2-pt jump shot from 4 ft,,27,18
90,1,1:12.0,,D. Sabonis misses 2-pt jump shot from 20 ft,27,18
91,1,1:12.0,Defensive rebound by Team,,27,18
92,1,0:58.0,Shooting foul by T. Leaf (drawn by B. Portis),,27,18
93,1,0:58.0,B. Portis misses free throw 1 of 2,,27,18
94,1,0:58.0,Offensive rebound by Team,,27,18
95,1,0:58.0,P. Zipser enters the game for R. Lopez,,27,18
96,1,0:58.0,B. Portis makes free throw 2 of 2,,28,18
97,1,0:42.0,,L. Stephenson misses 3-pt jump shot from 23 ft,28,18
98,1,0:40.0,Defensive rebound by P. Zipser,,28,18
99,1,0:32.0,Turnover by P. Zipser (traveling),,28,18
100,1,0:19.0,,L. Stephenson makes 2-pt jump shot from 18 ft (assist by D. Sabonis),28,20
101,1,0:03.0,Personal foul by V. Oladipo (drawn by J. Holiday),,28,20
102,1,0:03.0,J. Holiday makes free throw 1 of 2,,29,20
103,1,0:03.0,J. Holiday makes free throw 2 of 2,,30,20
104,1,0:01.0,,Personal take foul by J. Holiday (drawn by V. Oladipo),30,20
105,2,11:38.0,,D. Sabonis makes 2-pt jump shot from 17 ft (assist by C. Joseph),30,22
106,2,11:22.0,B. Portis misses 2-pt jump shot from 19 ft,,30,22
107,2,11:21.0,,Defensive rebound by B. Bogdanović,30,22
108,2,11:15.0,,B. Bogdanović makes 2-pt jump shot from 11 ft,30,24
109,2,10:57.0,B. Portis makes 2-pt jump shot from 1 ft (assist by D. Valentine),,32,24
110,2,10:44.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,32,24
111,2,10:41.0,Defensive rebound by B. Portis,,32,24
112,2,10:36.0,B. Portis misses 3-pt jump shot from 26 ft,,32,24
113,2,10:33.0,,Defensive rebound by L. Stephenson,32,24
114,2,10:30.0,,Turnover by L. Stephenson (bad pass),32,24
115,2,10:19.0,D. Nwaba makes 2-pt layup from 1 ft (assist by D. Valentine),,34,24
116,2,10:00.0,,B. Bogdanović misses 2-pt jump shot from 3 ft,34,24
117,2,9:57.0,Defensive rebound by B. Portis,,34,24
118,2,9:49.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by P. Zipser),,37,24
119,2,9:31.0,,T. Leaf misses 2-pt jump shot from 9 ft,37,24
120,2,9:28.0,Defensive rebound by P. Zipser,,37,24
121,2,9:24.0,D. Valentine misses 3-pt jump shot from 23 ft,,37,24
122,2,9:22.0,,Defensive rebound by Team,37,24
123,2,9:22.0,Loose ball foul by P. Zipser (drawn by T. Leaf),,37,24
124,2,9:22.0,,T. Young enters the game for T. Leaf,37,24
125,2,9:04.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Bogdanović),37,26
126,2,8:53.0,D. Valentine misses 2-pt jump shot from 18 ft,,37,26
127,2,8:53.0,,Defensive rebound by L. Stephenson,37,26
128,2,8:44.0,,L. Stephenson misses 2-pt layup from 1 ft,37,26
129,2,8:41.0,Defensive rebound by P. Zipser,,37,26
130,2,8:36.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by J. Grant),,40,26
131,2,8:35.0,,Indiana full timeout,40,26
132,2,8:13.0,,T. Young misses 2-pt layup from 1 ft,40,26
133,2,8:11.0,Defensive rebound by D. Nwaba,,40,26
134,2,8:06.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by J. Grant),,43,26
135,2,7:41.0,,L. Stephenson misses 2-pt layup at rim,43,26
136,2,7:39.0,Defensive rebound by B. Portis,,43,26
137,2,7:23.0,J. Grant misses 3-pt jump shot from 26 ft,,43,26
138,2,7:20.0,,Defensive rebound by L. Stephenson,43,26
139,2,7:19.0,,Personal foul by P. Zipser (drawn by D. Sabonis),43,26
140,2,7:19.0,,D. Collison enters the game for L. Stephenson,43,26
141,2,7:19.0,,V. Oladipo enters the game for C. Joseph,43,26
142,2,7:19.0,L. Markkanen enters the game for J. Grant,,43,26
143,2,7:19.0,K. Dunn enters the game for P. Zipser,,43,26
144,2,7:10.0,,Shooting foul by D. Nwaba (drawn by B. Bogdanović),43,26
145,2,7:10.0,,B. Bogdanović makes free throw 1 of 2,43,27
146,2,7:10.0,,B. Bogdanović makes free throw 2 of 2,43,28
147,2,6:56.0,Def 3 sec tech foul by V. Oladipo,,43,28
148,2,6:56.0,D. Valentine makes technical free throw,,44,28
149,2,6:52.0,L. Markkanen misses 3-pt jump shot from 26 ft,,44,28
150,2,6:48.0,,Defensive rebound by V. Oladipo,44,28
151,2,6:40.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by B. Bogdanović),44,30
152,2,6:21.0,B. Portis misses 2-pt jump shot from 21 ft,,44,30
153,2,6:20.0,,Defensive rebound by D. Sabonis,44,30
154,2,6:16.0,,V. Oladipo misses 3-pt jump shot from 28 ft,44,30
155,2,6:12.0,Defensive rebound by D. Valentine,,44,30
156,2,6:00.0,Turnover by D. Nwaba (bad pass),,44,30
157,2,6:00.0,,M. Turner enters the game for D. Sabonis,44,30
158,2,6:00.0,J. Holiday enters the game for B. Portis,,44,30
159,2,6:00.0,R. Lopez enters the game for D. Nwaba,,44,30
160,2,5:43.0,Offensive charge foul by D. Collison (drawn by L. Markkanen),,44,30
161,2,5:43.0,,Turnover by D. Collison (offensive foul),44,30
162,2,5:43.0,,C. Joseph enters the game for D. Collison,44,30
163,2,5:30.0,D. Valentine misses 2-pt jump shot from 10 ft (block by M. Turner),,44,30
164,2,5:27.0,Offensive rebound by D. Valentine,,44,30
165,2,5:26.0,L. Markkanen misses 3-pt jump shot from 22 ft,,44,30
166,2,5:24.0,Offensive rebound by D. Valentine,,44,30
167,2,5:09.0,R. Lopez misses 2-pt layup from 1 ft,,44,30
168,2,5:06.0,,Defensive rebound by M. Turner,44,30
169,2,4:54.0,,T. Young makes 3-pt jump shot from 23 ft (assist by M. Turner),44,33
170,2,4:52.0,Chicago full timeout,,44,33
171,2,4:52.0,P. Zipser enters the game for D. Valentine,,44,33
172,2,4:34.0,Shooting foul by V. Oladipo (drawn by K. Dunn),,44,33
173,2,4:34.0,K. Dunn misses free throw 1 of 2,,44,33
174,2,4:34.0,Offensive rebound by Team,,44,33
175,2,4:34.0,K. Dunn misses free throw 2 of 2,,44,33
176,2,4:34.0,,Defensive rebound by M. Turner,44,33
177,2,4:18.0,,T. Young misses 2-pt layup at rim,44,33
178,2,4:16.0,Defensive rebound by K. Dunn,,44,33
179,2,3:57.0,L. Markkanen makes 2-pt layup at rim,,46,33
180,2,3:44.0,,V. Oladipo makes 2-pt layup at rim,46,35
181,2,3:24.0,R. Lopez misses 2-pt hook shot from 7 ft,,46,35
182,2,3:20.0,,Defensive rebound by M. Turner,46,35
183,2,3:14.0,,M. Turner misses 3-pt jump shot from 29 ft,46,35
184,2,3:12.0,Defensive rebound by P. Zipser,,46,35
185,2,3:04.0,Turnover by L. Markkanen (bad pass),,46,35
186,2,2:46.0,,T. Young misses 2-pt hook shot from 5 ft,46,35
187,2,2:44.0,Defensive rebound by P. Zipser,,46,35
188,2,2:41.0,K. Dunn misses 2-pt jump shot from 5 ft,,46,35
189,2,2:40.0,Offensive rebound by L. Markkanen,,46,35
190,2,2:40.0,L. Markkanen makes 2-pt layup at rim,,48,35
191,2,2:25.0,,B. Bogdanović misses 2-pt layup from 1 ft,48,35
192,2,2:22.0,Defensive rebound by L. Markkanen,,48,35
193,2,2:10.0,R. Lopez makes 2-pt dunk from 1 ft (assist by K. Dunn),,50,35
194,2,1:57.0,,V. Oladipo misses 3-pt jump shot from 27 ft,50,35
195,2,1:57.0,Defensive rebound by L. Markkanen,,50,35
196,2,1:34.0,J. Holiday misses 3-pt jump shot from 26 ft,,50,35
197,2,1:32.0,,Defensive rebound by V. Oladipo,50,35
198,2,1:25.0,,V. Oladipo makes 2-pt jump shot from 17 ft,50,37
199,2,1:11.0,,Violation by C. Joseph (kicked ball),50,37
200,2,1:11.0,,L. Stephenson enters the game for B. Bogdanović,50,37
201,2,1:01.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,53,37
202,2,0:49.0,,Turnover by M. Turner (bad pass),53,37
203,2,0:49.0,,J. Young enters the game for V. Oladipo,53,37
204,2,0:46.0,,Offensive charge foul by K. Dunn (drawn by J. Young),53,37
205,2,0:46.0,Turnover by K. Dunn (offensive foul),,53,37
206,2,0:46.0,J. Grant enters the game for K. Dunn,,53,37
207,2,0:31.0,,C. Joseph makes 2-pt jump shot from 15 ft,53,39
208,2,0:08.0,R. Lopez makes 2-pt layup at rim (assist by J. Grant),,55,39
209,2,0:02.0,,Personal take foul by P. Zipser (drawn by L. Stephenson),55,39
210,2,0:02.0,D. Nwaba enters the game for P. Zipser,,55,39
211,2,0:00.0,,L. Stephenson misses 3-pt jump shot from 27 ft,55,39
212,2,0:00.0,,Offensive rebound by Team,55,39
213,3,11:46.0,,M. Turner makes 2-pt jump shot from 17 ft (assist by V. Oladipo),55,41
214,3,11:23.0,L. Markkanen makes 2-pt layup at rim (assist by R. Lopez),,57,41
215,3,11:04.0,,M. Turner makes 2-pt jump shot from 13 ft,57,43
216,3,10:40.0,R. Lopez makes 2-pt hook shot from 7 ft,,59,43
217,3,10:19.0,,V. Oladipo makes 3-pt jump shot from 22 ft,59,46
218,3,10:06.0,K. Dunn misses 2-pt layup from 15 ft,,59,46
219,3,10:04.0,,Defensive rebound by T. Young,59,46
220,3,9:54.0,,D. Collison misses 3-pt jump shot from 26 ft,59,46
221,3,9:49.0,Defensive rebound by K. Dunn,,59,46
222,3,9:43.0,K. Dunn makes 2-pt jump shot from 17 ft (assist by D. Valentine),,61,46
223,3,9:18.0,,D. Collison makes 2-pt layup from 1 ft,61,48
224,3,8:58.0,Turnover by D. Valentine (bad pass; steal by V. Oladipo),,61,48
225,3,8:55.0,,D. Collison makes 2-pt layup at rim (assist by V. Oladipo),61,50
226,3,8:55.0,Violation by L. Markkanen (def goaltending),,61,50
227,3,8:32.0,L. Markkanen makes 3-pt jump shot from 27 ft,,64,50
228,3,8:11.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by D. Collison),64,52
229,3,8:00.0,K. Dunn makes 2-pt jump shot from 17 ft,,66,52
230,3,7:50.0,,Turnover by V. Oladipo (turnover),66,52
231,3,7:40.0,D. Valentine misses 3-pt jump shot from 25 ft,,66,52
232,3,7:37.0,,Defensive rebound by V. Oladipo,66,52
233,3,7:28.0,,Personal block foul by J. Holiday (drawn by V. Oladipo),66,52
234,3,7:22.0,,M. Turner misses 2-pt jump shot from 19 ft,66,52
235,3,7:18.0,Defensive rebound by D. Valentine,,66,52
236,3,7:02.0,J. Holiday misses 2-pt jump shot from 19 ft,,66,52
237,3,6:59.0,,Defensive rebound by V. Oladipo,66,52
238,3,6:53.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,66,52
239,3,6:51.0,Defensive rebound by J. Holiday,,66,52
240,3,6:43.0,Turnover by K. Dunn (bad pass; steal by B. Bogdanović),,66,52
241,3,6:43.0,,Personal take foul by J. Holiday (drawn by B. Bogdanović),66,52
242,3,6:43.0,,Indiana full timeout,66,52
243,3,6:32.0,,V. Oladipo makes 2-pt jump shot from 16 ft (assist by T. Young),66,54
244,3,6:16.0,L. Markkanen misses 2-pt jump shot from 19 ft,,66,54
245,3,6:14.0,,Defensive rebound by V. Oladipo,66,54
246,3,6:07.0,,T. Young misses 3-pt jump shot from 27 ft,66,54
247,3,6:03.0,Defensive rebound by D. Valentine,,66,54
248,3,5:57.0,D. Valentine misses 2-pt layup at rim (block by M. Turner),,66,54
249,3,5:55.0,Offensive rebound by L. Markkanen,,66,54
250,3,5:55.0,L. Markkanen makes 2-pt dunk at rim,,68,54
251,3,5:33.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by M. Turner),68,57
252,3,5:07.0,D. Valentine makes 3-pt jump shot from 32 ft,,71,57
253,3,4:46.0,,D. Collison makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),71,60
254,3,4:34.0,L. Markkanen misses 3-pt jump shot from 27 ft,,71,60
255,3,4:31.0,,Defensive rebound by M. Turner,71,60
256,3,4:22.0,,D. Collison makes 2-pt layup from 1 ft,71,62
257,3,4:22.0,Chicago full timeout,,71,62
258,3,4:22.0,,C. Joseph enters the game for B. Bogdanović,71,62
259,3,4:22.0,D. Nwaba enters the game for D. Valentine,,71,62
260,3,4:08.0,D. Nwaba makes 2-pt jump shot from 3 ft,,73,62
261,3,3:53.0,,Shooting foul by K. Dunn (drawn by M. Turner),73,62
262,3,3:53.0,,M. Turner makes free throw 1 of 2,73,63
263,3,3:53.0,,D. Sabonis enters the game for T. Young,73,63
264,3,3:53.0,,M. Turner makes free throw 2 of 2,73,64
265,3,3:40.0,J. Holiday makes 2-pt jump shot from 19 ft,,75,64
266,3,3:18.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by M. Turner),75,67
267,3,3:02.0,K. Dunn makes 2-pt jump shot from 12 ft,,77,67
268,3,2:47.0,,D. Collison misses 3-pt jump shot from 25 ft,77,67
269,3,2:46.0,,Offensive rebound by Team,77,67
270,3,2:46.0,B. Portis enters the game for L. Markkanen,,77,67
271,3,2:36.0,,V. Oladipo misses 3-pt jump shot from 26 ft,77,67
272,3,2:32.0,Defensive rebound by K. Dunn,,77,67
273,3,2:26.0,K. Dunn makes 2-pt jump shot from 16 ft,,79,67
274,3,2:11.0,,M. Turner misses 3-pt jump shot from 25 ft,79,67
275,3,2:08.0,Defensive rebound by B. Portis,,79,67
276,3,1:59.0,B. Portis makes 2-pt jump shot from 10 ft,,81,67
277,3,1:48.0,,D. Collison makes 2-pt layup from 1 ft,81,69
278,3,1:34.0,B. Portis makes 2-pt jump shot from 10 ft,,83,69
279,3,1:21.0,,C. Joseph misses 3-pt jump shot from 22 ft,83,69
280,3,1:18.0,Defensive rebound by K. Dunn,,83,69
281,3,1:09.0,Turnover by R. Lopez (out of bounds lost ball),,83,69
282,3,1:09.0,,L. Stephenson enters the game for D. Collison,83,69
283,3,1:09.0,J. Grant enters the game for K. Dunn,,83,69
284,3,1:00.0,,Turnover by V. Oladipo (bad pass),83,69
285,3,0:47.0,J. Grant misses 3-pt jump shot from 27 ft,,83,69
286,3,0:44.0,Offensive rebound by D. Nwaba,,83,69
287,3,0:34.0,Shooting foul by M. Turner (drawn by D. Nwaba),,83,69
288,3,0:34.0,D. Nwaba misses free throw 1 of 2,,83,69
289,3,0:34.0,Offensive rebound by Team,,83,69
290,3,0:34.0,,T. Young enters the game for M. Turner,83,69
291,3,0:34.0,P. Zipser enters the game for R. Lopez,,83,69
292,3,0:34.0,D. Nwaba misses free throw 2 of 2,,83,69
293,3,0:32.0,,Defensive rebound by D. Sabonis,83,69
294,3,0:17.0,,T. Young misses 3-pt jump shot from 26 ft,83,69
295,3,0:14.0,Defensive rebound by D. Nwaba,,83,69
296,3,0:00.0,B. Portis misses 2-pt jump shot from 17 ft,,83,69
297,3,0:00.0,Offensive rebound by Team,,83,69
298,4,11:49.0,D. Valentine misses 2-pt jump shot from 2 ft,,83,69
299,4,11:46.0,,Defensive rebound by T. Young,83,69
300,4,11:41.0,,L. Stephenson makes 2-pt jump shot from 18 ft,83,71
301,4,11:18.0,Turnover by D. Nwaba (bad pass),,83,71
302,4,10:56.0,,C. Joseph misses 2-pt jump shot from 19 ft,83,71
303,4,10:52.0,Defensive rebound by B. Portis,,83,71
304,4,10:44.0,J. Grant misses 3-pt jump shot from 27 ft,,83,71
305,4,10:40.0,,Defensive rebound by D. Sabonis,83,71
306,4,10:34.0,,Turnover by C. Joseph (traveling),83,71
307,4,10:19.0,B. Portis makes 2-pt jump shot from 6 ft,,85,71
308,4,9:54.0,,L. Stephenson misses 3-pt jump shot from 26 ft,85,71
309,4,9:53.0,,Offensive rebound by T. Young,85,71
310,4,9:53.0,,T. Young misses 2-pt layup at rim,85,71
311,4,9:51.0,Defensive rebound by B. Portis,,85,71
312,4,9:41.0,D. Nwaba makes 2-pt layup from 1 ft,,87,71
313,4,9:25.0,,C. Joseph makes 3-pt jump shot from 22 ft (assist by T. Young),87,74
314,4,9:05.0,B. Portis misses 3-pt jump shot from 28 ft,,87,74
315,4,9:05.0,Offensive rebound by J. Grant,,87,74
316,4,8:59.0,D. Nwaba makes 2-pt layup from 1 ft (assist by J. Grant),,89,74
317,4,8:59.0,,Indiana full timeout,89,74
318,4,8:44.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by L. Stephenson),89,76
319,4,8:18.0,J. Grant misses 2-pt jump shot from 19 ft,,89,76
320,4,8:16.0,Offensive rebound by B. Portis,,89,76
321,4,8:16.0,Personal foul by L. Stephenson (drawn by B. Portis),,89,76
322,4,8:16.0,,V. Oladipo enters the game for L. Stephenson,89,76
323,4,8:08.0,Shooting foul by T. Young (drawn by P. Zipser),,89,76
324,4,8:08.0,P. Zipser misses free throw 1 of 2,,89,76
325,4,8:08.0,Offensive rebound by Team,,89,76
326,4,8:08.0,P. Zipser misses free throw 2 of 2,,89,76
327,4,8:06.0,,Defensive rebound by B. Bogdanović,89,76
328,4,7:53.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by C. Joseph),89,79
329,4,7:32.0,Turnover by J. Grant (bad pass; steal by C. Joseph),,89,79
330,4,7:23.0,,V. Oladipo misses 3-pt jump shot from 23 ft (block by D. Nwaba),89,79
331,4,7:18.0,Defensive rebound by J. Grant,,89,79
332,4,7:14.0,P. Zipser makes 3-pt jump shot from 23 ft (assist by J. Grant),,92,79
333,4,6:57.0,,V. Oladipo makes 2-pt layup at rim,92,81
334,4,6:33.0,D. Valentine misses 3-pt jump shot from 28 ft,,92,81
335,4,6:30.0,,Defensive rebound by C. Joseph,92,81
336,4,6:22.0,,Turnover by B. Bogdanović (lost ball; steal by D. Nwaba),92,81
337,4,6:22.0,Personal foul by B. Bogdanović (drawn by D. Nwaba),,92,81
338,4,6:22.0,L. Markkanen enters the game for J. Grant,,92,81
339,4,6:22.0,K. Dunn enters the game for D. Nwaba,,92,81
340,4,6:22.0,J. Holiday enters the game for P. Zipser,,92,81
341,4,6:07.0,B. Portis misses 2-pt jump shot from 12 ft,,92,81
342,4,6:07.0,,Defensive rebound by C. Joseph,92,81
343,4,5:59.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,81
344,4,5:57.0,,Offensive rebound by Team,92,81
345,4,5:57.0,R. Lopez enters the game for B. Portis,,92,81
346,4,5:47.0,,D. Sabonis misses 2-pt layup from 1 ft (block by K. Dunn),92,81
347,4,5:47.0,,Offensive rebound by Team,92,81
348,4,5:40.0,,V. Oladipo misses 3-pt jump shot from 25 ft,92,81
349,4,5:36.0,,Offensive rebound by D. Sabonis,92,81
350,4,5:31.0,,V. Oladipo misses 2-pt layup from 1 ft,92,81
351,4,5:29.0,,Offensive rebound by T. Young,92,81
352,4,5:29.0,,T. Young makes 2-pt layup at rim,92,83
353,4,5:29.0,Chicago full timeout,,92,83
354,4,5:29.0,D. Nwaba enters the game for D. Valentine,,92,83
355,4,5:20.0,Turnover by K. Dunn (lost ball; steal by C. Joseph),,92,83
356,4,5:16.0,,V. Oladipo misses 2-pt layup from 1 ft (block by J. Holiday),92,83
357,4,5:16.0,,Offensive rebound by Team,92,83
358,4,5:11.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by C. Joseph),92,85
359,4,4:56.0,J. Holiday misses 3-pt jump shot from 22 ft,,92,85
360,4,4:52.0,Offensive rebound by R. Lopez,,92,85
361,4,4:52.0,Shooting foul by D. Sabonis (drawn by R. Lopez),,92,85
362,4,4:52.0,R. Lopez makes free throw 1 of 2,,93,85
363,4,4:52.0,,M. Turner enters the game for D. Sabonis,93,85
364,4,4:52.0,R. Lopez makes free throw 2 of 2,,94,85
365,4,4:35.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by T. Young),94,88
366,4,4:11.0,L. Markkanen misses 2-pt jump shot from 11 ft,,94,88
367,4,4:08.0,,Defensive rebound by C. Joseph,94,88
368,4,3:54.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,94,88
369,4,3:54.0,,Offensive rebound by M. Turner,94,88
370,4,3:38.0,,Shooting foul by K. Dunn (drawn by V. Oladipo),94,88
371,4,3:38.0,,V. Oladipo makes free throw 1 of 2,94,89
372,4,3:38.0,D. Valentine enters the game for D. Nwaba,,94,89
373,4,3:38.0,,V. Oladipo makes free throw 2 of 2,94,90
374,4,3:24.0,D. Valentine misses 2-pt jump shot from 14 ft,,94,90
375,4,3:21.0,,Defensive rebound by M. Turner,94,90
376,4,3:07.0,,C. Joseph misses 3-pt jump shot from 25 ft,94,90
377,4,3:03.0,Defensive rebound by D. Valentine,,94,90
378,4,2:46.0,Turnover by J. Holiday (bad pass; steal by V. Oladipo),,94,90
379,4,2:43.0,,B. Bogdanović makes 2-pt dunk at rim (assist by M. Turner),94,92
380,4,2:43.0,Chicago full timeout,,94,92
381,4,2:29.0,K. Dunn makes 2-pt layup at rim,,96,92
382,4,2:09.0,,T. Young misses 2-pt layup from 2 ft (block by R. Lopez),96,92
383,4,2:06.0,,Offensive rebound by T. Young,96,92
384,4,2:06.0,,Personal foul by D. Valentine (drawn by M. Turner),96,92
