,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
73,1,3:39.0,,M. Beasley makes 2-pt layup from 1 ft (assist by E. Mudiay),25,25
74,1,3:21.0,Shooting foul by M. Beasley (drawn by D. Šarić),,25,25
75,1,3:21.0,D. Šarić makes free throw 1 of 2,,26,25
76,1,3:21.0,D. Šarić makes free throw 2 of 2,,27,25
77,1,3:15.0,,New York full timeout,27,25
78,1,3:15.0,J. Redick enters the game for D. Šarić,,27,25
79,1,3:15.0,E. İlyasova enters the game for B. Simmons,,27,25
80,1,3:05.0,,M. Beasley misses 2-pt layup from 1 ft,27,25
81,1,3:05.0,,Offensive rebound by E. Freedom,27,25
82,1,3:05.0,,Shooting foul by E. İlyasova (drawn by E. Freedom),27,25
83,1,3:05.0,,E. Freedom makes free throw 1 of 2,27,26
84,1,3:05.0,,E. Freedom makes free throw 2 of 2,27,27
85,1,2:49.0,J. Redick misses 3-pt jump shot from 24 ft,,27,27
86,1,2:44.0,Offensive rebound by A. Johnson,,27,27
87,1,2:42.0,M. Belinelli misses 3-pt jump shot from 25 ft,,27,27
88,1,2:42.0,,Defensive rebound by E. Freedom,27,27
89,1,2:42.0,,Personal foul by A. Johnson (drawn by E. Freedom),27,27
90,1,2:42.0,,E. Freedom makes free throw 1 of 2,27,28
91,1,2:42.0,,E. Freedom misses free throw 2 of 2,27,28
92,1,2:40.0,Defensive rebound by J. Redick,,27,28
93,1,2:32.0,J. Redick makes 2-pt jump shot from 22 ft (assist by A. Johnson),,29,28
94,1,2:18.0,,Turnover by T. Burke (bad pass; steal by M. Belinelli),29,28
95,1,2:13.0,Shooting foul by E. Freedom (drawn by M. Belinelli),,29,28
96,1,2:13.0,,K. O'Quinn enters the game for E. Freedom,29,28
97,1,2:13.0,J. Embiid enters the game for A. Johnson,,29,28
98,1,2:13.0,M. Belinelli makes free throw 1 of 2,,30,28
99,1,2:13.0,M. Belinelli makes free throw 2 of 2,,31,28
100,1,1:58.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,31,28
101,1,1:55.0,Defensive rebound by J. Embiid,,31,28
102,1,1:47.0,J. Redick misses 3-pt jump shot from 22 ft,,31,28
103,1,1:43.0,,Defensive rebound by M. Beasley,31,28
104,1,1:39.0,,E. Mudiay makes 2-pt jump shot from 12 ft,31,30
105,1,1:29.0,J. Embiid misses 3-pt jump shot from 25 ft,,31,30
106,1,1:26.0,,Defensive rebound by M. Beasley,31,30
107,1,1:15.0,,Turnover by K. O'Quinn (bad pass; steal by T. McConnell),31,30
108,1,1:09.0,J. Redick misses 3-pt jump shot from 22 ft,,31,30
109,1,1:06.0,,Defensive rebound by T. Hardaway,31,30
110,1,1:03.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by T. Burke),31,32
111,1,0:52.0,Turnover by E. İlyasova (bad pass; steal by K. O'Quinn),,31,32
112,1,0:48.0,,T. Hardaway misses 3-pt jump shot from 25 ft,31,32
113,1,0:45.0,,Offensive rebound by M. Beasley,31,32
114,1,0:35.0,,Offensive foul by K. O'Quinn (drawn by T. McConnell),31,32
115,1,0:35.0,,Turnover by K. O'Quinn (offensive foul),31,32
116,1,0:35.0,,I. Hicks enters the game for M. Beasley,31,32
117,1,0:20.0,Personal foul by K. O'Quinn (drawn by J. Embiid),,31,32
118,1,0:20.0,,C. Lee enters the game for I. Hicks,31,32
119,1,0:20.0,J. Embiid makes free throw 1 of 2,,32,32
120,1,0:20.0,J. Embiid misses free throw 2 of 2,,32,32
121,1,0:18.0,,Defensive rebound by K. O'Quinn,32,32
122,1,0:01.0,,E. Mudiay misses 2-pt jump shot from 7 ft,32,32
123,1,0:01.0,Defensive rebound by J. Embiid,,32,32
124,2,11:39.0,,K. O'Quinn makes 2-pt jump shot from 13 ft (assist by T. Burke),32,34
125,2,11:25.0,J. Embiid makes 2-pt layup from 1 ft,,34,34
126,2,11:11.0,,K. O'Quinn misses 2-pt jump shot from 3 ft (block by J. Embiid),34,34
127,2,11:07.0,Defensive rebound by Team,,34,34
128,2,10:58.0,J. Embiid makes 2-pt jump shot from 14 ft,,36,34
129,2,10:43.0,,T. Burke makes 2-pt jump shot from 21 ft,36,36
130,2,10:29.0,J. Redick makes 2-pt layup from 2 ft (assist by E. İlyasova),,38,36
131,2,10:29.0,Shooting foul by C. Lee (drawn by J. Redick),,38,36
132,2,10:29.0,J. Redick makes free throw 1 of 1,,39,36
133,2,10:17.0,,T. Burke makes 3-pt jump shot from 25 ft,39,39
134,2,9:56.0,Turnover by J. Embiid (lost ball; steal by K. O'Quinn),,39,39
135,2,9:49.0,,T. Burke makes 2-pt jump shot from 17 ft,39,41
136,2,9:31.0,E. İlyasova misses 2-pt layup from 1 ft,,39,41
137,2,9:30.0,Offensive rebound by E. İlyasova,,39,41
138,2,9:30.0,Shooting foul by I. Hicks (drawn by E. İlyasova),,39,41
139,2,9:30.0,M. Belinelli enters the game for J. Redick,,39,41
140,2,9:30.0,E. İlyasova misses free throw 1 of 2,,39,41
141,2,9:30.0,Offensive rebound by Team,,39,41
142,2,9:30.0,E. İlyasova makes free throw 2 of 2,,40,41
143,2,9:07.0,,I. Hicks misses 3-pt jump shot from 25 ft,40,41
144,2,9:04.0,Defensive rebound by T. McConnell,,40,41
145,2,8:59.0,R. Covington makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,43,41
146,2,8:41.0,,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by F. Ntilikina),43,43
147,2,8:25.0,J. Embiid makes 2-pt jump shot from 15 ft,,45,43
148,2,8:11.0,,C. Lee makes 2-pt jump shot from 13 ft (assist by K. O'Quinn),45,45
149,2,7:59.0,M. Belinelli makes 2-pt layup from 1 ft (assist by J. Embiid),,47,45
150,2,7:48.0,,T. Burke makes 2-pt jump shot from 19 ft,47,47
151,2,7:29.0,Turnover by J. Embiid (bad pass),,47,47
152,2,7:29.0,A. Johnson enters the game for T. McConnell,,47,47
153,2,7:29.0,D. Šarić enters the game for J. Embiid,,47,47
154,2,7:29.0,B. Simmons enters the game for E. İlyasova,,47,47
155,2,7:14.0,,T. Burke makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),47,49
156,2,7:14.0,Philadelphia full timeout,,47,49
157,2,6:59.0,B. Simmons makes 2-pt layup from 1 ft (assist by D. Šarić),,49,49
158,2,6:41.0,,Shooting foul by A. Johnson (drawn by I. Hicks),49,49
159,2,6:41.0,,I. Hicks misses free throw 1 of 2,49,49
160,2,6:41.0,,Offensive rebound by Team,49,49
161,2,6:41.0,,I. Hicks makes free throw 2 of 2,49,50
162,2,6:26.0,R. Covington makes 3-pt jump shot from 24 ft (assist by B. Simmons),,52,50
163,2,6:12.0,,T. Burke makes 2-pt jump shot from 21 ft,52,52
164,2,6:02.0,Turnover by B. Simmons (bad pass; steal by T. Burke),,52,52
165,2,6:00.0,,Shooting foul by A. Johnson (drawn by C. Lee),52,52
166,2,6:00.0,E. İlyasova enters the game for A. Johnson,,52,52
167,2,6:00.0,,C. Lee makes free throw 1 of 2,52,53
168,2,6:00.0,,C. Lee makes free throw 2 of 2,52,54
169,2,5:44.0,Turnover by D. Šarić (traveling),,52,54
170,2,5:31.0,,C. Lee makes 3-pt jump shot from 28 ft (assist by I. Hicks),52,57
171,2,5:15.0,Turnover by B. Simmons (turnover),,52,57
172,2,4:56.0,,Turnover by F. Ntilikina (lost ball; steal by R. Covington),52,57
173,2,4:50.0,M. Belinelli misses 3-pt jump shot from 24 ft,,52,57
174,2,4:47.0,,Defensive rebound by F. Ntilikina,52,57
175,2,4:40.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,52,57
176,2,4:37.0,Defensive rebound by R. Covington,,52,57
177,2,4:32.0,M. Belinelli misses 3-pt jump shot from 24 ft,,52,57
178,2,4:29.0,Offensive rebound by D. Šarić,,52,57
179,2,4:20.0,B. Simmons misses 2-pt jump shot from 10 ft,,52,57
180,2,4:20.0,Offensive rebound by Team,,52,57
181,2,4:20.0,,Loose ball foul by I. Hicks (drawn by E. İlyasova),52,57
182,2,4:20.0,T. McConnell enters the game for R. Covington,,52,57
183,2,4:18.0,,T. Hardaway enters the game for I. Hicks,52,57
184,2,4:18.0,,M. Beasley enters the game for F. Ntilikina,52,57
185,2,4:11.0,E. İlyasova misses 3-pt jump shot from 24 ft,,52,57
186,2,4:07.0,Offensive rebound by D. Šarić,,52,57
187,2,3:58.0,E. İlyasova misses 2-pt layup from 12 ft (block by K. O'Quinn),,52,57
188,2,3:57.0,Offensive rebound by B. Simmons,,52,57
189,2,3:57.0,B. Simmons misses 2-pt dunk at rim,,52,57
190,2,3:56.0,,Defensive rebound by T. Burke,52,57
191,2,3:48.0,,K. O'Quinn makes 2-pt dunk at rim (assist by M. Beasley),52,59
192,2,3:35.0,B. Simmons misses 2-pt jump shot from 10 ft,,52,59
193,2,3:32.0,,Defensive rebound by K. O'Quinn,52,59
194,2,3:26.0,,T. Burke misses 3-pt jump shot from 27 ft,52,59
195,2,3:20.0,Defensive rebound by M. Belinelli,,52,59
196,2,3:13.0,D. Šarić misses 3-pt jump shot from 25 ft,,52,59
197,2,3:11.0,Offensive rebound by E. İlyasova,,52,59
198,2,3:09.0,E. İlyasova makes 2-pt layup from 1 ft,,54,59
199,2,3:03.0,,New York full timeout,54,59
200,2,3:03.0,J. Redick enters the game for D. Šarić,,54,59
201,2,3:03.0,J. Embiid enters the game for M. Belinelli,,54,59
202,2,2:44.0,,M. Beasley makes 2-pt layup from 1 ft,54,61
203,2,2:30.0,J. Redick makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,57,61
204,2,2:14.0,,M. Beasley misses 3-pt jump shot from 24 ft,57,61
205,2,2:11.0,Defensive rebound by J. Embiid,,57,61
206,2,2:06.0,B. Simmons makes 2-pt layup at rim (assist by T. McConnell),,59,61
207,2,1:44.0,,M. Beasley makes 2-pt layup from 1 ft,59,63
208,2,1:35.0,Shooting foul by M. Beasley (drawn by B. Simmons),,59,63
209,2,1:35.0,B. Simmons misses free throw 1 of 2,,59,63
210,2,1:35.0,Offensive rebound by Team,,59,63
211,2,1:35.0,B. Simmons makes free throw 2 of 2,,60,63
212,2,1:14.0,,M. Beasley makes 2-pt jump shot from 20 ft,60,65
213,2,1:01.0,Turnover by B. Simmons (bad pass; steal by K. O'Quinn),,60,65
214,2,0:55.0,,K. O'Quinn makes 2-pt layup at rim (assist by M. Beasley),60,67
215,2,0:55.0,,Shooting foul by E. İlyasova (drawn by K. O'Quinn),60,67
216,2,0:55.0,,K. O'Quinn makes free throw 1 of 1,60,68
217,2,0:36.0,J. Embiid misses 2-pt jump shot from 4 ft,,60,68
218,2,0:34.0,,Defensive rebound by M. Beasley,60,68
219,2,0:16.0,,T. Burke misses 2-pt jump shot from 18 ft,60,68
220,2,0:13.0,Defensive rebound by B. Simmons,,60,68
221,2,0:00.0,B. Simmons misses 2-pt jump shot from 14 ft,,60,68
222,2,0:00.0,,Defensive rebound by M. Beasley,60,68
223,3,11:39.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by E. Mudiay),60,70
224,3,11:16.0,J. Embiid misses 2-pt jump shot from 11 ft,,60,70
225,3,11:13.0,,Defensive rebound by E. Freedom,60,70
226,3,11:08.0,,Personal foul by J. Redick (drawn by E. Mudiay),60,70
227,3,10:58.0,,E. Freedom makes 2-pt layup from 1 ft (assist by E. Mudiay),60,72
228,3,10:44.0,Shooting foul by E. Mudiay (drawn by D. Šarić),,60,72
229,3,10:44.0,D. Šarić misses free throw 1 of 2,,60,72
230,3,10:44.0,Offensive rebound by Team,,60,72
231,3,10:44.0,D. Šarić makes free throw 2 of 2,,61,72
232,3,10:33.0,,C. Lee misses 2-pt jump shot from 11 ft,61,72
233,3,10:31.0,Defensive rebound by J. Embiid,,61,72
234,3,10:22.0,J. Redick misses 3-pt jump shot from 25 ft,,61,72
235,3,10:17.0,Offensive rebound by B. Simmons,,61,72
236,3,10:15.0,R. Covington makes 3-pt jump shot from 24 ft (assist by B. Simmons),,64,72
237,3,9:50.0,,T. Hardaway makes 3-pt jump shot from 22 ft (assist by M. Beasley),64,75
238,3,9:37.0,J. Embiid misses 2-pt jump shot from 14 ft,,64,75
239,3,9:34.0,,Defensive rebound by M. Beasley,64,75
240,3,9:23.0,,E. Freedom misses 2-pt jump shot from 7 ft,64,75
241,3,9:21.0,Defensive rebound by D. Šarić,,64,75
242,3,9:12.0,D. Šarić misses 2-pt jump shot from 12 ft,,64,75
243,3,9:07.0,,Defensive rebound by T. Hardaway,64,75
244,3,9:06.0,,M. Beasley makes 2-pt layup from 1 ft (assist by T. Hardaway),64,77
245,3,9:06.0,Philadelphia full timeout,,64,77
246,3,8:53.0,B. Simmons misses 2-pt layup from 2 ft (block by M. Beasley),,64,77
247,3,8:51.0,Offensive rebound by B. Simmons,,64,77
248,3,8:43.0,D. Šarić misses 2-pt jump shot from 17 ft,,64,77
249,3,8:39.0,Offensive rebound by J. Embiid,,64,77
250,3,8:36.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),,67,77
251,3,8:17.0,,M. Beasley makes 2-pt jump shot from 6 ft,67,79
252,3,8:17.0,,Shooting foul by D. Šarić (drawn by M. Beasley),67,79
253,3,8:17.0,,M. Beasley misses free throw 1 of 1,67,79
254,3,8:15.0,Defensive rebound by B. Simmons,,67,79
255,3,8:02.0,J. Embiid makes 2-pt jump shot from 13 ft,,69,79
256,3,7:38.0,,M. Beasley makes 2-pt jump shot from 12 ft,69,81
257,3,7:20.0,R. Covington misses 2-pt jump shot from 4 ft (block by C. Lee),,69,81
258,3,7:17.0,Offensive rebound by J. Embiid,,69,81
259,3,7:16.0,J. Embiid makes 2-pt layup from 1 ft,,71,81
260,3,7:11.0,,C. Lee misses 3-pt jump shot from 23 ft,71,81
261,3,7:11.0,Defensive rebound by J. Redick,,71,81
262,3,7:04.0,J. Redick misses 3-pt jump shot from 25 ft,,71,81
263,3,7:04.0,,Defensive rebound by M. Beasley,71,81
264,3,6:54.0,,Turnover by E. Mudiay (bad pass; steal by D. Šarić),71,81
265,3,6:50.0,Shooting foul by M. Beasley (drawn by B. Simmons),,71,81
266,3,6:50.0,M. Belinelli enters the game for J. Redick,,71,81
267,3,6:50.0,B. Simmons misses free throw 1 of 2,,71,81
268,3,6:50.0,Offensive rebound by Team,,71,81
269,3,6:50.0,B. Simmons misses free throw 2 of 2,,71,81
270,3,6:44.0,Offensive rebound by J. Embiid,,71,81
271,3,6:34.0,J. Embiid misses 3-pt jump shot from 25 ft,,71,81
272,3,6:30.0,,Defensive rebound by M. Beasley,71,81
273,3,6:27.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by T. Hardaway),71,83
274,3,6:17.0,Offensive foul by B. Simmons (drawn by C. Lee),,71,83
275,3,6:17.0,Turnover by B. Simmons (offensive foul),,71,83
276,3,6:17.0,A. Johnson enters the game for J. Embiid,,71,83
277,3,6:02.0,,T. Hardaway misses 3-pt jump shot from 24 ft,71,83
278,3,5:59.0,Defensive rebound by D. Šarić,,71,83
279,3,5:55.0,B. Simmons misses 2-pt layup from 1 ft,,71,83
280,3,5:50.0,Offensive rebound by D. Šarić,,71,83
281,3,5:50.0,D. Šarić makes 2-pt layup at rim,,73,83
282,3,5:30.0,,T. Hardaway misses 2-pt layup from 1 ft,73,83
283,3,5:29.0,,Offensive rebound by E. Freedom,73,83
284,3,5:29.0,,Shooting foul by M. Belinelli (drawn by E. Freedom),73,83
285,3,5:29.0,,E. Freedom makes free throw 1 of 2,73,84
286,3,5:29.0,,E. Freedom misses free throw 2 of 2,73,84
287,3,5:27.0,Defensive rebound by B. Simmons,,73,84
288,3,5:17.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Covington),,75,84
289,3,5:07.0,,Shooting foul by M. Belinelli (drawn by C. Lee),75,84
290,3,5:07.0,T. McConnell enters the game for R. Covington,,75,84
291,3,5:07.0,,C. Lee misses free throw 1 of 2,75,84
292,3,5:07.0,,Offensive rebound by Team,75,84
293,3,5:07.0,,C. Lee makes free throw 2 of 2,75,85
294,3,4:50.0,T. McConnell misses 2-pt jump shot from 10 ft,,75,85
295,3,4:47.0,,Defensive rebound by M. Beasley,75,85
296,3,4:27.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Hardaway),75,87
297,3,4:19.0,Personal foul by T. Hardaway (drawn by B. Simmons),,75,87
298,3,4:19.0,E. İlyasova enters the game for D. Šarić,,75,87
299,3,4:09.0,Offensive foul by A. Johnson (drawn by T. Hardaway),,75,87
300,3,4:09.0,Turnover by A. Johnson (offensive foul),,75,87
301,3,3:49.0,,E. Freedom misses 2-pt hook shot from 7 ft,75,87
302,3,3:47.0,Defensive rebound by E. İlyasova,,75,87
303,3,3:41.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by B. Simmons),,78,87
304,3,3:40.0,,New York full timeout,78,87
305,3,3:40.0,,T. Burke enters the game for E. Freedom,78,87
306,3,3:40.0,,K. O'Quinn enters the game for E. Mudiay,78,87
307,3,3:40.0,J. Redick enters the game for B. Simmons,,78,87
308,3,3:16.0,,M. Beasley misses 2-pt jump shot from 11 ft,78,87
309,3,3:13.0,Defensive rebound by T. McConnell,,78,87
310,3,3:08.0,Turnover by T. McConnell (bad pass; steal by M. Beasley),,78,87
311,3,3:01.0,Offensive charge foul by M. Beasley (drawn by E. İlyasova),,78,87
312,3,3:01.0,,Turnover by M. Beasley (offensive foul),78,87
313,3,3:01.0,,I. Hicks enters the game for M. Beasley,78,87
314,3,2:39.0,M. Belinelli makes 2-pt layup from 1 ft (assist by A. Johnson),,80,87
315,3,2:22.0,,Turnover by T. Hardaway (bad pass),80,87
316,3,2:15.0,Personal foul by T. Hardaway (drawn by E. İlyasova),,80,87
317,3,2:15.0,,F. Ntilikina enters the game for T. Hardaway,80,87
318,3,2:03.0,E. İlyasova misses 2-pt jump shot from 11 ft (block by I. Hicks),,80,87
319,3,2:01.0,Offensive rebound by Team,,80,87
320,3,1:57.0,J. Redick misses 2-pt layup from 1 ft,,80,87
321,3,1:52.0,Offensive rebound by E. İlyasova,,80,87
322,3,1:52.0,E. İlyasova misses 2-pt layup at rim,,80,87
323,3,1:51.0,,Defensive rebound by K. O'Quinn,80,87
324,3,1:45.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by T. Burke),80,89
325,3,1:28.0,E. İlyasova misses 2-pt jump shot from 17 ft,,80,89
326,3,1:25.0,,Defensive rebound by T. Burke,80,89
327,3,1:11.0,,K. O'Quinn makes 2-pt dunk from 1 ft,80,91
328,3,1:01.0,Personal foul by I. Hicks (drawn by A. Johnson),,80,91
329,3,1:01.0,A. Johnson makes free throw 1 of 2,,81,91
330,3,1:01.0,A. Johnson misses free throw 2 of 2,,81,91
331,3,0:57.0,,Defensive rebound by C. Lee,81,91
332,3,0:42.0,,T. Burke misses 2-pt jump shot from 12 ft,81,91
333,3,0:39.0,Defensive rebound by T. McConnell,,81,91
334,3,0:35.0,J. Redick misses 3-pt jump shot from 25 ft,,81,91
335,3,0:31.0,Offensive rebound by E. İlyasova,,81,91
336,3,0:12.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by A. Johnson),,83,91
337,3,0:03.0,,I. Hicks misses 3-pt jump shot from 22 ft,83,91
338,3,0:00.0,Defensive rebound by E. İlyasova,,83,91
339,3,0:00.0,T. McConnell misses 3-pt jump shot from 46 ft,,83,91
340,3,0:00.0,Offensive rebound by Team,,83,91
341,4,11:50.0,J. Embiid makes 2-pt dunk from 2 ft (assist by R. Covington),,85,91
342,4,11:50.0,Shooting foul by K. O'Quinn (drawn by J. Embiid),,85,91
343,4,11:50.0,J. Embiid makes free throw 1 of 1,,86,91
344,4,11:33.0,,Shooting foul by E. İlyasova (drawn by T. Burke),86,91
345,4,11:33.0,,T. Burke misses free throw 1 of 2,86,91
346,4,11:33.0,,Offensive rebound by Team,86,91
347,4,11:33.0,,T. Burke makes free throw 2 of 2,86,92
348,4,11:07.0,R. Covington misses 3-pt jump shot from 25 ft,,86,92
349,4,11:04.0,,Defensive rebound by K. O'Quinn,86,92
350,4,10:55.0,,Personal foul by R. Covington (drawn by K. O'Quinn),86,92
351,4,10:45.0,,Shooting foul by J. Embiid (drawn by K. O'Quinn),86,92
352,4,10:45.0,,K. O'Quinn misses free throw 1 of 2,86,92
353,4,10:45.0,,Offensive rebound by Team,86,92
354,4,10:45.0,,K. O'Quinn misses free throw 2 of 2,86,92
355,4,10:42.0,Defensive rebound by J. Embiid,,86,92
356,4,10:31.0,Personal foul by T. Burke (drawn by J. Embiid),,86,92
357,4,10:23.0,J. Embiid misses 2-pt jump shot from 16 ft,,86,92
358,4,10:22.0,Offensive rebound by E. İlyasova,,86,92
359,4,10:22.0,E. İlyasova misses 2-pt layup at rim,,86,92
360,4,10:21.0,,Defensive rebound by K. O'Quinn,86,92
361,4,10:10.0,,T. Burke misses 2-pt jump shot from 18 ft,86,92
362,4,10:10.0,Defensive rebound by R. Covington,,86,92
363,4,10:01.0,E. İlyasova misses 3-pt jump shot from 22 ft,,86,92
364,4,9:57.0,,Defensive rebound by D. Dotson,86,92
365,4,9:49.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),86,95
366,4,9:35.0,T. McConnell makes 2-pt layup from 1 ft (assist by E. İlyasova),,88,95
367,4,9:09.0,,D. Dotson misses 2-pt jump shot from 19 ft (block by R. Covington),88,95
368,4,9:08.0,,Offensive rebound by Team,88,95
369,4,9:08.0,,Turnover by Team (shot clock),88,95
370,4,8:53.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Embiid),,91,95
371,4,8:52.0,,New York full timeout,91,95
372,4,8:52.0,,M. Beasley enters the game for I. Hicks,91,95
373,4,8:52.0,,T. Hardaway enters the game for F. Ntilikina,91,95
374,4,8:52.0,B. Simmons enters the game for T. McConnell,,91,95
375,4,8:43.0,,Personal foul by R. Covington (drawn by T. Burke),91,95
376,4,8:27.0,,T. Burke makes 2-pt jump shot from 19 ft,91,97
377,4,8:08.0,B. Simmons makes 2-pt dunk at rim (assist by J. Embiid),,93,97
378,4,7:47.0,,T. Hardaway misses 2-pt jump shot from 13 ft,93,97
