,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
150,2,6:49.0,J. Richardson misses 3-pt jump shot from 25 ft,,40,21
151,2,6:49.0,,Defensive rebound by T. Frazier,40,21
152,2,6:42.0,,B. Beal enters the game for I. Mahinmi,40,21
153,2,6:42.0,,M. Morris enters the game for J. Meeks,40,21
154,2,6:42.0,H. Whiteside enters the game for J. Richardson,,40,21
155,2,6:42.0,D. Waiters enters the game for T. Johnson,,40,21
156,2,6:42.0,G. Dragić enters the game for K. Olynyk,,40,21
157,2,6:42.0,,J. Wall enters the game for K. Oubre,40,21
158,2,6:42.0,,O. Porter enters the game for T. Frazier,40,21
159,2,6:37.0,,Personal foul by W. Ellington (drawn by M. Scott),40,21
160,2,6:32.0,,Personal foul by J. Winslow (drawn by J. Wall),40,21
161,2,6:24.0,,Turnover by M. Morris (out of bounds lost ball),40,21
162,2,6:11.0,Turnover by D. Waiters (bad pass; steal by B. Beal),,40,21
163,2,6:04.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),40,23
164,2,5:45.0,H. Whiteside misses 2-pt layup from 7 ft,,40,23
165,2,5:42.0,,Defensive rebound by M. Morris,40,23
166,2,5:39.0,,Turnover by J. Wall (lost ball; steal by D. Waiters),40,23
167,2,5:33.0,G. Dragić makes 2-pt layup from 1 ft (assist by D. Waiters),,42,23
168,2,5:16.0,,B. Beal makes 2-pt layup from 3 ft (assist by M. Morris),42,25
169,2,5:04.0,W. Ellington misses 3-pt jump shot from 25 ft,,42,25
170,2,4:58.0,Offensive rebound by J. Winslow,,42,25
171,2,4:58.0,J. Winslow makes 2-pt dunk at rim,,44,25
172,2,4:38.0,,O. Porter misses 2-pt layup from 3 ft,44,25
173,2,4:36.0,Defensive rebound by J. Winslow,,44,25
174,2,4:34.0,J. Winslow makes 2-pt layup from 1 ft,,46,25
175,2,4:33.0,,Washington full timeout,46,25
176,2,4:33.0,,M. Gortat enters the game for M. Scott,46,25
177,2,4:22.0,,M. Gortat misses 2-pt layup from 2 ft (block by J. Winslow),46,25
178,2,4:18.0,Defensive rebound by J. Winslow,,46,25
179,2,4:12.0,Turnover by D. Waiters (bad pass; steal by M. Morris),,46,25
180,2,4:07.0,,J. Wall misses 3-pt jump shot from 24 ft,46,25
181,2,4:05.0,Defensive rebound by H. Whiteside,,46,25
182,2,3:46.0,G. Dragić misses 3-pt jump shot from 26 ft,,46,25
183,2,3:45.0,,Defensive rebound by B. Beal,46,25
184,2,3:45.0,,Personal foul by J. Winslow (drawn by B. Beal),46,25
185,2,3:28.0,,B. Beal misses 3-pt jump shot from 23 ft,46,25
186,2,3:26.0,Defensive rebound by H. Whiteside,,46,25
187,2,3:15.0,W. Ellington misses 3-pt jump shot from 29 ft,,46,25
188,2,3:13.0,,Defensive rebound by M. Gortat,46,25
189,2,3:08.0,,B. Beal misses 2-pt layup from 1 ft,46,25
190,2,3:07.0,Defensive rebound by W. Ellington,,46,25
191,2,3:07.0,Personal foul by B. Beal (drawn by W. Ellington),,46,25
192,2,2:52.0,Turnover by H. Whiteside (traveling),,46,25
193,2,2:32.0,,Turnover by M. Morris (bad pass; steal by J. Winslow),46,25
194,2,2:26.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,48,25
195,2,2:03.0,,Turnover by B. Beal (bad pass; steal by G. Dragić),48,25
196,2,2:00.0,D. Waiters makes 2-pt layup from 1 ft (assist by G. Dragić),,50,25
197,2,1:40.0,,J. Wall misses 2-pt layup at rim (block by H. Whiteside),50,25
198,2,1:40.0,,Offensive rebound by Team,50,25
199,2,1:40.0,J. Johnson enters the game for W. Ellington,,50,25
200,2,1:40.0,B. Adebayo enters the game for J. Winslow,,50,25
201,2,1:40.0,J. Richardson enters the game for H. Whiteside,,50,25
202,2,1:33.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Morris),50,27
203,2,1:16.0,Turnover by B. Adebayo (lost ball; steal by M. Morris),,50,27
204,2,1:09.0,,M. Morris misses 3-pt jump shot from 24 ft,50,27
205,2,1:06.0,Defensive rebound by D. Waiters,,50,27
206,2,0:48.0,D. Waiters misses 3-pt jump shot from 25 ft,,50,27
207,2,0:45.0,,Defensive rebound by M. Gortat,50,27
208,2,0:36.0,,J. Wall misses 2-pt jump shot from 4 ft,50,27
209,2,0:34.0,Defensive rebound by B. Adebayo,,50,27
210,2,0:17.0,Turnover by G. Dragić (out of bounds lost ball),,50,27
211,2,0:02.0,,B. Beal makes 2-pt jump shot from 19 ft (assist by J. Wall),50,29
212,3,11:45.0,G. Dragić misses 2-pt layup from 2 ft (block by M. Gortat),,50,29
213,3,11:40.0,,Defensive rebound by B. Beal,50,29
214,3,11:24.0,,M. Gortat makes 2-pt layup from 2 ft (assist by M. Morris),50,31
215,3,11:05.0,Turnover by J. Richardson (turnover),,50,31
216,3,10:57.0,,B. Beal misses 3-pt jump shot from 26 ft,50,31
217,3,10:52.0,Defensive rebound by H. Whiteside,,50,31
218,3,10:46.0,D. Waiters misses 3-pt jump shot from 24 ft,,50,31
219,3,10:42.0,,Defensive rebound by J. Wall,50,31
220,3,10:27.0,,B. Beal misses 2-pt layup from 2 ft (block by D. Waiters),50,31
221,3,10:24.0,Defensive rebound by G. Dragić,,50,31
222,3,10:00.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by G. Dragić),,53,31
223,3,9:44.0,,O. Porter makes 2-pt jump shot from 16 ft (assist by J. Wall),53,33
224,3,9:25.0,J. Richardson misses 3-pt jump shot from 25 ft,,53,33
225,3,9:21.0,,Defensive rebound by M. Morris,53,33
226,3,9:11.0,,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Morris),53,35
227,3,8:51.0,J. Winslow misses 2-pt jump shot from 19 ft,,53,35
228,3,8:46.0,Offensive rebound by D. Waiters,,53,35
229,3,8:37.0,Turnover by G. Dragić (lost ball; steal by M. Morris),,53,35
230,3,8:31.0,,O. Porter misses 2-pt layup from 1 ft,53,35
231,3,8:26.0,,Offensive rebound by M. Gortat,53,35
232,3,8:26.0,,M. Gortat misses 2-pt layup at rim (block by H. Whiteside),53,35
233,3,8:24.0,Defensive rebound by J. Winslow,,53,35
234,3,8:17.0,J. Winslow misses 3-pt jump shot from 23 ft,,53,35
235,3,8:13.0,,Defensive rebound by M. Morris,53,35
236,3,7:51.0,,M. Morris misses 3-pt jump shot from 23 ft,53,35
237,3,7:48.0,Defensive rebound by H. Whiteside,,53,35
238,3,7:44.0,J. Winslow misses 2-pt jump shot from 18 ft,,53,35
239,3,7:42.0,,Defensive rebound by Team,53,35
240,3,7:42.0,Loose ball foul by H. Whiteside (drawn by M. Gortat),,53,35
241,3,7:24.0,,B. Beal makes 2-pt jump shot from 15 ft,53,37
242,3,7:04.0,Turnover by J. Richardson (traveling),,53,37
243,3,6:49.0,,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),53,39
244,3,6:49.0,Miami full timeout,,53,39
245,3,6:49.0,J. Johnson enters the game for J. Richardson,,53,39
246,3,6:49.0,T. Johnson enters the game for J. Winslow,,53,39
247,3,6:25.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,55,39
248,3,6:05.0,,O. Porter misses 2-pt jump shot from 11 ft,55,39
249,3,6:02.0,Defensive rebound by G. Dragić,,55,39
250,3,5:52.0,G. Dragić misses 2-pt jump shot from 2 ft,,55,39
251,3,5:50.0,Offensive rebound by H. Whiteside,,55,39
252,3,5:50.0,H. Whiteside makes 2-pt layup from 1 ft,,57,39
253,3,5:37.0,,B. Beal misses 3-pt jump shot from 25 ft,57,39
254,3,5:33.0,Defensive rebound by T. Johnson,,57,39
255,3,5:16.0,T. Johnson misses 3-pt jump shot from 25 ft,,57,39
256,3,5:13.0,,Defensive rebound by J. Wall,57,39
257,3,5:06.0,,Turnover by J. Wall (bad pass),57,39
258,3,4:52.0,T. Johnson misses 2-pt jump shot from 18 ft,,57,39
259,3,4:50.0,,Defensive rebound by M. Gortat,57,39
260,3,4:42.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by B. Beal),57,42
261,3,4:24.0,Turnover by G. Dragić (bad pass),,57,42
262,3,4:24.0,J. Richardson enters the game for D. Waiters,,57,42
263,3,4:16.0,,M. Morris misses 2-pt jump shot from 16 ft,57,42
264,3,4:13.0,,Offensive rebound by M. Gortat,57,42
265,3,4:11.0,,J. Wall misses 3-pt jump shot from 25 ft,57,42
266,3,4:08.0,Defensive rebound by T. Johnson,,57,42
267,3,3:49.0,G. Dragić misses 2-pt layup from 5 ft,,57,42
268,3,3:47.0,,Defensive rebound by M. Gortat,57,42
269,3,3:44.0,,B. Beal misses 3-pt jump shot from 25 ft,57,42
270,3,3:40.0,Defensive rebound by H. Whiteside,,57,42
271,3,3:31.0,J. Richardson misses 3-pt jump shot from 24 ft,,57,42
272,3,3:31.0,,Defensive rebound by M. Gortat,57,42
273,3,3:23.0,,B. Beal makes 3-pt jump shot from 26 ft,57,45
274,3,2:58.0,,K. Oubre enters the game for M. Gortat,57,45
275,3,2:58.0,,J. Smith enters the game for O. Porter,57,45
276,3,2:58.0,K. Olynyk enters the game for H. Whiteside,,57,45
277,3,2:58.0,,Washington full timeout,57,45
278,3,2:54.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,60,45
279,3,2:42.0,,Turnover by J. Wall (lost ball; steal by K. Olynyk),60,45
280,3,2:35.0,J. Johnson makes 2-pt layup at rim (assist by J. Richardson),,62,45
281,3,2:18.0,,B. Beal makes 3-pt jump shot from 26 ft,62,48
282,3,2:00.0,Shooting foul by B. Beal (drawn by T. Johnson),,62,48
283,3,2:00.0,T. Johnson makes free throw 1 of 2,,63,48
284,3,2:00.0,,T. Frazier enters the game for J. Wall,63,48
285,3,2:00.0,,J. Meeks enters the game for M. Morris,63,48
286,3,2:00.0,W. Ellington enters the game for G. Dragić,,63,48
287,3,2:00.0,T. Johnson makes free throw 2 of 2,,64,48
288,3,1:47.0,,J. Smith makes 2-pt layup from 1 ft,64,50
289,3,1:47.0,,Shooting foul by K. Olynyk (drawn by J. Smith),64,50
290,3,1:47.0,,J. Smith makes free throw 1 of 1,64,51
291,3,1:27.0,T. Johnson misses 2-pt layup from 2 ft,,64,51
292,3,1:27.0,Offensive rebound by Team,,64,51
293,3,1:27.0,Shooting foul by T. Frazier (drawn by J. Johnson),,64,51
294,3,1:27.0,J. Johnson makes free throw 1 of 2,,65,51
295,3,1:27.0,J. Johnson makes free throw 2 of 2,,66,51
296,3,1:12.0,,B. Beal makes 3-pt jump shot from 26 ft,66,54
297,3,0:57.0,J. Johnson misses 2-pt layup from 4 ft,,66,54
298,3,0:55.0,,Defensive rebound by J. Smith,66,54
299,3,0:48.0,,Shooting foul by K. Olynyk (drawn by B. Beal),66,54
300,3,0:48.0,,B. Beal misses free throw 1 of 2,66,54
301,3,0:48.0,,Offensive rebound by Team,66,54
302,3,0:48.0,J. Winslow enters the game for K. Olynyk,,66,54
303,3,0:48.0,,B. Beal makes free throw 2 of 2,66,55
304,3,0:31.0,J. Johnson misses 2-pt jump shot from 16 ft,,66,55
305,3,0:27.0,,Defensive rebound by B. Beal,66,55
306,3,0:06.0,,B. Beal makes 2-pt jump shot from 20 ft,66,57
307,3,0:00.0,J. Johnson misses 2-pt layup from 3 ft,,66,57
308,3,0:00.0,,Defensive rebound by Team,66,57
309,4,11:42.0,,J. Smith misses 3-pt jump shot from 24 ft,66,57
310,4,11:37.0,Defensive rebound by W. Ellington,,66,57
311,4,11:17.0,Shooting foul by J. Smith (drawn by B. Adebayo),,66,57
312,4,11:17.0,B. Adebayo makes free throw 1 of 2,,67,57
313,4,11:17.0,B. Adebayo misses free throw 2 of 2,,67,57
314,4,11:15.0,,Defensive rebound by B. Beal,67,57
315,4,11:10.0,,Personal foul by J. Richardson (drawn by J. Smith),67,57
316,4,11:04.0,,J. Meeks makes 3-pt jump shot from 24 ft (assist by B. Beal),67,60
317,4,10:42.0,Personal foul by K. Oubre (drawn by J. Richardson),,67,60
318,4,10:30.0,Turnover by T. Johnson (out of bounds lost ball),,67,60
319,4,10:12.0,,B. Beal misses 2-pt layup from 2 ft,67,60
320,4,10:10.0,Defensive rebound by T. Johnson,,67,60
321,4,9:41.0,J. Richardson misses 2-pt jump shot,,67,60
322,4,9:41.0,,Defensive rebound by B. Beal,67,60
323,4,9:41.0,,J. Smith makes 2-pt layup from 1 ft,67,62
324,4,9:41.0,Violation by B. Adebayo (def goaltending),,67,62
325,4,9:41.0,J. Johnson makes free throw 1 of 2,,68,62
326,4,9:41.0,J. Johnson misses free throw 2 of 2,,68,62
327,4,9:41.0,,Defensive rebound by T. Frazier,68,62
328,4,9:32.0,Shooting foul by J. Smith (drawn by J. Johnson),,68,62
329,4,9:32.0,G. Dragić enters the game for T. Johnson,,68,62
330,4,9:32.0,H. Whiteside enters the game for B. Adebayo,,68,62
331,4,9:20.0,,Personal foul by J. Johnson (drawn by J. Smith),68,62
332,4,9:10.0,,K. Oubre misses 3-pt jump shot from 27 ft,68,62
333,4,9:05.0,Defensive rebound by H. Whiteside,,68,62
334,4,8:59.0,J. Richardson misses 3-pt jump shot from 23 ft,,68,62
335,4,8:55.0,,Defensive rebound by B. Beal,68,62
336,4,8:39.0,,J. Smith misses 2-pt jump shot from 8 ft,68,62
337,4,8:37.0,Defensive rebound by H. Whiteside,,68,62
338,4,8:30.0,G. Dragić misses 3-pt jump shot from 26 ft,,68,62
339,4,8:27.0,Offensive rebound by J. Johnson,,68,62
340,4,8:17.0,H. Whiteside makes 2-pt hook shot from 6 ft,,70,62
341,4,8:17.0,,Washington full timeout,70,62
342,4,8:17.0,,J. Wall enters the game for B. Beal,70,62
343,4,7:58.0,,T. Frazier misses 2-pt jump shot from 7 ft,70,62
344,4,7:56.0,Defensive rebound by H. Whiteside,,70,62
345,4,7:39.0,H. Whiteside misses 2-pt hook shot from 12 ft,,70,62
346,4,7:34.0,,Defensive rebound by T. Frazier,70,62
347,4,7:27.0,,J. Wall misses 2-pt jump shot from 21 ft,70,62
348,4,7:26.0,Defensive rebound by H. Whiteside,,70,62
349,4,7:11.0,H. Whiteside makes 2-pt dunk from 1 ft,,72,62
350,4,6:50.0,,Personal foul by J. Johnson (drawn by K. Oubre),72,62
351,4,6:50.0,,O. Porter enters the game for T. Frazier,72,62
352,4,6:43.0,,Shooting foul by W. Ellington (drawn by J. Meeks),72,62
353,4,6:43.0,,J. Meeks makes free throw 1 of 3,72,63
354,4,6:43.0,,J. Meeks makes free throw 2 of 3,72,64
355,4,6:43.0,,J. Meeks makes free throw 3 of 3,72,65
356,4,6:29.0,Turnover by G. Dragić (turnover),,72,65
357,4,6:23.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by J. Wall),72,68
358,4,6:21.0,Miami full timeout,,72,68
359,4,6:21.0,D. Waiters enters the game for W. Ellington,,72,68
360,4,6:09.0,Turnover by J. Johnson (out of bounds lost ball),,72,68
361,4,5:56.0,,Turnover by J. Smith (traveling),72,68
362,4,5:45.0,D. Waiters makes 3-pt jump shot from 24 ft,,75,68
363,4,5:25.0,,J. Wall makes 3-pt jump shot from 28 ft,75,71
364,4,5:07.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),,77,71
365,4,5:07.0,Shooting foul by J. Smith (drawn by H. Whiteside),,77,71
366,4,5:07.0,,B. Beal enters the game for J. Smith,77,71
367,4,5:07.0,,M. Gortat enters the game for J. Meeks,77,71
368,4,5:07.0,H. Whiteside makes free throw 1 of 1,,78,71
369,4,4:58.0,,B. Beal misses 3-pt jump shot from 26 ft,78,71
370,4,4:55.0,Defensive rebound by G. Dragić,,78,71
371,4,4:36.0,D. Waiters misses 3-pt jump shot from 27 ft,,78,71
372,4,4:32.0,,Defensive rebound by M. Gortat,78,71
373,4,4:15.0,,J. Wall makes 2-pt layup from 1 ft,78,73
374,4,4:04.0,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),,80,73
375,4,4:04.0,Shooting foul by M. Gortat (drawn by H. Whiteside),,80,73
376,4,4:04.0,H. Whiteside misses free throw 1 of 1,,80,73
377,4,4:00.0,,Defensive rebound by M. Gortat,80,73
378,4,3:51.0,,J. Wall misses 3-pt jump shot from 25 ft,80,73
379,4,3:47.0,Defensive rebound by D. Waiters,,80,73
380,4,3:41.0,Miami full timeout,,80,73
381,4,3:39.0,J. Johnson makes 2-pt layup from 2 ft (assist by G. Dragić),,82,73
382,4,3:23.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),82,76
383,4,3:02.0,J. Johnson makes 2-pt jump shot from 19 ft,,84,76
384,4,2:45.0,,Personal foul by J. Richardson (drawn by B. Beal),84,76
385,4,2:45.0,,B. Beal makes free throw 1 of 2,84,77
386,4,2:45.0,,B. Beal makes free throw 2 of 2,84,78
