,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ATLANTA_ACTION,HOUSTON_SCORE,ATLANTA_SCORE
166,2,4:29.0,,D. Schröder misses 2-pt layup from 1 ft,56,41
167,2,4:28.0,Defensive rebound by E. Gordon,,56,41
168,2,4:21.0,Turnover by C. Capela (turnover),,56,41
169,2,4:04.0,,D. Schröder makes 3-pt jump shot from 25 ft,56,44
170,2,3:52.0,Personal foul by M. Muscala (drawn by C. Capela),,56,44
171,2,3:52.0,L. Mbah a Moute enters the game for E. Gordon,,56,44
172,2,3:50.0,R. Anderson misses 3-pt jump shot from 26 ft,,56,44
173,2,3:47.0,,Defensive rebound by K. Bazemore,56,44
174,2,3:42.0,,K. Bazemore makes 2-pt dunk from 1 ft,56,46
175,2,3:28.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,58,46
176,2,3:09.0,,D. Schröder misses 2-pt jump shot from 14 ft,58,46
177,2,3:06.0,Defensive rebound by R. Anderson,,58,46
178,2,2:58.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,60,46
179,2,2:39.0,,M. Muscala misses 3-pt jump shot from 25 ft,60,46
180,2,2:36.0,Defensive rebound by L. Mbah a Moute,,60,46
181,2,2:26.0,R. Anderson misses 3-pt jump shot from 25 ft,,60,46
182,2,2:23.0,,Defensive rebound by K. Bazemore,60,46
183,2,2:17.0,,K. Bazemore misses 3-pt jump shot from 25 ft,60,46
184,2,2:13.0,Defensive rebound by R. Anderson,,60,46
185,2,1:59.0,J. Harden misses 3-pt jump shot from 24 ft,,60,46
186,2,1:56.0,Offensive rebound by T. Ariza,,60,46
187,2,1:52.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Ariza),,62,46
188,2,1:51.0,,Atlanta full timeout,62,46
189,2,1:51.0,,M. Belinelli enters the game for T. Prince,62,46
190,2,1:51.0,,L. Babbitt enters the game for D. Dedmon,62,46
191,2,1:51.0,,J. Collins enters the game for M. Muscala,62,46
192,2,1:40.0,,J. Collins makes 2-pt layup from 2 ft (assist by K. Bazemore),62,48
193,2,1:27.0,J. Harden makes 2-pt jump shot from 8 ft,,64,48
194,2,1:01.0,,K. Bazemore misses 2-pt layup from 2 ft,64,48
195,2,0:57.0,Defensive rebound by R. Anderson,,64,48
196,2,0:56.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Harden),,66,48
197,2,0:43.0,,Turnover by K. Bazemore (bad pass; steal by J. Harden),66,48
198,2,0:30.0,J. Harden misses 3-pt jump shot from 24 ft,,66,48
199,2,0:27.0,,Defensive rebound by J. Collins,66,48
200,2,0:22.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Schröder),66,51
201,2,0:02.0,Personal foul by L. Babbitt (drawn by J. Harden),,66,51
202,2,0:02.0,,T. Prince enters the game for L. Babbitt,66,51
203,2,0:00.0,Shooting foul by K. Bazemore (drawn by J. Harden),,66,51
204,2,0:00.0,J. Harden makes free throw 1 of 3,,67,51
205,2,0:00.0,J. Harden makes free throw 2 of 3,,68,51
206,2,0:00.0,J. Harden makes free throw 3 of 3,,69,51
207,3,11:45.0,Turnover by T. Ariza (bad pass; steal by M. Muscala),,69,51
208,3,11:36.0,,T. Prince makes 2-pt layup from 2 ft,69,53
209,3,11:25.0,E. Gordon misses 3-pt jump shot from 23 ft,,69,53
210,3,11:23.0,Offensive rebound by Team,,69,53
211,3,11:21.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),,72,53
212,3,11:06.0,,K. Bazemore misses 3-pt jump shot from 24 ft,72,53
213,3,11:03.0,Defensive rebound by R. Anderson,,72,53
214,3,10:55.0,E. Gordon misses 2-pt jump shot from 2 ft,,72,53
215,3,10:50.0,Offensive rebound by C. Capela,,72,53
216,3,10:36.0,C. Capela misses 2-pt layup from 2 ft (block by M. Muscala),,72,53
217,3,10:32.0,,Defensive rebound by M. Muscala,72,53
218,3,10:22.0,,D. Dedmon makes 2-pt jump shot from 18 ft (assist by T. Prince),72,55
219,3,10:06.0,T. Ariza misses 3-pt jump shot from 23 ft,,72,55
220,3,10:00.0,Offensive rebound by C. Capela,,72,55
221,3,9:58.0,Personal foul by M. Muscala (drawn by E. Gordon),,72,55
222,3,9:56.0,R. Anderson misses 3-pt jump shot from 25 ft,,72,55
223,3,9:51.0,Offensive rebound by C. Capela,,72,55
224,3,9:48.0,E. Gordon misses 3-pt jump shot from 23 ft,,72,55
225,3,9:45.0,,Defensive rebound by K. Bazemore,72,55
226,3,9:40.0,,Turnover by D. Schröder (lost ball; steal by E. Gordon),72,55
227,3,9:34.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,75,55
228,3,9:17.0,,K. Bazemore makes 2-pt layup from 3 ft,75,57
229,3,9:17.0,,Shooting foul by R. Anderson (drawn by K. Bazemore),75,57
230,3,9:17.0,,L. Babbitt enters the game for M. Muscala,75,57
231,3,9:17.0,,K. Bazemore makes free throw 1 of 1,75,58
232,3,9:06.0,E. Gordon makes 2-pt dunk from 2 ft,,77,58
233,3,8:53.0,,K. Bazemore misses 3-pt jump shot from 22 ft,77,58
234,3,8:49.0,Defensive rebound by T. Ariza,,77,58
235,3,8:42.0,T. Ariza misses 3-pt jump shot from 26 ft,,77,58
236,3,8:37.0,,Defensive rebound by D. Dedmon,77,58
237,3,8:23.0,,T. Prince misses 3-pt jump shot from 25 ft,77,58
238,3,8:20.0,Defensive rebound by T. Ariza,,77,58
239,3,8:14.0,E. Gordon misses 3-pt jump shot from 26 ft,,77,58
240,3,8:10.0,,Defensive rebound by L. Babbitt,77,58
241,3,8:02.0,,K. Bazemore misses 3-pt jump shot from 23 ft,77,58
242,3,7:59.0,Defensive rebound by T. Ariza,,77,58
243,3,7:56.0,,Technical foul by K. Bazemore,77,58
244,3,7:56.0,J. Harden misses technical free throw,,77,58
245,3,7:56.0,Offensive rebound by Team,,77,58
246,3,7:56.0,,I. Taylor enters the game for D. Schröder,77,58
247,3,7:55.0,Shooting foul by K. Bazemore,,77,58
248,3,7:55.0,J. Harden makes free throw 1 of 3,,78,58
249,3,7:55.0,J. Harden makes free throw 2 of 3,,79,58
250,3,7:55.0,J. Harden misses free throw 3 of 3,,79,58
251,3,7:53.0,,Defensive rebound by D. Dedmon,79,58
252,3,7:38.0,,T. Prince makes 2-pt layup from 4 ft (assist by L. Babbitt),79,60
253,3,7:25.0,E. Gordon makes 2-pt layup from 3 ft,,81,60
254,3,7:11.0,,D. Dedmon makes 3-pt jump shot from 23 ft (assist by I. Taylor),81,63
255,3,7:03.0,T. Ariza misses 3-pt jump shot from 25 ft,,81,63
256,3,7:03.0,,Defensive rebound by D. Dedmon,81,63
257,3,6:54.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by I. Taylor),81,66
258,3,6:50.0,Houston full timeout,,81,66
259,3,6:50.0,P. Tucker enters the game for E. Gordon,,81,66
260,3,6:50.0,L. Mbah a Moute enters the game for C. Capela,,81,66
261,3,6:50.0,N. Hilário enters the game for R. Anderson,,81,66
262,3,6:44.0,Personal foul by K. Bazemore (drawn by J. Harden),,81,66
263,3,6:27.0,N. Hilário misses 3-pt jump shot from 23 ft,,81,66
264,3,6:24.0,,Defensive rebound by T. Prince,81,66
265,3,6:17.0,,D. Dedmon misses 3-pt jump shot from 23 ft,81,66
266,3,6:14.0,Defensive rebound by P. Tucker,,81,66
267,3,5:58.0,P. Tucker misses 3-pt jump shot from 23 ft,,81,66
268,3,5:56.0,,Defensive rebound by D. Dedmon,81,66
269,3,5:51.0,,T. Prince makes 2-pt layup from 2 ft,81,68
270,3,5:33.0,J. Harden misses 3-pt jump shot from 26 ft,,81,68
271,3,5:30.0,,Defensive rebound by D. Dedmon,81,68
272,3,5:24.0,,K. Bazemore misses 2-pt layup from 1 ft,81,68
273,3,5:22.0,Defensive rebound by N. Hilário,,81,68
274,3,5:03.0,N. Hilário makes 2-pt layup from 3 ft (assist by T. Ariza),,83,68
275,3,4:48.0,Violation by J. Harden (kicked ball),,83,68
276,3,4:48.0,,J. Collins enters the game for D. Dedmon,83,68
277,3,4:48.0,,M. Belinelli enters the game for K. Bazemore,83,68
278,3,4:44.0,,Shooting foul by P. Tucker (drawn by I. Taylor),83,68
279,3,4:44.0,,I. Taylor makes free throw 1 of 2,83,69
280,3,4:44.0,,I. Taylor makes free throw 2 of 2,83,70
281,3,4:32.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,83,70
282,3,4:29.0,Offensive rebound by L. Mbah a Moute,,83,70
283,3,4:17.0,N. Hilário misses 2-pt layup from 2 ft,,83,70
284,3,4:13.0,Offensive rebound by L. Mbah a Moute,,83,70
285,3,4:11.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,85,70
286,3,3:54.0,,T. Prince misses 3-pt jump shot from 24 ft,85,70
287,3,3:51.0,Defensive rebound by P. Tucker,,85,70
288,3,3:41.0,Turnover by N. Hilário (bad pass),,85,70
289,3,3:30.0,,I. Taylor misses 2-pt jump shot from 22 ft,85,70
290,3,3:25.0,Defensive rebound by J. Harden,,85,70
291,3,3:06.0,N. Hilário makes 2-pt layup at rim (assist by J. Harden),,87,70
292,3,2:59.0,,M. Belinelli misses 3-pt jump shot from 24 ft,87,70
293,3,2:59.0,Defensive rebound by P. Tucker,,87,70
294,3,2:49.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Harden),,90,70
295,3,2:44.0,,Atlanta full timeout,90,70
296,3,2:44.0,,K. Bazemore enters the game for T. Prince,90,70
297,3,2:44.0,E. Gordon enters the game for T. Ariza,,90,70
298,3,2:24.0,,K. Bazemore misses 3-pt jump shot from 24 ft,90,70
299,3,2:20.0,Defensive rebound by N. Hilário,,90,70
300,3,1:59.0,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by N. Hilário),,92,70
301,3,1:48.0,,Personal foul by P. Tucker (drawn by M. Belinelli),92,70
302,3,1:39.0,,Personal foul by L. Mbah a Moute (drawn by J. Collins),92,70
303,3,1:39.0,,J. Collins makes free throw 2 of 2,92,71
304,3,1:39.0,,J. Collins makes free throw 1 of 2,92,72
305,3,1:28.0,J. Harden misses 2-pt layup from 2 ft (block by J. Collins),,92,72
306,3,1:28.0,,Defensive rebound by K. Bazemore,92,72
307,3,1:28.0,,Personal foul by N. Hilário (drawn by K. Bazemore),92,72
308,3,1:28.0,,K. Bazemore makes free throw 1 of 2,92,73
309,3,1:28.0,,K. Bazemore makes free throw 2 of 2,92,74
310,3,1:21.0,Turnover by E. Gordon (step out of bounds),,92,74
311,3,1:13.0,,Turnover by I. Taylor (bad pass; steal by N. Hilário),92,74
312,3,1:07.0,J. Harden makes 3-pt jump shot from 25 ft (assist by E. Gordon),,95,74
313,3,0:52.0,,L. Babbitt misses 2-pt layup from 2 ft,95,74
314,3,0:49.0,Defensive rebound by N. Hilário,,95,74
315,3,0:42.0,N. Hilário makes 2-pt dunk from 2 ft (assist by J. Harden),,97,74
316,3,0:29.0,,Turnover by K. Bazemore (bad pass; steal by N. Hilário),97,74
317,3,0:04.0,Turnover by Team (shot clock),,97,74
318,3,0:00.0,,Personal foul by L. Mbah a Moute (drawn by K. Bazemore),97,74
319,3,0:00.0,,K. Bazemore makes free throw 1 of 1,97,75
320,3,0:00.0,,K. Bazemore makes free throw 2 of 2,97,76
321,4,11:43.0,,Turnover by J. Collins (bad pass; steal by L. Mbah a Moute),97,76
322,4,11:29.0,P. Tucker misses 3-pt jump shot from 22 ft (block by J. Collins),,97,76
323,4,11:26.0,,Defensive rebound by T. Dorsey,97,76
324,4,11:19.0,,M. Belinelli misses 3-pt jump shot from 25 ft,97,76
325,4,11:19.0,Defensive rebound by P. Tucker,,97,76
326,4,11:13.0,L. Mbah a Moute makes 2-pt jump shot from 2 ft (assist by P. Tucker),,99,76
327,4,11:13.0,Shooting foul by D. Schröder (drawn by L. Mbah a Moute),,99,76
328,4,11:13.0,L. Mbah a Moute misses free throw 1 of 1,,99,76
329,4,10:59.0,,Defensive rebound by J. Collins,99,76
330,4,10:55.0,,Turnover by J. Collins (lost ball; steal by E. Gordon),99,76
331,4,10:38.0,Shooting foul by J. Collins (drawn by E. Gordon),,99,76
332,4,10:38.0,E. Gordon makes free throw 1 of 2,,100,76
333,4,10:38.0,E. Gordon makes free throw 2 of 2,,101,76
334,4,10:24.0,,M. Muscala misses 2-pt layup from 12 ft,101,76
335,4,10:18.0,,Offensive rebound by J. Collins,101,76
336,4,10:17.0,,J. Collins misses 2-pt layup from 3 ft (block by T. Ariza),101,76
337,4,10:17.0,,Offensive rebound by Team,101,76
338,4,10:02.0,,Shooting foul by N. Hilário (drawn by D. Schröder),101,76
339,4,9:53.0,,M. Muscala makes 2-pt layup from 4 ft (assist by D. Schröder),101,78
340,4,9:53.0,,Shooting foul by P. Tucker (drawn by M. Muscala),101,78
341,4,9:53.0,,M. Muscala makes free throw 1 of 1,101,79
342,4,9:41.0,T. Ariza makes 3-pt jump shot from 26 ft,,104,79
343,4,9:23.0,,J. Collins misses 2-pt layup from 2 ft,104,79
344,4,9:14.0,,Offensive rebound by J. Collins,104,79
345,4,9:14.0,,J. Collins makes 2-pt dunk at rim,104,81
346,4,9:10.0,T. Ariza misses 3-pt jump shot from 25 ft,,104,81
347,4,9:06.0,Offensive rebound by T. Ariza,,104,81
348,4,9:06.0,T. Ariza makes 2-pt layup from 3 ft,,106,81
349,4,8:56.0,,D. Schröder misses 3-pt jump shot from 25 ft,106,81
350,4,8:56.0,Defensive rebound by N. Hilário,,106,81
351,4,8:50.0,P. Tucker makes 2-pt layup from 1 ft (assist by E. Gordon),,108,81
352,4,8:50.0,Shooting foul by T. Dorsey (drawn by P. Tucker),,108,81
353,4,8:50.0,,D. Dedmon enters the game for D. Schröder,108,81
354,4,8:50.0,,T. Prince enters the game for M. Muscala,108,81
355,4,8:50.0,C. Capela enters the game for N. Hilário,,108,81
356,4,8:50.0,P. Tucker makes free throw 1 of 1,,109,81
357,4,8:30.0,,Turnover by T. Dorsey (lost ball; steal by P. Tucker),109,81
358,4,8:24.0,E. Gordon misses 2-pt layup from 3 ft (block by J. Collins),,109,81
359,4,8:24.0,,Defensive rebound by Team,109,81
360,4,8:09.0,,Turnover by T. Prince (bad pass; steal by P. Tucker),109,81
361,4,7:58.0,C. Capela makes 2-pt dunk from 2 ft (assist by L. Mbah a Moute),,111,81
362,4,7:56.0,,Atlanta full timeout,111,81
363,4,7:56.0,,I. Taylor enters the game for M. Belinelli,111,81
364,4,7:40.0,,T. Prince makes 2-pt dunk from 1 ft (assist by I. Taylor),111,83
365,4,7:27.0,C. Capela misses 2-pt dunk from 1 ft (block by J. Collins),,111,83
366,4,7:26.0,Offensive rebound by Team,,111,83
367,4,7:23.0,E. Gordon misses 2-pt layup from 3 ft,,111,83
368,4,7:21.0,,Defensive rebound by Team,111,83
369,4,7:10.0,,Turnover by T. Prince (bad pass; steal by E. Gordon),111,83
370,4,7:07.0,Shooting foul by I. Taylor (drawn by E. Gordon),,111,83
371,4,7:07.0,E. Gordon makes free throw 1 of 2,,112,83
372,4,7:07.0,Z. Qi enters the game for P. Tucker,,112,83
373,4,7:07.0,E. Gordon makes free throw 2 of 2,,113,83
374,4,6:57.0,,I. Taylor makes 2-pt layup from 2 ft (assist by T. Prince),113,85
375,4,6:43.0,Z. Qi misses 3-pt jump shot from 25 ft,,113,85
376,4,6:40.0,,Defensive rebound by T. Prince,113,85
377,4,6:35.0,,T. Prince misses 2-pt jump shot from 17 ft,113,85
378,4,6:32.0,Defensive rebound by Z. Qi,,113,85
