,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
127,2,8:21.0,,S. Larkin misses 2-pt layup from 2 ft,30,32
128,2,8:21.0,Defensive rebound by B. Bogdanović,,30,32
129,2,8:19.0,L. Stephenson makes 2-pt layup from 2 ft (assist by B. Bogdanović),,32,32
130,2,8:19.0,Shooting foul by G. Monroe (drawn by L. Stephenson),,32,32
131,2,8:19.0,,M. Morris enters the game for D. Theis,32,32
132,2,8:19.0,L. Stephenson misses free throw 1 of 1,,32,32
133,2,8:19.0,,Defensive rebound by M. Morris,32,32
134,2,8:03.0,,G. Monroe misses 2-pt hook shot from 7 ft,32,32
135,2,8:00.0,Defensive rebound by L. Stephenson,,32,32
136,2,7:51.0,T. Booker makes 2-pt layup from 6 ft,,34,32
137,2,7:35.0,,J. Tatum makes 3-pt jump shot from 24 ft (assist by G. Monroe),34,35
138,2,7:18.0,D. Sabonis misses 2-pt jump shot from 7 ft,,34,35
139,2,7:18.0,,Defensive rebound by Team,34,35
140,2,7:05.0,,S. Larkin misses 3-pt jump shot from 25 ft,34,35
141,2,7:02.0,,Offensive rebound by G. Monroe,34,35
142,2,6:51.0,,T. Rozier makes 2-pt jump shot from 8 ft,34,37
143,2,6:40.0,T. Booker misses 2-pt layup from 1 ft,,34,37
144,2,6:37.0,Offensive rebound by Team,,34,37
145,2,6:37.0,,Boston full timeout,34,37
146,2,6:37.0,,A. Baynes enters the game for J. Tatum,34,37
147,2,6:37.0,,M. Smart enters the game for S. Larkin,34,37
148,2,6:37.0,,K. Irving enters the game for G. Monroe,34,37
149,2,6:37.0,V. Oladipo enters the game for T. Booker,,34,37
150,2,6:37.0,T. Young enters the game for B. Bogdanović,,34,37
151,2,6:21.0,T. Young misses 3-pt jump shot from 23 ft,,34,37
152,2,6:19.0,,Defensive rebound by T. Rozier,34,37
153,2,5:59.0,,Turnover by K. Irving (bad pass; steal by D. Collison),34,37
154,2,5:54.0,D. Sabonis misses 2-pt layup from 4 ft,,34,37
155,2,5:52.0,,Defensive rebound by M. Morris,34,37
156,2,5:51.0,,Personal foul by L. Stephenson (drawn by T. Rozier),34,37
157,2,5:46.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Smart),34,39
158,2,5:29.0,V. Oladipo misses 2-pt jump shot from 20 ft,,34,39
159,2,5:25.0,,Defensive rebound by A. Baynes,34,39
160,2,5:16.0,,T. Rozier misses 3-pt jump shot from 26 ft,34,39
161,2,5:12.0,,Offensive rebound by K. Irving,34,39
162,2,5:10.0,,K. Irving misses 3-pt jump shot from 25 ft,34,39
163,2,5:06.0,Defensive rebound by D. Sabonis,,34,39
164,2,5:05.0,Turnover by D. Sabonis (bad pass; steal by K. Irving),,34,39
165,2,4:59.0,,M. Smart misses 3-pt jump shot from 23 ft,34,39
166,2,4:56.0,Defensive rebound by T. Young,,34,39
167,2,4:55.0,Turnover by T. Young (bad pass),,34,39
168,2,4:55.0,C. Joseph enters the game for D. Collison,,34,39
169,2,4:55.0,M. Turner enters the game for D. Sabonis,,34,39
170,2,4:39.0,,A. Baynes misses 2-pt hook shot from 6 ft (block by M. Turner),34,39
171,2,4:37.0,Defensive rebound by M. Turner,,34,39
172,2,4:30.0,M. Turner misses 3-pt jump shot from 26 ft,,34,39
173,2,4:27.0,,Defensive rebound by T. Rozier,34,39
174,2,4:12.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by K. Irving),34,41
175,2,3:54.0,V. Oladipo misses 2-pt jump shot from 17 ft,,34,41
176,2,3:50.0,,Defensive rebound by M. Smart,34,41
177,2,3:41.0,,M. Morris makes 2-pt jump shot from 7 ft,34,43
178,2,3:35.0,Indiana full timeout,,34,43
179,2,3:35.0,D. Collison enters the game for L. Stephenson,,34,43
180,2,3:29.0,T. Young makes 2-pt layup from 5 ft (assist by D. Collison),,36,43
181,2,3:15.0,,Personal foul by T. Young (drawn by M. Morris),36,43
182,2,3:09.0,,M. Morris misses 3-pt jump shot from 25 ft,36,43
183,2,3:06.0,,Offensive rebound by A. Baynes,36,43
184,2,3:05.0,,A. Baynes misses 2-pt hook shot from 2 ft (block by M. Turner),36,43
185,2,3:05.0,,Offensive rebound by A. Baynes,36,43
186,2,2:58.0,,M. Morris misses 3-pt jump shot from 25 ft,36,43
187,2,2:58.0,Defensive rebound by T. Young,,36,43
188,2,2:38.0,,Offensive charge foul by T. Young (drawn by M. Smart),36,43
189,2,2:38.0,Turnover by T. Young (offensive foul),,36,43
190,2,2:38.0,,J. Tatum enters the game for T. Rozier,36,43
191,2,2:38.0,T. Booker enters the game for T. Young,,36,43
192,2,2:20.0,,K. Irving makes 2-pt jump shot from 15 ft,36,45
193,2,1:59.0,T. Booker misses 2-pt jump shot from 11 ft,,36,45
194,2,1:57.0,,Defensive rebound by J. Tatum,36,45
195,2,1:46.0,,J. Tatum misses 2-pt jump shot from 12 ft,36,45
196,2,1:45.0,Defensive rebound by V. Oladipo,,36,45
197,2,1:42.0,Turnover by V. Oladipo (bad pass; steal by A. Baynes),,36,45
198,2,1:37.0,,M. Smart makes 3-pt jump shot from 22 ft (assist by A. Baynes),36,48
199,2,1:17.0,,Personal foul by T. Booker (drawn by M. Smart),36,48
200,2,1:17.0,Turnover by T. Booker (turnover),,36,48
201,2,0:58.0,,K. Irving misses 2-pt jump shot from 16 ft,36,48
202,2,0:54.0,Defensive rebound by D. Collison,,36,48
203,2,0:51.0,V. Oladipo makes 2-pt layup from 4 ft (assist by D. Collison),,38,48
204,2,0:35.0,,J. Tatum misses 3-pt jump shot from 25 ft,38,48
205,2,0:31.0,Defensive rebound by D. Collison,,38,48
206,2,0:29.0,V. Oladipo makes 2-pt dunk from 1 ft (assist by D. Collison),,40,48
207,2,0:10.0,,Personal foul by M. Turner (drawn by A. Baynes),40,48
208,2,0:02.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Smart),40,50
209,3,11:48.0,M. Turner misses 2-pt jump shot at rim,,40,50
210,3,11:47.0,Offensive rebound by M. Turner,,40,50
211,3,11:47.0,M. Turner makes 2-pt layup at rim,,42,50
212,3,11:30.0,,M. Morris misses 3-pt jump shot from 26 ft,42,50
213,3,11:30.0,Defensive rebound by C. Joseph,,42,50
214,3,11:20.0,T. Young makes 2-pt layup from 2 ft,,44,50
215,3,10:59.0,,Turnover by M. Smart (bad pass; steal by V. Oladipo),44,50
216,3,10:40.0,Turnover by C. Joseph (bad pass; steal by M. Morris),,44,50
217,3,10:29.0,,M. Morris makes 2-pt jump shot from 10 ft,44,52
218,3,10:13.0,V. Oladipo misses 3-pt jump shot from 24 ft,,44,52
219,3,10:10.0,,Defensive rebound by T. Rozier,44,52
220,3,9:55.0,,M. Smart misses 3-pt jump shot from 25 ft,44,52
221,3,9:52.0,Defensive rebound by M. Turner,,44,52
222,3,9:39.0,Turnover by C. Joseph (bad pass; steal by J. Tatum),,44,52
223,3,9:33.0,,Shooting foul by B. Bogdanović (drawn by J. Tatum),44,52
224,3,9:33.0,,J. Tatum makes free throw 1 of 2,44,53
225,3,9:33.0,,J. Tatum makes free throw 2 of 2,44,54
226,3,9:14.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by T. Young),,47,54
227,3,8:55.0,,A. Baynes misses 3-pt jump shot from 23 ft,47,54
228,3,8:55.0,Defensive rebound by M. Turner,,47,54
229,3,8:47.0,V. Oladipo makes 2-pt layup at rim,,49,54
230,3,8:47.0,,Boston full timeout,49,54
231,3,8:47.0,,G. Monroe enters the game for A. Baynes,49,54
232,3,8:31.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Morris),49,57
233,3,8:09.0,C. Joseph misses 2-pt layup from 5 ft (block by G. Monroe),,49,57
234,3,8:05.0,Offensive rebound by C. Joseph,,49,57
235,3,8:04.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by C. Joseph),,52,57
236,3,7:44.0,,Turnover by M. Smart (lost ball; steal by V. Oladipo),52,57
237,3,7:32.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,55,57
238,3,7:19.0,,Personal foul by T. Young (drawn by M. Morris),55,57
239,3,7:19.0,T. Booker enters the game for T. Young,,55,57
240,3,7:10.0,,M. Morris misses 2-pt jump shot from 14 ft,55,57
241,3,7:09.0,Defensive rebound by Team,,55,57
242,3,7:09.0,Personal foul by G. Monroe (drawn by T. Booker),,55,57
243,3,6:50.0,Shooting foul by G. Monroe (drawn by V. Oladipo),,55,57
244,3,6:50.0,V. Oladipo makes free throw 1 of 2,,56,57
245,3,6:50.0,V. Oladipo makes free throw 2 of 2,,57,57
246,3,6:39.0,,J. Tatum misses 2-pt layup from 4 ft (block by T. Booker),57,57
247,3,6:35.0,Defensive rebound by M. Turner,,57,57
248,3,6:23.0,V. Oladipo misses 2-pt jump shot from 15 ft,,57,57
249,3,6:20.0,,Defensive rebound by J. Tatum,57,57
250,3,6:14.0,,T. Rozier misses 3-pt jump shot from 23 ft,57,57
251,3,6:10.0,Defensive rebound by B. Bogdanović,,57,57
252,3,6:06.0,V. Oladipo makes 2-pt layup from 3 ft,,59,57
253,3,6:06.0,Shooting foul by M. Morris (drawn by V. Oladipo),,59,57
254,3,6:06.0,,A. Nader enters the game for J. Tatum,59,57
255,3,6:06.0,V. Oladipo makes free throw 1 of 1,,60,57
256,3,5:48.0,,G. Monroe makes 2-pt layup at rim (assist by A. Nader),60,59
257,3,5:37.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,60,59
258,3,5:35.0,,Defensive rebound by M. Smart,60,59
259,3,5:29.0,,M. Morris misses 3-pt jump shot from 26 ft,60,59
260,3,5:25.0,Defensive rebound by M. Turner,,60,59
261,3,5:14.0,T. Booker misses 2-pt jump shot from 17 ft,,60,59
262,3,5:11.0,,Defensive rebound by A. Nader,60,59
263,3,5:05.0,,T. Rozier makes 2-pt jump shot from 14 ft,60,61
264,3,4:46.0,C. Joseph misses 2-pt hook shot from 13 ft,,60,61
265,3,4:44.0,,Defensive rebound by G. Monroe,60,61
266,3,4:37.0,,Turnover by M. Morris (traveling),60,61
267,3,4:37.0,Indiana full timeout,,60,61
268,3,4:37.0,G. Robinson enters the game for C. Joseph,,60,61
269,3,4:37.0,D. Sabonis enters the game for T. Booker,,60,61
270,3,4:37.0,D. Collison enters the game for B. Bogdanović,,60,61
271,3,4:25.0,V. Oladipo makes 2-pt layup at rim,,62,61
272,3,4:07.0,,Turnover by G. Monroe (bad pass),62,61
273,3,3:51.0,M. Turner makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,65,61
274,3,3:33.0,,Turnover by A. Nader (step out of bounds),65,61
275,3,3:33.0,,S. Larkin enters the game for T. Rozier,65,61
276,3,3:13.0,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),,67,61
277,3,2:58.0,,Turnover by S. Larkin (lost ball; steal by M. Turner),67,61
278,3,2:48.0,Turnover by D. Collison (bad pass; steal by M. Smart),,67,61
279,3,2:44.0,,Shooting foul by M. Turner (drawn by A. Nader),67,61
280,3,2:44.0,,A. Nader makes free throw 1 of 2,67,62
281,3,2:44.0,,S. Ojeleye enters the game for M. Morris,67,62
282,3,2:44.0,,A. Nader makes free throw 2 of 2,67,63
283,3,2:22.0,D. Sabonis misses 2-pt jump shot from 21 ft,,67,63
284,3,2:19.0,,Defensive rebound by A. Nader,67,63
285,3,2:10.0,,Turnover by M. Smart (bad pass; steal by D. Sabonis),67,63
286,3,2:07.0,Turnover by D. Collison (bad pass; steal by S. Larkin),,67,63
287,3,2:03.0,,M. Smart makes 3-pt jump shot from 22 ft (assist by G. Monroe),67,66
288,3,1:45.0,M. Turner makes 3-pt jump shot from 25 ft (assist by D. Collison),,70,66
289,3,1:26.0,,G. Monroe makes 2-pt jump shot from 21 ft (assist by S. Larkin),70,68
290,3,1:05.0,V. Oladipo makes 2-pt layup from 2 ft,,72,68
291,3,0:49.0,,G. Monroe makes 2-pt jump shot from 7 ft (assist by M. Smart),72,70
292,3,0:34.0,V. Oladipo makes 2-pt dunk from 2 ft (assist by G. Robinson),,74,70
293,3,0:15.0,,M. Smart misses 3-pt jump shot from 26 ft,74,70
294,3,0:12.0,Defensive rebound by D. Sabonis,,74,70
295,3,0:02.0,Turnover by V. Oladipo (bad pass; steal by M. Smart),,74,70
296,3,0:01.0,,M. Smart misses 3-pt jump shot from 51 ft,74,70
297,3,0:01.0,,Offensive rebound by Team,74,70
298,4,11:35.0,,D. Theis misses 3-pt jump shot from 26 ft,74,70
299,4,11:32.0,Defensive rebound by T. Booker,,74,70
300,4,11:20.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by D. Collison),,77,70
301,4,11:03.0,,S. Larkin misses 2-pt jump shot from 18 ft,77,70
302,4,11:01.0,Defensive rebound by T. Booker,,77,70
303,4,10:48.0,D. Sabonis makes 2-pt layup from 3 ft (assist by D. Collison),,79,70
304,4,10:29.0,,J. Tatum misses 3-pt jump shot from 25 ft,79,70
305,4,10:26.0,,Offensive rebound by S. Ojeleye,79,70
306,4,10:23.0,,Shooting foul by D. Sabonis (drawn by S. Larkin),79,70
307,4,10:23.0,,S. Larkin makes free throw 1 of 2,79,71
308,4,10:23.0,,T. Rozier enters the game for A. Nader,79,71
309,4,10:23.0,,S. Larkin makes free throw 2 of 2,79,72
310,4,10:07.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by T. Booker),,81,72
311,4,9:39.0,,T. Rozier misses 3-pt jump shot from 25 ft,81,72
312,4,9:36.0,Defensive rebound by D. Sabonis,,81,72
313,4,9:22.0,L. Stephenson misses 2-pt layup from 2 ft (block by J. Tatum),,81,72
314,4,9:20.0,,Defensive rebound by D. Theis,81,72
315,4,9:17.0,,S. Ojeleye makes 2-pt layup from 2 ft (assist by S. Larkin),81,74
316,4,9:17.0,,Shooting foul by T. Booker (drawn by S. Ojeleye),81,74
317,4,9:17.0,M. Turner enters the game for D. Sabonis,,81,74
318,4,9:17.0,,S. Ojeleye misses free throw 1 of 1,81,74
319,4,9:15.0,Defensive rebound by L. Stephenson,,81,74
320,4,9:01.0,M. Turner makes 2-pt jump shot from 17 ft (assist by D. Collison),,83,74
321,4,8:37.0,,J. Tatum makes 2-pt jump shot from 18 ft (assist by S. Larkin),83,76
322,4,8:09.0,G. Robinson misses 3-pt jump shot from 27 ft,,83,76
323,4,8:06.0,,Defensive rebound by T. Rozier,83,76
324,4,8:04.0,,D. Theis makes 2-pt layup from 1 ft (assist by T. Rozier),83,78
325,4,8:04.0,,Shooting foul by G. Robinson (drawn by D. Theis),83,78
326,4,8:04.0,Indiana full timeout,,83,78
327,4,8:04.0,C. Joseph enters the game for L. Stephenson,,83,78
328,4,8:04.0,B. Bogdanović enters the game for G. Robinson,,83,78
329,4,8:04.0,,D. Theis makes free throw 1 of 1,83,79
330,4,7:49.0,Turnover by D. Collison (bad pass; steal by S. Larkin),,83,79
331,4,7:43.0,,S. Larkin misses 3-pt jump shot from 26 ft,83,79
332,4,7:40.0,Defensive rebound by M. Turner,,83,79
333,4,7:24.0,D. Collison misses 2-pt jump shot from 21 ft,,83,79
334,4,7:21.0,,Defensive rebound by J. Tatum,83,79
335,4,7:06.0,,Shooting foul by M. Turner (drawn by J. Tatum),83,79
336,4,7:06.0,,J. Tatum makes free throw 1 of 2,83,80
337,4,7:06.0,,M. Smart enters the game for S. Larkin,83,80
338,4,7:06.0,V. Oladipo enters the game for D. Collison,,83,80
339,4,7:06.0,,J. Tatum makes free throw 2 of 2,83,81
340,4,6:52.0,Personal foul by S. Ojeleye (drawn by C. Joseph),,83,81
341,4,6:38.0,,Loose ball foul by D. Theis (drawn by T. Booker),83,81
342,4,6:38.0,T. Young enters the game for T. Booker,,83,81
343,4,6:27.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,86,81
344,4,6:10.0,,Personal foul by C. Joseph (drawn by M. Smart),86,81
345,4,6:10.0,,M. Smart makes free throw 1 of 2,86,82
346,4,6:10.0,,M. Morris enters the game for S. Ojeleye,86,82
347,4,6:10.0,,M. Smart makes free throw 2 of 2,86,83
348,4,5:54.0,Turnover by T. Young (bad pass),,86,83
349,4,5:43.0,,M. Smart misses 3-pt jump shot from 26 ft,86,83
350,4,5:40.0,Defensive rebound by C. Joseph,,86,83
351,4,5:23.0,Turnover by C. Joseph (out of bounds lost ball),,86,83
352,4,5:02.0,,M. Smart misses 2-pt jump shot from 8 ft,86,83
353,4,5:01.0,,Offensive rebound by M. Smart,86,83
354,4,5:01.0,,Turnover by T. Rozier (bad pass),86,83
355,4,5:01.0,Indiana full timeout,,86,83
356,4,5:00.0,Turnover by T. Young (bad pass; steal by M. Smart),,86,83
357,4,4:35.0,,J. Tatum misses 2-pt layup from 11 ft (block by V. Oladipo),86,83
358,4,4:34.0,Defensive rebound by C. Joseph,,86,83
359,4,4:12.0,T. Young misses 2-pt layup from 2 ft (block by D. Theis),,86,83
360,4,4:09.0,,Defensive rebound by M. Morris,86,83
361,4,4:04.0,,M. Morris misses 3-pt jump shot from 25 ft,86,83
362,4,3:59.0,,Offensive rebound by D. Theis,86,83
363,4,3:43.0,,Turnover by J. Tatum (out of bounds lost ball),86,83
364,4,3:27.0,M. Turner makes 2-pt jump shot from 15 ft (assist by V. Oladipo),,88,83
365,4,3:07.0,,T. Rozier misses 3-pt jump shot from 26 ft,88,83
366,4,3:04.0,Defensive rebound by C. Joseph,,88,83
367,4,2:46.0,Shooting foul by J. Tatum (drawn by B. Bogdanović),,88,83
368,4,2:46.0,B. Bogdanović makes free throw 1 of 2,,89,83
369,4,2:46.0,B. Bogdanović makes free throw 2 of 2,,90,83
370,4,2:31.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by J. Tatum),90,86
371,4,2:13.0,V. Oladipo makes 3-pt jump shot from 25 ft,,93,86
372,4,1:58.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by D. Theis),93,89
373,4,1:39.0,V. Oladipo misses 2-pt jump shot from 20 ft,,93,89
374,4,1:36.0,,Defensive rebound by T. Rozier,93,89
375,4,1:31.0,,Personal foul by M. Turner (drawn by J. Tatum),93,89
376,4,1:31.0,,J. Tatum misses free throw 1 of 2,93,89
377,4,1:31.0,,Offensive rebound by Team,93,89
378,4,1:31.0,,J. Tatum makes free throw 2 of 2,93,90
379,4,1:14.0,V. Oladipo makes 2-pt layup from 1 ft,,95,90
380,4,1:14.0,,Boston full timeout,95,90
