,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
55,1,4:40.0,,W. Matthews makes 2-pt jump shot from 6 ft (assist by S. Mejri),19,13
56,1,4:28.0,J. Randle makes 2-pt layup from 1 ft,,21,13
57,1,4:05.0,,D. Smith misses 2-pt jump shot from 17 ft,21,13
58,1,4:01.0,,Offensive rebound by S. Mejri,21,13
59,1,3:58.0,,H. Barnes makes 2-pt dunk at rim (assist by W. Matthews),21,15
60,1,3:43.0,Personal foul by S. Mejri (drawn by J. Randle),,21,15
61,1,3:43.0,,M. Kleber enters the game for S. Mejri,21,15
62,1,3:29.0,Turnover by Team (shot clock),,21,15
63,1,3:13.0,,H. Barnes misses 2-pt jump shot from 14 ft,21,15
64,1,3:11.0,Defensive rebound by B. Ingram,,21,15
65,1,3:06.0,K. Kuzma makes 2-pt dunk at rim (assist by B. Ingram),,23,15
66,1,2:53.0,,Personal foul by T. Ennis (drawn by H. Barnes),23,15
67,1,2:53.0,LA Lakers full timeout,,23,15
68,1,2:53.0,,J. Barea enters the game for D. Smith,23,15
69,1,2:53.0,,D. Powell enters the game for W. Matthews,23,15
70,1,2:53.0,,D. Nowitzki enters the game for H. Barnes,23,15
71,1,2:53.0,,Y. Ferrell enters the game for M. Kleber,23,15
72,1,2:53.0,L. Nance enters the game for J. Randle,,23,15
73,1,2:39.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,23,15
74,1,2:36.0,Defensive rebound by K. Caldwell-Pope,,23,15
75,1,2:27.0,Personal foul by D. Harris (drawn by B. Ingram),,23,15
76,1,2:27.0,K. Caldwell-Pope makes technical free throw,,24,15
77,1,2:18.0,T. Ennis misses 2-pt jump shot from 16 ft,,24,15
78,1,2:14.0,,Defensive rebound by D. Harris,24,15
79,1,2:07.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,24,15
80,1,2:05.0,Defensive rebound by B. Ingram,,24,15
81,1,1:49.0,T. Ennis misses 3-pt jump shot from 24 ft,,24,15
82,1,1:47.0,Offensive rebound by K. Kuzma,,24,15
83,1,1:42.0,K. Kuzma makes 2-pt jump shot from 11 ft,,26,15
84,1,1:24.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Powell),26,18
85,1,1:12.0,Turnover by K. Kuzma (bad pass; steal by D. Nowitzki),,26,18
86,1,1:04.0,,Personal foul by T. Ennis (drawn by D. Nowitzki),26,18
87,1,1:04.0,J. Hart enters the game for K. Caldwell-Pope,,26,18
88,1,1:04.0,J. Clarkson enters the game for B. Ingram,,26,18
89,1,0:54.0,,J. Barea misses 2-pt layup from 5 ft,26,18
90,1,0:54.0,Defensive rebound by L. Nance,,26,18
91,1,0:45.0,L. Nance makes 2-pt hook shot from 5 ft (assist by T. Ennis),,28,18
92,1,0:33.0,,D. Powell makes 2-pt layup at rim (assist by D. Harris),28,20
93,1,0:15.0,T. Ennis makes 3-pt jump shot from 24 ft,,31,20
94,1,0:03.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,31,20
95,1,0:01.0,Defensive rebound by T. Ennis,,31,20
96,1,0:00.0,T. Ennis misses 3-pt jump shot from 67 ft,,31,20
97,1,0:00.0,Offensive rebound by Team,,31,20
98,2,11:44.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,31,22
99,2,11:19.0,J. Clarkson makes 2-pt jump shot from 15 ft,,33,22
100,2,10:53.0,,J. Barea misses 2-pt jump shot from 19 ft,33,22
101,2,10:51.0,Defensive rebound by J. Hart,,33,22
102,2,10:47.0,Turnover by J. Hart (traveling),,33,22
103,2,10:47.0,L. Ball enters the game for T. Ennis,,33,22
104,2,10:32.0,,Personal foul by J. Hart (drawn by D. Nowitzki),33,22
105,2,10:22.0,,Turnover by J. Barea (bad pass; steal by K. Kuzma),33,22
106,2,10:17.0,L. Ball misses 3-pt jump shot from 24 ft,,33,22
107,2,10:14.0,,Defensive rebound by Y. Ferrell,33,22
108,2,10:10.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),33,25
109,2,9:47.0,L. Ball misses 3-pt jump shot from 24 ft,,33,25
110,2,9:46.0,,Defensive rebound by D. Powell,33,25
111,2,9:46.0,Loose ball foul by L. Nance (drawn by D. Powell),,33,25
112,2,9:30.0,,D. Powell makes 2-pt layup from 3 ft (assist by J. Barea),33,27
113,2,9:19.0,J. Clarkson misses 2-pt jump shot from 3 ft,,33,27
114,2,9:17.0,,Defensive rebound by D. Powell,33,27
115,2,9:04.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,33,27
116,2,9:04.0,Defensive rebound by J. Clarkson,,33,27
117,2,8:54.0,J. Clarkson makes 2-pt jump shot from 18 ft,,35,27
118,2,8:36.0,,J. Barea misses 3-pt jump shot from 25 ft,35,27
119,2,8:34.0,Defensive rebound by K. Kuzma,,35,27
120,2,8:30.0,L. Ball makes 2-pt layup at rim (assist by K. Kuzma),,37,27
121,2,8:30.0,,Dallas full timeout,37,27
122,2,8:30.0,,D. Smith enters the game for Y. Ferrell,37,27
123,2,8:17.0,,Turnover by D. Harris (bad pass; steal by J. Hart),37,27
124,2,8:11.0,J. Hart misses 3-pt jump shot from 24 ft,,37,27
125,2,8:06.0,Offensive rebound by L. Ball,,37,27
126,2,8:06.0,L. Ball misses 2-pt layup from 1 ft,,37,27
127,2,8:04.0,,Defensive rebound by D. Nowitzki,37,27
128,2,7:51.0,,Shooting foul by L. Nance (drawn by D. Nowitzki),37,27
129,2,7:51.0,,D. Nowitzki makes free throw 1 of 2,37,28
130,2,7:51.0,,D. Nowitzki makes free throw 2 of 2,37,29
131,2,7:37.0,K. Kuzma makes 2-pt jump shot from 8 ft,,39,29
132,2,7:26.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),39,31
133,2,7:17.0,Offensive foul by K. Kuzma (drawn by J. Barea),,39,31
134,2,7:17.0,Turnover by K. Kuzma (offensive foul),,39,31
135,2,7:04.0,,Personal foul by J. Hart (drawn by D. Powell),39,31
136,2,6:52.0,,Shooting foul by J. Hart (drawn by J. Barea),39,31
137,2,6:52.0,,J. Barea makes free throw 1 of 3,39,32
138,2,6:52.0,,J. Barea misses free throw 2 of 3,39,32
139,2,6:52.0,,Offensive rebound by Team,39,32
140,2,6:52.0,,W. Matthews enters the game for D. Harris,39,32
141,2,6:52.0,B. Ingram enters the game for J. Hart,,39,32
142,2,6:52.0,,J. Barea makes free throw 3 of 3,39,33
143,2,6:42.0,J. Clarkson misses 3-pt jump shot from 24 ft,,39,33
144,2,6:40.0,Offensive rebound by Team,,39,33
145,2,6:31.0,L. Nance misses 2-pt jump shot from 14 ft,,39,33
146,2,6:29.0,,Defensive rebound by J. Barea,39,33
147,2,6:22.0,,D. Powell makes 2-pt layup from 3 ft (assist by J. Barea),39,35
148,2,6:22.0,,Shooting foul by K. Kuzma (drawn by D. Powell),39,35
149,2,6:22.0,LA Lakers full timeout,,39,35
150,2,6:22.0,,H. Barnes enters the game for D. Nowitzki,39,35
151,2,6:22.0,J. Randle enters the game for K. Kuzma,,39,35
152,2,6:22.0,B. Lopez enters the game for L. Nance,,39,35
153,2,6:22.0,,D. Powell misses free throw 1 of 1,39,35
154,2,6:20.0,Defensive rebound by J. Randle,,39,35
155,2,6:07.0,J. Clarkson makes 2-pt layup from 1 ft (assist by L. Ball),,41,35
156,2,5:51.0,,D. Powell misses 2-pt hook shot from 2 ft,41,35
157,2,5:51.0,,Offensive rebound by D. Smith,41,35
158,2,5:51.0,,D. Smith misses 2-pt layup from 1 ft,41,35
159,2,5:51.0,,Offensive rebound by Team,41,35
160,2,5:51.0,,Personal foul by B. Lopez (drawn by D. Smith),41,35
161,2,5:51.0,,D. Smith makes free throw 1 of 2,41,36
162,2,5:51.0,,S. Mejri enters the game for D. Powell,41,36
163,2,5:51.0,,D. Smith makes free throw 2 of 2,41,37
164,2,5:26.0,J. Clarkson misses 2-pt jump shot from 16 ft,,41,37
165,2,5:23.0,,Defensive rebound by H. Barnes,41,37
166,2,5:16.0,,H. Barnes misses 2-pt jump shot from 6 ft,41,37
167,2,5:14.0,Defensive rebound by B. Lopez,,41,37
168,2,5:04.0,Shooting foul by W. Matthews (drawn by J. Randle),,41,37
169,2,5:04.0,J. Randle makes free throw 1 of 2,,42,37
170,2,5:04.0,,Y. Ferrell enters the game for J. Barea,42,37
171,2,5:04.0,K. Caldwell-Pope enters the game for J. Clarkson,,42,37
172,2,5:04.0,J. Randle makes free throw 2 of 2,,43,37
173,2,4:53.0,,Personal foul by B. Ingram (drawn by W. Matthews),43,37
174,2,4:53.0,,W. Matthews makes free throw 1 of 2,43,38
175,2,4:53.0,,W. Matthews makes free throw 2 of 2,43,39
176,2,4:44.0,Turnover by K. Caldwell-Pope (bad pass; steal by H. Barnes),,43,39
177,2,4:39.0,,D. Smith makes 2-pt dunk at rim (assist by H. Barnes),43,41
178,2,4:23.0,,Offensive charge foul by J. Randle (drawn by S. Mejri),43,41
179,2,4:23.0,Turnover by J. Randle (offensive foul),,43,41
180,2,4:10.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,43,41
181,2,4:06.0,Defensive rebound by J. Randle,,43,41
182,2,4:00.0,Turnover by J. Randle (bad pass; steal by Y. Ferrell),,43,41
183,2,3:54.0,,D. Smith makes 2-pt layup from 1 ft (assist by Y. Ferrell),43,43
184,2,3:54.0,LA Lakers full timeout,,43,43
185,2,3:54.0,J. Clarkson enters the game for B. Ingram,,43,43
186,2,3:29.0,J. Randle misses 2-pt jump shot from 13 ft,,43,43
187,2,3:26.0,,Defensive rebound by Y. Ferrell,43,43
188,2,3:09.0,,W. Matthews makes 3-pt jump shot from 24 ft,43,46
189,2,3:00.0,J. Clarkson misses 2-pt jump shot from 6 ft,,43,46
190,2,2:58.0,,Defensive rebound by S. Mejri,43,46
191,2,2:50.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by W. Matthews),43,49
192,2,2:50.0,LA Lakers full timeout,,43,49
193,2,2:50.0,L. Nance enters the game for B. Lopez,,43,49
194,2,2:50.0,K. Kuzma enters the game for J. Randle,,43,49
195,2,2:29.0,L. Ball misses 3-pt jump shot from 23 ft,,43,49
196,2,2:26.0,,Defensive rebound by W. Matthews,43,49
197,2,2:13.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by D. Smith),43,52
198,2,1:55.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,43,52
199,2,1:53.0,Offensive rebound by L. Nance,,43,52
200,2,1:48.0,K. Kuzma makes 2-pt hook shot from 2 ft (assist by J. Clarkson),,45,52
201,2,1:32.0,,Turnover by D. Smith (bad pass),45,52
202,2,1:24.0,L. Nance misses 2-pt jump shot from 10 ft,,45,52
203,2,1:20.0,Offensive rebound by K. Kuzma,,45,52
204,2,1:10.0,Turnover by J. Clarkson (bad pass),,45,52
205,2,0:54.0,,D. Smith misses 3-pt jump shot from 25 ft,45,52
206,2,0:52.0,Defensive rebound by L. Ball,,45,52
207,2,0:49.0,Shooting foul by Y. Ferrell (drawn by K. Kuzma),,45,52
208,2,0:49.0,K. Kuzma misses free throw 1 of 2,,45,52
209,2,0:49.0,Offensive rebound by Team,,45,52
210,2,0:49.0,K. Kuzma makes free throw 2 of 2,,46,52
211,2,0:31.0,,H. Barnes misses 2-pt jump shot from 18 ft,46,52
212,2,0:28.0,Defensive rebound by K. Kuzma,,46,52
213,2,0:11.0,L. Ball misses 3-pt jump shot from 22 ft,,46,52
214,2,0:08.0,,Defensive rebound by Y. Ferrell,46,52
215,2,0:01.0,,D. Smith misses 3-pt jump shot from 26 ft,46,52
216,2,0:00.0,Defensive rebound by K. Caldwell-Pope,,46,52
217,3,11:43.0,,H. Barnes misses 3-pt jump shot from 24 ft,46,52
218,3,11:41.0,Defensive rebound by K. Caldwell-Pope,,46,52
219,3,11:27.0,B. Lopez misses 2-pt jump shot from 4 ft,,46,52
220,3,11:25.0,,Defensive rebound by D. Nowitzki,46,52
221,3,11:15.0,,D. Smith makes 2-pt jump shot from 14 ft,46,54
222,3,11:04.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by L. Ball),,49,54
223,3,10:43.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by H. Barnes),49,57
224,3,10:29.0,J. Hart makes 2-pt layup from 1 ft (assist by J. Randle),,51,57
225,3,10:16.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,51,57
226,3,10:13.0,Defensive rebound by J. Randle,,51,57
227,3,10:07.0,L. Ball makes 3-pt jump shot from 23 ft (assist by B. Lopez),,54,57
228,3,9:41.0,,H. Barnes makes 2-pt jump shot from 8 ft,54,59
229,3,9:30.0,L. Ball makes 2-pt jump shot from 10 ft,,56,59
230,3,9:16.0,,Y. Ferrell makes 2-pt jump shot from 13 ft (assist by D. Smith),56,61
231,3,8:50.0,J. Randle misses 2-pt jump shot from 9 ft,,56,61
232,3,8:46.0,Offensive rebound by J. Randle,,56,61
233,3,8:42.0,L. Ball misses 3-pt jump shot from 25 ft,,56,61
234,3,8:39.0,,Defensive rebound by Y. Ferrell,56,61
235,3,8:35.0,,Personal foul by J. Randle (drawn by D. Smith),56,61
236,3,8:28.0,,D. Smith misses 2-pt layup from 7 ft,56,61
237,3,8:26.0,Defensive rebound by J. Randle,,56,61
238,3,8:21.0,B. Lopez misses 3-pt jump shot from 25 ft,,56,61
239,3,8:17.0,,Defensive rebound by D. Nowitzki,56,61
240,3,8:03.0,,W. Matthews makes 2-pt jump shot from 8 ft,56,63
241,3,8:03.0,LA Lakers full timeout,,56,63
242,3,8:03.0,,S. Mejri enters the game for D. Nowitzki,56,63
243,3,7:48.0,B. Lopez misses 3-pt jump shot from 25 ft,,56,63
244,3,7:48.0,,Defensive rebound by S. Mejri,56,63
245,3,7:30.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,56,63
246,3,7:26.0,Defensive rebound by J. Randle,,56,63
247,3,7:19.0,J. Randle misses 2-pt layup from 1 ft,,56,63
248,3,7:19.0,Offensive rebound by Team,,56,63
249,3,7:09.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Randle),,59,63
250,3,6:45.0,,W. Matthews misses 2-pt jump shot from 11 ft,59,63
251,3,6:42.0,Defensive rebound by J. Randle,,59,63
252,3,6:32.0,Turnover by J. Randle (bad pass; steal by D. Smith),,59,63
253,3,6:20.0,,Personal foul by J. Hart (drawn by D. Smith),59,63
254,3,6:20.0,C. Brewer enters the game for J. Hart,,59,63
255,3,6:13.0,,H. Barnes misses 2-pt jump shot from 7 ft,59,63
256,3,6:10.0,Defensive rebound by J. Randle,,59,63
257,3,6:04.0,B. Lopez misses 3-pt jump shot from 25 ft,,59,63
258,3,6:01.0,,Defensive rebound by Y. Ferrell,59,63
259,3,5:39.0,,D. Smith misses 3-pt jump shot from 24 ft,59,63
260,3,5:36.0,Defensive rebound by B. Lopez,,59,63
261,3,5:24.0,J. Randle misses 2-pt jump shot from 15 ft,,59,63
262,3,5:22.0,,Defensive rebound by H. Barnes,59,63
263,3,5:06.0,,Turnover by H. Barnes (bad pass; steal by B. Lopez),59,63
264,3,5:02.0,J. Randle makes 2-pt dunk at rim (assist by B. Lopez),,61,63
265,3,5:01.0,,Dallas full timeout,61,63
266,3,5:01.0,,D. Harris enters the game for Y. Ferrell,61,63
267,3,5:01.0,K. Kuzma enters the game for B. Lopez,,61,63
268,3,4:53.0,,Personal foul by C. Brewer (drawn by W. Matthews),61,63
269,3,4:45.0,,D. Smith misses 2-pt layup from 5 ft,61,63
270,3,4:43.0,Defensive rebound by J. Randle,,61,63
271,3,4:43.0,Turnover by J. Randle (bad pass),,61,63
272,3,4:34.0,,Personal foul by K. Caldwell-Pope (drawn by S. Mejri),61,63
273,3,4:25.0,,D. Harris misses 3-pt jump shot from 24 ft,61,63
274,3,4:24.0,Defensive rebound by J. Randle,,61,63
275,3,4:24.0,,Loose ball foul by S. Mejri (drawn by J. Randle),61,63
276,3,4:24.0,,D. Powell enters the game for S. Mejri,61,63
277,3,4:12.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),,63,63
278,3,3:56.0,,Personal foul by K. Kuzma (drawn by D. Harris),63,63
279,3,3:56.0,,D. Harris makes free throw 1 of 2,63,64
280,3,3:56.0,,D. Harris makes free throw 2 of 2,63,65
281,3,3:44.0,Shooting foul by D. Smith (drawn by J. Randle),,63,65
282,3,3:44.0,J. Randle makes free throw 1 of 2,,64,65
283,3,3:44.0,J. Randle makes free throw 2 of 2,,65,65
284,3,3:28.0,,D. Powell makes 2-pt layup at rim,65,67
285,3,3:06.0,Shooting foul by W. Matthews (drawn by K. Caldwell-Pope),,65,67
286,3,3:06.0,K. Caldwell-Pope makes free throw 1 of 2,,66,67
287,3,3:06.0,,J. Barea enters the game for D. Smith,66,67
288,3,3:06.0,K. Caldwell-Pope misses free throw 2 of 2,,66,67
289,3,3:03.0,,Defensive rebound by H. Barnes,66,67
290,3,2:46.0,,D. Harris misses 3-pt jump shot from 24 ft,66,67
291,3,2:45.0,Defensive rebound by Team,,66,67
292,3,2:33.0,K. Kuzma makes 2-pt hook shot from 9 ft,,68,67
293,3,2:13.0,,H. Barnes makes 2-pt jump shot from 9 ft,68,69
294,3,2:03.0,Personal foul by J. Barea (drawn by K. Kuzma),,68,69
295,3,2:03.0,L. Nance enters the game for J. Randle,,68,69
296,3,1:56.0,K. Kuzma misses 3-pt jump shot from 26 ft,,68,69
297,3,1:54.0,,Defensive rebound by J. Barea,68,69
298,3,1:48.0,,J. Barea misses 2-pt jump shot from 14 ft,68,69
299,3,1:48.0,,Offensive rebound by Team,68,69
300,3,1:48.0,Loose ball foul by C. Brewer (drawn by D. Powell),,68,69
301,3,1:48.0,,D. Powell misses free throw 1 of 2,68,69
302,3,1:48.0,,Offensive rebound by Team,68,69
303,3,1:48.0,,Y. Ferrell enters the game for W. Matthews,68,69
304,3,1:48.0,,D. Nowitzki enters the game for H. Barnes,68,69
305,3,1:48.0,J. Clarkson enters the game for K. Caldwell-Pope,,68,69
306,3,1:48.0,T. Ennis enters the game for L. Ball,,68,69
307,3,1:48.0,,D. Powell makes free throw 2 of 2,68,70
308,3,1:35.0,K. Kuzma misses 2-pt jump shot from 18 ft,,68,70
309,3,1:33.0,Offensive rebound by L. Nance,,68,70
310,3,1:33.0,L. Nance misses 2-pt layup at rim,,68,70
311,3,1:32.0,Offensive rebound by Team,,68,70
312,3,1:29.0,Personal foul by D. Harris (drawn by C. Brewer),,68,70
313,3,1:29.0,C. Brewer makes free throw 1 of 2,,69,70
314,3,1:29.0,C. Brewer makes free throw 2 of 2,,70,70
315,3,1:14.0,,Offensive foul by D. Powell (drawn by C. Brewer),70,70
316,3,1:14.0,,Turnover by D. Powell (offensive foul),70,70
317,3,1:02.0,J. Clarkson misses 2-pt jump shot from 14 ft,,70,70
318,3,0:59.0,,Defensive rebound by J. Barea,70,70
319,3,0:57.0,,Personal foul by T. Ennis (drawn by D. Harris),70,70
320,3,0:57.0,,D. Harris makes free throw 1 of 2,70,71
321,3,0:57.0,,D. Harris makes free throw 2 of 2,70,72
322,3,0:36.0,T. Ennis misses 2-pt layup from 2 ft,,70,72
323,3,0:35.0,,Defensive rebound by D. Nowitzki,70,72
324,3,0:35.0,,Personal foul by C. Brewer (drawn by D. Nowitzki),70,72
325,3,0:35.0,,D. Nowitzki makes free throw 1 of 2,70,73
326,3,0:35.0,,D. Nowitzki misses free throw 2 of 2,70,73
327,3,0:33.0,Defensive rebound by L. Nance,,70,73
328,3,0:20.0,J. Clarkson misses 2-pt jump shot from 3 ft,,70,73
329,3,0:16.0,Offensive rebound by L. Nance,,70,73
330,3,0:15.0,L. Nance misses 2-pt layup at rim,,70,73
331,3,0:14.0,,Defensive rebound by D. Harris,70,73
332,3,0:00.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,70,73
333,3,0:00.0,,Offensive rebound by Team,70,73
334,4,11:47.0,T. Ennis misses 2-pt jump shot from 16 ft,,70,73
335,4,11:44.0,,Defensive rebound by D. Harris,70,73
336,4,11:33.0,,Shooting foul by L. Nance (drawn by D. Harris),70,73
337,4,11:33.0,,D. Harris misses free throw 1 of 2,70,73
338,4,11:33.0,,Offensive rebound by Team,70,73
339,4,11:33.0,,D. Harris makes free throw 2 of 2,70,74
340,4,11:18.0,K. Kuzma misses 2-pt jump shot from 23 ft,,70,74
341,4,11:16.0,,Defensive rebound by Team,70,74
342,4,10:54.0,,D. Powell makes 2-pt dunk at rim,70,76
343,4,10:29.0,C. Brewer misses 2-pt jump shot from 5 ft,,70,76
344,4,10:29.0,,Defensive rebound by D. Nowitzki,70,76
345,4,10:15.0,,J. Barea misses 3-pt jump shot from 25 ft,70,76
346,4,10:15.0,Defensive rebound by L. Nance,,70,76
347,4,10:09.0,,Offensive charge foul by T. Ennis (drawn by Y. Ferrell),70,76
348,4,10:09.0,Turnover by T. Ennis (offensive foul),,70,76
349,4,10:09.0,L. Ball enters the game for T. Ennis,,70,76
350,4,9:55.0,,Shooting foul by C. Brewer (drawn by D. Harris),70,76
351,4,9:55.0,,D. Harris makes free throw 1 of 2,70,77
352,4,9:55.0,,D. Harris misses free throw 2 of 2,70,77
353,4,9:52.0,Defensive rebound by L. Ball,,70,77
354,4,9:44.0,L. Ball misses 3-pt jump shot from 25 ft,,70,77
355,4,9:41.0,,Defensive rebound by D. Nowitzki,70,77
356,4,9:32.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),70,80
357,4,9:30.0,LA Lakers full timeout,,70,80
358,4,9:30.0,K. Caldwell-Pope enters the game for C. Brewer,,70,80
359,4,9:18.0,J. Clarkson misses 2-pt jump shot from 18 ft,,70,80
360,4,9:16.0,,Defensive rebound by D. Powell,70,80
361,4,8:57.0,,Turnover by D. Harris (bad pass; steal by L. Ball),70,80
362,4,8:53.0,J. Clarkson makes 2-pt layup from 1 ft (assist by K. Kuzma),,72,80
363,4,8:43.0,,J. Barea misses 3-pt jump shot from 24 ft,72,80
364,4,8:41.0,Defensive rebound by K. Kuzma,,72,80
365,4,8:33.0,L. Nance misses 2-pt layup from 2 ft,,72,80
366,4,8:31.0,,Defensive rebound by D. Nowitzki,72,80
367,4,8:13.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,72,80
368,4,8:10.0,Defensive rebound by K. Caldwell-Pope,,72,80
369,4,7:57.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,75,80
370,4,7:55.0,,Dallas full timeout,75,80
371,4,7:55.0,,W. Matthews enters the game for Y. Ferrell,75,80
372,4,7:55.0,,D. Smith enters the game for D. Harris,75,80
373,4,7:55.0,,H. Barnes enters the game for D. Nowitzki,75,80
374,4,7:38.0,,J. Barea misses 3-pt jump shot from 25 ft,75,80
375,4,7:37.0,,Offensive rebound by Team,75,80
376,4,7:37.0,Loose ball foul by L. Nance (drawn by D. Powell),,75,80
377,4,7:12.0,,D. Smith misses 3-pt jump shot from 23 ft,75,80
378,4,7:09.0,Defensive rebound by K. Kuzma,,75,80
379,4,6:51.0,J. Clarkson makes 2-pt jump shot from 5 ft,,77,80
380,4,6:26.0,,J. Barea misses 2-pt layup at rim,77,80
381,4,6:24.0,Defensive rebound by L. Nance,,77,80
382,4,6:20.0,Turnover by J. Clarkson (palming),,77,80
383,4,6:20.0,,Y. Ferrell enters the game for J. Barea,77,80
384,4,6:10.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),77,83
