,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
24,1,7:50.0,M. Beasley makes 2-pt jump shot from 9 ft (assist by J. Jack),,8,13
25,1,7:50.0,Shooting foul by M. Turner (drawn by M. Beasley),,8,13
26,1,7:50.0,M. Beasley makes free throw 1 of 1,,9,13
27,1,7:27.0,,D. Collison misses 2-pt layup at rim,9,13
28,1,7:26.0,Defensive rebound by E. Freedom,,9,13
29,1,7:19.0,J. Jack misses 2-pt jump shot from 5 ft,,9,13
30,1,7:16.0,Offensive rebound by E. Freedom,,9,13
31,1,7:14.0,E. Freedom makes 2-pt layup from 1 ft,,11,13
32,1,7:09.0,,V. Oladipo misses 2-pt jump shot from 9 ft,11,13
33,1,7:09.0,Defensive rebound by E. Freedom,,11,13
34,1,6:58.0,Personal block foul by T. Young (drawn by M. Beasley),,11,13
35,1,6:58.0,D. McDermott enters the game for D. Dotson,,11,13
36,1,6:52.0,M. Beasley makes 2-pt dunk from 1 ft (assist by J. Jack),,13,13
37,1,6:41.0,,Shooting foul by M. Beasley (drawn by B. Bogdanović),13,13
38,1,6:41.0,,B. Bogdanović makes free throw 1 of 2,13,14
39,1,6:41.0,,B. Bogdanović makes free throw 2 of 2,13,15
40,1,6:33.0,Turnover by M. Beasley (bad pass),,13,15
41,1,6:26.0,,Personal foul by C. Lee (drawn by M. Turner),13,15
42,1,6:22.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by D. Collison),13,18
43,1,6:01.0,D. McDermott misses 2-pt jump shot from 20 ft,,13,18
44,1,5:58.0,,Defensive rebound by D. Collison,13,18
45,1,5:43.0,,M. Turner makes 2-pt layup from 1 ft,13,20
46,1,5:33.0,E. Freedom misses 2-pt layup at rim (block by V. Oladipo),,13,20
47,1,5:30.0,,Defensive rebound by V. Oladipo,13,20
48,1,5:29.0,,Turnover by V. Oladipo (bad pass),13,20
49,1,5:20.0,C. Lee makes 2-pt jump shot from 11 ft (assist by J. Jack),,15,20
50,1,5:00.0,,T. Young makes 2-pt hook shot from 10 ft,15,22
51,1,4:41.0,M. Beasley makes 2-pt jump shot from 4 ft,,17,22
52,1,4:21.0,,D. Collison misses 3-pt jump shot from 27 ft,17,22
53,1,4:18.0,,Offensive rebound by T. Young,17,22
54,1,4:15.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Collison),17,25
55,1,4:01.0,J. Jack misses 2-pt jump shot from 17 ft,,17,25
56,1,3:58.0,,Defensive rebound by M. Turner,17,25
57,1,3:50.0,,M. Turner makes 2-pt dunk from 1 ft (assist by V. Oladipo),17,27
58,1,3:32.0,E. Freedom misses 2-pt layup from 1 ft,,17,27
59,1,3:30.0,,Defensive rebound by D. Collison,17,27
60,1,3:27.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Collison),17,30
61,1,3:25.0,New York full timeout,,17,30
62,1,3:25.0,,C. Joseph enters the game for T. Young,17,30
63,1,3:25.0,,D. Sabonis enters the game for B. Bogdanović,17,30
64,1,3:25.0,K. O'Quinn enters the game for E. Freedom,,17,30
65,1,3:25.0,F. Ntilikina enters the game for J. Jack,,17,30
66,1,3:11.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,17,30
67,1,3:09.0,,Defensive rebound by D. Sabonis,17,30
68,1,2:51.0,,M. Turner misses 3-pt jump shot from 23 ft,17,30
69,1,2:48.0,Defensive rebound by F. Ntilikina,,17,30
70,1,2:38.0,C. Lee misses 3-pt jump shot from 26 ft,,17,30
71,1,2:36.0,,Defensive rebound by D. Sabonis,17,30
72,1,2:31.0,,D. Collison misses 2-pt layup from 2 ft (block by D. McDermott),17,30
73,1,2:30.0,,Offensive rebound by Team,17,30
74,1,2:30.0,,L. Stephenson enters the game for D. Collison,17,30
75,1,2:30.0,L. Thomas enters the game for C. Lee,,17,30
76,1,2:30.0,D. Dotson enters the game for M. Beasley,,17,30
77,1,2:21.0,,V. Oladipo misses 2-pt jump shot from 18 ft,17,30
78,1,2:17.0,Defensive rebound by K. O'Quinn,,17,30
79,1,2:00.0,D. McDermott makes 2-pt dunk at rim (assist by K. O'Quinn),,19,30
80,1,1:51.0,Offensive charge foul by V. Oladipo (drawn by L. Thomas),,19,30
81,1,1:51.0,,Turnover by V. Oladipo (offensive foul),19,30
82,1,1:51.0,,T. Leaf enters the game for M. Turner,19,30
83,1,1:32.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,19,30
84,1,1:29.0,Offensive rebound by D. Dotson,,19,30
85,1,1:28.0,D. Dotson misses 3-pt jump shot from 27 ft,,19,30
86,1,1:23.0,Offensive rebound by K. O'Quinn,,19,30
87,1,1:23.0,K. O'Quinn misses 2-pt layup at rim,,19,30
88,1,1:23.0,,Defensive rebound by D. Sabonis,19,30
89,1,1:21.0,,Shooting foul by F. Ntilikina (drawn by V. Oladipo),19,30
90,1,1:21.0,,V. Oladipo makes free throw 1 of 2,19,31
91,1,1:21.0,,V. Oladipo misses free throw 2 of 2,19,31
92,1,1:19.0,Defensive rebound by K. O'Quinn,,19,31
93,1,1:03.0,Turnover by D. McDermott (lost ball; steal by L. Stephenson),,19,31
94,1,0:54.0,,T. Leaf misses 3-pt jump shot from 25 ft,19,31
95,1,0:51.0,Defensive rebound by Team,,19,31
96,1,0:36.0,D. McDermott misses 3-pt jump shot from 26 ft,,19,31
97,1,0:33.0,,Defensive rebound by L. Stephenson,19,31
98,1,0:26.0,,Turnover by L. Stephenson (bad pass; steal by L. Thomas),19,31
99,1,0:04.0,F. Ntilikina misses 2-pt jump shot from 18 ft,,19,31
100,1,0:01.0,,Defensive rebound by V. Oladipo,19,31
101,1,0:00.0,,D. Sabonis misses 2-pt jump shot from 20 ft,19,31
102,1,0:00.0,,Offensive rebound by Team,19,31
103,2,11:45.0,,Personal foul by F. Ntilikina (drawn by D. Sabonis),19,31
104,2,11:38.0,,D. Sabonis makes 2-pt dunk from 3 ft (assist by C. Joseph),19,33
105,2,11:19.0,D. Dotson misses 3-pt jump shot from 25 ft,,19,33
106,2,11:16.0,,Defensive rebound by T. Leaf,19,33
107,2,11:03.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Sabonis),19,36
108,2,10:43.0,K. O'Quinn makes 2-pt layup at rim (assist by F. Ntilikina),,21,36
109,2,10:37.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,21,38
110,2,10:15.0,L. Thomas misses 2-pt jump shot from 9 ft,,21,38
111,2,10:10.0,,Defensive rebound by D. Sabonis,21,38
112,2,10:04.0,,Shooting foul by L. Thomas (drawn by L. Stephenson),21,38
113,2,10:04.0,,L. Stephenson makes free throw 1 of 2,21,39
114,2,10:04.0,M. Beasley enters the game for F. Ntilikina,,21,39
115,2,10:04.0,J. Jack enters the game for D. McDermott,,21,39
116,2,10:04.0,,T. Young enters the game for T. Leaf,21,39
117,2,10:04.0,,L. Stephenson makes free throw 2 of 2,21,40
118,2,9:46.0,L. Thomas misses 2-pt jump shot from 18 ft,,21,40
119,2,9:44.0,Offensive rebound by K. O'Quinn,,21,40
120,2,9:42.0,K. O'Quinn misses 2-pt layup from 1 ft,,21,40
121,2,9:37.0,Offensive rebound by M. Beasley,,21,40
122,2,9:37.0,M. Beasley makes 2-pt layup at rim,,23,40
123,2,9:15.0,,L. Stephenson misses 2-pt jump shot from 22 ft,23,40
124,2,9:11.0,Defensive rebound by J. Jack,,23,40
125,2,9:03.0,M. Beasley misses 2-pt layup from 1 ft,,23,40
126,2,9:01.0,Offensive rebound by K. O'Quinn,,23,40
127,2,9:01.0,K. O'Quinn makes 2-pt layup from 1 ft,,25,40
128,2,8:39.0,Offensive charge foul by D. Sabonis (drawn by D. Dotson),,25,40
129,2,8:39.0,,Turnover by D. Sabonis (offensive foul),25,40
130,2,8:24.0,M. Beasley makes 2-pt layup from 1 ft (assist by J. Jack),,27,40
131,2,8:10.0,,Personal foul by M. Beasley (drawn by D. Sabonis),27,40
132,2,8:03.0,,C. Joseph misses 3-pt jump shot from 24 ft,27,40
133,2,7:59.0,Defensive rebound by K. O'Quinn,,27,40
134,2,7:51.0,Personal foul by D. Sabonis (drawn by K. O'Quinn),,27,40
135,2,7:51.0,E. Freedom enters the game for K. O'Quinn,,27,40
136,2,7:48.0,Offensive foul by M. Beasley (drawn by C. Joseph),,27,40
137,2,7:48.0,Turnover by M. Beasley (offensive foul),,27,40
138,2,7:48.0,C. Lee enters the game for M. Beasley,,27,40
139,2,7:36.0,,L. Stephenson misses 2-pt jump shot from 19 ft,27,40
140,2,7:32.0,,Offensive rebound by D. Sabonis,27,40
141,2,7:30.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Sabonis),27,43
142,2,7:12.0,Shooting foul by L. Stephenson (drawn by D. Dotson),,27,43
143,2,7:12.0,D. Dotson makes free throw 1 of 2,,28,43
144,2,7:12.0,,M. Turner enters the game for D. Sabonis,28,43
145,2,7:12.0,,D. Collison enters the game for B. Bogdanović,28,43
146,2,7:12.0,D. Dotson misses free throw 2 of 2,,28,43
147,2,7:09.0,,Defensive rebound by M. Turner,28,43
148,2,6:52.0,,T. Young makes 2-pt layup at rim (assist by L. Stephenson),28,45
149,2,6:28.0,J. Jack makes 2-pt jump shot from 20 ft,,30,45
150,2,6:13.0,,Turnover by L. Stephenson (lost ball; steal by D. Dotson),30,45
151,2,6:06.0,L. Thomas misses 3-pt jump shot from 26 ft,,30,45
152,2,6:03.0,,Defensive rebound by T. Young,30,45
153,2,5:41.0,,T. Young makes 2-pt layup from 1 ft,30,47
154,2,5:31.0,New York full timeout,,30,47
155,2,5:31.0,,V. Oladipo enters the game for C. Joseph,30,47
156,2,5:31.0,D. McDermott enters the game for D. Dotson,,30,47
157,2,5:25.0,C. Lee makes 2-pt layup at rim (assist by E. Freedom),,32,47
158,2,5:06.0,,M. Turner makes 2-pt dunk at rim (assist by T. Young),32,49
159,2,4:50.0,E. Freedom makes 2-pt layup at rim,,34,49
160,2,4:34.0,,T. Young misses 2-pt hook shot from 7 ft,34,49
161,2,4:31.0,Defensive rebound by J. Jack,,34,49
162,2,4:27.0,Turnover by C. Lee (bad pass; steal by D. Collison),,34,49
163,2,4:23.0,,V. Oladipo makes 2-pt dunk from 1 ft (assist by D. Collison),34,51
164,2,4:10.0,Personal foul by M. Turner (drawn by E. Freedom),,34,51
165,2,4:10.0,W. Hernangómez enters the game for L. Thomas,,34,51
166,2,4:10.0,F. Ntilikina enters the game for J. Jack,,34,51
167,2,3:56.0,Turnover by Team (shot clock),,34,51
168,2,3:35.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by M. Turner),34,54
169,2,3:13.0,Turnover by C. Lee (bad pass; steal by T. Young),,34,54
170,2,3:09.0,,D. Collison misses 2-pt layup at rim,34,54
171,2,3:07.0,Defensive rebound by E. Freedom,,34,54
172,2,3:02.0,Turnover by C. Lee (bad pass; steal by V. Oladipo),,34,54
173,2,2:59.0,,D. Collison makes 2-pt layup at rim (assist by V. Oladipo),34,56
174,2,2:43.0,Turnover by W. Hernangómez (traveling),,34,56
175,2,2:43.0,,Indiana full timeout,34,56
176,2,2:31.0,,V. Oladipo makes 3-pt jump shot from 26 ft,34,59
177,2,2:18.0,C. Lee misses 3-pt jump shot from 26 ft,,34,59
178,2,2:15.0,,Defensive rebound by M. Turner,34,59
179,2,2:00.0,,L. Stephenson makes 2-pt layup at rim,34,61
180,2,1:48.0,F. Ntilikina misses 2-pt jump shot from 16 ft,,34,61
181,2,1:44.0,,Defensive rebound by T. Young,34,61
182,2,1:20.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by D. Collison),34,63
183,2,1:01.0,Turnover by D. McDermott (lost ball; steal by T. Young),,34,63
184,2,0:56.0,,Turnover by T. Young (bad pass),34,63
185,2,0:56.0,,B. Bogdanović enters the game for M. Turner,34,63
186,2,0:41.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by C. Lee),,37,63
187,2,0:40.0,Away from play foul by T. Young (drawn by E. Freedom),,37,63
188,2,0:40.0,,Turnover by T. Young (turnover),37,63
189,2,0:40.0,D. Dotson enters the game for W. Hernangómez,,37,63
190,2,0:40.0,E. Freedom makes free throw 1 of 1,,38,63
191,2,0:32.0,,T. Young makes 3-pt jump shot from 27 ft (assist by D. Collison),38,66
192,2,0:13.0,C. Lee makes 2-pt layup at rim,,40,66
193,2,0:01.0,,D. Collison misses 3-pt jump shot from 26 ft,40,66
194,2,0:01.0,,Offensive rebound by Team,40,66
195,3,11:38.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,40,66
196,3,11:33.0,Defensive rebound by M. Beasley,,40,66
197,3,11:21.0,Turnover by M. Beasley (bad pass; steal by D. Collison),,40,66
198,3,11:19.0,,D. Collison makes 2-pt layup at rim,40,68
199,3,11:07.0,M. Beasley misses 3-pt jump shot from 27 ft,,40,68
200,3,11:04.0,,Defensive rebound by M. Turner,40,68
201,3,10:51.0,,Turnover by M. Turner (lost ball; steal by D. Dotson),40,68
202,3,10:45.0,D. Dotson misses 3-pt jump shot from 27 ft,,40,68
203,3,10:39.0,,Defensive rebound by V. Oladipo,40,68
204,3,10:26.0,,T. Young makes 2-pt layup from 2 ft,40,70
205,3,10:26.0,,Shooting foul by E. Freedom (drawn by T. Young),40,70
206,3,10:26.0,,T. Young misses free throw 1 of 1,40,70
207,3,10:23.0,Defensive rebound by M. Beasley,,40,70
208,3,10:13.0,M. Beasley misses 2-pt jump shot from 14 ft,,40,70
209,3,10:10.0,,Defensive rebound by B. Bogdanović,40,70
210,3,9:57.0,,M. Turner makes 2-pt jump shot from 18 ft,40,72
211,3,9:36.0,C. Lee misses 2-pt layup at rim (block by V. Oladipo),,40,72
212,3,9:33.0,,Defensive rebound by V. Oladipo,40,72
213,3,9:32.0,,Shooting foul by J. Jack (drawn by D. Collison),40,72
214,3,9:32.0,,D. Collison makes free throw 1 of 2,40,73
215,3,9:32.0,L. Thomas enters the game for E. Freedom,,40,73
216,3,9:32.0,F. Ntilikina enters the game for C. Lee,,40,73
217,3,9:32.0,R. Baker enters the game for D. Dotson,,40,73
218,3,9:32.0,R. Sessions enters the game for M. Beasley,,40,73
219,3,9:32.0,W. Hernangómez enters the game for J. Jack,,40,73
220,3,9:32.0,,D. Collison makes free throw 2 of 2,40,74
221,3,9:26.0,Turnover by F. Ntilikina (lost ball; steal by D. Collison),,40,74
222,3,9:23.0,,D. Collison makes 2-pt dunk from 1 ft,40,76
223,3,9:03.0,Turnover by W. Hernangómez (bad pass; steal by B. Bogdanović),,40,76
224,3,8:59.0,,B. Bogdanović makes 2-pt dunk at rim (assist by D. Collison),40,78
225,3,8:41.0,L. Thomas makes 2-pt jump shot from 18 ft,,42,78
226,3,8:30.0,,Turnover by V. Oladipo (traveling),42,78
227,3,8:19.0,R. Sessions misses 2-pt layup at rim,,42,78
228,3,8:17.0,Offensive rebound by W. Hernangómez,,42,78
229,3,8:17.0,W. Hernangómez makes 2-pt layup at rim,,44,78
230,3,7:57.0,,Offensive foul by M. Turner (drawn by R. Sessions),44,78
231,3,7:57.0,,Turnover by M. Turner (offensive foul),44,78
232,3,7:45.0,L. Thomas makes 2-pt jump shot from 19 ft (assist by W. Hernangómez),,46,78
233,3,7:23.0,,M. Turner misses 2-pt jump shot from 21 ft,46,78
234,3,7:19.0,,Offensive rebound by B. Bogdanović,46,78
235,3,7:19.0,,B. Bogdanović misses 2-pt layup at rim,46,78
236,3,7:18.0,Defensive rebound by W. Hernangómez,,46,78
237,3,7:11.0,L. Thomas misses 3-pt jump shot from 22 ft,,46,78
238,3,7:08.0,,Defensive rebound by V. Oladipo,46,78
239,3,7:04.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by V. Oladipo),46,81
240,3,6:50.0,W. Hernangómez misses 2-pt jump shot from 14 ft,,46,81
241,3,6:46.0,,Defensive rebound by T. Young,46,81
242,3,6:34.0,,Personal foul by R. Baker (drawn by M. Turner),46,81
243,3,6:34.0,,Indiana full timeout,46,81
244,3,6:25.0,,T. Young misses 2-pt jump shot from 3 ft,46,81
245,3,6:22.0,Defensive rebound by W. Hernangómez,,46,81
246,3,6:14.0,R. Sessions misses 2-pt layup from 1 ft,,46,81
247,3,6:12.0,,Defensive rebound by T. Young,46,81
248,3,5:59.0,,V. Oladipo misses 3-pt jump shot from 27 ft,46,81
249,3,5:56.0,,Offensive rebound by T. Young,46,81
250,3,5:46.0,,T. Young makes 2-pt layup from 3 ft (assist by D. Collison),46,83
251,3,5:28.0,R. Baker makes 3-pt jump shot from 23 ft (assist by L. Thomas),,49,83
252,3,5:07.0,,V. Oladipo makes 2-pt layup from 1 ft,49,85
253,3,4:50.0,W. Hernangómez makes 2-pt layup at rim,,51,85
254,3,4:41.0,,M. Turner misses 3-pt jump shot from 28 ft,51,85
255,3,4:37.0,Defensive rebound by R. Sessions,,51,85
256,3,4:32.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,51,85
257,3,4:31.0,Offensive rebound by W. Hernangómez,,51,85
258,3,4:28.0,L. Thomas misses 3-pt jump shot from 26 ft,,51,85
259,3,4:28.0,Offensive rebound by W. Hernangómez,,51,85
260,3,4:10.0,W. Hernangómez misses 2-pt layup from 5 ft (block by D. Collison),,51,85
261,3,4:08.0,,Defensive rebound by D. Collison,51,85
262,3,4:04.0,,D. Collison misses 3-pt jump shot from 26 ft,51,85
263,3,4:01.0,Defensive rebound by F. Ntilikina,,51,85
264,3,3:58.0,Shooting foul by T. Young (drawn by F. Ntilikina),,51,85
265,3,3:58.0,F. Ntilikina makes free throw 1 of 2,,52,85
266,3,3:58.0,,D. Sabonis enters the game for T. Young,52,85
267,3,3:58.0,,C. Joseph enters the game for B. Bogdanović,52,85
268,3,3:58.0,F. Ntilikina makes free throw 2 of 2,,53,85
269,3,3:38.0,,D. Sabonis misses 2-pt layup at rim,53,85
270,3,3:35.0,,Offensive rebound by D. Sabonis,53,85
271,3,3:35.0,,D. Sabonis misses 2-pt layup at rim,53,85
272,3,3:34.0,Defensive rebound by W. Hernangómez,,53,85
273,3,3:30.0,R. Sessions misses 2-pt layup from 1 ft,,53,85
274,3,3:28.0,,Defensive rebound by D. Sabonis,53,85
275,3,3:06.0,,V. Oladipo misses 3-pt jump shot from 26 ft,53,85
276,3,3:03.0,Defensive rebound by W. Hernangómez,,53,85
277,3,2:56.0,F. Ntilikina makes 2-pt layup at rim,,55,85
278,3,2:56.0,Shooting foul by M. Turner (drawn by F. Ntilikina),,55,85
279,3,2:56.0,New York full timeout,,55,85
280,3,2:56.0,,L. Stephenson enters the game for D. Collison,55,85
281,3,2:56.0,,T. Leaf enters the game for M. Turner,55,85
282,3,2:56.0,D. McDermott enters the game for L. Thomas,,55,85
283,3,2:56.0,F. Ntilikina makes free throw 1 of 1,,56,85
284,3,2:38.0,,C. Joseph makes 2-pt jump shot from 18 ft (assist by L. Stephenson),56,87
285,3,2:19.0,W. Hernangómez makes 2-pt hook shot from 10 ft (assist by R. Sessions),,58,87
286,3,2:05.0,,Turnover by V. Oladipo (step out of bounds),58,87
287,3,1:47.0,F. Ntilikina misses 2-pt layup from 1 ft,,58,87
288,3,1:46.0,Offensive rebound by W. Hernangómez,,58,87
289,3,1:44.0,W. Hernangómez makes 2-pt jump shot from 5 ft,,60,87
290,3,1:20.0,,Shooting foul by F. Ntilikina (drawn by C. Joseph),60,87
291,3,1:20.0,,C. Joseph makes free throw 1 of 2,60,88
292,3,1:20.0,,C. Joseph makes free throw 2 of 2,60,89
293,3,1:12.0,F. Ntilikina makes 2-pt jump shot from 20 ft (assist by W. Hernangómez),,62,89
294,3,1:00.0,,V. Oladipo makes 2-pt layup from 1 ft,62,91
295,3,0:46.0,R. Baker makes 3-pt jump shot from 25 ft (assist by D. McDermott),,65,91
296,3,0:35.0,,D. Sabonis makes 2-pt jump shot from 20 ft (assist by V. Oladipo),65,93
297,3,0:15.0,R. Sessions misses 2-pt layup from 11 ft,,65,93
298,3,0:13.0,,Defensive rebound by T. Leaf,65,93
299,3,0:07.0,,Personal foul by R. Baker (drawn by D. Sabonis),65,93
300,3,0:07.0,,D. Sabonis makes free throw 1 of 2,65,94
301,3,0:07.0,,D. Sabonis makes free throw 2 of 2,65,95
302,3,0:00.0,Turnover by R. Sessions (bad pass; steal by C. Joseph),,65,95
303,4,11:50.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by R. Baker),,67,95
304,4,11:29.0,,Turnover by D. Sabonis (bad pass),67,95
305,4,11:20.0,R. Baker misses 3-pt jump shot from 28 ft,,67,95
306,4,11:18.0,Offensive rebound by Team,,67,95
307,4,11:08.0,F. Ntilikina misses 2-pt jump shot from 20 ft,,67,95
308,4,11:04.0,,Defensive rebound by D. Sabonis,67,95
309,4,10:52.0,,L. Stephenson makes 2-pt jump shot from 14 ft (assist by C. Joseph),67,97
310,4,10:36.0,D. McDermott misses 3-pt jump shot from 23 ft,,67,97
311,4,10:34.0,,Defensive rebound by L. Stephenson,67,97
312,4,10:23.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,67,97
313,4,10:19.0,Defensive rebound by J. Noah,,67,97
314,4,10:12.0,Turnover by J. Noah (bad pass),,67,97
315,4,9:59.0,,L. Stephenson misses 3-pt jump shot from 26 ft,67,97
316,4,9:58.0,Defensive rebound by Team,,67,97
317,4,9:43.0,F. Ntilikina misses 2-pt layup from 1 ft,,67,97
318,4,9:39.0,,Defensive rebound by D. Sabonis,67,97
319,4,9:31.0,,D. Sabonis misses 2-pt hook shot from 8 ft,67,97
320,4,9:28.0,Defensive rebound by D. Dotson,,67,97
321,4,9:23.0,Turnover by R. Baker (bad pass),,67,97
322,4,9:23.0,R. Sessions enters the game for F. Ntilikina,,67,97
323,4,9:09.0,,Turnover by D. Sabonis (lost ball; steal by J. Noah),67,97
324,4,9:04.0,R. Sessions misses 2-pt layup at rim,,67,97
325,4,9:01.0,Offensive rebound by J. Noah,,67,97
326,4,9:01.0,J. Noah makes 2-pt layup at rim,,69,97
327,4,8:45.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,69,99
328,4,8:33.0,Personal foul by L. Stephenson (drawn by D. Dotson),,69,99
329,4,8:24.0,R. Sessions misses 2-pt jump shot from 6 ft,,69,99
330,4,8:24.0,Offensive rebound by J. Noah,,69,99
331,4,8:24.0,Shooting foul by B. Bogdanović (drawn by J. Noah),,69,99
332,4,8:24.0,J. Noah misses free throw 1 of 2,,69,99
333,4,8:24.0,Offensive rebound by Team,,69,99
334,4,8:24.0,J. Noah makes free throw 2 of 2,,70,99
335,4,8:08.0,,C. Joseph misses 3-pt jump shot from 26 ft,70,99
336,4,8:07.0,Defensive rebound by Team,,70,99
337,4,8:07.0,,Loose ball foul by D. Sabonis (drawn by J. Noah),70,99
338,4,8:00.0,D. Dotson misses 2-pt jump shot from 18 ft,,70,99
339,4,7:57.0,,Defensive rebound by C. Joseph,70,99
340,4,7:52.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by C. Joseph),70,102
341,4,7:41.0,R. Sessions makes 3-pt jump shot from 27 ft (assist by J. Noah),,73,102
342,4,7:25.0,,D. Sabonis makes 2-pt jump shot from 19 ft (assist by C. Joseph),73,104
343,4,7:12.0,D. Dotson makes 3-pt jump shot from 22 ft (assist by R. Sessions),,76,104
344,4,7:12.0,,Indiana full timeout,76,104
345,4,7:12.0,,J. Young enters the game for T. Leaf,76,104
346,4,6:53.0,,L. Stephenson misses 3-pt jump shot from 23 ft,76,104
347,4,6:50.0,Defensive rebound by D. Dotson,,76,104
348,4,6:44.0,D. Dotson makes 3-pt jump shot from 24 ft (assist by J. Noah),,79,104
349,4,6:17.0,,C. Joseph misses 2-pt jump shot from 10 ft,79,104
350,4,6:16.0,Defensive rebound by J. Noah,,79,104
351,4,6:05.0,D. Dotson misses 2-pt layup at rim,,79,104
352,4,6:03.0,,Defensive rebound by D. Sabonis,79,104
353,4,6:00.0,,Shooting foul by D. Dotson (drawn by J. Young),79,104
354,4,6:00.0,,J. Young misses free throw 1 of 2,79,104
355,4,6:00.0,,Offensive rebound by Team,79,104
356,4,6:00.0,,J. Young makes free throw 2 of 2,79,105
357,4,5:51.0,,Offensive charge foul by R. Sessions (drawn by J. Young),79,105
358,4,5:51.0,Turnover by R. Sessions (offensive foul),,79,105
359,4,5:39.0,,C. Joseph misses 2-pt jump shot from 18 ft,79,105
360,4,5:36.0,Defensive rebound by D. McDermott,,79,105
361,4,5:26.0,R. Sessions makes 2-pt layup at rim (assist by J. Noah),,81,105
362,4,5:07.0,,D. Sabonis misses 2-pt hook shot from 5 ft,81,105
363,4,5:06.0,Defensive rebound by D. Dotson,,81,105
364,4,5:06.0,Personal foul by D. Sabonis (drawn by J. Noah),,81,105
365,4,5:06.0,,T. Leaf enters the game for B. Bogdanović,81,105
366,4,5:06.0,F. Ntilikina enters the game for R. Sessions,,81,105
367,4,4:59.0,Personal foul by T. Leaf (drawn by D. McDermott),,81,105
368,4,4:59.0,D. McDermott misses free throw 1 of 2,,81,105
369,4,4:59.0,Offensive rebound by Team,,81,105
370,4,4:59.0,D. McDermott makes free throw 2 of 2,,82,105
371,4,4:58.0,,Turnover by D. Sabonis (bad pass),82,105
372,4,4:56.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by R. Baker),,84,105
373,4,4:39.0,,J. Young makes 2-pt jump shot from 19 ft,84,107
374,4,4:26.0,J. Noah misses 2-pt layup from 3 ft,,84,107
375,4,4:24.0,,Defensive rebound by T. Leaf,84,107
376,4,4:16.0,,T. Leaf misses 2-pt layup from 9 ft,84,107
377,4,4:12.0,,Offensive rebound by D. Sabonis,84,107
378,4,4:12.0,,D. Sabonis misses 2-pt layup at rim,84,107
379,4,4:10.0,Defensive rebound by D. Dotson,,84,107
