,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
52,1,5:21.0,C. Anthony misses 3-pt jump shot from 26 ft,,14,19
53,1,5:19.0,Offensive rebound by P. George,,14,19
54,1,5:19.0,P. George makes 2-pt dunk at rim,,16,19
55,1,5:19.0,,Memphis full timeout,16,19
56,1,5:19.0,,C. Parsons enters the game for T. Evans,16,19
57,1,5:19.0,,A. Harrison enters the game for D. Brooks,16,19
58,1,5:02.0,,A. Harrison misses 2-pt dunk from 1 ft (block by C. Anthony),16,19
59,1,4:58.0,Defensive rebound by P. George,,16,19
60,1,4:55.0,P. George makes 2-pt jump shot from 13 ft,,18,19
61,1,4:43.0,,A. Harrison makes 2-pt layup at rim,18,21
62,1,4:17.0,J. Grant makes 2-pt jump shot from 4 ft,,20,21
63,1,4:03.0,,M. Gasol misses 2-pt jump shot from 16 ft,20,21
64,1,3:59.0,Defensive rebound by P. George,,20,21
65,1,3:54.0,S. Adams misses 2-pt layup from 1 ft,,20,21
66,1,3:53.0,Offensive rebound by Team,,20,21
67,1,3:37.0,C. Anthony makes 3-pt jump shot from 25 ft,,23,21
68,1,3:09.0,,C. Parsons makes 2-pt jump shot from 22 ft (assist by M. Gasol),23,23
69,1,2:58.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,25,23
70,1,2:36.0,,A. Harrison makes 3-pt jump shot from 26 ft,25,26
71,1,2:26.0,Turnover by R. Westbrook (lost ball; steal by C. Parsons),,25,26
72,1,2:22.0,,C. Parsons misses 2-pt layup at rim (block by R. Westbrook),25,26
73,1,2:18.0,Defensive rebound by R. Westbrook,,25,26
74,1,2:14.0,C. Anthony misses 2-pt jump shot from 20 ft,,25,26
75,1,2:14.0,Offensive rebound by S. Adams,,25,26
76,1,2:10.0,Personal foul by A. Harrison (drawn by R. Westbrook),,25,26
77,1,2:10.0,,D. Davis enters the game for M. Chalmers,25,26
78,1,2:10.0,,J. Green enters the game for M. Gasol,25,26
79,1,2:10.0,R. Felton enters the game for R. Westbrook,,25,26
80,1,2:10.0,P. Patterson enters the game for S. Adams,,25,26
81,1,2:02.0,Personal foul by J. Green (drawn by P. George),,25,26
82,1,1:50.0,C. Anthony makes 3-pt jump shot from 25 ft,,28,26
83,1,1:34.0,,D. Davis makes 2-pt layup at rim (assist by J. Martin),28,28
84,1,1:23.0,P. George makes 2-pt layup at rim,,30,28
85,1,1:12.0,,J. Martin makes 2-pt layup from 1 ft (assist by A. Harrison),30,30
86,1,1:02.0,P. George makes 3-pt jump shot from 25 ft,,33,30
87,1,0:45.0,,Turnover by J. Martin (traveling),33,30
88,1,0:45.0,,D. Brooks enters the game for J. Martin,33,30
89,1,0:45.0,J. Huestis enters the game for C. Anthony,,33,30
90,1,0:34.0,Shooting foul by J. Green (drawn by J. Grant),,33,30
91,1,0:34.0,J. Grant makes free throw 1 of 2,,34,30
92,1,0:34.0,,J. Martin enters the game for J. Green,34,30
93,1,0:34.0,J. Grant misses free throw 2 of 2,,34,30
94,1,0:32.0,,Defensive rebound by D. Davis,34,30
95,1,0:21.0,,J. Martin makes 2-pt layup at rim (assist by C. Parsons),34,32
96,1,0:21.0,,Shooting foul by J. Huestis (drawn by J. Martin),34,32
97,1,0:21.0,,J. Martin makes free throw 1 of 1,34,33
98,2,11:48.0,,Turnover by J. Martin (lost ball; steal by R. Felton),34,33
99,2,11:30.0,Á. Abrines misses 3-pt jump shot from 23 ft,,34,33
100,2,11:26.0,,Defensive rebound by D. Davis,34,33
101,2,11:15.0,,A. Harrison misses 2-pt layup from 2 ft (block by J. Huestis),34,33
102,2,11:15.0,,Offensive rebound by Team,34,33
103,2,11:05.0,,Turnover by A. Harrison (bad pass; steal by J. Grant),34,33
104,2,10:48.0,R. Felton misses 2-pt jump shot from 6 ft,,34,33
105,2,10:46.0,,Defensive rebound by T. Evans,34,33
106,2,10:39.0,,T. Evans misses 2-pt layup at rim,34,33
107,2,10:36.0,Defensive rebound by P. Patterson,,34,33
108,2,10:31.0,Turnover by R. Felton (bad pass; steal by J. Martin),,34,33
109,2,10:23.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by J. Martin),34,36
110,2,10:06.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by R. Felton),,37,36
111,2,9:51.0,,D. Brooks misses 3-pt jump shot from 25 ft,37,36
112,2,9:49.0,Defensive rebound by Á. Abrines,,37,36
113,2,9:45.0,Offensive foul by J. Grant (drawn by D. Brooks),,37,36
114,2,9:45.0,Turnover by J. Grant (offensive foul),,37,36
115,2,9:45.0,,M. Chalmers enters the game for A. Harrison,37,36
116,2,9:45.0,S. Adams enters the game for J. Grant,,37,36
117,2,9:38.0,,Shooting foul by R. Felton (drawn by M. Chalmers),37,36
118,2,9:38.0,,M. Chalmers makes free throw 1 of 2,37,37
119,2,9:38.0,,M. Chalmers makes free throw 2 of 2,37,38
120,2,9:30.0,Personal foul by T. Evans (drawn by Á. Abrines),,37,38
121,2,9:21.0,S. Adams makes 2-pt dunk at rim (assist by R. Felton),,39,38
122,2,9:21.0,Shooting foul by T. Evans (drawn by S. Adams),,39,38
123,2,9:21.0,S. Adams makes free throw 1 of 1,,40,38
124,2,9:06.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by T. Evans),40,40
125,2,8:55.0,Personal foul by M. Chalmers (drawn by S. Adams),,40,40
126,2,8:55.0,R. Westbrook enters the game for Á. Abrines,,40,40
127,2,8:48.0,R. Westbrook misses 3-pt jump shot from 23 ft,,40,40
128,2,8:44.0,,Defensive rebound by D. Brooks,40,40
129,2,8:41.0,Violation by P. Patterson (kicked ball),,40,40
130,2,8:35.0,,T. Evans misses 3-pt jump shot from 25 ft,40,40
131,2,8:33.0,Defensive rebound by S. Adams,,40,40
132,2,8:21.0,R. Felton misses 3-pt jump shot from 26 ft,,40,40
133,2,8:18.0,,Defensive rebound by J. Martin,40,40
134,2,8:09.0,,J. Martin makes 2-pt jump shot from 13 ft,40,42
135,2,7:50.0,R. Westbrook makes 2-pt jump shot from 20 ft,,42,42
136,2,7:35.0,,J. Martin misses 2-pt jump shot from 18 ft,42,42
137,2,7:33.0,Defensive rebound by R. Westbrook,,42,42
138,2,7:29.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,45,42
139,2,7:02.0,,J. Martin misses 2-pt layup from 1 ft,45,42
140,2,7:01.0,Defensive rebound by P. Patterson,,45,42
141,2,6:51.0,J. Huestis misses 2-pt jump shot from 21 ft,,45,42
142,2,6:48.0,,Defensive rebound by J. Martin,45,42
143,2,6:42.0,,Turnover by T. Evans (traveling),45,42
144,2,6:42.0,,Memphis full timeout,45,42
145,2,6:42.0,,J. Green enters the game for J. Martin,45,42
146,2,6:42.0,,C. Parsons enters the game for D. Davis,45,42
147,2,6:42.0,,M. Gasol enters the game for D. Brooks,45,42
148,2,6:42.0,P. George enters the game for J. Huestis,,45,42
149,2,6:34.0,Shooting foul by M. Chalmers (drawn by R. Westbrook),,45,42
150,2,6:34.0,R. Westbrook makes free throw 1 of 2,,46,42
151,2,6:34.0,R. Westbrook makes free throw 2 of 2,,47,42
152,2,6:16.0,,C. Parsons misses 2-pt jump shot from 21 ft,47,42
153,2,6:13.0,,Offensive rebound by J. Green,47,42
154,2,6:09.0,,Turnover by T. Evans (bad pass; steal by R. Felton),47,42
155,2,5:57.0,R. Felton makes 3-pt jump shot from 27 ft (assist by P. Patterson),,50,42
156,2,5:36.0,,T. Evans misses 2-pt layup at rim,50,42
157,2,5:32.0,,Offensive rebound by J. Green,50,42
158,2,5:32.0,,J. Green makes 2-pt dunk at rim,50,44
159,2,5:20.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,52,44
160,2,5:04.0,,M. Chalmers misses 3-pt jump shot from 24 ft,52,44
161,2,5:01.0,Defensive rebound by R. Westbrook,,52,44
162,2,4:51.0,R. Felton makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,55,44
163,2,4:49.0,,Memphis full timeout,55,44
164,2,4:49.0,,A. Harrison enters the game for M. Chalmers,55,44
165,2,4:49.0,C. Anthony enters the game for P. Patterson,,55,44
166,2,4:27.0,,A. Harrison misses 2-pt jump shot from 17 ft,55,44
167,2,4:24.0,Defensive rebound by C. Anthony,,55,44
168,2,4:14.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,58,44
169,2,3:57.0,,T. Evans misses 2-pt layup from 5 ft,58,44
170,2,3:54.0,Defensive rebound by R. Felton,,58,44
171,2,3:53.0,,Technical foul by T. Evans,58,44
172,2,3:53.0,P. George makes technical free throw,,59,44
173,2,3:53.0,,D. Brooks enters the game for T. Evans,59,44
174,2,3:46.0,Turnover by R. Westbrook (bad pass; steal by D. Brooks),,59,44
175,2,3:45.0,,Personal foul by P. George (drawn by D. Brooks),59,44
176,2,3:30.0,,J. Green misses 3-pt jump shot from 22 ft,59,44
177,2,3:27.0,Defensive rebound by R. Westbrook,,59,44
178,2,3:22.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,62,44
179,2,3:07.0,,Personal foul by S. Adams (drawn by M. Gasol),62,44
180,2,2:56.0,,Def 3 sec tech foul by P. George,62,44
181,2,2:56.0,,M. Gasol misses technical free throw,62,44
182,2,2:56.0,,Offensive rebound by Team,62,44
183,2,2:40.0,,M. Gasol misses 2-pt jump shot from 10 ft,62,44
184,2,2:38.0,,Offensive rebound by J. Green,62,44
185,2,2:37.0,,J. Green misses 2-pt layup from 1 ft,62,44
186,2,2:37.0,Defensive rebound by R. Westbrook,,62,44
187,2,2:31.0,Personal foul by M. Gasol (drawn by S. Adams),,62,44
188,2,2:31.0,S. Adams makes free throw 1 of 2,,63,44
189,2,2:31.0,S. Adams misses free throw 2 of 2,,63,44
190,2,2:28.0,,Defensive rebound by Team,63,44
191,2,2:22.0,,Shooting foul by C. Anthony (drawn by A. Harrison),63,44
192,2,2:22.0,,A. Harrison makes free throw 1 of 2,63,45
193,2,2:22.0,,A. Harrison makes free throw 2 of 2,63,46
194,2,2:06.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,66,46
195,2,1:41.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by M. Gasol),66,49
196,2,1:16.0,C. Anthony misses 3-pt jump shot from 23 ft,,66,49
197,2,1:16.0,Offensive rebound by Team,,66,49
198,2,1:16.0,,Loose ball foul by M. Gasol (drawn by S. Adams),66,49
199,2,1:16.0,S. Adams makes free throw 1 of 2,,67,49
200,2,1:16.0,S. Adams misses free throw 2 of 2,,67,49
201,2,1:14.0,,Defensive rebound by D. Brooks,67,49
202,2,1:03.0,,M. Gasol makes 2-pt jump shot from 8 ft (assist by C. Parsons),67,51
203,2,0:48.0,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,70,51
204,2,0:38.0,,D. Brooks makes 2-pt jump shot from 10 ft (assist by A. Harrison),70,53
205,2,0:28.0,C. Anthony misses 2-pt jump shot from 20 ft,,70,53
206,2,0:24.0,,Defensive rebound by C. Parsons,70,53
207,2,0:05.0,Offensive charge foul by M. Gasol (drawn by R. Westbrook),,70,53
208,2,0:05.0,,Turnover by M. Gasol (offensive foul),70,53
209,2,0:05.0,,D. Davis enters the game for M. Gasol,70,53
210,2,0:01.0,Shooting foul by A. Harrison (drawn by R. Felton),,70,53
211,2,0:01.0,R. Felton makes free throw 1 of 3,,71,53
212,2,0:01.0,R. Felton makes free throw 2 of 3,,72,53
213,2,0:01.0,R. Felton makes free throw 3 of 3,,73,53
214,2,0:00.0,,D. Brooks misses 3-pt jump shot from 81 ft,73,53
215,2,0:00.0,,Offensive rebound by Team,73,53
216,3,11:49.0,,D. Brooks misses 2-pt jump shot from 18 ft,73,53
217,3,11:46.0,Defensive rebound by P. George,,73,53
218,3,11:27.0,C. Anthony misses 2-pt jump shot from 18 ft,,73,53
219,3,11:23.0,,Defensive rebound by M. Gasol,73,53
220,3,11:15.0,,T. Evans misses 2-pt jump shot from 9 ft,73,53
221,3,11:13.0,Defensive rebound by Á. Abrines,,73,53
222,3,11:03.0,Shooting foul by A. Harrison (drawn by R. Westbrook),,73,53
223,3,11:03.0,R. Westbrook makes free throw 1 of 2,,74,53
224,3,11:03.0,R. Westbrook makes free throw 2 of 2,,75,53
225,3,10:38.0,,T. Evans misses 3-pt jump shot from 24 ft,75,53
226,3,10:35.0,Defensive rebound by Á. Abrines,,75,53
227,3,10:31.0,Á. Abrines misses 3-pt jump shot from 25 ft,,75,53
228,3,10:26.0,,Defensive rebound by J. Green,75,53
229,3,10:17.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by T. Evans),75,55
230,3,10:06.0,P. George misses 2-pt jump shot from 10 ft,,75,55
231,3,10:06.0,,Defensive rebound by Team,75,55
232,3,10:06.0,Loose ball foul by P. George (drawn by M. Gasol),,75,55
233,3,9:52.0,,Personal foul by S. Adams (drawn by M. Gasol),75,55
234,3,9:41.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Gasol),75,58
235,3,9:18.0,S. Adams misses 2-pt hook shot from 7 ft,,75,58
236,3,9:14.0,Offensive rebound by R. Westbrook,,75,58
237,3,9:14.0,R. Westbrook makes 2-pt layup at rim,,77,58
238,3,9:13.0,,A. Harrison makes 2-pt layup from 1 ft,77,60
239,3,9:13.0,,Shooting foul by S. Adams (drawn by A. Harrison),77,60
240,3,9:13.0,J. Grant enters the game for Á. Abrines,,77,60
241,3,9:13.0,,A. Harrison makes free throw 1 of 1,77,61
242,3,9:01.0,R. Westbrook misses 2-pt jump shot from 15 ft,,77,61
243,3,8:57.0,,Defensive rebound by T. Evans,77,61
244,3,8:40.0,,M. Gasol misses 2-pt jump shot from 16 ft,77,61
245,3,8:40.0,Defensive rebound by J. Grant,,77,61
246,3,8:40.0,Oklahoma City full timeout,,77,61
247,3,8:40.0,D. Johnson enters the game for S. Adams,,77,61
248,3,8:23.0,,Defensive rebound by T. Evans,77,61
249,3,8:16.0,,Turnover by M. Gasol (bad pass; steal by R. Westbrook),77,61
250,3,8:03.0,D. Johnson makes 2-pt layup from 1 ft (assist by R. Westbrook),,79,61
251,3,7:41.0,,D. Brooks misses 2-pt jump shot from 10 ft,79,61
252,3,7:41.0,,Offensive rebound by Team,79,61
253,3,7:41.0,Loose ball foul by R. Westbrook (drawn by J. Green),,79,61
254,3,7:23.0,,A. Harrison misses 2-pt jump shot from 9 ft,79,61
255,3,7:19.0,Defensive rebound by R. Westbrook,,79,61
256,3,7:13.0,J. Grant misses 3-pt jump shot from 22 ft,,79,61
257,3,7:10.0,,Defensive rebound by M. Gasol,79,61
258,3,7:08.0,,T. Evans makes 2-pt layup at rim (assist by D. Brooks),79,63
259,3,7:08.0,,Shooting foul by D. Johnson (drawn by T. Evans),79,63
260,3,7:08.0,,M. Chalmers enters the game for A. Harrison,79,63
261,3,7:08.0,,T. Evans misses free throw 1 of 1,79,63
262,3,7:05.0,Defensive rebound by R. Westbrook,,79,63
263,3,6:59.0,C. Anthony misses 3-pt jump shot from 27 ft,,79,63
264,3,6:57.0,,Defensive rebound by M. Gasol,79,63
265,3,6:43.0,,M. Gasol misses 2-pt hook shot from 9 ft,79,63
266,3,6:40.0,Defensive rebound by D. Johnson,,79,63
267,3,6:31.0,P. George misses 2-pt jump shot from 19 ft,,79,63
268,3,6:29.0,,Defensive rebound by J. Green,79,63
269,3,6:18.0,,T. Evans makes 2-pt layup at rim (assist by J. Green),79,65
270,3,5:59.0,Personal foul by J. Green (drawn by C. Anthony),,79,65
271,3,5:59.0,,J. Martin enters the game for J. Green,79,65
272,3,5:52.0,R. Westbrook misses 3-pt jump shot from 26 ft,,79,65
273,3,5:49.0,,Defensive rebound by D. Brooks,79,65
274,3,5:46.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by T. Evans),79,68
275,3,5:46.0,Oklahoma City full timeout,,79,68
276,3,5:33.0,R. Westbrook misses 2-pt dunk from 1 ft,,79,68
277,3,5:32.0,Offensive rebound by D. Johnson,,79,68
278,3,5:32.0,Shooting foul by J. Martin (drawn by D. Johnson),,79,68
279,3,5:32.0,D. Johnson makes free throw 1 of 2,,80,68
280,3,5:32.0,D. Johnson misses free throw 2 of 2,,80,68
281,3,5:26.0,,Defensive rebound by T. Evans,80,68
282,3,5:11.0,P. Patterson enters the game for D. Johnson,,80,68
283,3,5:07.0,,M. Gasol misses 3-pt jump shot from 26 ft,80,68
284,3,5:05.0,Defensive rebound by R. Westbrook,,80,68
285,3,4:57.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by J. Grant),,82,68
286,3,4:42.0,,Personal foul by J. Grant (drawn by M. Gasol),82,68
287,3,4:42.0,,M. Gasol makes free throw 1 of 2,82,69
288,3,4:42.0,,A. Harrison enters the game for T. Evans,82,69
289,3,4:42.0,,M. Gasol makes free throw 2 of 2,82,70
290,3,4:27.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by P. George),,85,70
291,3,3:59.0,,A. Harrison misses 2-pt jump shot from 15 ft,85,70
292,3,3:56.0,Defensive rebound by J. Grant,,85,70
293,3,3:44.0,C. Anthony misses 2-pt jump shot from 13 ft,,85,70
294,3,3:40.0,,Defensive rebound by J. Martin,85,70
295,3,3:29.0,,A. Harrison misses 2-pt layup from 3 ft,85,70
296,3,3:25.0,,Offensive rebound by J. Martin,85,70
297,3,3:25.0,,J. Martin makes 2-pt layup at rim,85,72
298,3,3:15.0,Personal foul by A. Harrison (drawn by C. Anthony),,85,72
299,3,3:15.0,,B. McLemore enters the game for D. Brooks,85,72
300,3,3:01.0,R. Westbrook makes 2-pt dunk at rim,,87,72
301,3,2:46.0,,Turnover by B. McLemore (bad pass; steal by P. George),87,72
302,3,2:42.0,P. Patterson makes 2-pt layup at rim (assist by P. George),,89,72
303,3,2:29.0,,A. Harrison makes 2-pt layup at rim (assist by M. Gasol),89,74
304,3,2:11.0,C. Anthony misses 3-pt jump shot from 26 ft,,89,74
305,3,2:09.0,,Defensive rebound by M. Gasol,89,74
306,3,2:07.0,,J. Martin makes 2-pt dunk at rim (assist by M. Gasol),89,76
307,3,2:07.0,,Shooting foul by P. Patterson (drawn by J. Martin),89,76
308,3,2:07.0,R. Felton enters the game for R. Westbrook,,89,76
309,3,2:07.0,,J. Martin makes free throw 1 of 1,89,77
310,3,2:07.0,,D. Davis enters the game for M. Gasol,89,77
311,3,1:59.0,Personal foul by M. Chalmers (drawn by P. Patterson),,89,77
312,3,1:59.0,P. Patterson misses free throw 1 of 2,,89,77
313,3,1:59.0,Offensive rebound by Team,,89,77
314,3,1:59.0,P. Patterson makes free throw 2 of 2,,90,77
315,3,1:36.0,,J. Martin makes 3-pt jump shot from 25 ft (assist by A. Harrison),90,80
316,3,1:20.0,Personal foul by M. Chalmers (drawn by J. Grant),,90,80
317,3,1:20.0,C. Anthony makes technical free throw,,91,80
318,3,1:20.0,J. Grant misses free throw 1 of 2,,91,80
319,3,1:20.0,Offensive rebound by Team,,91,80
320,3,1:20.0,,D. Brooks enters the game for M. Chalmers,91,80
321,3,1:20.0,J. Grant misses free throw 2 of 2,,91,80
322,3,1:18.0,,Defensive rebound by D. Davis,91,80
323,3,1:07.0,,D. Brooks misses 2-pt jump shot from 10 ft,91,80
324,3,1:04.0,,Offensive rebound by D. Davis,91,80
325,3,1:03.0,,D. Davis makes 2-pt layup at rim,91,82
326,3,0:43.0,P. Patterson misses 2-pt jump shot from 8 ft,,91,82
327,3,0:39.0,,Defensive rebound by D. Brooks,91,82
328,3,0:30.0,,D. Brooks misses 3-pt jump shot from 26 ft,91,82
329,3,0:28.0,Defensive rebound by P. Patterson,,91,82
330,3,0:10.0,Shooting foul by B. McLemore (drawn by P. George),,91,82
331,3,0:10.0,P. George makes free throw 1 of 2,,92,82
332,3,0:10.0,J. Huestis enters the game for C. Anthony,,92,82
333,3,0:10.0,P. George misses free throw 2 of 2,,92,82
334,3,0:08.0,,Defensive rebound by J. Martin,92,82
335,3,0:00.0,,A. Harrison makes 2-pt layup at rim,92,84
336,4,11:49.0,J. Grant makes 2-pt dunk at rim (assist by R. Felton),,94,84
337,4,11:28.0,Violation by P. Patterson (kicked ball),,94,84
338,4,11:25.0,,A. Harrison makes 3-pt jump shot from 22 ft (assist by D. Brooks),94,87
339,4,11:08.0,P. Patterson misses 3-pt jump shot from 22 ft,,94,87
340,4,11:06.0,,Defensive rebound by A. Harrison,94,87
341,4,11:01.0,,Turnover by A. Harrison (bad pass; steal by R. Felton),94,87
342,4,10:58.0,Shooting foul by A. Harrison (drawn by J. Huestis),,94,87
343,4,10:58.0,,Technical foul by A. Harrison,94,87
344,4,10:58.0,R. Felton makes technical free throw,,95,87
345,4,10:58.0,J. Huestis misses free throw 1 of 2,,95,87
346,4,10:58.0,Offensive rebound by Team,,95,87
347,4,10:58.0,,T. Evans enters the game for A. Harrison,95,87
348,4,10:58.0,J. Huestis misses free throw 2 of 2,,95,87
349,4,10:55.0,,Defensive rebound by T. Evans,95,87
350,4,10:50.0,,Personal foul by T. Ferguson (drawn by D. Brooks),95,87
351,4,10:41.0,,T. Evans makes 3-pt jump shot from 27 ft (assist by B. McLemore),95,90
352,4,10:23.0,T. Ferguson makes 2-pt layup from 4 ft (assist by R. Felton),,97,90
353,4,10:06.0,,D. Davis makes 2-pt jump shot from 2 ft (assist by T. Evans),97,92
354,4,9:49.0,J. Huestis misses 3-pt jump shot from 22 ft (block by T. Evans),,97,92
355,4,9:45.0,,Defensive rebound by D. Davis,97,92
356,4,9:39.0,,T. Evans misses 3-pt jump shot from 25 ft,97,92
357,4,9:35.0,Defensive rebound by J. Grant,,97,92
358,4,9:23.0,R. Felton misses 3-pt jump shot from 24 ft,,97,92
359,4,9:20.0,,Defensive rebound by J. Martin,97,92
360,4,9:04.0,,D. Brooks makes 2-pt jump shot from 19 ft,97,94
361,4,8:40.0,R. Felton makes 2-pt layup at rim,,99,94
362,4,8:24.0,,Shooting foul by J. Huestis (drawn by T. Evans),99,94
363,4,8:24.0,,T. Evans misses free throw 1 of 2,99,94
364,4,8:24.0,,Offensive rebound by Team,99,94
365,4,8:24.0,S. Adams enters the game for J. Grant,,99,94
366,4,8:24.0,R. Westbrook enters the game for J. Huestis,,99,94
367,4,8:24.0,,T. Evans makes free throw 2 of 2,99,95
368,4,8:10.0,P. Patterson misses 2-pt layup from 2 ft,,99,95
369,4,8:07.0,,Defensive rebound by D. Brooks,99,95
370,4,7:58.0,,D. Brooks misses 2-pt jump shot from 22 ft,99,95
371,4,7:54.0,Defensive rebound by R. Westbrook,,99,95
372,4,7:50.0,T. Ferguson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,102,95
373,4,7:41.0,,Memphis full timeout,102,95
374,4,7:41.0,,M. Gasol enters the game for D. Davis,102,95
375,4,7:29.0,,M. Gasol makes 2-pt layup from 1 ft (assist by D. Brooks),102,97
376,4,7:08.0,R. Felton misses 2-pt jump shot from 21 ft,,102,97
377,4,7:07.0,Offensive rebound by Team,,102,97
378,4,7:07.0,,Loose ball foul by M. Gasol (drawn by S. Adams),102,97
379,4,7:07.0,,D. Davis enters the game for M. Gasol,102,97
380,4,7:07.0,P. George enters the game for R. Felton,,102,97
381,4,6:50.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,104,97
382,4,6:35.0,,D. Davis makes 2-pt layup at rim (assist by T. Evans),104,99
383,4,6:14.0,R. Westbrook misses 3-pt jump shot from 24 ft,,104,99
384,4,6:12.0,,Defensive rebound by J. Martin,104,99
385,4,5:53.0,,Turnover by T. Evans (bad pass; steal by P. George),104,99
386,4,5:43.0,P. George misses 3-pt jump shot from 27 ft,,104,99
387,4,5:39.0,,Defensive rebound by T. Evans,104,99
388,4,5:33.0,,J. Martin makes 2-pt jump shot from 17 ft,104,101
