,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
33,1,7:29.0,,J. Redick misses 2-pt layup from 1 ft,11,15
34,1,7:27.0,Defensive rebound by V. Oladipo,,11,15
35,1,7:22.0,B. Bogdanović misses 2-pt layup from 1 ft (block by R. Covington),,11,15
36,1,7:18.0,,Defensive rebound by J. Embiid,11,15
37,1,7:14.0,,R. Covington makes 2-pt layup from 2 ft (assist by J. Redick),11,17
38,1,6:52.0,T. Young makes 2-pt jump shot from 7 ft,,13,17
39,1,6:39.0,,B. Simmons misses 2-pt jump shot from 7 ft,13,17
40,1,6:35.0,,Offensive rebound by B. Simmons,13,17
41,1,6:35.0,,B. Simmons misses 2-pt layup at rim,13,17
42,1,6:34.0,Defensive rebound by D. Sabonis,,13,17
43,1,6:31.0,D. Collison misses 3-pt jump shot from 25 ft,,13,17
44,1,6:31.0,,Defensive rebound by B. Simmons,13,17
45,1,6:25.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),13,20
46,1,6:17.0,Indiana full timeout,,13,20
47,1,6:17.0,,T. McConnell enters the game for J. Embiid,13,20
48,1,6:17.0,,A. Johnson enters the game for D. Šarić,13,20
49,1,6:17.0,,J. Bayless enters the game for J. Redick,13,20
50,1,6:04.0,B. Bogdanović misses 2-pt layup from 6 ft (block by A. Johnson),,13,20
51,1,6:01.0,Offensive rebound by D. Sabonis,,13,20
52,1,6:00.0,D. Sabonis makes 2-pt layup from 1 ft,,15,20
53,1,5:55.0,,R. Covington misses 3-pt jump shot from 24 ft,15,20
54,1,5:45.0,,Offensive rebound by A. Johnson,15,20
55,1,5:45.0,,A. Johnson makes 2-pt dunk at rim,15,22
56,1,5:42.0,T. Young misses 3-pt jump shot from 22 ft,,15,22
57,1,5:39.0,,Defensive rebound by J. Bayless,15,22
58,1,5:23.0,,J. Bayless makes 2-pt layup from 3 ft (assist by B. Simmons),15,24
59,1,5:07.0,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),,17,24
60,1,4:54.0,,B. Simmons misses 2-pt jump shot from 13 ft,17,24
61,1,4:50.0,Defensive rebound by D. Sabonis,,17,24
62,1,4:41.0,V. Oladipo misses 3-pt jump shot from 27 ft,,17,24
63,1,4:38.0,,Defensive rebound by B. Simmons,17,24
64,1,4:28.0,,Turnover by B. Simmons (lost ball; steal by B. Bogdanović),17,24
65,1,4:24.0,B. Bogdanović makes 2-pt layup from 3 ft,,19,24
66,1,4:17.0,,Turnover by R. Covington (turnover),19,24
67,1,4:17.0,,D. Šarić enters the game for B. Simmons,19,24
68,1,4:17.0,,J. Redick enters the game for R. Covington,19,24
69,1,4:17.0,L. Stephenson enters the game for D. Sabonis,,19,24
70,1,4:17.0,M. Turner enters the game for B. Bogdanović,,19,24
71,1,4:09.0,T. Young misses 2-pt jump shot from 8 ft,,19,24
72,1,4:07.0,,Defensive rebound by D. Šarić,19,24
73,1,4:01.0,,J. Bayless misses 3-pt jump shot from 25 ft,19,24
74,1,3:56.0,,Offensive rebound by A. Johnson,19,24
75,1,3:55.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Johnson),19,27
76,1,3:47.0,V. Oladipo misses 2-pt layup from 2 ft,,19,27
77,1,3:45.0,,Defensive rebound by J. Redick,19,27
78,1,3:41.0,,J. Redick misses 3-pt jump shot from 26 ft,19,27
79,1,3:39.0,Defensive rebound by Team,,19,27
80,1,3:39.0,,Loose ball foul by A. Johnson (drawn by M. Turner),19,27
81,1,3:39.0,C. Joseph enters the game for D. Collison,,19,27
82,1,3:39.0,T. Leaf enters the game for T. Young,,19,27
83,1,3:18.0,C. Joseph misses 2-pt layup from 1 ft,,19,27
84,1,3:15.0,Offensive rebound by M. Turner,,19,27
85,1,3:14.0,M. Turner misses 2-pt layup from 2 ft,,19,27
86,1,3:14.0,,Defensive rebound by D. Šarić,19,27
87,1,3:09.0,,D. Šarić misses 3-pt jump shot from 26 ft,19,27
88,1,3:09.0,Defensive rebound by M. Turner,,19,27
89,1,3:00.0,L. Stephenson misses 2-pt jump shot from 20 ft,,19,27
90,1,2:57.0,,Defensive rebound by D. Šarić,19,27
91,1,2:53.0,,T. McConnell misses 2-pt jump shot from 11 ft,19,27
92,1,2:50.0,Defensive rebound by C. Joseph,,19,27
93,1,2:40.0,Turnover by C. Joseph (bad pass; steal by T. McConnell),,19,27
94,1,2:34.0,,J. Bayless misses 3-pt jump shot from 26 ft (block by M. Turner),19,27
95,1,2:30.0,Defensive rebound by T. Leaf,,19,27
96,1,2:28.0,M. Turner misses 2-pt layup from 3 ft (block by A. Johnson),,19,27
97,1,2:28.0,Offensive rebound by Team,,19,27
98,1,2:28.0,,Philadelphia full timeout,19,27
99,1,2:28.0,,J. Embiid enters the game for A. Johnson,19,27
100,1,2:28.0,J. Young enters the game for V. Oladipo,,19,27
101,1,2:17.0,M. Turner misses 2-pt jump shot from 19 ft,,19,27
102,1,2:13.0,,Defensive rebound by J. Embiid,19,27
103,1,1:59.0,,J. Embiid misses 2-pt jump shot from 10 ft,19,27
104,1,1:56.0,Defensive rebound by M. Turner,,19,27
105,1,1:47.0,L. Stephenson makes 2-pt jump shot from 16 ft,,21,27
106,1,1:35.0,,Turnover by J. Redick (bad pass; steal by T. Leaf),21,27
107,1,1:31.0,Turnover by T. Leaf (bad pass; steal by J. Bayless),,21,27
108,1,1:26.0,,J. Redick misses 3-pt jump shot from 25 ft,21,27
109,1,1:22.0,Defensive rebound by C. Joseph,,21,27
110,1,1:17.0,M. Turner misses 3-pt jump shot from 28 ft,,21,27
111,1,1:14.0,,Defensive rebound by D. Šarić,21,27
112,1,1:04.0,,D. Šarić misses 3-pt jump shot from 26 ft,21,27
113,1,1:00.0,Defensive rebound by J. Young,,21,27
114,1,0:57.0,M. Turner makes 2-pt dunk at rim (assist by J. Young),,23,27
115,1,0:40.0,,J. Embiid makes 2-pt layup from 2 ft (assist by J. Redick),23,29
116,1,0:32.0,M. Turner makes 2-pt dunk from 1 ft (assist by L. Stephenson),,25,29
117,1,0:17.0,,Def 3 sec tech foul by J. Young,25,29
118,1,0:17.0,,J. Redick makes technical free throw,25,30
119,1,0:05.0,,Turnover by J. Embiid (bad pass; steal by L. Stephenson),25,30
120,1,0:01.0,J. Young makes 2-pt layup from 1 ft,,27,30
121,1,0:01.0,,Technical foul by J. Embiid,27,30
122,1,0:01.0,,Turnover by J. Embiid (turnover),27,30
123,1,0:01.0,J. Young makes free throw 1 of 1,,28,30
124,1,0:00.0,C. Joseph misses 2-pt jump shot from 12 ft,,28,30
125,1,0:00.0,Offensive rebound by Team,,28,30
126,2,11:48.0,M. Turner makes 2-pt jump shot from 16 ft (assist by L. Stephenson),,30,30
127,2,11:40.0,,Offensive foul by D. Šarić (drawn by L. Stephenson),30,30
128,2,11:40.0,,Turnover by D. Šarić (offensive foul),30,30
129,2,11:40.0,D. Collison enters the game for J. Young,,30,30
130,2,11:33.0,Shooting foul by J. Embiid (drawn by M. Turner),,30,30
131,2,11:33.0,M. Turner misses free throw 1 of 2,,30,30
132,2,11:33.0,Offensive rebound by Team,,30,30
133,2,11:33.0,M. Turner misses free throw 2 of 2,,30,30
134,2,11:30.0,,Defensive rebound by J. Embiid,30,30
135,2,11:18.0,,Turnover by J. Embiid (traveling),30,30
136,2,11:09.0,,Offensive charge foul by L. Stephenson (drawn by J. Embiid),30,30
137,2,11:09.0,Turnover by L. Stephenson (offensive foul),,30,30
138,2,10:59.0,,J. Embiid misses 2-pt jump shot from 13 ft (block by M. Turner),30,30
139,2,10:56.0,Defensive rebound by M. Turner,,30,30
140,2,10:54.0,T. Leaf makes 2-pt dunk from 1 ft (assist by C. Joseph),,32,30
141,2,10:40.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,32,30
142,2,10:36.0,Defensive rebound by L. Stephenson,,32,30
143,2,10:32.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by D. Collison),,35,30
144,2,10:15.0,,D. Šarić misses 2-pt hook shot from 6 ft,35,30
145,2,10:13.0,Defensive rebound by M. Turner,,35,30
146,2,10:09.0,T. Leaf misses 2-pt jump shot from 3 ft (block by J. Embiid),,35,30
147,2,10:04.0,Offensive rebound by L. Stephenson,,35,30
148,2,10:04.0,L. Stephenson makes 2-pt layup at rim,,37,30
149,2,10:04.0,Indiana full timeout,,37,30
150,2,10:04.0,,T. McConnell enters the game for D. Šarić,37,30
151,2,10:04.0,T. Young enters the game for T. Leaf,,37,30
152,2,9:51.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by B. Simmons),37,33
153,2,9:35.0,M. Turner misses 2-pt jump shot from 19 ft,,37,33
154,2,9:31.0,,Defensive rebound by J. Embiid,37,33
155,2,9:24.0,,B. Simmons misses 2-pt jump shot from 4 ft,37,33
156,2,9:23.0,Defensive rebound by C. Joseph,,37,33
157,2,9:19.0,Turnover by C. Joseph (bad pass; steal by B. Simmons),,37,33
158,2,9:14.0,,J. Bayless misses 2-pt jump shot from 4 ft (block by T. Young),37,33
159,2,9:13.0,,Offensive rebound by T. McConnell,37,33
160,2,8:56.0,,J. Bayless misses 3-pt jump shot from 26 ft,37,33
161,2,8:52.0,Defensive rebound by L. Stephenson,,37,33
162,2,8:40.0,Turnover by M. Turner (traveling),,37,33
163,2,8:40.0,,A. Johnson enters the game for J. Embiid,37,33
164,2,8:31.0,,Offensive foul by B. Simmons (drawn by C. Joseph),37,33
165,2,8:31.0,,Turnover by B. Simmons (offensive foul),37,33
166,2,8:31.0,D. Sabonis enters the game for M. Turner,,37,33
167,2,8:17.0,D. Collison makes 2-pt layup at rim,,39,33
168,2,7:56.0,,Personal foul by D. Sabonis (drawn by B. Simmons),39,33
169,2,7:56.0,B. Bogdanović enters the game for L. Stephenson,,39,33
170,2,7:51.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by J. Bayless),39,36
171,2,7:40.0,,Violation by B. Simmons (kicked ball),39,36
172,2,7:40.0,,J. Redick enters the game for J. Bayless,39,36
173,2,7:40.0,V. Oladipo enters the game for C. Joseph,,39,36
174,2,7:33.0,Shooting foul by J. Redick (drawn by D. Sabonis),,39,36
175,2,7:33.0,D. Sabonis misses free throw 1 of 2,,39,36
176,2,7:33.0,Offensive rebound by Team,,39,36
177,2,7:33.0,D. Sabonis makes free throw 2 of 2,,40,36
178,2,7:24.0,,Personal foul by D. Collison (drawn by A. Johnson),40,36
179,2,7:24.0,,R. Covington enters the game for T. Luwawu-Cabarrot,40,36
180,2,7:15.0,,R. Covington misses 2-pt jump shot from 20 ft,40,36
181,2,7:12.0,Defensive rebound by V. Oladipo,,40,36
182,2,7:07.0,Turnover by V. Oladipo (bad pass; steal by T. McConnell),,40,36
183,2,7:02.0,,Turnover by B. Simmons (bad pass; steal by B. Bogdanović),40,36
184,2,6:51.0,D. Collison misses 2-pt jump shot from 20 ft,,40,36
185,2,6:47.0,,Defensive rebound by T. McConnell,40,36
186,2,6:40.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Redick),40,39
187,2,6:20.0,D. Sabonis makes 2-pt jump shot from 11 ft (assist by D. Collison),,42,39
188,2,6:12.0,,Personal foul by T. Young (drawn by B. Simmons),42,39
189,2,6:12.0,,D. Šarić enters the game for B. Simmons,42,39
190,2,5:59.0,,T. McConnell makes 2-pt layup at rim (assist by D. Šarić),42,41
191,2,5:40.0,D. Sabonis makes 2-pt layup from 3 ft (assist by V. Oladipo),,44,41
192,2,5:31.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by T. McConnell),44,44
193,2,5:14.0,Shooting foul by A. Johnson (drawn by D. Sabonis),,44,44
194,2,5:14.0,D. Sabonis misses free throw 1 of 2,,44,44
195,2,5:14.0,Offensive rebound by Team,,44,44
196,2,5:14.0,D. Sabonis makes free throw 2 of 2,,45,44
197,2,5:03.0,,Shooting foul by B. Bogdanović (drawn by R. Covington),45,44
198,2,5:03.0,,R. Covington misses free throw 1 of 2,45,44
199,2,5:03.0,,Offensive rebound by Team,45,44
200,2,5:03.0,C. Joseph enters the game for D. Collison,,45,44
201,2,5:03.0,,R. Covington makes free throw 2 of 2,45,45
202,2,4:50.0,V. Oladipo makes 2-pt layup from 2 ft,,47,45
203,2,4:33.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by R. Covington),47,48
204,2,4:15.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,50,48
205,2,4:14.0,,Philadelphia full timeout,50,48
206,2,4:14.0,,J. Bayless enters the game for A. Johnson,50,48
207,2,4:14.0,,J. Embiid enters the game for D. Šarić,50,48
208,2,3:56.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by J. Bayless),50,50
209,2,3:42.0,V. Oladipo makes 2-pt jump shot from 14 ft (assist by D. Sabonis),,52,50
210,2,3:18.0,,Turnover by J. Embiid (bad pass; steal by T. Young),52,50
211,2,3:13.0,C. Joseph misses 2-pt layup from 3 ft (block by J. Bayless),,52,50
212,2,3:11.0,,Defensive rebound by R. Covington,52,50
213,2,3:09.0,,Personal foul by B. Bogdanović (drawn by T. McConnell),52,50
214,2,3:09.0,,T. McConnell makes free throw 1 of 2,52,51
215,2,3:09.0,,T. McConnell misses free throw 2 of 2,52,51
216,2,3:06.0,Defensive rebound by D. Sabonis,,52,51
217,2,2:56.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,52,51
218,2,2:53.0,,Defensive rebound by T. McConnell,52,51
219,2,2:44.0,,J. Embiid makes 2-pt hook shot from 1 ft (assist by T. McConnell),52,53
220,2,2:31.0,T. Young makes 2-pt hook shot from 7 ft (assist by D. Sabonis),,54,53
221,2,2:18.0,,Shooting foul by D. Sabonis (drawn by J. Embiid),54,53
222,2,2:18.0,,J. Embiid makes free throw 1 of 2,54,54
223,2,2:18.0,,B. Simmons enters the game for T. McConnell,54,54
224,2,2:18.0,M. Turner enters the game for D. Sabonis,,54,54
225,2,2:18.0,,J. Embiid misses free throw 2 of 2,54,54
226,2,2:15.0,Defensive rebound by B. Bogdanović,,54,54
227,2,1:58.0,M. Turner makes 3-pt jump shot from 27 ft (assist by C. Joseph),,57,54
228,2,1:45.0,,Offensive foul by J. Embiid (drawn by M. Turner),57,54
229,2,1:45.0,,Turnover by J. Embiid (offensive foul),57,54
230,2,1:45.0,,A. Johnson enters the game for J. Embiid,57,54
231,2,1:31.0,V. Oladipo makes 2-pt layup from 2 ft,,59,54
232,2,1:13.0,,R. Covington misses 3-pt jump shot from 27 ft,59,54
233,2,1:10.0,Defensive rebound by C. Joseph,,59,54
234,2,1:05.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,59,54
235,2,1:02.0,Offensive rebound by T. Young,,59,54
236,2,1:00.0,T. Young makes 2-pt hook shot from 4 ft,,61,54
237,2,0:39.0,,J. Redick misses 2-pt jump shot from 15 ft (block by M. Turner),61,54
238,2,0:35.0,Defensive rebound by M. Turner,,61,54
239,2,0:30.0,V. Oladipo makes 2-pt jump shot from 16 ft (assist by B. Bogdanović),,63,54
240,2,0:13.0,,R. Covington makes 2-pt layup from 3 ft (assist by B. Simmons),63,56
241,2,0:03.0,Personal take foul by J. Redick (drawn by V. Oladipo),,63,56
242,2,0:03.0,,T. Luwawu-Cabarrot enters the game for J. Redick,63,56
243,2,0:01.0,M. Turner misses 3-pt jump shot from 35 ft,,63,56
244,2,0:01.0,Offensive rebound by Team,,63,56
245,3,11:49.0,D. Sabonis misses 2-pt layup from 4 ft,,63,56
246,3,11:45.0,,Defensive rebound by J. Embiid,63,56
247,3,11:39.0,,Turnover by J. Embiid (bad pass),63,56
248,3,11:22.0,T. Young misses 2-pt jump shot from 8 ft (block by J. Embiid),,63,56
249,3,11:22.0,Offensive rebound by Team,,63,56
250,3,11:15.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by D. Collison),,65,56
251,3,10:59.0,,J. Embiid makes 2-pt jump shot from 9 ft,65,58
252,3,10:59.0,,Shooting foul by T. Young (drawn by J. Embiid),65,58
253,3,10:59.0,,J. Embiid makes free throw 1 of 1,65,59
254,3,10:45.0,D. Sabonis makes 2-pt layup from 3 ft (assist by T. Young),,67,59
255,3,10:32.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Embiid),67,62
256,3,10:24.0,Offensive foul by D. Sabonis (drawn by J. Embiid),,67,62
257,3,10:24.0,Turnover by D. Sabonis (offensive foul),,67,62
258,3,10:13.0,,D. Šarić makes 2-pt layup from 1 ft (assist by R. Covington),67,64
259,3,9:53.0,D. Collison misses 2-pt jump shot from 18 ft,,67,64
260,3,9:50.0,,Defensive rebound by J. Embiid,67,64
261,3,9:38.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Redick),67,67
262,3,9:27.0,T. Young misses 3-pt jump shot from 26 ft,,67,67
263,3,9:24.0,,Defensive rebound by R. Covington,67,67
264,3,9:17.0,,Personal foul by D. Sabonis (drawn by J. Embiid),67,67
265,3,9:17.0,M. Turner enters the game for D. Sabonis,,67,67
266,3,9:12.0,,B. Simmons makes 2-pt jump shot from 11 ft,67,69
267,3,8:57.0,Shooting foul by J. Embiid (drawn by B. Bogdanović),,67,69
268,3,8:57.0,B. Bogdanović makes free throw 1 of 2,,68,69
269,3,8:57.0,,R. Holmes enters the game for J. Embiid,68,69
270,3,8:57.0,B. Bogdanović makes free throw 2 of 2,,69,69
271,3,8:42.0,,R. Covington misses 3-pt jump shot from 25 ft,69,69
272,3,8:38.0,Defensive rebound by M. Turner,,69,69
273,3,8:28.0,M. Turner misses 3-pt jump shot from 26 ft,,69,69
274,3,8:25.0,,Defensive rebound by D. Šarić,69,69
275,3,8:15.0,,J. Redick makes 2-pt jump shot from 19 ft,69,71
276,3,8:07.0,V. Oladipo makes 2-pt jump shot from 14 ft,,71,71
277,3,7:54.0,,J. Redick misses 2-pt jump shot from 15 ft,71,71
278,3,7:54.0,,Offensive rebound by R. Holmes,71,71
279,3,7:49.0,,R. Holmes makes 2-pt dunk at rim,71,73
280,3,7:28.0,D. Collison misses 3-pt jump shot from 26 ft,,71,73
281,3,7:24.0,Offensive rebound by V. Oladipo,,71,73
282,3,7:22.0,V. Oladipo makes 3-pt jump shot from 23 ft,,74,73
283,3,7:22.0,,Philadelphia full timeout,74,73
284,3,7:22.0,,T. McConnell enters the game for D. Šarić,74,73
285,3,7:14.0,Offensive charge foul by B. Simmons (drawn by T. Young),,74,73
286,3,7:14.0,,Turnover by B. Simmons (offensive foul),74,73
287,3,6:54.0,M. Turner misses 2-pt hook shot from 11 ft,,74,73
288,3,6:51.0,,Defensive rebound by R. Covington,74,73
289,3,6:45.0,,J. Redick makes 3-pt jump shot from 25 ft,74,76
290,3,6:32.0,T. Young misses 2-pt jump shot from 10 ft,,74,76
291,3,6:30.0,,Defensive rebound by B. Simmons,74,76
292,3,6:27.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),74,79
293,3,6:09.0,M. Turner misses 2-pt jump shot from 15 ft,,74,79
294,3,6:07.0,,Defensive rebound by R. Covington,74,79
295,3,6:05.0,Offensive charge foul by B. Simmons (drawn by T. Young),,74,79
296,3,6:05.0,,Turnover by B. Simmons (offensive foul),74,79
297,3,5:47.0,V. Oladipo misses 2-pt jump shot from 8 ft,,74,79
298,3,5:41.0,Offensive rebound by M. Turner,,74,79
299,3,5:39.0,M. Turner misses 2-pt layup from 1 ft,,74,79
300,3,5:37.0,,Defensive rebound by B. Simmons,74,79
301,3,5:31.0,,B. Simmons makes 2-pt layup from 5 ft (assist by J. Redick),74,81
302,3,5:31.0,Indiana full timeout,,74,81
303,3,5:31.0,,J. Bayless enters the game for B. Simmons,74,81
304,3,5:09.0,Shooting foul by R. Covington (drawn by M. Turner),,74,81
305,3,5:09.0,M. Turner misses free throw 1 of 2,,74,81
306,3,5:09.0,Offensive rebound by Team,,74,81
307,3,5:09.0,M. Turner makes free throw 2 of 2,,75,81
308,3,4:54.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Redick),75,84
309,3,4:34.0,T. Young makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,78,84
310,3,4:22.0,,R. Holmes misses 3-pt jump shot from 25 ft,78,84
311,3,4:18.0,Defensive rebound by T. Young,,78,84
312,3,4:14.0,,B. Simmons enters the game for J. Redick,78,84
313,3,4:14.0,,T. Luwawu-Cabarrot enters the game for R. Covington,78,84
314,3,4:14.0,L. Stephenson enters the game for B. Bogdanović,,78,84
315,3,3:59.0,Shooting foul by R. Holmes (drawn by V. Oladipo),,78,84
316,3,3:59.0,V. Oladipo makes free throw 1 of 2,,79,84
317,3,3:59.0,V. Oladipo misses free throw 2 of 2,,79,84
318,3,3:56.0,,Defensive rebound by B. Simmons,79,84
319,3,3:52.0,,Shooting foul by M. Turner (drawn by B. Simmons),79,84
320,3,3:52.0,,B. Simmons makes free throw 1 of 2,79,85
321,3,3:52.0,,B. Simmons makes free throw 2 of 2,79,86
322,3,3:37.0,D. Collison misses 2-pt jump shot from 8 ft,,79,86
323,3,3:34.0,Offensive rebound by T. Young,,79,86
324,3,3:32.0,V. Oladipo misses 3-pt jump shot from 27 ft,,79,86
325,3,3:29.0,,Defensive rebound by B. Simmons,79,86
326,3,3:25.0,,Turnover by T. McConnell (traveling),79,86
327,3,3:25.0,C. Joseph enters the game for D. Collison,,79,86
328,3,3:04.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,81,86
329,3,2:51.0,,R. Holmes misses 2-pt jump shot from 10 ft,81,86
330,3,2:49.0,Defensive rebound by M. Turner,,81,86
331,3,2:41.0,V. Oladipo makes 3-pt jump shot from 25 ft,,84,86
332,3,2:26.0,,J. Bayless misses 2-pt layup from 4 ft,84,86
333,3,2:24.0,,Offensive rebound by R. Holmes,84,86
334,3,2:23.0,,R. Holmes misses 2-pt layup from 2 ft,84,86
335,3,2:23.0,,Offensive rebound by R. Holmes,84,86
336,3,2:19.0,,R. Holmes makes 2-pt layup from 2 ft,84,88
337,3,2:08.0,Personal block foul by J. Bayless (drawn by T. Young),,84,88
338,3,2:05.0,Shooting foul by J. Bayless (drawn by V. Oladipo),,84,88
339,3,2:05.0,V. Oladipo makes free throw 1 of 3,,85,88
340,3,2:05.0,V. Oladipo makes free throw 2 of 3,,86,88
341,3,2:05.0,B. Bogdanović enters the game for T. Young,,86,88
342,3,2:05.0,V. Oladipo makes free throw 3 of 3,,87,88
343,3,1:41.0,,T. McConnell misses 2-pt jump shot from 16 ft,87,88
344,3,1:37.0,Defensive rebound by B. Bogdanović,,87,88
345,3,1:22.0,L. Stephenson misses 3-pt jump shot from 23 ft,,87,88
346,3,1:19.0,,Defensive rebound by T. McConnell,87,88
347,3,1:08.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),87,90
348,3,0:48.0,C. Joseph makes 2-pt jump shot from 18 ft,,89,90
349,3,0:35.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,89,90
350,3,0:33.0,Defensive rebound by Team,,89,90
351,3,0:33.0,J. Young enters the game for V. Oladipo,,89,90
352,3,0:22.0,C. Joseph misses 2-pt jump shot from 19 ft,,89,90
353,3,0:19.0,,Defensive rebound by T. McConnell,89,90
354,3,0:01.0,J. Young misses 3-pt jump shot from 47 ft,,89,90
355,3,0:01.0,Offensive rebound by Team,,89,90
356,3,0:00.0,,J. Bayless makes 2-pt jump shot from 17 ft (assist by R. Holmes),89,92
357,4,11:39.0,,B. Simmons misses 2-pt jump shot from 11 ft,89,92
358,4,11:37.0,Defensive rebound by D. Sabonis,,89,92
359,4,11:22.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,89,92
360,4,11:20.0,,Defensive rebound by J. Bayless,89,92
361,4,11:15.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. Luwawu-Cabarrot),89,95
362,4,10:59.0,L. Stephenson makes 2-pt jump shot from 20 ft,,91,95
363,4,10:44.0,,J. Embiid makes 2-pt jump shot from 10 ft,91,97
364,4,10:29.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,94,97
365,4,10:13.0,,B. Simmons makes 2-pt layup at rim (assist by J. Embiid),94,99
366,4,9:57.0,B. Bogdanović makes 2-pt jump shot from 14 ft,,96,99
367,4,9:50.0,,Offensive foul by T. Luwawu-Cabarrot (drawn by C. Joseph),96,99
368,4,9:50.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),96,99
369,4,9:50.0,T. Young enters the game for J. Young,,96,99
370,4,9:41.0,Turnover by L. Stephenson (bad pass; steal by J. Embiid),,96,99
371,4,9:37.0,,Shooting foul by L. Stephenson (drawn by B. Simmons),96,99
372,4,9:37.0,,B. Simmons makes free throw 1 of 2,96,100
373,4,9:37.0,,B. Simmons makes free throw 2 of 2,96,101
374,4,9:25.0,C. Joseph misses 2-pt jump shot from 18 ft,,96,101
375,4,9:21.0,Offensive rebound by B. Bogdanović,,96,101
376,4,9:17.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,96,101
