,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
67,1,2:39.0,Def 3 sec tech foul by T. Gibson,,17,20
68,1,2:39.0,Portland full timeout,,17,20
69,1,2:39.0,D. Lillard makes technical free throw,,18,20
70,1,2:32.0,Turnover by P. Connaughton (traveling),,18,20
71,1,2:21.0,,A. Wiggins misses 2-pt jump shot from 13 ft,18,20
72,1,2:19.0,Defensive rebound by P. Connaughton,,18,20
73,1,2:10.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by Z. Collins),,21,20
74,1,1:46.0,,J. Crawford makes 2-pt jump shot from 5 ft,21,22
75,1,1:29.0,P. Connaughton misses 3-pt jump shot from 24 ft,,21,22
76,1,1:26.0,,Defensive rebound by A. Wiggins,21,22
77,1,1:16.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),21,24
78,1,0:56.0,Z. Collins misses 3-pt jump shot from 22 ft,,21,24
79,1,0:54.0,,Defensive rebound by Team,21,24
80,1,0:40.0,,J. Teague misses 2-pt jump shot from 11 ft (block by Z. Collins),21,24
81,1,0:37.0,,Offensive rebound by J. Teague,21,24
82,1,0:36.0,,A. Wiggins misses 3-pt jump shot from 26 ft,21,24
83,1,0:33.0,Defensive rebound by Z. Collins,,21,24
84,1,0:24.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),,24,24
85,1,0:02.0,,J. Teague misses 2-pt jump shot from 13 ft,24,24
86,1,0:02.0,Defensive rebound by D. Lillard,,24,24
87,2,11:44.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by K. Towns),24,26
88,2,11:44.0,,Shooting foul by P. Connaughton (drawn by J. Crawford),24,26
89,2,11:44.0,,J. Crawford makes free throw 1 of 1,24,27
90,2,11:25.0,Z. Collins makes 3-pt jump shot from 23 ft (assist by C. McCollum),,27,27
91,2,11:11.0,,J. Crawford misses 2-pt jump shot from 19 ft,27,27
92,2,11:09.0,Defensive rebound by S. Napier,,27,27
93,2,10:48.0,Z. Collins misses 2-pt jump shot from 13 ft,,27,27
94,2,10:46.0,,Defensive rebound by T. Jones,27,27
95,2,10:36.0,,G. Dieng misses 2-pt jump shot from 19 ft,27,27
96,2,10:33.0,Defensive rebound by E. Davis,,27,27
97,2,10:26.0,C. McCollum makes 2-pt jump shot from 8 ft,,29,27
98,2,10:08.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Crawford),29,29
99,2,9:50.0,Personal foul by M. Georges-Hunt (drawn by E. Davis),,29,29
100,2,9:50.0,E. Turner enters the game for P. Connaughton,,29,29
101,2,9:43.0,C. McCollum makes 2-pt jump shot from 11 ft,,31,29
102,2,9:32.0,,T. Jones misses 2-pt jump shot from 17 ft,31,29
103,2,9:28.0,,Offensive rebound by G. Dieng,31,29
104,2,9:26.0,,K. Towns misses 2-pt layup from 1 ft,31,29
105,2,9:26.0,Defensive rebound by E. Davis,,31,29
106,2,9:16.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Turner),,34,29
107,2,9:15.0,,Minnesota full timeout,34,29
108,2,9:15.0,,J. Butler enters the game for M. Georges-Hunt,34,29
109,2,8:59.0,,Turnover by K. Towns (bad pass),34,29
110,2,8:48.0,S. Napier misses 2-pt jump shot from 5 ft,,34,29
111,2,8:47.0,Offensive rebound by Team,,34,29
112,2,8:47.0,,Loose ball foul by K. Towns (drawn by E. Davis),34,29
113,2,8:40.0,Shooting foul by T. Jones (drawn by S. Napier),,34,29
114,2,8:40.0,S. Napier makes free throw 1 of 2,,35,29
115,2,8:40.0,S. Napier makes free throw 2 of 2,,36,29
116,2,8:25.0,,J. Butler misses 2-pt jump shot from 15 ft,36,29
117,2,8:22.0,,Offensive rebound by K. Towns,36,29
118,2,8:20.0,,K. Towns makes 2-pt hook shot from 7 ft,36,31
119,2,8:02.0,E. Davis misses 2-pt jump shot from 7 ft,,36,31
120,2,8:01.0,,Defensive rebound by J. Butler,36,31
121,2,7:49.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),36,34
122,2,7:23.0,Turnover by C. McCollum (bad pass; steal by T. Jones),,36,34
123,2,7:17.0,,T. Jones misses 2-pt layup from 3 ft (block by S. Napier),36,34
124,2,7:14.0,,Offensive rebound by T. Jones,36,34
125,2,7:13.0,,J. Butler misses 2-pt jump shot from 14 ft,36,34
126,2,7:13.0,Defensive rebound by E. Davis,,36,34
127,2,7:05.0,E. Turner misses 2-pt jump shot from 14 ft,,36,34
128,2,7:05.0,Offensive rebound by Z. Collins,,36,34
129,2,7:01.0,Z. Collins misses 2-pt layup at rim,,36,34
130,2,7:00.0,Offensive rebound by Z. Collins,,36,34
131,2,7:00.0,Turnover by Z. Collins (out of bounds lost ball),,36,34
132,2,7:00.0,J. Nurkić enters the game for E. Davis,,36,34
133,2,6:46.0,,J. Butler makes 2-pt layup from 5 ft,36,36
134,2,6:46.0,,Shooting foul by E. Turner (drawn by J. Butler),36,36
135,2,6:46.0,,J. Butler makes free throw 1 of 1,36,37
136,2,6:29.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Turner),,39,37
137,2,6:12.0,,J. Crawford misses 3-pt jump shot from 26 ft,39,37
138,2,6:12.0,Defensive rebound by J. Nurkić,,39,37
139,2,6:00.0,J. Nurkić makes 2-pt hook shot from 4 ft (assist by C. McCollum),,41,37
140,2,5:49.0,,Shooting foul by J. Nurkić (drawn by K. Towns),41,37
141,2,5:49.0,,K. Towns misses free throw 1 of 2,41,37
142,2,5:49.0,,Offensive rebound by Team,41,37
143,2,5:49.0,,J. Teague enters the game for T. Jones,41,37
144,2,5:49.0,,A. Wiggins enters the game for J. Crawford,41,37
145,2,5:49.0,A. Aminu enters the game for C. McCollum,,41,37
146,2,5:49.0,D. Lillard enters the game for Z. Collins,,41,37
147,2,5:49.0,,K. Towns makes free throw 2 of 2,41,38
148,2,5:39.0,,Offensive charge foul by J. Nurkić (drawn by K. Towns),41,38
149,2,5:39.0,Turnover by J. Nurkić (offensive foul),,41,38
150,2,5:39.0,,T. Gibson enters the game for G. Dieng,41,38
151,2,5:17.0,,J. Teague makes 2-pt layup from 6 ft,41,40
152,2,5:01.0,J. Nurkić misses 2-pt jump shot from 2 ft,,41,40
153,2,4:59.0,,Defensive rebound by K. Towns,41,40
154,2,4:52.0,,K. Towns misses 2-pt layup from 1 ft,41,40
155,2,4:49.0,,Offensive rebound by T. Gibson,41,40
156,2,4:49.0,,T. Gibson makes 2-pt layup from 2 ft,41,42
157,2,4:49.0,Portland full timeout,,41,42
158,2,4:29.0,E. Turner makes 3-pt jump shot from 25 ft (assist by D. Lillard),,44,42
159,2,4:06.0,,J. Teague misses 2-pt jump shot from 6 ft (block by J. Nurkić),44,42
160,2,4:06.0,,Offensive rebound by Team,44,42
161,2,4:03.0,,J. Butler misses 3-pt jump shot from 22 ft (block by E. Turner),44,42
162,2,4:03.0,,Offensive rebound by Team,44,42
163,2,4:02.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Butler),44,44
164,2,3:40.0,S. Napier makes 2-pt jump shot from 20 ft,,46,44
165,2,3:16.0,,A. Wiggins misses 2-pt jump shot from 7 ft,46,44
166,2,3:13.0,Defensive rebound by D. Lillard,,46,44
167,2,3:06.0,J. Nurkić misses 2-pt hook shot from 7 ft,,46,44
168,2,3:04.0,,Defensive rebound by T. Gibson,46,44
169,2,2:53.0,,J. Teague makes 3-pt jump shot from 25 ft,46,47
170,2,2:33.0,S. Napier makes 3-pt jump shot from 24 ft (assist by E. Turner),,49,47
171,2,2:19.0,,J. Teague makes 2-pt jump shot from 4 ft,49,49
172,2,2:08.0,Turnover by D. Lillard (bad pass; steal by K. Towns),,49,49
173,2,2:01.0,,J. Teague misses 2-pt jump shot from 4 ft,49,49
174,2,1:59.0,Defensive rebound by D. Lillard,,49,49
175,2,1:57.0,Turnover by D. Lillard (bad pass; steal by J. Butler),,49,49
176,2,1:53.0,,J. Teague misses 3-pt jump shot from 23 ft,49,49
177,2,1:50.0,Defensive rebound by A. Aminu,,49,49
178,2,1:34.0,Turnover by D. Lillard (bad pass),,49,49
179,2,1:34.0,C. McCollum enters the game for S. Napier,,49,49
180,2,1:23.0,,J. Butler makes 2-pt jump shot from 7 ft (assist by K. Towns),49,51
181,2,1:04.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,51,51
182,2,0:46.0,,K. Towns misses 2-pt hook shot from 4 ft,51,51
183,2,0:44.0,Defensive rebound by J. Nurkić,,51,51
184,2,0:37.0,D. Lillard makes 3-pt jump shot from 25 ft,,54,51
185,2,0:25.0,,J. Butler misses 2-pt jump shot from 6 ft (block by J. Nurkić),54,51
186,2,0:22.0,Defensive rebound by J. Nurkić,,54,51
187,2,0:06.0,Personal take foul by J. Teague (drawn by D. Lillard),,54,51
188,2,0:06.0,S. Napier enters the game for E. Turner,,54,51
189,2,0:00.0,S. Napier misses 2-pt jump shot from 7 ft,,54,51
190,2,0:00.0,,Defensive rebound by Team,54,51
191,3,11:38.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Butler),54,54
192,3,11:23.0,D. Lillard makes 2-pt jump shot from 20 ft (assist by C. McCollum),,56,54
193,3,11:07.0,,J. Teague makes 2-pt jump shot from 19 ft,56,56
194,3,10:56.0,J. Nurkić makes 2-pt jump shot from 8 ft (assist by D. Lillard),,58,56
195,3,10:41.0,,K. Towns misses 3-pt jump shot from 25 ft,58,56
196,3,10:37.0,,Offensive rebound by A. Wiggins,58,56
197,3,10:37.0,,A. Wiggins makes 2-pt dunk at rim,58,58
198,3,10:20.0,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),,60,58
199,3,10:06.0,,T. Gibson misses 2-pt jump shot from 16 ft,60,58
200,3,10:04.0,,Offensive rebound by K. Towns,60,58
201,3,10:03.0,,K. Towns misses 2-pt layup from 1 ft (block by J. Nurkić),60,58
202,3,10:03.0,Defensive rebound by D. Lillard,,60,58
203,3,9:55.0,D. Lillard makes 2-pt layup from 1 ft,,62,58
204,3,9:36.0,,J. Butler makes 2-pt jump shot from 16 ft,62,60
205,3,9:19.0,C. McCollum misses 3-pt jump shot from 24 ft,,62,60
206,3,9:17.0,,Defensive rebound by Team,62,60
207,3,9:05.0,,J. Butler makes 2-pt layup from 1 ft,62,62
208,3,8:52.0,D. Lillard misses 3-pt jump shot from 25 ft,,62,62
209,3,8:49.0,,Defensive rebound by J. Butler,62,62
210,3,8:43.0,,J. Butler makes 2-pt jump shot from 5 ft (assist by J. Teague),62,64
211,3,8:21.0,C. McCollum makes 2-pt layup from 1 ft,,64,64
212,3,8:15.0,,A. Wiggins misses 2-pt jump shot from 20 ft,64,64
213,3,8:13.0,Defensive rebound by D. Lillard,,64,64
214,3,8:07.0,D. Lillard makes 2-pt layup from 1 ft,,66,64
215,3,7:56.0,,Shooting block foul by D. Lillard (drawn by J. Butler),66,64
216,3,7:56.0,,J. Butler makes free throw 2 of 2,66,65
217,3,7:56.0,,J. Butler makes free throw 1 of 2,66,66
218,3,7:38.0,Shooting foul by J. Teague (drawn by J. Nurkić),,66,66
219,3,7:38.0,J. Nurkić makes free throw 1 of 2,,67,66
220,3,7:38.0,J. Nurkić makes free throw 2 of 2,,68,66
221,3,7:32.0,,Turnover by J. Teague (bad pass; steal by E. Turner),68,66
222,3,7:24.0,Personal foul by T. Gibson (drawn by A. Aminu),,68,66
223,3,7:14.0,A. Aminu misses 2-pt jump shot from 5 ft,,68,66
224,3,7:10.0,Offensive rebound by J. Nurkić,,68,66
225,3,7:10.0,J. Nurkić makes 2-pt layup at rim,,70,66
226,3,6:56.0,,A. Wiggins misses 2-pt jump shot from 14 ft,70,66
227,3,6:53.0,Defensive rebound by J. Nurkić,,70,66
228,3,6:48.0,Turnover by D. Lillard (bad pass; steal by A. Wiggins),,70,66
229,3,6:44.0,,A. Wiggins makes 2-pt jump shot from 7 ft,70,68
230,3,6:44.0,,Shooting foul by D. Lillard (drawn by A. Wiggins),70,68
231,3,6:44.0,,Minnesota full timeout,70,68
232,3,6:44.0,,A. Wiggins makes free throw 1 of 1,70,69
233,3,6:33.0,D. Lillard misses 3-pt jump shot from 24 ft,,70,69
234,3,6:30.0,,Defensive rebound by J. Butler,70,69
235,3,6:08.0,,J. Butler misses 2-pt jump shot from 19 ft,70,69
236,3,6:05.0,Defensive rebound by A. Aminu,,70,69
237,3,5:59.0,A. Aminu misses 3-pt jump shot from 25 ft,,70,69
238,3,5:56.0,,Defensive rebound by J. Butler,70,69
239,3,5:51.0,,J. Butler makes 2-pt layup from 1 ft,70,71
240,3,5:27.0,E. Turner makes 2-pt jump shot from 10 ft,,72,71
241,3,5:03.0,,Turnover by J. Teague (bad pass; steal by A. Aminu),72,71
242,3,4:59.0,A. Aminu makes 2-pt layup from 1 ft,,74,71
243,3,4:37.0,,K. Towns misses 2-pt jump shot from 10 ft,74,71
244,3,4:32.0,,Offensive rebound by J. Butler,74,71
245,3,4:32.0,,J. Butler misses 2-pt layup at rim,74,71
246,3,4:31.0,Defensive rebound by J. Nurkić,,74,71
247,3,4:27.0,C. McCollum makes 2-pt jump shot from 11 ft,,76,71
248,3,4:19.0,,Minnesota full timeout,76,71
249,3,4:19.0,,G. Dieng enters the game for K. Towns,76,71
250,3,4:19.0,E. Davis enters the game for J. Nurkić,,76,71
251,3,4:19.0,Z. Collins enters the game for E. Turner,,76,71
252,3,4:11.0,,Shooting foul by Z. Collins (drawn by J. Butler),76,71
253,3,4:11.0,,J. Butler misses free throw 1 of 2,76,71
254,3,4:11.0,,Offensive rebound by Team,76,71
255,3,4:11.0,,J. Butler makes free throw 2 of 2,76,72
256,3,3:58.0,Offensive foul by C. McCollum (drawn by T. Gibson),,76,72
257,3,3:58.0,Turnover by C. McCollum (offensive foul),,76,72
258,3,3:43.0,,G. Dieng misses 2-pt jump shot from 21 ft,76,72
259,3,3:41.0,Defensive rebound by D. Lillard,,76,72
260,3,3:34.0,D. Lillard misses 3-pt jump shot from 24 ft,,76,72
261,3,3:32.0,Offensive rebound by Team,,76,72
262,3,3:24.0,D. Lillard misses 2-pt jump shot from 6 ft,,76,72
263,3,3:21.0,,Defensive rebound by G. Dieng,76,72
264,3,3:13.0,,J. Teague makes 2-pt layup from 1 ft,76,74
265,3,2:53.0,A. Aminu misses 3-pt jump shot from 25 ft,,76,74
266,3,2:49.0,,Defensive rebound by J. Teague,76,74
267,3,2:42.0,,T. Gibson misses 2-pt hook shot from 5 ft,76,74
268,3,2:39.0,Defensive rebound by C. McCollum,,76,74
269,3,2:30.0,D. Lillard misses 2-pt layup from 1 ft,,76,74
270,3,2:28.0,,Defensive rebound by Team,76,74
271,3,2:28.0,,J. Crawford enters the game for J. Butler,76,74
272,3,2:28.0,S. Napier enters the game for C. McCollum,,76,74
273,3,2:10.0,,G. Dieng misses 2-pt jump shot from 19 ft,76,74
274,3,2:09.0,Defensive rebound by D. Lillard,,76,74
275,3,1:59.0,S. Napier makes 2-pt jump shot from 16 ft,,78,74
276,3,1:44.0,,Shooting foul by Z. Collins (drawn by A. Wiggins),78,74
277,3,1:44.0,,A. Wiggins misses free throw 1 of 2,78,74
278,3,1:44.0,,Offensive rebound by Team,78,74
279,3,1:44.0,,A. Wiggins misses free throw 2 of 2,78,74
280,3,1:42.0,Defensive rebound by A. Aminu,,78,74
281,3,1:24.0,A. Aminu misses 2-pt layup from 2 ft (block by T. Gibson),,78,74
282,3,1:22.0,,Defensive rebound by A. Wiggins,78,74
283,3,1:15.0,,A. Wiggins misses 3-pt jump shot from 25 ft,78,74
284,3,1:10.0,Defensive rebound by A. Aminu,,78,74
285,3,1:03.0,Z. Collins makes 2-pt hook shot from 2 ft (assist by D. Lillard),,80,74
286,3,0:58.0,,Turnover by T. Gibson (bad pass; steal by E. Davis),80,74
287,3,0:55.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Davis),,83,74
288,3,0:55.0,,Minnesota full timeout,83,74
289,3,0:55.0,Portland full timeout,,83,74
290,3,0:55.0,E. Turner enters the game for A. Aminu,,83,74
291,3,0:39.0,,J. Crawford makes 2-pt jump shot from 18 ft,83,76
292,3,0:33.0,D. Lillard misses 2-pt layup at rim,,83,76
293,3,0:33.0,Offensive rebound by E. Davis,,83,76
294,3,0:33.0,E. Davis makes 2-pt layup at rim,,85,76
295,3,0:17.0,,A. Wiggins misses 3-pt jump shot from 24 ft,85,76
296,3,0:15.0,Defensive rebound by Z. Collins,,85,76
297,3,0:05.0,Personal take foul by J. Teague (drawn by D. Lillard),,85,76
298,3,0:05.0,C. McCollum enters the game for Z. Collins,,85,76
299,3,0:05.0,,M. Georges-Hunt enters the game for G. Dieng,85,76
300,3,0:00.0,C. McCollum misses 2-pt jump shot from 18 ft,,85,76
301,3,0:00.0,Offensive rebound by Team,,85,76
302,4,11:39.0,Z. Collins misses 3-pt jump shot from 23 ft,,85,76
303,4,11:38.0,,Defensive rebound by Team,85,76
304,4,11:38.0,Loose ball foul by E. Turner (drawn by T. Jones),,85,76
305,4,11:18.0,,J. Crawford misses 3-pt jump shot from 24 ft,85,76
306,4,11:15.0,,Offensive rebound by Team,85,76
307,4,11:13.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by T. Jones),85,79
308,4,10:56.0,S. Napier makes 2-pt jump shot from 18 ft (assist by E. Turner),,87,79
309,4,10:38.0,,J. Crawford makes 2-pt jump shot from 16 ft,87,81
310,4,10:16.0,C. McCollum misses 2-pt jump shot from 5 ft,,87,81
311,4,10:12.0,Offensive rebound by E. Davis,,87,81
312,4,10:12.0,E. Davis makes 2-pt layup at rim,,89,81
313,4,9:54.0,,J. Crawford makes 2-pt jump shot from 17 ft,89,83
314,4,9:37.0,Personal foul by M. Georges-Hunt (drawn by E. Turner),,89,83
315,4,9:29.0,S. Napier makes 2-pt layup from 1 ft (assist by E. Turner),,91,83
316,4,9:19.0,,J. Crawford makes 2-pt jump shot from 19 ft,91,85
317,4,8:54.0,C. McCollum misses 2-pt jump shot from 21 ft,,91,85
318,4,8:49.0,Offensive rebound by E. Davis,,91,85
319,4,8:49.0,E. Davis makes 2-pt layup at rim,,93,85
320,4,8:38.0,,Turnover by J. Crawford (bad pass; steal by C. McCollum),93,85
321,4,8:35.0,Turnover by S. Napier (out of bounds lost ball),,93,85
322,4,8:21.0,,Shooting foul by Z. Collins (drawn by K. Towns),93,85
323,4,8:21.0,,K. Towns makes free throw 1 of 2,93,86
324,4,8:21.0,,K. Towns makes free throw 2 of 2,93,87
325,4,8:07.0,S. Napier makes 2-pt jump shot from 23 ft,,95,87
326,4,7:43.0,,J. Crawford misses 2-pt jump shot from 20 ft,95,87
327,4,7:40.0,Defensive rebound by E. Turner,,95,87
328,4,7:31.0,Personal foul by M. Georges-Hunt (drawn by E. Turner),,95,87
329,4,7:31.0,,J. Teague enters the game for M. Georges-Hunt,95,87
330,4,7:31.0,,J. Butler enters the game for T. Jones,95,87
331,4,7:31.0,D. Lillard enters the game for S. Napier,,95,87
332,4,7:28.0,Z. Collins makes 2-pt dunk from 1 ft (assist by E. Turner),,97,87
333,4,7:02.0,,J. Crawford makes 3-pt jump shot from 30 ft (assist by G. Dieng),97,90
334,4,6:48.0,Personal foul by K. Towns (drawn by Z. Collins),,97,90
335,4,6:48.0,,Minnesota full timeout,97,90
336,4,6:48.0,,T. Gibson enters the game for G. Dieng,97,90
337,4,6:48.0,S. Napier enters the game for C. McCollum,,97,90
338,4,6:48.0,A. Aminu enters the game for E. Davis,,97,90
339,4,6:48.0,J. Nurkić enters the game for Z. Collins,,97,90
340,4,6:44.0,Offensive foul by J. Nurkić (drawn by J. Teague),,97,90
341,4,6:44.0,Turnover by J. Nurkić (offensive foul),,97,90
342,4,6:31.0,,J. Crawford makes 2-pt jump shot from 20 ft (assist by T. Gibson),97,92
343,4,6:17.0,Offensive foul by E. Turner,,97,92
344,4,6:17.0,Turnover by E. Turner (offensive foul),,97,92
345,4,6:17.0,Technical foul by E. Turner,,97,92
346,4,6:17.0,,J. Butler makes technical free throw,97,93
347,4,6:07.0,,Offensive foul by T. Gibson (drawn by E. Turner),97,93
348,4,6:07.0,,Turnover by T. Gibson (offensive foul),97,93
349,4,5:59.0,Turnover by D. Lillard (out of bounds lost ball),,97,93
350,4,5:51.0,,K. Towns misses 3-pt jump shot from 24 ft,97,93
351,4,5:50.0,Defensive rebound by Team,,97,93
352,4,5:34.0,Turnover by D. Lillard (bad pass; steal by J. Crawford),,97,93
353,4,5:31.0,,J. Butler makes 2-pt dunk at rim (assist by J. Crawford),97,95
354,4,5:31.0,Portland full timeout,,97,95
355,4,5:31.0,C. McCollum enters the game for S. Napier,,97,95
356,4,5:14.0,D. Lillard makes 2-pt jump shot from 12 ft (assist by J. Nurkić),,99,95
357,4,5:00.0,,J. Crawford makes 2-pt jump shot from 20 ft,99,97
358,4,4:37.0,C. McCollum makes 2-pt jump shot from 5 ft,,101,97
359,4,4:19.0,,J. Butler makes 2-pt jump shot from 2 ft (assist by K. Towns),101,99
360,4,4:00.0,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),,103,99
361,4,3:43.0,,J. Butler makes 2-pt jump shot from 6 ft,103,101
362,4,3:25.0,Personal foul by J. Crawford (drawn by D. Lillard),,103,101
363,4,3:25.0,,A. Wiggins enters the game for T. Gibson,103,101
364,4,3:14.0,D. Lillard makes 2-pt layup at rim,,105,101
365,4,2:49.0,,J. Crawford makes 2-pt jump shot from 13 ft (assist by J. Teague),105,103
366,4,2:49.0,,Shooting foul by C. McCollum (drawn by J. Crawford),105,103
367,4,2:49.0,,J. Crawford makes free throw 1 of 1,105,104
368,4,2:34.0,D. Lillard misses 2-pt jump shot from 17 ft,,105,104
369,4,2:31.0,,Defensive rebound by J. Crawford,105,104
370,4,2:21.0,,Offensive foul by K. Towns (drawn by E. Turner),105,104
371,4,2:21.0,,Turnover by K. Towns (offensive foul),105,104
372,4,2:07.0,C. McCollum misses 3-pt jump shot from 26 ft,,105,104
373,4,2:06.0,,Defensive rebound by Team,105,104
374,4,1:48.0,,J. Teague misses 3-pt jump shot from 25 ft,105,104
375,4,1:43.0,,Offensive rebound by K. Towns,105,104
376,4,1:40.0,,J. Crawford misses 3-pt jump shot from 25 ft,105,104
377,4,1:39.0,,Offensive rebound by Team,105,104
378,4,1:39.0,Loose ball foul by J. Nurkić (drawn by K. Towns),,105,104
379,4,1:25.0,,J. Butler misses 2-pt jump shot from 17 ft,105,104
380,4,1:22.0,Defensive rebound by J. Nurkić,,105,104
381,4,1:06.0,A. Aminu misses 2-pt layup from 3 ft (block by A. Wiggins),,105,104
382,4,1:03.0,,Defensive rebound by A. Wiggins,105,104
