,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
105,2,11:54.0,Offensive rebound by Team,,34,30
106,2,11:51.0,K. Korver misses 2-pt jump shot from 17 ft,,34,30
107,2,11:49.0,Offensive rebound by T. Thompson,,34,30
108,2,11:49.0,T. Thompson makes 2-pt layup at rim,,36,30
109,2,11:24.0,,S. Brown makes 2-pt layup from 1 ft (assist by K. Middleton),36,32
110,2,11:03.0,Turnover by C. Osman (bad pass; steal by S. Brown),,36,32
111,2,10:58.0,,M. Brogdon misses 2-pt layup from 2 ft (block by J. Green),36,32
112,2,10:54.0,Defensive rebound by C. Osman,,36,32
113,2,10:36.0,J. Green misses 2-pt jump shot from 13 ft,,36,32
114,2,10:33.0,,Defensive rebound by T. Maker,36,32
115,2,10:19.0,,S. Brown misses 2-pt jump shot from 5 ft,36,32
116,2,10:17.0,,Offensive rebound by T. Maker,36,32
117,2,10:15.0,,D. Liggins misses 3-pt jump shot from 22 ft,36,32
118,2,10:12.0,Defensive rebound by T. Thompson,,36,32
119,2,10:01.0,Turnover by D. Wade (lost ball; steal by T. Maker),,36,32
120,2,9:57.0,,K. Middleton makes 2-pt dunk at rim (assist by T. Maker),36,34
121,2,9:33.0,Shooting foul by K. Middleton (drawn by J. Green),,36,34
122,2,9:33.0,J. Green makes free throw 1 of 2,,37,34
123,2,9:33.0,J. Green makes free throw 2 of 2,,38,34
124,2,9:20.0,,M. Brogdon makes 2-pt jump shot from 14 ft,38,36
125,2,9:00.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Wade),,40,36
126,2,8:43.0,,K. Middleton makes 2-pt jump shot from 12 ft,40,38
127,2,8:32.0,C. Osman misses 2-pt jump shot from 19 ft,,40,38
128,2,8:29.0,,Defensive rebound by T. Maker,40,38
129,2,8:29.0,,Personal foul by K. Korver (drawn by T. Maker),40,38
130,2,8:29.0,J. Smith enters the game for K. Korver,,40,38
131,2,8:21.0,,Personal foul by T. Thompson (drawn by D. Liggins),40,38
132,2,8:18.0,,M. Brogdon makes 3-pt jump shot from 28 ft (assist by T. Maker),40,41
133,2,7:57.0,D. Wade misses 2-pt jump shot from 20 ft,,40,41
134,2,7:55.0,,Defensive rebound by S. Brown,40,41
135,2,7:53.0,,Personal foul by D. Wade (drawn by M. Brogdon),40,41
136,2,7:42.0,,K. Middleton makes 2-pt jump shot from 20 ft (assist by M. Brogdon),40,43
137,2,7:22.0,T. Thompson misses 2-pt layup from 4 ft (block by D. Liggins),,40,43
138,2,7:18.0,,Defensive rebound by D. Liggins,40,43
139,2,7:15.0,,S. Brown misses 3-pt jump shot from 23 ft,40,43
140,2,7:15.0,,Offensive rebound by Team,40,43
141,2,7:13.0,,J. Henson enters the game for T. Maker,40,43
142,2,7:13.0,K. Love enters the game for T. Thompson,,40,43
143,2,7:13.0,L. James enters the game for C. Osman,,40,43
144,2,7:07.0,,K. Middleton makes 3-pt jump shot from 25 ft,40,46
145,2,7:07.0,,Shooting foul by J. Smith (drawn by K. Middleton),40,46
146,2,7:07.0,J. Calderón enters the game for J. Smith,,40,46
147,2,7:07.0,,K. Middleton makes free throw 1 of 1,40,47
148,2,6:46.0,L. James makes 3-pt jump shot from 26 ft,,43,47
149,2,6:24.0,,J. Henson makes 2-pt hook shot from 2 ft (assist by K. Middleton),43,49
150,2,6:14.0,Shooting foul by S. Brown (drawn by L. James),,43,49
151,2,6:14.0,,Milwaukee full timeout,43,49
152,2,6:14.0,,E. Bledsoe enters the game for S. Brown,43,49
153,2,6:14.0,,G. Antetokounmpo enters the game for D. Liggins,43,49
154,2,6:14.0,J. Crowder enters the game for J. Green,,43,49
155,2,6:14.0,L. James makes free throw 1 of 2,,44,49
156,2,6:14.0,L. James makes free throw 2 of 2,,45,49
157,2,5:51.0,,M. Brogdon makes 3-pt jump shot from 25 ft,45,52
158,2,5:22.0,D. Wade misses 2-pt jump shot from 14 ft,,45,52
159,2,5:19.0,,Defensive rebound by J. Henson,45,52
160,2,5:05.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,45,52
161,2,5:05.0,,Offensive rebound by G. Antetokounmpo,45,52
162,2,5:05.0,,Turnover by G. Antetokounmpo (traveling),45,52
163,2,5:05.0,T. Thompson enters the game for D. Wade,,45,52
164,2,4:48.0,Turnover by L. James (bad pass; steal by K. Middleton),,45,52
165,2,4:44.0,,E. Bledsoe makes 2-pt layup at rim (assist by K. Middleton),45,54
166,2,4:44.0,,Shooting foul by L. James (drawn by E. Bledsoe),45,54
167,2,4:44.0,,E. Bledsoe makes free throw 1 of 1,45,55
168,2,4:31.0,L. James makes 3-pt jump shot from 29 ft (assist by J. Crowder),,48,55
169,2,4:10.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,48,58
170,2,3:48.0,J. Calderón misses 3-pt jump shot from 27 ft,,48,58
171,2,3:44.0,,Defensive rebound by M. Brogdon,48,58
172,2,3:42.0,,Shooting foul by J. Crowder (drawn by E. Bledsoe),48,58
173,2,3:42.0,,E. Bledsoe makes free throw 1 of 2,48,59
174,2,3:42.0,,E. Bledsoe misses free throw 2 of 2,48,59
175,2,3:39.0,,Offensive rebound by J. Henson,48,59
176,2,3:32.0,,K. Middleton misses 3-pt jump shot from 26 ft,48,59
177,2,3:30.0,,Offensive rebound by E. Bledsoe,48,59
178,2,3:30.0,,E. Bledsoe makes 2-pt dunk at rim,48,61
179,2,3:05.0,L. James makes 2-pt layup from 1 ft,,50,61
180,2,2:46.0,,M. Brogdon makes 3-pt jump shot from 27 ft,50,64
181,2,2:24.0,L. James misses 2-pt jump shot from 15 ft,,50,64
182,2,2:21.0,,Defensive rebound by K. Middleton,50,64
183,2,2:19.0,,Turnover by K. Middleton (bad pass; steal by K. Love),50,64
184,2,2:14.0,K. Love makes 3-pt jump shot from 27 ft,,53,64
185,2,2:01.0,,J. Henson misses 2-pt layup from 1 ft,53,64
186,2,1:58.0,Defensive rebound by J. Calderón,,53,64
187,2,1:54.0,K. Love misses 3-pt jump shot from 27 ft,,53,64
188,2,1:51.0,,Defensive rebound by J. Henson,53,64
189,2,1:32.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,53,64
190,2,1:30.0,Defensive rebound by K. Love,,53,64
191,2,1:19.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,56,64
192,2,1:15.0,,Milwaukee full timeout,56,64
193,2,1:15.0,J. Green enters the game for T. Thompson,,56,64
194,2,1:06.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,56,64
195,2,1:06.0,,Offensive rebound by Team,56,64
196,2,1:03.0,,J. Henson makes 2-pt hook shot from 2 ft (assist by K. Middleton),56,66
197,2,0:43.0,J. Crowder misses 3-pt jump shot from 27 ft,,56,66
198,2,0:41.0,,Defensive rebound by K. Middleton,56,66
199,2,0:38.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),56,68
200,2,0:38.0,,Shooting foul by J. Calderón (drawn by G. Antetokounmpo),56,68
201,2,0:38.0,,G. Antetokounmpo makes free throw 1 of 1,56,69
202,2,0:38.0,D. Wade enters the game for J. Calderón,,56,69
203,2,0:15.0,L. James makes 2-pt layup from 1 ft,,58,69
204,3,11:35.0,J. Smith misses 3-pt jump shot from 27 ft,,58,69
205,3,11:31.0,,Defensive rebound by G. Antetokounmpo,58,69
206,3,11:26.0,,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),58,72
207,3,11:07.0,Turnover by L. James (bad pass; steal by E. Bledsoe),,58,72
208,3,11:01.0,,E. Bledsoe makes 2-pt layup from 1 ft,58,74
209,3,10:48.0,L. James misses 3-pt jump shot from 25 ft,,58,74
210,3,10:44.0,,Defensive rebound by E. Bledsoe,58,74
211,3,10:40.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),58,76
212,3,10:40.0,Cleveland full timeout,,58,76
213,3,10:24.0,Turnover by L. James (bad pass; steal by M. Dellavedova),,58,76
214,3,10:21.0,,M. Dellavedova misses 2-pt layup from 3 ft (block by L. James),58,76
215,3,10:17.0,Defensive rebound by J. Calderón,,58,76
216,3,10:08.0,L. James makes 3-pt jump shot from 26 ft (assist by J. Calderón),,61,76
217,3,9:47.0,,J. Henson makes 2-pt hook shot from 7 ft (assist by K. Middleton),61,78
218,3,9:35.0,L. James makes 3-pt jump shot from 26 ft (assist by J. Calderón),,64,78
219,3,9:07.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,64,78
220,3,9:05.0,Defensive rebound by J. Calderón,,64,78
221,3,8:59.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Calderón),,66,78
222,3,8:37.0,,K. Middleton misses 2-pt jump shot from 3 ft,66,78
223,3,8:34.0,Defensive rebound by J. Calderón,,66,78
224,3,8:20.0,J. Crowder misses 3-pt jump shot from 26 ft,,66,78
225,3,8:18.0,,Defensive rebound by G. Antetokounmpo,66,78
226,3,8:11.0,,G. Antetokounmpo misses 2-pt hook shot from 1 ft,66,78
227,3,8:05.0,,Offensive rebound by J. Henson,66,78
228,3,8:05.0,,J. Henson makes 2-pt layup at rim,66,80
229,3,7:54.0,J. Crowder makes 2-pt layup at rim (assist by J. Calderón),,68,80
230,3,7:39.0,,E. Bledsoe makes 2-pt jump shot from 15 ft (assist by G. Antetokounmpo),68,82
231,3,7:26.0,K. Love misses 3-pt jump shot from 28 ft,,68,82
232,3,7:23.0,,Defensive rebound by G. Antetokounmpo,68,82
233,3,7:16.0,,K. Middleton misses 2-pt dunk from 1 ft (block by L. James),68,82
234,3,7:13.0,Defensive rebound by K. Love,,68,82
235,3,7:13.0,Personal foul by M. Dellavedova (drawn by J. Calderón),,68,82
236,3,7:04.0,J. Crowder makes 2-pt jump shot from 12 ft (assist by K. Love),,70,82
237,3,6:53.0,,Shooting foul by J. Crowder (drawn by J. Henson),70,82
238,3,6:53.0,,J. Henson makes free throw 1 of 2,70,83
239,3,6:53.0,,T. Snell enters the game for M. Dellavedova,70,83
240,3,6:53.0,,J. Henson misses free throw 2 of 2,70,83
241,3,6:49.0,Defensive rebound by J. Crowder,,70,83
242,3,6:41.0,L. James misses 3-pt jump shot from 27 ft,,70,83
243,3,6:38.0,Offensive rebound by J. Crowder,,70,83
244,3,6:35.0,K. Love misses 3-pt jump shot from 23 ft,,70,83
245,3,6:33.0,Offensive rebound by K. Love,,70,83
246,3,6:30.0,K. Love misses 2-pt hook shot from 5 ft,,70,83
247,3,6:27.0,,Defensive rebound by G. Antetokounmpo,70,83
248,3,6:22.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),70,86
249,3,6:00.0,J. Calderón misses 2-pt jump shot from 13 ft,,70,86
250,3,5:55.0,Offensive rebound by K. Love,,70,86
251,3,5:55.0,K. Love makes 2-pt layup at rim,,72,86
252,3,5:50.0,Violation by J. Crowder (kicked ball),,72,86
253,3,5:45.0,,Turnover by K. Middleton (bad pass; steal by L. James),72,86
254,3,5:44.0,Shooting foul by K. Middleton (drawn by L. James),,72,86
255,3,5:44.0,L. James makes free throw 1 of 2,,73,86
256,3,5:44.0,L. James makes free throw 2 of 2,,74,86
257,3,5:30.0,,Turnover by E. Bledsoe (lost ball; steal by J. Calderón),74,86
258,3,5:25.0,J. Smith misses 3-pt jump shot from 23 ft,,74,86
259,3,5:22.0,,Defensive rebound by G. Antetokounmpo,74,86
260,3,5:18.0,,J. Henson makes 2-pt hook shot from 6 ft (assist by G. Antetokounmpo),74,88
261,3,4:56.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by L. James),,77,88
262,3,4:35.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),77,90
263,3,4:12.0,Turnover by J. Crowder (lost ball; steal by J. Henson),,77,90
264,3,4:06.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),77,92
265,3,4:05.0,Cleveland full timeout,,77,92
266,3,4:05.0,K. Korver enters the game for J. Smith,,77,92
267,3,3:45.0,Turnover by K. Love (turnover),,77,92
268,3,3:26.0,,J. Henson makes 2-pt layup from 1 ft (assist by K. Middleton),77,94
269,3,3:04.0,L. James makes 2-pt dunk at rim (assist by K. Love),,79,94
270,3,2:35.0,,Turnover by K. Middleton (bad pass; steal by J. Crowder),79,94
271,3,2:20.0,Turnover by L. James (lost ball; steal by G. Antetokounmpo),,79,94
272,3,2:17.0,,Turnover by G. Antetokounmpo (traveling),79,94
273,3,2:17.0,,M. Brogdon enters the game for E. Bledsoe,79,94
274,3,2:17.0,,D. Liggins enters the game for K. Middleton,79,94
275,3,2:17.0,D. Wade enters the game for J. Calderón,,79,94
276,3,2:17.0,J. Green enters the game for J. Crowder,,79,94
277,3,1:55.0,K. Korver makes 2-pt layup at rim (assist by L. James),,81,94
278,3,1:33.0,,T. Snell misses 3-pt jump shot from 26 ft,81,94
279,3,1:31.0,Defensive rebound by D. Wade,,81,94
280,3,1:24.0,K. Love misses 3-pt jump shot from 25 ft,,81,94
281,3,1:20.0,,Defensive rebound by T. Snell,81,94
282,3,1:13.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,81,96
283,3,0:55.0,L. James makes 2-pt jump shot from 14 ft (assist by J. Green),,83,96
284,3,0:32.0,,J. Henson misses 2-pt jump shot from 18 ft,83,96
285,3,0:30.0,Defensive rebound by K. Love,,83,96
286,3,0:23.0,Turnover by L. James (bad pass; steal by M. Brogdon),,83,96
287,3,0:03.0,,D. Liggins misses 3-pt jump shot from 23 ft,83,96
288,3,0:02.0,,M. Brogdon misses 2-pt jump shot from 13 ft,83,96
289,3,0:01.0,,Offensive rebound by M. Brogdon,83,96
290,3,0:01.0,,Offensive rebound by G. Antetokounmpo,83,96
291,3,0:00.0,,Shooting foul by D. Wade (drawn by G. Antetokounmpo),83,96
292,3,0:00.0,,G. Antetokounmpo makes free throw 1 of 2,83,97
293,3,0:00.0,,G. Antetokounmpo makes free throw 2 of 2,83,98
294,4,11:38.0,,M. Brogdon misses 3-pt jump shot from 23 ft,83,98
295,4,11:33.0,Defensive rebound by J. Crowder,,83,98
296,4,11:13.0,J. Crowder misses 3-pt jump shot from 27 ft,,83,98
297,4,11:10.0,,Defensive rebound by G. Antetokounmpo,83,98
298,4,11:08.0,,Shooting foul by T. Thompson (drawn by G. Antetokounmpo),83,98
299,4,11:08.0,,G. Antetokounmpo makes free throw 1 of 2,83,99
300,4,11:08.0,,G. Antetokounmpo makes free throw 2 of 2,83,100
301,4,10:57.0,D. Wade misses 3-pt jump shot from 27 ft,,83,100
302,4,10:52.0,,Defensive rebound by G. Antetokounmpo,83,100
303,4,10:49.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,83,102
304,4,10:49.0,,Shooting foul by T. Thompson (drawn by G. Antetokounmpo),83,102
305,4,10:49.0,,G. Antetokounmpo makes free throw 1 of 1,83,103
306,4,10:37.0,K. Korver misses 3-pt jump shot from 26 ft,,83,103
307,4,10:35.0,Offensive rebound by T. Thompson,,83,103
308,4,10:31.0,J. Green makes 2-pt layup at rim (assist by T. Thompson),,85,103
309,4,10:31.0,,Turnover by M. Brogdon (step out of bounds),85,103
310,4,10:26.0,Personal foul by D. Liggins (drawn by K. Korver),,85,103
311,4,10:17.0,Turnover by D. Wade (bad pass; steal by G. Antetokounmpo),,85,103
312,4,10:09.0,,T. Snell misses 3-pt jump shot from 27 ft,85,103
313,4,10:05.0,Defensive rebound by K. Korver,,85,103
314,4,9:58.0,D. Wade makes 3-pt jump shot from 23 ft (assist by K. Korver),,88,103
315,4,9:38.0,,Shooting foul by J. Crowder (drawn by M. Brogdon),88,103
316,4,9:38.0,,M. Brogdon makes free throw 1 of 2,88,104
317,4,9:38.0,,K. Middleton enters the game for G. Antetokounmpo,88,104
318,4,9:38.0,,M. Brogdon makes free throw 2 of 2,88,105
319,4,9:27.0,J. Green makes 2-pt layup at rim (assist by D. Wade),,90,105
320,4,9:27.0,Shooting foul by K. Middleton (drawn by J. Green),,90,105
321,4,9:27.0,J. Green makes free throw 1 of 1,,91,105
322,4,9:04.0,,M. Brogdon misses 3-pt jump shot from 25 ft,91,105
323,4,9:04.0,Defensive rebound by Team,,91,105
324,4,9:04.0,Personal foul by T. Maker (drawn by K. Korver),,91,105
325,4,8:54.0,Shooting foul by K. Middleton (drawn by T. Thompson),,91,105
326,4,8:54.0,T. Thompson misses free throw 1 of 2,,91,105
327,4,8:54.0,Offensive rebound by Team,,91,105
328,4,8:54.0,T. Thompson makes free throw 2 of 2,,92,105
329,4,8:38.0,,K. Middleton misses 2-pt jump shot from 15 ft,92,105
330,4,8:33.0,Defensive rebound by J. Green,,92,105
331,4,8:26.0,D. Wade misses 2-pt layup from 1 ft,,92,105
332,4,8:26.0,,Defensive rebound by T. Maker,92,105
333,4,8:11.0,,Turnover by K. Middleton (bad pass; steal by D. Wade),92,105
334,4,8:03.0,Shooting foul by T. Maker (drawn by J. Crowder),,92,105
335,4,8:03.0,J. Crowder makes free throw 1 of 2,,93,105
336,4,8:03.0,J. Crowder makes free throw 2 of 2,,94,105
337,4,7:38.0,,K. Middleton misses 3-pt jump shot from 26 ft,94,105
338,4,7:36.0,Defensive rebound by D. Wade,,94,105
339,4,7:29.0,Shooting foul by T. Snell (drawn by J. Green),,94,105
340,4,7:29.0,J. Green makes free throw 1 of 2,,95,105
341,4,7:29.0,J. Green makes free throw 2 of 2,,96,105
342,4,7:29.0,,Milwaukee full timeout,96,105
343,4,7:29.0,,E. Bledsoe enters the game for T. Maker,96,105
344,4,7:29.0,,J. Henson enters the game for T. Snell,96,105
345,4,7:29.0,,G. Antetokounmpo enters the game for D. Liggins,96,105
346,4,7:13.0,,Turnover by J. Henson (bad pass; steal by T. Thompson),96,105
347,4,7:12.0,Shooting foul by J. Henson (drawn by J. Green),,96,105
348,4,7:12.0,J. Green misses free throw 1 of 2,,96,105
349,4,7:12.0,Offensive rebound by Team,,96,105
350,4,7:12.0,J. Green makes free throw 2 of 2,,97,105
351,4,6:49.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. Wade),97,105
352,4,6:47.0,Shooting foul by M. Brogdon (drawn by J. Green),,97,105
353,4,6:47.0,J. Green makes free throw 1 of 2,,98,105
354,4,6:47.0,J. Green misses free throw 2 of 2,,98,105
355,4,6:44.0,,Defensive rebound by G. Antetokounmpo,98,105
356,4,6:22.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,98,105
357,4,6:19.0,Defensive rebound by T. Thompson,,98,105
358,4,6:12.0,T. Thompson makes 2-pt layup at rim (assist by K. Korver),,100,105
359,4,6:12.0,Shooting foul by G. Antetokounmpo (drawn by T. Thompson),,100,105
360,4,6:12.0,T. Thompson makes free throw 1 of 1,,101,105
361,4,5:52.0,,J. Henson misses 2-pt hook shot from 2 ft,101,105
362,4,5:49.0,Defensive rebound by J. Green,,101,105
363,4,5:44.0,D. Wade makes 3-pt jump shot from 28 ft,,104,105
364,4,5:24.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,104,105
365,4,5:24.0,Defensive rebound by J. Crowder,,104,105
366,4,5:11.0,D. Wade makes 3-pt jump shot from 26 ft (assist by J. Crowder),,107,105
367,4,5:10.0,,Milwaukee full timeout,107,105
368,4,5:10.0,,T. Snell enters the game for J. Henson,107,105
369,4,4:56.0,,K. Middleton misses 3-pt jump shot from 25 ft,107,105
370,4,4:53.0,Defensive rebound by D. Wade,,107,105
371,4,4:38.0,Turnover by T. Thompson (out of bounds lost ball),,107,105
372,4,4:25.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,107,105
373,4,4:22.0,Defensive rebound by J. Green,,107,105
374,4,4:00.0,D. Wade misses 3-pt jump shot from 26 ft,,107,105
375,4,3:56.0,,Defensive rebound by T. Snell,107,105
376,4,3:39.0,,M. Brogdon makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),107,108
377,4,3:38.0,Cleveland full timeout,,107,108
