,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
93,1,2:28.0,,I. Canaan makes free throw 2 of 3,24,12
94,1,2:28.0,,I. Canaan makes free throw 3 of 3,24,13
95,1,2:17.0,A. Wiggins misses 2-pt jump shot from 14 ft,,24,13
96,1,2:16.0,Offensive rebound by T. Gibson,,24,13
97,1,2:16.0,T. Gibson misses 2-pt layup at rim,,24,13
98,1,2:12.0,Offensive rebound by T. Gibson,,24,13
99,1,2:07.0,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Crawford),,26,13
100,1,1:45.0,,D. Bender makes 3-pt jump shot from 25 ft (assist by D. House),26,16
101,1,1:24.0,J. Crawford makes 3-pt jump shot from 27 ft (assist by T. Jones),,29,16
102,1,1:11.0,,D. Bender misses 2-pt layup from 5 ft (block by T. Gibson),29,16
103,1,1:11.0,,Offensive rebound by Team,29,16
104,1,1:10.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by I. Canaan),29,19
105,1,1:00.0,J. Crawford makes 2-pt jump shot from 21 ft,,31,19
106,1,0:49.0,,Shooting foul by A. Wiggins (drawn by D. House),31,19
107,1,0:49.0,,D. House makes free throw 1 of 3,31,20
108,1,0:49.0,,D. House makes free throw 2 of 3,31,21
109,1,0:49.0,,J. Jackson enters the game for T. Daniels,31,21
110,1,0:49.0,M. Georges-Hunt enters the game for A. Wiggins,,31,21
111,1,0:49.0,,D. House makes free throw 3 of 3,31,22
112,1,0:41.0,J. Crawford misses 3-pt jump shot from 26 ft,,31,22
113,1,0:40.0,,Defensive rebound by Team,31,22
114,1,0:36.0,,I. Canaan misses 2-pt layup from 2 ft (block by G. Dieng),31,22
115,1,0:34.0,Defensive rebound by J. Crawford,,31,22
116,1,0:32.0,Turnover by J. Crawford (lost ball; steal by D. House),,31,22
117,1,0:31.0,,D. House misses 3-pt jump shot from 27 ft,31,22
118,1,0:27.0,,Offensive rebound by J. Jackson,31,22
119,1,0:25.0,,A. Len makes 2-pt dunk at rim (assist by J. Jackson),31,24
120,1,0:06.0,J. Crawford makes 2-pt jump shot from 19 ft,,33,24
121,1,0:02.0,,I. Canaan misses 3-pt jump shot from 26 ft,33,24
122,1,0:00.0,,Offensive rebound by Team,33,24
123,2,11:47.0,,Turnover by A. Len (turnover),33,24
124,2,11:33.0,G. Dieng misses 2-pt jump shot from 17 ft,,33,24
125,2,11:30.0,Offensive rebound by K. Towns,,33,24
126,2,11:28.0,K. Towns makes 2-pt jump shot from 14 ft,,35,24
127,2,11:05.0,,Turnover by J. Jackson (lost ball; steal by T. Jones),35,24
128,2,11:02.0,Shooting foul by J. Jackson (drawn by M. Georges-Hunt),,35,24
129,2,11:02.0,M. Georges-Hunt misses free throw 1 of 2,,35,24
130,2,11:02.0,Offensive rebound by Team,,35,24
131,2,11:02.0,,T. Daniels enters the game for J. Jackson,35,24
132,2,11:02.0,M. Georges-Hunt makes free throw 2 of 2,,36,24
133,2,10:45.0,,Personal foul by M. Georges-Hunt (drawn by T. Warren),36,24
134,2,10:42.0,,Personal foul by M. Georges-Hunt (drawn by T. Warren),36,24
135,2,10:36.0,,D. Bender misses 3-pt jump shot from 23 ft,36,24
136,2,10:32.0,Defensive rebound by G. Dieng,,36,24
137,2,10:20.0,J. Crawford misses 2-pt jump shot from 17 ft,,36,24
138,2,10:20.0,,Defensive rebound by Team,36,24
139,2,10:05.0,,Turnover by T. Warren (traveling),36,24
140,2,9:52.0,J. Crawford misses 3-pt jump shot from 23 ft,,36,24
141,2,9:48.0,,Defensive rebound by T. Warren,36,24
142,2,9:36.0,,Personal foul by T. Jones (drawn by I. Canaan),36,24
143,2,9:36.0,,T. Chandler enters the game for A. Len,36,24
144,2,9:26.0,,I. Canaan misses 3-pt jump shot from 22 ft,36,24
145,2,9:21.0,Defensive rebound by G. Dieng,,36,24
146,2,9:03.0,G. Dieng makes 3-pt jump shot from 25 ft (assist by J. Crawford),,39,24
147,2,8:44.0,,D. Bender misses 2-pt layup at rim,39,24
148,2,8:39.0,,Offensive rebound by T. Chandler,39,24
149,2,8:39.0,,T. Chandler misses 2-pt layup at rim,39,24
150,2,8:39.0,,Offensive rebound by T. Chandler,39,24
151,2,8:38.0,,T. Warren misses 2-pt jump shot from 19 ft,39,24
152,2,8:38.0,,Offensive rebound by T. Chandler,39,24
153,2,8:33.0,,Turnover by T. Chandler (bad pass; steal by M. Georges-Hunt),39,24
154,2,8:32.0,T. Jones makes 2-pt layup at rim,,41,24
155,2,8:32.0,,Phoenix full timeout,41,24
156,2,8:32.0,,M. Chriss enters the game for I. Canaan,41,24
157,2,8:32.0,,T. Ulis enters the game for D. Bender,41,24
158,2,8:21.0,,T. Daniels misses 3-pt jump shot from 22 ft,41,24
159,2,8:18.0,Defensive rebound by G. Dieng,,41,24
160,2,8:01.0,K. Towns makes 2-pt layup at rim (assist by G. Dieng),,43,24
161,2,7:42.0,,Turnover by T. Ulis (bad pass; steal by K. Towns),43,24
162,2,7:37.0,T. Jones makes 2-pt layup at rim (assist by M. Georges-Hunt),,45,24
163,2,7:16.0,,T. Ulis makes 2-pt jump shot from 9 ft,45,26
164,2,7:04.0,Turnover by K. Towns (traveling),,45,26
165,2,6:54.0,,Personal foul by J. Crawford (drawn by T. Daniels),45,26
166,2,6:54.0,J. Butler enters the game for T. Jones,,45,26
167,2,6:54.0,J. Teague enters the game for M. Georges-Hunt,,45,26
168,2,6:46.0,,Turnover by T. Ulis (bad pass; steal by G. Dieng),45,26
169,2,6:40.0,G. Dieng misses 2-pt layup at rim,,45,26
170,2,6:38.0,Offensive rebound by J. Teague,,45,26
171,2,6:35.0,J. Crawford misses 3-pt jump shot from 25 ft,,45,26
172,2,6:35.0,Offensive rebound by K. Towns,,45,26
173,2,6:23.0,Shooting foul by T. Ulis (drawn by G. Dieng),,45,26
174,2,6:23.0,G. Dieng makes free throw 1 of 2,,46,26
175,2,6:23.0,G. Dieng makes free throw 2 of 2,,47,26
176,2,6:12.0,,M. Chriss makes 2-pt jump shot from 12 ft (assist by T. Daniels),47,28
177,2,5:54.0,J. Teague makes 2-pt jump shot from 7 ft,,49,28
178,2,5:46.0,,Personal foul by K. Towns (drawn by T. Ulis),49,28
179,2,5:46.0,,T. Ulis misses free throw 1 of 2,49,28
180,2,5:46.0,,Offensive rebound by Team,49,28
181,2,5:46.0,T. Gibson enters the game for G. Dieng,,49,28
182,2,5:46.0,,T. Ulis misses free throw 2 of 2,49,28
183,2,5:43.0,Defensive rebound by K. Towns,,49,28
184,2,5:38.0,Turnover by J. Crawford (out of bounds lost ball),,49,28
185,2,5:29.0,,T. Daniels makes 3-pt jump shot from 29 ft (assist by T. Warren),49,31
186,2,5:12.0,J. Teague makes 2-pt jump shot from 13 ft,,51,31
187,2,4:59.0,,M. Chriss misses 3-pt jump shot from 26 ft,51,31
188,2,4:56.0,Defensive rebound by K. Towns,,51,31
189,2,4:44.0,T. Gibson makes 2-pt layup at rim,,53,31
190,2,4:24.0,,T. Daniels makes 3-pt jump shot from 22 ft,53,34
191,2,4:09.0,K. Towns makes 2-pt jump shot from 23 ft (assist by J. Butler),,55,34
192,2,3:58.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Ulis),55,37
193,2,3:46.0,J. Crawford misses 2-pt jump shot from 15 ft,,55,37
194,2,3:42.0,,Defensive rebound by T. Chandler,55,37
195,2,3:38.0,,T. Ulis misses 3-pt jump shot from 25 ft,55,37
196,2,3:37.0,Defensive rebound by T. Gibson,,55,37
197,2,3:27.0,Personal foul by T. Ulis (drawn by J. Teague),,55,37
198,2,3:27.0,,I. Canaan enters the game for T. Ulis,55,37
199,2,3:27.0,A. Wiggins enters the game for J. Crawford,,55,37
200,2,3:20.0,Personal foul by T. Warren (drawn by J. Butler),,55,37
201,2,3:08.0,T. Gibson makes 2-pt jump shot from 12 ft,,57,37
202,2,2:54.0,,T. Warren makes 2-pt jump shot from 19 ft,57,39
203,2,2:39.0,Turnover by J. Teague (bad pass; steal by T. Warren),,57,39
204,2,2:33.0,,T. Warren misses 2-pt layup from 1 ft,57,39
205,2,2:29.0,,Offensive rebound by T. Chandler,57,39
206,2,2:29.0,,T. Chandler misses 2-pt layup at rim,57,39
207,2,2:26.0,,Offensive rebound by T. Chandler,57,39
208,2,2:26.0,,T. Chandler makes 2-pt layup at rim,57,41
209,2,2:10.0,A. Wiggins makes 2-pt jump shot from 6 ft,,59,41
210,2,2:07.0,,Personal foul by J. Teague (drawn by I. Canaan),59,41
211,2,2:07.0,Minnesota full timeout,,59,41
212,2,2:07.0,,I. Canaan makes free throw 1 of 2,59,42
213,2,2:07.0,,I. Canaan makes free throw 2 of 2,59,43
214,2,1:56.0,J. Butler misses 2-pt jump shot from 8 ft,,59,43
215,2,1:55.0,,Defensive rebound by M. Chriss,59,43
216,2,1:52.0,,Turnover by M. Chriss (out of bounds lost ball),59,43
217,2,1:30.0,A. Wiggins makes 2-pt jump shot from 18 ft,,61,43
218,2,1:07.0,,T. Daniels misses 3-pt jump shot from 25 ft,61,43
219,2,1:05.0,Defensive rebound by T. Gibson,,61,43
220,2,0:50.0,K. Towns misses 2-pt jump shot from 3 ft,,61,43
221,2,0:48.0,Offensive rebound by K. Towns,,61,43
222,2,0:48.0,Personal foul by T. Chandler (drawn by K. Towns),,61,43
223,2,0:48.0,K. Towns makes free throw 1 of 2,,62,43
224,2,0:48.0,K. Towns misses free throw 2 of 2,,62,43
225,2,0:46.0,,Defensive rebound by T. Chandler,62,43
226,2,0:32.0,,I. Canaan misses 2-pt layup at rim,62,43
227,2,0:27.0,,Offensive rebound by Team,62,43
228,2,0:24.0,,T. Warren misses 2-pt jump shot from 12 ft,62,43
229,2,0:20.0,Defensive rebound by J. Butler,,62,43
230,2,0:01.0,J. Butler makes 2-pt jump shot from 10 ft,,64,43
231,3,11:47.0,,T. Warren misses 3-pt jump shot from 25 ft,64,43
232,3,11:41.0,,Offensive rebound by T. Ulis,64,43
233,3,11:37.0,,T. Chandler makes 2-pt dunk at rim (assist by T. Ulis),64,45
234,3,11:20.0,K. Towns makes 2-pt layup at rim (assist by J. Teague),,66,45
235,3,11:20.0,,Violation by M. Chriss (def goaltending),66,45
236,3,11:05.0,,T. Warren makes 2-pt dunk at rim (assist by M. Chriss),66,47
237,3,10:40.0,A. Wiggins misses 3-pt jump shot from 26 ft,,66,47
238,3,10:38.0,,Defensive rebound by M. Chriss,66,47
239,3,10:36.0,,J. Jackson makes 2-pt jump shot from 5 ft,66,49
240,3,10:34.0,Minnesota full timeout,,66,49
241,3,10:15.0,J. Butler misses 2-pt layup at rim,,66,49
242,3,10:11.0,Offensive rebound by J. Teague,,66,49
243,3,10:09.0,J. Teague misses 2-pt jump shot from 7 ft,,66,49
244,3,10:06.0,Offensive rebound by A. Wiggins,,66,49
245,3,10:06.0,Personal foul by J. Jackson (drawn by J. Teague),,66,49
246,3,10:01.0,T. Gibson misses 3-pt jump shot from 23 ft,,66,49
247,3,9:57.0,,Defensive rebound by T. Ulis,66,49
248,3,9:53.0,,J. Jackson makes 2-pt layup from 1 ft,66,51
249,3,9:38.0,K. Towns misses 2-pt layup from 1 ft (block by M. Chriss),,66,51
250,3,9:35.0,,Defensive rebound by T. Warren,66,51
251,3,9:28.0,,T. Warren makes 2-pt jump shot from 20 ft (assist by M. Chriss),66,53
252,3,9:08.0,J. Butler misses 2-pt layup from 3 ft (block by M. Chriss),,66,53
253,3,9:05.0,Offensive rebound by J. Butler,,66,53
254,3,9:03.0,J. Teague misses 3-pt jump shot from 25 ft,,66,53
255,3,8:59.0,,Defensive rebound by T. Chandler,66,53
256,3,8:53.0,,T. Ulis makes 2-pt jump shot from 17 ft,66,55
257,3,8:41.0,A. Wiggins misses 2-pt jump shot from 16 ft,,66,55
258,3,8:40.0,Offensive rebound by K. Towns,,66,55
259,3,8:40.0,Personal foul by T. Chandler (drawn by K. Towns),,66,55
260,3,8:27.0,K. Towns misses 3-pt jump shot from 26 ft,,66,55
261,3,8:24.0,,Defensive rebound by T. Warren,66,55
262,3,8:17.0,,T. Warren misses 2-pt jump shot from 8 ft,66,55
263,3,8:16.0,Defensive rebound by J. Teague,,66,55
264,3,8:11.0,Turnover by J. Teague (lost ball; steal by T. Warren),,66,55
265,3,8:07.0,,M. Chriss makes 2-pt dunk at rim (assist by J. Jackson),66,57
266,3,7:52.0,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),,68,57
267,3,7:30.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by T. Ulis),68,59
268,3,7:08.0,J. Butler misses 3-pt jump shot from 24 ft,,68,59
269,3,7:05.0,,Defensive rebound by T. Warren,68,59
270,3,6:53.0,,T. Ulis misses 2-pt layup from 2 ft,68,59
271,3,6:52.0,,Offensive rebound by T. Warren,68,59
272,3,6:52.0,,T. Warren makes 2-pt layup at rim,68,61
273,3,6:52.0,Minnesota full timeout,,68,61
274,3,6:35.0,T. Gibson misses 2-pt jump shot from 17 ft,,68,61
275,3,6:31.0,,Defensive rebound by T. Chandler,68,61
276,3,6:09.0,,Turnover by T. Ulis (bad pass; steal by T. Gibson),68,61
277,3,6:04.0,A. Wiggins makes 2-pt layup at rim (assist by J. Teague),,70,61
278,3,5:54.0,,J. Jackson makes 2-pt jump shot from 10 ft,70,63
279,3,5:32.0,K. Towns misses 2-pt layup from 1 ft,,70,63
280,3,5:30.0,,Defensive rebound by T. Warren,70,63
281,3,5:25.0,,T. Warren makes 2-pt layup at rim,70,65
282,3,5:07.0,J. Butler makes 2-pt jump shot from 10 ft,,72,65
283,3,5:07.0,Shooting foul by T. Warren (drawn by J. Butler),,72,65
284,3,5:07.0,,D. Bender enters the game for M. Chriss,72,65
285,3,5:07.0,G. Dieng enters the game for K. Towns,,72,65
286,3,5:07.0,J. Butler makes free throw 1 of 1,,73,65
287,3,4:56.0,,Turnover by T. Ulis (bad pass; steal by A. Wiggins),73,65
288,3,4:47.0,T. Gibson misses 2-pt layup from 1 ft,,73,65
289,3,4:45.0,,Defensive rebound by D. Bender,73,65
290,3,4:43.0,,Shooting foul by J. Teague (drawn by J. Jackson),73,65
291,3,4:43.0,,J. Jackson misses free throw 1 of 2,73,65
292,3,4:43.0,,Offensive rebound by Team,73,65
293,3,4:43.0,,A. Len enters the game for T. Chandler,73,65
294,3,4:43.0,,J. Jackson makes free throw 2 of 2,73,66
295,3,4:30.0,J. Butler makes 2-pt jump shot from 8 ft,,75,66
296,3,4:14.0,,Shooting foul by T. Gibson (drawn by J. Jackson),75,66
297,3,4:14.0,,J. Jackson makes free throw 1 of 2,75,67
298,3,4:14.0,,J. Jackson misses free throw 2 of 2,75,67
299,3,4:11.0,Defensive rebound by T. Gibson,,75,67
300,3,4:02.0,J. Teague makes 2-pt layup at rim,,77,67
301,3,3:47.0,,T. Warren misses 2-pt jump shot from 20 ft,77,67
302,3,3:45.0,Defensive rebound by A. Wiggins,,77,67
303,3,3:34.0,J. Butler makes 2-pt dunk at rim (assist by J. Teague),,79,67
304,3,3:34.0,,Phoenix full timeout,79,67
305,3,3:34.0,,I. Canaan enters the game for T. Ulis,79,67
306,3,3:34.0,,T. Daniels enters the game for J. Jackson,79,67
307,3,3:26.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by T. Warren),79,70
308,3,3:07.0,A. Wiggins misses 2-pt layup from 3 ft (block by T. Warren),,79,70
309,3,3:06.0,Offensive rebound by A. Wiggins,,79,70
310,3,3:05.0,A. Wiggins misses 2-pt layup from 1 ft,,79,70
311,3,3:03.0,,Defensive rebound by T. Warren,79,70
312,3,2:57.0,,Personal foul by J. Butler (drawn by T. Daniels),79,70
313,3,2:43.0,,I. Canaan makes 3-pt jump shot from 25 ft,79,73
314,3,2:21.0,Shooting foul by I. Canaan (drawn by J. Butler),,79,73
315,3,2:21.0,J. Butler makes free throw 1 of 2,,80,73
316,3,2:21.0,J. Butler misses free throw 2 of 2,,80,73
317,3,2:18.0,,Defensive rebound by A. Len,80,73
318,3,2:04.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by A. Len),80,76
319,3,1:46.0,,Violation by D. Bender (kicked ball),80,76
320,3,1:46.0,J. Crawford enters the game for J. Butler,,80,76
321,3,1:35.0,G. Dieng misses 2-pt jump shot from 21 ft,,80,76
322,3,1:30.0,,Defensive rebound by T. Warren,80,76
323,3,1:30.0,,Shooting foul by A. Wiggins (drawn by D. Bender),80,76
324,3,1:30.0,,D. Bender makes free throw 1 of 2,80,77
325,3,1:30.0,T. Jones enters the game for J. Teague,,80,77
326,3,1:30.0,,D. Bender makes free throw 2 of 2,80,78
327,3,1:14.0,A. Wiggins makes 2-pt layup at rim,,82,78
328,3,0:59.0,,T. Warren makes 2-pt jump shot from 8 ft,82,80
329,3,0:42.0,A. Wiggins misses 2-pt jump shot from 17 ft,,82,80
330,3,0:39.0,Offensive rebound by Team,,82,80
331,3,0:39.0,,D. House enters the game for T. Warren,82,80
332,3,0:37.0,Personal foul by D. Bender (drawn by G. Dieng),,82,80
333,3,0:37.0,G. Dieng makes free throw 1 of 2,,83,80
334,3,0:37.0,G. Dieng makes free throw 2 of 2,,84,80
335,3,0:25.0,,I. Canaan misses 2-pt layup at rim (block by G. Dieng),84,80
336,3,0:22.0,Defensive rebound by G. Dieng,,84,80
337,3,0:03.0,J. Crawford makes 2-pt jump shot from 7 ft,,86,80
338,3,0:00.0,,D. House misses 3-pt jump shot from 31 ft,86,80
339,3,0:00.0,,Offensive rebound by Team,86,80
340,4,11:37.0,J. Butler makes 2-pt jump shot from 17 ft,,88,80
341,4,11:21.0,,D. Bender misses 3-pt jump shot from 24 ft,88,80
342,4,11:17.0,Defensive rebound by J. Butler,,88,80
343,4,11:09.0,G. Dieng makes 3-pt jump shot from 22 ft (assist by J. Butler),,91,80
344,4,10:52.0,,T. Daniels misses 2-pt jump shot from 19 ft,91,80
345,4,10:50.0,Defensive rebound by G. Dieng,,91,80
346,4,10:39.0,T. Jones makes 3-pt jump shot from 23 ft (assist by G. Dieng),,94,80
347,4,10:38.0,,Phoenix full timeout,94,80
348,4,10:27.0,,A. Len makes 2-pt dunk at rim (assist by I. Canaan),94,82
349,4,10:10.0,J. Butler makes 2-pt jump shot from 6 ft,,96,82
350,4,9:50.0,,A. Len misses 2-pt layup from 1 ft (block by J. Butler),96,82
351,4,9:47.0,Defensive rebound by G. Dieng,,96,82
352,4,9:36.0,J. Crawford misses 2-pt jump shot from 16 ft,,96,82
353,4,9:33.0,,Defensive rebound by A. Len,96,82
354,4,9:26.0,,I. Canaan misses 3-pt jump shot from 25 ft,96,82
355,4,9:23.0,Defensive rebound by G. Dieng,,96,82
356,4,9:12.0,Turnover by J. Butler (lost ball; steal by I. Canaan),,96,82
357,4,9:07.0,,A. Len makes 2-pt dunk at rim (assist by I. Canaan),96,84
358,4,8:54.0,J. Crawford misses 2-pt jump shot from 19 ft,,96,84
359,4,8:50.0,,Defensive rebound by D. House,96,84
360,4,8:43.0,,Turnover by T. Daniels (out of bounds lost ball),96,84
361,4,8:43.0,,T. Chandler enters the game for A. Len,96,84
362,4,8:43.0,,J. Jackson enters the game for D. House,96,84
363,4,8:22.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Crawford),,99,84
364,4,8:05.0,,T. Daniels misses 3-pt jump shot from 25 ft,99,84
365,4,8:02.0,,Offensive rebound by J. Jackson,99,84
366,4,7:59.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by J. Jackson),99,87
367,4,7:44.0,Personal foul by T. Chandler (drawn by K. Towns),,99,87
368,4,7:44.0,,M. Chriss enters the game for T. Daniels,99,87
369,4,7:44.0,,T. Warren enters the game for D. Bender,99,87
370,4,7:38.0,J. Butler makes 2-pt layup at rim (assist by G. Dieng),,101,87
371,4,7:21.0,,Shooting foul by G. Dieng (drawn by M. Chriss),101,87
372,4,7:21.0,,M. Chriss makes free throw 1 of 2,101,88
373,4,7:21.0,,M. Chriss misses free throw 2 of 2,101,88
374,4,7:18.0,Defensive rebound by K. Towns,,101,88
375,4,7:01.0,T. Jones misses 2-pt layup at rim,,101,88
376,4,6:59.0,,Defensive rebound by T. Chandler,101,88
377,4,6:54.0,,T. Warren makes 2-pt layup at rim (assist by I. Canaan),101,90
378,4,6:43.0,Minnesota full timeout,,101,90
379,4,6:43.0,J. Teague enters the game for T. Jones,,101,90
380,4,6:36.0,Shooting foul by M. Chriss (drawn by J. Butler),,101,90
381,4,6:36.0,J. Butler makes free throw 1 of 2,,102,90
382,4,6:36.0,J. Butler makes free throw 2 of 2,,103,90
383,4,6:23.0,,M. Chriss misses 3-pt jump shot from 25 ft,103,90
384,4,6:22.0,,Offensive rebound by Team,103,90
385,4,6:22.0,Loose ball foul by K. Towns (drawn by T. Chandler),,103,90
386,4,6:19.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by T. Chandler),103,93
387,4,5:58.0,G. Dieng misses 2-pt jump shot from 19 ft,,103,93
388,4,5:56.0,,Defensive rebound by T. Chandler,103,93
389,4,5:46.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by I. Canaan),103,95
390,4,5:29.0,J. Butler misses 3-pt jump shot from 25 ft,,103,95
