,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
126,2,7:26.0,R. Westbrook makes 2-pt layup from 2 ft,,45,33
127,2,7:13.0,,Shooting foul by C. Anthony (drawn by R. Rubio),45,33
128,2,7:13.0,,R. Rubio makes free throw 1 of 2,45,34
129,2,7:13.0,,D. Favors enters the game for J. Crowder,45,34
130,2,7:13.0,,R. Rubio misses free throw 2 of 2,45,34
131,2,7:12.0,Defensive rebound by C. Anthony,,45,34
132,2,7:01.0,C. Brewer misses 2-pt layup from 3 ft,,45,34
133,2,7:01.0,,Defensive rebound by D. Mitchell,45,34
134,2,7:01.0,,Personal foul by R. Westbrook (drawn by D. Mitchell),45,34
135,2,6:47.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by R. Rubio),45,37
136,2,6:32.0,Turnover by P. Patterson (bad pass; steal by R. Rubio),,45,37
137,2,6:27.0,,R. Rubio misses 3-pt jump shot from 24 ft,45,37
138,2,6:25.0,,Offensive rebound by R. Gobert,45,37
139,2,6:25.0,,Personal foul by Á. Abrines (drawn by R. Gobert),45,37
140,2,6:25.0,,R. Gobert misses free throw 1 of 2,45,37
141,2,6:25.0,,Offensive rebound by Team,45,37
142,2,6:25.0,P. George enters the game for Á. Abrines,,45,37
143,2,6:25.0,,R. Gobert makes free throw 2 of 2,45,38
144,2,6:15.0,Turnover by R. Westbrook (bad pass),,45,38
145,2,6:02.0,,R. Rubio makes 2-pt jump shot from 12 ft,45,40
146,2,6:02.0,Oklahoma City full timeout,,45,40
147,2,5:45.0,P. George misses 3-pt jump shot from 23 ft,,45,40
148,2,5:41.0,,Defensive rebound by R. Rubio,45,40
149,2,5:30.0,,Turnover by R. Rubio (bad pass; steal by C. Anthony),45,40
150,2,5:21.0,C. Anthony makes 2-pt jump shot from 9 ft,,47,40
151,2,5:07.0,,Shooting block foul by C. Brewer (drawn by R. Rubio),47,40
152,2,5:07.0,,R. Rubio makes free throw 1 of 2,47,41
153,2,5:07.0,,J. Ingles enters the game for R. O'Neale,47,41
154,2,5:07.0,,R. Rubio makes free throw 2 of 2,47,42
155,2,4:47.0,R. Westbrook misses 2-pt jump shot from 18 ft,,47,42
156,2,4:45.0,,Defensive rebound by R. Rubio,47,42
157,2,4:40.0,,Shooting foul by P. Patterson (drawn by D. Favors),47,42
158,2,4:40.0,,D. Favors makes free throw 1 of 2,47,43
159,2,4:40.0,,D. Favors misses free throw 2 of 2,47,43
160,2,4:38.0,Defensive rebound by C. Anthony,,47,43
161,2,4:30.0,C. Brewer misses 3-pt jump shot from 22 ft,,47,43
162,2,4:26.0,,Defensive rebound by R. Gobert,47,43
163,2,4:21.0,,R. Rubio misses 3-pt jump shot from 25 ft,47,43
164,2,4:18.0,,Offensive rebound by R. Rubio,47,43
165,2,4:17.0,,R. Rubio makes 2-pt jump shot from 19 ft,47,45
166,2,4:02.0,Personal block foul by R. Gobert (drawn by P. Patterson),,47,45
167,2,3:55.0,C. Anthony misses 2-pt jump shot from 13 ft,,47,45
168,2,3:47.0,Offensive rebound by C. Brewer,,47,45
169,2,3:47.0,C. Brewer makes 2-pt dunk at rim,,49,45
170,2,3:25.0,,R. Rubio makes 2-pt jump shot from 16 ft,49,47
171,2,3:13.0,R. Westbrook misses 2-pt jump shot from 6 ft,,49,47
172,2,3:10.0,,Defensive rebound by R. Gobert,49,47
173,2,3:06.0,,R. Rubio makes 3-pt jump shot from 24 ft,49,50
174,2,2:43.0,P. George misses 3-pt jump shot from 23 ft,,49,50
175,2,2:42.0,,Defensive rebound by R. Rubio,49,50
176,2,2:36.0,,Shooting foul by P. Patterson (drawn by R. Rubio),49,50
177,2,2:36.0,,R. Rubio makes free throw 1 of 3,49,51
178,2,2:36.0,,R. Rubio makes free throw 2 of 3,49,52
179,2,2:36.0,J. Grant enters the game for P. Patterson,,49,52
180,2,2:36.0,,R. Rubio makes free throw 3 of 3,49,53
181,2,2:25.0,Personal foul by J. Ingles (drawn by P. George),,49,53
182,2,2:20.0,R. Westbrook misses 2-pt jump shot from 9 ft,,49,53
183,2,2:18.0,,Defensive rebound by R. Rubio,49,53
184,2,2:15.0,,R. Rubio misses 3-pt jump shot from 25 ft,49,53
185,2,2:12.0,Defensive rebound by R. Westbrook,,49,53
186,2,2:06.0,C. Brewer misses 2-pt layup from 3 ft,,49,53
187,2,2:04.0,,Defensive rebound by D. Mitchell,49,53
188,2,1:57.0,,D. Favors misses 2-pt jump shot from 11 ft,49,53
189,2,1:53.0,,Offensive rebound by D. Favors,49,53
190,2,1:53.0,,Shooting foul by J. Grant (drawn by D. Favors),49,53
191,2,1:53.0,,D. Favors makes free throw 1 of 2,49,54
192,2,1:53.0,,D. Favors makes free throw 2 of 2,49,55
193,2,1:44.0,P. George makes 2-pt layup from 2 ft,,51,55
194,2,1:30.0,Violation by P. George (kicked ball),,51,55
195,2,1:17.0,,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),51,58
196,2,1:02.0,Shooting foul by R. Gobert (drawn by J. Grant),,51,58
197,2,1:02.0,J. Grant misses free throw 1 of 2,,51,58
198,2,1:02.0,Offensive rebound by Team,,51,58
199,2,1:02.0,R. Felton enters the game for C. Brewer,,51,58
200,2,1:02.0,J. Grant misses free throw 2 of 2,,51,58
201,2,1:00.0,,Defensive rebound by R. Gobert,51,58
202,2,0:50.0,,Turnover by D. Mitchell (bad pass; steal by R. Westbrook),51,58
203,2,0:47.0,R. Westbrook makes 2-pt dunk from 1 ft,,53,58
204,2,0:37.0,,R. Rubio misses 3-pt jump shot from 25 ft,53,58
205,2,0:33.0,Defensive rebound by P. George,,53,58
206,2,0:26.0,P. George misses 2-pt jump shot from 7 ft,,53,58
207,2,0:24.0,,Defensive rebound by R. Rubio,53,58
208,2,0:21.0,,J. Ingles misses 3-pt jump shot from 25 ft,53,58
209,2,0:16.0,,Offensive rebound by D. Favors,53,58
210,2,0:00.0,,D. Mitchell misses 3-pt jump shot from 30 ft,53,58
211,2,0:00.0,,Offensive rebound by Team,53,58
212,3,11:44.0,,J. Ingles misses 2-pt layup from 2 ft,53,58
213,3,11:43.0,Defensive rebound by R. Westbrook,,53,58
214,3,11:24.0,Turnover by S. Adams (lost ball; steal by D. Mitchell),,53,58
215,3,11:18.0,,R. Rubio misses 2-pt layup from 1 ft (block by S. Adams),53,58
216,3,11:15.0,,Offensive rebound by R. Gobert,53,58
217,3,11:14.0,,R. Gobert makes 2-pt layup from 1 ft,53,60
218,3,11:00.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Brewer),,56,60
219,3,10:36.0,,Turnover by J. Ingles (bad pass; steal by C. Anthony),56,60
220,3,10:36.0,Personal foul by D. Mitchell (drawn by C. Brewer),,56,60
221,3,10:36.0,C. Brewer makes clear path free throw 1 of 2,,57,60
222,3,10:36.0,C. Brewer makes clear path free throw 2 of 2,,58,60
223,3,10:25.0,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,60,60
224,3,10:12.0,,Personal foul by C. Brewer (drawn by D. Mitchell),60,60
225,3,10:05.0,,Turnover by D. Mitchell (lost ball; steal by R. Westbrook),60,60
226,3,9:57.0,C. Anthony makes 3-pt jump shot from 25 ft,,63,60
227,3,9:40.0,,D. Mitchell makes 3-pt jump shot from 24 ft,63,63
228,3,9:20.0,R. Westbrook misses 2-pt jump shot from 13 ft,,63,63
229,3,9:17.0,Offensive rebound by C. Anthony,,63,63
230,3,9:11.0,Turnover by R. Westbrook (bad pass; steal by R. Gobert),,63,63
231,3,9:05.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),63,65
232,3,8:49.0,P. George misses 2-pt layup from 3 ft,,63,65
233,3,8:47.0,,Defensive rebound by R. Rubio,63,65
234,3,8:41.0,,D. Mitchell misses 2-pt jump shot from 19 ft,63,65
235,3,8:38.0,,Offensive rebound by D. Favors,63,65
236,3,8:37.0,,D. Mitchell misses 2-pt dunk from 1 ft,63,65
237,3,8:37.0,,Offensive rebound by D. Mitchell,63,65
238,3,8:33.0,,Personal foul by S. Adams (drawn by R. Gobert),63,65
239,3,8:33.0,P. Patterson enters the game for S. Adams,,63,65
240,3,8:24.0,,Turnover by R. Rubio (step out of bounds),63,65
241,3,8:09.0,Turnover by P. Patterson (bad pass; steal by J. Ingles),,63,65
242,3,8:09.0,,Personal foul by P. Patterson (drawn by R. Gobert),63,65
243,3,7:57.0,,D. Favors makes 2-pt hook shot from 4 ft (assist by R. Rubio),63,67
244,3,7:45.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Mitchell),,63,67
245,3,7:44.0,,Defensive rebound by D. Mitchell,63,67
246,3,7:41.0,,D. Mitchell makes 2-pt layup from 1 ft,63,69
247,3,7:41.0,Violation by P. Patterson (def goaltending),,63,69
248,3,7:41.0,Oklahoma City full timeout,,63,69
249,3,7:41.0,,J. Crowder enters the game for J. Ingles,63,69
250,3,7:28.0,Personal foul by D. Mitchell (drawn by P. Patterson),,63,69
251,3,7:18.0,R. Westbrook misses 3-pt jump shot from 25 ft,,63,69
252,3,7:15.0,,Defensive rebound by R. Rubio,63,69
253,3,7:01.0,,Turnover by R. Gobert (out of bounds lost ball),63,69
254,3,7:01.0,R. Felton enters the game for C. Brewer,,63,69
255,3,6:47.0,P. Patterson makes 2-pt jump shot from 23 ft (assist by P. George),,65,69
256,3,6:30.0,,D. Mitchell misses 2-pt jump shot from 9 ft (block by R. Felton),65,69
257,3,6:27.0,Defensive rebound by P. Patterson,,65,69
258,3,6:22.0,Personal foul by D. Mitchell (drawn by R. Westbrook),,65,69
259,3,6:22.0,,J. Ingles enters the game for D. Mitchell,65,69
260,3,6:15.0,P. George misses 2-pt jump shot from 17 ft,,65,69
261,3,6:12.0,,Defensive rebound by J. Ingles,65,69
262,3,6:06.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),65,71
263,3,5:47.0,C. Anthony makes 2-pt layup from 2 ft,,67,71
264,3,5:34.0,,R. Rubio misses 2-pt jump shot from 10 ft,67,71
265,3,5:32.0,Defensive rebound by R. Westbrook,,67,71
266,3,5:28.0,Shooting foul by J. Ingles (drawn by R. Westbrook),,67,71
267,3,5:28.0,R. Westbrook misses free throw 1 of 2,,67,71
268,3,5:28.0,Offensive rebound by Team,,67,71
269,3,5:28.0,,R. O'Neale enters the game for R. Gobert,67,71
270,3,5:28.0,R. Westbrook makes free throw 2 of 2,,68,71
271,3,5:14.0,,R. Rubio misses 3-pt jump shot from 25 ft,68,71
272,3,5:12.0,Defensive rebound by C. Anthony,,68,71
273,3,5:01.0,Turnover by R. Westbrook (bad pass; steal by R. Rubio),,68,71
274,3,5:01.0,,Personal foul by C. Anthony (drawn by R. Rubio),68,71
275,3,4:48.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. O'Neale),68,74
276,3,4:25.0,Turnover by P. Patterson (bad pass; steal by R. O'Neale),,68,74
277,3,4:25.0,,Personal foul by P. George (drawn by R. O'Neale),68,74
278,3,4:25.0,,R. O'Neale misses free throw 1 of 2,68,74
279,3,4:25.0,,Offensive rebound by Team,68,74
280,3,4:25.0,,R. Gobert enters the game for D. Favors,68,74
281,3,4:25.0,J. Grant enters the game for P. Patterson,,68,74
282,3,4:25.0,,R. O'Neale makes free throw 2 of 2,68,75
283,3,4:09.0,Personal foul by R. Rubio (drawn by P. George),,68,75
284,3,4:09.0,P. George makes free throw 1 of 2,,69,75
285,3,4:09.0,P. George makes free throw 2 of 2,,70,75
286,3,3:51.0,,J. Ingles misses 3-pt jump shot from 24 ft,70,75
287,3,3:47.0,Defensive rebound by P. George,,70,75
288,3,3:42.0,R. Felton misses 2-pt jump shot from 21 ft,,70,75
289,3,3:35.0,Offensive rebound by R. Westbrook,,70,75
290,3,3:35.0,R. Westbrook misses 2-pt layup at rim,,70,75
291,3,3:35.0,,Defensive rebound by R. O'Neale,70,75
292,3,3:30.0,,Shooting foul by J. Grant (drawn by R. Gobert),70,75
293,3,3:30.0,,R. Gobert makes free throw 1 of 2,70,76
294,3,3:30.0,C. Brewer enters the game for P. George,,70,76
295,3,3:30.0,,R. Gobert makes free throw 2 of 2,70,77
296,3,3:15.0,J. Grant misses 2-pt layup from 6 ft (block by R. Gobert),,70,77
297,3,3:15.0,Offensive rebound by Team,,70,77
298,3,3:15.0,,D. Exum enters the game for R. Rubio,70,77
299,3,3:15.0,S. Adams enters the game for C. Anthony,,70,77
300,3,3:12.0,R. Westbrook misses 3-pt jump shot from 25 ft,,70,77
301,3,3:08.0,,Defensive rebound by R. Gobert,70,77
302,3,2:57.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Ingles),70,80
303,3,2:46.0,R. Felton misses 2-pt jump shot from 20 ft,,70,80
304,3,2:43.0,,Defensive rebound by R. Gobert,70,80
305,3,2:32.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Exum),70,82
306,3,2:32.0,Oklahoma City full timeout,,70,82
307,3,2:32.0,Á. Abrines enters the game for R. Westbrook,,70,82
308,3,2:12.0,Turnover by J. Grant (lost ball; steal by J. Crowder),,70,82
309,3,2:10.0,,Shooting foul by J. Grant (drawn by R. O'Neale),70,82
310,3,2:10.0,,R. O'Neale misses free throw 1 of 2,70,82
311,3,2:10.0,,Offensive rebound by Team,70,82
312,3,2:10.0,,R. O'Neale misses free throw 2 of 2,70,82
313,3,2:06.0,Defensive rebound by C. Brewer,,70,82
314,3,1:46.0,R. Felton misses 2-pt jump shot from 23 ft,,70,82
315,3,1:45.0,,Defensive rebound by R. Gobert,70,82
316,3,1:28.0,,Shooting foul by Á. Abrines (drawn by R. Gobert),70,82
317,3,1:28.0,,R. Gobert makes free throw 1 of 2,70,83
318,3,1:28.0,P. George enters the game for Á. Abrines,,70,83
319,3,1:28.0,,R. Gobert makes free throw 2 of 2,70,84
320,3,1:28.0,Personal foul by J. Crowder (drawn by P. George),,70,84
321,3,1:28.0,P. George makes free throw 1 of 2,,71,84
322,3,1:28.0,P. George makes free throw 2 of 2,,72,84
323,3,1:24.0,,Turnover by D. Exum (out of bounds lost ball),72,84
324,3,1:13.0,R. Felton misses 2-pt jump shot from 14 ft,,72,84
325,3,1:10.0,,Defensive rebound by D. Exum,72,84
326,3,1:00.0,,J. Crowder misses 3-pt jump shot from 25 ft,72,84
327,3,0:57.0,Defensive rebound by J. Grant,,72,84
328,3,0:50.0,P. George makes 3-pt jump shot from 25 ft,,75,84
329,3,0:43.0,,Utah full timeout,75,84
330,3,0:43.0,,R. Rubio enters the game for D. Exum,75,84
331,3,0:30.0,,J. Ingles misses 2-pt layup from 2 ft,75,84
332,3,0:30.0,,Offensive rebound by J. Ingles,75,84
333,3,0:30.0,,J. Ingles makes 2-pt layup from 2 ft,75,86
334,3,0:22.0,P. George misses 2-pt jump shot from 22 ft,,75,86
335,3,0:19.0,,Defensive rebound by R. Rubio,75,86
336,3,0:05.0,,J. Ingles misses 3-pt jump shot from 24 ft,75,86
337,3,0:02.0,,Offensive rebound by R. Gobert,75,86
338,3,0:00.0,,R. Rubio makes 3-pt jump shot from 27 ft (assist by R. Gobert),75,89
339,4,11:47.0,J. Grant misses 2-pt jump shot from 9 ft (block by R. O'Neale),,75,89
340,4,11:44.0,,Defensive rebound by J. Crowder,75,89
341,4,11:29.0,,Turnover by J. Crowder (bad pass; steal by C. Brewer),75,89
342,4,11:24.0,J. Grant misses 3-pt jump shot from 23 ft,,75,89
343,4,11:17.0,Offensive rebound by C. Brewer,,75,89
344,4,11:16.0,C. Brewer makes 2-pt layup from 2 ft,,77,89
345,4,11:04.0,,Turnover by R. O'Neale (bad pass),77,89
346,4,10:55.0,Personal foul by R. O'Neale,,77,89
347,4,10:43.0,P. George makes 2-pt jump shot from 17 ft (assist by R. Felton),,79,89
348,4,10:27.0,,D. Mitchell makes 2-pt layup from 2 ft,79,91
349,4,10:13.0,P. George makes 3-pt jump shot from 25 ft,,82,91
350,4,9:54.0,,Turnover by R. Rubio (bad pass; steal by J. Grant),82,91
351,4,9:47.0,R. Felton makes 2-pt jump shot from 14 ft,,84,91
352,4,9:46.0,,Utah full timeout,84,91
353,4,9:46.0,R. Westbrook enters the game for R. Felton,,84,91
354,4,9:46.0,,J. Ingles enters the game for R. O'Neale,84,91
355,4,9:46.0,,D. Favors enters the game for J. Crowder,84,91
356,4,9:29.0,,R. Rubio makes 2-pt jump shot from 9 ft (assist by D. Mitchell),84,93
357,4,9:08.0,P. George makes 2-pt jump shot from 14 ft,,86,93
358,4,8:52.0,,D. Mitchell misses 2-pt jump shot from 4 ft (block by C. Brewer),86,93
359,4,8:52.0,,Offensive rebound by Team,86,93
360,4,8:44.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Rubio),86,96
361,4,8:25.0,Turnover by R. Westbrook (bad pass; steal by D. Mitchell),,86,96
362,4,8:17.0,,R. Gobert misses 2-pt layup from 3 ft,86,96
363,4,8:13.0,,Offensive rebound by R. Gobert,86,96
364,4,8:13.0,,R. Gobert misses 2-pt layup at rim,86,96
365,4,8:12.0,Defensive rebound by R. Westbrook,,86,96
366,4,8:01.0,J. Grant misses 2-pt layup from 2 ft,,86,96
367,4,7:59.0,,Defensive rebound by D. Favors,86,96
368,4,7:57.0,,Shooting foul by R. Westbrook (drawn by J. Ingles),86,96
369,4,7:57.0,,J. Ingles makes free throw 1 of 2,86,97
370,4,7:57.0,C. Anthony enters the game for C. Brewer,,86,97
371,4,7:57.0,R. Felton enters the game for J. Grant,,86,97
372,4,7:57.0,,J. Ingles makes free throw 2 of 2,86,98
373,4,7:43.0,P. George misses 3-pt jump shot from 24 ft,,86,98
374,4,7:41.0,,Defensive rebound by R. Rubio,86,98
375,4,7:31.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),86,101
376,4,7:20.0,Personal foul by J. Ingles (drawn by P. George),,86,101
377,4,7:14.0,Turnover by P. George (out of bounds lost ball),,86,101
378,4,6:58.0,,D. Mitchell misses 2-pt jump shot from 10 ft,86,101
379,4,6:54.0,,Offensive rebound by D. Mitchell,86,101
380,4,6:54.0,,D. Mitchell misses 2-pt layup at rim,86,101
381,4,6:53.0,Defensive rebound by S. Adams,,86,101
382,4,6:47.0,Turnover by P. George (bad pass; steal by D. Favors),,86,101
383,4,6:29.0,,R. Rubio misses 3-pt jump shot from 26 ft,86,101
