,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
190,3,10:50.0,A. Baynes misses 2-pt dunk from 1 ft,,37,58
191,3,10:48.0,,Defensive rebound by J. Valančiūnas,37,58
192,3,10:39.0,,Turnover by J. Valančiūnas (bad pass),37,58
193,3,10:30.0,K. Irving makes 2-pt layup from 1 ft,,39,58
194,3,10:30.0,Shooting foul by J. Valančiūnas (drawn by K. Irving),,39,58
195,3,10:30.0,K. Irving makes free throw 1 of 1,,40,58
196,3,10:19.0,,D. DeRozan makes 2-pt jump shot from 2 ft (assist by K. Lowry),40,60
197,3,10:10.0,Boston full timeout,,40,60
198,3,10:10.0,M. Morris enters the game for A. Baynes,,40,60
199,3,9:58.0,K. Irving misses 3-pt jump shot from 25 ft,,40,60
200,3,9:55.0,,Defensive rebound by O. Anunoby,40,60
201,3,9:40.0,,O. Anunoby makes 2-pt hook shot from 4 ft (assist by D. DeRozan),40,62
202,3,9:21.0,M. Morris misses 2-pt jump shot from 7 ft,,40,62
203,3,9:19.0,,Defensive rebound by S. Ibaka,40,62
204,3,9:03.0,,K. Lowry misses 3-pt jump shot from 27 ft,40,62
205,3,9:00.0,Defensive rebound by J. Brown,,40,62
206,3,8:53.0,Turnover by J. Brown (bad pass; steal by K. Lowry),,40,62
207,3,8:47.0,,Turnover by O. Anunoby (bad pass),40,62
208,3,8:33.0,K. Irving misses 3-pt jump shot from 23 ft,,40,62
209,3,8:30.0,,Defensive rebound by J. Valančiūnas,40,62
210,3,8:10.0,,D. DeRozan misses 3-pt jump shot from 24 ft,40,62
211,3,8:07.0,Defensive rebound by A. Horford,,40,62
212,3,8:04.0,Turnover by A. Horford (lost ball; steal by J. Valančiūnas),,40,62
213,3,8:04.0,,Personal foul by J. Brown (drawn by J. Valančiūnas),40,62
214,3,7:54.0,,D. DeRozan misses 2-pt jump shot from 16 ft,40,62
215,3,7:53.0,Defensive rebound by Team,,40,62
216,3,7:53.0,Personal foul by J. Valančiūnas (drawn by A. Horford),,40,62
217,3,7:40.0,Shooting foul by D. DeRozan (drawn by J. Brown),,40,62
218,3,7:40.0,J. Brown makes free throw 1 of 2,,41,62
219,3,7:40.0,J. Brown makes free throw 2 of 2,,42,62
220,3,7:25.0,,K. Lowry makes 3-pt jump shot from 28 ft,42,65
221,3,7:11.0,J. Tatum misses 2-pt layup from 2 ft,,42,65
222,3,7:09.0,,Defensive rebound by J. Valančiūnas,42,65
223,3,7:03.0,,J. Valančiūnas misses 2-pt jump shot from 7 ft,42,65
224,3,7:01.0,Defensive rebound by A. Horford,,42,65
225,3,6:53.0,K. Irving makes 2-pt jump shot from 12 ft,,44,65
226,3,6:35.0,,D. DeRozan misses 2-pt jump shot from 6 ft (block by A. Horford),44,65
227,3,6:33.0,Defensive rebound by J. Brown,,44,65
228,3,6:31.0,Personal foul by K. Lowry (drawn by J. Brown),,44,65
229,3,6:31.0,S. Ojeleye enters the game for J. Tatum,,44,65
230,3,6:23.0,K. Irving makes 2-pt layup from 1 ft,,46,65
231,3,6:05.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),46,67
232,3,5:48.0,A. Horford misses 3-pt jump shot from 26 ft,,46,67
233,3,5:45.0,,Defensive rebound by S. Ibaka,46,67
234,3,5:37.0,,O. Anunoby misses 3-pt jump shot from 23 ft,46,67
235,3,5:32.0,,Offensive rebound by J. Valančiūnas,46,67
236,3,5:32.0,,J. Valančiūnas misses 2-pt layup at rim,46,67
237,3,5:32.0,Defensive rebound by Team,,46,67
238,3,5:17.0,A. Horford makes 2-pt jump shot from 11 ft (assist by J. Brown),,48,67
239,3,4:56.0,,Personal foul by S. Ojeleye (drawn by J. Valančiūnas),48,67
240,3,4:56.0,,F. VanVleet enters the game for O. Anunoby,48,67
241,3,4:56.0,,J. Poeltl enters the game for S. Ibaka,48,67
242,3,4:56.0,,P. Siakam enters the game for J. Valančiūnas,48,67
243,3,4:52.0,Violation by S. Ojeleye (kicked ball),,48,67
244,3,4:51.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),48,70
245,3,4:39.0,Turnover by A. Horford (step out of bounds),,48,70
246,3,4:28.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by F. VanVleet),48,72
247,3,4:13.0,J. Brown makes 3-pt jump shot from 25 ft (assist by A. Horford),,51,72
248,3,4:03.0,,K. Lowry makes 3-pt jump shot from 29 ft,51,75
249,3,3:37.0,Turnover by A. Horford (bad pass; steal by K. Lowry),,51,75
250,3,3:36.0,,Personal foul by K. Irving (drawn by F. VanVleet),51,75
251,3,3:29.0,,K. Lowry misses 3-pt jump shot from 27 ft,51,75
252,3,3:25.0,Defensive rebound by J. Brown,,51,75
253,3,3:21.0,Turnover by J. Brown (bad pass),,51,75
254,3,3:18.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),51,77
255,3,3:18.0,,Shooting foul by S. Ojeleye (drawn by D. DeRozan),51,77
256,3,3:18.0,,D. DeRozan makes free throw 1 of 1,51,78
257,3,3:07.0,K. Irving misses 2-pt layup from 2 ft,,51,78
258,3,3:06.0,,Defensive rebound by F. VanVleet,51,78
259,3,2:59.0,,K. Lowry misses 3-pt jump shot from 23 ft,51,78
260,3,2:55.0,Defensive rebound by J. Brown,,51,78
261,3,2:55.0,Personal foul by D. DeRozan (drawn by J. Brown),,51,78
262,3,2:55.0,,Toronto full timeout,51,78
263,3,2:55.0,D. Theis enters the game for K. Irving,,51,78
264,3,2:55.0,T. Rozier enters the game for A. Horford,,51,78
265,3,2:55.0,J. Brown misses free throw 1 of 2,,51,78
266,3,2:55.0,Offensive rebound by Team,,51,78
267,3,2:55.0,J. Brown misses free throw 2 of 2,,51,78
268,3,2:53.0,,Defensive rebound by K. Lowry,51,78
269,3,2:38.0,,F. VanVleet misses 3-pt jump shot from 27 ft,51,78
270,3,2:33.0,Defensive rebound by J. Brown,,51,78
271,3,2:17.0,M. Morris makes 2-pt layup from 3 ft,,53,78
272,3,2:15.0,,Personal foul by T. Rozier (drawn by K. Lowry),53,78
273,3,2:15.0,,K. Lowry misses free throw 1 of 2,53,78
274,3,2:15.0,,Offensive rebound by Team,53,78
275,3,2:15.0,A. Nader enters the game for J. Brown,,53,78
276,3,2:15.0,,K. Lowry makes free throw 2 of 2,53,79
277,3,2:04.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,53,79
278,3,2:00.0,,Defensive rebound by K. Lowry,53,79
279,3,1:54.0,,P. Siakam misses 3-pt jump shot from 22 ft,53,79
280,3,1:53.0,Defensive rebound by T. Rozier,,53,79
281,3,1:53.0,Personal foul by J. Poeltl (drawn by T. Rozier),,53,79
282,3,1:53.0,T. Rozier makes free throw 1 of 2,,54,79
283,3,1:53.0,,D. Wright enters the game for K. Lowry,54,79
284,3,1:53.0,T. Rozier makes free throw 2 of 2,,55,79
285,3,1:36.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by P. Siakam),55,82
286,3,1:13.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Rozier),,58,82
287,3,0:58.0,,D. DeRozan misses 3-pt jump shot from 24 ft,58,82
288,3,0:55.0,Defensive rebound by T. Rozier,,58,82
289,3,0:54.0,Personal foul by F. VanVleet (drawn by T. Rozier),,58,82
290,3,0:54.0,T. Rozier makes free throw 1 of 2,,59,82
291,3,0:54.0,T. Rozier makes free throw 2 of 2,,60,82
292,3,0:40.0,,Personal foul by A. Nader (drawn by D. Wright),60,82
293,3,0:40.0,,D. Wright misses free throw 1 of 2,60,82
294,3,0:40.0,,Offensive rebound by Team,60,82
295,3,0:40.0,,D. Wright makes free throw 2 of 2,60,83
296,3,0:29.0,T. Rozier misses 2-pt jump shot from 4 ft,,60,83
297,3,0:27.0,,Defensive rebound by P. Siakam,60,83
298,3,0:08.0,,D. DeRozan misses 2-pt jump shot from 23 ft,60,83
299,3,0:05.0,Defensive rebound by M. Morris,,60,83
300,3,0:00.0,A. Nader misses 2-pt jump shot from 15 ft,,60,83
301,3,0:00.0,Offensive rebound by Team,,60,83
302,4,11:44.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by F. VanVleet),60,86
303,4,11:24.0,M. Morris misses 2-pt jump shot from 16 ft,,60,86
304,4,11:21.0,,Defensive rebound by J. Poeltl,60,86
305,4,11:07.0,,J. Poeltl misses 2-pt hook shot from 4 ft,60,86
306,4,11:04.0,Defensive rebound by T. Rozier,,60,86
307,4,10:57.0,A. Nader misses 2-pt dunk from 1 ft (block by J. Poeltl),,60,86
308,4,10:57.0,,Defensive rebound by Team,60,86
309,4,10:45.0,,D. Wright misses 3-pt jump shot from 23 ft,60,86
310,4,10:42.0,,Offensive rebound by Team,60,86
311,4,10:42.0,G. Yabusele enters the game for S. Ojeleye,,60,86
312,4,10:32.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by F. VanVleet),60,88
313,4,10:32.0,Violation by D. Theis (def goaltending),,60,88
314,4,10:11.0,A. Nader makes 2-pt layup from 1 ft,,62,88
315,4,9:57.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by F. VanVleet),62,91
316,4,9:41.0,T. Rozier misses 2-pt jump shot from 19 ft,,62,91
317,4,9:35.0,Offensive rebound by D. Theis,,62,91
318,4,9:35.0,D. Theis makes 2-pt layup at rim,,64,91
319,4,9:26.0,,F. VanVleet misses 2-pt jump shot from 5 ft,64,91
320,4,9:24.0,Defensive rebound by A. Nader,,64,91
321,4,9:08.0,Turnover by G. Yabusele (bad pass; steal by D. Wright),,64,91
322,4,9:05.0,,Turnover by D. Wright (bad pass),64,91
323,4,8:44.0,Shooting foul by J. Poeltl (drawn by M. Morris),,64,91
324,4,8:44.0,M. Morris makes free throw 1 of 2,,65,91
325,4,8:44.0,M. Morris makes free throw 2 of 2,,66,91
326,4,8:31.0,,Turnover by D. Wright (out of bounds lost ball),66,91
327,4,8:15.0,D. Theis misses 2-pt jump shot from 20 ft,,66,91
328,4,8:10.0,Offensive rebound by T. Rozier,,66,91
329,4,8:08.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Rozier),,69,91
330,4,7:52.0,,Personal foul by A. Nader (drawn by D. Wright),69,91
331,4,7:42.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by P. Siakam),69,93
332,4,7:20.0,M. Morris misses 2-pt layup from 2 ft (block by J. Poeltl),,69,93
333,4,7:20.0,Offensive rebound by Team,,69,93
334,4,7:19.0,Turnover by M. Morris (step out of bounds),,69,93
335,4,7:09.0,,Personal foul by D. Theis (drawn by J. Poeltl),69,93
336,4,7:01.0,,Turnover by P. Siakam (traveling),69,93
337,4,6:46.0,D. Theis makes 2-pt hook shot from 3 ft (assist by T. Rozier),,71,93
338,4,6:39.0,,Toronto full timeout,71,93
339,4,6:39.0,A. Baynes enters the game for M. Morris,,71,93
340,4,6:39.0,S. Ojeleye enters the game for D. Theis,,71,93
341,4,6:36.0,,Shooting foul by S. Ojeleye (drawn by C. Miles),71,93
342,4,6:36.0,,C. Miles makes free throw 1 of 3,71,94
343,4,6:36.0,,C. Miles makes free throw 2 of 3,71,95
344,4,6:36.0,,C. Miles makes free throw 3 of 3,71,96
345,4,6:15.0,A. Nader misses 2-pt jump shot from 7 ft,,71,96
346,4,6:09.0,Offensive rebound by A. Baynes,,71,96
347,4,6:09.0,A. Baynes misses 2-pt layup at rim,,71,96
348,4,6:08.0,Offensive rebound by A. Nader,,71,96
349,4,6:08.0,A. Nader misses 2-pt layup at rim,,71,96
350,4,6:08.0,,Defensive rebound by J. Poeltl,71,96
351,4,6:06.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by C. Miles),71,98
352,4,5:55.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by A. Baynes),,74,98
353,4,5:32.0,,Turnover by D. Wright (lost ball; steal by A. Nader),74,98
354,4,5:29.0,Turnover by A. Nader (lost ball; steal by D. Wright),,74,98
355,4,5:24.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by D. Wright),74,101
356,4,5:17.0,T. Rozier misses 3-pt jump shot from 26 ft,,74,101
357,4,5:17.0,Offensive rebound by A. Nader,,74,101
358,4,5:11.0,T. Rozier misses 2-pt jump shot from 9 ft,,74,101
359,4,5:11.0,,Defensive rebound by D. Wright,74,101
360,4,5:07.0,,Personal foul by S. Ojeleye (drawn by D. Wright),74,101
361,4,5:07.0,K. Allen enters the game for S. Ojeleye,,74,101
362,4,5:07.0,D. Theis enters the game for T. Rozier,,74,101
363,4,4:54.0,,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),74,103
364,4,4:37.0,Turnover by A. Nader (bad pass; steal by F. VanVleet),,74,103
365,4,4:32.0,,D. Wright misses 2-pt layup from 1 ft,74,103
366,4,4:30.0,Defensive rebound by D. Theis,,74,103
367,4,4:25.0,D. Theis makes 2-pt jump shot from 15 ft (assist by A. Nader),,76,103
368,4,4:25.0,Shooting foul by J. Poeltl (drawn by D. Theis),,76,103
369,4,4:25.0,D. Theis makes free throw 1 of 1,,77,103
370,4,4:16.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by F. VanVleet),77,106
371,4,3:58.0,A. Baynes makes 2-pt layup from 1 ft (assist by A. Nader),,79,106
372,4,3:43.0,,Turnover by P. Siakam (traveling),79,106
373,4,3:43.0,Boston full timeout,,79,106
374,4,3:43.0,,L. Nogueira enters the game for C. Miles,79,106
375,4,3:43.0,,N. Powell enters the game for J. Poeltl,79,106
376,4,3:28.0,Personal foul by L. Nogueira (drawn by A. Baynes),,79,106
377,4,3:22.0,Personal foul by D. Wright (drawn by D. Theis),,79,106
378,4,3:13.0,A. Nader misses 2-pt jump shot from 16 ft,,79,106
379,4,3:11.0,,Defensive rebound by Team,79,106
