,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
28,1,8:29.0,,Personal foul by J. Ingles (drawn by R. Rondo),13,4
29,1,8:15.0,,Turnover by R. Rondo (bad pass; steal by D. Mitchell),13,4
30,1,8:10.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,15,4
31,1,8:03.0,,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),15,6
32,1,7:43.0,D. Favors misses 2-pt jump shot from 15 ft,,15,6
33,1,7:40.0,,Defensive rebound by J. Holiday,15,6
34,1,7:30.0,,R. Rondo makes 2-pt jump shot from 21 ft (assist by E. Moore),15,8
35,1,7:14.0,Turnover by D. Mitchell (bad pass; steal by E. Moore),,15,8
36,1,7:10.0,,Turnover by N. Mirotić (bad pass),15,8
37,1,6:56.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,17,8
38,1,6:48.0,,J. Holiday misses 2-pt jump shot from 10 ft (block by J. Ingles),17,8
39,1,6:48.0,,Offensive rebound by Team,17,8
40,1,6:48.0,,New Orleans full timeout,17,8
41,1,6:36.0,,Turnover by N. Mirotić (bad pass; steal by J. Ingles),17,8
42,1,6:33.0,Shooting foul by J. Holiday (drawn by R. Rubio),,17,8
43,1,6:33.0,R. Rubio misses free throw 1 of 2,,17,8
44,1,6:33.0,Offensive rebound by Team,,17,8
45,1,6:33.0,R. Rubio makes free throw 2 of 2,,18,8
46,1,6:23.0,,Turnover by E. Moore (out of bounds lost ball),18,8
47,1,6:03.0,D. Favors makes 2-pt hook shot from 5 ft (assist by R. Rubio),,20,8
48,1,5:39.0,,R. Rondo misses 2-pt layup from 1 ft,20,8
49,1,5:38.0,Defensive rebound by R. Rubio,,20,8
50,1,5:33.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),,23,8
51,1,5:30.0,,New Orleans full timeout,23,8
52,1,5:30.0,,D. Miller enters the game for J. Holiday,23,8
53,1,5:30.0,J. Jerebko enters the game for D. Favors,,23,8
54,1,5:14.0,,A. Davis makes 2-pt jump shot from 9 ft,23,10
55,1,4:52.0,R. Rubio misses 2-pt jump shot from 17 ft,,23,10
56,1,4:49.0,,Defensive rebound by N. Mirotić,23,10
57,1,4:36.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by D. Miller),23,12
58,1,4:22.0,Turnover by R. Rubio (bad pass; steal by A. Davis),,23,12
59,1,4:17.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by R. Rondo),23,14
60,1,3:55.0,Turnover by R. Rubio (bad pass; steal by N. Mirotić),,23,14
61,1,3:47.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by N. Mirotić),23,16
62,1,3:30.0,R. Rubio misses 2-pt layup from 2 ft,,23,16
63,1,3:30.0,,Defensive rebound by A. Davis,23,16
64,1,3:29.0,Loose ball foul by R. Gobert (drawn by A. Davis),,23,16
65,1,3:29.0,R. Hood enters the game for J. Ingles,,23,16
66,1,3:29.0,R. O'Neale enters the game for D. Mitchell,,23,16
67,1,3:14.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by D. Miller),23,18
68,1,3:14.0,Utah full timeout,,23,18
69,1,3:14.0,,C. Diallo enters the game for N. Mirotić,23,18
70,1,3:05.0,R. Rubio misses 2-pt jump shot from 17 ft,,23,18
71,1,3:00.0,,Defensive rebound by C. Diallo,23,18
72,1,2:48.0,,A. Davis misses 2-pt jump shot from 11 ft,23,18
73,1,2:44.0,Defensive rebound by R. O'Neale,,23,18
74,1,2:37.0,R. O'Neale makes 2-pt layup from 2 ft,,25,18
75,1,2:25.0,,A. Davis misses 2-pt jump shot from 13 ft,25,18
76,1,2:22.0,Defensive rebound by R. Gobert,,25,18
77,1,2:08.0,J. Jerebko misses 2-pt jump shot from 20 ft,,25,18
78,1,2:06.0,Offensive rebound by R. Gobert,,25,18
79,1,2:05.0,Turnover by R. Gobert (lost ball; steal by D. Miller),,25,18
80,1,1:54.0,,C. Diallo makes 2-pt jump shot from 10 ft (assist by D. Miller),25,20
81,1,1:39.0,Shooting foul by R. Rondo (drawn by R. Rubio),,25,20
82,1,1:39.0,R. Rubio makes free throw 1 of 2,,26,20
83,1,1:39.0,,E. Okafor enters the game for A. Davis,26,20
84,1,1:39.0,J. Johnson enters the game for J. Jerebko,,26,20
85,1,1:39.0,D. Favors enters the game for R. Gobert,,26,20
86,1,1:39.0,R. Rubio makes free throw 2 of 2,,27,20
87,1,1:39.0,,J. Holiday enters the game for R. Rondo,27,20
88,1,1:31.0,R. Neto enters the game for R. Rubio,,27,20
89,1,1:21.0,,E. Moore misses 2-pt layup from 2 ft,27,20
90,1,1:21.0,,Offensive rebound by E. Okafor,27,20
91,1,1:13.0,,E. Okafor misses 2-pt layup at rim,27,20
92,1,1:13.0,,Offensive rebound by D. Miller,27,20
93,1,1:09.0,,J. Holiday makes 2-pt jump shot from 7 ft,27,22
94,1,0:56.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Hood),,29,22
95,1,0:42.0,,C. Diallo misses 2-pt jump shot from 14 ft,29,22
96,1,0:38.0,Defensive rebound by D. Favors,,29,22
97,1,0:33.0,R. Hood makes 3-pt jump shot from 26 ft,,32,22
98,1,0:17.0,,Shooting foul by D. Favors (drawn by E. Okafor),32,22
99,1,0:17.0,,E. Okafor misses free throw 1 of 2,32,22
100,1,0:17.0,,Offensive rebound by Team,32,22
101,1,0:17.0,,I. Clark enters the game for E. Moore,32,22
102,1,0:17.0,,E. Okafor makes free throw 2 of 2,32,23
103,1,0:01.0,R. Hood makes 2-pt jump shot from 23 ft,,37,23
104,1,0:00.0,,J. Holiday misses 3-pt jump shot from 69 ft,37,23
105,1,0:00.0,,Offensive rebound by Team,37,23
106,2,11:50.0,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),,35,23
107,2,11:37.0,,D. Miller makes 2-pt jump shot from 16 ft (assist by I. Clark),37,25
108,2,11:25.0,R. Hood makes 2-pt jump shot from 17 ft,,39,25
109,2,11:12.0,,C. Diallo makes 2-pt layup from 2 ft (assist by D. Miller),39,27
110,2,10:58.0,Turnover by D. Favors (bad pass; steal by C. Diallo),,39,27
111,2,10:54.0,,Personal foul by R. O'Neale (drawn by J. Holiday),39,27
112,2,10:46.0,,Turnover by J. Holiday (bad pass; steal by R. Hood),39,27
113,2,10:30.0,R. O'Neale misses 2-pt layup from 1 ft,,39,27
114,2,10:28.0,Offensive rebound by R. O'Neale,,39,27
115,2,10:26.0,R. O'Neale makes 2-pt layup at rim,,41,27
116,2,10:14.0,,C. Diallo makes 2-pt layup from 1 ft (assist by I. Clark),41,29
117,2,9:55.0,R. Neto makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,44,29
118,2,9:34.0,,J. Holiday makes 2-pt layup from 2 ft,44,31
119,2,9:08.0,R. Hood misses 2-pt jump shot from 22 ft,,44,31
120,2,9:08.0,Offensive rebound by Team,,44,31
121,2,9:08.0,Turnover by Team (shot clock),,44,31
122,2,8:41.0,,J. Holiday makes 3-pt jump shot from 27 ft,44,34
123,2,8:39.0,R. Hood makes 2-pt jump shot from 19 ft,,46,34
124,2,8:27.0,,J. Holiday misses 2-pt jump shot from 11 ft,46,34
125,2,8:27.0,Defensive rebound by J. Johnson,,46,34
126,2,8:03.0,R. O'Neale makes 3-pt jump shot from 26 ft,,49,34
127,2,7:49.0,,A. Davis enters the game for C. Diallo,49,34
128,2,7:49.0,,N. Mirotić enters the game for E. Okafor,49,34
129,2,7:49.0,R. Gobert enters the game for D. Favors,,49,34
130,2,7:49.0,R. Rubio enters the game for R. Neto,,49,34
131,2,7:36.0,,I. Clark makes 2-pt layup from 7 ft,49,36
132,2,7:12.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by R. O'Neale),,52,36
133,2,7:00.0,,I. Clark misses 2-pt layup from 2 ft (block by R. Gobert),52,36
134,2,6:57.0,Defensive rebound by J. Johnson,,52,36
135,2,6:51.0,Turnover by J. Johnson (bad pass; steal by J. Holiday),,52,36
136,2,6:46.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. Holiday),52,38
137,2,6:46.0,Utah full timeout,,52,38
138,2,6:46.0,J. Jerebko enters the game for R. Hood,,52,38
139,2,6:46.0,D. Mitchell enters the game for J. Johnson,,52,38
140,2,6:33.0,D. Mitchell misses 2-pt jump shot from 5 ft,,52,38
141,2,6:30.0,,Defensive rebound by J. Holiday,52,38
142,2,6:21.0,,Shooting foul by J. Jerebko (drawn by N. Mirotić),52,38
143,2,6:21.0,,N. Mirotić misses free throw 1 of 2,52,38
144,2,6:21.0,,Offensive rebound by Team,52,38
145,2,6:21.0,,R. Rondo enters the game for I. Clark,52,38
146,2,6:21.0,,E. Moore enters the game for J. Holiday,52,38
147,2,6:21.0,J. Ingles enters the game for R. O'Neale,,52,38
148,2,6:21.0,,N. Mirotić makes free throw 2 of 2,52,39
149,2,6:05.0,R. Rubio makes 2-pt jump shot from 7 ft,,54,39
150,2,5:51.0,,E. Moore makes 2-pt layup from 3 ft,54,41
151,2,5:37.0,D. Mitchell misses 2-pt jump shot from 10 ft (block by E. Moore),,54,41
152,2,5:33.0,,Defensive rebound by A. Davis,54,41
153,2,5:28.0,,A. Davis makes 2-pt layup from 2 ft (assist by R. Rondo),54,43
154,2,5:28.0,,Shooting foul by J. Jerebko (drawn by A. Davis),54,43
155,2,5:28.0,,A. Davis makes free throw 1 of 1,54,44
156,2,5:17.0,J. Ingles misses 2-pt layup from 1 ft,,54,44
157,2,5:17.0,,Defensive rebound by Team,54,44
158,2,5:16.0,Loose ball foul by R. Gobert,,54,44
159,2,5:16.0,Technical foul by R. Gobert,,54,44
160,2,5:16.0,,A. Davis makes technical free throw,54,45
161,2,4:59.0,,Shooting foul by R. Rubio (drawn by E. Moore),54,45
162,2,4:59.0,,E. Moore makes free throw 1 of 2,54,46
163,2,4:59.0,,E. Moore makes free throw 2 of 2,54,47
164,2,4:44.0,R. Rubio misses 2-pt jump shot from 11 ft,,54,47
165,2,4:41.0,,Defensive rebound by A. Davis,54,47
166,2,4:40.0,,Turnover by A. Davis (bad pass; steal by J. Jerebko),54,47
167,2,4:30.0,J. Ingles makes 2-pt jump shot from 6 ft,,56,47
168,2,4:15.0,,R. Rondo makes 2-pt layup from 1 ft,56,49
169,2,4:00.0,J. Ingles makes 2-pt layup from 9 ft,,58,49
170,2,3:45.0,,N. Mirotić misses 3-pt jump shot from 25 ft,58,49
171,2,3:45.0,Defensive rebound by R. Gobert,,58,49
172,2,3:34.0,Shooting foul by A. Davis (drawn by R. Gobert),,58,49
173,2,3:34.0,R. Gobert makes free throw 1 of 2,,59,49
174,2,3:34.0,D. Favors enters the game for J. Jerebko,,59,49
175,2,3:34.0,R. Gobert makes free throw 2 of 2,,60,49
176,2,3:24.0,,D. Miller misses 2-pt jump shot from 15 ft,60,49
177,2,3:21.0,,Offensive rebound by A. Davis,60,49
178,2,3:19.0,,N. Mirotić misses 3-pt jump shot from 24 ft,60,49
179,2,3:16.0,Defensive rebound by R. Gobert,,60,49
180,2,3:12.0,Personal foul by E. Moore (drawn by R. Rubio),,60,49
181,2,3:12.0,,J. Holiday enters the game for D. Miller,60,49
182,2,3:03.0,R. Rubio misses 2-pt jump shot from 19 ft,,60,49
183,2,2:59.0,,Defensive rebound by A. Davis,60,49
184,2,2:46.0,,New Orleans full timeout,60,49
185,2,2:46.0,R. Hood enters the game for D. Mitchell,,60,49
186,2,2:37.0,,R. Rondo makes 3-pt jump shot from 22 ft (assist by J. Holiday),60,52
187,2,2:09.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,62,52
188,2,1:48.0,,R. Rondo makes 3-pt jump shot from 24 ft (assist by N. Mirotić),62,55
189,2,1:26.0,J. Ingles misses 2-pt layup from 2 ft,,62,55
190,2,1:26.0,,Defensive rebound by A. Davis,62,55
191,2,1:14.0,,R. Rondo makes 3-pt jump shot from 23 ft (assist by A. Davis),62,58
192,2,0:56.0,R. Rubio makes 2-pt layup from 1 ft,,64,58
193,2,0:44.0,,E. Moore misses 2-pt jump shot from 9 ft,64,58
194,2,0:44.0,Defensive rebound by R. Gobert,,64,58
195,2,0:43.0,Personal foul by N. Mirotić (drawn by R. Gobert),,64,58
196,2,0:37.0,R. Rubio misses 2-pt jump shot from 19 ft,,64,58
197,2,0:37.0,,Defensive rebound by J. Holiday,64,58
198,2,0:28.0,,J. Holiday makes 3-pt jump shot from 25 ft,64,61
199,2,0:11.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),,67,61
200,2,0:03.0,,R. Rondo makes 3-pt jump shot from 24 ft,67,64
201,2,0:00.0,R. Hood makes 3-pt jump shot from 30 ft,,70,64
202,3,11:43.0,D. Mitchell misses 2-pt jump shot from 10 ft,,70,64
203,3,11:40.0,,Defensive rebound by J. Holiday,70,64
204,3,11:32.0,,N. Mirotić misses 3-pt jump shot from 24 ft,70,64
205,3,11:29.0,Defensive rebound by J. Ingles,,70,64
206,3,11:20.0,R. Gobert misses 2-pt layup from 1 ft,,70,64
207,3,11:17.0,Offensive rebound by D. Favors,,70,64
208,3,11:16.0,R. Rubio misses 3-pt jump shot from 25 ft,,70,64
209,3,11:16.0,,Defensive rebound by N. Mirotić,70,64
210,3,11:07.0,,A. Davis misses 3-pt jump shot from 25 ft,70,64
211,3,11:03.0,Defensive rebound by R. Rubio,,70,64
212,3,10:56.0,Turnover by D. Favors (bad pass),,70,64
213,3,10:43.0,,R. Rondo misses 3-pt jump shot from 22 ft,70,64
214,3,10:39.0,Defensive rebound by R. Gobert,,70,64
215,3,10:20.0,D. Mitchell misses 3-pt jump shot from 26 ft,,70,64
216,3,10:17.0,Offensive rebound by D. Favors,,70,64
217,3,10:14.0,D. Favors makes 2-pt dunk from 2 ft,,72,64
218,3,10:00.0,,N. Mirotić misses 2-pt layup from 3 ft,72,64
219,3,9:57.0,,Offensive rebound by A. Davis,72,64
220,3,9:49.0,,J. Holiday makes 2-pt layup from 1 ft,72,66
221,3,9:36.0,R. Rubio makes 2-pt jump shot from 10 ft,,74,66
222,3,9:22.0,,A. Davis misses 3-pt jump shot from 25 ft,74,66
223,3,9:19.0,Defensive rebound by D. Favors,,74,66
224,3,9:10.0,Shooting foul by J. Holiday (drawn by D. Favors),,74,66
225,3,9:10.0,D. Favors misses free throw 1 of 2,,74,66
226,3,9:10.0,Offensive rebound by Team,,74,66
227,3,9:10.0,D. Favors makes free throw 2 of 2,,75,66
228,3,9:04.0,,Turnover by A. Davis (out of bounds lost ball),75,66
229,3,8:50.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),,77,66
230,3,8:44.0,,Personal foul by R. Gobert (drawn by E. Moore),77,66
231,3,8:39.0,,A. Davis misses 2-pt jump shot from 8 ft,77,66
232,3,8:35.0,Defensive rebound by D. Favors,,77,66
233,3,8:28.0,D. Favors misses 2-pt jump shot from 14 ft,,77,66
234,3,8:25.0,,Defensive rebound by A. Davis,77,66
235,3,8:22.0,,Shooting foul by J. Ingles (drawn by R. Rondo),77,66
236,3,8:22.0,,R. Rondo misses free throw 1 of 2,77,66
237,3,8:22.0,,Offensive rebound by Team,77,66
238,3,8:22.0,,R. Rondo misses free throw 2 of 2,77,66
239,3,8:18.0,Defensive rebound by D. Favors,,77,66
240,3,8:04.0,D. Mitchell makes 2-pt dunk at rim (assist by R. Rubio),,79,66
241,3,7:58.0,,Turnover by R. Rondo (bad pass),79,66
242,3,7:38.0,D. Favors makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,82,66
243,3,7:33.0,,New Orleans full timeout,82,66
244,3,7:33.0,R. Hood enters the game for D. Mitchell,,82,66
245,3,7:19.0,,A. Davis misses 2-pt layup from 1 ft,82,66
246,3,7:17.0,Defensive rebound by R. Rubio,,82,66
247,3,7:13.0,R. Hood makes 2-pt layup from 1 ft (assist by R. Rubio),,84,66
248,3,6:59.0,,J. Holiday makes 2-pt jump shot from 9 ft (assist by R. Rondo),84,68
249,3,6:41.0,J. Ingles misses 2-pt layup at rim,,84,68
250,3,6:41.0,,Defensive rebound by Team,84,68
251,3,6:41.0,Loose ball foul by R. Gobert (drawn by A. Davis),,84,68
252,3,6:41.0,E. Udoh enters the game for R. Gobert,,84,68
253,3,6:26.0,,E. Moore makes 3-pt jump shot from 22 ft (assist by R. Rondo),84,71
254,3,6:09.0,D. Favors misses 2-pt jump shot from 17 ft,,84,71
255,3,6:06.0,,Defensive rebound by A. Davis,84,71
256,3,5:58.0,,J. Holiday misses 2-pt layup from 1 ft,84,71
257,3,5:55.0,Defensive rebound by E. Udoh,,84,71
258,3,5:54.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,86,71
259,3,5:35.0,,J. Holiday makes 2-pt layup from 3 ft,86,73
260,3,5:17.0,,D. Miller enters the game for J. Holiday,86,73
261,3,5:13.0,R. Rubio makes 2-pt jump shot from 20 ft (assist by E. Udoh),,88,73
262,3,5:01.0,,R. Rondo misses 2-pt layup from 1 ft,88,73
263,3,5:01.0,,Offensive rebound by Team,88,73
264,3,5:01.0,Loose ball foul by R. Rubio (drawn by A. Davis),,88,73
265,3,5:01.0,J. Johnson enters the game for D. Favors,,88,73
266,3,4:58.0,,Shooting foul by E. Udoh (drawn by A. Davis),88,73
267,3,4:58.0,,A. Davis misses free throw 1 of 2,88,73
268,3,4:58.0,,Offensive rebound by Team,88,73
269,3,4:58.0,,D. Liggins enters the game for N. Mirotić,88,73
270,3,4:58.0,,A. Davis makes free throw 2 of 2,88,74
271,3,4:44.0,Shooting foul by R. Rondo (drawn by R. Hood),,88,74
272,3,4:44.0,R. Hood makes free throw 1 of 2,,89,74
273,3,4:44.0,R. Hood makes free throw 2 of 2,,90,74
274,3,4:39.0,,Turnover by R. Rondo (bad pass),90,74
275,3,4:20.0,J. Johnson misses 2-pt hook shot from 6 ft,,90,74
276,3,4:17.0,Offensive rebound by J. Johnson,,90,74
277,3,4:16.0,R. Rubio misses 3-pt jump shot from 25 ft,,90,74
278,3,4:16.0,,Defensive rebound by R. Rondo,90,74
279,3,4:09.0,,R. Rondo misses 2-pt layup from 2 ft (block by E. Udoh),90,74
280,3,4:09.0,,Offensive rebound by Team,90,74
281,3,4:01.0,,D. Miller misses 2-pt jump shot from 18 ft,90,74
282,3,3:57.0,Defensive rebound by R. Hood,,90,74
283,3,3:54.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Hood),,93,74
284,3,3:39.0,,E. Moore makes 2-pt jump shot from 10 ft (assist by R. Rondo),93,76
285,3,3:23.0,R. Hood makes 2-pt jump shot from 19 ft,,95,76
286,3,3:12.0,,E. Moore misses 2-pt jump shot from 7 ft,95,76
287,3,3:09.0,Defensive rebound by E. Udoh,,95,76
288,3,3:06.0,J. Ingles misses 3-pt jump shot from 24 ft,,95,76
289,3,3:06.0,,Defensive rebound by A. Davis,95,76
290,3,2:56.0,,A. Davis misses 2-pt layup from 2 ft (block by E. Udoh),95,76
291,3,2:56.0,,J. Holiday enters the game for R. Rondo,95,76
292,3,2:56.0,,I. Clark enters the game for E. Moore,95,76
293,3,2:56.0,R. O'Neale enters the game for J. Ingles,,95,76
294,3,2:54.0,Utah full timeout,,95,76
295,3,2:54.0,,Defensive rebound by Team,95,76
296,3,2:47.0,,Offensive foul by A. Davis (drawn by R. O'Neale),95,76
297,3,2:47.0,,Turnover by A. Davis (offensive foul),95,76
298,3,2:37.0,Turnover by R. Hood (traveling),,95,76
299,3,2:23.0,,J. Holiday makes 2-pt layup from 1 ft,95,78
300,3,2:23.0,,Shooting foul by R. Rubio (drawn by J. Holiday),95,78
301,3,2:23.0,D. Mitchell enters the game for R. Rubio,,95,78
302,3,2:23.0,,J. Holiday misses free throw 1 of 1,95,78
303,3,2:20.0,Defensive rebound by E. Udoh,,95,78
304,3,2:10.0,E. Udoh misses 2-pt layup from 1 ft,,95,78
305,3,2:08.0,,Defensive rebound by A. Davis,95,78
306,3,2:05.0,,J. Holiday makes 2-pt jump shot from 15 ft,95,80
307,3,1:40.0,R. O'Neale makes 2-pt jump shot from 13 ft,,97,80
308,3,1:26.0,,J. Holiday misses 3-pt jump shot from 24 ft,97,80
309,3,1:23.0,Defensive rebound by R. O'Neale,,97,80
310,3,1:18.0,J. Johnson misses 3-pt jump shot from 24 ft,,97,80
311,3,1:12.0,Offensive rebound by E. Udoh,,97,80
312,3,1:01.0,J. Johnson makes 2-pt layup at rim (assist by R. Hood),,99,80
313,3,0:49.0,,I. Clark makes 2-pt jump shot from 21 ft (assist by A. Davis),99,82
314,3,0:36.0,Turnover by D. Mitchell (bad pass; steal by D. Liggins),,99,82
315,3,0:31.0,,D. Liggins makes 2-pt layup from 1 ft,99,84
316,3,0:14.0,R. Hood misses 2-pt jump shot from 11 ft,,99,84
317,3,0:11.0,,Defensive rebound by I. Clark,99,84
318,3,0:00.0,,J. Holiday makes 2-pt jump shot from 5 ft,99,86
319,4,11:50.0,,J. Holiday makes 2-pt layup from 1 ft,99,88
320,4,11:30.0,J. Johnson misses 2-pt jump shot from 12 ft,,99,88
321,4,11:27.0,,Defensive rebound by I. Clark,99,88
322,4,11:19.0,,N. Mirotić misses 2-pt layup at rim,99,88
323,4,11:15.0,Defensive rebound by R. Hood,,99,88
324,4,11:04.0,Shooting foul by I. Clark (drawn by R. Gobert),,99,88
325,4,11:04.0,R. Gobert makes free throw 1 of 2,,100,88
326,4,11:04.0,R. Gobert makes free throw 2 of 2,,101,88
327,4,10:52.0,,I. Clark misses 2-pt jump shot from 4 ft,101,88
328,4,10:48.0,Defensive rebound by R. O'Neale,,101,88
329,4,10:46.0,Turnover by R. O'Neale (bad pass; steal by J. Holiday),,101,88
330,4,10:42.0,,I. Clark misses 3-pt jump shot from 23 ft,101,88
331,4,10:38.0,,Offensive rebound by D. Liggins,101,88
332,4,10:37.0,,D. Liggins makes 2-pt jump shot at rim,101,90
333,4,10:18.0,R. Hood makes 2-pt jump shot from 14 ft (assist by R. Neto),,103,90
334,4,10:05.0,,I. Clark makes 2-pt layup from 5 ft,103,92
335,4,9:41.0,R. Hood makes 2-pt dunk at rim,,105,92
336,4,9:30.0,,J. Holiday makes 2-pt layup from 1 ft,105,94
337,4,9:08.0,R. Neto makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,108,94
338,4,8:52.0,,I. Clark makes 2-pt jump shot from 12 ft,108,96
339,4,8:41.0,R. Neto misses 2-pt layup from 2 ft (block by C. Diallo),,108,96
340,4,8:41.0,,Defensive rebound by N. Mirotić,108,96
341,4,8:29.0,,C. Diallo misses 2-pt layup from 1 ft,108,96
342,4,8:29.0,Defensive rebound by R. O'Neale,,108,96
343,4,8:16.0,Personal block foul by C. Diallo (drawn by R. Neto),,108,96
344,4,8:16.0,J. Ingles enters the game for R. Hood,,108,96
345,4,8:09.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,110,96
346,4,7:52.0,,J. Holiday misses 2-pt jump shot from 8 ft,110,96
347,4,7:50.0,Defensive rebound by R. Gobert,,110,96
348,4,7:41.0,Personal foul by I. Clark (drawn by R. Neto),,110,96
349,4,7:41.0,,A. Davis enters the game for C. Diallo,110,96
350,4,7:41.0,R. Rubio enters the game for R. Neto,,110,96
351,4,7:41.0,D. Favors enters the game for J. Johnson,,110,96
352,4,7:33.0,Turnover by J. Ingles (lost ball; steal by D. Liggins),,110,96
353,4,7:32.0,,Personal foul by R. Rubio (drawn by D. Liggins),110,96
354,4,7:14.0,,Turnover by J. Holiday (lost ball; steal by J. Ingles),110,96
355,4,7:09.0,Personal foul by D. Liggins (drawn by R. Rubio),,110,96
356,4,7:09.0,Utah full timeout,,110,96
357,4,7:09.0,,R. Rondo enters the game for J. Holiday,110,96
358,4,7:01.0,R. Gobert makes 2-pt layup at rim (assist by R. Rubio),,112,96
359,4,6:43.0,,A. Davis misses 2-pt layup from 2 ft,112,96
360,4,6:41.0,Defensive rebound by R. O'Neale,,112,96
361,4,6:33.0,Personal foul by R. Rondo (drawn by D. Favors),,112,96
362,4,6:33.0,D. Favors makes free throw 1 of 2,,113,96
363,4,6:33.0,,E. Moore enters the game for D. Liggins,113,96
364,4,6:33.0,R. Hood enters the game for R. O'Neale,,113,96
365,4,6:33.0,D. Favors makes free throw 2 of 2,,114,96
366,4,6:21.0,,Turnover by A. Davis (lost ball; steal by R. Gobert),114,96
367,4,6:14.0,R. Rubio makes 2-pt layup from 2 ft,,116,96
368,4,6:02.0,,E. Moore makes 2-pt layup from 1 ft (assist by A. Davis),116,98
369,4,5:43.0,R. Rubio makes 2-pt layup at rim,,118,98
370,4,5:15.0,,E. Moore makes 3-pt jump shot from 22 ft (assist by R. Rondo),118,101
371,4,4:56.0,R. Rubio misses 2-pt layup from 2 ft (block by A. Davis),,118,101
372,4,4:53.0,,Defensive rebound by E. Moore,118,101
373,4,4:53.0,,Personal foul by J. Ingles (drawn by R. Rondo),118,101
374,4,4:52.0,,E. Moore misses 3-pt jump shot from 26 ft,118,101
375,4,4:48.0,Defensive rebound by R. Hood,,118,101
376,4,4:36.0,,J. Holiday enters the game for I. Clark,118,101
377,4,4:30.0,R. Rubio misses 2-pt layup from 1 ft (block by A. Davis),,118,101
378,4,4:30.0,Offensive rebound by R. Gobert,,118,101
379,4,4:26.0,R. Gobert makes 2-pt dunk at rim,,120,101
380,4,4:20.0,,J. Holiday makes 2-pt dunk at rim (assist by R. Rondo),120,103
381,4,3:51.0,Turnover by Team (shot clock),,120,103
382,4,3:51.0,,New Orleans full timeout,120,103
