,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
49,1,5:36.0,,B. Bogdanović misses 2-pt layup from 1 ft,5,8
50,1,5:34.0,Defensive rebound by K. Middleton,,5,8
51,1,5:24.0,Personal foul by C. Joseph (drawn by E. Bledsoe),,5,8
52,1,5:20.0,J. Parker makes 2-pt dunk from 1 ft (assist by T. Maker),,7,8
53,1,5:01.0,,B. Bogdanović misses 2-pt layup from 1 ft,7,8
54,1,4:59.0,Defensive rebound by J. Parker,,7,8
55,1,4:56.0,J. Parker makes 2-pt layup from 2 ft,,9,8
56,1,4:34.0,,C. Joseph misses 2-pt jump shot from 17 ft,9,8
57,1,4:30.0,Defensive rebound by J. Parker,,9,8
58,1,4:24.0,T. Maker misses 2-pt layup at rim (block by T. Young),,9,8
59,1,4:21.0,,Defensive rebound by C. Joseph,9,8
60,1,4:12.0,,V. Oladipo makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),9,11
61,1,3:52.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,9,11
62,1,3:50.0,,Defensive rebound by M. Turner,9,11
63,1,3:39.0,,Personal foul by T. Snell (drawn by T. Young),9,11
64,1,3:39.0,,J. Young enters the game for C. Joseph,9,11
65,1,3:39.0,,D. Sabonis enters the game for T. Young,9,11
66,1,3:39.0,,G. Robinson enters the game for B. Bogdanović,9,11
67,1,3:39.0,S. Brown enters the game for T. Snell,,9,11
68,1,3:31.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by V. Oladipo),9,13
69,1,3:31.0,,Shooting foul by J. Parker (drawn by D. Sabonis),9,13
70,1,3:31.0,,D. Sabonis makes free throw 1 of 1,9,14
71,1,3:17.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,9,14
72,1,3:13.0,,Defensive rebound by D. Sabonis,9,14
73,1,3:05.0,,Turnover by V. Oladipo (lost ball; steal by E. Bledsoe),9,14
74,1,2:57.0,K. Middleton makes 2-pt jump shot from 19 ft,,11,14
75,1,2:44.0,,Personal foul by E. Bledsoe (drawn by J. Young),11,14
76,1,2:44.0,Milwaukee full timeout,,11,14
77,1,2:44.0,,L. Stephenson enters the game for V. Oladipo,11,14
78,1,2:44.0,J. Terry enters the game for E. Bledsoe,,11,14
79,1,2:33.0,,D. Sabonis makes 2-pt layup from 1 ft,11,16
80,1,2:12.0,J. Parker misses 2-pt jump shot from 17 ft,,11,16
81,1,2:09.0,,Defensive rebound by L. Stephenson,11,16
82,1,2:02.0,,L. Stephenson misses 2-pt jump shot from 10 ft,11,16
83,1,2:01.0,Defensive rebound by Team,,11,16
84,1,2:01.0,,T. Leaf enters the game for M. Turner,11,16
85,1,1:42.0,S. Brown misses 2-pt hook shot from 5 ft,,11,16
86,1,1:39.0,,Defensive rebound by D. Sabonis,11,16
87,1,1:27.0,,Turnover by D. Sabonis (lost ball; steal by T. Maker),11,16
88,1,1:19.0,Shooting foul by G. Robinson (drawn by K. Middleton),,11,16
89,1,1:19.0,K. Middleton makes free throw 1 of 2,,12,16
90,1,1:19.0,J. Henson enters the game for T. Maker,,12,16
91,1,1:19.0,K. Middleton makes free throw 2 of 2,,13,16
92,1,1:06.0,,G. Robinson misses 2-pt jump shot from 18 ft,13,16
93,1,1:04.0,Defensive rebound by J. Terry,,13,16
94,1,1:00.0,J. Henson makes 2-pt dunk at rim (assist by J. Terry),,15,16
95,1,0:44.0,,J. Young makes 2-pt jump shot from 8 ft,15,18
96,1,0:26.0,Turnover by J. Parker (lost ball; steal by G. Robinson),,15,18
97,1,0:06.0,,D. Sabonis makes 2-pt jump shot from 17 ft (assist by L. Stephenson),15,20
98,1,0:01.0,Shooting foul by L. Stephenson (drawn by K. Middleton),,15,20
99,1,0:01.0,K. Middleton makes free throw 1 of 3,,16,20
100,1,0:01.0,K. Middleton misses free throw 2 of 3,,16,20
101,1,0:01.0,Offensive rebound by Team,,16,20
102,1,0:01.0,K. Middleton makes free throw 3 of 3,,17,20
103,2,11:47.0,,G. Robinson makes 2-pt layup at rim (assist by L. Stephenson),17,22
104,2,11:34.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,17,22
105,2,11:31.0,Offensive rebound by G. Antetokounmpo,,17,22
106,2,11:30.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,19,22
107,2,11:10.0,,L. Stephenson makes 2-pt layup from 4 ft,19,24
108,2,10:50.0,J. Parker misses 2-pt layup from 3 ft,,19,24
109,2,10:47.0,,Defensive rebound by T. Leaf,19,24
110,2,10:43.0,,J. Young misses 3-pt jump shot from 25 ft,19,24
111,2,10:39.0,Defensive rebound by S. Brown,,19,24
112,2,10:37.0,J. Terry makes 2-pt layup at rim (assist by S. Brown),,21,24
113,2,10:19.0,,Turnover by T. Leaf (bad pass),21,24
114,2,10:19.0,,T. Young enters the game for T. Leaf,21,24
115,2,10:07.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,21,24
116,2,10:02.0,Offensive rebound by S. Brown,,21,24
117,2,10:00.0,Turnover by S. Brown (bad pass; steal by J. Young),,21,24
118,2,9:56.0,,J. Young makes 2-pt layup from 1 ft,21,26
119,2,9:29.0,Shooting foul by G. Robinson (drawn by S. Brown),,21,26
120,2,9:29.0,S. Brown makes free throw 1 of 2,,22,26
121,2,9:29.0,S. Muhammad enters the game for J. Parker,,22,26
122,2,9:29.0,S. Brown makes free throw 2 of 2,,23,26
123,2,9:16.0,,L. Stephenson misses 2-pt jump shot from 19 ft,23,26
124,2,9:11.0,Defensive rebound by G. Antetokounmpo,,23,26
125,2,8:59.0,J. Terry makes 3-pt jump shot from 23 ft (assist by S. Brown),,26,26
126,2,8:35.0,,J. Young misses 2-pt jump shot from 8 ft,26,26
127,2,8:33.0,,Offensive rebound by J. Young,26,26
128,2,8:33.0,,J. Young misses 2-pt jump shot from 12 ft (block by J. Henson),26,26
129,2,8:31.0,,Offensive rebound by J. Young,26,26
130,2,8:26.0,,Shooting foul by J. Henson (drawn by L. Stephenson),26,26
131,2,8:26.0,,L. Stephenson makes free throw 1 of 2,26,27
132,2,8:26.0,,B. Bogdanović enters the game for G. Robinson,26,27
133,2,8:26.0,,L. Stephenson makes free throw 2 of 2,26,28
134,2,8:06.0,Turnover by J. Terry (bad pass; steal by T. Young),,26,28
135,2,7:54.0,,D. Sabonis misses 2-pt layup from 4 ft (block by G. Antetokounmpo),26,28
136,2,7:53.0,Defensive rebound by J. Henson,,26,28
137,2,7:49.0,S. Brown makes 2-pt layup at rim,,28,28
138,2,7:23.0,,J. Young misses 2-pt jump shot from 8 ft,28,28
139,2,7:23.0,,Offensive rebound by Team,28,28
140,2,7:23.0,,Turnover by Team (shot clock),28,28
141,2,7:02.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,30,28
142,2,6:56.0,,Indiana full timeout,30,28
143,2,6:56.0,T. Snell enters the game for J. Terry,,30,28
144,2,6:56.0,,V. Oladipo enters the game for L. Stephenson,30,28
145,2,6:56.0,,C. Joseph enters the game for J. Young,30,28
146,2,6:45.0,,Def 3 sec tech foul by J. Henson,30,28
147,2,6:45.0,,B. Bogdanović misses technical free throw,30,28
148,2,6:45.0,,Offensive rebound by Team,30,28
149,2,6:40.0,,V. Oladipo misses 2-pt jump shot from 19 ft,30,28
150,2,6:37.0,Defensive rebound by G. Antetokounmpo,,30,28
151,2,6:33.0,G. Antetokounmpo makes 2-pt layup at rim,,32,28
152,2,6:33.0,Shooting foul by T. Young (drawn by G. Antetokounmpo),,32,28
153,2,6:33.0,G. Antetokounmpo makes free throw 1 of 1,,33,28
154,2,6:18.0,,Shooting foul by S. Muhammad (drawn by B. Bogdanović),33,28
155,2,6:18.0,,B. Bogdanović makes free throw 1 of 2,33,29
156,2,6:18.0,,B. Bogdanović misses free throw 2 of 2,33,29
157,2,6:15.0,Defensive rebound by S. Muhammad,,33,29
158,2,6:05.0,S. Muhammad misses 2-pt jump shot from 8 ft,,33,29
159,2,6:05.0,,Defensive rebound by C. Joseph,33,29
160,2,5:47.0,,V. Oladipo makes 2-pt layup from 1 ft,33,31
161,2,5:26.0,T. Snell makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,36,31
162,2,5:13.0,,M. Turner enters the game for D. Sabonis,36,31
163,2,5:13.0,T. Maker enters the game for J. Henson,,36,31
164,2,5:04.0,,V. Oladipo misses 2-pt jump shot from 22 ft,36,31
165,2,5:04.0,Defensive rebound by T. Maker,,36,31
166,2,4:55.0,T. Maker misses 3-pt jump shot from 25 ft,,36,31
167,2,4:51.0,,Defensive rebound by V. Oladipo,36,31
168,2,4:40.0,,V. Oladipo misses 2-pt layup at rim,36,31
169,2,4:37.0,Defensive rebound by T. Maker,,36,31
170,2,4:22.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,36,31
171,2,4:21.0,,Defensive rebound by Team,36,31
172,2,4:21.0,E. Bledsoe enters the game for S. Brown,,36,31
173,2,3:58.0,,T. Young makes 2-pt layup from 1 ft,36,33
174,2,3:41.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,38,33
175,2,3:26.0,,V. Oladipo makes 2-pt jump shot from 18 ft,38,35
176,2,3:04.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,40,35
177,2,2:40.0,,C. Joseph misses 2-pt jump shot from 18 ft,40,35
178,2,2:37.0,,Offensive rebound by M. Turner,40,35
179,2,2:37.0,Loose ball foul by T. Maker (drawn by M. Turner),,40,35
180,2,2:37.0,Milwaukee full timeout,,40,35
181,2,2:37.0,J. Parker enters the game for S. Muhammad,,40,35
182,2,2:37.0,K. Middleton enters the game for G. Antetokounmpo,,40,35
183,2,2:31.0,,Shooting foul by T. Maker (drawn by M. Turner),40,35
184,2,2:31.0,,M. Turner makes free throw 1 of 2,40,36
185,2,2:31.0,,M. Turner makes free throw 2 of 2,40,37
186,2,2:21.0,T. Snell makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,43,37
187,2,2:03.0,,V. Oladipo makes 2-pt jump shot from 12 ft (assist by B. Bogdanović),43,39
188,2,1:51.0,Turnover by E. Bledsoe (discontinued dribble),,43,39
189,2,1:30.0,,T. Young misses 2-pt jump shot from 17 ft,43,39
190,2,1:29.0,,Offensive rebound by B. Bogdanović,43,39
191,2,1:28.0,,B. Bogdanović makes 2-pt layup at rim,43,41
192,2,1:20.0,Personal foul by C. Joseph (drawn by E. Bledsoe),,43,41
193,2,1:20.0,,J. Young enters the game for C. Joseph,43,41
194,2,1:15.0,Turnover by T. Maker (bad pass; steal by V. Oladipo),,43,41
195,2,1:02.0,,Turnover by V. Oladipo (lost ball; steal by T. Maker),43,41
196,2,1:00.0,Turnover by T. Snell (bad pass),,43,41
197,2,0:43.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by M. Turner),43,44
198,2,0:34.0,K. Middleton misses 2-pt jump shot from 18 ft,,43,44
199,2,0:32.0,Offensive rebound by K. Middleton,,43,44
200,2,0:30.0,T. Snell makes 3-pt jump shot from 26 ft (assist by K. Middleton),,46,44
201,2,0:14.0,,V. Oladipo misses 2-pt jump shot from 18 ft,46,44
202,2,0:11.0,Defensive rebound by E. Bledsoe,,46,44
203,2,0:01.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,46,44
204,2,0:01.0,,Defensive rebound by T. Young,46,44
205,3,11:47.0,,Turnover by M. Turner (traveling),46,44
206,3,11:39.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,46,44
207,3,11:37.0,,Defensive rebound by B. Bogdanović,46,44
208,3,11:22.0,,V. Oladipo misses 2-pt jump shot from 16 ft,46,44
209,3,11:20.0,Defensive rebound by G. Antetokounmpo,,46,44
210,3,11:09.0,Turnover by G. Antetokounmpo (lost ball; steal by B. Bogdanović),,46,44
211,3,11:02.0,,V. Oladipo misses 3-pt jump shot from 26 ft,46,44
212,3,10:59.0,,Offensive rebound by T. Young,46,44
213,3,10:48.0,,V. Oladipo misses 2-pt layup from 1 ft,46,44
214,3,10:48.0,,Offensive rebound by Team,46,44
215,3,10:44.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by V. Oladipo),46,46
216,3,10:30.0,J. Henson misses 2-pt layup from 4 ft (block by T. Young),,46,46
217,3,10:28.0,,Defensive rebound by T. Young,46,46
218,3,10:13.0,,C. Joseph makes 2-pt layup from 1 ft,46,48
219,3,9:52.0,J. Henson misses 2-pt layup from 6 ft,,46,48
220,3,9:49.0,Offensive rebound by G. Antetokounmpo,,46,48
221,3,9:49.0,G. Antetokounmpo makes 2-pt layup at rim,,48,48
222,3,9:35.0,,Shooting foul by J. Henson (drawn by V. Oladipo),48,48
223,3,9:35.0,,V. Oladipo misses free throw 1 of 2,48,48
224,3,9:35.0,,Offensive rebound by Team,48,48
225,3,9:35.0,,V. Oladipo makes free throw 2 of 2,48,49
226,3,9:11.0,E. Bledsoe misses 3-pt jump shot from 29 ft,,48,49
227,3,9:08.0,,Defensive rebound by C. Joseph,48,49
228,3,8:50.0,,Shooting foul by J. Henson (drawn by M. Turner),48,49
229,3,8:50.0,,M. Turner misses free throw 1 of 2,48,49
230,3,8:50.0,,Offensive rebound by Team,48,49
231,3,8:50.0,,M. Turner makes free throw 2 of 2,48,50
232,3,8:37.0,Turnover by E. Bledsoe (bad pass; steal by C. Joseph),,48,50
233,3,8:35.0,,Shooting foul by K. Middleton (drawn by V. Oladipo),48,50
234,3,8:35.0,,V. Oladipo makes free throw 1 of 2,48,51
235,3,8:35.0,,V. Oladipo makes free throw 2 of 2,48,52
236,3,8:21.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,50,52
237,3,8:08.0,,V. Oladipo makes 2-pt jump shot from 12 ft,50,54
238,3,7:57.0,Personal foul by C. Joseph (drawn by E. Bledsoe),,50,54
239,3,7:57.0,T. Maker enters the game for J. Henson,,50,54
240,3,7:47.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,50,54
241,3,7:43.0,,Defensive rebound by B. Bogdanović,50,54
242,3,7:35.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by V. Oladipo),50,57
243,3,7:34.0,Milwaukee full timeout,,50,57
244,3,7:16.0,T. Maker misses 3-pt jump shot from 24 ft,,50,57
245,3,7:12.0,,Defensive rebound by V. Oladipo,50,57
246,3,6:52.0,,M. Turner misses 2-pt jump shot from 18 ft,50,57
247,3,6:50.0,Defensive rebound by E. Bledsoe,,50,57
248,3,6:44.0,K. Middleton misses 3-pt jump shot from 26 ft,,50,57
249,3,6:41.0,,Defensive rebound by M. Turner,50,57
250,3,6:35.0,,C. Joseph makes 2-pt layup from 1 ft,50,59
251,3,6:10.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,50,59
252,3,6:07.0,,Defensive rebound by M. Turner,50,59
253,3,5:58.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by C. Joseph),50,62
254,3,5:31.0,Turnover by G. Antetokounmpo (bad pass; steal by B. Bogdanović),,50,62
255,3,5:25.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by V. Oladipo),50,65
256,3,5:24.0,Milwaukee full timeout,,50,65
257,3,5:24.0,J. Terry enters the game for T. Snell,,50,65
258,3,5:24.0,J. Parker enters the game for K. Middleton,,50,65
259,3,4:59.0,Shooting foul by M. Turner (drawn by E. Bledsoe),,50,65
260,3,4:59.0,E. Bledsoe makes free throw 1 of 3,,51,65
261,3,4:59.0,E. Bledsoe makes free throw 2 of 3,,52,65
262,3,4:59.0,E. Bledsoe makes free throw 3 of 3,,53,65
263,3,4:51.0,,Turnover by M. Turner (bad pass; steal by E. Bledsoe),53,65
264,3,4:48.0,E. Bledsoe makes 2-pt layup at rim,,55,65
265,3,4:33.0,,Turnover by V. Oladipo (bad pass),55,65
266,3,4:09.0,Turnover by Team (shot clock),,55,65
267,3,4:09.0,,L. Stephenson enters the game for B. Bogdanović,55,65
268,3,3:47.0,,T. Young makes 3-pt jump shot from 23 ft (assist by V. Oladipo),55,68
269,3,3:35.0,J. Parker makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,57,68
270,3,3:10.0,,Turnover by V. Oladipo (bad pass; steal by T. Maker),57,68
271,3,3:01.0,J. Parker makes 3-pt jump shot from 23 ft (assist by J. Terry),,60,68
272,3,3:00.0,,Indiana full timeout,60,68
273,3,3:00.0,,D. Sabonis enters the game for M. Turner,60,68
274,3,2:44.0,,C. Joseph misses 2-pt jump shot from 21 ft,60,68
275,3,2:41.0,,Offensive rebound by C. Joseph,60,68
276,3,2:28.0,,D. Sabonis misses 2-pt layup at rim (block by G. Antetokounmpo),60,68
277,3,2:26.0,Defensive rebound by T. Maker,,60,68
278,3,2:17.0,J. Terry makes 2-pt jump shot from 19 ft,,62,68
279,3,1:57.0,,V. Oladipo misses 2-pt jump shot from 6 ft (block by G. Antetokounmpo),62,68
280,3,1:56.0,Defensive rebound by G. Antetokounmpo,,62,68
281,3,1:49.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,65,68
282,3,1:20.0,,V. Oladipo misses 2-pt jump shot from 22 ft,65,68
283,3,1:19.0,Defensive rebound by Team,,65,68
284,3,1:18.0,,Loose ball foul by T. Young (drawn by G. Antetokounmpo),65,68
285,3,1:18.0,,G. Robinson enters the game for V. Oladipo,65,68
286,3,1:18.0,K. Middleton enters the game for E. Bledsoe,,65,68
287,3,1:01.0,J. Parker makes 2-pt jump shot from 17 ft (assist by K. Middleton),,67,68
288,3,0:46.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by L. Stephenson),67,70
289,3,0:30.0,J. Parker makes 2-pt jump shot from 5 ft,,69,70
290,3,0:08.0,,L. Stephenson makes 3-pt jump shot from 30 ft (assist by G. Robinson),69,73
291,3,0:00.0,T. Maker misses 2-pt layup at rim (block by L. Stephenson),,69,73
292,3,0:00.0,Offensive rebound by Team,,69,73
293,4,11:43.0,Turnover by J. Terry (bad pass; steal by J. Young),,69,73
294,4,11:26.0,,L. Stephenson makes 3-pt jump shot from 25 ft,69,76
295,4,11:08.0,J. Parker makes 2-pt jump shot from 20 ft,,71,76
296,4,10:55.0,,D. Sabonis misses 2-pt jump shot from 21 ft,71,76
297,4,10:52.0,Defensive rebound by J. Parker,,71,76
298,4,10:43.0,J. Parker misses 3-pt jump shot from 26 ft,,71,76
299,4,10:41.0,,Defensive rebound by D. Sabonis,71,76
300,4,10:32.0,E. Bledsoe enters the game for J. Terry,,71,76
301,4,10:32.0,T. Snell enters the game for G. Antetokounmpo,,71,76
302,4,10:27.0,,L. Stephenson misses 2-pt jump shot from 17 ft,71,76
303,4,10:24.0,Defensive rebound by J. Parker,,71,76
304,4,10:10.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,71,76
305,4,10:07.0,Offensive rebound by E. Bledsoe,,71,76
306,4,10:05.0,E. Bledsoe makes 2-pt layup at rim,,73,76
307,4,9:52.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by B. Bogdanović),73,78
308,4,9:26.0,Turnover by T. Snell (bad pass; steal by L. Stephenson),,73,78
309,4,9:20.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by J. Young),73,81
310,4,9:18.0,Milwaukee full timeout,,73,81
311,4,8:56.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,73,81
312,4,8:52.0,Offensive rebound by J. Parker,,73,81
313,4,8:47.0,E. Bledsoe makes 2-pt layup at rim,,75,81
314,4,8:47.0,Shooting block foul by L. Stephenson (drawn by E. Bledsoe),,75,81
315,4,8:47.0,E. Bledsoe makes free throw 1 of 1,,76,81
316,4,8:25.0,,Shooting foul by E. Bledsoe (drawn by L. Stephenson),76,81
317,4,8:25.0,,L. Stephenson misses free throw 1 of 2,76,81
318,4,8:25.0,,Offensive rebound by Team,76,81
319,4,8:25.0,,C. Joseph enters the game for J. Young,76,81
320,4,8:25.0,,L. Stephenson makes free throw 2 of 2,76,82
321,4,8:12.0,E. Bledsoe makes 2-pt layup from 1 ft,,78,82
322,4,8:01.0,,B. Bogdanović makes 2-pt layup from 1 ft,78,84
323,4,8:01.0,,Shooting foul by K. Middleton (drawn by B. Bogdanović),78,84
324,4,8:01.0,,T. Young enters the game for G. Robinson,78,84
325,4,8:01.0,G. Antetokounmpo enters the game for J. Parker,,78,84
326,4,8:01.0,,B. Bogdanović makes free throw 1 of 1,78,85
327,4,7:43.0,G. Antetokounmpo makes 2-pt layup at rim (assist by E. Bledsoe),,80,85
328,4,7:24.0,,L. Stephenson misses 2-pt jump shot from 18 ft,80,85
329,4,7:23.0,,Offensive rebound by L. Stephenson,80,85
330,4,7:20.0,,D. Sabonis misses 2-pt hook shot from 4 ft,80,85
331,4,7:20.0,Defensive rebound by J. Henson,,80,85
332,4,7:07.0,G. Antetokounmpo misses 3-pt jump shot from 28 ft,,80,85
333,4,7:03.0,,Defensive rebound by D. Sabonis,80,85
334,4,6:51.0,,L. Stephenson misses 3-pt jump shot from 30 ft,80,85
335,4,6:48.0,Defensive rebound by G. Antetokounmpo,,80,85
336,4,6:40.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,80,85
337,4,6:38.0,,Defensive rebound by D. Sabonis,80,85
338,4,6:32.0,,Indiana full timeout,80,85
339,4,6:32.0,,V. Oladipo enters the game for B. Bogdanović,80,85
340,4,6:32.0,J. Terry enters the game for T. Snell,,80,85
341,4,6:17.0,,T. Young makes 3-pt jump shot from 27 ft (assist by L. Stephenson),80,88
342,4,6:03.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,80,88
343,4,6:00.0,,Defensive rebound by L. Stephenson,80,88
344,4,5:38.0,,C. Joseph misses 3-pt jump shot from 33 ft,80,88
345,4,5:34.0,Defensive rebound by K. Middleton,,80,88
346,4,5:32.0,Shooting foul by C. Joseph (drawn by G. Antetokounmpo),,80,88
347,4,5:32.0,G. Antetokounmpo makes free throw 1 of 2,,81,88
348,4,5:32.0,G. Antetokounmpo makes free throw 2 of 2,,82,88
349,4,5:14.0,,C. Joseph misses 2-pt jump shot from 20 ft,82,88
350,4,5:11.0,Defensive rebound by G. Antetokounmpo,,82,88
351,4,5:03.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,84,88
352,4,5:02.0,,Indiana full timeout,84,88
353,4,5:02.0,,M. Turner enters the game for L. Stephenson,84,88
354,4,5:02.0,,B. Bogdanović enters the game for D. Sabonis,84,88
355,4,4:38.0,,C. Joseph misses 2-pt jump shot from 11 ft,84,88
356,4,4:35.0,,Offensive rebound by C. Joseph,84,88
357,4,4:35.0,,Personal foul by G. Antetokounmpo (drawn by C. Joseph),84,88
358,4,4:25.0,,Turnover by V. Oladipo (lost ball; steal by J. Terry),84,88
359,4,4:24.0,Personal foul by T. Young (drawn by E. Bledsoe),,84,88
360,4,4:12.0,Turnover by E. Bledsoe (bad pass; steal by C. Joseph),,84,88
361,4,4:07.0,,C. Joseph makes 2-pt layup from 1 ft,84,90
362,4,3:51.0,J. Terry misses 3-pt jump shot from 22 ft,,84,90
363,4,3:49.0,,Defensive rebound by M. Turner,84,90
364,4,3:34.0,,V. Oladipo misses 2-pt jump shot from 20 ft,84,90
365,4,3:30.0,Defensive rebound by G. Antetokounmpo,,84,90
366,4,3:24.0,Personal foul by T. Young (drawn by E. Bledsoe),,84,90
367,4,3:24.0,J. Parker enters the game for J. Henson,,84,90
368,4,3:09.0,Turnover by Team (shot clock),,84,90
369,4,2:58.0,,Turnover by V. Oladipo (traveling),84,90
370,4,2:50.0,J. Terry makes 2-pt jump shot from 15 ft,,86,90
371,4,2:25.0,,Personal foul by K. Middleton (drawn by B. Bogdanović),86,90
372,4,2:18.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,86,90
373,4,2:14.0,Defensive rebound by G. Antetokounmpo,,86,90
374,4,2:08.0,K. Middleton misses 2-pt jump shot from 17 ft,,86,90
375,4,2:06.0,,Defensive rebound by V. Oladipo,86,90
376,4,1:47.0,,V. Oladipo misses 2-pt layup from 5 ft (block by E. Bledsoe),86,90
377,4,1:45.0,Defensive rebound by K. Middleton,,86,90
