,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
404,4,6:20.0,J. Ingles misses 2-pt jump shot from 16 ft,,72,87
405,4,6:17.0,Offensive rebound by D. Favors,,72,87
406,4,6:08.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),,74,87
407,4,5:43.0,,D. Booker misses 2-pt jump shot from 13 ft,74,87
408,4,5:42.0,Defensive rebound by J. Ingles,,74,87
409,4,5:42.0,Personal foul by T. Chandler (drawn by J. Ingles),,74,87
410,4,5:42.0,,A. Len enters the game for T. Chandler,74,87
411,4,5:31.0,R. Hood misses 2-pt jump shot from 10 ft,,74,87
412,4,5:28.0,,Defensive rebound by D. Booker,74,87
413,4,5:19.0,,T. Warren misses 2-pt jump shot from 22 ft,74,87
414,4,5:16.0,,Offensive rebound by A. Len,74,87
415,4,5:15.0,,T. Warren misses 2-pt layup from 3 ft (block by R. Gobert),74,87
416,4,5:15.0,,Offensive rebound by T. Warren,74,87
417,4,4:58.0,,D. Booker misses 2-pt jump shot from 10 ft,74,87
418,4,4:54.0,,Offensive rebound by A. Len,74,87
419,4,4:54.0,,A. Len makes 2-pt layup at rim,74,89
420,4,4:42.0,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Rubio),,76,89
421,4,4:22.0,,T. Ulis misses 3-pt jump shot from 25 ft,76,89
422,4,4:19.0,Defensive rebound by R. Hood,,76,89
423,4,4:16.0,Personal block foul by D. Booker (drawn by R. Hood),,76,89
424,4,4:16.0,,M. James enters the game for T. Ulis,76,89
425,4,4:16.0,Utah full timeout,,76,89
426,4,4:16.0,,J. Jackson enters the game for T. Warren,76,89
427,4,4:09.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Rubio),,79,89
428,4,3:50.0,,J. Jackson misses 2-pt hook shot from 9 ft,79,89
429,4,3:48.0,Defensive rebound by D. Favors,,79,89
430,4,3:31.0,D. Favors makes 2-pt hook shot from 5 ft,,81,89
431,4,3:29.0,,Phoenix full timeout,81,89
432,4,3:29.0,,T. Chandler enters the game for M. Chriss,81,89
433,4,3:10.0,,D. Booker misses 2-pt jump shot from 12 ft,81,89
434,4,3:07.0,Defensive rebound by R. Gobert,,81,89
435,4,2:54.0,R. Gobert misses 2-pt jump shot from 9 ft,,81,89
436,4,2:52.0,,Defensive rebound by T. Chandler,81,89
437,4,2:42.0,,M. James misses 2-pt jump shot from 13 ft,81,89
438,4,2:40.0,Defensive rebound by R. Gobert,,81,89
439,4,2:30.0,D. Favors misses 3-pt jump shot from 24 ft,,81,89
440,4,2:26.0,,Defensive rebound by T. Chandler,81,89
441,4,2:08.0,,Personal foul by J. Ingles (drawn by D. Booker),81,89
442,4,2:01.0,,D. Booker misses 2-pt jump shot from 13 ft,81,89
443,4,1:56.0,Defensive rebound by J. Ingles,,81,89
444,4,1:51.0,R. Hood misses 3-pt jump shot from 25 ft,,81,89
445,4,1:51.0,,Defensive rebound by J. Jackson,81,89
446,4,1:29.0,,D. Booker makes 3-pt jump shot from 25 ft,81,92
447,4,1:18.0,R. Rubio makes 2-pt jump shot from 6 ft (assist by R. Gobert),,83,92
448,4,0:58.0,,D. Booker makes 2-pt layup from 10 ft,83,94
449,4,0:58.0,Utah full timeout,,83,94
450,4,0:56.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Rubio),,86,94
451,4,0:55.0,,Personal take foul by R. Rubio (drawn by M. James),86,94
452,4,0:55.0,,D. Booker makes free throw 1 of 1,86,95
453,4,0:54.0,,Personal take foul by R. Rubio (drawn by M. James),86,95
454,4,0:54.0,Turnover by R. Rubio (turnover),,86,95
455,4,0:54.0,,M. James makes free throw 1 of 2,86,96
456,4,0:54.0,,M. James makes free throw 2 of 2,86,97
457,4,0:46.0,R. Hood misses 3-pt jump shot from 25 ft,,86,97
458,4,0:42.0,Offensive rebound by R. Rubio,,86,97
459,4,0:41.0,Turnover by R. Gobert (bad pass),,86,97
460,4,0:22.0,,D. Booker misses 2-pt layup from 4 ft,86,97
461,4,0:16.0,,Offensive rebound by A. Len,86,97
462,4,0:16.0,,A. Len misses 2-pt layup at rim,86,97
463,4,0:16.0,Defensive rebound by J. Ingles,,86,97
464,4,0:11.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,88,97
