,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
114,2,11:47.0,Turnover by Z. Collins (bad pass),,19,20
115,2,11:26.0,,E. Mudiay misses 2-pt jump shot from 11 ft,19,20
116,2,11:22.0,,Offensive rebound by W. Chandler,19,20
117,2,11:21.0,,W. Chandler makes 2-pt layup from 2 ft,19,22
118,2,10:58.0,C. McCollum misses 3-pt jump shot from 25 ft,,19,22
119,2,10:54.0,,Defensive rebound by W. Barton,19,22
120,2,10:46.0,,Turnover by E. Mudiay (bad pass),19,22
121,2,10:32.0,P. Connaughton makes 2-pt jump shot from 10 ft,,21,22
122,2,10:19.0,,T. Craig misses 3-pt jump shot from 24 ft,21,22
123,2,10:17.0,Defensive rebound by Z. Collins,,21,22
124,2,10:11.0,Shooting foul by T. Lyles (drawn by C. McCollum),,21,22
125,2,10:11.0,C. McCollum makes free throw 1 of 2,,22,22
126,2,10:11.0,C. McCollum makes free throw 2 of 2,,23,22
127,2,9:55.0,,E. Mudiay misses 3-pt jump shot from 25 ft,23,22
128,2,9:52.0,Defensive rebound by E. Davis,,23,22
129,2,9:42.0,C. McCollum makes 2-pt layup from 2 ft,,25,22
130,2,9:29.0,,Turnover by W. Barton (lost ball; steal by P. Connaughton),25,22
131,2,9:26.0,P. Connaughton misses 2-pt layup from 4 ft (block by W. Chandler),,25,22
132,2,9:25.0,Offensive rebound by Team,,25,22
133,2,9:18.0,C. McCollum misses 2-pt layup from 3 ft (block by T. Lyles),,25,22
134,2,9:13.0,,Defensive rebound by T. Craig,25,22
135,2,9:10.0,,E. Mudiay misses 2-pt layup from 4 ft,25,22
136,2,9:08.0,Defensive rebound by E. Davis,,25,22
137,2,9:00.0,S. Napier misses 3-pt jump shot from 24 ft,,25,22
138,2,8:56.0,,Defensive rebound by T. Lyles,25,22
139,2,8:52.0,Technical foul by C. McCollum,,25,22
140,2,8:52.0,,T. Lyles makes flagrant free throw 1 of 2,25,23
141,2,8:52.0,,T. Lyles makes flagrant free throw 2 of 2,25,24
142,2,8:44.0,,T. Lyles misses 2-pt layup from 3 ft,25,24
143,2,8:42.0,Defensive rebound by P. Connaughton,,25,24
144,2,8:27.0,E. Davis misses 2-pt hook shot from 5 ft (block by W. Chandler),,25,24
145,2,8:25.0,,Defensive rebound by T. Lyles,25,24
146,2,8:22.0,,W. Barton misses 3-pt jump shot from 23 ft,25,24
147,2,8:19.0,Defensive rebound by Z. Collins,,25,24
148,2,8:06.0,C. McCollum makes 2-pt jump shot from 10 ft (assist by P. Connaughton),,27,24
149,2,7:45.0,,T. Craig makes 3-pt jump shot from 24 ft (assist by T. Lyles),27,27
150,2,7:27.0,Z. Collins misses 3-pt jump shot from 25 ft,,27,27
151,2,7:25.0,,Defensive rebound by Team,27,27
152,2,7:25.0,,G. Harris enters the game for E. Mudiay,27,27
153,2,7:25.0,,J. Murray enters the game for T. Craig,27,27
154,2,7:07.0,,W. Chandler makes 2-pt layup from 2 ft,27,29
155,2,6:51.0,Turnover by S. Napier (lost ball; steal by T. Lyles),,27,29
156,2,6:47.0,,Turnover by T. Lyles (bad pass; steal by C. McCollum),27,29
157,2,6:43.0,Z. Collins makes 2-pt dunk from 1 ft (assist by C. McCollum),,29,29
158,2,6:26.0,,Turnover by G. Harris (bad pass; steal by E. Davis),29,29
159,2,6:16.0,S. Napier misses 3-pt jump shot from 24 ft,,29,29
160,2,6:14.0,Offensive rebound by Team,,29,29
161,2,6:14.0,,Loose ball foul by W. Chandler (drawn by E. Davis),29,29
162,2,6:14.0,,Denver full timeout,29,29
163,2,6:14.0,,M. Plumlee enters the game for W. Barton,29,29
164,2,6:14.0,E. Turner enters the game for C. McCollum,,29,29
165,2,6:14.0,A. Aminu enters the game for P. Connaughton,,29,29
166,2,6:14.0,J. Nurkić enters the game for Z. Collins,,29,29
167,2,6:14.0,D. Lillard enters the game for E. Davis,,29,29
168,2,6:14.0,,N. Jokić enters the game for T. Lyles,29,29
169,2,6:02.0,D. Lillard makes 3-pt jump shot from 27 ft,,32,29
170,2,5:45.0,,N. Jokić makes 3-pt jump shot from 22 ft (assist by G. Harris),32,32
171,2,5:29.0,Shooting foul by N. Jokić (drawn by A. Aminu),,32,32
172,2,5:29.0,A. Aminu misses free throw 1 of 2,,32,32
173,2,5:29.0,Offensive rebound by Team,,32,32
174,2,5:29.0,A. Aminu makes free throw 2 of 2,,33,32
175,2,5:11.0,,N. Jokić makes 3-pt jump shot from 23 ft (assist by G. Harris),33,35
176,2,4:49.0,Shooting foul by N. Jokić (drawn by A. Aminu),,33,35
177,2,4:49.0,A. Aminu makes free throw 1 of 2,,34,35
178,2,4:49.0,A. Aminu misses free throw 2 of 2,,34,35
179,2,4:47.0,,Defensive rebound by N. Jokić,34,35
180,2,4:38.0,,J. Murray makes 2-pt jump shot from 16 ft,34,37
181,2,4:26.0,E. Turner makes 3-pt jump shot from 22 ft (assist by D. Lillard),,37,37
182,2,4:08.0,,J. Murray misses 3-pt jump shot from 24 ft,37,37
183,2,4:05.0,,Offensive rebound by W. Chandler,37,37
184,2,4:02.0,,Personal foul by A. Aminu (drawn by N. Jokić),37,37
185,2,4:02.0,,T. Lyles enters the game for N. Jokić,37,37
186,2,4:02.0,Z. Collins enters the game for A. Aminu,,37,37
187,2,3:54.0,,G. Harris misses 3-pt jump shot from 23 ft,37,37
188,2,3:49.0,Defensive rebound by D. Lillard,,37,37
189,2,3:38.0,Turnover by J. Nurkić (bad pass; steal by W. Chandler),,37,37
190,2,3:38.0,,Turnover by W. Chandler (bad pass),37,37
191,2,3:27.0,J. Nurkić misses 2-pt hook shot from 5 ft,,37,37
192,2,3:23.0,,Defensive rebound by M. Plumlee,37,37
193,2,3:17.0,,J. Murray makes 2-pt jump shot from 19 ft (assist by M. Plumlee),37,39
194,2,2:59.0,D. Lillard makes 2-pt layup from 2 ft,,39,39
195,2,2:47.0,,G. Harris misses 2-pt layup from 6 ft,39,39
196,2,2:44.0,Defensive rebound by Z. Collins,,39,39
197,2,2:41.0,Portland full timeout,,39,39
198,2,2:41.0,C. McCollum enters the game for S. Napier,,39,39
199,2,2:23.0,Turnover by Team (shot clock),,39,39
200,2,2:13.0,,Personal foul by C. McCollum (drawn by G. Harris),39,39
201,2,2:05.0,,Turnover by G. Harris (bad pass; steal by C. McCollum),39,39
202,2,1:49.0,E. Turner makes 2-pt dunk from 1 ft (assist by J. Nurkić),,41,39
203,2,1:30.0,,T. Lyles makes 2-pt jump shot from 20 ft (assist by J. Murray),41,41
204,2,1:15.0,D. Lillard makes 2-pt layup from 2 ft,,43,41
205,2,1:15.0,Shooting foul by J. Murray (drawn by D. Lillard),,43,41
206,2,1:15.0,D. Lillard makes free throw 1 of 1,,44,41
207,2,1:15.0,,W. Barton enters the game for T. Lyles,44,41
208,2,1:04.0,,G. Harris makes 2-pt jump shot from 15 ft (assist by J. Murray),44,43
209,2,0:47.0,D. Lillard makes 3-pt jump shot from 28 ft,,47,43
210,2,0:37.0,,G. Harris misses 2-pt jump shot from 18 ft,47,43
211,2,0:33.0,Defensive rebound by J. Nurkić,,47,43
212,2,0:24.0,D. Lillard makes 2-pt jump shot from 15 ft,,49,43
213,2,0:05.0,,J. Murray makes 2-pt jump shot from 12 ft,49,45
214,2,0:01.0,Turnover by C. McCollum (bad pass),,49,45
215,2,0:01.0,,N. Jokić enters the game for W. Chandler,49,45
216,2,0:01.0,,T. Lyles enters the game for M. Plumlee,49,45
217,2,0:00.0,,Turnover by N. Jokić (bad pass; steal by J. Nurkić),49,45
218,3,11:50.0,Turnover by D. Lillard (traveling),,49,45
219,3,11:35.0,,M. Plumlee makes 2-pt dunk from 2 ft (assist by J. Murray),49,47
220,3,11:15.0,A. Aminu misses 2-pt jump shot from 18 ft,,49,47
221,3,11:12.0,Offensive rebound by J. Nurkić,,49,47
222,3,11:08.0,J. Nurkić misses 2-pt jump shot from 11 ft,,49,47
223,3,11:06.0,,Defensive rebound by N. Jokić,49,47
224,3,11:00.0,,N. Jokić makes 2-pt jump shot from 6 ft (assist by J. Murray),49,49
225,3,10:44.0,E. Turner misses 2-pt jump shot from 16 ft,,49,49
226,3,10:42.0,,Defensive rebound by J. Murray,49,49
227,3,10:30.0,,J. Murray makes 2-pt jump shot from 7 ft (assist by M. Plumlee),49,51
228,3,10:15.0,Personal block foul by M. Plumlee (drawn by D. Lillard),,49,51
229,3,10:10.0,D. Lillard misses 3-pt jump shot from 26 ft,,49,51
230,3,10:06.0,,Defensive rebound by J. Murray,49,51
231,3,10:00.0,,J. Murray makes 2-pt layup from 5 ft,49,53
232,3,9:59.0,Portland full timeout,,49,53
233,3,9:42.0,A. Aminu misses 3-pt jump shot from 24 ft,,49,53
234,3,9:39.0,,Defensive rebound by W. Barton,49,53
235,3,9:34.0,,W. Barton misses 3-pt jump shot from 25 ft,49,53
236,3,9:30.0,Defensive rebound by A. Aminu,,49,53
237,3,9:27.0,Shooting foul by G. Harris (drawn by J. Nurkić),,49,53
238,3,9:27.0,J. Nurkić makes free throw 1 of 2,,50,53
239,3,9:27.0,J. Nurkić makes free throw 2 of 2,,51,53
240,3,9:06.0,,J. Murray misses 2-pt layup from 2 ft,51,53
241,3,9:03.0,Defensive rebound by J. Nurkić,,51,53
242,3,8:59.0,J. Nurkić makes 2-pt layup from 3 ft (assist by D. Lillard),,53,53
243,3,8:39.0,,J. Murray makes 2-pt jump shot from 16 ft (assist by M. Plumlee),53,55
244,3,8:21.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,56,55
245,3,8:06.0,,J. Murray makes 2-pt jump shot from 21 ft,56,57
246,3,7:51.0,J. Nurkić makes 2-pt jump shot from 18 ft (assist by D. Lillard),,58,57
247,3,7:37.0,,N. Jokić misses 2-pt hook shot from 6 ft,58,57
248,3,7:37.0,Defensive rebound by Team,,58,57
249,3,7:37.0,,Loose ball foul by M. Plumlee (drawn by J. Nurkić),58,57
250,3,7:25.0,C. McCollum misses 2-pt jump shot from 20 ft,,58,57
251,3,7:22.0,Offensive rebound by J. Nurkić,,58,57
252,3,7:19.0,J. Nurkić misses 2-pt layup from 4 ft (block by M. Plumlee),,58,57
253,3,7:15.0,Offensive rebound by J. Nurkić,,58,57
254,3,7:14.0,J. Nurkić makes 2-pt layup from 1 ft,,60,57
255,3,7:07.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),60,60
256,3,6:58.0,Shooting foul by J. Murray (drawn by C. McCollum),,60,60
257,3,6:58.0,C. McCollum makes free throw 1 of 2,,61,60
258,3,6:58.0,C. McCollum makes free throw 2 of 2,,62,60
259,3,6:41.0,,N. Jokić misses 2-pt jump shot from 5 ft,62,60
260,3,6:39.0,,Offensive rebound by N. Jokić,62,60
261,3,6:39.0,,N. Jokić misses 2-pt layup at rim,62,60
262,3,6:39.0,Defensive rebound by A. Aminu,,62,60
263,3,6:33.0,Turnover by D. Lillard (bad pass; steal by W. Barton),,62,60
264,3,6:25.0,,G. Harris misses 3-pt jump shot from 22 ft,62,60
265,3,6:23.0,Defensive rebound by Team,,62,60
266,3,6:05.0,E. Turner misses 2-pt jump shot from 8 ft,,62,60
267,3,6:02.0,Offensive rebound by J. Nurkić,,62,60
268,3,6:02.0,J. Nurkić misses 2-pt layup at rim,,62,60
269,3,6:02.0,Offensive rebound by J. Nurkić,,62,60
270,3,6:02.0,Shooting foul by J. Murray (drawn by J. Nurkić),,62,60
271,3,6:02.0,J. Nurkić makes free throw 1 of 2,,63,60
272,3,6:02.0,,W. Chandler enters the game for J. Murray,63,60
273,3,6:02.0,J. Nurkić misses free throw 2 of 2,,63,60
274,3,6:00.0,,Defensive rebound by N. Jokić,63,60
275,3,5:47.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. Nurkić),63,60
276,3,5:43.0,,Offensive rebound by N. Jokić,63,60
277,3,5:42.0,,Turnover by N. Jokić (lost ball; steal by J. Nurkić),63,60
278,3,5:40.0,E. Turner misses 2-pt jump shot from 16 ft,,63,60
279,3,5:34.0,,Defensive rebound by N. Jokić,63,60
280,3,5:30.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by W. Chandler),63,63
281,3,5:08.0,J. Nurkić makes 2-pt jump shot from 22 ft (assist by C. McCollum),,65,63
282,3,4:56.0,,Turnover by W. Barton (discontinued dribble),65,63
283,3,4:38.0,A. Aminu makes 2-pt layup from 2 ft,,67,63
284,3,4:22.0,,W. Barton misses 3-pt jump shot from 25 ft,67,63
285,3,4:17.0,,Offensive rebound by M. Plumlee,67,63
286,3,4:17.0,Violation by J. Nurkić (kicked ball),,67,63
287,3,4:17.0,,T. Lyles enters the game for M. Plumlee,67,63
288,3,4:17.0,E. Davis enters the game for E. Turner,,67,63
289,3,4:17.0,Z. Collins enters the game for J. Nurkić,,67,63
290,3,4:11.0,,G. Harris misses 2-pt jump shot from 10 ft,67,63
291,3,4:09.0,Defensive rebound by A. Aminu,,67,63
292,3,3:58.0,Turnover by D. Lillard (lost ball; steal by W. Chandler),,67,63
293,3,3:49.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by W. Barton),67,66
294,3,3:20.0,C. McCollum misses 2-pt layup from 3 ft (block by N. Jokić),,67,66
295,3,3:19.0,Offensive rebound by E. Davis,,67,66
296,3,3:19.0,Shooting foul by N. Jokić (drawn by E. Davis),,67,66
297,3,3:19.0,E. Davis makes free throw 1 of 2,,68,66
298,3,3:19.0,,E. Mudiay enters the game for W. Barton,68,66
299,3,3:19.0,P. Connaughton enters the game for C. McCollum,,68,66
300,3,3:19.0,S. Napier enters the game for A. Aminu,,68,66
301,3,3:19.0,E. Davis misses free throw 2 of 2,,68,66
302,3,3:17.0,,Defensive rebound by N. Jokić,68,66
303,3,3:12.0,,Personal foul by E. Davis (drawn by N. Jokić),68,66
304,3,3:08.0,,N. Jokić makes 2-pt layup from 2 ft,68,68
305,3,3:08.0,,Shooting foul by E. Davis (drawn by N. Jokić),68,68
306,3,3:08.0,,N. Jokić makes free throw 1 of 1,68,69
307,3,2:54.0,S. Napier misses 3-pt jump shot from 24 ft,,68,69
308,3,2:52.0,,Defensive rebound by E. Mudiay,68,69
309,3,2:47.0,,T. Lyles misses 3-pt jump shot from 26 ft,68,69
310,3,2:43.0,,Offensive rebound by W. Chandler,68,69
311,3,2:39.0,,W. Chandler misses 2-pt layup from 1 ft,68,69
312,3,2:36.0,Defensive rebound by Z. Collins,,68,69
313,3,2:26.0,Z. Collins makes 3-pt jump shot from 22 ft (assist by E. Davis),,71,69
314,3,2:19.0,,Personal foul by Z. Collins (drawn by N. Jokić),71,69
315,3,2:19.0,,Denver full timeout,71,69
316,3,2:19.0,,M. Plumlee enters the game for N. Jokić,71,69
317,3,2:07.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by G. Harris),71,71
318,3,1:52.0,D. Lillard misses 3-pt jump shot from 26 ft,,71,71
319,3,1:48.0,,Defensive rebound by M. Plumlee,71,71
320,3,1:43.0,,Shooting foul by E. Davis (drawn by G. Harris),71,71
321,3,1:43.0,,G. Harris makes free throw 1 of 2,71,72
322,3,1:43.0,,G. Harris misses free throw 2 of 2,71,72
323,3,1:41.0,Defensive rebound by E. Davis,,71,72
324,3,1:28.0,S. Napier makes 2-pt jump shot from 11 ft (assist by P. Connaughton),,73,72
325,3,1:19.0,,Personal foul by S. Napier (drawn by E. Mudiay),73,72
326,3,1:19.0,,E. Mudiay misses free throw 1 of 2,73,72
327,3,1:19.0,,Offensive rebound by Team,73,72
328,3,1:19.0,,E. Mudiay makes free throw 2 of 2,73,73
329,3,1:03.0,S. Napier makes 3-pt jump shot from 24 ft (assist by D. Lillard),,76,73
330,3,0:49.0,,Shooting foul by E. Davis (drawn by M. Plumlee),76,73
331,3,0:49.0,,M. Plumlee misses free throw 1 of 2,76,73
332,3,0:49.0,,Offensive rebound by Team,76,73
333,3,0:49.0,,M. Plumlee makes free throw 2 of 2,76,74
334,3,0:31.0,Turnover by Z. Collins (bad pass; steal by M. Plumlee),,76,74
335,3,0:22.0,,Shooting foul by Z. Collins (drawn by G. Harris),76,74
336,3,0:22.0,,G. Harris makes free throw 1 of 2,76,75
337,3,0:22.0,,T. Craig enters the game for M. Plumlee,76,75
338,3,0:22.0,C. McCollum enters the game for Z. Collins,,76,75
339,3,0:22.0,,G. Harris makes free throw 2 of 2,76,76
340,3,0:04.0,D. Lillard misses 2-pt jump shot from 5 ft,,76,76
341,3,0:03.0,Offensive rebound by E. Davis,,76,76
342,3,0:03.0,E. Davis makes 2-pt layup at rim,,78,76
343,3,0:00.0,,E. Mudiay misses 3-pt jump shot from 25 ft,78,76
344,3,0:00.0,,Offensive rebound by Team,78,76
345,4,11:46.0,,Shooting foul by P. Connaughton (drawn by W. Chandler),78,76
346,4,11:46.0,,W. Chandler makes free throw 1 of 2,78,77
347,4,11:46.0,,W. Chandler makes free throw 2 of 2,78,78
348,4,11:29.0,C. McCollum misses 3-pt jump shot from 24 ft,,78,78
349,4,11:27.0,Offensive rebound by Team,,78,78
350,4,11:24.0,Turnover by Z. Collins (bad pass; steal by T. Lyles),,78,78
351,4,11:13.0,,Shooting foul by Z. Collins (drawn by N. Jokić),78,78
352,4,11:13.0,,N. Jokić makes free throw 1 of 2,78,79
353,4,11:13.0,A. Aminu enters the game for Z. Collins,,78,79
354,4,11:13.0,,N. Jokić misses free throw 2 of 2,78,79
355,4,11:10.0,Defensive rebound by A. Aminu,,78,79
356,4,10:52.0,E. Davis makes 2-pt dunk from 1 ft (assist by S. Napier),,80,79
357,4,10:38.0,,Shooting foul by C. McCollum (drawn by W. Barton),80,79
358,4,10:38.0,,W. Barton misses free throw 1 of 2,80,79
359,4,10:38.0,,Offensive rebound by Team,80,79
360,4,10:38.0,,W. Barton makes free throw 2 of 2,80,80
361,4,10:25.0,C. McCollum makes 2-pt jump shot from 14 ft,,82,80
362,4,10:09.0,,W. Barton misses 3-pt jump shot from 25 ft,82,80
363,4,10:05.0,Defensive rebound by E. Davis,,82,80
364,4,9:55.0,S. Napier makes 2-pt jump shot from 14 ft,,84,80
365,4,9:52.0,,Denver full timeout,84,80
366,4,9:52.0,,J. Murray enters the game for E. Mudiay,84,80
367,4,9:35.0,,N. Jokić misses 2-pt hook shot from 2 ft,84,80
368,4,9:33.0,Defensive rebound by C. McCollum,,84,80
369,4,9:16.0,C. McCollum misses 2-pt jump shot from 20 ft,,84,80
370,4,9:13.0,,Defensive rebound by J. Murray,84,80
371,4,9:10.0,D. Lillard enters the game for C. McCollum,,84,80
372,4,9:03.0,,N. Jokić misses 3-pt jump shot from 25 ft,84,80
373,4,8:59.0,Defensive rebound by E. Davis,,84,80
374,4,8:47.0,E. Davis makes 2-pt dunk from 1 ft (assist by A. Aminu),,86,80
375,4,8:23.0,,G. Harris enters the game for W. Barton,86,80
376,4,8:21.0,,T. Lyles makes 2-pt jump shot from 19 ft (assist by J. Murray),86,82
377,4,8:04.0,D. Lillard makes 2-pt layup from 2 ft,,88,82
378,4,7:46.0,,G. Harris misses 3-pt jump shot from 22 ft,88,82
379,4,7:44.0,Defensive rebound by E. Davis,,88,82
380,4,7:24.0,S. Napier misses 2-pt jump shot from 4 ft (block by T. Lyles),,88,82
381,4,7:24.0,,Defensive rebound by Team,88,82
382,4,7:10.0,,G. Harris misses 2-pt layup from 2 ft,88,82
383,4,7:09.0,,Offensive rebound by N. Jokić,88,82
384,4,7:04.0,,T. Lyles misses 2-pt layup from 2 ft (block by E. Davis),88,82
385,4,7:00.0,,Offensive rebound by T. Lyles,88,82
