,QUARTER,TIME_REMAINING,HOUSTON_ACTION,TORONTO_ACTION,HOUSTON_SCORE,TORONTO_SCORE
115,2,10:27.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),,19,35
116,2,10:11.0,Offensive charge foul by P. Siakam (drawn by P. Tucker),,19,35
117,2,10:11.0,,Turnover by P. Siakam (offensive foul),19,35
118,2,9:48.0,J. Johnson makes 2-pt layup from 1 ft,,21,35
119,2,9:38.0,,F. VanVleet makes 2-pt layup from 1 ft,21,37
120,2,9:20.0,C. Paul makes 2-pt jump shot from 12 ft,,23,37
121,2,8:54.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by F. VanVleet),23,40
122,2,8:43.0,P. Tucker makes 2-pt hook shot from 6 ft (assist by C. Paul),,25,40
123,2,8:19.0,,M. Miller makes 2-pt layup from 1 ft (assist by F. VanVleet),25,42
124,2,8:14.0,E. Gordon misses 3-pt jump shot from 31 ft,,25,42
125,2,8:11.0,,Defensive rebound by F. VanVleet,25,42
126,2,8:00.0,,M. Miller makes 2-pt layup from 1 ft (assist by J. Poeltl),25,44
127,2,7:38.0,E. Gordon misses 3-pt jump shot from 28 ft,,25,44
128,2,7:34.0,,Defensive rebound by P. Siakam,25,44
129,2,7:17.0,,C. Miles misses 3-pt jump shot from 25 ft,25,44
130,2,7:14.0,Defensive rebound by J. Johnson,,25,44
131,2,7:08.0,C. Paul makes 2-pt jump shot from 12 ft,,27,44
132,2,6:59.0,,Toronto full timeout,27,44
133,2,6:59.0,,K. Lowry enters the game for F. VanVleet,27,44
134,2,6:59.0,C. Capela enters the game for C. Paul,,27,44
135,2,6:59.0,J. Harden enters the game for J. Johnson,,27,44
136,2,6:59.0,T. Ariza enters the game for L. Mbah a Moute,,27,44
137,2,6:48.0,,Turnover by M. Miller (step out of bounds),27,44
138,2,6:31.0,J. Harden makes 2-pt jump shot from 9 ft,,29,44
139,2,6:23.0,,Turnover by K. Lowry (turnover),29,44
140,2,6:23.0,,S. Ibaka enters the game for C. Miles,29,44
141,2,6:23.0,,D. DeRozan enters the game for P. Siakam,29,44
142,2,6:23.0,,N. Powell enters the game for M. Miller,29,44
143,2,6:12.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,31,44
144,2,5:55.0,,N. Powell misses 3-pt jump shot from 22 ft,31,44
145,2,5:51.0,Defensive rebound by C. Capela,,31,44
146,2,5:41.0,J. Harden misses 2-pt layup from 2 ft,,31,44
147,2,5:38.0,Offensive rebound by C. Capela,,31,44
148,2,5:36.0,Turnover by C. Capela (turnover; steal by J. Poeltl),,31,44
149,2,5:27.0,,D. DeRozan makes 2-pt jump shot from 11 ft,31,46
150,2,5:18.0,,J. Valančiūnas enters the game for J. Poeltl,31,46
151,2,5:04.0,C. Capela misses 2-pt hook shot from 10 ft,,31,46
152,2,5:01.0,,Defensive rebound by J. Valančiūnas,31,46
153,2,4:56.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by N. Powell),31,49
154,2,4:37.0,J. Harden makes 2-pt layup from 3 ft,,33,49
155,2,4:12.0,,Turnover by N. Powell (lost ball; steal by T. Ariza),33,49
156,2,4:03.0,T. Ariza makes 2-pt jump shot from 1 ft (assist by E. Gordon),,35,49
157,2,4:00.0,,Personal foul by P. Tucker (drawn by K. Lowry),35,49
158,2,4:00.0,C. Paul enters the game for E. Gordon,,35,49
159,2,3:44.0,,N. Powell misses 3-pt jump shot from 22 ft,35,49
160,2,3:40.0,,Offensive rebound by N. Powell,35,49
161,2,3:39.0,,N. Powell makes 2-pt jump shot from 8 ft,35,51
162,2,3:26.0,Turnover by J. Harden (bad pass; steal by J. Valančiūnas),,35,51
163,2,3:20.0,,N. Powell misses 3-pt jump shot from 26 ft,35,51
164,2,3:16.0,,Offensive rebound by D. DeRozan,35,51
165,2,3:14.0,,D. DeRozan makes 3-pt jump shot from 23 ft,35,54
166,2,3:14.0,Houston full timeout,,35,54
167,2,2:57.0,C. Paul misses 2-pt jump shot from 9 ft,,35,54
168,2,2:55.0,,Defensive rebound by K. Lowry,35,54
169,2,2:34.0,,D. DeRozan misses 3-pt jump shot from 26 ft,35,54
170,2,2:31.0,Defensive rebound by P. Tucker,,35,54
171,2,2:22.0,Shooting foul by J. Valančiūnas (drawn by P. Tucker),,35,54
172,2,2:22.0,P. Tucker misses free throw 1 of 2,,35,54
173,2,2:22.0,Offensive rebound by Team,,35,54
174,2,2:22.0,P. Tucker makes free throw 2 of 2,,36,54
175,2,1:59.0,,D. DeRozan misses 2-pt jump shot from 17 ft,36,54
176,2,1:58.0,Defensive rebound by C. Capela,,36,54
177,2,1:52.0,J. Harden misses 2-pt layup from 1 ft,,36,54
178,2,1:51.0,,Defensive rebound by J. Valančiūnas,36,54
179,2,1:44.0,,Turnover by S. Ibaka (out of bounds lost ball),36,54
180,2,1:23.0,C. Capela misses 2-pt layup from 2 ft,,36,54
181,2,1:20.0,Offensive rebound by C. Capela,,36,54
182,2,1:20.0,C. Capela misses 2-pt layup at rim,,36,54
183,2,1:19.0,,Defensive rebound by J. Valančiūnas,36,54
184,2,1:18.0,,Turnover by J. Valančiūnas (lost ball; steal by C. Capela),36,54
185,2,1:13.0,C. Capela makes 2-pt layup from 1 ft,,38,54
186,2,1:04.0,,Def 3 sec tech foul by P. Tucker,38,54
187,2,1:04.0,,D. DeRozan makes technical free throw,38,55
188,2,0:55.0,,K. Lowry misses 3-pt jump shot from 29 ft,38,55
189,2,0:53.0,,Offensive rebound by J. Valančiūnas,38,55
190,2,0:53.0,,Shooting foul by C. Capela (drawn by J. Valančiūnas),38,55
191,2,0:53.0,,J. Valančiūnas makes free throw 1 of 2,38,56
192,2,0:53.0,,J. Valančiūnas makes free throw 2 of 2,38,57
193,2,0:44.0,J. Harden makes 2-pt layup from 1 ft,,40,57
194,2,0:44.0,Shooting foul by S. Ibaka (drawn by J. Harden),,40,57
195,2,0:44.0,,C. Miles enters the game for J. Valančiūnas,40,57
196,2,0:44.0,J. Harden makes free throw 1 of 1,,41,57
197,2,0:30.0,,D. DeRozan misses 2-pt jump shot from 18 ft,41,57
198,2,0:28.0,,Offensive rebound by D. DeRozan,41,57
199,2,0:28.0,,Shooting foul by C. Paul (drawn by D. DeRozan),41,57
200,2,0:28.0,,D. DeRozan misses free throw 1 of 2,41,57
201,2,0:28.0,,Offensive rebound by Team,41,57
202,2,0:28.0,,D. DeRozan makes free throw 2 of 2,41,58
203,2,0:09.0,J. Harden makes 2-pt jump shot from 8 ft,,43,58
204,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 27 ft (block by J. Harden),43,58
205,2,0:00.0,,Offensive rebound by Team,43,58
206,3,11:44.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,45,58
207,3,11:16.0,,N. Powell misses 3-pt jump shot from 23 ft,45,58
208,3,11:14.0,Defensive rebound by C. Capela,,45,58
209,3,11:07.0,J. Harden makes 2-pt layup from 1 ft,,47,58
210,3,10:51.0,,Turnover by J. Valančiūnas (lost ball; steal by C. Paul),47,58
211,3,10:45.0,T. Ariza misses 3-pt jump shot from 22 ft,,47,58
212,3,10:42.0,,Defensive rebound by N. Powell,47,58
213,3,10:31.0,,D. DeRozan misses 2-pt jump shot from 5 ft,47,58
214,3,10:29.0,Defensive rebound by C. Capela,,47,58
215,3,10:27.0,Shooting foul by S. Ibaka (drawn by J. Harden),,47,58
216,3,10:27.0,J. Harden makes free throw 1 of 2,,48,58
217,3,10:27.0,J. Harden makes free throw 2 of 2,,49,58
218,3,10:19.0,,K. Lowry makes 3-pt jump shot from 28 ft (assist by J. Valančiūnas),49,61
219,3,10:03.0,T. Ariza misses 2-pt layup from 1 ft,,49,61
220,3,9:59.0,Offensive rebound by C. Capela,,49,61
221,3,9:59.0,C. Capela makes 2-pt layup at rim,,51,61
222,3,9:47.0,,Turnover by S. Ibaka (bad pass; steal by C. Paul),51,61
223,3,9:43.0,,Offensive charge foul by C. Paul,51,61
224,3,9:43.0,Turnover by C. Paul (offensive foul),,51,61
225,3,9:43.0,Technical foul by C. Paul,,51,61
226,3,9:43.0,,D. DeRozan misses technical free throw,51,61
227,3,9:43.0,,Offensive rebound by Team,51,61
228,3,9:32.0,,Turnover by D. DeRozan (lost ball; steal by J. Harden),51,61
229,3,9:27.0,Shooting foul by J. Valančiūnas (drawn by T. Ariza),,51,61
230,3,9:27.0,T. Ariza makes free throw 1 of 2,,52,61
231,3,9:27.0,T. Ariza makes free throw 2 of 2,,53,61
232,3,9:09.0,,K. Lowry misses 2-pt layup from 2 ft,53,61
233,3,9:06.0,,Offensive rebound by J. Valančiūnas,53,61
234,3,9:04.0,,D. DeRozan misses 3-pt jump shot from 26 ft,53,61
235,3,9:02.0,Defensive rebound by P. Tucker,,53,61
236,3,8:53.0,Personal foul by N. Powell (drawn by J. Harden),,53,61
237,3,8:45.0,J. Harden misses 3-pt jump shot from 23 ft,,53,61
238,3,8:42.0,,Defensive rebound by D. DeRozan,53,61
239,3,8:34.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by D. DeRozan),53,64
240,3,8:19.0,C. Paul makes 2-pt jump shot from 13 ft,,55,64
241,3,7:59.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,55,64
242,3,7:56.0,,Offensive rebound by S. Ibaka,55,64
243,3,7:55.0,,S. Ibaka misses 2-pt hook shot from 1 ft,55,64
244,3,7:55.0,,Offensive rebound by S. Ibaka,55,64
245,3,7:55.0,,Personal foul by C. Paul (drawn by S. Ibaka),55,64
246,3,7:44.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by K. Lowry),55,66
247,3,7:29.0,C. Paul misses 3-pt jump shot from 23 ft,,55,66
248,3,7:26.0,,Defensive rebound by K. Lowry,55,66
249,3,7:21.0,,K. Lowry makes 2-pt layup from 2 ft,55,68
250,3,6:56.0,Turnover by Team (shot clock),,55,68
251,3,6:56.0,,Toronto full timeout,55,68
252,3,6:56.0,L. Mbah a Moute enters the game for C. Paul,,55,68
253,3,6:56.0,E. Gordon enters the game for C. Capela,,55,68
254,3,6:32.0,,S. Ibaka misses 3-pt jump shot from 26 ft,55,68
255,3,6:27.0,Defensive rebound by L. Mbah a Moute,,55,68
256,3,6:21.0,J. Harden makes 2-pt dunk from 1 ft (assist by L. Mbah a Moute),,57,68
257,3,6:03.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),57,71
258,3,5:38.0,J. Harden makes 2-pt layup from 1 ft,,59,71
259,3,5:38.0,,Violation by J. Valančiūnas (def goaltending),59,71
260,3,5:31.0,,S. Ibaka makes 2-pt jump shot from 11 ft (assist by K. Lowry),59,73
261,3,5:06.0,E. Gordon misses 2-pt jump shot from 11 ft,,59,73
262,3,5:03.0,,Defensive rebound by S. Ibaka,59,73
263,3,4:47.0,,Shooting foul by P. Tucker (drawn by K. Lowry),59,73
264,3,4:47.0,,K. Lowry makes free throw 1 of 2,59,74
265,3,4:47.0,,K. Lowry misses free throw 2 of 2,59,74
266,3,4:44.0,,Offensive rebound by J. Valančiūnas,59,74
267,3,4:42.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft,59,76
268,3,4:22.0,Turnover by L. Mbah a Moute (out of bounds lost ball),,59,76
269,3,4:10.0,,S. Ibaka misses 3-pt jump shot from 25 ft,59,76
270,3,4:08.0,,Offensive rebound by J. Valančiūnas,59,76
271,3,4:04.0,,D. DeRozan misses 3-pt jump shot from 22 ft,59,76
272,3,4:01.0,Defensive rebound by P. Tucker,,59,76
273,3,3:58.0,T. Ariza makes 2-pt layup at rim (assist by P. Tucker),,61,76
274,3,3:32.0,,N. Powell misses 3-pt jump shot from 23 ft,61,76
275,3,3:30.0,Defensive rebound by T. Ariza,,61,76
276,3,3:25.0,J. Harden makes 3-pt jump shot from 28 ft,,64,76
277,3,3:01.0,,K. Lowry misses 3-pt jump shot from 27 ft,64,76
278,3,2:59.0,Defensive rebound by T. Ariza,,64,76
279,3,2:52.0,J. Harden makes 3-pt jump shot from 26 ft,,67,76
280,3,2:48.0,,Toronto full timeout,67,76
281,3,2:48.0,,J. Poeltl enters the game for K. Lowry,67,76
282,3,2:48.0,,F. VanVleet enters the game for S. Ibaka,67,76
283,3,2:48.0,,P. Siakam enters the game for J. Valančiūnas,67,76
284,3,2:48.0,,C. Miles enters the game for N. Powell,67,76
285,3,2:48.0,J. Johnson enters the game for T. Ariza,,67,76
286,3,2:36.0,,D. DeRozan makes 2-pt layup from 1 ft,67,78
287,3,2:16.0,Turnover by J. Harden (bad pass; steal by F. VanVleet),,67,78
288,3,2:09.0,,C. Miles misses 3-pt jump shot from 24 ft,67,78
289,3,2:07.0,Defensive rebound by Team,,67,78
290,3,2:07.0,C. Paul enters the game for J. Harden,,67,78
291,3,1:55.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,70,78
292,3,1:43.0,Offensive charge foul by D. DeRozan (drawn by P. Tucker),,70,78
293,3,1:43.0,,Turnover by D. DeRozan (offensive foul),70,78
294,3,1:28.0,E. Gordon makes 2-pt layup from 2 ft,,72,78
295,3,1:28.0,Shooting foul by J. Poeltl (drawn by E. Gordon),,72,78
296,3,1:28.0,E. Gordon makes free throw 1 of 1,,73,78
297,3,1:16.0,,F. VanVleet misses 2-pt layup from 2 ft,73,78
298,3,1:14.0,Defensive rebound by P. Tucker,,73,78
299,3,1:09.0,J. Johnson misses 3-pt jump shot from 25 ft,,73,78
300,3,1:06.0,,Defensive rebound by D. DeRozan,73,78
301,3,1:00.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by P. Siakam),73,81
302,3,0:51.0,Personal foul by F. VanVleet (drawn by C. Paul),,73,81
303,3,0:51.0,C. Paul makes free throw 1 of 2,,74,81
304,3,0:51.0,C. Paul makes free throw 2 of 2,,75,81
305,3,0:27.0,,P. Siakam misses 2-pt hook shot from 6 ft,75,81
306,3,0:25.0,,Offensive rebound by J. Poeltl,75,81
307,3,0:25.0,,J. Poeltl makes 2-pt layup from 1 ft,75,83
308,3,0:03.0,P. Tucker misses 3-pt jump shot from 25 ft,,75,83
309,3,0:03.0,,Defensive rebound by J. Poeltl,75,83
310,4,11:46.0,,Turnover by F. VanVleet (lost ball; steal by C. Paul),75,83
311,4,11:42.0,T. Ariza makes 2-pt layup from 1 ft,,77,83
312,4,11:42.0,Shooting foul by M. Miller (drawn by T. Ariza),,77,83
313,4,11:42.0,T. Ariza misses free throw 1 of 1,,77,83
314,4,11:40.0,,Defensive rebound by P. Siakam,77,83
315,4,11:21.0,,J. Poeltl misses 2-pt hook shot from 5 ft,77,83
316,4,11:19.0,Defensive rebound by C. Paul,,77,83
317,4,11:11.0,C. Paul makes 2-pt jump shot from 10 ft,,79,83
318,4,10:59.0,,C. Miles misses 3-pt jump shot from 27 ft,79,83
319,4,10:57.0,Defensive rebound by T. Ariza,,79,83
320,4,10:49.0,Turnover by E. Gordon (bad pass),,79,83
321,4,10:35.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by F. VanVleet),79,86
322,4,10:31.0,Personal foul by F. VanVleet (drawn by C. Paul),,79,86
323,4,10:20.0,Turnover by C. Paul (bad pass; steal by J. Poeltl),,79,86
324,4,10:16.0,,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),79,88
325,4,10:15.0,Houston full timeout,,79,88
326,4,10:05.0,T. Ariza misses 3-pt jump shot from 23 ft,,79,88
327,4,10:03.0,,Defensive rebound by J. Poeltl,79,88
328,4,9:54.0,,F. VanVleet misses 2-pt layup from 1 ft,79,88
329,4,9:53.0,Defensive rebound by C. Paul,,79,88
330,4,9:36.0,C. Paul misses 2-pt layup from 1 ft,,79,88
331,4,9:36.0,,Defensive rebound by Team,79,88
332,4,9:20.0,,F. VanVleet makes 2-pt layup at rim,79,90
333,4,9:07.0,L. Mbah a Moute makes 3-pt jump shot from 26 ft (assist by J. Johnson),,82,90
334,4,8:40.0,,P. Siakam misses 2-pt hook shot from 12 ft,82,90
335,4,8:39.0,,Offensive rebound by Team,82,90
336,4,8:39.0,,Turnover by Team (shot clock),82,90
337,4,8:29.0,C. Paul makes 2-pt jump shot from 6 ft,,84,90
338,4,8:16.0,,F. VanVleet makes 3-pt jump shot from 25 ft,84,93
339,4,8:03.0,Turnover by J. Johnson (lost ball; steal by C. Miles),,84,93
340,4,7:52.0,,F. VanVleet misses 2-pt layup from 2 ft (block by L. Mbah a Moute),84,93
341,4,7:48.0,Defensive rebound by L. Mbah a Moute,,84,93
342,4,7:46.0,C. Paul misses 3-pt jump shot from 26 ft,,84,93
343,4,7:46.0,,Defensive rebound by Team,84,93
344,4,7:45.0,,K. Lowry enters the game for M. Miller,84,93
345,4,7:30.0,,F. VanVleet misses 3-pt jump shot from 25 ft,84,93
346,4,7:27.0,,Offensive rebound by C. Miles,84,93
347,4,7:24.0,,Turnover by K. Lowry (bad pass),84,93
348,4,7:24.0,,N. Powell enters the game for P. Siakam,84,93
349,4,7:24.0,J. Harden enters the game for C. Paul,,84,93
350,4,7:24.0,P. Tucker enters the game for J. Johnson,,84,93
351,4,7:15.0,J. Harden makes 2-pt layup at rim,,86,93
352,4,6:50.0,,F. VanVleet misses 3-pt jump shot from 23 ft,86,93
353,4,6:46.0,Defensive rebound by T. Ariza,,86,93
354,4,6:40.0,J. Harden makes 2-pt layup from 1 ft,,88,93
355,4,6:26.0,,F. VanVleet makes 2-pt layup from 1 ft,88,95
356,4,6:11.0,E. Gordon makes 3-pt jump shot from 29 ft (assist by P. Tucker),,91,95
357,4,6:09.0,,Toronto full timeout,91,95
358,4,6:09.0,,J. Valančiūnas enters the game for C. Miles,91,95
359,4,6:09.0,,D. DeRozan enters the game for J. Poeltl,91,95
360,4,6:09.0,C. Capela enters the game for L. Mbah a Moute,,91,95
361,4,6:01.0,,D. DeRozan makes 2-pt layup from 1 ft,91,97
362,4,5:40.0,E. Gordon misses 2-pt layup from 2 ft (block by F. VanVleet),,91,97
363,4,5:40.0,Offensive rebound by Team,,91,97
364,4,5:35.0,J. Harden misses 3-pt jump shot from 23 ft,,91,97
365,4,5:33.0,,Defensive rebound by K. Lowry,91,97
366,4,5:29.0,,K. Lowry makes 3-pt jump shot from 26 ft,91,100
367,4,5:10.0,E. Gordon makes 2-pt jump shot from 7 ft,,93,100
368,4,4:53.0,,J. Valančiūnas makes 2-pt hook shot at rim (assist by K. Lowry),93,102
369,4,4:38.0,J. Harden makes 3-pt jump shot from 26 ft,,96,102
370,4,4:14.0,,F. VanVleet misses 2-pt layup from 3 ft,96,102
371,4,4:12.0,Defensive rebound by P. Tucker,,96,102
372,4,4:05.0,E. Gordon misses 2-pt jump shot from 6 ft,,96,102
373,4,4:04.0,Offensive rebound by Team,,96,102
374,4,4:04.0,,Loose ball foul by K. Lowry (drawn by C. Capela),96,102
375,4,4:04.0,C. Paul enters the game for E. Gordon,,96,102
376,4,3:57.0,Turnover by J. Harden (bad pass),,96,102
377,4,3:41.0,,D. DeRozan misses 2-pt jump shot from 14 ft,96,102
378,4,3:38.0,Defensive rebound by C. Capela,,96,102
379,4,3:26.0,Shooting foul by J. Valančiūnas (drawn by C. Capela),,96,102
380,4,3:26.0,Houston full timeout,,96,102
381,4,3:26.0,C. Capela misses free throw 1 of 2,,96,102
382,4,3:26.0,Offensive rebound by Team,,96,102
383,4,3:26.0,C. Capela makes free throw 2 of 2,,97,102
