,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
27,1,8:37.0,,Offensive rebound by A. Davis,11,6
28,1,8:32.0,,A. Davis makes 2-pt hook shot from 10 ft,11,8
29,1,8:15.0,J. Teague makes 2-pt layup from 2 ft,,13,8
30,1,7:58.0,,A. Davis misses 2-pt jump shot from 12 ft,13,8
31,1,7:58.0,Defensive rebound by K. Towns,,13,8
32,1,7:50.0,Turnover by J. Teague (bad pass; steal by E. Moore),,13,8
33,1,7:33.0,,Shooting foul by T. Gibson (drawn by D. Cousins),13,8
34,1,7:33.0,,D. Cousins makes free throw 1 of 2,13,9
35,1,7:33.0,,D. Cousins makes free throw 2 of 2,13,10
36,1,7:24.0,A. Wiggins misses 3-pt jump shot from 29 ft,,13,10
37,1,7:20.0,,Defensive rebound by D. Cousins,13,10
38,1,7:12.0,,Turnover by D. Cousins (bad pass),13,10
39,1,7:03.0,Turnover by J. Teague (bad pass; steal by E. Moore),,13,10
40,1,6:56.0,,D. Cunningham misses 3-pt jump shot from 23 ft,13,10
41,1,6:52.0,Defensive rebound by K. Towns,,13,10
42,1,6:50.0,Personal foul by E. Moore (drawn by A. Wiggins),,13,10
43,1,6:50.0,,New Orleans full timeout,13,10
44,1,6:39.0,J. Butler makes 2-pt jump shot from 12 ft,,15,10
45,1,6:14.0,,D. Cunningham misses 3-pt jump shot from 26 ft,15,10
46,1,6:14.0,Defensive rebound by T. Gibson,,15,10
47,1,5:50.0,K. Towns misses 2-pt layup from 2 ft,,15,10
48,1,5:50.0,Offensive rebound by Team,,15,10
49,1,5:47.0,Turnover by A. Wiggins (bad pass; steal by A. Davis),,15,10
50,1,5:41.0,,Turnover by E. Moore (lost ball; steal by J. Butler),15,10
51,1,5:36.0,T. Gibson makes 3-pt jump shot from 22 ft (assist by J. Teague),,18,10
52,1,5:25.0,,J. Holiday makes 2-pt layup at rim,18,12
53,1,5:09.0,,Offensive charge foul by K. Towns (drawn by D. Cousins),18,12
54,1,5:09.0,Turnover by K. Towns (offensive foul),,18,12
55,1,5:09.0,,C. Diallo enters the game for D. Cousins,18,12
56,1,5:09.0,,J. Nelson enters the game for E. Moore,18,12
57,1,5:09.0,G. Dieng enters the game for K. Towns,,18,12
58,1,4:56.0,,D. Cunningham misses 2-pt jump shot from 11 ft,18,12
59,1,4:56.0,Defensive rebound by A. Wiggins,,18,12
60,1,4:41.0,J. Teague makes 2-pt layup from 2 ft,,20,12
61,1,4:34.0,,Shooting foul by T. Gibson (drawn by A. Davis),20,12
62,1,4:34.0,,A. Davis makes free throw 1 of 2,20,13
63,1,4:34.0,,A. Davis makes free throw 2 of 2,20,14
64,1,4:13.0,G. Dieng misses 3-pt jump shot from 24 ft,,20,14
65,1,4:13.0,,Defensive rebound by A. Davis,20,14
66,1,4:07.0,,Turnover by D. Cunningham (out of bounds lost ball),20,14
67,1,3:53.0,Turnover by J. Butler (lost ball; steal by A. Davis),,20,14
68,1,3:48.0,,J. Holiday makes 2-pt layup at rim (assist by A. Davis),20,16
69,1,3:43.0,A. Wiggins makes 2-pt layup from 2 ft,,22,16
70,1,3:43.0,Shooting foul by A. Davis (drawn by A. Wiggins),,22,16
71,1,3:43.0,N. Bjelica enters the game for T. Gibson,,22,16
72,1,3:43.0,A. Wiggins misses free throw 1 of 1,,22,16
73,1,3:37.0,Offensive rebound by G. Dieng,,22,16
74,1,3:37.0,Turnover by J. Butler (traveling),,22,16
75,1,3:18.0,,A. Davis makes 2-pt layup from 1 ft,22,18
76,1,3:07.0,J. Teague misses 3-pt jump shot from 26 ft,,22,18
77,1,3:07.0,,Defensive rebound by C. Diallo,22,18
78,1,2:52.0,,C. Diallo makes 2-pt dunk from 1 ft (assist by J. Holiday),22,20
79,1,2:43.0,A. Wiggins misses 3-pt jump shot from 25 ft,,22,20
80,1,2:43.0,,Defensive rebound by C. Diallo,22,20
81,1,2:43.0,Loose ball foul by G. Dieng (drawn by C. Diallo),,22,20
82,1,2:43.0,Minnesota full timeout,,22,20
83,1,2:43.0,,T. Allen enters the game for A. Davis,22,20
84,1,2:43.0,,D. Cousins enters the game for D. Cunningham,22,20
85,1,2:43.0,J. Crawford enters the game for J. Butler,,22,20
86,1,2:35.0,,D. Cousins misses 2-pt jump shot from 20 ft,22,20
87,1,2:30.0,Defensive rebound by J. Crawford,,22,20
88,1,2:22.0,N. Bjelica misses 3-pt jump shot from 25 ft,,22,20
89,1,2:17.0,,Defensive rebound by J. Holiday,22,20
90,1,2:14.0,,T. Allen misses 2-pt jump shot from 6 ft,22,20
91,1,2:09.0,Defensive rebound by G. Dieng,,22,20
92,1,2:09.0,Turnover by A. Wiggins (bad pass),,22,20
93,1,1:56.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Holiday),22,23
94,1,1:39.0,Shooting foul by J. Nelson (drawn by G. Dieng),,22,23
95,1,1:39.0,G. Dieng misses free throw 1 of 2,,22,23
96,1,1:39.0,Offensive rebound by Team,,22,23
97,1,1:39.0,,I. Clark enters the game for J. Holiday,22,23
98,1,1:39.0,T. Jones enters the game for J. Teague,,22,23
99,1,1:39.0,G. Dieng makes free throw 2 of 2,,23,23
100,1,1:22.0,,D. Cousins makes 2-pt layup from 2 ft (assist by I. Clark),23,25
101,1,1:08.0,G. Dieng misses 3-pt jump shot from 22 ft,,23,25
102,1,1:02.0,Offensive rebound by A. Wiggins,,23,25
103,1,1:01.0,A. Wiggins misses 3-pt jump shot from 25 ft,,23,25
104,1,0:57.0,,Defensive rebound by J. Nelson,23,25
105,1,0:44.0,Offensive charge foul by D. Cousins (drawn by G. Dieng),,23,25
106,1,0:44.0,,Turnover by D. Cousins (offensive foul),23,25
107,1,0:32.0,G. Dieng makes 2-pt jump shot from 16 ft (assist by T. Jones),,25,25
108,1,0:24.0,,D. Cousins makes 3-pt jump shot from 27 ft (assist by J. Nelson),25,28
109,1,0:04.0,N. Bjelica makes 3-pt jump shot from 22 ft (assist by T. Jones),,28,28
110,1,0:00.0,,Turnover by D. Cousins (bad pass; steal by J. Crawford),28,28
111,1,0:00.0,J. Crawford makes 3-pt jump shot from 38 ft,,31,28
112,2,11:47.0,,Personal foul by N. Bjelica (drawn by A. Davis),31,28
113,2,11:40.0,,D. Cousins makes 2-pt layup from 3 ft,31,30
114,2,11:21.0,Turnover by J. Crawford (bad pass; steal by D. Cousins),,31,30
115,2,11:13.0,,I. Clark misses 3-pt jump shot from 22 ft,31,30
116,2,11:09.0,Defensive rebound by N. Bjelica,,31,30
117,2,11:02.0,N. Bjelica makes 2-pt layup from 2 ft (assist by G. Dieng),,33,30
118,2,10:44.0,,I. Clark misses 2-pt layup at rim (block by S. Muhammad),33,30
119,2,10:40.0,,Offensive rebound by I. Clark,33,30
120,2,10:37.0,,A. Davis makes 2-pt dunk from 1 ft (assist by I. Clark),33,32
121,2,10:29.0,Turnover by N. Bjelica (traveling),,33,32
122,2,10:18.0,,T. Allen makes 2-pt jump shot from 21 ft (assist by J. Nelson),33,34
123,2,10:03.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by T. Jones),,36,34
124,2,9:51.0,,D. Cousins misses 3-pt jump shot from 26 ft,36,34
125,2,9:43.0,Defensive rebound by N. Bjelica,,36,34
126,2,9:42.0,Offensive foul by T. Jones (drawn by A. Davis),,36,34
127,2,9:42.0,Turnover by T. Jones (offensive foul),,36,34
128,2,9:28.0,,Turnover by D. Cousins (bad pass; steal by N. Bjelica),36,34
129,2,9:17.0,N. Bjelica makes 2-pt jump shot from 20 ft (assist by T. Jones),,38,34
130,2,9:09.0,,Shooting foul by N. Bjelica (drawn by A. Davis),38,34
131,2,9:09.0,,A. Davis makes free throw 1 of 2,38,35
132,2,9:09.0,,E. Moore enters the game for T. Allen,38,35
133,2,9:09.0,,A. Davis makes free throw 2 of 2,38,36
134,2,8:58.0,K. Towns enters the game for G. Dieng,,38,36
135,2,8:58.0,Personal foul by I. Clark (drawn by J. Crawford),,38,36
136,2,8:58.0,J. Crawford makes free throw 1 of 1,,39,36
137,2,8:49.0,Turnover by K. Towns (lost ball; steal by D. Cousins),,39,36
138,2,8:49.0,Loose ball foul by K. Towns (drawn by D. Cousins),,39,36
139,2,8:49.0,G. Dieng enters the game for N. Bjelica,,39,36
140,2,8:49.0,T. Gibson enters the game for K. Towns,,39,36
141,2,8:38.0,,A. Davis misses 2-pt layup at rim,39,36
142,2,8:29.0,Defensive rebound by G. Dieng,,39,36
143,2,8:25.0,S. Muhammad makes 2-pt layup from 3 ft,,41,36
144,2,8:05.0,,J. Nelson misses 2-pt jump shot from 22 ft,41,36
145,2,8:02.0,Defensive rebound by G. Dieng,,41,36
146,2,8:00.0,Turnover by T. Jones (bad pass; steal by D. Cousins),,41,36
147,2,7:53.0,,I. Clark makes 2-pt layup from 1 ft (assist by D. Cousins),41,38
148,2,7:39.0,J. Crawford makes 2-pt jump shot from 21 ft,,43,38
149,2,7:24.0,,A. Davis misses 2-pt hook shot from 6 ft,43,38
150,2,7:19.0,Defensive rebound by G. Dieng,,43,38
151,2,7:14.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Gibson),,45,38
152,2,6:57.0,,I. Clark misses 3-pt jump shot from 25 ft,45,38
153,2,6:53.0,Defensive rebound by S. Muhammad,,45,38
154,2,6:48.0,Shooting foul by J. Nelson (drawn by T. Jones),,45,38
155,2,6:48.0,,New Orleans full timeout,45,38
156,2,6:48.0,,D. Cunningham enters the game for D. Cousins,45,38
157,2,6:48.0,,J. Holiday enters the game for J. Nelson,45,38
158,2,6:48.0,A. Wiggins enters the game for J. Crawford,,45,38
159,2,6:48.0,J. Butler enters the game for S. Muhammad,,45,38
160,2,6:48.0,T. Jones makes free throw 1 of 2,,46,38
161,2,6:48.0,T. Jones makes free throw 2 of 2,,47,38
162,2,6:37.0,,A. Davis makes 2-pt jump shot from 6 ft (assist by I. Clark),47,40
163,2,6:09.0,J. Butler makes 2-pt jump shot from 20 ft,,49,40
164,2,5:59.0,,Turnover by E. Moore (lost ball; steal by J. Butler),49,40
165,2,5:59.0,Personal foul by E. Moore (drawn by J. Butler),,49,40
166,2,5:59.0,J. Teague enters the game for T. Jones,,49,40
167,2,5:46.0,A. Wiggins misses 2-pt hook shot from 9 ft,,49,40
168,2,5:42.0,,Defensive rebound by A. Davis,49,40
169,2,5:38.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by A. Davis),49,43
170,2,5:30.0,J. Teague misses 3-pt jump shot from 24 ft,,49,43
171,2,5:30.0,Offensive rebound by G. Dieng,,49,43
172,2,5:19.0,T. Gibson misses 2-pt jump shot from 14 ft,,49,43
173,2,5:19.0,Offensive rebound by A. Wiggins,,49,43
174,2,5:12.0,G. Dieng makes 2-pt layup from 2 ft (assist by J. Teague),,51,43
175,2,5:05.0,,A. Davis misses 2-pt jump shot from 21 ft,51,43
176,2,4:58.0,Defensive rebound by T. Gibson,,51,43
177,2,4:51.0,Personal foul by I. Clark (drawn by J. Teague),,51,43
178,2,4:51.0,,D. Cousins enters the game for I. Clark,51,43
179,2,4:40.0,J. Butler misses 2-pt jump shot from 18 ft,,51,43
180,2,4:38.0,,Defensive rebound by Team,51,43
181,2,4:31.0,,Turnover by J. Holiday (palming),51,43
182,2,4:14.0,Shooting foul by J. Holiday (drawn by J. Butler),,51,43
183,2,4:14.0,J. Butler misses free throw 1 of 2,,51,43
184,2,4:14.0,Offensive rebound by Team,,51,43
185,2,4:14.0,J. Butler makes free throw 2 of 2,,52,43
186,2,4:06.0,,Turnover by D. Cousins (bad pass),52,43
187,2,3:41.0,A. Wiggins makes 2-pt layup from 2 ft,,54,43
188,2,3:31.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),54,46
189,2,3:12.0,J. Butler misses 2-pt jump shot from 17 ft,,54,46
190,2,3:07.0,,Defensive rebound by D. Cousins,54,46
191,2,2:52.0,,J. Holiday makes 2-pt layup from 2 ft (assist by A. Davis),54,48
192,2,2:31.0,A. Wiggins makes 2-pt jump shot from 11 ft (assist by J. Teague),,56,48
193,2,2:19.0,,E. Moore misses 2-pt jump shot from 10 ft,56,48
194,2,2:17.0,Defensive rebound by T. Gibson,,56,48
195,2,2:13.0,G. Dieng makes 2-pt jump shot from 13 ft (assist by J. Teague),,58,48
196,2,1:59.0,,Turnover by A. Davis (lost ball; steal by G. Dieng),58,48
197,2,1:54.0,J. Butler makes 2-pt dunk from 1 ft (assist by G. Dieng),,60,48
198,2,1:50.0,,New Orleans full timeout,60,48
199,2,1:40.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. Cousins),60,51
200,2,1:20.0,Turnover by A. Wiggins (traveling),,60,51
201,2,1:03.0,,E. Moore misses 3-pt jump shot from 24 ft,60,51
202,2,0:59.0,Defensive rebound by J. Butler,,60,51
203,2,0:54.0,Personal foul by E. Moore (drawn by J. Butler),,60,51
204,2,0:54.0,J. Butler misses free throw 1 of 2,,60,51
205,2,0:54.0,Offensive rebound by Team,,60,51
206,2,0:54.0,,T. Allen enters the game for E. Moore,60,51
207,2,0:54.0,J. Butler makes free throw 2 of 2,,61,51
208,2,0:47.0,,A. Davis misses 3-pt jump shot from 24 ft,61,51
209,2,0:43.0,,Offensive rebound by T. Allen,61,51
210,2,0:39.0,Offensive charge foul by T. Allen (drawn by G. Dieng),,61,51
211,2,0:39.0,,Turnover by T. Allen (offensive foul),61,51
212,2,0:33.0,Shooting foul by D. Cunningham (drawn by G. Dieng),,61,51
213,2,0:33.0,G. Dieng makes free throw 1 of 2,,62,51
214,2,0:33.0,G. Dieng makes free throw 2 of 2,,63,51
215,2,0:20.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by A. Davis),63,54
216,2,0:01.0,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Teague),,65,54
217,2,0:00.0,,D. Cousins misses 3-pt jump shot from 50 ft,65,54
218,2,0:00.0,,Offensive rebound by Team,65,54
219,3,11:41.0,,D. Cousins misses 2-pt jump shot from 21 ft,65,54
220,3,11:40.0,,Offensive rebound by A. Davis,65,54
221,3,11:40.0,Loose ball foul by J. Teague (drawn by A. Davis),,65,54
222,3,11:34.0,,D. Cunningham misses 3-pt jump shot from 24 ft,65,54
223,3,11:29.0,Defensive rebound by J. Teague,,65,54
224,3,11:18.0,A. Wiggins misses 2-pt jump shot from 16 ft,,65,54
225,3,11:13.0,,Defensive rebound by J. Holiday,65,54
226,3,11:04.0,,A. Davis misses 2-pt layup from 8 ft,65,54
227,3,11:00.0,Defensive rebound by K. Towns,,65,54
228,3,10:50.0,Turnover by T. Gibson (bad pass; steal by E. Moore),,65,54
229,3,10:42.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by A. Davis),65,57
230,3,10:21.0,J. Butler misses 3-pt jump shot from 23 ft,,65,57
231,3,10:20.0,Offensive rebound by Team,,65,57
232,3,10:09.0,A. Wiggins makes 2-pt layup from 3 ft,,67,57
233,3,9:53.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),67,59
234,3,9:44.0,A. Wiggins misses 3-pt jump shot from 25 ft,,67,59
235,3,9:39.0,,Defensive rebound by A. Davis,67,59
236,3,9:29.0,,A. Davis misses 3-pt jump shot from 25 ft,67,59
237,3,9:24.0,Defensive rebound by J. Teague,,67,59
238,3,9:22.0,K. Towns misses 2-pt dunk from 1 ft (block by D. Cousins),,67,59
239,3,9:11.0,,Defensive rebound by A. Davis,67,59
240,3,9:08.0,,D. Cunningham misses 3-pt jump shot from 26 ft,67,59
241,3,9:07.0,Defensive rebound by T. Gibson,,67,59
242,3,9:05.0,Turnover by K. Towns (turnover),,67,59
243,3,8:44.0,,J. Holiday makes 2-pt layup from 1 ft,67,61
244,3,8:36.0,T. Gibson misses 2-pt jump shot from 5 ft,,67,61
245,3,8:33.0,,Defensive rebound by J. Holiday,67,61
246,3,8:29.0,,J. Holiday misses 3-pt jump shot from 26 ft,67,61
247,3,8:26.0,,Offensive rebound by E. Moore,67,61
248,3,8:26.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),67,63
249,3,8:26.0,,Shooting foul by K. Towns (drawn by A. Davis),67,63
250,3,8:26.0,G. Dieng enters the game for K. Towns,,67,63
251,3,8:26.0,,A. Davis makes free throw 1 of 1,67,64
252,3,8:00.0,J. Butler makes 2-pt jump shot from 8 ft,,69,64
253,3,7:56.0,,Personal foul by G. Dieng (drawn by A. Davis),69,64
254,3,7:47.0,,D. Cousins makes 3-pt jump shot from 26 ft,69,67
255,3,7:29.0,A. Wiggins misses 2-pt jump shot from 23 ft,,69,67
256,3,7:25.0,,Defensive rebound by E. Moore,69,67
257,3,7:21.0,,J. Holiday makes 2-pt layup from 1 ft (assist by E. Moore),69,69
258,3,7:01.0,Personal foul by J. Holiday (drawn by J. Teague),,69,69
259,3,6:56.0,J. Butler misses 2-pt layup from 1 ft (block by D. Cousins),,69,69
260,3,6:56.0,Offensive rebound by Team,,69,69
261,3,6:56.0,,New Orleans full timeout,69,69
262,3,6:55.0,Personal foul by J. Holiday (drawn by J. Butler),,69,69
263,3,6:41.0,J. Butler misses 2-pt jump shot from 18 ft,,69,69
264,3,6:36.0,,Defensive rebound by A. Davis,69,69
265,3,6:33.0,,J. Holiday misses 3-pt jump shot from 26 ft,69,69
266,3,6:29.0,Defensive rebound by T. Gibson,,69,69
267,3,6:21.0,G. Dieng makes 3-pt jump shot from 23 ft (assist by J. Teague),,72,69
268,3,5:56.0,,J. Holiday misses 3-pt jump shot from 23 ft,72,69
269,3,5:53.0,Defensive rebound by A. Wiggins,,72,69
270,3,5:40.0,A. Wiggins misses 3-pt jump shot from 25 ft,,72,69
271,3,5:36.0,,Defensive rebound by D. Cousins,72,69
272,3,5:22.0,,E. Moore misses 2-pt jump shot from 8 ft,72,69
273,3,5:19.0,Defensive rebound by T. Gibson,,72,69
274,3,5:12.0,Turnover by J. Teague (bad pass; steal by E. Moore),,72,69
275,3,5:12.0,,Personal foul by G. Dieng (drawn by D. Cousins),72,69
276,3,4:57.0,,D. Cousins makes 2-pt jump shot from 20 ft,72,71
277,3,4:31.0,G. Dieng misses 3-pt jump shot from 22 ft,,72,71
278,3,4:27.0,,Defensive rebound by J. Holiday,72,71
279,3,4:15.0,,Turnover by A. Davis (lost ball; steal by T. Gibson),72,71
280,3,4:08.0,A. Wiggins misses 2-pt jump shot from 9 ft (block by D. Cousins),,72,71
281,3,4:00.0,Offensive rebound by A. Wiggins,,72,71
282,3,3:59.0,A. Wiggins makes 2-pt jump shot from 6 ft,,74,71
283,3,3:56.0,,A. Davis makes 2-pt layup from 1 ft (assist by E. Moore),74,73
284,3,3:32.0,J. Butler makes 2-pt layup from 2 ft,,76,73
285,3,3:15.0,,D. Cousins misses 3-pt jump shot from 29 ft,76,73
286,3,3:11.0,Defensive rebound by T. Gibson,,76,73
287,3,3:00.0,G. Dieng misses 2-pt jump shot from 17 ft,,76,73
288,3,2:56.0,,Defensive rebound by D. Cousins,76,73
289,3,2:53.0,,New Orleans full timeout,76,73
290,3,2:53.0,,C. Diallo enters the game for D. Cousins,76,73
291,3,2:53.0,,J. Nelson enters the game for E. Moore,76,73
292,3,2:53.0,J. Crawford enters the game for J. Butler,,76,73
293,3,2:40.0,,J. Holiday makes 2-pt layup from 1 ft (assist by J. Nelson),76,75
294,3,2:31.0,Shooting foul by J. Nelson (drawn by J. Teague),,76,75
295,3,2:31.0,J. Teague misses free throw 1 of 2,,76,75
296,3,2:31.0,Offensive rebound by Team,,76,75
297,3,2:31.0,J. Teague makes free throw 2 of 2,,77,75
298,3,2:20.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),77,77
299,3,2:02.0,A. Wiggins misses 2-pt layup from 2 ft,,77,77
300,3,1:56.0,Offensive rebound by G. Dieng,,77,77
301,3,1:56.0,T. Gibson misses 2-pt jump shot from 21 ft,,77,77
302,3,1:56.0,,Defensive rebound by C. Diallo,77,77
303,3,1:56.0,Violation by G. Dieng (kicked ball),,77,77
304,3,1:56.0,N. Bjelica enters the game for T. Gibson,,77,77
305,3,1:45.0,,A. Davis misses 3-pt jump shot from 23 ft,77,77
306,3,1:41.0,Defensive rebound by A. Wiggins,,77,77
307,3,1:27.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by J. Crawford),,79,77
308,3,1:13.0,,J. Holiday misses 2-pt layup from 4 ft,79,77
309,3,1:05.0,,Offensive rebound by A. Davis,79,77
310,3,1:05.0,,A. Davis misses 2-pt layup at rim,79,77
311,3,1:05.0,,Turnover by C. Diallo (lost ball; steal by J. Crawford),79,77
312,3,1:03.0,,Offensive rebound by C. Diallo,79,77
313,3,1:02.0,A. Wiggins makes 2-pt dunk at rim (assist by J. Teague),,81,77
314,3,0:59.0,,T. Allen enters the game for C. Diallo,81,77
315,3,0:59.0,,D. Miller enters the game for D. Cunningham,81,77
316,3,0:54.0,,J. Holiday misses 3-pt jump shot from 24 ft,81,77
317,3,0:54.0,Defensive rebound by G. Dieng,,81,77
318,3,0:36.0,Shooting foul by T. Allen (drawn by A. Wiggins),,81,77
319,3,0:36.0,A. Wiggins misses free throw 1 of 2,,81,77
320,3,0:36.0,Offensive rebound by Team,,81,77
321,3,0:36.0,,I. Clark enters the game for J. Holiday,81,77
322,3,0:36.0,T. Jones enters the game for J. Teague,,81,77
323,3,0:36.0,A. Wiggins misses free throw 2 of 2,,81,77
324,3,0:34.0,,Defensive rebound by T. Allen,81,77
325,3,0:16.0,,I. Clark misses 2-pt jump shot from 22 ft,81,77
326,3,0:12.0,Defensive rebound by T. Jones,,81,77
327,3,0:03.0,Shooting foul by I. Clark (drawn by J. Crawford),,81,77
328,3,0:03.0,J. Crawford makes free throw 1 of 2,,82,77
329,3,0:03.0,J. Crawford makes free throw 2 of 2,,83,77
330,3,0:00.0,,T. Allen misses 3-pt jump shot from 39 ft,83,77
331,3,0:00.0,,Offensive rebound by Team,83,77
332,4,11:42.0,K. Towns misses 2-pt hook shot from 8 ft,,83,77
333,4,11:38.0,,Defensive rebound by T. Allen,83,77
334,4,11:29.0,,D. Cousins misses 3-pt jump shot from 25 ft,83,77
335,4,11:24.0,Defensive rebound by J. Crawford,,83,77
336,4,11:16.0,Turnover by J. Crawford (bad pass; steal by D. Cousins),,83,77
337,4,11:06.0,,Turnover by D. Cousins (turnover; steal by N. Bjelica),83,77
338,4,10:50.0,J. Crawford makes 3-pt jump shot from 26 ft,,86,77
339,4,10:32.0,,D. Miller misses 3-pt jump shot from 25 ft,86,77
340,4,10:28.0,Defensive rebound by S. Muhammad,,86,77
341,4,10:17.0,S. Muhammad misses 2-pt layup at rim,,86,77
342,4,10:11.0,Offensive rebound by S. Muhammad,,86,77
343,4,10:09.0,S. Muhammad makes 2-pt jump shot from 6 ft,,88,77
344,4,9:56.0,,D. Cousins misses 2-pt layup from 2 ft (block by K. Towns),88,77
345,4,9:53.0,Defensive rebound by N. Bjelica,,88,77
346,4,9:53.0,Personal foul by D. Cousins (drawn by K. Towns),,88,77
347,4,9:53.0,,A. Davis enters the game for I. Clark,88,77
348,4,9:53.0,,J. Holiday enters the game for D. Miller,88,77
349,4,9:48.0,J. Crawford misses 3-pt jump shot from 27 ft,,88,77
350,4,9:44.0,,Defensive rebound by J. Nelson,88,77
351,4,9:42.0,,Shooting foul by N. Bjelica (drawn by A. Davis),88,77
352,4,9:42.0,,A. Davis misses free throw 1 of 2,88,77
353,4,9:42.0,,Offensive rebound by Team,88,77
354,4,9:42.0,,A. Davis makes free throw 2 of 2,88,78
355,4,9:36.0,Turnover by K. Towns (traveling),,88,78
356,4,9:23.0,,Turnover by J. Nelson (lost ball; steal by K. Towns),88,78
357,4,9:17.0,N. Bjelica makes 2-pt layup from 2 ft (assist by T. Jones),,90,78
358,4,9:10.0,,Turnover by D. Cousins (bad pass; steal by J. Crawford),90,78
359,4,8:54.0,Turnover by N. Bjelica (lost ball; steal by A. Davis),,90,78
360,4,8:51.0,,Personal foul by N. Bjelica (drawn by J. Nelson),90,78
361,4,8:39.0,,T. Allen makes 2-pt layup from 3 ft (assist by D. Cousins),90,80
362,4,8:16.0,T. Jones makes 2-pt layup from 2 ft,,92,80
363,4,8:07.0,,J. Nelson misses 2-pt layup from 1 ft,92,80
364,4,8:07.0,,Offensive rebound by Team,92,80
365,4,8:03.0,,Shooting foul by S. Muhammad (drawn by A. Davis),92,80
366,4,8:03.0,,A. Davis makes free throw 1 of 2,92,81
367,4,8:03.0,J. Teague enters the game for T. Jones,,92,81
368,4,8:03.0,J. Butler enters the game for S. Muhammad,,92,81
369,4,8:03.0,,A. Davis makes free throw 2 of 2,92,82
370,4,7:52.0,Turnover by J. Crawford (bad pass; steal by D. Cousins),,92,82
371,4,7:46.0,,T. Allen makes 2-pt layup from 1 ft,92,84
372,4,7:24.0,J. Butler misses 2-pt jump shot from 12 ft,,92,84
373,4,7:19.0,,Defensive rebound by D. Cousins,92,84
374,4,7:16.0,,D. Cousins misses 3-pt jump shot from 28 ft,92,84
375,4,7:09.0,Defensive rebound by N. Bjelica,,92,84
376,4,6:59.0,Turnover by J. Teague (bad pass; steal by D. Cousins),,92,84
377,4,6:51.0,,Personal foul by J. Crawford (drawn by A. Davis),92,84
378,4,6:51.0,,New Orleans full timeout,92,84
379,4,6:51.0,T. Gibson enters the game for N. Bjelica,,92,84
380,4,6:51.0,A. Wiggins enters the game for J. Crawford,,92,84
381,4,6:43.0,,T. Allen makes 2-pt layup at rim (assist by D. Cousins),92,86
382,4,6:23.0,J. Teague misses 3-pt jump shot from 26 ft,,92,86
