,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
123,2,8:24.0,,Loose ball foul by L. Stephenson (drawn by B. Portis),28,40
124,2,8:10.0,J. Grant misses 2-pt layup from 9 ft,,28,40
125,2,8:08.0,,Defensive rebound by C. Joseph,28,40
126,2,7:54.0,,T. Leaf makes 3-pt jump shot from 26 ft (assist by C. Joseph),28,43
127,2,7:34.0,J. Grant misses 3-pt jump shot from 26 ft,,28,43
128,2,7:31.0,,Defensive rebound by D. Sabonis,28,43
129,2,7:17.0,,Personal foul by P. Zipser (drawn by J. Young),28,43
130,2,7:17.0,L. Markkanen enters the game for J. Grant,,28,43
131,2,7:17.0,D. Valentine enters the game for B. Portis,,28,43
132,2,7:17.0,K. Dunn enters the game for D. Nwaba,,28,43
133,2,7:17.0,R. Lopez enters the game for N. Mirotić,,28,43
134,2,7:10.0,,Shooting foul by D. Valentine (drawn by D. Sabonis),28,43
135,2,7:10.0,,D. Sabonis misses free throw 1 of 2,28,43
136,2,7:10.0,,Offensive rebound by Team,28,43
137,2,7:10.0,,T. Young enters the game for T. Leaf,28,43
138,2,7:10.0,,D. Sabonis makes free throw 2 of 2,28,44
139,2,6:47.0,K. Dunn misses 2-pt jump shot from 11 ft,,28,44
140,2,6:45.0,,Defensive rebound by L. Stephenson,28,44
141,2,6:40.0,,J. Young makes 2-pt layup at rim,28,46
142,2,6:40.0,Chicago full timeout,,28,46
143,2,6:40.0,J. Holiday enters the game for P. Zipser,,28,46
144,2,6:26.0,L. Markkanen misses 2-pt jump shot from 18 ft,,28,46
145,2,6:24.0,,Defensive rebound by C. Joseph,28,46
146,2,6:16.0,,T. Young misses 2-pt hook shot from 10 ft,28,46
147,2,6:12.0,Defensive rebound by D. Valentine,,28,46
148,2,6:04.0,Turnover by L. Markkanen (bad pass; steal by J. Young),,28,46
149,2,6:00.0,,J. Young makes 2-pt jump shot from 14 ft,28,48
150,2,5:52.0,D. Valentine makes 2-pt jump shot from 6 ft (assist by K. Dunn),,30,48
151,2,5:32.0,,T. Young misses 2-pt layup from 1 ft (block by R. Lopez),30,48
152,2,5:31.0,Defensive rebound by K. Dunn,,30,48
153,2,5:26.0,J. Holiday makes 2-pt layup from 1 ft (assist by K. Dunn),,32,48
154,2,5:26.0,Shooting foul by C. Joseph (drawn by J. Holiday),,32,48
155,2,5:26.0,,V. Oladipo enters the game for L. Stephenson,32,48
156,2,5:26.0,J. Holiday makes free throw 1 of 1,,33,48
157,2,5:14.0,,V. Oladipo makes 2-pt jump shot from 17 ft,33,50
158,2,4:57.0,J. Holiday misses 3-pt jump shot from 26 ft,,33,50
159,2,4:53.0,Offensive rebound by R. Lopez,,33,50
160,2,4:49.0,D. Valentine misses 3-pt jump shot from 23 ft,,33,50
161,2,4:47.0,Offensive rebound by L. Markkanen,,33,50
162,2,4:44.0,D. Valentine misses 2-pt layup from 1 ft,,33,50
163,2,4:40.0,,Defensive rebound by T. Young,33,50
164,2,4:24.0,,C. Joseph misses 2-pt jump shot from 19 ft (block by J. Holiday),33,50
165,2,4:21.0,,Offensive rebound by V. Oladipo,33,50
166,2,4:20.0,,D. Sabonis makes 3-pt jump shot from 27 ft (assist by V. Oladipo),33,53
167,2,3:57.0,L. Markkanen misses 3-pt jump shot from 22 ft,,33,53
168,2,3:54.0,,Defensive rebound by C. Joseph,33,53
169,2,3:46.0,,V. Oladipo misses 2-pt layup from 1 ft,33,53
170,2,3:44.0,Defensive rebound by L. Markkanen,,33,53
171,2,3:40.0,Turnover by L. Markkanen (bad pass),,33,53
172,2,3:40.0,,Indiana full timeout,33,53
173,2,3:40.0,,D. Collison enters the game for J. Young,33,53
174,2,3:40.0,,D. Wilkins enters the game for C. Joseph,33,53
175,2,3:40.0,,M. Turner enters the game for D. Sabonis,33,53
176,2,3:28.0,,V. Oladipo makes 2-pt jump shot from 16 ft,33,55
177,2,3:04.0,J. Holiday misses 3-pt jump shot from 27 ft,,33,55
178,2,3:00.0,,Defensive rebound by M. Turner,33,55
179,2,2:48.0,,T. Young misses 2-pt jump shot from 13 ft,33,55
180,2,2:45.0,Defensive rebound by K. Dunn,,33,55
181,2,2:40.0,K. Dunn makes 2-pt jump shot from 9 ft,,35,55
182,2,2:21.0,,Shooting foul by R. Lopez (drawn by V. Oladipo),35,55
183,2,2:21.0,,V. Oladipo makes free throw 1 of 2,35,56
184,2,2:21.0,,V. Oladipo misses free throw 2 of 2,35,56
185,2,2:21.0,Defensive rebound by N. Mirotić,,35,56
186,2,2:21.0,N. Mirotić enters the game for R. Lopez,,35,56
187,2,2:14.0,Technical foul by R. Lopez,,35,56
188,2,2:14.0,,D. Collison makes technical free throw,35,57
189,2,2:00.0,D. Valentine misses 2-pt jump shot from 15 ft,,35,57
190,2,1:58.0,,Defensive rebound by V. Oladipo,35,57
191,2,1:39.0,,D. Wilkins makes 3-pt jump shot from 23 ft (assist by V. Oladipo),35,60
192,2,1:29.0,Personal foul by D. Collison (drawn by K. Dunn),,35,60
193,2,1:20.0,Shooting foul by M. Turner (drawn by N. Mirotić),,35,60
194,2,1:20.0,N. Mirotić makes free throw 1 of 2,,36,60
195,2,1:20.0,N. Mirotić makes free throw 2 of 2,,37,60
196,2,1:07.0,,V. Oladipo makes 2-pt layup at rim,37,62
197,2,0:59.0,K. Dunn misses 3-pt jump shot from 26 ft,,37,62
198,2,0:55.0,,Defensive rebound by M. Turner,37,62
199,2,0:42.0,,T. Young makes 2-pt hook shot from 12 ft,37,64
200,2,0:36.0,Turnover by N. Mirotić (traveling),,37,64
201,2,0:21.0,,Turnover by M. Turner (turnover),37,64
202,2,0:04.0,K. Dunn misses 2-pt layup from 2 ft,,37,64
203,2,0:03.0,,Defensive rebound by M. Turner,37,64
204,2,0:03.0,,Turnover by M. Turner (lost ball; steal by D. Valentine),37,64
205,2,0:00.0,D. Valentine misses 2-pt jump shot from 18 ft,,37,64
206,2,0:00.0,Offensive rebound by Team,,37,64
207,3,11:46.0,,M. Turner misses 3-pt jump shot from 26 ft,37,64
208,3,11:42.0,Defensive rebound by D. Valentine,,37,64
209,3,11:33.0,L. Markkanen makes 2-pt jump shot from 5 ft (assist by K. Dunn),,39,64
210,3,11:13.0,,M. Turner misses 2-pt jump shot from 20 ft,39,64
211,3,11:11.0,Defensive rebound by D. Valentine,,39,64
212,3,11:08.0,D. Valentine makes 3-pt jump shot from 26 ft,,42,64
213,3,10:47.0,,Shooting foul by L. Markkanen (drawn by V. Oladipo),42,64
214,3,10:47.0,,V. Oladipo makes free throw 1 of 2,42,65
215,3,10:47.0,,V. Oladipo makes free throw 2 of 2,42,66
216,3,10:40.0,Personal foul by M. Turner (drawn by R. Lopez),,42,66
217,3,10:35.0,K. Dunn misses 2-pt layup from 1 ft,,42,66
218,3,10:34.0,Offensive rebound by R. Lopez,,42,66
219,3,10:34.0,Personal foul by M. Turner (drawn by R. Lopez),,42,66
220,3,10:23.0,Turnover by J. Holiday (bad pass),,42,66
221,3,10:02.0,,V. Oladipo makes 2-pt layup at rim,42,68
222,3,9:53.0,J. Holiday misses 2-pt jump shot from 14 ft,,42,68
223,3,9:50.0,,Defensive rebound by V. Oladipo,42,68
224,3,9:47.0,,V. Oladipo makes 3-pt jump shot from 25 ft,42,71
225,3,9:32.0,J. Holiday misses 2-pt layup from 1 ft,,42,71
226,3,9:31.0,Offensive rebound by K. Dunn,,42,71
227,3,9:28.0,J. Holiday misses 3-pt jump shot from 23 ft,,42,71
228,3,9:24.0,,Defensive rebound by M. Turner,42,71
229,3,9:19.0,,Turnover by V. Oladipo (bad pass),42,71
230,3,9:08.0,Turnover by D. Valentine (turnover),,42,71
231,3,8:52.0,,T. Young makes 2-pt layup from 1 ft,42,73
232,3,8:52.0,Chicago full timeout,,42,73
233,3,8:32.0,R. Lopez makes 2-pt hook shot from 5 ft,,44,73
234,3,8:13.0,,D. Wilkins makes 3-pt jump shot from 23 ft,44,76
235,3,8:01.0,K. Dunn misses 2-pt jump shot from 11 ft,,44,76
236,3,7:57.0,,Defensive rebound by D. Wilkins,44,76
237,3,7:45.0,,Turnover by M. Turner (traveling),44,76
238,3,7:38.0,D. Valentine makes 3-pt jump shot from 28 ft (assist by L. Markkanen),,47,76
239,3,7:21.0,,D. Wilkins makes 3-pt jump shot from 23 ft (assist by V. Oladipo),47,79
240,3,7:02.0,R. Lopez misses 2-pt hook shot from 8 ft,,47,79
241,3,7:00.0,,Defensive rebound by D. Wilkins,47,79
242,3,6:55.0,,M. Turner makes 2-pt jump shot from 23 ft (assist by V. Oladipo),47,81
243,3,6:43.0,Shooting foul by M. Turner (drawn by R. Lopez),,47,81
244,3,6:43.0,R. Lopez makes free throw 1 of 2,,48,81
245,3,6:43.0,,D. Sabonis enters the game for M. Turner,48,81
246,3,6:43.0,R. Lopez makes free throw 2 of 2,,49,81
247,3,6:24.0,,D. Wilkins misses 2-pt jump shot from 10 ft,49,81
248,3,6:21.0,Defensive rebound by D. Valentine,,49,81
249,3,6:14.0,Personal foul by D. Sabonis (drawn by K. Dunn),,49,81
250,3,6:03.0,J. Holiday misses 2-pt layup from 2 ft (block by T. Young),,49,81
251,3,6:02.0,Offensive rebound by J. Holiday,,49,81
252,3,6:02.0,J. Holiday misses 2-pt layup from 2 ft,,49,81
253,3,6:01.0,L. Markkanen misses 2-pt layup from 2 ft,,49,81
254,3,6:01.0,Offensive rebound by L. Markkanen,,49,81
255,3,6:00.0,Offensive rebound by L. Markkanen,,49,81
256,3,6:00.0,Shooting foul by D. Wilkins (drawn by L. Markkanen),,49,81
257,3,6:00.0,L. Markkanen makes free throw 1 of 2,,50,81
258,3,6:00.0,L. Markkanen makes free throw 2 of 2,,51,81
259,3,5:39.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by D. Wilkins),51,84
260,3,5:19.0,K. Dunn misses 3-pt jump shot from 24 ft,,51,84
261,3,5:17.0,,Defensive rebound by T. Young,51,84
262,3,5:08.0,,T. Young makes 2-pt layup from 1 ft,51,86
263,3,4:55.0,Turnover by R. Lopez (traveling),,51,86
264,3,4:55.0,,C. Joseph enters the game for D. Wilkins,51,86
265,3,4:55.0,D. Nwaba enters the game for R. Lopez,,51,86
266,3,4:55.0,N. Mirotić enters the game for D. Valentine,,51,86
267,3,4:41.0,,D. Sabonis makes 2-pt layup at rim (assist by V. Oladipo),51,88
268,3,4:14.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Holiday),,54,88
269,3,4:03.0,Violation by J. Holiday (kicked ball),,54,88
270,3,3:53.0,,D. Sabonis makes 2-pt jump shot from 18 ft (assist by C. Joseph),54,90
271,3,3:38.0,L. Markkanen makes 3-pt jump shot from 28 ft (assist by K. Dunn),,57,90
272,3,3:21.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. Collison),57,92
273,3,3:12.0,L. Markkanen misses 3-pt jump shot from 26 ft,,57,92
274,3,3:09.0,,Defensive rebound by V. Oladipo,57,92
275,3,3:06.0,,Personal foul by L. Markkanen (drawn by D. Sabonis),57,92
276,3,3:06.0,,Indiana full timeout,57,92
277,3,3:06.0,P. Zipser enters the game for J. Holiday,,57,92
278,3,2:55.0,,D. Collison misses 3-pt jump shot from 25 ft,57,92
279,3,2:50.0,,Offensive rebound by C. Joseph,57,92
280,3,2:48.0,,D. Sabonis makes 2-pt layup at rim (assist by T. Young),57,94
281,3,2:26.0,K. Dunn makes 2-pt jump shot from 14 ft,,59,94
282,3,2:10.0,,Shooting foul by D. Nwaba (drawn by D. Sabonis),59,94
283,3,2:10.0,,D. Sabonis misses free throw 1 of 2,59,94
284,3,2:10.0,,Offensive rebound by Team,59,94
285,3,2:10.0,,L. Stephenson enters the game for V. Oladipo,59,94
286,3,2:10.0,,T. Leaf enters the game for T. Young,59,94
287,3,2:10.0,,D. Sabonis misses free throw 2 of 2,59,94
288,3,2:07.0,Defensive rebound by L. Markkanen,,59,94
289,3,2:02.0,L. Markkanen misses 3-pt jump shot from 27 ft,,59,94
290,3,1:59.0,,Defensive rebound by D. Collison,59,94
291,3,1:47.0,,Turnover by T. Leaf (bad pass; steal by D. Nwaba),59,94
292,3,1:47.0,Personal take foul by L. Stephenson (drawn by D. Nwaba),,59,94
293,3,1:47.0,D. Nwaba misses free throw 1 of 2,,59,94
294,3,1:47.0,Offensive rebound by Team,,59,94
295,3,1:47.0,B. Portis enters the game for L. Markkanen,,59,94
296,3,1:47.0,D. Nwaba makes free throw 2 of 2,,60,94
297,3,1:24.0,,C. Joseph makes 2-pt jump shot from 21 ft (assist by L. Stephenson),60,96
298,3,1:14.0,D. Nwaba makes 2-pt layup at rim,,62,96
299,3,0:55.0,,D. Collison makes 2-pt layup from 1 ft,62,98
300,3,0:49.0,K. Dunn makes 2-pt jump shot from 14 ft,,64,98
301,3,0:35.0,,T. Leaf makes 3-pt jump shot from 26 ft (assist by L. Stephenson),64,101
302,3,0:24.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by B. Portis),,67,101
303,3,0:07.0,,L. Stephenson misses 3-pt jump shot from 23 ft,67,101
304,3,0:04.0,Defensive rebound by B. Portis,,67,101
305,3,0:00.0,B. Portis misses 3-pt jump shot from 28 ft,,67,101
306,3,0:00.0,Offensive rebound by Team,,67,101
307,4,11:43.0,B. Portis misses 2-pt jump shot from 16 ft,,67,101
308,4,11:39.0,,Defensive rebound by J. Young,67,101
309,4,11:31.0,,L. Stephenson makes 2-pt jump shot from 18 ft,67,103
310,4,11:13.0,Personal block foul by D. Sabonis (drawn by P. Zipser),,67,103
311,4,11:06.0,J. Grant misses 2-pt jump shot from 19 ft,,67,103
312,4,11:01.0,,Defensive rebound by C. Joseph,67,103
313,4,10:49.0,,L. Stephenson misses 2-pt jump shot from 3 ft,67,103
314,4,10:47.0,Defensive rebound by B. Portis,,67,103
315,4,10:37.0,Turnover by P. Zipser (bad pass; steal by C. Joseph),,67,103
316,4,10:35.0,,Personal foul by J. Grant (drawn by J. Young),67,103
317,4,10:20.0,,L. Stephenson misses 2-pt layup from 6 ft (block by B. Portis),67,103
318,4,10:20.0,,Offensive rebound by Team,67,103
319,4,10:18.0,,C. Joseph misses 2-pt jump shot from 17 ft,67,103
320,4,10:15.0,Defensive rebound by N. Mirotić,,67,103
321,4,10:08.0,N. Mirotić misses 3-pt jump shot from 26 ft,,67,103
322,4,10:05.0,,Defensive rebound by C. Joseph,67,103
323,4,9:59.0,,C. Joseph misses 2-pt layup from 1 ft (block by B. Portis),67,103
324,4,9:59.0,,Offensive rebound by Team,67,103
325,4,9:56.0,,Turnover by C. Joseph (bad pass),67,103
326,4,9:42.0,P. Zipser misses 2-pt jump shot from 18 ft,,67,103
327,4,9:37.0,,Defensive rebound by C. Joseph,67,103
328,4,9:32.0,,Turnover by J. Young (traveling),67,103
329,4,9:26.0,Personal foul by L. Stephenson (drawn by P. Zipser),,67,103
330,4,9:26.0,Q. Pondexter enters the game for D. Nwaba,,67,103
331,4,9:16.0,J. Grant misses 2-pt jump shot from 18 ft,,67,103
332,4,9:12.0,,Defensive rebound by T. Leaf,67,103
333,4,8:57.0,,D. Sabonis makes 2-pt hook shot from 7 ft (assist by L. Stephenson),67,105
334,4,8:39.0,P. Zipser makes 2-pt layup at rim,,69,105
335,4,8:15.0,,T. Leaf makes 2-pt dunk from 1 ft (assist by C. Joseph),69,107
336,4,7:59.0,B. Portis makes 2-pt jump shot from 7 ft,,71,107
337,4,7:43.0,,Personal foul by B. Portis (drawn by D. Sabonis),71,107
338,4,7:28.0,,C. Joseph misses 2-pt jump shot from 10 ft,71,107
339,4,7:25.0,,Offensive rebound by L. Stephenson,71,107
340,4,7:20.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by L. Stephenson),71,110
341,4,7:02.0,Shooting foul by D. Sabonis (drawn by J. Grant),,71,110
342,4,7:02.0,J. Grant makes free throw 1 of 2,,72,110
343,4,7:02.0,J. Grant makes free throw 2 of 2,,73,110
344,4,6:42.0,,J. Young makes 2-pt layup from 1 ft,73,112
345,4,6:15.0,Q. Pondexter makes 2-pt layup from 1 ft,,75,112
346,4,5:59.0,,Shooting foul by N. Mirotić (drawn by D. Sabonis),75,112
347,4,5:59.0,,Indiana full timeout,75,112
348,4,5:59.0,,D. Wilkins enters the game for C. Joseph,75,112
349,4,5:59.0,D. Valentine enters the game for N. Mirotić,,75,112
350,4,5:59.0,,D. Sabonis makes free throw 1 of 2,75,113
351,4,5:59.0,,D. Sabonis makes free throw 2 of 2,75,114
352,4,5:46.0,J. Grant misses 3-pt jump shot from 25 ft,,75,114
353,4,5:40.0,,Defensive rebound by T. Leaf,75,114
354,4,5:30.0,,T. Leaf makes 2-pt dunk at rim (assist by J. Young),75,116
355,4,5:18.0,B. Portis makes 3-pt jump shot from 26 ft (assist by J. Grant),,78,116
356,4,4:59.0,,A. Poythress enters the game for D. Sabonis,78,116
357,4,4:52.0,,J. Young misses 3-pt jump shot from 28 ft,78,116
358,4,4:50.0,,Offensive rebound by L. Stephenson,78,116
359,4,4:49.0,,L. Stephenson makes 2-pt layup from 1 ft,78,118
360,4,4:31.0,Shooting block foul by A. Poythress (drawn by J. Grant),,78,118
361,4,4:31.0,J. Grant misses free throw 1 of 2,,78,118
362,4,4:31.0,Offensive rebound by Team,,78,118
363,4,4:31.0,J. Grant misses free throw 2 of 2,,78,118
364,4,4:29.0,,Defensive rebound by L. Stephenson,78,118
365,4,4:21.0,,Turnover by L. Stephenson (lost ball; steal by D. Valentine),78,118
366,4,4:07.0,Personal foul by A. Poythress (drawn by B. Portis),,78,118
367,4,4:07.0,B. Portis makes free throw 1 of 2,,79,118
368,4,4:07.0,B. Portis misses free throw 2 of 2,,79,118
369,4,4:05.0,,Defensive rebound by A. Poythress,79,118
370,4,3:43.0,,D. Wilkins misses 3-pt jump shot from 27 ft,79,118
371,4,3:40.0,Defensive rebound by P. Zipser,,79,118
372,4,3:35.0,B. Portis makes 2-pt dunk at rim (assist by D. Valentine),,81,118
373,4,3:35.0,Shooting foul by T. Leaf (drawn by B. Portis),,81,118
374,4,3:35.0,B. Portis makes free throw 1 of 1,,82,118
375,4,3:17.0,,Personal foul by Q. Pondexter (drawn by T. Leaf),82,118
376,4,3:10.0,,J. Young makes 3-pt jump shot from 27 ft,82,121
377,4,2:52.0,P. Zipser makes 2-pt layup at rim,,84,121
378,4,2:34.0,,D. Wilkins misses 3-pt jump shot from 23 ft,84,121
379,4,2:32.0,Defensive rebound by Team,,84,121
380,4,2:32.0,,Loose ball foul by L. Stephenson (drawn by B. Portis),84,121
381,4,2:32.0,Chicago full timeout,,84,121
382,4,2:32.0,B. Portis makes free throw 1 of 2,,85,121
383,4,2:32.0,B. Portis makes free throw 2 of 2,,86,121
