,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
75,1,0:05.0,J. Crawford misses 2-pt jump shot from 3 ft,,29,29
76,1,0:03.0,,Defensive rebound by K. Koufos,29,29
77,1,0:00.0,,F. Mason misses 2-pt jump shot from 19 ft,29,29
78,1,0:00.0,,Offensive rebound by Team,29,29
79,2,11:43.0,J. Crawford misses 3-pt jump shot from 25 ft,,29,29
80,2,11:38.0,,Defensive rebound by F. Mason,29,29
81,2,11:18.0,,B. Caboclo misses 3-pt jump shot from 24 ft,29,29
82,2,11:15.0,Defensive rebound by K. Towns,,29,29
83,2,11:08.0,Turnover by K. Towns (bad pass; steal by B. Caboclo),,29,29
84,2,11:03.0,,Offensive foul by F. Mason (drawn by T. Jones),29,29
85,2,11:03.0,,Turnover by F. Mason (offensive foul),29,29
86,2,10:41.0,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Crawford),,32,29
87,2,10:25.0,,Turnover by F. Mason (bad pass; steal by N. Bjelica),32,29
88,2,10:21.0,N. Bjelica makes 2-pt layup from 1 ft (assist by J. Crawford),,34,29
89,2,10:07.0,,F. Mason makes 2-pt layup from 5 ft,34,31
90,2,10:07.0,,Shooting block foul by G. Dieng (drawn by F. Mason),34,31
91,2,10:07.0,,F. Mason makes free throw 1 of 1,34,32
92,2,9:56.0,Shooting foul by K. Koufos (drawn by K. Towns),,34,32
93,2,9:56.0,K. Towns makes free throw 1 of 2,,35,32
94,2,9:56.0,K. Towns makes free throw 2 of 2,,36,32
95,2,9:44.0,,F. Mason makes 2-pt jump shot from 20 ft (assist by K. Koufos),36,34
96,2,9:27.0,K. Towns makes 2-pt jump shot from 20 ft,,38,34
97,2,9:16.0,,Shooting foul by K. Towns (drawn by K. Koufos),38,34
98,2,9:16.0,,K. Koufos makes free throw 1 of 2,38,35
99,2,9:16.0,,K. Koufos misses free throw 2 of 2,38,35
100,2,9:14.0,Defensive rebound by G. Dieng,,38,35
101,2,8:51.0,G. Dieng misses 2-pt jump shot from 16 ft,,38,35
102,2,8:47.0,,Defensive rebound by B. Hield,38,35
103,2,8:41.0,,B. Hield misses 3-pt jump shot from 25 ft,38,35
104,2,8:38.0,Defensive rebound by K. Towns,,38,35
105,2,8:33.0,Shooting foul by K. Koufos (drawn by G. Dieng),,38,35
106,2,8:33.0,G. Dieng makes free throw 1 of 2,,39,35
107,2,8:33.0,G. Dieng makes free throw 2 of 2,,40,35
108,2,8:20.0,,B. Hield makes 2-pt jump shot from 3 ft,40,37
109,2,8:03.0,Personal foul by B. Caboclo (drawn by K. Towns),,40,37
110,2,8:03.0,J. Teague enters the game for T. Jones,,40,37
111,2,7:53.0,K. Towns misses 2-pt jump shot from 5 ft,,40,37
112,2,7:48.0,Offensive rebound by G. Dieng,,40,37
113,2,7:48.0,G. Dieng makes 2-pt layup at rim,,42,37
114,2,7:42.0,,F. Mason misses 2-pt jump shot from 23 ft,42,37
115,2,7:40.0,,Offensive rebound by Team,42,37
116,2,7:40.0,,Sacramento full timeout,42,37
117,2,7:32.0,,K. Koufos misses 2-pt jump shot from 9 ft,42,37
118,2,7:28.0,Defensive rebound by G. Dieng,,42,37
119,2,7:13.0,Shooting foul by F. Mason (drawn by J. Teague),,42,37
120,2,7:13.0,J. Teague makes free throw 1 of 2,,43,37
121,2,7:13.0,J. Teague makes free throw 2 of 2,,44,37
122,2,6:56.0,,B. Hield makes 2-pt jump shot from 18 ft,44,39
123,2,6:50.0,J. Teague misses 2-pt layup from 6 ft (block by F. Mason),,44,39
124,2,6:49.0,Offensive rebound by Team,,44,39
125,2,6:49.0,,S. Labissière enters the game for B. Caboclo,44,39
126,2,6:47.0,K. Towns makes 2-pt layup from 2 ft (assist by N. Bjelica),,46,39
127,2,6:29.0,,J. Jackson misses 2-pt jump shot from 18 ft,46,39
128,2,6:26.0,Defensive rebound by K. Towns,,46,39
129,2,6:20.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by J. Teague),,49,39
130,2,6:12.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by K. Koufos),49,42
131,2,5:54.0,J. Crawford misses 3-pt jump shot from 25 ft,,49,42
132,2,5:50.0,Offensive rebound by K. Towns,,49,42
133,2,5:48.0,K. Towns makes 2-pt hook shot from 5 ft,,51,42
134,2,5:30.0,,F. Mason makes 2-pt layup from 1 ft,51,44
135,2,5:19.0,Turnover by J. Teague (lost ball; steal by J. Jackson),,51,44
136,2,5:15.0,,B. Hield makes 2-pt dunk from 1 ft (assist by J. Jackson),51,46
137,2,5:02.0,Minnesota full timeout,,51,46
138,2,5:02.0,,W. Cauley-Stein enters the game for F. Mason,51,46
139,2,5:02.0,,D. Fox enters the game for K. Koufos,51,46
140,2,5:02.0,A. Wiggins enters the game for G. Dieng,,51,46
141,2,5:02.0,T. Gibson enters the game for J. Crawford,,51,46
142,2,4:49.0,Shooting foul by W. Cauley-Stein (drawn by K. Towns),,51,46
143,2,4:49.0,K. Towns makes free throw 1 of 2,,52,46
144,2,4:49.0,K. Towns makes free throw 2 of 2,,53,46
145,2,4:35.0,,B. Hield misses 2-pt jump shot from 19 ft,53,46
146,2,4:32.0,,Offensive rebound by B. Hield,53,46
147,2,4:30.0,,B. Hield misses 3-pt jump shot from 23 ft,53,46
148,2,4:25.0,Defensive rebound by N. Bjelica,,53,46
149,2,4:21.0,K. Towns makes 2-pt layup from 1 ft (assist by N. Bjelica),,55,46
150,2,4:07.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Hield),55,48
151,2,4:07.0,,Shooting foul by N. Bjelica (drawn by W. Cauley-Stein),55,48
152,2,4:07.0,,B. Bogdanović enters the game for B. Hield,55,48
153,2,4:07.0,,W. Cauley-Stein makes free throw 1 of 1,55,49
154,2,3:55.0,A. Wiggins misses 2-pt jump shot from 12 ft,,55,49
155,2,3:52.0,,Defensive rebound by S. Labissière,55,49
156,2,3:48.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),55,51
157,2,3:30.0,J. Teague misses 2-pt jump shot from 11 ft,,55,51
158,2,3:28.0,,Defensive rebound by S. Labissière,55,51
159,2,3:21.0,,Offensive foul by W. Cauley-Stein (drawn by K. Towns),55,51
160,2,3:21.0,,Turnover by W. Cauley-Stein (offensive foul),55,51
161,2,3:00.0,Turnover by N. Bjelica (bad pass; steal by S. Labissière),,55,51
162,2,2:48.0,,W. Cauley-Stein misses 2-pt jump shot from 4 ft,55,51
163,2,2:45.0,Defensive rebound by K. Towns,,55,51
164,2,2:41.0,A. Wiggins makes 2-pt layup from 3 ft,,57,51
165,2,2:27.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,57,51
166,2,2:24.0,Defensive rebound by K. Towns,,57,51
167,2,2:13.0,J. Teague misses 2-pt layup from 2 ft,,57,51
168,2,2:08.0,Offensive rebound by T. Gibson,,57,51
169,2,2:08.0,T. Gibson makes 2-pt layup at rim,,59,51
170,2,1:46.0,,Turnover by Team (shot clock),59,51
171,2,1:46.0,,B. Hield enters the game for J. Jackson,59,51
172,2,1:33.0,A. Wiggins misses 2-pt layup from 7 ft (block by B. Hield),,59,51
173,2,1:33.0,Offensive rebound by Team,,59,51
174,2,1:30.0,K. Towns makes 2-pt jump shot from 11 ft (assist by J. Teague),,61,51
175,2,1:16.0,,S. Labissière misses 2-pt jump shot from 3 ft (block by T. Gibson),61,51
176,2,1:16.0,,Offensive rebound by S. Labissière,61,51
177,2,1:16.0,,S. Labissière makes 2-pt layup from 3 ft,61,53
178,2,1:16.0,,Shooting foul by T. Gibson (drawn by S. Labissière),61,53
179,2,1:16.0,,S. Labissière makes free throw 1 of 1,61,54
180,2,0:58.0,A. Wiggins misses 2-pt jump shot from 15 ft,,61,54
181,2,0:57.0,,Defensive rebound by Team,61,54
182,2,0:57.0,Loose ball foul by T. Gibson (drawn by S. Labissière),,61,54
183,2,0:57.0,,S. Labissière makes free throw 1 of 2,61,55
184,2,0:57.0,,S. Labissière makes free throw 2 of 2,61,56
185,2,0:33.0,N. Bjelica misses 2-pt jump shot from 6 ft,,61,56
186,2,0:31.0,,Defensive rebound by B. Hield,61,56
187,2,0:28.0,,B. Hield makes 2-pt jump shot from 12 ft,61,58
188,2,0:07.0,Shooting foul by W. Cauley-Stein (drawn by A. Wiggins),,61,58
189,2,0:07.0,A. Wiggins makes free throw 1 of 2,,62,58
190,2,0:07.0,A. Wiggins makes free throw 2 of 2,,63,58
191,2,0:02.0,,D. Fox makes 2-pt layup from 1 ft,63,60
192,2,0:00.0,A. Wiggins misses 3-pt jump shot from 33 ft,,63,60
193,2,0:00.0,Offensive rebound by Team,,63,60
194,3,11:43.0,Offensive foul by K. Towns (drawn by W. Cauley-Stein),,63,60
195,3,11:43.0,Turnover by K. Towns (offensive foul),,63,60
196,3,11:23.0,,W. Cauley-Stein misses 2-pt layup from 1 ft (block by K. Towns),63,60
197,3,11:20.0,Defensive rebound by N. Bjelica,,63,60
198,3,11:08.0,T. Gibson misses 2-pt jump shot from 6 ft (block by B. Bogdanović),,63,60
199,3,11:04.0,,Defensive rebound by D. Fox,63,60
200,3,10:59.0,,Turnover by W. Cauley-Stein (bad pass; steal by N. Bjelica),63,60
201,3,10:53.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by J. Teague),,66,60
202,3,10:38.0,,S. Labissière makes 2-pt jump shot from 16 ft (assist by D. Fox),66,62
203,3,10:13.0,J. Teague makes 3-pt jump shot from 25 ft,,69,62
204,3,9:59.0,,S. Labissière makes 2-pt dunk from 1 ft,69,64
205,3,9:47.0,J. Teague misses 2-pt layup from 2 ft,,69,64
206,3,9:45.0,Offensive rebound by K. Towns,,69,64
207,3,9:43.0,K. Towns makes 2-pt hook shot from 1 ft,,71,64
208,3,9:32.0,,D. Fox misses 2-pt jump shot from 13 ft,71,64
209,3,9:29.0,Defensive rebound by K. Towns,,71,64
210,3,9:21.0,Shooting foul by D. Fox (drawn by J. Teague),,71,64
211,3,9:21.0,J. Teague misses free throw 1 of 2,,71,64
212,3,9:21.0,Offensive rebound by Team,,71,64
213,3,9:21.0,J. Teague makes free throw 2 of 2,,72,64
214,3,9:06.0,,J. Jackson misses 3-pt jump shot from 23 ft,72,64
215,3,9:02.0,Defensive rebound by A. Wiggins,,72,64
216,3,8:56.0,Shooting foul by W. Cauley-Stein (drawn by A. Wiggins),,72,64
217,3,8:56.0,A. Wiggins misses free throw 1 of 2,,72,64
218,3,8:56.0,Offensive rebound by Team,,72,64
219,3,8:56.0,A. Wiggins makes free throw 2 of 2,,73,64
220,3,8:45.0,,Turnover by B. Bogdanović (bad pass; steal by J. Teague),73,64
221,3,8:34.0,T. Gibson makes 2-pt dunk from 1 ft (assist by K. Towns),,75,64
222,3,8:27.0,,Sacramento full timeout,75,64
223,3,8:27.0,,K. Koufos enters the game for W. Cauley-Stein,75,64
224,3,8:23.0,,Turnover by D. Fox (lost ball; steal by J. Teague),75,64
225,3,8:19.0,J. Teague misses 2-pt layup from 2 ft,,75,64
226,3,8:17.0,,Defensive rebound by B. Bogdanović,75,64
227,3,8:15.0,,D. Fox makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),75,67
228,3,7:50.0,A. Wiggins makes 2-pt jump shot from 5 ft,,77,67
229,3,7:38.0,,B. Bogdanović misses 2-pt layup from 1 ft,77,67
230,3,7:36.0,Defensive rebound by K. Towns,,77,67
231,3,7:33.0,J. Teague makes 2-pt jump shot from 9 ft,,79,67
232,3,7:11.0,,D. Fox misses 3-pt jump shot from 24 ft,79,67
233,3,7:06.0,Defensive rebound by N. Bjelica,,79,67
234,3,7:01.0,Turnover by T. Gibson (traveling),,79,67
235,3,7:01.0,,B. Hield enters the game for J. Jackson,79,67
236,3,6:47.0,,Personal foul by T. Gibson (drawn by S. Labissière),79,67
237,3,6:37.0,,B. Bogdanović misses 2-pt jump shot from 4 ft,79,67
238,3,6:36.0,,Offensive rebound by B. Bogdanović,79,67
239,3,6:34.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,79,67
240,3,6:34.0,Defensive rebound by N. Bjelica,,79,67
241,3,6:27.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by J. Teague),,81,67
242,3,6:13.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),81,70
243,3,5:57.0,Shooting foul by S. Labissière (drawn by T. Gibson),,81,70
244,3,5:57.0,T. Gibson makes free throw 1 of 2,,82,70
245,3,5:57.0,T. Gibson makes free throw 2 of 2,,83,70
246,3,5:40.0,,B. Bogdanović misses 2-pt jump shot from 11 ft,83,70
247,3,5:36.0,Defensive rebound by T. Gibson,,83,70
248,3,5:26.0,N. Bjelica misses 2-pt hook shot from 5 ft,,83,70
249,3,5:22.0,,Defensive rebound by K. Koufos,83,70
250,3,5:13.0,,D. Fox misses 2-pt jump shot from 17 ft,83,70
251,3,5:10.0,Defensive rebound by K. Towns,,83,70
252,3,5:04.0,J. Teague misses 2-pt jump shot from 9 ft,,83,70
253,3,5:03.0,,Defensive rebound by Team,83,70
254,3,5:03.0,,B. Caboclo enters the game for B. Bogdanović,83,70
255,3,4:48.0,,B. Caboclo misses 3-pt jump shot from 24 ft,83,70
256,3,4:43.0,Defensive rebound by J. Teague,,83,70
257,3,4:40.0,N. Bjelica misses 3-pt jump shot from 28 ft,,83,70
258,3,4:37.0,,Defensive rebound by S. Labissière,83,70
259,3,4:32.0,,B. Hield misses 2-pt layup from 2 ft (block by A. Wiggins),83,70
260,3,4:28.0,Defensive rebound by N. Bjelica,,83,70
261,3,4:15.0,Turnover by K. Towns (out of bounds lost ball),,83,70
262,3,3:56.0,,Turnover by B. Hield (bad pass; steal by N. Bjelica),83,70
263,3,3:52.0,A. Wiggins misses 2-pt jump shot from 5 ft,,83,70
264,3,3:51.0,Offensive rebound by Team,,83,70
265,3,3:51.0,G. Dieng enters the game for K. Towns,,83,70
266,3,3:48.0,Shooting foul by D. Fox (drawn by J. Teague),,83,70
267,3,3:48.0,J. Teague makes free throw 1 of 2,,84,70
268,3,3:48.0,,F. Mason enters the game for D. Fox,84,70
269,3,3:48.0,J. Teague makes free throw 2 of 2,,85,70
270,3,3:35.0,,Turnover by B. Hield (bad pass; steal by N. Bjelica),85,70
271,3,3:22.0,N. Bjelica makes 2-pt jump shot from 3 ft,,87,70
272,3,3:04.0,,S. Labissière makes 3-pt jump shot from 25 ft (assist by B. Hield),87,73
273,3,2:47.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by N. Bjelica),,89,73
274,3,2:32.0,,B. Hield misses 3-pt jump shot from 25 ft,89,73
275,3,2:32.0,Defensive rebound by T. Gibson,,89,73
276,3,2:17.0,G. Dieng misses 2-pt jump shot from 17 ft,,89,73
277,3,2:13.0,,Defensive rebound by B. Caboclo,89,73
278,3,2:02.0,,B. Hield misses 2-pt jump shot from 17 ft,89,73
279,3,1:59.0,Defensive rebound by G. Dieng,,89,73
280,3,1:52.0,A. Wiggins makes 2-pt jump shot from 9 ft,,91,73
281,3,1:51.0,,Sacramento full timeout,91,73
282,3,1:51.0,,J. Jackson enters the game for S. Labissière,91,73
283,3,1:51.0,T. Jones enters the game for J. Teague,,91,73
284,3,1:51.0,J. Crawford enters the game for N. Bjelica,,91,73
285,3,1:32.0,,K. Koufos misses 2-pt hook shot from 9 ft,91,73
286,3,1:28.0,,Offensive rebound by B. Caboclo,91,73
287,3,1:26.0,,K. Koufos makes 2-pt hook shot from 8 ft (assist by B. Caboclo),91,75
288,3,1:11.0,Shooting foul by B. Caboclo (drawn by G. Dieng),,91,75
289,3,1:11.0,G. Dieng makes free throw 1 of 2,,92,75
290,3,1:11.0,G. Dieng makes free throw 2 of 2,,93,75
291,3,0:51.0,,Shooting foul by T. Jones (drawn by F. Mason),93,75
292,3,0:51.0,,F. Mason makes free throw 1 of 2,93,76
293,3,0:51.0,,F. Mason makes free throw 2 of 2,93,77
294,3,0:48.0,Personal foul by F. Mason (drawn by T. Jones),,93,77
295,3,0:48.0,T. Jones makes free throw 1 of 2,,94,77
296,3,0:48.0,K. Towns enters the game for T. Gibson,,94,77
297,3,0:48.0,T. Jones makes free throw 2 of 2,,95,77
298,3,0:35.0,,Turnover by F. Mason (palming),95,77
299,3,0:29.0,T. Jones makes 2-pt jump shot from 9 ft,,97,77
300,3,0:23.0,,B. Caboclo misses 2-pt layup from 1 ft,97,77
301,3,0:23.0,Defensive rebound by K. Towns,,97,77
302,3,0:02.0,A. Wiggins misses 2-pt jump shot from 19 ft,,97,77
303,3,0:00.0,,Defensive rebound by F. Mason,97,77
304,4,11:34.0,,B. Caboclo makes 2-pt jump shot from 11 ft,97,79
305,4,11:14.0,Personal foul by B. Hield (drawn by J. Crawford),,97,79
306,4,11:07.0,Turnover by J. Crawford (traveling),,97,79
307,4,10:53.0,,B. Caboclo misses 3-pt jump shot from 24 ft,97,79
308,4,10:49.0,Defensive rebound by T. Jones,,97,79
309,4,10:35.0,J. Crawford misses 3-pt jump shot from 24 ft,,97,79
310,4,10:31.0,,Defensive rebound by J. Jackson,97,79
311,4,10:20.0,,Turnover by B. Caboclo (bad pass; steal by J. Crawford),97,79
312,4,10:15.0,N. Bjelica makes 2-pt layup from 1 ft (assist by J. Crawford),,99,79
313,4,9:59.0,,Personal foul by J. Crawford (drawn by B. Hield),99,79
314,4,9:59.0,A. Wiggins enters the game for N. Bjelica,,99,79
315,4,9:47.0,,B. Hield misses 3-pt jump shot from 25 ft,99,79
316,4,9:44.0,,Offensive rebound by B. Caboclo,99,79
317,4,9:43.0,,B. Caboclo makes 2-pt dunk from 2 ft,99,81
318,4,9:32.0,Shooting block foul by W. Cauley-Stein (drawn by K. Towns),,99,81
319,4,9:32.0,K. Towns makes free throw 1 of 2,,100,81
320,4,9:32.0,,B. Bogdanović enters the game for B. Hield,100,81
321,4,9:32.0,K. Towns makes free throw 2 of 2,,101,81
322,4,9:20.0,,F. Mason misses 2-pt layup from 2 ft,101,81
323,4,9:17.0,Defensive rebound by G. Dieng,,101,81
324,4,9:03.0,Turnover by T. Jones (bad pass; steal by J. Jackson),,101,81
325,4,8:53.0,,Turnover by B. Bogdanović (bad pass; steal by K. Towns),101,81
326,4,8:44.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,104,81
327,4,8:25.0,,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by F. Mason),104,83
328,4,8:08.0,,Offensive charge foul by K. Towns (drawn by W. Cauley-Stein),104,83
329,4,8:08.0,Turnover by K. Towns (offensive foul),,104,83
330,4,7:54.0,,Turnover by F. Mason (bad pass; steal by K. Towns),104,83
331,4,7:45.0,J. Crawford misses 2-pt jump shot from 19 ft,,104,83
332,4,7:41.0,,Defensive rebound by W. Cauley-Stein,104,83
333,4,7:32.0,,Shooting foul by G. Dieng (drawn by W. Cauley-Stein),104,83
334,4,7:32.0,,W. Cauley-Stein makes free throw 1 of 2,104,84
335,4,7:32.0,,D. Fox enters the game for F. Mason,104,84
336,4,7:32.0,T. Gibson enters the game for G. Dieng,,104,84
337,4,7:32.0,,W. Cauley-Stein makes free throw 2 of 2,104,85
338,4,7:15.0,J. Crawford misses 2-pt jump shot from 22 ft,,104,85
339,4,7:10.0,Offensive rebound by K. Towns,,104,85
340,4,6:57.0,J. Crawford misses 3-pt jump shot from 27 ft,,104,85
341,4,6:53.0,,Defensive rebound by W. Cauley-Stein,104,85
342,4,6:49.0,,D. Fox makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),104,87
343,4,6:48.0,Minnesota full timeout,,104,87
344,4,6:48.0,,S. Labissière enters the game for B. Caboclo,104,87
345,4,6:48.0,J. Teague enters the game for T. Jones,,104,87
346,4,6:30.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by K. Towns),,107,87
347,4,6:13.0,,D. Fox makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),107,90
348,4,5:53.0,K. Towns makes 2-pt dunk at rim (assist by J. Teague),,109,90
349,4,5:45.0,,S. Labissière misses 3-pt jump shot from 25 ft,109,90
350,4,5:41.0,Defensive rebound by T. Gibson,,109,90
351,4,5:29.0,J. Teague misses 2-pt jump shot from 7 ft,,109,90
352,4,5:28.0,Offensive rebound by T. Gibson,,109,90
353,4,5:28.0,Turnover by K. Towns (offensive goaltending),,109,90
354,4,5:07.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,109,90
355,4,5:01.0,Defensive rebound by K. Towns,,109,90
356,4,4:45.0,Shooting foul by B. Bogdanović (drawn by T. Gibson),,109,90
357,4,4:45.0,T. Gibson makes free throw 1 of 2,,110,90
358,4,4:45.0,T. Gibson misses free throw 2 of 2,,110,90
359,4,4:43.0,,Defensive rebound by W. Cauley-Stein,110,90
360,4,4:29.0,,B. Bogdanović makes 2-pt jump shot from 11 ft,110,92
361,4,4:03.0,Turnover by J. Teague (bad pass),,110,92
362,4,3:45.0,,W. Cauley-Stein misses 2-pt hook shot from 10 ft,110,92
363,4,3:41.0,Defensive rebound by K. Towns,,110,92
364,4,3:33.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),,112,92
365,4,3:25.0,,D. Fox misses 2-pt layup from 2 ft,112,92
366,4,3:21.0,,Offensive rebound by W. Cauley-Stein,112,92
367,4,3:20.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,112,94
368,4,3:05.0,Shooting block foul by W. Cauley-Stein (drawn by K. Towns),,112,94
369,4,3:05.0,,B. Caboclo enters the game for W. Cauley-Stein,112,94
370,4,3:05.0,K. Towns makes free throw 1 of 2,,113,94
371,4,3:05.0,,B. Hield enters the game for D. Fox,113,94
372,4,3:05.0,K. Towns makes free throw 2 of 2,,114,94
373,4,2:51.0,,B. Bogdanović makes 2-pt jump shot from 15 ft,114,96
374,4,2:32.0,Shooting foul by B. Caboclo (drawn by J. Teague),,114,96
375,4,2:32.0,,Sacramento full timeout,114,96
