,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
86,1,4:26.0,Defensive rebound by G. Dieng,,20,12
87,1,4:16.0,A. Wiggins misses 2-pt jump shot from 11 ft,,20,12
88,1,4:14.0,,Defensive rebound by N. Hilário,20,12
89,1,4:09.0,,J. Harden misses 2-pt layup at rim (block by G. Dieng),20,12
90,1,4:05.0,Defensive rebound by T. Gibson,,20,12
91,1,3:54.0,Turnover by G. Dieng (traveling),,20,12
92,1,3:54.0,,J. Johnson enters the game for T. Ariza,20,12
93,1,3:46.0,,G. Green misses 3-pt jump shot from 25 ft,20,12
94,1,3:43.0,Defensive rebound by T. Gibson,,20,12
95,1,3:28.0,J. Crawford misses 3-pt jump shot from 25 ft,,20,12
96,1,3:26.0,,Defensive rebound by G. Green,20,12
97,1,3:16.0,,Personal foul by J. Crawford (drawn by J. Harden),20,12
98,1,3:16.0,,J. Harden makes free throw 1 of 2,20,13
99,1,3:16.0,N. Bjelica enters the game for T. Gibson,,20,13
100,1,3:16.0,,J. Harden misses free throw 2 of 2,20,13
101,1,3:15.0,Defensive rebound by N. Bjelica,,20,13
102,1,3:00.0,G. Dieng misses 2-pt jump shot from 12 ft,,20,13
103,1,2:57.0,,Defensive rebound by G. Green,20,13
104,1,2:48.0,,G. Green misses 3-pt jump shot from 25 ft,20,13
105,1,2:45.0,Defensive rebound by G. Dieng,,20,13
106,1,2:25.0,A. Wiggins misses 2-pt jump shot from 19 ft,,20,13
107,1,2:20.0,Offensive rebound by G. Dieng,,20,13
108,1,2:14.0,Shooting foul by J. Johnson (drawn by N. Bjelica),,20,13
109,1,2:14.0,Minnesota full timeout,,20,13
110,1,2:14.0,,C. Capela enters the game for J. Harden,20,13
111,1,2:14.0,,C. Paul enters the game for N. Hilário,20,13
112,1,2:14.0,N. Bjelica makes free throw 1 of 2,,21,13
113,1,2:14.0,N. Bjelica makes free throw 2 of 2,,22,13
114,1,2:01.0,,E. Gordon misses 3-pt jump shot from 25 ft,22,13
115,1,1:58.0,Defensive rebound by T. Jones,,22,13
116,1,1:45.0,T. Jones misses 3-pt jump shot from 22 ft,,22,13
117,1,1:42.0,,Defensive rebound by C. Capela,22,13
118,1,1:34.0,,C. Paul makes 3-pt jump shot from 25 ft,22,16
119,1,1:15.0,A. Wiggins misses 2-pt jump shot from 11 ft,,22,16
120,1,1:13.0,,Defensive rebound by J. Johnson,22,16
121,1,1:03.0,,J. Johnson misses 2-pt jump shot from 15 ft,22,16
122,1,1:00.0,Defensive rebound by A. Wiggins,,22,16
123,1,0:51.0,J. Crawford misses 2-pt hook shot from 6 ft,,22,16
124,1,0:50.0,,Defensive rebound by E. Gordon,22,16
125,1,0:45.0,,E. Gordon misses 3-pt jump shot from 24 ft,22,16
126,1,0:41.0,Defensive rebound by J. Crawford,,22,16
127,1,0:38.0,Shooting foul by G. Green (drawn by J. Crawford),,22,16
128,1,0:38.0,J. Crawford makes free throw 1 of 2,,23,16
129,1,0:38.0,J. Teague enters the game for T. Jones,,23,16
130,1,0:38.0,J. Crawford misses free throw 2 of 2,,23,16
131,1,0:37.0,Offensive rebound by J. Crawford,,23,16
132,1,0:36.0,J. Crawford misses 2-pt jump shot from 10 ft,,23,16
133,1,0:35.0,,Defensive rebound by C. Capela,23,16
134,1,0:30.0,,Personal foul by N. Bjelica (drawn by C. Paul),23,16
135,1,0:30.0,,C. Paul makes free throw 1 of 2,23,17
136,1,0:30.0,,C. Paul makes free throw 2 of 2,23,18
137,1,0:08.0,A. Wiggins misses 2-pt jump shot from 7 ft,,23,18
138,1,0:06.0,,Defensive rebound by C. Capela,23,18
139,1,0:00.0,,C. Paul misses 2-pt jump shot from 3 ft,23,18
140,1,0:00.0,,Offensive rebound by C. Capela,23,18
141,2,11:44.0,,C. Paul misses 2-pt jump shot from 15 ft,23,18
142,2,11:41.0,Defensive rebound by J. Butler,,23,18
143,2,11:26.0,D. Rose makes 2-pt layup from 1 ft (assist by J. Butler),,25,18
144,2,11:14.0,,E. Gordon makes 2-pt jump shot from 5 ft (assist by C. Paul),25,20
145,2,10:58.0,K. Towns misses 3-pt jump shot from 23 ft,,25,20
146,2,10:56.0,,Defensive rebound by G. Green,25,20
147,2,10:52.0,,G. Green makes 3-pt jump shot from 25 ft,25,23
148,2,10:32.0,J. Butler misses 2-pt jump shot from 7 ft,,25,23
149,2,10:32.0,,Defensive rebound by G. Green,25,23
150,2,10:22.0,,C. Paul misses 3-pt jump shot from 26 ft,25,23
151,2,10:20.0,Defensive rebound by J. Butler,,25,23
152,2,10:14.0,J. Butler makes 2-pt layup from 1 ft,,27,23
153,2,10:01.0,,J. Johnson makes 2-pt jump shot from 11 ft,27,25
154,2,9:42.0,J. Crawford misses 3-pt jump shot from 25 ft,,27,25
155,2,9:38.0,Offensive rebound by K. Towns,,27,25
156,2,9:30.0,J. Teague misses 2-pt layup at rim,,27,25
157,2,9:28.0,,Defensive rebound by C. Capela,27,25
158,2,9:22.0,,C. Paul makes 2-pt layup at rim,27,27
159,2,9:00.0,J. Teague makes 2-pt layup at rim,,29,27
160,2,8:48.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Johnson),29,30
161,2,8:29.0,,N. Hilário enters the game for C. Capela,29,30
162,2,8:29.0,Away from play foul by G. Green (drawn by J. Crawford),,29,30
163,2,8:29.0,J. Crawford makes free throw 1 of 1,,30,30
164,2,8:14.0,K. Towns misses 2-pt jump shot from 14 ft,,30,30
165,2,8:12.0,,Defensive rebound by G. Green,30,30
166,2,8:01.0,,C. Paul makes 2-pt jump shot from 7 ft,30,32
167,2,7:49.0,D. Rose misses 2-pt jump shot from 10 ft (block by G. Green),,30,32
168,2,7:46.0,Offensive rebound by D. Rose,,30,32
169,2,7:41.0,Turnover by J. Teague (bad pass; steal by C. Paul),,30,32
170,2,7:36.0,,E. Gordon misses 3-pt jump shot from 26 ft,30,32
171,2,7:34.0,Defensive rebound by K. Towns,,30,32
172,2,7:27.0,D. Rose misses 2-pt layup at rim (block by C. Paul),,30,32
173,2,7:27.0,Offensive rebound by Team,,30,32
174,2,7:20.0,K. Towns misses 3-pt jump shot from 22 ft,,30,32
175,2,7:18.0,,Defensive rebound by C. Paul,30,32
176,2,7:14.0,,G. Green makes 3-pt jump shot from 25 ft (assist by C. Paul),30,35
177,2,7:04.0,Minnesota full timeout,,30,35
178,2,7:04.0,,T. Ariza enters the game for C. Paul,30,35
179,2,7:04.0,,P. Tucker enters the game for J. Johnson,30,35
180,2,7:04.0,,J. Harden enters the game for E. Gordon,30,35
181,2,6:43.0,D. Rose misses 2-pt layup from 5 ft (block by N. Hilário),,30,35
182,2,6:41.0,,Defensive rebound by T. Ariza,30,35
183,2,6:39.0,A. Wiggins enters the game for D. Rose,,30,35
184,2,6:25.0,,G. Green makes 3-pt jump shot from 25 ft (assist by J. Harden),30,38
185,2,6:06.0,K. Towns misses 2-pt jump shot from 21 ft,,30,38
186,2,6:04.0,,Defensive rebound by T. Ariza,30,38
187,2,5:55.0,,Shooting foul by J. Teague (drawn by J. Harden),30,38
188,2,5:55.0,,J. Harden makes free throw 1 of 2,30,39
189,2,5:55.0,T. Gibson enters the game for J. Butler,,30,39
190,2,5:55.0,,J. Harden makes free throw 2 of 2,30,40
191,2,5:38.0,Turnover by J. Teague (bad pass; steal by J. Harden),,30,40
192,2,5:33.0,,G. Green misses 3-pt jump shot from 25 ft (block by J. Teague),30,40
193,2,5:32.0,,Offensive rebound by Team,30,40
194,2,5:22.0,,Shooting foul by A. Wiggins (drawn by J. Harden),30,40
195,2,5:22.0,,J. Harden makes free throw 1 of 3,30,41
196,2,5:22.0,,J. Harden makes free throw 2 of 3,30,42
197,2,5:22.0,,J. Harden makes free throw 3 of 3,30,43
198,2,5:09.0,J. Teague misses 3-pt jump shot from 24 ft,,30,43
199,2,5:06.0,,Defensive rebound by G. Green,30,43
200,2,4:59.0,,J. Harden misses 3-pt jump shot from 25 ft,30,43
201,2,4:56.0,,Offensive rebound by G. Green,30,43
202,2,4:37.0,,G. Green makes 3-pt jump shot from 23 ft (assist by T. Ariza),30,46
203,2,4:30.0,Personal block foul by T. Ariza (drawn by J. Crawford),,30,46
204,2,4:30.0,,C. Paul enters the game for G. Green,30,46
205,2,4:10.0,T. Gibson makes 2-pt layup at rim (assist by J. Crawford),,32,46
206,2,3:53.0,,J. Harden misses 3-pt jump shot from 25 ft,32,46
207,2,3:52.0,Defensive rebound by K. Towns,,32,46
208,2,3:47.0,J. Crawford misses 2-pt jump shot from 17 ft,,32,46
209,2,3:43.0,,Defensive rebound by P. Tucker,32,46
210,2,3:34.0,,J. Harden misses 3-pt jump shot from 25 ft,32,46
211,2,3:33.0,Defensive rebound by K. Towns,,32,46
212,2,3:29.0,Shooting block foul by N. Hilário (drawn by J. Teague),,32,46
213,2,3:29.0,J. Teague misses free throw 1 of 2,,32,46
214,2,3:29.0,Offensive rebound by Team,,32,46
215,2,3:29.0,,C. Capela enters the game for N. Hilário,32,46
216,2,3:29.0,J. Butler enters the game for J. Crawford,,32,46
217,2,3:29.0,J. Teague makes free throw 2 of 2,,33,46
218,2,3:18.0,,Shooting foul by J. Teague (drawn by C. Paul),33,46
219,2,3:18.0,,C. Paul makes free throw 1 of 2,33,47
220,2,3:18.0,T. Jones enters the game for J. Teague,,33,47
221,2,3:18.0,,C. Paul makes free throw 2 of 2,33,48
222,2,3:01.0,A. Wiggins makes 2-pt layup from 1 ft,,35,48
223,2,2:44.0,,T. Ariza misses 3-pt jump shot from 23 ft,35,48
224,2,2:41.0,Defensive rebound by T. Jones,,35,48
225,2,2:27.0,Turnover by A. Wiggins (out of bounds lost ball),,35,48
226,2,2:27.0,,Houston full timeout,35,48
227,2,2:27.0,,E. Gordon enters the game for P. Tucker,35,48
228,2,2:13.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Paul),35,51
229,2,1:57.0,Shooting block foul by C. Capela (drawn by J. Butler),,35,51
230,2,1:57.0,J. Butler makes free throw 1 of 2,,36,51
231,2,1:57.0,J. Butler makes free throw 2 of 2,,37,51
232,2,1:47.0,,J. Harden misses 3-pt jump shot from 24 ft,37,51
233,2,1:45.0,,Offensive rebound by E. Gordon,37,51
234,2,1:39.0,,E. Gordon misses 2-pt jump shot from 7 ft (block by A. Wiggins),37,51
235,2,1:37.0,,Offensive rebound by E. Gordon,37,51
236,2,1:36.0,,Personal block foul by A. Wiggins (drawn by E. Gordon),37,51
237,2,1:26.0,,C. Paul makes 2-pt layup from 3 ft,37,53
238,2,1:10.0,J. Butler makes 3-pt jump shot from 24 ft,,40,53
239,2,0:50.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),40,55
240,2,0:28.0,A. Wiggins misses 3-pt jump shot from 25 ft,,40,55
241,2,0:26.0,,Defensive rebound by C. Capela,40,55
242,2,0:03.0,,J. Harden misses 2-pt jump shot from 6 ft (block by K. Towns),40,55
243,2,0:03.0,,Offensive rebound by Team,40,55
244,2,0:03.0,D. Rose enters the game for A. Wiggins,,40,55
245,2,0:02.0,,E. Gordon misses 3-pt jump shot from 23 ft,40,55
246,2,0:02.0,,Offensive rebound by Team,40,55
247,3,11:52.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),40,58
248,3,11:30.0,Shooting foul by C. Capela (drawn by J. Butler),,40,58
249,3,11:30.0,J. Butler makes free throw 1 of 2,,41,58
250,3,11:30.0,J. Butler makes free throw 2 of 2,,42,58
251,3,11:18.0,,J. Harden misses 3-pt jump shot from 25 ft,42,58
252,3,11:16.0,,Offensive rebound by Team,42,58
253,3,11:03.0,,C. Paul misses 2-pt jump shot from 6 ft,42,58
254,3,11:02.0,Defensive rebound by J. Butler,,42,58
255,3,10:51.0,J. Butler misses 2-pt jump shot from 8 ft,,42,58
256,3,10:50.0,,Defensive rebound by C. Paul,42,58
257,3,10:33.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),42,61
258,3,10:12.0,Personal foul by C. Paul (drawn by J. Butler),,42,61
259,3,10:03.0,Personal foul by J. Harden (drawn by K. Towns),,42,61
260,3,9:48.0,J. Teague misses 2-pt jump shot from 8 ft,,42,61
261,3,9:47.0,,Defensive rebound by P. Tucker,42,61
262,3,9:44.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),42,63
263,3,9:44.0,Minnesota full timeout,,42,63
264,3,9:33.0,A. Wiggins misses 3-pt jump shot from 23 ft,,42,63
265,3,9:31.0,,Defensive rebound by C. Capela,42,63
266,3,9:26.0,,T. Ariza makes 2-pt layup at rim (assist by J. Harden),42,65
267,3,9:16.0,Turnover by J. Teague (traveling),,42,65
268,3,9:06.0,,T. Ariza misses 3-pt jump shot from 24 ft,42,65
269,3,9:02.0,Defensive rebound by A. Wiggins,,42,65
270,3,8:42.0,Shooting foul by C. Paul (drawn by T. Gibson),,42,65
271,3,8:42.0,T. Gibson makes free throw 1 of 2,,43,65
272,3,8:42.0,T. Gibson makes free throw 2 of 2,,44,65
273,3,8:31.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Harden),44,68
274,3,8:06.0,T. Gibson makes 2-pt layup at rim (assist by A. Wiggins),,46,68
275,3,7:51.0,,J. Harden misses 3-pt jump shot from 25 ft,46,68
276,3,7:48.0,Defensive rebound by K. Towns,,46,68
277,3,7:48.0,Turnover by J. Teague (traveling),,46,68
278,3,7:42.0,,Personal foul by J. Teague (drawn by C. Paul),46,68
279,3,7:42.0,T. Jones enters the game for J. Teague,,46,68
280,3,7:32.0,,C. Paul misses 2-pt jump shot from 13 ft,46,68
281,3,7:29.0,Defensive rebound by K. Towns,,46,68
282,3,7:21.0,Turnover by J. Butler (out of bounds lost ball),,46,68
283,3,7:21.0,G. Dieng enters the game for K. Towns,,46,68
284,3,7:11.0,,J. Harden misses 2-pt layup from 1 ft (block by G. Dieng),46,68
285,3,7:11.0,,Offensive rebound by Team,46,68
286,3,6:58.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),46,71
287,3,6:58.0,,Shooting foul by T. Gibson (drawn by P. Tucker),46,71
288,3,6:58.0,,P. Tucker misses free throw 1 of 1,46,71
289,3,6:58.0,Defensive rebound by J. Butler,,46,71
290,3,6:35.0,A. Wiggins makes 2-pt jump shot from 16 ft (assist by J. Butler),,48,71
291,3,6:09.0,,C. Paul misses 3-pt jump shot from 25 ft,48,71
292,3,6:06.0,Defensive rebound by A. Wiggins,,48,71
293,3,6:02.0,T. Jones makes 2-pt layup at rim (assist by A. Wiggins),,50,71
294,3,5:56.0,,P. Tucker misses 3-pt jump shot from 23 ft,50,71
295,3,5:56.0,,Offensive rebound by Team,50,71
296,3,5:51.0,,E. Gordon enters the game for C. Paul,50,71
297,3,5:51.0,,N. Hilário enters the game for C. Capela,50,71
298,3,5:30.0,,E. Gordon misses 3-pt jump shot from 26 ft,50,71
299,3,5:27.0,Defensive rebound by T. Jones,,50,71
300,3,5:18.0,A. Wiggins misses 2-pt jump shot from 10 ft,,50,71
301,3,5:16.0,,Defensive rebound by N. Hilário,50,71
302,3,4:55.0,,P. Tucker misses 3-pt jump shot from 25 ft,50,71
303,3,4:52.0,,Offensive rebound by N. Hilário,50,71
304,3,4:41.0,,E. Gordon misses 2-pt layup from 1 ft (block by G. Dieng),50,71
305,3,4:41.0,,Offensive rebound by Team,50,71
306,3,4:41.0,,G. Green enters the game for T. Ariza,50,71
307,3,4:27.0,,J. Harden misses 3-pt jump shot from 24 ft,50,71
308,3,4:26.0,Defensive rebound by A. Wiggins,,50,71
309,3,4:18.0,G. Dieng misses 3-pt jump shot from 23 ft,,50,71
310,3,4:13.0,Offensive rebound by T. Gibson,,50,71
311,3,4:06.0,Turnover by T. Gibson (out of bounds lost ball),,50,71
312,3,3:59.0,,E. Gordon misses 3-pt jump shot from 25 ft,50,71
313,3,3:56.0,Defensive rebound by A. Wiggins,,50,71
314,3,3:44.0,J. Butler misses 2-pt layup from 2 ft (block by N. Hilário),,50,71
315,3,3:43.0,Offensive rebound by Team,,50,71
316,3,3:43.0,J. Crawford enters the game for J. Butler,,50,71
317,3,3:43.0,N. Bjelica enters the game for T. Gibson,,50,71
318,3,3:39.0,N. Bjelica makes 2-pt layup from 4 ft,,52,71
319,3,3:39.0,Shooting foul by P. Tucker (drawn by N. Bjelica),,52,71
320,3,3:39.0,,T. Ariza enters the game for P. Tucker,52,71
321,3,3:39.0,N. Bjelica makes free throw 1 of 1,,53,71
322,3,3:31.0,,G. Green misses 3-pt jump shot from 25 ft,53,71
323,3,3:28.0,Defensive rebound by J. Crawford,,53,71
324,3,3:13.0,A. Wiggins misses 3-pt jump shot from 24 ft,,53,71
325,3,3:10.0,,Defensive rebound by T. Ariza,53,71
326,3,2:52.0,,T. Ariza misses 3-pt jump shot from 25 ft,53,71
327,3,2:49.0,,Offensive rebound by N. Hilário,53,71
328,3,2:31.0,,G. Green makes 3-pt jump shot from 23 ft (assist by N. Hilário),53,74
329,3,2:12.0,A. Wiggins makes 2-pt dunk at rim (assist by G. Dieng),,55,74
330,3,2:12.0,,Houston full timeout,55,74
331,3,2:12.0,,C. Paul enters the game for J. Harden,55,74
332,3,2:12.0,,C. Capela enters the game for N. Hilário,55,74
333,3,1:50.0,,C. Paul misses 2-pt jump shot from 10 ft,55,74
334,3,1:49.0,Defensive rebound by G. Dieng,,55,74
335,3,1:42.0,Shooting foul by E. Gordon (drawn by A. Wiggins),,55,74
336,3,1:42.0,A. Wiggins makes free throw 1 of 2,,56,74
337,3,1:42.0,A. Wiggins misses free throw 2 of 2,,56,74
338,3,1:42.0,,Defensive rebound by C. Capela,56,74
339,3,1:31.0,,Turnover by E. Gordon (turnover),56,74
340,3,1:23.0,T. Jones misses 2-pt layup from 1 ft (block by C. Capela),,56,74
341,3,1:20.0,,Defensive rebound by E. Gordon,56,74
342,3,1:19.0,,T. Ariza misses 3-pt jump shot from 24 ft,56,74
343,3,1:15.0,,Offensive rebound by G. Green,56,74
344,3,1:00.0,,G. Green makes 2-pt layup at rim (assist by C. Paul),56,76
345,3,0:48.0,Turnover by N. Bjelica (lost ball; steal by C. Paul),,56,76
346,3,0:47.0,,Personal foul by N. Bjelica (drawn by C. Paul),56,76
347,3,0:33.0,,C. Paul makes 2-pt layup from 3 ft,56,78
348,3,0:24.0,J. Crawford misses 2-pt jump shot from 5 ft,,56,78
349,3,0:23.0,,Defensive rebound by G. Green,56,78
350,3,0:23.0,,Personal foul by G. Dieng (drawn by G. Green),56,78
351,3,0:23.0,,G. Green makes free throw 1 of 2,56,79
352,3,0:23.0,,G. Green makes free throw 2 of 2,56,80
353,3,0:00.0,G. Dieng makes 2-pt hook shot from 6 ft (assist by N. Bjelica),,58,80
354,4,11:47.0,N. Bjelica misses 3-pt jump shot from 25 ft,,58,80
355,4,11:45.0,,Defensive rebound by C. Capela,58,80
356,4,11:30.0,,C. Capela makes 2-pt dunk at rim (assist by C. Paul),58,82
357,4,11:12.0,D. Rose makes 2-pt layup at rim,,60,82
358,4,10:50.0,,C. Paul misses 2-pt jump shot from 8 ft,60,82
359,4,10:48.0,Defensive rebound by G. Dieng,,60,82
360,4,10:37.0,G. Dieng misses 2-pt jump shot from 15 ft,,60,82
361,4,10:35.0,,Defensive rebound by C. Capela,60,82
362,4,10:25.0,,G. Green misses 3-pt jump shot from 26 ft,60,82
363,4,10:23.0,Defensive rebound by G. Dieng,,60,82
364,4,10:18.0,N. Bjelica misses 3-pt jump shot from 27 ft,,60,82
365,4,10:16.0,,Defensive rebound by C. Paul,60,82
366,4,9:54.0,,C. Paul makes 3-pt jump shot from 25 ft,60,85
367,4,9:38.0,D. Rose makes 3-pt jump shot from 23 ft (assist by J. Crawford),,63,85
368,4,9:13.0,,C. Capela makes 2-pt layup at rim (assist by C. Paul),63,87
369,4,8:51.0,J. Crawford makes 2-pt jump shot from 17 ft,,65,87
370,4,8:34.0,,C. Paul makes 2-pt layup at rim,65,89
371,4,8:20.0,G. Dieng misses 2-pt jump shot from 15 ft,,65,89
372,4,8:17.0,,Defensive rebound by C. Capela,65,89
373,4,7:56.0,,C. Paul makes 2-pt layup from 1 ft,65,91
374,4,7:43.0,J. Crawford makes 2-pt jump shot from 12 ft (assist by N. Bjelica),,67,91
375,4,7:23.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Paul),67,94
376,4,7:22.0,Minnesota full timeout,,67,94
377,4,7:22.0,,J. Johnson enters the game for C. Paul,67,94
378,4,7:22.0,,P. Tucker enters the game for G. Green,67,94
379,4,7:22.0,,J. Harden enters the game for C. Capela,67,94
380,4,7:12.0,D. Rose makes 2-pt jump shot from 21 ft,,69,94
381,4,6:52.0,,Turnover by E. Gordon (bad pass; steal by N. Bjelica),69,94
382,4,6:47.0,,Violation by T. Ariza (kicked ball),69,94
383,4,6:42.0,T. Jones misses 2-pt layup at rim,,69,94
384,4,6:40.0,,Defensive rebound by J. Harden,69,94
385,4,6:33.0,,T. Ariza misses 3-pt jump shot from 25 ft,69,94
386,4,6:31.0,Defensive rebound by T. Jones,,69,94
387,4,6:25.0,Turnover by D. Rose (lost ball; steal by J. Harden),,69,94
388,4,6:02.0,,J. Harden misses 3-pt jump shot from 25 ft,69,94
389,4,5:59.0,Defensive rebound by N. Bjelica,,69,94
390,4,5:56.0,G. Dieng misses 2-pt layup at rim (block by J. Harden),,69,94
391,4,5:54.0,,Defensive rebound by J. Harden,69,94
392,4,5:49.0,,Shooting foul by N. Bjelica (drawn by T. Ariza),69,94
393,4,5:49.0,,T. Ariza misses free throw 1 of 2,69,94
394,4,5:49.0,,Offensive rebound by Team,69,94
