,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
79,1,3:50.0,K. Love misses 2-pt layup from 2 ft (block by E. İlyasova),,17,29
80,1,3:45.0,,Defensive rebound by M. Belinelli,17,29
81,1,3:43.0,,B. Simmons makes 2-pt dunk from 1 ft,17,31
82,1,3:25.0,L. James misses 2-pt jump shot from 8 ft,,17,31
83,1,3:25.0,Offensive rebound by T. Thompson,,17,31
84,1,3:20.0,T. Thompson makes 2-pt layup at rim,,19,31
85,1,3:02.0,,R. Covington misses 3-pt jump shot from 25 ft,19,31
86,1,2:59.0,,Offensive rebound by B. Simmons,19,31
87,1,2:57.0,,R. Covington misses 3-pt jump shot from 27 ft,19,31
88,1,2:54.0,Defensive rebound by K. Love,,19,31
89,1,2:47.0,L. James misses 2-pt jump shot from 5 ft (block by R. Holmes),,19,31
90,1,2:44.0,,Defensive rebound by B. Simmons,19,31
91,1,2:40.0,,M. Belinelli misses 3-pt jump shot from 26 ft,19,31
92,1,2:40.0,Defensive rebound by K. Love,,19,31
93,1,2:36.0,Personal foul by B. Simmons (drawn by L. James),,19,31
94,1,2:36.0,,J. Redick enters the game for M. Belinelli,19,31
95,1,2:36.0,,M. Fultz enters the game for B. Simmons,19,31
96,1,2:36.0,K. Korver enters the game for K. Love,,19,31
97,1,2:32.0,J. Smith misses 3-pt jump shot from 26 ft,,19,31
98,1,2:29.0,,Defensive rebound by R. Covington,19,31
99,1,2:18.0,,E. İlyasova misses 2-pt jump shot from 9 ft,19,31
100,1,2:10.0,,Offensive rebound by M. Fultz,19,31
101,1,2:03.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by E. İlyasova),19,34
102,1,1:44.0,J. Smith misses 2-pt jump shot from 18 ft,,19,34
103,1,1:41.0,,Defensive rebound by E. İlyasova,19,34
104,1,1:35.0,,M. Fultz misses 2-pt layup from 5 ft,19,34
105,1,1:31.0,Defensive rebound by J. Clarkson,,19,34
106,1,1:28.0,J. Clarkson makes 2-pt layup from 1 ft,,21,34
107,1,1:27.0,,Philadelphia full timeout,21,34
108,1,1:17.0,,M. Fultz makes 2-pt layup from 1 ft,21,36
109,1,1:01.0,K. Korver makes 2-pt jump shot from 21 ft (assist by L. James),,23,36
110,1,0:46.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by R. Holmes),23,39
111,1,0:36.0,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),,25,39
112,1,0:36.0,Shooting foul by E. İlyasova (drawn by T. Thompson),,25,39
113,1,0:36.0,T. Thompson misses free throw 1 of 1,,25,39
114,1,0:36.0,,Defensive rebound by E. İlyasova,25,39
115,1,0:28.0,,M. Fultz makes 2-pt layup from 1 ft,25,41
116,1,0:07.0,K. Korver makes 3-pt jump shot from 28 ft (assist by L. James),,28,41
117,1,0:00.0,,R. Holmes misses 2-pt jump shot from 16 ft,28,41
118,1,0:00.0,,Offensive rebound by Team,28,41
119,2,11:42.0,L. Nance misses 2-pt layup from 3 ft,,28,41
120,2,11:38.0,,Defensive rebound by M. Fultz,28,41
121,2,11:32.0,,D. Šarić misses 3-pt jump shot from 26 ft,28,41
122,2,11:29.0,Defensive rebound by J. Green,,28,41
123,2,11:27.0,Shooting foul by R. Covington (drawn by J. Green),,28,41
124,2,11:27.0,J. Green makes free throw 1 of 2,,29,41
125,2,11:27.0,J. Green makes free throw 2 of 2,,30,41
126,2,11:18.0,,J. Redick makes 2-pt layup from 2 ft (assist by D. Šarić),30,43
127,2,11:05.0,Turnover by J. Green (bad pass; steal by M. Fultz),,30,43
128,2,10:59.0,,M. Fultz makes 2-pt layup from 1 ft,30,45
129,2,10:50.0,J. Clarkson misses 2-pt jump shot from 8 ft,,30,45
130,2,10:47.0,,Defensive rebound by J. Redick,30,45
131,2,10:43.0,,J. Redick misses 3-pt jump shot from 24 ft,30,45
132,2,10:40.0,,Offensive rebound by Team,30,45
133,2,10:40.0,,M. Belinelli enters the game for J. Redick,30,45
134,2,10:38.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by M. Fultz),30,48
135,2,10:12.0,J. Clarkson misses 2-pt layup from 7 ft,,30,48
136,2,10:10.0,Offensive rebound by J. Clarkson,,30,48
137,2,10:09.0,J. Clarkson misses 2-pt jump shot from 4 ft (block by R. Covington),,30,48
138,2,10:09.0,,Defensive rebound by M. Fultz,30,48
139,2,10:04.0,,Turnover by M. Fultz (lost ball; steal by J. Clarkson),30,48
140,2,9:58.0,J. Clarkson makes 2-pt layup at rim,,32,48
141,2,9:41.0,,E. İlyasova makes 2-pt jump shot from 22 ft (assist by M. Fultz),32,50
142,2,9:14.0,J. Clarkson misses 2-pt jump shot from 13 ft,,32,50
143,2,9:11.0,,Defensive rebound by D. Šarić,32,50
144,2,8:48.0,,M. Fultz makes 2-pt jump shot from 11 ft (assist by D. Šarić),32,52
145,2,8:27.0,K. Korver misses 3-pt jump shot from 26 ft,,32,52
146,2,8:24.0,,Defensive rebound by E. İlyasova,32,52
147,2,8:12.0,,Personal foul by K. Korver (drawn by D. Šarić),32,52
148,2,8:05.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by M. Fultz),32,55
149,2,8:03.0,Cleveland full timeout,,32,55
150,2,8:03.0,,B. Simmons enters the game for M. Fultz,32,55
151,2,8:03.0,L. James enters the game for J. Clarkson,,32,55
152,2,7:56.0,L. Nance misses 2-pt jump shot from 8 ft (block by R. Covington),,32,55
153,2,7:55.0,,Defensive rebound by B. Simmons,32,55
154,2,7:47.0,,D. Šarić misses 2-pt jump shot from 15 ft,32,55
155,2,7:45.0,Defensive rebound by L. James,,32,55
156,2,7:41.0,L. Nance makes 2-pt dunk from 1 ft (assist by L. James),,34,55
157,2,7:25.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by B. Simmons),34,57
158,2,7:04.0,J. Smith misses 3-pt jump shot from 23 ft,,34,57
159,2,7:00.0,,Defensive rebound by E. İlyasova,34,57
160,2,6:50.0,,B. Simmons misses 2-pt layup from 1 ft,34,57
161,2,6:47.0,Defensive rebound by L. James,,34,57
162,2,6:44.0,Turnover by L. James (lost ball; steal by R. Covington),,34,57
163,2,6:40.0,,Turnover by D. Šarić (bad pass),34,57
164,2,6:40.0,R. Hood enters the game for J. Smith,,34,57
165,2,6:31.0,Personal foul by M. Belinelli (drawn by L. Nance),,34,57
166,2,6:31.0,,J. Redick enters the game for E. İlyasova,34,57
167,2,6:31.0,,A. Johnson enters the game for R. Covington,34,57
168,2,6:18.0,J. Green makes 3-pt jump shot from 24 ft (assist by L. James),,37,57
169,2,5:52.0,,M. Belinelli makes 3-pt jump shot from 30 ft (assist by D. Šarić),37,60
170,2,5:45.0,Turnover by L. James (bad pass; steal by B. Simmons),,37,60
171,2,5:38.0,,J. Redick makes 2-pt layup from 3 ft (assist by B. Simmons),37,62
172,2,5:31.0,Turnover by J. Green (lost ball; steal by B. Simmons),,37,62
173,2,5:26.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Simmons),37,65
174,2,5:25.0,Cleveland full timeout,,37,65
175,2,5:25.0,K. Love enters the game for L. Nance,,37,65
176,2,5:25.0,C. Osman enters the game for K. Korver,,37,65
177,2,5:07.0,J. Green makes 2-pt layup from 1 ft (assist by L. James),,39,65
178,2,4:52.0,,Turnover by B. Simmons (bad pass; steal by L. James),39,65
179,2,4:47.0,L. James misses 2-pt dunk from 1 ft,,39,65
180,2,4:45.0,,Defensive rebound by J. Redick,39,65
181,2,4:38.0,,B. Simmons makes 2-pt dunk from 2 ft (assist by A. Johnson),39,67
182,2,4:20.0,L. James makes 2-pt layup at rim,,41,67
183,2,4:13.0,,M. Belinelli misses 3-pt jump shot from 25 ft,41,67
184,2,4:11.0,Defensive rebound by K. Love,,41,67
185,2,3:58.0,K. Love makes 2-pt layup at rim (assist by L. James),,43,67
186,2,3:44.0,,Personal foul by R. Hood (drawn by A. Johnson),43,67
187,2,3:44.0,,R. Covington enters the game for D. Šarić,43,67
188,2,3:44.0,,E. İlyasova enters the game for M. Belinelli,43,67
189,2,3:39.0,,Shooting foul by R. Hood (drawn by J. Redick),43,67
190,2,3:39.0,,J. Redick misses free throw 1 of 3,43,67
191,2,3:39.0,,Offensive rebound by Team,43,67
192,2,3:39.0,,J. Redick makes free throw 2 of 3,43,68
193,2,3:39.0,,J. Redick makes free throw 3 of 3,43,69
194,2,3:24.0,L. James makes 2-pt layup from 2 ft (assist by K. Love),,45,69
195,2,3:24.0,Shooting foul by R. Covington (drawn by L. James),,45,69
196,2,3:24.0,L. James misses free throw 1 of 1,,45,69
197,2,3:24.0,,Defensive rebound by E. İlyasova,45,69
198,2,3:11.0,,B. Simmons makes 2-pt hook shot from 8 ft (assist by J. Redick),45,71
199,2,3:01.0,K. Love misses 3-pt jump shot from 25 ft,,45,71
200,2,2:58.0,,Defensive rebound by B. Simmons,45,71
201,2,2:49.0,,E. İlyasova misses 3-pt jump shot from 24 ft,45,71
202,2,2:47.0,Defensive rebound by K. Love,,45,71
203,2,2:42.0,C. Osman misses 3-pt jump shot from 28 ft,,45,71
204,2,2:39.0,,Defensive rebound by R. Covington,45,71
205,2,2:26.0,,B. Simmons makes 2-pt dunk at rim,45,73
206,2,2:21.0,Turnover by K. Love (bad pass),,45,73
207,2,2:21.0,,Philadelphia full timeout,45,73
208,2,2:21.0,,M. Belinelli enters the game for R. Covington,45,73
209,2,2:11.0,,Shooting foul by K. Love (drawn by E. İlyasova),45,73
210,2,2:11.0,,E. İlyasova makes free throw 1 of 2,45,74
211,2,2:11.0,J. Smith enters the game for R. Hood,,45,74
212,2,2:11.0,,E. İlyasova makes free throw 2 of 2,45,75
213,2,1:51.0,L. James makes 2-pt layup from 2 ft (assist by K. Love),,47,75
214,2,1:43.0,,M. Belinelli misses 2-pt jump shot from 15 ft,47,75
215,2,1:41.0,Defensive rebound by L. James,,47,75
216,2,1:34.0,L. James misses 2-pt layup from 2 ft (block by B. Simmons),,47,75
217,2,1:34.0,Offensive rebound by Team,,47,75
218,2,1:34.0,Shooting foul by E. İlyasova (drawn by C. Osman),,47,75
219,2,1:34.0,C. Osman makes free throw 1 of 2,,48,75
220,2,1:34.0,C. Osman misses free throw 2 of 2,,48,75
221,2,1:31.0,,Defensive rebound by B. Simmons,48,75
222,2,1:20.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by A. Johnson),48,78
223,2,1:03.0,Shooting foul by B. Simmons (drawn by K. Love),,48,78
224,2,1:03.0,,D. Šarić enters the game for E. İlyasova,48,78
225,2,1:03.0,K. Love makes free throw 1 of 2,,49,78
226,2,1:03.0,K. Love makes free throw 2 of 2,,50,78
227,2,0:54.0,,A. Johnson misses 2-pt jump shot from 5 ft,50,78
228,2,0:52.0,Defensive rebound by K. Love,,50,78
229,2,0:48.0,C. Osman misses 2-pt jump shot from 5 ft,,50,78
230,2,0:45.0,Offensive rebound by J. Green,,50,78
231,2,0:45.0,J. Green makes 2-pt dunk at rim,,52,78
232,2,0:34.0,,M. Belinelli misses 2-pt layup from 4 ft,52,78
233,2,0:34.0,Defensive rebound by Team,,52,78
234,2,0:34.0,,M. Fultz enters the game for B. Simmons,52,78
235,2,0:34.0,T. Thompson enters the game for K. Love,,52,78
236,2,0:14.0,J. Green makes 3-pt jump shot from 23 ft (assist by L. James),,55,78
237,2,0:03.0,,A. Johnson misses 2-pt layup from 4 ft,55,78
238,2,0:03.0,Defensive rebound by T. Thompson,,55,78
239,2,0:00.0,C. Osman misses 3-pt jump shot from 40 ft,,55,78
240,2,0:00.0,Offensive rebound by Team,,55,78
241,3,11:41.0,C. Osman makes 3-pt jump shot from 25 ft (assist by J. Green),,58,78
242,3,11:23.0,,D. Šarić misses 3-pt jump shot from 23 ft,58,78
243,3,11:20.0,Defensive rebound by L. James,,58,78
244,3,11:16.0,L. James makes 3-pt jump shot from 25 ft (assist by J. Green),,61,78
245,3,11:05.0,,Personal foul by C. Osman (drawn by B. Simmons),61,78
246,3,10:58.0,,B. Simmons makes 2-pt dunk from 1 ft,61,80
247,3,10:41.0,L. James makes 3-pt jump shot from 26 ft,,64,80
248,3,10:34.0,,Personal foul by K. Korver (drawn by J. Redick),64,80
249,3,10:23.0,,B. Simmons makes 2-pt layup from 2 ft,64,82
250,3,10:23.0,,Shooting foul by K. Korver (drawn by B. Simmons),64,82
251,3,10:23.0,,B. Simmons misses free throw 1 of 1,64,82
252,3,10:23.0,Defensive rebound by J. Green,,64,82
253,3,10:07.0,L. James misses 2-pt layup from 3 ft (block by R. Covington),,64,82
254,3,10:07.0,,Defensive rebound by Team,64,82
255,3,10:02.0,,A. Johnson makes 2-pt layup from 2 ft (assist by B. Simmons),64,84
256,3,10:02.0,,Shooting foul by J. Green (drawn by A. Johnson),64,84
257,3,10:02.0,,A. Johnson makes free throw 1 of 1,64,85
258,3,9:48.0,Shooting foul by A. Johnson (drawn by K. Love),,64,85
259,3,9:48.0,K. Love misses free throw 1 of 2,,64,85
260,3,9:48.0,Offensive rebound by Team,,64,85
261,3,9:48.0,K. Love makes free throw 2 of 3,,65,85
262,3,9:48.0,K. Love makes free throw 3 of 3,,66,85
263,3,9:37.0,,J. Redick misses 2-pt jump shot from 22 ft,66,85
264,3,9:31.0,Defensive rebound by L. James,,66,85
265,3,9:26.0,K. Love misses 3-pt jump shot from 26 ft,,66,85
266,3,9:23.0,,Defensive rebound by A. Johnson,66,85
267,3,9:17.0,,J. Redick misses 2-pt layup from 3 ft (block by K. Love),66,85
268,3,9:17.0,,Offensive rebound by Team,66,85
269,3,9:13.0,,A. Johnson misses 2-pt dunk from 1 ft,66,85
270,3,9:11.0,Defensive rebound by J. Green,,66,85
271,3,9:08.0,L. James makes 2-pt dunk from 1 ft,,68,85
272,3,8:47.0,,J. Redick misses 3-pt jump shot from 27 ft,68,85
273,3,8:45.0,Defensive rebound by L. James,,68,85
274,3,8:44.0,Turnover by K. Korver (out of bounds lost ball),,68,85
275,3,8:32.0,,Turnover by A. Johnson (bad pass; steal by K. Korver),68,85
276,3,8:29.0,C. Osman makes 2-pt layup from 2 ft (assist by L. James),,70,85
277,3,8:29.0,,Philadelphia full timeout,70,85
278,3,8:29.0,,R. Holmes enters the game for A. Johnson,70,85
279,3,8:16.0,,D. Šarić misses 3-pt jump shot from 26 ft,70,85
280,3,8:13.0,Defensive rebound by C. Osman,,70,85
281,3,7:55.0,L. James makes 2-pt dunk from 1 ft (assist by C. Osman),,72,85
282,3,7:34.0,,Turnover by J. Redick (bad pass; steal by K. Korver),72,85
283,3,7:28.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Osman),,75,85
284,3,7:12.0,,Personal foul by K. Love (drawn by J. Redick),75,85
285,3,7:12.0,,J. Redick makes free throw 1 of 2,75,86
286,3,7:12.0,,T. McConnell enters the game for D. Šarić,75,86
287,3,7:12.0,,E. İlyasova enters the game for R. Covington,75,86
288,3,7:12.0,,J. Redick makes free throw 2 of 2,75,87
289,3,6:54.0,Shooting foul by R. Holmes (drawn by L. James),,75,87
290,3,6:54.0,L. James misses free throw 1 of 2,,75,87
291,3,6:54.0,Offensive rebound by Team,,75,87
292,3,6:54.0,,M. Belinelli enters the game for J. Redick,75,87
293,3,6:54.0,L. James makes free throw 2 of 2,,76,87
294,3,6:33.0,,E. İlyasova misses 3-pt jump shot from 25 ft,76,87
295,3,6:30.0,Defensive rebound by K. Love,,76,87
296,3,6:25.0,L. James misses 3-pt jump shot from 25 ft,,76,87
297,3,6:22.0,Offensive rebound by C. Osman,,76,87
298,3,6:20.0,L. James makes 2-pt layup at rim (assist by K. Korver),,78,87
299,3,6:11.0,,T. McConnell misses 2-pt jump shot from 11 ft,78,87
300,3,6:08.0,Defensive rebound by K. Love,,78,87
301,3,5:52.0,L. James makes 2-pt layup from 4 ft,,80,87
302,3,5:34.0,,M. Belinelli makes 2-pt jump shot from 15 ft (assist by E. İlyasova),80,89
303,3,5:06.0,J. Green misses 3-pt jump shot from 22 ft,,80,89
304,3,5:03.0,,Defensive rebound by B. Simmons,80,89
305,3,4:58.0,,Turnover by R. Holmes (out of bounds lost ball),80,89
306,3,4:58.0,,R. Covington enters the game for T. McConnell,80,89
307,3,4:58.0,J. Smith enters the game for L. James,,80,89
308,3,4:47.0,Personal foul by E. İlyasova (drawn by K. Love),,80,89
309,3,4:38.0,Turnover by K. Korver (bad pass; steal by B. Simmons),,80,89
310,3,4:35.0,,Personal foul by J. Green (drawn by B. Simmons),80,89
311,3,4:35.0,,B. Simmons makes free throw 1 of 2,80,90
312,3,4:35.0,J. Clarkson enters the game for K. Korver,,80,90
313,3,4:35.0,,B. Simmons makes free throw 2 of 2,80,91
314,3,4:21.0,K. Love makes 3-pt jump shot from 25 ft (assist by C. Osman),,83,91
315,3,4:05.0,,Offensive foul by B. Simmons (drawn by J. Green),83,91
316,3,4:05.0,,Turnover by B. Simmons (offensive foul),83,91
317,3,3:50.0,Turnover by J. Clarkson (lost ball; steal by E. İlyasova),,83,91
318,3,3:43.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by B. Simmons),83,94
319,3,3:22.0,K. Love makes 2-pt jump shot from 16 ft,,85,94
320,3,3:14.0,,Turnover by B. Simmons (out of bounds lost ball),85,94
321,3,3:14.0,,M. Fultz enters the game for B. Simmons,85,94
322,3,2:58.0,J. Green misses 2-pt jump shot from 5 ft,,85,94
323,3,2:55.0,,Defensive rebound by R. Holmes,85,94
324,3,2:43.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by M. Fultz),85,97
325,3,2:43.0,Cleveland full timeout,,85,97
326,3,2:27.0,Shooting foul by M. Belinelli (drawn by J. Green),,85,97
327,3,2:27.0,J. Green makes free throw 1 of 2,,86,97
328,3,2:27.0,,J. Redick enters the game for R. Covington,86,97
329,3,2:27.0,J. Green makes free throw 2 of 2,,87,97
330,3,2:16.0,,M. Fultz makes 2-pt layup from 1 ft,87,99
331,3,2:01.0,K. Love makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,90,99
332,3,1:47.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Holmes),90,102
333,3,1:18.0,J. Green makes 2-pt jump shot from 9 ft,,92,102
334,3,1:06.0,,Turnover by M. Fultz (turnover),92,102
335,3,1:06.0,,Loose ball foul by M. Fultz (drawn by J. Clarkson),92,102
336,3,1:06.0,J. Clarkson makes free throw 1 of 2,,93,102
337,3,1:06.0,,R. Covington enters the game for R. Holmes,93,102
338,3,1:06.0,L. James enters the game for J. Green,,93,102
339,3,1:06.0,J. Clarkson makes free throw 2 of 2,,94,102
340,3,0:54.0,,J. Redick misses 3-pt jump shot from 25 ft,94,102
341,3,0:51.0,Defensive rebound by C. Osman,,94,102
342,3,0:45.0,L. James makes 2-pt layup from 2 ft,,96,102
343,3,0:34.0,,R. Covington makes 2-pt layup from 3 ft (assist by E. İlyasova),96,104
344,3,0:34.0,,Shooting foul by J. Smith (drawn by R. Covington),96,104
345,3,0:34.0,,R. Covington makes free throw 1 of 1,96,105
346,3,0:23.0,L. James makes 2-pt dunk from 1 ft,,98,105
347,3,0:03.0,,M. Belinelli misses 3-pt jump shot from 26 ft,98,105
348,3,0:01.0,,Offensive rebound by E. İlyasova,98,105
349,3,0:01.0,,E. İlyasova misses 2-pt layup from 2 ft,98,105
350,3,0:01.0,Defensive rebound by Team,,98,105
351,3,0:00.0,C. Osman misses 3-pt jump shot from 53 ft,,98,105
352,3,0:00.0,Offensive rebound by Team,,98,105
353,4,11:45.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by A. Johnson),98,107
354,4,11:26.0,Turnover by L. James (lost ball; steal by R. Covington),,98,107
355,4,11:20.0,,Personal foul by J. Clarkson (drawn by J. Redick),98,107
356,4,11:17.0,,A. Johnson misses 2-pt layup from 2 ft,98,107
357,4,11:15.0,Defensive rebound by J. Green,,98,107
358,4,11:13.0,Shooting foul by E. İlyasova (drawn by J. Green),,98,107
359,4,11:13.0,J. Green makes free throw 1 of 2,,99,107
360,4,11:13.0,J. Green makes free throw 2 of 2,,100,107
361,4,10:55.0,,M. Fultz misses 2-pt jump shot from 6 ft,100,107
362,4,10:54.0,,Offensive rebound by E. İlyasova,100,107
363,4,10:38.0,,M. Fultz misses 2-pt jump shot from 8 ft,100,107
364,4,10:36.0,Defensive rebound by C. Osman,,100,107
365,4,10:29.0,Shooting foul by J. Redick (drawn by L. James),,100,107
366,4,10:29.0,L. James misses free throw 1 of 2,,100,107
367,4,10:29.0,Offensive rebound by Team,,100,107
368,4,10:29.0,,B. Simmons enters the game for M. Fultz,100,107
369,4,10:29.0,L. James makes free throw 2 of 2,,101,107
370,4,10:20.0,,J. Redick misses 3-pt jump shot from 25 ft,101,107
371,4,10:16.0,,Offensive rebound by E. İlyasova,101,107
372,4,10:09.0,,B. Simmons makes 2-pt layup from 1 ft (assist by E. İlyasova),101,109
373,4,10:02.0,C. Osman misses 3-pt jump shot from 23 ft,,101,109
374,4,9:58.0,,Defensive rebound by R. Covington,101,109
375,4,9:42.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by B. Simmons),101,111
376,4,9:24.0,L. James makes 3-pt jump shot from 25 ft,,104,111
377,4,9:12.0,,A. Johnson misses 2-pt layup from 4 ft (block by L. James),104,111
378,4,9:09.0,Defensive rebound by Team,,104,111
379,4,9:09.0,,M. Belinelli enters the game for A. Johnson,104,111
380,4,9:09.0,,D. Šarić enters the game for J. Redick,104,111
381,4,9:09.0,K. Korver enters the game for C. Osman,,104,111
382,4,8:59.0,L. James makes 3-pt jump shot from 25 ft,,107,111
383,4,8:57.0,,Philadelphia full timeout,107,111
384,4,8:44.0,,D. Šarić misses 3-pt jump shot from 26 ft,107,111
385,4,8:41.0,Defensive rebound by L. James,,107,111
386,4,8:22.0,L. James makes 2-pt layup from 2 ft,,109,111
387,4,8:14.0,,Personal foul by J. Smith (drawn by B. Simmons),109,111
388,4,8:14.0,,R. Holmes enters the game for E. İlyasova,109,111
389,4,8:11.0,,Personal foul by K. Korver (drawn by B. Simmons),109,111
