,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
396,4,0:15.0,Toronto full timeout,,126,129
397,4,0:10.0,D. DeRozan makes 2-pt jump shot from 15 ft (assist by K. Lowry),,128,129
398,4,0:07.0,,Personal foul by K. Lowry (drawn by L. James),128,129
399,4,0:07.0,,L. James makes free throw 1 of 2,128,130
400,4,0:07.0,,L. James makes free throw 2 of 2,128,131
401,4,0:07.0,Personal foul by G. Hill (drawn by D. DeRozan),,128,131
402,4,0:07.0,D. DeRozan makes free throw 1 of 2,,129,131
403,4,0:07.0,P. Siakam enters the game for J. Valančiūnas,,129,131
404,4,0:07.0,D. DeRozan misses free throw 2 of 2,,129,131
405,4,0:04.0,,Defensive rebound by L. James,129,131
406,4,0:03.0,,Personal foul by P. Siakam (drawn by L. James),129,131
407,4,0:03.0,,L. James misses free throw 1 of 2,129,131
408,4,0:03.0,,Offensive rebound by Team,129,131
409,4,0:03.0,J. Valančiūnas enters the game for P. Siakam,,129,131
410,4,0:03.0,,L. James makes free throw 2 of 2,129,132
411,4,0:00.0,D. DeRozan misses 3-pt jump shot from 37 ft,,129,132
412,4,0:00.0,Offensive rebound by Team,,129,132
