,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
81,1,1:53.0,J. Bayless misses 2-pt jump shot from 17 ft,,20,16
82,1,1:48.0,,Defensive rebound by J. Green,20,16
83,1,1:39.0,,J. Green makes 2-pt layup at rim (assist by D. Wade),20,18
84,1,1:22.0,J. Bayless misses 3-pt jump shot from 25 ft,,20,18
85,1,1:19.0,Offensive rebound by T. Booker,,20,18
86,1,1:18.0,J. Bayless misses 3-pt jump shot from 23 ft,,20,18
87,1,1:14.0,,Defensive rebound by C. Osman,20,18
88,1,1:07.0,,D. Wade makes 2-pt jump shot from 15 ft,20,20
89,1,0:44.0,J. Bayless misses 3-pt jump shot from 25 ft,,20,20
90,1,0:40.0,Offensive rebound by R. Holmes,,20,20
91,1,0:36.0,T. Booker makes 2-pt layup from 1 ft (assist by T. Luwawu-Cabarrot),,22,20
92,1,0:25.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Wade),22,23
93,1,0:03.0,T. Booker makes 2-pt layup at rim (assist by R. Holmes),,24,23
94,1,0:00.0,,C. Frye misses 3-pt jump shot from 25 ft,24,23
95,1,0:00.0,,Offensive rebound by Team,24,23
96,2,11:36.0,,J. Green makes 3-pt jump shot from 25 ft (assist by K. Korver),24,26
97,2,11:12.0,J. Redick misses 3-pt jump shot from 28 ft,,24,26
98,2,11:09.0,,Defensive rebound by J. Green,24,26
99,2,10:56.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Green),24,28
100,2,10:56.0,Philadelphia full timeout,,24,28
101,2,10:44.0,J. Redick makes 2-pt jump shot from 19 ft (assist by A. Johnson),,26,28
102,2,10:27.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Wade),26,31
103,2,10:12.0,J. Redick misses 2-pt layup from 1 ft,,26,31
104,2,10:10.0,,Defensive rebound by J. Green,26,31
105,2,10:07.0,,K. Korver misses 3-pt jump shot from 30 ft,26,31
106,2,10:05.0,Defensive rebound by Team,,26,31
107,2,10:05.0,,Loose ball foul by C. Osman (drawn by T. Luwawu-Cabarrot),26,31
108,2,10:05.0,R. Covington enters the game for T. Luwawu-Cabarrot,,26,31
109,2,10:05.0,B. Simmons enters the game for T. Booker,,26,31
110,2,9:53.0,J. Redick misses 2-pt layup from 4 ft (block by D. Wade),,26,31
111,2,9:49.0,,Defensive rebound by C. Osman,26,31
112,2,9:43.0,,C. Osman makes 3-pt jump shot from 26 ft (assist by D. Wade),26,34
113,2,9:30.0,Turnover by B. Simmons (bad pass; steal by C. Frye),,26,34
114,2,9:20.0,,Shooting foul by A. Johnson (drawn by C. Frye),26,34
115,2,9:20.0,,C. Frye makes free throw 1 of 2,26,35
116,2,9:20.0,D. Šarić enters the game for J. Redick,,26,35
117,2,9:20.0,,C. Frye makes free throw 2 of 2,26,36
118,2,9:03.0,Turnover by D. Šarić (bad pass; steal by C. Osman),,26,36
119,2,8:57.0,,J. Green misses 2-pt layup from 2 ft (block by B. Simmons),26,36
120,2,8:54.0,,Offensive rebound by J. Green,26,36
121,2,8:51.0,,D. Wade misses 2-pt hook shot from 6 ft,26,36
122,2,8:51.0,Defensive rebound by D. Šarić,,26,36
123,2,8:40.0,Offensive foul by A. Johnson (drawn by C. Osman),,26,36
124,2,8:40.0,Turnover by A. Johnson (offensive foul),,26,36
125,2,8:40.0,R. Holmes enters the game for A. Johnson,,26,36
126,2,8:23.0,,C. Frye makes 2-pt jump shot from 11 ft,26,38
127,2,8:10.0,J. Bayless misses 3-pt jump shot from 25 ft,,26,38
128,2,8:07.0,,Defensive rebound by J. Green,26,38
129,2,7:58.0,,K. Korver misses 3-pt jump shot from 26 ft,26,38
130,2,7:56.0,Defensive rebound by J. Bayless,,26,38
131,2,7:56.0,Personal foul by D. Wade (drawn by J. Bayless),,26,38
132,2,7:44.0,D. Šarić makes 2-pt layup at rim (assist by B. Simmons),,28,38
133,2,7:27.0,,D. Wade misses 2-pt jump shot from 18 ft,28,38
134,2,7:25.0,Defensive rebound by R. Holmes,,28,38
135,2,7:19.0,R. Holmes makes 2-pt dunk at rim (assist by B. Simmons),,30,38
136,2,7:19.0,,Cleveland full timeout,30,38
137,2,7:19.0,,L. James enters the game for D. Wade,30,38
138,2,7:19.0,,J. Calderón enters the game for C. Osman,30,38
139,2,6:56.0,,L. James misses 2-pt layup from 3 ft,30,38
140,2,6:53.0,Defensive rebound by R. Covington,,30,38
141,2,6:41.0,B. Simmons makes 2-pt jump shot from 6 ft,,32,38
142,2,6:20.0,,L. James makes 2-pt layup at rim,32,40
143,2,6:04.0,R. Holmes makes 3-pt jump shot from 25 ft (assist by J. Bayless),,35,40
144,2,5:41.0,,J. Green misses 2-pt jump shot from 17 ft,35,40
145,2,5:38.0,Defensive rebound by R. Holmes,,35,40
146,2,5:31.0,B. Simmons misses 2-pt jump shot from 4 ft,,35,40
147,2,5:31.0,,Defensive rebound by Team,35,40
148,2,5:31.0,Loose ball foul by R. Holmes (drawn by C. Frye),,35,40
149,2,5:31.0,,J. Crowder enters the game for J. Green,35,40
150,2,5:31.0,J. Redick enters the game for J. Bayless,,35,40
151,2,5:06.0,,C. Frye misses 2-pt jump shot from 17 ft,35,40
152,2,5:04.0,Defensive rebound by D. Šarić,,35,40
153,2,4:56.0,D. Šarić misses 2-pt jump shot from 18 ft,,35,40
154,2,4:56.0,,Defensive rebound by C. Frye,35,40
155,2,4:39.0,,Shooting foul by R. Holmes (drawn by L. James),35,40
156,2,4:39.0,,L. James makes free throw 1 of 2,35,41
157,2,4:39.0,,J. Smith enters the game for C. Frye,35,41
158,2,4:39.0,T. Booker enters the game for R. Holmes,,35,41
159,2,4:39.0,,L. James misses free throw 2 of 2,35,41
160,2,4:37.0,Defensive rebound by B. Simmons,,35,41
161,2,4:23.0,T. Booker makes 2-pt layup from 1 ft (assist by D. Šarić),,37,41
162,2,4:08.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by L. James),37,44
163,2,4:08.0,,Shooting foul by T. Booker (drawn by J. Smith),37,44
164,2,4:08.0,,J. Smith makes free throw 1 of 1,37,45
165,2,3:54.0,,D. Wade enters the game for K. Korver,37,45
166,2,3:49.0,Turnover by D. Šarić (turnover; steal by L. James),,37,45
167,2,3:27.0,,L. James misses 2-pt jump shot from 19 ft,37,45
168,2,3:24.0,Defensive rebound by T. Booker,,37,45
169,2,3:17.0,R. Covington misses 3-pt jump shot from 25 ft,,37,45
170,2,3:16.0,,Defensive rebound by Team,37,45
171,2,3:01.0,,J. Smith misses 2-pt jump shot from 6 ft,37,45
172,2,2:58.0,Defensive rebound by T. Booker,,37,45
173,2,2:54.0,D. Šarić makes 3-pt jump shot from 22 ft (assist by R. Covington),,40,45
174,2,2:36.0,,L. James misses 2-pt jump shot from 5 ft,40,45
175,2,2:34.0,Defensive rebound by B. Simmons,,40,45
176,2,2:33.0,Shooting foul by J. Calderón (drawn by T. Booker),,40,45
177,2,2:33.0,T. Booker makes free throw 1 of 2,,41,45
178,2,2:33.0,T. Booker makes free throw 2 of 2,,42,45
179,2,2:10.0,,L. James misses 2-pt layup from 2 ft (block by T. Booker),42,45
180,2,2:06.0,Defensive rebound by T. Booker,,42,45
181,2,2:04.0,D. Šarić misses 3-pt jump shot from 26 ft,,42,45
182,2,2:04.0,Offensive rebound by T. Booker,,42,45
183,2,2:04.0,Shooting foul by D. Wade (drawn by T. Booker),,42,45
184,2,2:04.0,T. Booker makes free throw 1 of 2,,43,45
185,2,2:04.0,T. Booker makes free throw 2 of 2,,44,45
186,2,1:47.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Smith),44,47
187,2,1:35.0,D. Šarić makes 2-pt dunk from 1 ft (assist by R. Covington),,46,47
188,2,1:07.0,,J. Crowder misses 3-pt jump shot from 25 ft,46,47
189,2,1:04.0,Defensive rebound by B. Simmons,,46,47
190,2,0:57.0,J. Redick misses 3-pt jump shot from 25 ft,,46,47
191,2,0:57.0,,Defensive rebound by Team,46,47
192,2,0:43.0,,D. Wade misses 3-pt jump shot from 26 ft,46,47
193,2,0:41.0,,Offensive rebound by L. James,46,47
194,2,0:39.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by L. James),46,50
195,2,0:33.0,,Offensive charge foul by B. Simmons (drawn by L. James),46,50
196,2,0:33.0,Turnover by B. Simmons (offensive foul),,46,50
197,2,0:33.0,,K. Korver enters the game for D. Wade,46,50
198,2,0:13.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Calderón),46,52
199,2,0:00.0,T. Booker misses 2-pt jump shot from 14 ft,,46,52
200,2,0:00.0,Offensive rebound by Team,,46,52
201,3,12:00.0,,J. Calderón misses technical free throw,46,52
202,3,12:00.0,,Offensive rebound by Team,46,52
203,3,11:39.0,,Shooting foul by B. Simmons (drawn by L. James),46,52
204,3,11:39.0,,L. James makes free throw 1 of 2,46,53
205,3,11:39.0,,L. James makes free throw 2 of 2,46,54
206,3,11:16.0,R. Covington makes 2-pt layup at rim (assist by J. Redick),,48,54
207,3,11:04.0,,J. Calderón makes 3-pt jump shot from 26 ft (assist by L. James),48,57
208,3,10:47.0,D. Šarić misses 2-pt hook shot from 11 ft,,48,57
209,3,10:44.0,,Defensive rebound by L. James,48,57
210,3,10:31.0,,Turnover by J. Green (turnover),48,57
211,3,10:21.0,D. Šarić makes 2-pt layup at rim (assist by B. Simmons),,50,57
212,3,10:19.0,,L. James makes technical free throw,50,58
213,3,9:57.0,,Turnover by L. James (bad pass; steal by R. Covington),50,58
214,3,9:56.0,Personal foul by J. Calderón (drawn by B. Simmons),,50,58
215,3,9:44.0,J. Redick misses 3-pt jump shot from 27 ft,,50,58
216,3,9:42.0,,Defensive rebound by J. Crowder,50,58
217,3,9:29.0,,J. Smith misses 2-pt jump shot from 19 ft,50,58
218,3,9:26.0,Defensive rebound by J. Redick,,50,58
219,3,9:10.0,B. Simmons misses 2-pt hook shot from 7 ft,,50,58
220,3,9:06.0,,Defensive rebound by J. Green,50,58
221,3,9:02.0,,L. James misses 2-pt layup from 2 ft,50,58
222,3,8:59.0,Defensive rebound by R. Covington,,50,58
223,3,8:49.0,Turnover by B. Simmons (bad pass; steal by L. James),,50,58
224,3,8:40.0,,L. James makes 2-pt jump shot from 6 ft,50,60
225,3,8:34.0,B. Simmons misses 2-pt jump shot from 13 ft,,50,60
226,3,8:34.0,Offensive rebound by A. Johnson,,50,60
227,3,8:27.0,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Johnson),,53,60
228,3,8:15.0,,Shooting foul by A. Johnson (drawn by J. Crowder),53,60
229,3,8:15.0,,J. Crowder makes free throw 1 of 2,53,61
230,3,8:15.0,,J. Crowder makes free throw 2 of 2,53,62
231,3,8:04.0,Turnover by J. Redick (bad pass),,53,62
232,3,8:04.0,R. Holmes enters the game for R. Covington,,53,62
233,3,8:04.0,T. Luwawu-Cabarrot enters the game for A. Johnson,,53,62
234,3,7:47.0,,J. Crowder misses 2-pt jump shot from 20 ft,53,62
235,3,7:44.0,Defensive rebound by D. Šarić,,53,62
236,3,7:41.0,J. Redick makes 3-pt jump shot from 23 ft (assist by B. Simmons),,56,62
237,3,7:23.0,,J. Calderón misses 2-pt jump shot from 21 ft,56,62
238,3,7:20.0,Defensive rebound by T. Luwawu-Cabarrot,,56,62
239,3,7:09.0,Turnover by D. Šarić (lost ball; steal by J. Calderón),,56,62
240,3,7:03.0,,J. Crowder misses 2-pt layup from 1 ft,56,62
241,3,6:57.0,,Offensive rebound by L. James,56,62
242,3,6:57.0,,L. James makes 2-pt layup at rim,56,64
243,3,6:57.0,Personal foul by J. Crowder (drawn by B. Simmons),,56,64
244,3,6:57.0,,Cleveland full timeout,56,64
245,3,6:40.0,J. Redick makes 3-pt jump shot from 26 ft (assist by D. Šarić),,59,64
246,3,6:27.0,,Turnover by J. Green (bad pass),59,64
247,3,6:20.0,B. Simmons makes 2-pt dunk from 2 ft,,61,64
248,3,5:57.0,,L. James makes 3-pt jump shot from 22 ft,61,67
249,3,5:47.0,Turnover by B. Simmons (bad pass; steal by J. Smith),,61,67
250,3,5:42.0,,L. James makes 2-pt layup from 2 ft (assist by J. Smith),61,69
251,3,5:21.0,B. Simmons makes 2-pt dunk at rim (assist by D. Šarić),,63,69
252,3,5:05.0,,Personal foul by D. Šarić (drawn by J. Crowder),63,69
253,3,5:05.0,T. Booker enters the game for D. Šarić,,63,69
254,3,4:50.0,,Turnover by Team (shot clock),63,69
255,3,4:27.0,T. Booker makes 2-pt layup from 1 ft (assist by B. Simmons),,65,69
256,3,4:13.0,,J. Green makes 2-pt layup from 1 ft (assist by J. Calderón),65,71
257,3,4:13.0,Philadelphia full timeout,,65,71
258,3,4:13.0,,K. Korver enters the game for L. James,65,71
259,3,4:13.0,,D. Wade enters the game for J. Calderón,65,71
260,3,4:13.0,,C. Frye enters the game for J. Crowder,65,71
261,3,4:13.0,J. Bayless enters the game for J. Redick,,65,71
262,3,3:49.0,B. Simmons misses 2-pt jump shot from 13 ft,,65,71
263,3,3:47.0,,Defensive rebound by C. Frye,65,71
264,3,3:45.0,,Shooting foul by J. Bayless (drawn by J. Green),65,71
265,3,3:45.0,,J. Green makes free throw 1 of 2,65,72
266,3,3:45.0,R. Covington enters the game for B. Simmons,,65,72
267,3,3:45.0,,J. Green makes free throw 2 of 2,65,73
268,3,3:36.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,65,73
269,3,3:29.0,Offensive rebound by T. Booker,,65,73
270,3,3:24.0,Personal foul by J. Green (drawn by T. Booker),,65,73
271,3,3:18.0,,Offensive charge foul by R. Holmes (drawn by C. Frye),65,73
272,3,3:18.0,Turnover by R. Holmes (offensive foul),,65,73
273,3,3:08.0,,J. Smith misses 3-pt jump shot from 25 ft,65,73
274,3,3:05.0,Defensive rebound by T. Booker,,65,73
275,3,2:52.0,R. Holmes makes 2-pt jump shot from 11 ft (assist by J. Bayless),,67,73
276,3,2:34.0,,Turnover by K. Korver (bad pass),67,73
277,3,2:34.0,,C. Osman enters the game for J. Smith,67,73
278,3,2:24.0,,Violation by C. Osman (kicked ball),67,73
279,3,2:16.0,J. Bayless misses 3-pt jump shot from 25 ft,,67,73
280,3,2:13.0,,Defensive rebound by D. Wade,67,73
281,3,2:09.0,,Shooting foul by R. Holmes (drawn by D. Wade),67,73
282,3,2:09.0,Technical foul by R. Holmes,,67,73
283,3,2:09.0,,K. Korver makes technical free throw,67,74
284,3,2:09.0,,D. Wade misses free throw 1 of 2,67,74
285,3,2:09.0,,Offensive rebound by Team,67,74
286,3,2:09.0,D. Šarić enters the game for R. Holmes,,67,74
287,3,2:09.0,,D. Wade misses free throw 2 of 2,67,74
288,3,2:03.0,Defensive rebound by J. Bayless,,67,74
289,3,1:52.0,R. Covington makes 3-pt jump shot from 27 ft (assist by D. Šarić),,70,74
290,3,1:40.0,,Turnover by D. Wade (turnover),70,74
291,3,1:40.0,,Loose ball foul by D. Wade (drawn by J. Bayless),70,74
292,3,1:40.0,,L. James enters the game for J. Green,70,74
293,3,1:30.0,D. Šarić misses 2-pt jump shot from 14 ft,,70,74
294,3,1:25.0,,Defensive rebound by C. Osman,70,74
295,3,1:15.0,,Turnover by D. Wade (bad pass),70,74
296,3,0:55.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 28 ft,,70,74
297,3,0:51.0,,Defensive rebound by L. James,70,74
298,3,0:45.0,,L. James misses 2-pt layup from 1 ft,70,74
299,3,0:41.0,Defensive rebound by D. Šarić,,70,74
300,3,0:38.0,Turnover by T. Booker (bad pass; steal by L. James),,70,74
301,3,0:34.0,,D. Wade makes 2-pt layup from 1 ft (assist by L. James),70,76
302,3,0:18.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. Booker),,73,76
303,3,0:05.0,,C. Frye makes 2-pt layup from 1 ft (assist by L. James),73,78
304,4,11:50.0,Personal foul by C. Frye (drawn by A. Johnson),,73,78
305,4,11:36.0,Shooting foul by C. Osman (drawn by J. Bayless),,73,78
306,4,11:36.0,J. Bayless makes free throw 1 of 2,,74,78
307,4,11:36.0,J. Bayless makes free throw 2 of 2,,75,78
308,4,11:26.0,,Turnover by C. Osman (bad pass; steal by J. Bayless),75,78
309,4,11:18.0,R. Covington makes 3-pt jump shot from 27 ft (assist by T. Booker),,78,78
310,4,10:53.0,,L. James makes 3-pt jump shot from 25 ft,78,81
311,4,10:34.0,Shooting foul by C. Osman (drawn by J. Redick),,78,81
312,4,10:34.0,J. Redick makes free throw 1 of 3,,79,81
313,4,10:34.0,J. Redick makes free throw 2 of 3,,80,81
314,4,10:34.0,,J. Calderón enters the game for D. Wade,80,81
315,4,10:34.0,J. Redick makes free throw 3 of 3,,81,81
316,4,10:15.0,,Turnover by K. Korver (bad pass; steal by J. Bayless),81,81
317,4,10:10.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Bayless),,84,81
318,4,10:10.0,,Cleveland full timeout,84,81
319,4,10:10.0,,J. Crowder enters the game for C. Osman,84,81
320,4,9:53.0,,C. Frye misses 3-pt jump shot from 27 ft,84,81
321,4,9:50.0,Defensive rebound by A. Johnson,,84,81
322,4,9:38.0,J. Redick makes 2-pt jump shot from 21 ft (assist by A. Johnson),,86,81
323,4,9:17.0,,Turnover by L. James (bad pass; steal by R. Covington),86,81
324,4,9:05.0,R. Covington misses 3-pt jump shot from 26 ft,,86,81
325,4,9:01.0,,Defensive rebound by L. James,86,81
326,4,8:56.0,,L. James misses 3-pt jump shot from 25 ft,86,81
327,4,8:53.0,,Offensive rebound by J. Crowder,86,81
328,4,8:50.0,,K. Korver misses 3-pt jump shot from 25 ft,86,81
329,4,8:50.0,Defensive rebound by J. Bayless,,86,81
330,4,8:33.0,Turnover by T. Booker (bad pass; steal by K. Korver),,86,81
331,4,8:29.0,,J. Calderón makes 2-pt layup at rim,86,83
332,4,8:29.0,Philadelphia full timeout,,86,83
333,4,8:29.0,D. Šarić enters the game for J. Bayless,,86,83
334,4,8:29.0,B. Simmons enters the game for T. Booker,,86,83
335,4,8:08.0,R. Covington misses 2-pt jump shot from 16 ft,,86,83
336,4,8:04.0,,Defensive rebound by J. Calderón,86,83
337,4,7:47.0,,J. Crowder misses 2-pt jump shot from 20 ft,86,83
338,4,7:44.0,,Offensive rebound by L. James,86,83
339,4,7:43.0,,Shooting foul by A. Johnson (drawn by L. James),86,83
340,4,7:43.0,,L. James makes free throw 1 of 2,86,84
341,4,7:43.0,T. Luwawu-Cabarrot enters the game for J. Redick,,86,84
342,4,7:43.0,,L. James makes free throw 2 of 2,86,85
343,4,7:29.0,D. Šarić misses 3-pt jump shot from 25 ft,,86,85
344,4,7:28.0,,Defensive rebound by Team,86,85
345,4,7:16.0,,L. James misses 2-pt jump shot from 18 ft,86,85
346,4,7:13.0,Defensive rebound by D. Šarić,,86,85
347,4,6:58.0,D. Šarić makes 2-pt layup at rim (assist by T. Luwawu-Cabarrot),,88,85
348,4,6:34.0,,L. James misses 2-pt jump shot from 12 ft,88,85
349,4,6:34.0,,Offensive rebound by Team,88,85
350,4,6:34.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by C. Frye),,88,85
351,4,6:26.0,,Turnover by C. Frye (traveling),88,85
352,4,6:11.0,Shooting foul by C. Frye (drawn by A. Johnson),,88,85
353,4,6:11.0,A. Johnson makes free throw 1 of 2,,89,85
354,4,6:11.0,,J. Green enters the game for C. Frye,89,85
355,4,6:11.0,A. Johnson makes free throw 2 of 2,,90,85
356,4,6:02.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by L. James),90,88
357,4,5:43.0,D. Šarić makes 2-pt layup from 1 ft (assist by B. Simmons),,92,88
358,4,5:28.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by L. James),92,91
359,4,5:27.0,Philadelphia full timeout,,92,91
360,4,5:27.0,,D. Wade enters the game for J. Calderón,92,91
361,4,5:27.0,J. Redick enters the game for A. Johnson,,92,91
362,4,5:27.0,R. Holmes enters the game for T. Luwawu-Cabarrot,,92,91
363,4,5:10.0,R. Holmes makes 2-pt layup from 1 ft (assist by B. Simmons),,94,91
364,4,4:49.0,,Turnover by D. Wade (bad pass; steal by R. Covington),94,91
365,4,4:43.0,B. Simmons makes 2-pt dunk at rim,,96,91
366,4,4:26.0,,L. James makes 2-pt jump shot from 5 ft,96,93
367,4,4:26.0,,Shooting foul by B. Simmons (drawn by L. James),96,93
368,4,4:26.0,,L. James makes free throw 1 of 1,96,94
369,4,4:06.0,D. Šarić misses 3-pt jump shot from 27 ft,,96,94
370,4,4:03.0,,Defensive rebound by L. James,96,94
371,4,3:43.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by L. James),96,97
372,4,3:25.0,Turnover by B. Simmons (bad pass),,96,97
373,4,3:21.0,,K. Korver misses 3-pt jump shot from 31 ft,96,97
374,4,3:17.0,Defensive rebound by R. Covington,,96,97
375,4,3:11.0,R. Holmes misses 2-pt layup from 1 ft,,96,97
376,4,3:09.0,,Defensive rebound by L. James,96,97
377,4,3:05.0,,D. Wade makes 2-pt dunk from 2 ft (assist by L. James),96,99
378,4,2:48.0,D. Šarić misses 3-pt jump shot from 25 ft,,96,99
379,4,2:45.0,,Defensive rebound by L. James,96,99
380,4,2:35.0,,Cleveland full timeout,96,99
381,4,2:25.0,,L. James misses 3-pt jump shot from 28 ft,96,99
382,4,2:22.0,Defensive rebound by D. Šarić,,96,99
383,4,2:04.0,R. Holmes misses 3-pt jump shot from 25 ft,,96,99
384,4,2:00.0,,Defensive rebound by L. James,96,99
385,4,1:47.0,,D. Wade misses 2-pt layup from 1 ft,96,99
386,4,1:44.0,Defensive rebound by R. Covington,,96,99
387,4,1:39.0,Shooting foul by J. Crowder (drawn by R. Holmes),,96,99
388,4,1:39.0,R. Holmes makes free throw 1 of 2,,97,99
