,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
80,1,3:32.0,J. Redick makes 2-pt jump shot from 14 ft (assist by J. Embiid),,22,24
81,1,3:07.0,,D. Wade makes 2-pt jump shot from 14 ft,22,26
82,1,2:52.0,J. Embiid misses 2-pt jump shot from 16 ft,,22,26
83,1,2:50.0,,Defensive rebound by J. Winslow,22,26
84,1,2:46.0,,J. Winslow misses 2-pt jump shot from 6 ft,22,26
85,1,2:43.0,,Offensive rebound by J. Winslow,22,26
86,1,2:32.0,,T. Johnson misses 2-pt jump shot from 13 ft,22,26
87,1,2:30.0,Defensive rebound by E. İlyasova,,22,26
88,1,2:20.0,Turnover by E. İlyasova (out of bounds lost ball),,22,26
89,1,2:20.0,,K. Olynyk enters the game for G. Dragić,22,26
90,1,2:20.0,,W. Ellington enters the game for T. Johnson,22,26
91,1,2:04.0,,D. Wade misses 2-pt layup from 2 ft,22,26
92,1,2:01.0,Defensive rebound by J. Embiid,,22,26
93,1,1:57.0,M. Belinelli misses 3-pt jump shot from 22 ft,,22,26
94,1,1:57.0,,Defensive rebound by B. Adebayo,22,26
95,1,1:51.0,,J. Winslow misses 2-pt jump shot from 1 ft,22,26
96,1,1:50.0,,Offensive rebound by B. Adebayo,22,26
97,1,1:50.0,,B. Adebayo misses 2-pt layup from 2 ft,22,26
98,1,1:49.0,Defensive rebound by J. Embiid,,22,26
99,1,1:40.0,E. İlyasova makes 2-pt hook shot from 1 ft (assist by T. McConnell),,24,26
100,1,1:17.0,,W. Ellington misses 2-pt layup from 1 ft,24,26
101,1,1:16.0,Defensive rebound by T. McConnell,,24,26
102,1,1:10.0,M. Belinelli makes 2-pt layup from 2 ft (assist by T. McConnell),,26,26
103,1,0:50.0,,B. Adebayo misses 2-pt jump shot from 17 ft,26,26
104,1,0:48.0,Defensive rebound by T. McConnell,,26,26
105,1,0:31.0,J. Embiid misses 2-pt jump shot from 21 ft,,26,26
106,1,0:29.0,,Defensive rebound by K. Olynyk,26,26
107,1,0:13.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Winslow),26,29
108,1,0:01.0,J. Embiid makes 2-pt layup at rim (assist by J. Redick),,28,29
109,1,0:01.0,Shooting foul by J. Winslow (drawn by J. Embiid),,28,29
110,1,0:01.0,J. Embiid misses free throw 1 of 1,,28,29
111,1,0:01.0,,Defensive rebound by B. Adebayo,28,29
112,1,0:00.0,,B. Adebayo misses 3-pt jump shot from 75 ft,28,29
113,1,0:00.0,,Offensive rebound by Team,28,29
114,2,11:35.0,,Turnover by Team (shot clock),28,29
115,2,11:10.0,J. Embiid misses 2-pt jump shot from 14 ft,,28,29
116,2,11:08.0,,Defensive rebound by D. Wade,28,29
117,2,11:04.0,,Turnover by D. Wade (bad pass; steal by R. Covington),28,29
118,2,11:04.0,Personal foul by D. Wade (drawn by J. Redick),,28,29
119,2,10:53.0,E. İlyasova misses 3-pt jump shot from 25 ft,,28,29
120,2,10:47.0,,Defensive rebound by B. Adebayo,28,29
121,2,10:38.0,,W. Ellington misses 2-pt jump shot from 19 ft,28,29
122,2,10:35.0,Defensive rebound by J. Embiid,,28,29
123,2,10:21.0,Shooting foul by B. Adebayo (drawn by J. Embiid),,28,29
124,2,10:21.0,J. Embiid makes free throw 1 of 2,,29,29
125,2,10:21.0,J. Embiid misses free throw 2 of 2,,29,29
126,2,10:16.0,,Defensive rebound by K. Olynyk,29,29
127,2,10:02.0,,B. Adebayo misses 2-pt jump shot from 2 ft,29,29
128,2,9:58.0,Defensive rebound by J. Embiid,,29,29
129,2,9:55.0,R. Covington misses 2-pt layup from 2 ft (block by K. Olynyk),,29,29
130,2,9:51.0,,Defensive rebound by J. Winslow,29,29
131,2,9:45.0,,W. Ellington misses 3-pt jump shot from 25 ft,29,29
132,2,9:41.0,Defensive rebound by R. Covington,,29,29
133,2,9:31.0,J. Redick misses 2-pt jump shot from 19 ft,,29,29
134,2,9:29.0,,Defensive rebound by K. Olynyk,29,29
135,2,9:12.0,,Personal foul by E. İlyasova (drawn by K. Olynyk),29,29
136,2,9:12.0,,G. Dragić enters the game for D. Wade,29,29
137,2,9:12.0,D. Šarić enters the game for T. McConnell,,29,29
138,2,9:12.0,M. Belinelli enters the game for J. Redick,,29,29
139,2,9:12.0,B. Simmons enters the game for E. İlyasova,,29,29
140,2,8:59.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by G. Dragić),29,32
141,2,8:45.0,M. Belinelli misses 2-pt layup from 1 ft,,29,32
142,2,8:44.0,Offensive rebound by B. Simmons,,29,32
143,2,8:43.0,B. Simmons makes 2-pt dunk at rim,,31,32
144,2,8:25.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by W. Ellington),31,34
145,2,8:04.0,R. Covington misses 2-pt layup from 4 ft,,31,34
146,2,8:03.0,Offensive rebound by R. Covington,,31,34
147,2,8:03.0,R. Covington misses 2-pt layup from 4 ft,,31,34
148,2,8:02.0,,Defensive rebound by K. Olynyk,31,34
149,2,7:51.0,,K. Olynyk makes 2-pt layup from 2 ft,31,36
150,2,7:34.0,J. Embiid misses 2-pt jump shot from 16 ft,,31,36
151,2,7:31.0,,Defensive rebound by J. Winslow,31,36
152,2,7:20.0,,K. Olynyk misses 3-pt jump shot from 23 ft,31,36
153,2,7:18.0,Defensive rebound by B. Simmons,,31,36
154,2,7:13.0,Personal foul by K. Olynyk (drawn by J. Embiid),,31,36
155,2,7:13.0,,J. Johnson enters the game for B. Adebayo,31,36
156,2,7:13.0,,H. Whiteside enters the game for J. Winslow,31,36
157,2,7:13.0,A. Johnson enters the game for J. Embiid,,31,36
158,2,7:11.0,Offensive foul by A. Johnson (drawn by W. Ellington),,31,36
159,2,7:11.0,Turnover by A. Johnson (offensive foul),,31,36
160,2,6:55.0,,G. Dragić makes 2-pt jump shot from 13 ft (assist by H. Whiteside),31,38
161,2,6:44.0,D. Šarić misses 3-pt jump shot from 25 ft,,31,38
162,2,6:42.0,,Defensive rebound by G. Dragić,31,38
163,2,6:36.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),31,41
164,2,6:35.0,Philadelphia full timeout,,31,41
165,2,6:35.0,,J. Richardson enters the game for W. Ellington,31,41
166,2,6:26.0,Turnover by B. Simmons (bad pass; steal by H. Whiteside),,31,41
167,2,6:05.0,,H. Whiteside misses 2-pt hook shot from 4 ft,31,41
168,2,6:03.0,Defensive rebound by B. Simmons,,31,41
169,2,5:57.0,B. Simmons makes 2-pt layup from 1 ft,,33,41
170,2,5:43.0,,Turnover by H. Whiteside (bad pass; steal by R. Covington),33,41
171,2,5:35.0,D. Šarić misses 2-pt jump shot from 18 ft,,33,41
172,2,5:33.0,,Defensive rebound by K. Olynyk,33,41
173,2,5:24.0,,Turnover by J. Johnson (lost ball; steal by B. Simmons),33,41
174,2,5:18.0,A. Johnson makes 2-pt dunk from 1 ft (assist by B. Simmons),,35,41
175,2,5:18.0,,Miami full timeout,35,41
176,2,5:18.0,,T. Johnson enters the game for K. Olynyk,35,41
177,2,5:18.0,E. İlyasova enters the game for A. Johnson,,35,41
178,2,5:04.0,,J. Richardson misses 3-pt jump shot from 22 ft,35,41
179,2,5:02.0,Defensive rebound by D. Šarić,,35,41
180,2,4:53.0,E. İlyasova misses 2-pt jump shot from 22 ft,,35,41
181,2,4:50.0,,Defensive rebound by H. Whiteside,35,41
182,2,4:41.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by T. Johnson),35,44
183,2,4:28.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by E. İlyasova),,37,44
184,2,4:17.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),37,47
185,2,4:00.0,B. Simmons misses 2-pt hook shot from 5 ft,,37,47
186,2,3:58.0,,Defensive rebound by T. Johnson,37,47
187,2,3:48.0,,T. Johnson makes 2-pt jump shot from 18 ft (assist by J. Johnson),37,49
188,2,3:27.0,,Offensive charge foul by D. Šarić (drawn by G. Dragić),37,49
189,2,3:27.0,Turnover by D. Šarić (offensive foul),,37,49
190,2,3:27.0,J. Redick enters the game for M. Belinelli,,37,49
191,2,3:27.0,T. McConnell enters the game for R. Covington,,37,49
192,2,3:07.0,,J. Johnson misses 2-pt jump shot from 8 ft,37,49
193,2,3:05.0,Defensive rebound by E. İlyasova,,37,49
194,2,2:55.0,E. İlyasova misses 2-pt jump shot from 3 ft,,37,49
195,2,2:53.0,,Defensive rebound by H. Whiteside,37,49
196,2,2:48.0,,Turnover by J. Richardson (lost ball; steal by J. Redick),37,49
197,2,2:42.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Simmons),,40,49
198,2,2:24.0,,H. Whiteside makes 2-pt dunk at rim,40,51
199,2,2:07.0,B. Simmons misses 2-pt jump shot from 7 ft (block by J. Johnson),,40,51
200,2,2:05.0,,Defensive rebound by G. Dragić,40,51
201,2,2:05.0,,G. Dragić misses 2-pt layup from 1 ft (block by E. İlyasova),40,51
202,2,2:05.0,,Offensive rebound by Team,40,51
203,2,2:05.0,,D. Wade enters the game for J. Richardson,40,51
204,2,2:05.0,J. Embiid enters the game for D. Šarić,,40,51
205,2,1:56.0,,G. Dragić misses 2-pt jump shot from 18 ft,40,51
206,2,1:53.0,Defensive rebound by T. McConnell,,40,51
207,2,1:51.0,J. Redick makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,43,51
208,2,1:34.0,,D. Wade misses 2-pt jump shot from 3 ft,43,51
209,2,1:33.0,,Offensive rebound by Team,43,51
210,2,1:33.0,Loose ball foul by J. Embiid (drawn by H. Whiteside),,43,51
211,2,1:22.0,,H. Whiteside misses 2-pt jump shot from 8 ft,43,51
212,2,1:22.0,Defensive rebound by Team,,43,51
213,2,1:18.0,Personal foul by J. Johnson (drawn by B. Simmons),,43,51
214,2,1:07.0,J. Redick misses 2-pt jump shot from 16 ft,,43,51
215,2,1:04.0,,Defensive rebound by H. Whiteside,43,51
216,2,0:59.0,,Turnover by J. Johnson (lost ball; steal by B. Simmons),43,51
217,2,0:52.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Redick),,46,51
218,2,0:31.0,,G. Dragić misses 2-pt jump shot from 7 ft,46,51
219,2,0:29.0,Defensive rebound by E. İlyasova,,46,51
220,2,0:26.0,E. İlyasova misses 3-pt jump shot from 25 ft,,46,51
221,2,0:23.0,Offensive rebound by B. Simmons,,46,51
222,2,0:20.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Simmons),,49,51
223,2,0:01.0,,D. Wade makes 2-pt jump shot from 16 ft,49,53
224,2,0:01.0,Turnover by E. İlyasova (bad pass),,49,53
225,2,0:00.0,,D. Wade misses 2-pt jump shot from 16 ft,49,53
226,2,0:00.0,,Offensive rebound by Team,49,53
227,3,11:38.0,,J. Richardson misses 2-pt jump shot from 16 ft,49,53
228,3,11:36.0,Defensive rebound by R. Covington,,49,53
229,3,11:32.0,D. Šarić makes 3-pt jump shot from 28 ft (assist by B. Simmons),,52,53
230,3,11:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),52,55
231,3,11:14.0,,Shooting foul by J. Embiid (drawn by H. Whiteside),52,55
232,3,11:14.0,,H. Whiteside makes free throw 1 of 1,52,56
233,3,10:56.0,J. Embiid makes 2-pt jump shot from 20 ft (assist by J. Redick),,54,56
234,3,10:49.0,,T. Johnson misses 2-pt jump shot from 4 ft,54,56
235,3,10:47.0,Defensive rebound by D. Šarić,,54,56
236,3,10:44.0,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Šarić),,57,56
237,3,10:22.0,,G. Dragić misses 3-pt jump shot from 23 ft,57,56
238,3,10:22.0,Defensive rebound by D. Šarić,,57,56
239,3,10:22.0,,Loose ball foul by H. Whiteside (drawn by J. Embiid),57,56
240,3,10:05.0,J. Embiid misses 2-pt jump shot from 12 ft,,57,56
241,3,10:04.0,Offensive rebound by D. Šarić,,57,56
242,3,10:03.0,Turnover by D. Šarić (lost ball; steal by J. Johnson),,57,56
243,3,9:55.0,,Shooting foul by J. Embiid (drawn by H. Whiteside),57,56
244,3,9:55.0,,H. Whiteside makes free throw 1 of 2,57,57
245,3,9:55.0,,H. Whiteside misses free throw 2 of 2,57,57
246,3,9:51.0,Defensive rebound by J. Embiid,,57,57
247,3,9:48.0,Turnover by J. Embiid (lost ball; steal by J. Johnson),,57,57
248,3,9:43.0,,G. Dragić misses 2-pt jump shot from 18 ft,57,57
249,3,9:40.0,Defensive rebound by D. Šarić,,57,57
250,3,9:34.0,J. Embiid misses 3-pt jump shot from 26 ft,,57,57
251,3,9:31.0,,Defensive rebound by T. Johnson,57,57
252,3,9:25.0,,J. Richardson misses 3-pt jump shot from 23 ft,57,57
253,3,9:23.0,Defensive rebound by B. Simmons,,57,57
254,3,9:11.0,J. Embiid misses 2-pt layup from 2 ft (block by H. Whiteside),,57,57
255,3,9:11.0,,Defensive rebound by J. Richardson,57,57
256,3,9:11.0,,Personal foul by J. Embiid,57,57
257,3,9:11.0,,Technical foul by H. Whiteside,57,57
258,3,9:11.0,J. Redick makes technical free throw,,58,57
259,3,9:11.0,A. Johnson enters the game for J. Embiid,,58,57
260,3,9:00.0,,Personal foul by A. Johnson (drawn by T. Johnson),58,57
261,3,8:47.0,,J. Richardson misses 2-pt jump shot from 15 ft (block by B. Simmons),58,57
262,3,8:47.0,,Offensive rebound by Team,58,57
263,3,8:46.0,,Turnover by Team (shot clock),58,57
264,3,8:32.0,Turnover by B. Simmons (bad pass; steal by J. Richardson),,58,57
265,3,8:23.0,,J. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),58,59
266,3,8:14.0,J. Redick misses 3-pt jump shot from 29 ft,,58,59
267,3,8:11.0,,Defensive rebound by G. Dragić,58,59
268,3,8:04.0,,J. Johnson misses 3-pt jump shot from 22 ft,58,59
269,3,8:02.0,Defensive rebound by R. Covington,,58,59
270,3,7:57.0,Shooting foul by T. Johnson (drawn by D. Šarić),,58,59
271,3,7:57.0,D. Šarić makes free throw 1 of 2,,59,59
272,3,7:57.0,D. Šarić makes free throw 2 of 2,,60,59
273,3,7:52.0,Violation by R. Covington (kicked ball),,60,59
274,3,7:41.0,,Turnover by J. Johnson (traveling),60,59
275,3,7:22.0,A. Johnson makes 2-pt layup from 2 ft (assist by J. Redick),,62,59
276,3,7:14.0,,H. Whiteside makes 2-pt jump shot from 2 ft (assist by J. Johnson),62,61
277,3,7:14.0,,Shooting foul by R. Covington (drawn by H. Whiteside),62,61
278,3,7:14.0,,H. Whiteside makes free throw 1 of 1,62,62
279,3,7:14.0,M. Belinelli enters the game for J. Redick,,62,62
280,3,6:51.0,D. Šarić misses 2-pt jump shot from 6 ft (block by J. Richardson),,62,62
281,3,6:47.0,Offensive rebound by D. Šarić,,62,62
282,3,6:44.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by D. Šarić),,64,62
283,3,6:37.0,,H. Whiteside misses 2-pt jump shot from 12 ft,64,62
284,3,6:34.0,Defensive rebound by R. Covington,,64,62
285,3,6:28.0,D. Šarić misses 3-pt jump shot from 25 ft,,64,62
286,3,6:25.0,,Defensive rebound by T. Johnson,64,62
287,3,6:21.0,,T. Johnson misses 2-pt hook shot from 3 ft,64,62
288,3,6:14.0,Defensive rebound by B. Simmons,,64,62
289,3,6:08.0,A. Johnson misses 3-pt jump shot from 25 ft,,64,62
290,3,6:08.0,,Defensive rebound by G. Dragić,64,62
291,3,5:53.0,,Turnover by H. Whiteside (lost ball; steal by R. Covington),64,62
292,3,5:48.0,R. Covington misses 3-pt jump shot from 25 ft,,64,62
293,3,5:45.0,,Defensive rebound by J. Johnson,64,62
294,3,5:45.0,,Miami full timeout,64,62
295,3,5:45.0,,K. Olynyk enters the game for H. Whiteside,64,62
296,3,5:36.0,Offensive charge foul by K. Olynyk (drawn by A. Johnson),,64,62
297,3,5:36.0,,Turnover by K. Olynyk (offensive foul),64,62
298,3,5:36.0,T. McConnell enters the game for R. Covington,,64,62
299,3,5:27.0,Offensive foul by D. Šarić (drawn by J. Richardson),,64,62
300,3,5:27.0,Turnover by D. Šarić (offensive foul),,64,62
301,3,5:27.0,E. İlyasova enters the game for D. Šarić,,64,62
302,3,5:13.0,,J. Johnson misses 2-pt jump shot from 7 ft,64,62
303,3,5:12.0,Defensive rebound by B. Simmons,,64,62
304,3,5:07.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by B. Simmons),,67,62
305,3,4:49.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),67,65
306,3,4:25.0,Turnover by B. Simmons (bad pass; steal by G. Dragić),,67,65
307,3,4:18.0,,J. Richardson misses 2-pt layup from 1 ft,67,65
308,3,4:15.0,Defensive rebound by E. İlyasova,,67,65
309,3,4:06.0,M. Belinelli makes 3-pt jump shot from 26 ft,,70,65
310,3,3:43.0,,K. Olynyk makes 2-pt jump shot from 15 ft (assist by G. Dragić),70,67
311,3,3:33.0,M. Belinelli misses 3-pt jump shot from 25 ft,,70,67
312,3,3:30.0,,Defensive rebound by J. Richardson,70,67
313,3,3:26.0,,K. Olynyk misses 3-pt jump shot from 27 ft,70,67
314,3,3:22.0,Defensive rebound by A. Johnson,,70,67
315,3,3:18.0,Philadelphia full timeout,,70,67
316,3,3:18.0,,W. Ellington enters the game for G. Dragić,70,67
317,3,3:18.0,,J. Winslow enters the game for T. Johnson,70,67
318,3,3:18.0,,D. Wade enters the game for J. Johnson,70,67
319,3,3:18.0,J. Redick enters the game for B. Simmons,,70,67
320,3,3:04.0,T. McConnell misses 2-pt jump shot from 1 ft,,70,67
321,3,3:01.0,,Defensive rebound by D. Wade,70,67
322,3,2:54.0,,J. Richardson misses 3-pt jump shot from 26 ft,70,67
323,3,2:51.0,Defensive rebound by E. İlyasova,,70,67
324,3,2:38.0,Turnover by E. İlyasova (lost ball; steal by K. Olynyk),,70,67
325,3,2:29.0,,J. Richardson makes 2-pt layup from 1 ft,70,69
326,3,2:06.0,M. Belinelli misses 3-pt jump shot from 25 ft,,70,69
327,3,2:03.0,,Defensive rebound by J. Richardson,70,69
328,3,1:56.0,,J. Richardson makes 2-pt jump shot from 5 ft,70,71
329,3,1:38.0,Personal foul by K. Olynyk (drawn by M. Belinelli),,70,71
330,3,1:38.0,,T. Johnson enters the game for J. Richardson,70,71
331,3,1:24.0,T. McConnell makes 2-pt layup from 2 ft,,72,71
332,3,1:05.0,,Shooting foul by T. McConnell (drawn by D. Wade),72,71
333,3,1:05.0,,D. Wade misses free throw 1 of 2,72,71
334,3,1:05.0,,Offensive rebound by Team,72,71
335,3,1:05.0,,D. Wade makes free throw 2 of 2,72,72
336,3,0:45.0,T. McConnell makes 2-pt jump shot from 16 ft,,74,72
337,3,0:35.0,,Personal foul by E. İlyasova (drawn by J. Winslow),74,72
338,3,0:35.0,,J. Winslow misses free throw 1 of 2,74,72
339,3,0:35.0,,Offensive rebound by Team,74,72
340,3,0:35.0,,J. Winslow misses free throw 2 of 2,74,72
341,3,0:31.0,,Offensive rebound by D. Wade,74,72
342,3,0:22.0,,Shooting foul by A. Johnson (drawn by K. Olynyk),74,72
343,3,0:22.0,,K. Olynyk misses free throw 1 of 2,74,72
344,3,0:22.0,,Offensive rebound by Team,74,72
345,3,0:22.0,R. Covington enters the game for A. Johnson,,74,72
346,3,0:22.0,,K. Olynyk makes free throw 2 of 2,74,73
347,3,0:04.0,J. Redick misses 3-pt jump shot from 25 ft,,74,73
348,3,0:01.0,,Defensive rebound by D. Wade,74,73
349,4,11:47.0,E. İlyasova misses 3-pt jump shot from 25 ft,,74,73
350,4,11:45.0,,Defensive rebound by J. Winslow,74,73
351,4,11:32.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Wade),74,76
352,4,11:17.0,Personal foul by B. Adebayo (drawn by J. Embiid),,74,76
353,4,11:12.0,Turnover by T. McConnell (bad pass),,74,76
354,4,10:49.0,,D. Wade makes 2-pt jump shot from 8 ft,74,78
355,4,10:33.0,R. Covington misses 2-pt jump shot from 17 ft (block by J. Winslow),,74,78
356,4,10:32.0,Offensive rebound by T. McConnell,,74,78
357,4,10:32.0,Personal foul by J. Winslow,,74,78
358,4,10:32.0,,Technical foul by J. Winslow,74,78
359,4,10:32.0,M. Belinelli makes technical free throw,,75,78
360,4,10:18.0,J. Embiid misses 2-pt layup from 2 ft,,75,78
361,4,10:15.0,,Defensive rebound by W. Ellington,75,78
362,4,10:12.0,,Turnover by D. Wade (bad pass),75,78
363,4,10:00.0,Shooting foul by D. Wade (drawn by R. Covington),,75,78
364,4,10:00.0,R. Covington makes free throw 1 of 2,,76,78
365,4,10:00.0,R. Covington makes free throw 2 of 2,,77,78
366,4,9:42.0,,D. Wade misses 2-pt jump shot from 18 ft,77,78
367,4,9:38.0,Defensive rebound by T. McConnell,,77,78
368,4,9:37.0,R. Covington misses 2-pt layup from 3 ft (block by J. Winslow),,77,78
369,4,9:31.0,Offensive rebound by J. Embiid,,77,78
370,4,9:17.0,T. McConnell misses 3-pt jump shot from 25 ft,,77,78
371,4,9:14.0,,Defensive rebound by K. Olynyk,77,78
372,4,9:03.0,,K. Olynyk makes 2-pt layup from 1 ft,77,80
373,4,9:03.0,Philadelphia full timeout,,77,80
374,4,9:03.0,B. Simmons enters the game for T. McConnell,,77,80
375,4,9:03.0,D. Šarić enters the game for E. İlyasova,,77,80
376,4,8:46.0,J. Embiid misses 2-pt jump shot from 19 ft,,77,80
377,4,8:44.0,,Defensive rebound by D. Wade,77,80
378,4,8:32.0,,Personal foul by M. Belinelli (drawn by D. Wade),77,80
379,4,8:20.0,,D. Wade makes 2-pt layup from 4 ft,77,82
380,4,8:04.0,R. Covington misses 3-pt jump shot from 26 ft,,77,82
