,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
25,1,7:56.0,,P. Millsap makes 2-pt layup from 7 ft (assist by N. Jokić),3,8
26,1,7:56.0,,Shooting foul by W. Cauley-Stein (drawn by P. Millsap),3,8
27,1,7:56.0,,P. Millsap makes free throw 1 of 1,3,9
28,1,7:36.0,G. Hill misses 2-pt jump shot from 15 ft,,3,9
29,1,7:34.0,,Defensive rebound by W. Chandler,3,9
30,1,7:24.0,,J. Murray misses 2-pt jump shot from 14 ft,3,9
31,1,7:21.0,Defensive rebound by J. Jackson,,3,9
32,1,7:19.0,B. Hield misses 3-pt jump shot from 26 ft,,3,9
33,1,7:17.0,,Defensive rebound by Team,3,9
34,1,7:17.0,Sacramento full timeout,,3,9
35,1,7:17.0,S. Labissière enters the game for G. Hill,,3,9
36,1,7:17.0,D. Fox enters the game for Z. Randolph,,3,9
37,1,7:01.0,,P. Millsap makes 2-pt layup from 3 ft,3,11
38,1,6:42.0,W. Cauley-Stein makes 2-pt jump shot from 21 ft (assist by S. Labissière),,5,11
39,1,6:22.0,,P. Millsap misses 2-pt jump shot from 19 ft,5,11
40,1,6:20.0,Defensive rebound by B. Hield,,5,11
41,1,6:11.0,J. Jackson misses 3-pt jump shot from 25 ft,,5,11
42,1,6:07.0,,Defensive rebound by N. Jokić,5,11
43,1,6:05.0,,W. Barton enters the game for N. Jokić,5,11
44,1,6:05.0,,M. Plumlee enters the game for W. Chandler,5,11
45,1,6:05.0,G. Temple enters the game for B. Hield,,5,11
46,1,6:05.0,,Turnover by J. Murray (bad pass),5,11
47,1,6:05.0,Violation by W. Cauley-Stein (kicked ball),,5,11
48,1,5:39.0,,Denver full timeout,5,11
49,1,5:39.0,B. Hield enters the game for J. Jackson,,5,11
50,1,5:38.0,D. Fox makes 2-pt layup from 3 ft,,7,11
51,1,5:18.0,,J. Murray misses 3-pt jump shot from 25 ft,7,11
52,1,5:13.0,,Offensive rebound by M. Plumlee,7,11
53,1,5:08.0,,W. Barton makes 2-pt layup from 3 ft (assist by M. Plumlee),7,13
54,1,4:50.0,S. Labissière makes 3-pt jump shot from 26 ft (assist by B. Hield),,10,13
55,1,4:36.0,,Personal block foul by W. Cauley-Stein (drawn by M. Plumlee),10,13
56,1,4:36.0,,E. Mudiay enters the game for J. Murray,10,13
57,1,4:36.0,,M. Plumlee makes free throw 1 of 2,10,14
58,1,4:36.0,,M. Plumlee makes free throw 2 of 2,10,15
59,1,4:26.0,B. Hield misses 2-pt jump shot from 11 ft,,10,15
60,1,4:26.0,,Defensive rebound by Team,10,15
61,1,4:26.0,Loose ball foul by S. Labissière (drawn by M. Plumlee),,10,15
62,1,4:26.0,K. Koufos enters the game for W. Cauley-Stein,,10,15
63,1,4:18.0,,Turnover by E. Mudiay (traveling),10,15
64,1,4:02.0,S. Labissière misses 3-pt jump shot from 25 ft,,10,15
65,1,4:00.0,Offensive rebound by K. Koufos,,10,15
66,1,3:56.0,B. Hield misses 2-pt hook shot from 12 ft,,10,15
67,1,3:54.0,,Defensive rebound by E. Mudiay,10,15
68,1,3:54.0,,Personal foul by B. Hield (drawn by E. Mudiay),10,15
69,1,3:54.0,,E. Mudiay misses free throw 1 of 2,10,15
70,1,3:54.0,,Offensive rebound by Team,10,15
71,1,3:54.0,V. Carter enters the game for B. Hield,,10,15
72,1,3:54.0,,E. Mudiay misses free throw 2 of 2,10,15
73,1,3:49.0,Defensive rebound by S. Labissière,,10,15
74,1,3:34.0,S. Labissière makes 2-pt layup from 8 ft,,12,15
75,1,3:23.0,,W. Barton misses 3-pt jump shot from 25 ft,12,15
76,1,3:19.0,,Offensive rebound by M. Plumlee,12,15
77,1,3:17.0,,M. Plumlee makes 2-pt layup from 3 ft,12,17
78,1,3:12.0,D. Fox makes 2-pt layup from 5 ft,,14,17
79,1,3:12.0,Shooting foul by W. Barton (drawn by D. Fox),,14,17
80,1,3:12.0,,N. Jokić enters the game for P. Millsap,14,17
81,1,3:12.0,,W. Chandler enters the game for G. Harris,14,17
82,1,3:12.0,D. Fox makes free throw 1 of 1,,15,17
83,1,2:58.0,,W. Barton misses 3-pt jump shot from 25 ft,15,17
84,1,2:55.0,Defensive rebound by K. Koufos,,15,17
85,1,2:43.0,S. Labissière misses 2-pt jump shot from 16 ft,,15,17
86,1,2:39.0,,Defensive rebound by W. Barton,15,17
87,1,2:37.0,,Turnover by W. Barton (lost ball; steal by S. Labissière),15,17
88,1,2:23.0,S. Labissière misses 2-pt hook shot from 5 ft,,15,17
89,1,2:22.0,Offensive rebound by S. Labissière,,15,17
90,1,2:21.0,S. Labissière misses 2-pt hook shot from 6 ft,,15,17
91,1,2:21.0,,Defensive rebound by N. Jokić,15,17
92,1,2:10.0,,W. Barton misses 2-pt layup from 8 ft (block by K. Koufos),15,17
93,1,2:10.0,,Offensive rebound by Team,15,17
94,1,2:04.0,,Turnover by M. Plumlee (bad pass; steal by G. Temple),15,17
95,1,2:04.0,Personal take foul by N. Jokić (drawn by G. Temple),,15,17
96,1,1:49.0,G. Temple makes 3-pt jump shot from 23 ft (assist by S. Labissière),,18,17
97,1,1:22.0,,W. Barton misses 3-pt jump shot from 25 ft,18,17
98,1,1:17.0,,Offensive rebound by W. Chandler,18,17
99,1,1:09.0,,W. Chandler misses 3-pt jump shot from 22 ft,18,17
100,1,1:07.0,,Offensive rebound by M. Plumlee,18,17
101,1,1:07.0,,Personal foul by D. Fox (drawn by M. Plumlee),18,17
102,1,1:07.0,,M. Plumlee misses free throw 1 of 2,18,17
103,1,1:07.0,,Offensive rebound by Team,18,17
104,1,1:07.0,F. Mason enters the game for S. Labissière,,18,17
105,1,1:07.0,,M. Plumlee misses free throw 2 of 2,18,17
106,1,1:04.0,Defensive rebound by V. Carter,,18,17
107,1,0:47.0,V. Carter misses 3-pt jump shot from 25 ft,,18,17
108,1,0:45.0,,Defensive rebound by E. Mudiay,18,17
109,1,0:36.0,,Turnover by N. Jokić (turnover),18,17
110,1,0:24.0,V. Carter misses 2-pt layup from 9 ft,,18,17
111,1,0:21.0,,Defensive rebound by W. Chandler,18,17
112,1,0:00.0,,N. Jokić misses 3-pt jump shot from 23 ft,18,17
113,1,0:00.0,Defensive rebound by Team,,18,17
114,2,11:43.0,,K. Faried makes 2-pt jump shot from 8 ft (assist by W. Barton),18,19
115,2,11:27.0,G. Temple misses 3-pt jump shot from 25 ft,,18,19
116,2,11:25.0,,Defensive rebound by E. Mudiay,18,19
117,2,11:23.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by E. Mudiay),18,22
118,2,11:01.0,F. Mason misses 2-pt jump shot from 23 ft,,18,22
119,2,10:56.0,,Defensive rebound by N. Jokić,18,22
120,2,10:51.0,,E. Mudiay makes 2-pt layup from 6 ft,18,24
121,2,10:31.0,Turnover by D. Fox (lost ball; steal by W. Barton),,18,24
122,2,10:28.0,,W. Barton misses 2-pt layup from 4 ft,18,24
123,2,10:23.0,,Offensive rebound by K. Faried,18,24
124,2,10:23.0,,K. Faried makes 2-pt layup at rim,18,26
125,2,10:21.0,Sacramento full timeout,,18,26
126,2,10:21.0,Z. Randolph enters the game for V. Carter,,18,26
127,2,10:05.0,Z. Randolph misses 2-pt hook shot from 8 ft,,18,26
128,2,10:02.0,Offensive rebound by D. Fox,,18,26
129,2,10:00.0,Turnover by F. Mason (bad pass),,18,26
130,2,9:48.0,,N. Jokić misses 2-pt layup from 5 ft,18,26
131,2,9:45.0,,Offensive rebound by K. Faried,18,26
132,2,9:43.0,,K. Faried makes 2-pt hook shot from 10 ft,18,28
133,2,9:29.0,Personal block foul by N. Jokić (drawn by F. Mason),,18,28
134,2,9:16.0,Turnover by G. Temple (bad pass; steal by K. Faried),,18,28
135,2,9:09.0,,J. Hernangómez misses 3-pt jump shot from 24 ft,18,28
136,2,9:05.0,Defensive rebound by K. Koufos,,18,28
137,2,8:59.0,F. Mason misses 2-pt layup from 3 ft,,18,28
138,2,8:59.0,Offensive rebound by Team,,18,28
139,2,8:59.0,G. Hill enters the game for G. Temple,,18,28
140,2,8:52.0,D. Fox misses 2-pt jump shot from 21 ft,,18,28
141,2,8:50.0,Offensive rebound by Z. Randolph,,18,28
142,2,8:48.0,Z. Randolph makes 2-pt hook shot from 7 ft,,20,28
143,2,8:38.0,,E. Mudiay makes 2-pt dunk from 3 ft (assist by N. Jokić),20,30
144,2,8:13.0,Z. Randolph makes 3-pt jump shot from 23 ft (assist by G. Hill),,23,30
145,2,8:03.0,,Personal foul by K. Koufos (drawn by N. Jokić),23,30
146,2,8:03.0,,P. Millsap enters the game for N. Jokić,23,30
147,2,8:03.0,W. Cauley-Stein enters the game for K. Koufos,,23,30
148,2,7:55.0,,Shooting foul by Z. Randolph (drawn by K. Faried),23,30
149,2,7:55.0,,K. Faried makes free throw 1 of 2,23,31
150,2,7:55.0,,K. Faried misses free throw 2 of 2,23,31
151,2,7:52.0,Defensive rebound by W. Cauley-Stein,,23,31
152,2,7:41.0,Turnover by Z. Randolph (bad pass; steal by K. Faried),,23,31
153,2,7:30.0,,K. Faried misses 2-pt jump shot from 15 ft,23,31
154,2,7:26.0,Defensive rebound by D. Fox,,23,31
155,2,7:23.0,D. Fox misses 2-pt layup from 6 ft (block by K. Faried),,23,31
156,2,7:20.0,,Defensive rebound by E. Mudiay,23,31
157,2,7:10.0,,Personal foul by D. Fox (drawn by P. Millsap),23,31
158,2,7:10.0,B. Hield enters the game for D. Fox,,23,31
159,2,7:04.0,,K. Faried makes 2-pt layup from 4 ft (assist by E. Mudiay),23,33
160,2,7:02.0,Sacramento full timeout,,23,33
161,2,6:39.0,Z. Randolph makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,25,33
162,2,6:24.0,,G. Harris enters the game for J. Hernangómez,25,33
163,2,6:14.0,,E. Mudiay misses 3-pt jump shot from 24 ft,25,33
164,2,6:12.0,Defensive rebound by W. Cauley-Stein,,25,33
165,2,6:05.0,Personal foul by P. Millsap (drawn by Z. Randolph),,25,33
166,2,5:51.0,Turnover by Team (shot clock),,25,33
167,2,5:32.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by P. Millsap),25,36
168,2,5:11.0,B. Hield misses 3-pt jump shot from 23 ft,,25,36
169,2,5:08.0,,Defensive rebound by W. Barton,25,36
170,2,5:04.0,Offensive charge foul by E. Mudiay (drawn by W. Cauley-Stein),,25,36
171,2,5:04.0,,Turnover by E. Mudiay (offensive foul),25,36
172,2,5:04.0,,W. Chandler enters the game for E. Mudiay,25,36
173,2,5:04.0,,J. Murray enters the game for W. Barton,25,36
174,2,4:52.0,G. Hill misses 2-pt layup from 8 ft,,25,36
175,2,4:52.0,Offensive rebound by Team,,25,36
176,2,4:52.0,,N. Jokić enters the game for K. Faried,25,36
177,2,4:37.0,Z. Randolph makes 2-pt layup from 3 ft,,27,36
178,2,4:25.0,,Turnover by G. Harris (bad pass; steal by Z. Randolph),27,36
179,2,4:21.0,F. Mason misses 2-pt jump shot from 16 ft,,27,36
180,2,4:16.0,,Defensive rebound by J. Murray,27,36
181,2,4:13.0,,G. Harris misses 3-pt jump shot from 24 ft,27,36
182,2,4:10.0,Defensive rebound by W. Cauley-Stein,,27,36
183,2,4:05.0,B. Hield misses 2-pt layup from 3 ft,,27,36
184,2,4:03.0,,Defensive rebound by P. Millsap,27,36
185,2,3:47.0,,J. Murray makes 2-pt jump shot from 15 ft,27,38
186,2,3:42.0,Sacramento full timeout,,27,38
187,2,3:42.0,S. Labissière enters the game for F. Mason,,27,38
188,2,3:42.0,J. Jackson enters the game for Z. Randolph,,27,38
189,2,3:36.0,Turnover by G. Hill (turnover),,27,38
190,2,3:24.0,,Personal foul by J. Jackson (drawn by W. Chandler),27,38
191,2,3:16.0,,W. Chandler misses 2-pt layup from 5 ft,27,38
192,2,3:14.0,,Offensive rebound by W. Chandler,27,38
193,2,3:12.0,,W. Chandler misses 2-pt layup from 6 ft,27,38
194,2,3:12.0,Defensive rebound by B. Hield,,27,38
195,2,3:04.0,Personal block foul by N. Jokić (drawn by W. Cauley-Stein),,27,38
196,2,3:04.0,,K. Faried enters the game for N. Jokić,27,38
197,2,2:49.0,J. Jackson misses 2-pt jump shot from 13 ft,,27,38
198,2,2:47.0,,Defensive rebound by P. Millsap,27,38
199,2,2:42.0,,K. Faried misses 2-pt layup from 3 ft,27,38
200,2,2:42.0,,Offensive rebound by W. Chandler,27,38
201,2,2:42.0,,Turnover by W. Chandler (offensive goaltending),27,38
202,2,2:27.0,Shooting foul by K. Faried (drawn by W. Cauley-Stein),,27,38
203,2,2:27.0,W. Cauley-Stein misses free throw 1 of 2,,27,38
204,2,2:27.0,Offensive rebound by Team,,27,38
205,2,2:27.0,W. Cauley-Stein misses free throw 2 of 2,,27,38
206,2,2:23.0,,Defensive rebound by P. Millsap,27,38
207,2,2:12.0,,Shooting foul by B. Hield (drawn by K. Faried),27,38
208,2,2:12.0,,K. Faried misses free throw 1 of 2,27,38
209,2,2:12.0,,Offensive rebound by Team,27,38
210,2,2:12.0,,K. Faried makes free throw 2 of 2,27,39
211,2,1:57.0,G. Hill makes 2-pt jump shot from 20 ft,,29,39
212,2,1:38.0,,P. Millsap misses 2-pt hook shot from 9 ft,29,39
213,2,1:35.0,,Offensive rebound by W. Chandler,29,39
214,2,1:29.0,,Turnover by K. Faried (turnover),29,39
215,2,1:15.0,Def 3 sec tech foul by K. Faried,,29,39
216,2,1:15.0,B. Hield makes technical free throw,,30,39
217,2,1:07.0,B. Hield misses 2-pt jump shot from 13 ft,,30,39
218,2,1:04.0,,Defensive rebound by K. Faried,30,39
219,2,0:53.0,,J. Murray misses 2-pt jump shot from 9 ft,30,39
220,2,0:50.0,,Offensive rebound by J. Murray,30,39
221,2,0:48.0,,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Murray),30,42
222,2,0:33.0,S. Labissière makes 2-pt jump shot from 15 ft,,32,42
223,2,0:23.0,,J. Murray misses 2-pt layup from 3 ft,32,42
224,2,0:21.0,Defensive rebound by S. Labissière,,32,42
225,2,0:10.0,Personal foul by J. Murray (drawn by G. Hill),,32,42
226,2,0:10.0,G. Hill makes free throw 1 of 2,,33,42
227,2,0:10.0,D. Fox enters the game for S. Labissière,,33,42
228,2,0:10.0,G. Hill makes free throw 2 of 2,,34,42
229,2,0:00.0,,J. Murray misses 3-pt jump shot from 25 ft,34,42
230,2,0:00.0,,Offensive rebound by Team,34,42
231,3,11:35.0,,P. Millsap makes 2-pt layup from 2 ft (assist by N. Jokić),34,44
232,3,11:16.0,J. Jackson misses 3-pt jump shot from 25 ft,,34,44
233,3,11:14.0,,Defensive rebound by P. Millsap,34,44
234,3,11:04.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by W. Chandler),34,47
235,3,10:46.0,B. Hield misses 2-pt layup from 5 ft,,34,47
236,3,10:40.0,Offensive rebound by Z. Randolph,,34,47
237,3,10:40.0,Z. Randolph makes 2-pt layup at rim,,36,47
238,3,10:24.0,,J. Murray misses 2-pt layup from 7 ft,36,47
239,3,10:24.0,Defensive rebound by Team,,36,47
240,3,10:05.0,,Offensive charge foul by Z. Randolph (drawn by P. Millsap),36,47
241,3,10:05.0,Turnover by Z. Randolph (offensive foul),,36,47
242,3,9:55.0,,P. Millsap misses 3-pt jump shot from 26 ft,36,47
243,3,9:54.0,Defensive rebound by Team,,36,47
244,3,9:40.0,Personal foul by G. Harris (drawn by Z. Randolph),,36,47
245,3,9:30.0,Personal foul by G. Harris (drawn by G. Hill),,36,47
246,3,9:19.0,G. Hill misses 3-pt jump shot from 28 ft,,36,47
247,3,9:16.0,,Defensive rebound by N. Jokić,36,47
248,3,8:59.0,,G. Harris makes 2-pt layup from 5 ft (assist by N. Jokić),36,49
249,3,8:34.0,Z. Randolph misses 2-pt layup from 8 ft,,36,49
250,3,8:32.0,,Defensive rebound by W. Chandler,36,49
251,3,8:28.0,,Turnover by G. Harris (bad pass),36,49
252,3,8:15.0,B. Hield misses 3-pt jump shot from 24 ft,,36,49
253,3,8:12.0,,Defensive rebound by P. Millsap,36,49
254,3,7:59.0,,P. Millsap misses 2-pt layup from 6 ft,36,49
255,3,7:59.0,Defensive rebound by B. Hield,,36,49
256,3,7:59.0,Personal foul by G. Harris (drawn by B. Hield),,36,49
257,3,7:40.0,J. Jackson makes 2-pt layup from 3 ft (assist by B. Hield),,38,49
258,3,7:29.0,,W. Chandler misses 2-pt layup from 4 ft,38,49
259,3,7:26.0,Defensive rebound by Z. Randolph,,38,49
260,3,7:17.0,B. Hield misses 3-pt jump shot from 25 ft,,38,49
261,3,7:13.0,,Defensive rebound by W. Chandler,38,49
262,3,7:00.0,,Turnover by G. Harris (bad pass; steal by Z. Randolph),38,49
263,3,6:54.0,B. Hield makes 2-pt layup from 3 ft,,40,49
264,3,6:54.0,,Denver full timeout,40,49
265,3,6:35.0,,P. Millsap misses 2-pt hook shot from 8 ft,40,49
266,3,6:33.0,Defensive rebound by W. Cauley-Stein,,40,49
267,3,6:13.0,Z. Randolph misses 2-pt hook shot from 8 ft,,40,49
268,3,6:10.0,,Defensive rebound by P. Millsap,40,49
269,3,6:03.0,,G. Harris misses 3-pt jump shot from 23 ft,40,49
270,3,5:59.0,,Offensive rebound by W. Chandler,40,49
271,3,5:45.0,,J. Murray misses 3-pt jump shot from 25 ft,40,49
272,3,5:42.0,Defensive rebound by W. Cauley-Stein,,40,49
273,3,5:26.0,Z. Randolph misses 2-pt hook shot from 7 ft,,40,49
274,3,5:24.0,,Defensive rebound by N. Jokić,40,49
275,3,5:20.0,,G. Harris makes 2-pt layup from 5 ft (assist by N. Jokić),40,51
276,3,4:58.0,Turnover by J. Jackson (bad pass; steal by J. Murray),,40,51
277,3,4:51.0,,P. Millsap makes 2-pt layup from 3 ft (assist by J. Murray),40,53
278,3,4:35.0,Turnover by G. Hill (bad pass; steal by W. Chandler),,40,53
279,3,4:34.0,,Personal take foul by J. Jackson (drawn by W. Chandler),40,53
280,3,4:34.0,,E. Mudiay enters the game for W. Chandler,40,53
281,3,4:34.0,,M. Plumlee enters the game for J. Murray,40,53
282,3,4:34.0,,W. Barton enters the game for N. Jokić,40,53
283,3,4:34.0,D. Fox enters the game for B. Hield,,40,53
284,3,4:32.0,,M. Plumlee misses 2-pt dunk from 3 ft,40,53
285,3,4:29.0,Defensive rebound by Z. Randolph,,40,53
286,3,4:26.0,D. Fox misses 2-pt layup from 7 ft,,40,53
287,3,4:26.0,W. Cauley-Stein misses 2-pt jump shot from 4 ft,,40,53
288,3,4:26.0,Offensive rebound by Z. Randolph,,40,53
289,3,4:26.0,Z. Randolph misses 2-pt layup at rim,,40,53
290,3,4:26.0,Offensive rebound by Z. Randolph,,40,53
291,3,4:26.0,Offensive rebound by W. Cauley-Stein,,40,53
292,3,4:19.0,Z. Randolph misses 2-pt layup at rim (block by P. Millsap),,40,53
293,3,4:19.0,,Defensive rebound by P. Millsap,40,53
294,3,4:09.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),40,56
295,3,4:03.0,D. Fox makes 2-pt layup from 5 ft,,42,56
296,3,3:50.0,,E. Mudiay misses 2-pt jump shot from 15 ft,42,56
297,3,3:47.0,Defensive rebound by Z. Randolph,,42,56
298,3,3:39.0,D. Fox makes 2-pt jump shot from 14 ft,,44,56
299,3,3:21.0,,Personal foul by D. Fox (drawn by E. Mudiay),44,56
300,3,3:21.0,G. Temple enters the game for G. Hill,,44,56
301,3,3:21.0,,G. Harris misses technical free throw,44,56
302,3,3:21.0,,Offensive rebound by Team,44,56
303,3,3:21.0,Technical foul by Z. Randolph,,44,56
304,3,3:21.0,S. Labissière enters the game for Z. Randolph,,44,56
305,3,3:10.0,,M. Plumlee misses 2-pt hook shot from 9 ft,44,56
306,3,3:08.0,Defensive rebound by W. Cauley-Stein,,44,56
307,3,2:59.0,S. Labissière makes 2-pt hook shot from 9 ft (assist by G. Temple),,46,56
308,3,2:45.0,,W. Barton makes 3-pt jump shot from 25 ft,46,59
309,3,2:35.0,D. Fox misses 2-pt hook shot from 7 ft,,46,59
310,3,2:32.0,,Defensive rebound by E. Mudiay,46,59
311,3,2:27.0,Violation by W. Cauley-Stein (kicked ball),,46,59
312,3,2:27.0,Sacramento full timeout,,46,59
313,3,2:27.0,,N. Jokić enters the game for P. Millsap,46,59
314,3,2:27.0,M. Richardson enters the game for J. Jackson,,46,59
315,3,2:20.0,,M. Plumlee misses 2-pt layup from 6 ft,46,59
316,3,2:19.0,Defensive rebound by G. Temple,,46,59
317,3,2:07.0,W. Cauley-Stein misses 2-pt layup from 3 ft,,46,59
318,3,2:05.0,,Defensive rebound by N. Jokić,46,59
319,3,2:00.0,,W. Barton makes 3-pt jump shot from 25 ft,46,62
320,3,1:34.0,W. Cauley-Stein misses 2-pt layup from 5 ft,,46,62
321,3,1:28.0,Offensive rebound by S. Labissière,,46,62
322,3,1:28.0,S. Labissière makes 2-pt layup at rim,,48,62
323,3,1:10.0,,W. Barton misses 3-pt jump shot from 25 ft,48,62
324,3,1:07.0,Defensive rebound by W. Cauley-Stein,,48,62
325,3,1:05.0,Personal foul by E. Mudiay (drawn by D. Fox),,48,62
326,3,1:05.0,K. Koufos enters the game for W. Cauley-Stein,,48,62
327,3,0:56.0,Turnover by G. Temple (lost ball; steal by G. Harris),,48,62
328,3,0:51.0,,M. Plumlee makes 2-pt layup from 4 ft (assist by E. Mudiay),48,64
329,3,0:51.0,,Shooting foul by M. Richardson (drawn by M. Plumlee),48,64
330,3,0:51.0,,Violation by N. Jokić (lane),48,64
331,3,0:49.0,,W. Chandler enters the game for G. Harris,48,64
332,3,0:32.0,S. Labissière makes 2-pt layup from 12 ft (assist by G. Temple),,50,64
333,3,0:22.0,,Shooting foul by D. Fox (drawn by E. Mudiay),50,64
334,3,0:22.0,,E. Mudiay makes free throw 1 of 2,50,65
335,3,0:22.0,,K. Faried enters the game for N. Jokić,50,65
336,3,0:22.0,,E. Mudiay makes free throw 2 of 2,50,66
337,3,0:01.0,D. Fox makes 2-pt layup from 7 ft,,52,66
338,4,11:52.0,Turnover by S. Labissière (traveling),,52,66
339,4,11:27.0,,N. Jokić misses 2-pt jump shot from 19 ft,52,66
340,4,11:24.0,,Offensive rebound by K. Faried,52,66
341,4,11:07.0,,E. Mudiay makes 2-pt layup from 4 ft (assist by W. Chandler),52,68
342,4,10:47.0,G. Temple misses 3-pt jump shot from 22 ft,,52,68
343,4,10:44.0,,Defensive rebound by E. Mudiay,52,68
344,4,10:34.0,,W. Chandler misses 3-pt jump shot from 25 ft,52,68
345,4,10:30.0,Defensive rebound by D. Fox,,52,68
346,4,10:27.0,Turnover by D. Fox (lost ball; steal by N. Jokić),,52,68
347,4,10:23.0,,E. Mudiay misses 2-pt layup from 3 ft (block by G. Temple),52,68
348,4,10:18.0,,Offensive rebound by W. Barton,52,68
349,4,10:16.0,,W. Barton makes 2-pt dunk from 3 ft,52,70
350,4,9:59.0,M. Richardson misses 2-pt jump shot from 16 ft,,52,70
351,4,9:53.0,,Defensive rebound by K. Faried,52,70
352,4,9:39.0,,Turnover by N. Jokić (bad pass; steal by K. Koufos),52,70
353,4,9:37.0,Shooting foul by E. Mudiay (drawn by G. Temple),,52,70
354,4,9:37.0,G. Temple misses free throw 1 of 2,,52,70
355,4,9:37.0,Offensive rebound by Team,,52,70
356,4,9:37.0,G. Temple makes free throw 2 of 2,,53,70
357,4,9:26.0,,Offensive foul by N. Jokić (drawn by G. Temple),53,70
358,4,9:26.0,,Turnover by N. Jokić (offensive foul),53,70
359,4,9:11.0,S. Labissière misses 2-pt jump shot from 17 ft,,53,70
360,4,9:08.0,,Defensive rebound by E. Mudiay,53,70
361,4,9:06.0,,Personal foul by G. Temple (drawn by E. Mudiay),53,70
362,4,8:58.0,,E. Mudiay misses 2-pt layup from 4 ft,53,70
363,4,8:55.0,,Offensive rebound by K. Faried,53,70
364,4,8:52.0,,K. Faried makes 2-pt hook shot from 8 ft,53,72
365,4,8:43.0,M. Richardson misses 2-pt layup from 5 ft,,53,72
366,4,8:41.0,,Defensive rebound by K. Faried,53,72
367,4,8:36.0,,E. Mudiay misses 2-pt layup from 3 ft (block by S. Labissière),53,72
368,4,8:36.0,Defensive rebound by Team,,53,72
369,4,8:36.0,,Loose ball foul by K. Faried (drawn by M. Richardson),53,72
370,4,8:23.0,D. Fox makes 2-pt layup from 3 ft (assist by K. Koufos),,55,72
371,4,8:02.0,,W. Barton makes 2-pt layup from 3 ft (assist by W. Chandler),55,74
372,4,7:49.0,D. Fox misses 2-pt layup from 8 ft,,55,74
373,4,7:47.0,,Defensive rebound by N. Jokić,55,74
374,4,7:41.0,Sacramento full timeout,,55,74
375,4,7:41.0,F. Mason enters the game for G. Temple,,55,74
376,4,7:40.0,,K. Faried makes 2-pt dunk from 3 ft (assist by W. Chandler),55,76
377,4,7:31.0,F. Mason makes 2-pt layup from 4 ft (assist by D. Fox),,57,76
378,4,7:31.0,Shooting foul by E. Mudiay (drawn by F. Mason),,57,76
379,4,7:31.0,F. Mason makes free throw 1 of 1,,58,76
380,4,7:17.0,,W. Barton misses 3-pt jump shot from 24 ft,58,76
381,4,7:13.0,Defensive rebound by F. Mason,,58,76
382,4,7:10.0,M. Richardson makes 3-pt jump shot from 23 ft (assist by F. Mason),,61,76
383,4,6:57.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by K. Faried),61,79
384,4,6:38.0,K. Koufos makes 2-pt layup from 2 ft (assist by M. Richardson),,63,79
385,4,6:20.0,,E. Mudiay misses 3-pt jump shot from 24 ft,63,79
386,4,6:17.0,Defensive rebound by M. Richardson,,63,79
387,4,6:00.0,S. Labissière misses 2-pt hook shot from 9 ft,,63,79
388,4,5:57.0,,Defensive rebound by E. Mudiay,63,79
