,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
28,1,7:32.0,,Personal foul by M. Hezonja (drawn by K. Lowry),9,12
29,1,7:25.0,,S. Ibaka misses 2-pt jump shot from 20 ft,9,12
30,1,7:22.0,Defensive rebound by D. Augustin,,9,12
31,1,7:08.0,Turnover by A. Gordon (bad pass; steal by D. Wright),,9,12
32,1,7:02.0,,D. Wright misses 3-pt jump shot from 27 ft,9,12
33,1,6:58.0,,Offensive rebound by O. Anunoby,9,12
34,1,6:45.0,,L. Nogueira misses 3-pt jump shot from 23 ft,9,12
35,1,6:41.0,,Offensive rebound by O. Anunoby,9,12
36,1,6:39.0,,Turnover by L. Nogueira (bad pass),9,12
37,1,6:28.0,N. Vučević makes 2-pt layup from 1 ft (assist by M. Hezonja),,11,12
38,1,6:19.0,,K. Lowry misses 2-pt layup from 1 ft (block by N. Vučević),11,12
39,1,6:16.0,Defensive rebound by D. Augustin,,11,12
40,1,6:12.0,A. Gordon misses 3-pt jump shot from 22 ft,,11,12
41,1,6:09.0,,Defensive rebound by S. Ibaka,11,12
42,1,5:53.0,,O. Anunoby misses 3-pt jump shot from 23 ft,11,12
43,1,5:51.0,Defensive rebound by N. Vučević,,11,12
44,1,5:49.0,Personal foul by L. Nogueira (drawn by D. Augustin),,11,12
45,1,5:49.0,,J. Poeltl enters the game for L. Nogueira,11,12
46,1,5:42.0,Personal foul by S. Ibaka (drawn by A. Gordon),,11,12
47,1,5:42.0,Technical foul by A. Gordon,,11,12
48,1,5:42.0,,K. Lowry makes technical free throw,11,13
49,1,5:34.0,D. Augustin makes 2-pt jump shot from 3 ft,,13,13
50,1,5:34.0,Shooting foul by J. Poeltl (drawn by D. Augustin),,13,13
51,1,5:34.0,D. Augustin makes free throw 1 of 1,,14,13
52,1,5:27.0,,D. Wright makes 2-pt layup from 2 ft (assist by K. Lowry),14,15
53,1,5:27.0,,Shooting foul by W. Iwundu (drawn by D. Wright),14,15
54,1,5:27.0,,D. Wright makes free throw 1 of 1,14,16
55,1,5:19.0,Personal foul by O. Anunoby (drawn by D. Augustin),,14,16
56,1,5:10.0,W. Iwundu misses 2-pt jump shot from 6 ft,,14,16
57,1,5:07.0,,Defensive rebound by D. Wright,14,16
58,1,5:00.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by K. Lowry),14,19
59,1,4:50.0,Orlando full timeout,,14,19
60,1,4:50.0,,P. Siakam enters the game for S. Ibaka,14,19
61,1,4:50.0,B. Biyombo enters the game for M. Hezonja,,14,19
62,1,4:50.0,J. Artis enters the game for N. Vučević,,14,19
63,1,4:41.0,A. Gordon makes 2-pt jump shot from 19 ft,,16,19
64,1,4:17.0,,K. Lowry misses 3-pt jump shot from 23 ft,16,19
65,1,4:15.0,Defensive rebound by A. Gordon,,16,19
66,1,4:12.0,D. Augustin makes 2-pt layup from 1 ft (assist by A. Gordon),,18,19
67,1,3:54.0,,P. Siakam misses 2-pt jump shot from 12 ft,18,19
68,1,3:51.0,Defensive rebound by B. Biyombo,,18,19
69,1,3:47.0,Personal block foul by D. Wright (drawn by D. Augustin),,18,19
70,1,3:47.0,D. Augustin makes free throw 1 of 2,,19,19
71,1,3:47.0,D. Augustin makes free throw 2 of 2,,20,19
72,1,3:28.0,,K. Lowry makes 3-pt jump shot from 26 ft,20,22
73,1,3:02.0,J. Artis misses 3-pt jump shot from 24 ft,,20,22
74,1,3:02.0,Offensive rebound by Team,,20,22
75,1,3:02.0,,Loose ball foul by K. Lowry (drawn by B. Biyombo),20,22
76,1,3:02.0,B. Biyombo misses free throw 1 of 2,,20,22
77,1,3:02.0,Offensive rebound by Team,,20,22
78,1,3:02.0,,C. Miles enters the game for O. Anunoby,20,22
79,1,3:02.0,,F. VanVleet enters the game for K. Lowry,20,22
80,1,3:02.0,T. Ross enters the game for D. Augustin,,20,22
81,1,3:02.0,S. Mack enters the game for W. Iwundu,,20,22
82,1,3:02.0,B. Biyombo makes free throw 2 of 2,,21,22
83,1,2:48.0,,J. Poeltl makes 2-pt dunk at rim (assist by D. Wright),21,24
84,1,2:30.0,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),,23,24
85,1,2:08.0,Offensive charge foul by F. VanVleet (drawn by B. Biyombo),,23,24
86,1,2:08.0,,Turnover by F. VanVleet (offensive foul),23,24
87,1,1:56.0,T. Ross misses 2-pt jump shot from 13 ft,,23,24
88,1,1:52.0,,Defensive rebound by P. Siakam,23,24
89,1,1:37.0,,J. Poeltl makes 2-pt jump shot from 12 ft (assist by P. Siakam),23,26
90,1,1:24.0,Turnover by S. Mack (bad pass; steal by J. Poeltl),,23,26
91,1,1:15.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by P. Siakam),23,29
92,1,1:04.0,,Violation by J. Poeltl (kicked ball),23,29
93,1,1:04.0,Personal foul by P. Siakam (drawn by A. Gordon),,23,29
94,1,1:04.0,A. Gordon makes free throw 1 of 2,,24,29
95,1,1:04.0,A. Gordon misses free throw 2 of 2,,24,29
96,1,1:02.0,,Defensive rebound by J. Poeltl,24,29
97,1,0:47.0,,J. Poeltl makes 2-pt jump shot from 5 ft,24,31
98,1,0:47.0,,Shooting foul by B. Biyombo (drawn by J. Poeltl),24,31
99,1,0:47.0,K. Birch enters the game for A. Gordon,,24,31
100,1,0:47.0,,J. Poeltl makes free throw 1 of 1,24,32
101,1,0:31.0,S. Mack misses 2-pt jump shot from 18 ft,,24,32
102,1,0:28.0,,Defensive rebound by D. Wright,24,32
103,1,0:05.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),24,35
104,1,0:00.0,S. Mack misses 3-pt jump shot from 27 ft,,24,35
105,1,0:00.0,Offensive rebound by Team,,24,35
106,2,11:42.0,T. Ross misses 2-pt jump shot from 14 ft,,24,35
107,2,11:38.0,,Defensive rebound by C. Miles,24,35
108,2,11:25.0,,Personal foul by S. Mack (drawn by F. VanVleet),24,35
109,2,11:16.0,,C. Miles misses 3-pt jump shot from 24 ft,24,35
110,2,11:14.0,Defensive rebound by K. Birch,,24,35
111,2,11:03.0,B. Biyombo makes 2-pt jump shot from 8 ft,,26,35
112,2,10:38.0,,C. Miles makes 3-pt jump shot from 29 ft (assist by D. Wright),26,38
113,2,10:20.0,M. Hezonja enters the game for J. Artis,,26,38
114,2,10:20.0,,N. Powell enters the game for J. Poeltl,26,38
115,2,10:20.0,,S. Ibaka enters the game for D. Wright,26,38
116,2,10:14.0,Turnover by T. Ross (bad pass),,26,38
117,2,9:52.0,,Turnover by S. Ibaka (lost ball; steal by B. Biyombo),26,38
118,2,9:49.0,M. Hezonja makes 2-pt layup at rim (assist by T. Ross),,28,38
119,2,9:49.0,Shooting foul by P. Siakam (drawn by M. Hezonja),,28,38
120,2,9:49.0,R. Purvis enters the game for T. Ross,,28,38
121,2,9:49.0,M. Hezonja makes free throw 1 of 1,,29,38
122,2,9:41.0,,Shooting foul by M. Hezonja (drawn by C. Miles),29,38
123,2,9:41.0,,C. Miles misses free throw 1 of 3,29,38
124,2,9:41.0,,Offensive rebound by Team,29,38
125,2,9:41.0,,C. Miles makes free throw 2 of 3,29,39
126,2,9:41.0,,C. Miles makes free throw 3 of 3,29,40
127,2,9:26.0,K. Birch makes 2-pt dunk at rim (assist by M. Hezonja),,31,40
128,2,9:11.0,,N. Powell misses 2-pt jump shot from 17 ft,31,40
129,2,9:11.0,Defensive rebound by K. Birch,,31,40
130,2,9:01.0,S. Mack misses 2-pt jump shot from 12 ft,,31,40
131,2,8:56.0,,Defensive rebound by S. Ibaka,31,40
132,2,8:47.0,,C. Miles misses 2-pt jump shot from 3 ft,31,40
133,2,8:45.0,Defensive rebound by M. Hezonja,,31,40
134,2,8:31.0,K. Birch misses 2-pt jump shot from 7 ft,,31,40
135,2,8:28.0,,Defensive rebound by P. Siakam,31,40
136,2,8:08.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),31,43
137,2,8:00.0,Orlando full timeout,,31,43
138,2,8:00.0,,O. Anunoby enters the game for P. Siakam,31,43
139,2,8:00.0,N. Vučević enters the game for B. Biyombo,,31,43
140,2,7:46.0,K. Birch makes 2-pt jump shot from 5 ft (assist by S. Mack),,33,43
141,2,7:31.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by F. VanVleet),33,46
142,2,7:18.0,R. Purvis makes 2-pt jump shot from 14 ft (assist by N. Vučević),,35,46
143,2,7:04.0,,F. VanVleet misses 3-pt jump shot from 27 ft,35,46
144,2,7:01.0,Defensive rebound by K. Birch,,35,46
145,2,6:56.0,N. Vučević misses 2-pt layup at rim (block by S. Ibaka),,35,46
146,2,6:53.0,Offensive rebound by K. Birch,,35,46
147,2,6:52.0,K. Birch misses 2-pt layup from 1 ft (block by F. VanVleet),,35,46
148,2,6:47.0,,Defensive rebound by S. Ibaka,35,46
149,2,6:46.0,,C. Miles misses 3-pt jump shot from 27 ft,35,46
150,2,6:46.0,Defensive rebound by K. Birch,,35,46
151,2,6:33.0,S. Mack makes 2-pt layup from 1 ft,,37,46
152,2,6:17.0,,Turnover by F. VanVleet (lost ball; steal by S. Mack),37,46
153,2,6:13.0,S. Mack makes 2-pt layup at rim,,39,46
154,2,6:06.0,,Toronto full timeout,39,46
155,2,6:06.0,,K. Lowry enters the game for F. VanVleet,39,46
156,2,5:58.0,,Shooting foul by R. Purvis (drawn by C. Miles),39,46
157,2,5:58.0,,C. Miles makes free throw 1 of 3,39,47
158,2,5:58.0,,C. Miles makes free throw 2 of 3,39,48
159,2,5:58.0,,C. Miles makes free throw 3 of 3,39,49
160,2,5:47.0,N. Vučević misses 2-pt jump shot from 18 ft,,39,49
161,2,5:44.0,Offensive rebound by M. Hezonja,,39,49
162,2,5:43.0,M. Hezonja makes 2-pt hook shot at rim,,41,49
163,2,5:32.0,Violation by N. Vučević (kicked ball),,41,49
164,2,5:20.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by S. Ibaka),41,52
165,2,5:03.0,Personal foul by O. Anunoby (drawn by K. Birch),,41,52
166,2,4:53.0,S. Mack makes 2-pt layup from 1 ft (assist by N. Vučević),,43,52
167,2,4:34.0,,S. Ibaka misses 2-pt jump shot from 6 ft,43,52
168,2,4:31.0,Defensive rebound by N. Vučević,,43,52
169,2,4:25.0,R. Purvis misses 3-pt jump shot from 27 ft,,43,52
170,2,4:21.0,,Defensive rebound by N. Powell,43,52
171,2,4:16.0,,C. Miles misses 3-pt jump shot from 26 ft,43,52
172,2,4:14.0,Defensive rebound by N. Vučević,,43,52
173,2,3:56.0,S. Mack misses 3-pt jump shot from 25 ft,,43,52
174,2,3:52.0,,Defensive rebound by S. Ibaka,43,52
175,2,3:47.0,,K. Lowry makes 2-pt layup from 4 ft,43,54
176,2,3:47.0,,Shooting foul by M. Hezonja (drawn by K. Lowry),43,54
177,2,3:47.0,A. Gordon enters the game for S. Mack,,43,54
178,2,3:47.0,J. Artis enters the game for M. Hezonja,,43,54
179,2,3:47.0,D. Augustin enters the game for K. Birch,,43,54
180,2,3:47.0,,K. Lowry makes free throw 1 of 1,43,55
181,2,3:26.0,N. Vučević misses 2-pt jump shot from 13 ft,,43,55
182,2,3:24.0,,Defensive rebound by O. Anunoby,43,55
183,2,3:19.0,,N. Powell misses 3-pt jump shot from 27 ft,43,55
184,2,3:16.0,Defensive rebound by R. Purvis,,43,55
185,2,3:00.0,J. Artis misses 3-pt jump shot from 22 ft,,43,55
186,2,2:57.0,,Defensive rebound by C. Miles,43,55
187,2,2:56.0,,Offensive foul by S. Ibaka (drawn by J. Artis),43,55
188,2,2:56.0,,Turnover by S. Ibaka (offensive foul),43,55
189,2,2:56.0,,J. Poeltl enters the game for C. Miles,43,55
190,2,2:39.0,N. Vučević misses 2-pt hook shot from 3 ft,,43,55
191,2,2:37.0,,Defensive rebound by J. Poeltl,43,55
192,2,2:30.0,,N. Powell misses 2-pt jump shot from 19 ft,43,55
193,2,2:26.0,Defensive rebound by N. Vučević,,43,55
194,2,2:18.0,Turnover by D. Augustin (bad pass; steal by K. Lowry),,43,55
195,2,2:15.0,,O. Anunoby makes 2-pt layup from 1 ft,43,57
196,2,2:15.0,,Shooting foul by R. Purvis (drawn by O. Anunoby),43,57
197,2,2:15.0,W. Iwundu enters the game for R. Purvis,,43,57
198,2,2:15.0,,O. Anunoby makes free throw 1 of 1,43,58
199,2,2:01.0,D. Augustin misses 2-pt jump shot from 3 ft,,43,58
200,2,1:59.0,,Defensive rebound by J. Poeltl,43,58
201,2,1:55.0,,K. Lowry misses 3-pt jump shot from 25 ft,43,58
202,2,1:52.0,Defensive rebound by N. Vučević,,43,58
203,2,1:46.0,Personal foul by O. Anunoby (drawn by D. Augustin),,43,58
204,2,1:46.0,,P. Siakam enters the game for O. Anunoby,43,58
205,2,1:46.0,,D. Wright enters the game for S. Ibaka,43,58
206,2,1:37.0,J. Artis makes 2-pt layup from 2 ft (assist by D. Augustin),,45,58
207,2,1:24.0,,Offensive foul by J. Poeltl (drawn by D. Augustin),45,58
208,2,1:24.0,,Turnover by J. Poeltl (offensive foul),45,58
209,2,1:08.0,A. Gordon misses 2-pt jump shot from 15 ft,,45,58
210,2,1:08.0,Offensive rebound by Team,,45,58
211,2,1:08.0,,Loose ball foul by K. Lowry (drawn by J. Artis),45,58
212,2,1:08.0,J. Artis misses free throw 1 of 2,,45,58
213,2,1:08.0,Offensive rebound by Team,,45,58
214,2,1:08.0,J. Artis makes free throw 2 of 2,,46,58
215,2,0:53.0,,Shooting foul by W. Iwundu (drawn by D. Wright),46,58
216,2,0:53.0,,D. Wright makes free throw 1 of 2,46,59
217,2,0:53.0,S. Mack enters the game for W. Iwundu,,46,59
218,2,0:53.0,,D. Wright misses free throw 2 of 2,46,59
219,2,0:51.0,Defensive rebound by N. Vučević,,46,59
220,2,0:37.0,S. Mack makes 3-pt jump shot from 23 ft (assist by A. Gordon),,49,59
221,2,0:22.0,,J. Poeltl makes 2-pt layup from 1 ft,49,61
222,2,0:00.0,Shooting foul by P. Siakam (drawn by A. Gordon),,49,61
223,2,0:00.0,A. Gordon misses free throw 1 of 3,,49,61
224,2,0:00.0,Offensive rebound by Team,,49,61
225,2,0:00.0,A. Gordon makes free throw 2 of 3,,50,61
226,2,0:00.0,A. Gordon misses free throw 3 of 3,,50,61
227,2,0:00.0,,Defensive rebound by D. Wright,50,61
228,3,11:41.0,A. Gordon misses 2-pt layup from 2 ft,,50,61
229,3,11:39.0,,Defensive rebound by S. Ibaka,50,61
230,3,11:36.0,,N. Powell misses 3-pt jump shot from 23 ft,50,61
231,3,11:32.0,Defensive rebound by M. Hezonja,,50,61
232,3,11:17.0,D. Augustin makes 2-pt jump shot from 16 ft,,52,61
233,3,11:02.0,,K. Lowry misses 3-pt jump shot from 27 ft,52,61
234,3,11:00.0,Defensive rebound by W. Iwundu,,52,61
235,3,10:52.0,A. Gordon misses 3-pt jump shot from 26 ft,,52,61
236,3,10:48.0,,Defensive rebound by N. Powell,52,61
237,3,10:36.0,,Turnover by J. Poeltl (bad pass; steal by A. Gordon),52,61
238,3,10:31.0,W. Iwundu misses 2-pt dunk at rim,,52,61
239,3,10:29.0,,Defensive rebound by S. Ibaka,52,61
240,3,10:23.0,,O. Anunoby makes 3-pt jump shot from 26 ft (assist by J. Poeltl),52,64
241,3,9:57.0,D. Augustin misses 2-pt layup from 4 ft,,52,64
242,3,9:54.0,Offensive rebound by D. Augustin,,52,64
243,3,9:52.0,Turnover by D. Augustin (lost ball; steal by N. Powell),,52,64
244,3,9:38.0,,Personal foul by M. Hezonja (drawn by N. Powell),52,64
245,3,9:38.0,J. Artis enters the game for M. Hezonja,,52,64
246,3,9:32.0,,Turnover by K. Lowry (bad pass; steal by J. Artis),52,64
247,3,9:25.0,W. Iwundu makes 2-pt layup at rim (assist by D. Augustin),,54,64
248,3,9:02.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by N. Powell),54,67
249,3,8:48.0,J. Artis makes 2-pt layup from 1 ft (assist by A. Gordon),,56,67
250,3,8:37.0,,S. Ibaka misses 3-pt jump shot from 25 ft,56,67
251,3,8:34.0,Defensive rebound by W. Iwundu,,56,67
252,3,8:21.0,Turnover by J. Artis (lost ball; steal by N. Powell),,56,67
253,3,8:16.0,,Turnover by N. Powell (lost ball; steal by A. Gordon),56,67
254,3,8:10.0,J. Artis misses 2-pt dunk from 1 ft (block by O. Anunoby),,56,67
255,3,8:06.0,,Defensive rebound by J. Poeltl,56,67
256,3,8:05.0,,N. Powell misses 3-pt jump shot from 25 ft,56,67
257,3,8:02.0,Defensive rebound by A. Gordon,,56,67
258,3,8:02.0,Personal foul by K. Lowry (drawn by A. Gordon),,56,67
259,3,7:42.0,N. Vučević makes 2-pt jump shot from 17 ft,,58,67
260,3,7:29.0,,K. Lowry misses 3-pt jump shot from 28 ft,58,67
261,3,7:26.0,Defensive rebound by N. Vučević,,58,67
262,3,7:22.0,D. Augustin misses 3-pt jump shot from 27 ft,,58,67
263,3,7:19.0,,Defensive rebound by N. Powell,58,67
264,3,6:58.0,,O. Anunoby makes 2-pt dunk at rim (assist by N. Powell),58,69
265,3,6:39.0,N. Vučević makes 2-pt layup at rim,,60,69
266,3,6:39.0,,Toronto full timeout,60,69
267,3,6:39.0,,P. Siakam enters the game for S. Ibaka,60,69
268,3,6:39.0,,C. Miles enters the game for N. Powell,60,69
269,3,6:25.0,,Turnover by K. Lowry (bad pass; steal by A. Gordon),60,69
270,3,6:20.0,A. Gordon makes 2-pt layup from 2 ft,,62,69
271,3,6:10.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Miles),62,71
272,3,5:44.0,A. Gordon makes 3-pt jump shot from 29 ft,,65,71
273,3,5:21.0,,C. Miles makes 2-pt jump shot from 6 ft,65,73
274,3,5:01.0,J. Artis misses 3-pt jump shot from 25 ft,,65,73
275,3,4:59.0,Offensive rebound by N. Vučević,,65,73
276,3,4:57.0,N. Vučević makes 2-pt hook shot from 2 ft,,67,73
277,3,4:46.0,,Shooting foul by N. Vučević (drawn by J. Poeltl),67,73
278,3,4:46.0,,J. Poeltl makes free throw 1 of 2,67,74
279,3,4:46.0,,J. Poeltl misses free throw 2 of 2,67,74
280,3,4:43.0,Defensive rebound by J. Artis,,67,74
281,3,4:22.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by J. Artis),,70,74
282,3,4:09.0,,K. Lowry makes 2-pt jump shot from 18 ft (assist by C. Miles),70,76
283,3,3:57.0,B. Biyombo enters the game for N. Vučević,,70,76
284,3,3:57.0,,S. Ibaka enters the game for J. Poeltl,70,76
285,3,3:52.0,A. Gordon misses 3-pt jump shot from 25 ft,,70,76
286,3,3:49.0,,Defensive rebound by C. Miles,70,76
287,3,3:42.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by S. Ibaka),70,79
288,3,3:41.0,Orlando full timeout,,70,79
289,3,3:41.0,S. Mack enters the game for D. Augustin,,70,79
290,3,3:22.0,B. Biyombo makes 2-pt dunk at rim (assist by S. Mack),,72,79
291,3,3:08.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by K. Lowry),72,82
292,3,2:42.0,A. Gordon makes 2-pt jump shot from 14 ft,,74,82
293,3,2:30.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Lowry),74,84
294,3,2:14.0,B. Biyombo misses 2-pt jump shot from 14 ft,,74,84
295,3,2:11.0,,Defensive rebound by O. Anunoby,74,84
296,3,1:55.0,,S. Ibaka misses 2-pt jump shot from 15 ft,74,84
297,3,1:52.0,,Offensive rebound by P. Siakam,74,84
298,3,1:50.0,,P. Siakam misses 2-pt dunk from 1 ft (block by A. Gordon),74,84
299,3,1:50.0,,Offensive rebound by Team,74,84
300,3,1:50.0,T. Ross enters the game for W. Iwundu,,74,84
301,3,1:37.0,,S. Ibaka makes 2-pt jump shot from 11 ft (assist by K. Lowry),74,86
302,3,1:21.0,Personal foul by K. Lowry (drawn by B. Biyombo),,74,86
303,3,1:21.0,,D. Wright enters the game for K. Lowry,74,86
304,3,1:14.0,B. Biyombo misses 2-pt dunk from 1 ft (block by S. Ibaka),,74,86
305,3,1:11.0,,Defensive rebound by O. Anunoby,74,86
306,3,1:02.0,,P. Siakam misses 2-pt dunk from 1 ft (block by B. Biyombo),74,86
307,3,0:59.0,Defensive rebound by J. Artis,,74,86
308,3,0:58.0,Turnover by T. Ross (bad pass; steal by D. Wright),,74,86
309,3,0:51.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by P. Siakam),74,89
310,3,0:37.0,T. Ross misses 3-pt jump shot from 25 ft,,74,89
311,3,0:34.0,,Defensive rebound by P. Siakam,74,89
312,3,0:26.0,,C. Miles misses 2-pt jump shot from 20 ft,74,89
313,3,0:25.0,Defensive rebound by S. Mack,,74,89
314,3,0:04.0,A. Gordon misses 3-pt jump shot from 27 ft,,74,89
315,3,0:02.0,,Defensive rebound by O. Anunoby,74,89
316,4,11:45.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by P. Siakam),74,92
317,4,11:23.0,T. Ross makes 3-pt jump shot from 25 ft,,77,92
318,4,11:00.0,,S. Ibaka misses 2-pt jump shot from 18 ft (block by B. Biyombo),77,92
319,4,10:57.0,,Offensive rebound by S. Ibaka,77,92
320,4,10:55.0,,N. Powell misses 3-pt jump shot from 25 ft,77,92
321,4,10:55.0,,Offensive rebound by P. Siakam,77,92
322,4,10:44.0,,P. Siakam misses 2-pt jump shot from 3 ft,77,92
323,4,10:42.0,Defensive rebound by K. Birch,,77,92
324,4,10:35.0,S. Mack makes 2-pt jump shot from 9 ft,,79,92
325,4,10:15.0,,D. Wright misses 2-pt jump shot from 7 ft,79,92
326,4,10:14.0,Defensive rebound by B. Biyombo,,79,92
327,4,9:56.0,M. Hezonja misses 2-pt jump shot from 5 ft,,79,92
328,4,9:53.0,,Defensive rebound by P. Siakam,79,92
329,4,9:47.0,,C. Miles misses 3-pt jump shot from 25 ft,79,92
330,4,9:45.0,Defensive rebound by B. Biyombo,,79,92
331,4,9:33.0,T. Ross misses 3-pt jump shot from 29 ft,,79,92
332,4,9:29.0,,Defensive rebound by D. Wright,79,92
333,4,9:12.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by N. Powell),79,94
334,4,9:11.0,Orlando full timeout,,79,94
335,4,9:11.0,R. Purvis enters the game for T. Ross,,79,94
336,4,8:56.0,M. Hezonja misses 2-pt jump shot from 11 ft,,79,94
337,4,8:54.0,,Defensive rebound by N. Powell,79,94
338,4,8:34.0,,C. Miles misses 3-pt jump shot from 26 ft,79,94
339,4,8:32.0,Defensive rebound by B. Biyombo,,79,94
340,4,8:20.0,Turnover by S. Mack (bad pass; steal by N. Powell),,79,94
341,4,8:17.0,,N. Powell makes 2-pt layup from 1 ft,79,96
342,4,8:00.0,B. Biyombo misses 2-pt jump shot from 10 ft,,79,96
343,4,8:00.0,Offensive rebound by K. Birch,,79,96
344,4,7:59.0,K. Birch makes 2-pt layup from 2 ft,,81,96
345,4,7:59.0,Shooting foul by D. Wright (drawn by K. Birch),,81,96
346,4,7:59.0,K. Birch misses free throw 1 of 1,,81,96
347,4,7:49.0,Offensive rebound by K. Birch,,81,96
348,4,7:47.0,M. Hezonja misses 2-pt jump shot from 3 ft,,81,96
349,4,7:47.0,,Defensive rebound by D. Wright,81,96
350,4,7:38.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by N. Powell),81,99
351,4,7:24.0,K. Birch misses 2-pt hook shot from 5 ft,,81,99
352,4,7:21.0,,Defensive rebound by P. Siakam,81,99
353,4,7:19.0,,Shooting foul by S. Mack (drawn by P. Siakam),81,99
354,4,7:19.0,,P. Siakam misses free throw 1 of 2,81,99
355,4,7:19.0,,Offensive rebound by Team,81,99
356,4,7:19.0,,P. Siakam misses free throw 2 of 2,81,99
357,4,7:16.0,Defensive rebound by K. Birch,,81,99
358,4,7:09.0,,Violation by D. Wright (kicked ball),81,99
359,4,7:06.0,R. Purvis misses 2-pt jump shot from 21 ft,,81,99
360,4,7:03.0,,Defensive rebound by S. Ibaka,81,99
361,4,6:54.0,,S. Ibaka makes 2-pt jump shot from 11 ft (assist by D. Wright),81,101
362,4,6:54.0,,Shooting foul by S. Mack (drawn by S. Ibaka),81,101
363,4,6:54.0,,K. Lowry enters the game for C. Miles,81,101
364,4,6:54.0,,O. Anunoby enters the game for N. Powell,81,101
365,4,6:54.0,J. Artis enters the game for B. Biyombo,,81,101
366,4,6:54.0,,S. Ibaka misses free throw 1 of 1,81,101
367,4,6:54.0,Defensive rebound by K. Birch,,81,101
368,4,6:40.0,R. Purvis misses 2-pt jump shot from 15 ft,,81,101
369,4,6:38.0,,Defensive rebound by D. Wright,81,101
370,4,6:21.0,,P. Siakam makes 2-pt hook shot from 5 ft (assist by K. Lowry),81,103
371,4,6:08.0,S. Mack misses 2-pt jump shot from 5 ft,,81,103
372,4,6:07.0,,Defensive rebound by K. Lowry,81,103
373,4,6:01.0,,O. Anunoby misses 3-pt jump shot from 24 ft,81,103
374,4,6:00.0,,Offensive rebound by Team,81,103
375,4,6:00.0,Loose ball foul by R. Purvis (drawn by P. Siakam),,81,103
376,4,6:00.0,W. Iwundu enters the game for S. Mack,,81,103
377,4,6:00.0,,J. Poeltl enters the game for S. Ibaka,81,103
378,4,5:45.0,,D. Wright misses 3-pt jump shot from 26 ft,81,103
379,4,5:42.0,Defensive rebound by K. Birch,,81,103
