,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
385,4,7:23.0,D. Favors misses 3-pt jump shot from 23 ft,,86,75
386,4,7:15.0,,Defensive rebound by B. Hield,86,75
387,4,7:12.0,,V. Carter misses 3-pt jump shot from 25 ft,86,75
388,4,7:09.0,Defensive rebound by J. Ingles,,86,75
389,4,6:54.0,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),,88,75
390,4,6:29.0,,J. Jackson makes 2-pt jump shot from 4 ft (assist by K. Koufos),88,77
391,4,6:29.0,Utah full timeout,,88,77
392,4,6:29.0,R. O'Neale enters the game for R. Rubio,,88,77
393,4,6:06.0,D. Mitchell makes 2-pt layup from 1 ft,,90,77
394,4,5:48.0,,V. Carter makes 2-pt layup from 2 ft,90,79
395,4,5:30.0,Personal foul by F. Mason (drawn by D. Mitchell),,90,79
396,4,5:30.0,,D. Fox enters the game for F. Mason,90,79
397,4,5:30.0,,B. Bogdanović enters the game for J. Jackson,90,79
398,4,5:30.0,R. Rubio enters the game for R. O'Neale,,90,79
399,4,5:21.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,92,79
400,4,5:01.0,,B. Hield makes 2-pt layup from 2 ft (assist by K. Koufos),92,81
401,4,4:43.0,D. Mitchell misses 3-pt jump shot from 27 ft,,92,81
402,4,4:40.0,,Defensive rebound by K. Koufos,92,81
403,4,4:30.0,,K. Koufos misses 2-pt layup from 1 ft,92,81
404,4,4:30.0,Defensive rebound by R. Gobert,,92,81
405,4,4:22.0,J. Ingles misses 3-pt jump shot from 23 ft,,92,81
406,4,4:18.0,,Defensive rebound by B. Bogdanović,92,81
407,4,4:18.0,,Personal foul by R. Rubio (drawn by D. Fox),92,81
408,4,4:18.0,J. Crowder enters the game for D. Favors,,92,81
409,4,4:12.0,,Personal foul by J. Crowder (drawn by V. Carter),92,81
410,4,4:03.0,,B. Bogdanović makes 2-pt jump shot from 4 ft,92,83
411,4,3:52.0,Offensive foul by J. Ingles (drawn by B. Bogdanović),,92,83
412,4,3:52.0,Turnover by J. Ingles (offensive foul),,92,83
413,4,3:33.0,,V. Carter misses 2-pt hook shot from 6 ft,92,83
414,4,3:30.0,Defensive rebound by R. Rubio,,92,83
415,4,3:18.0,D. Mitchell makes 2-pt layup from 4 ft,,94,83
416,4,2:56.0,,B. Hield misses 2-pt jump shot from 16 ft,94,83
417,4,2:51.0,,Offensive rebound by V. Carter,94,83
418,4,2:51.0,,V. Carter misses 2-pt layup at rim,94,83
419,4,2:50.0,Defensive rebound by J. Ingles,,94,83
420,4,2:36.0,,Sacramento full timeout,94,83
421,4,2:36.0,,S. Labissière enters the game for V. Carter,94,83
422,4,2:36.0,,J. Jackson enters the game for K. Koufos,94,83
423,4,2:29.0,Turnover by R. Rubio (bad pass; steal by D. Fox),,94,83
424,4,2:23.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Fox),94,86
425,4,1:58.0,R. Rubio misses 3-pt jump shot from 25 ft,,94,86
426,4,1:56.0,,Defensive rebound by D. Fox,94,86
427,4,1:46.0,,Turnover by J. Jackson (lost ball; steal by R. Rubio),94,86
428,4,1:29.0,D. Mitchell misses 2-pt jump shot from 11 ft,,94,86
429,4,1:26.0,Offensive rebound by D. Mitchell,,94,86
430,4,1:25.0,Shooting foul by S. Labissière (drawn by R. Gobert),,94,86
431,4,1:25.0,R. Gobert makes free throw 1 of 2,,95,86
432,4,1:25.0,R. Gobert misses free throw 2 of 2,,95,86
433,4,1:21.0,,Defensive rebound by J. Jackson,95,86
434,4,1:12.0,,D. Fox misses 2-pt layup from 2 ft,95,86
435,4,1:09.0,Defensive rebound by D. Mitchell,,95,86
436,4,0:57.0,J. Ingles misses 3-pt jump shot from 24 ft,,95,86
437,4,0:54.0,,Defensive rebound by S. Labissière,95,86
438,4,0:49.0,,D. Fox makes 2-pt layup from 2 ft,95,88
439,4,0:49.0,,Shooting foul by D. Mitchell (drawn by D. Fox),95,88
440,4,0:49.0,,D. Fox makes free throw 1 of 1,95,89
441,4,0:36.0,Personal foul by B. Hield (drawn by R. Rubio),,95,89
442,4,0:36.0,R. Rubio makes free throw 1 of 2,,96,89
443,4,0:36.0,R. Rubio misses free throw 2 of 2,,96,89
444,4,0:32.0,,Defensive rebound by J. Jackson,96,89
445,4,0:26.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by R. Gobert),96,89
446,4,0:23.0,Defensive rebound by D. Mitchell,,96,89
447,4,0:23.0,Personal foul by D. Fox (drawn by D. Mitchell),,96,89
448,4,0:23.0,D. Mitchell makes free throw 1 of 2,,97,89
449,4,0:23.0,D. Mitchell makes free throw 2 of 2,,98,89
450,4,0:17.0,,Personal foul by J. Ingles (drawn by B. Bogdanović),98,89
451,4,0:17.0,,B. Bogdanović makes free throw 1 of 2,98,90
452,4,0:17.0,,B. Bogdanović makes free throw 2 of 2,98,91
